Player,Pos,Age,Tm,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,First,Share,Status,Season,W/L%
Terry Cummings,PF,35,SEA,45,828,155,319,0.486,3,5,0.6,152,314,0.484,0.491,57,82,0.695,70,113,183,39,33,7,45,113,370,15.2,0.521,0.016,0.257,10.2,16.4,13.3,8.3,2.1,0.7,11.2,22.1,0.9,1.2,2.1,0.121,-1.3,-0.7,-2.0,0.0,0,0.0,OOR,1997,0.695
Earl Cureton,PF,39,TOR,9,46,3,8,0.375,0,0,0.0,3,8,0.375,0.375,1,3,0.333,4,5,9,4,0,0,1,10,7,4.9,0.376,0.0,0.375,9.9,13.1,11.5,13.1,0.0,0.0,9.7,10.0,0.0,0.0,0.0,0.026,-5.0,-0.9,-5.9,0.0,0,0.0,OOR,1997,0.366
Dell Curry,SG,32,CHH,68,2078,384,836,0.459,126,296,0.426,258,540,0.478,0.535,114,142,0.803,40,171,211,118,60,14,93,147,1008,15.0,0.561,0.354,0.17,2.4,9.7,6.1,10.0,1.6,0.5,9.4,22.5,2.8,1.0,3.8,0.089,1.2,-1.2,0.0,1.0,0,0.0,OOR,1997,0.659
Michael Curry,SG,28,DET,81,1217,99,221,0.448,23,77,0.299,76,144,0.528,0.5,97,108,0.898,23,96,119,43,31,12,28,128,318,10.4,0.592,0.348,0.489,2.4,9.6,6.1,5.6,1.4,0.8,9.4,12.1,2.0,1.2,3.2,0.126,-1.7,0.8,-0.9,0.3,0,0.0,OOR,1997,0.659
Erick Dampier,C,21,IND,72,1052,131,336,0.39,1,1,1.0,130,335,0.388,0.391,107,168,0.637,96,198,294,43,19,73,84,153,370,11.8,0.451,0.003,0.5,11.1,22.1,16.7,6.9,1.0,5.6,17.0,21.7,-1.0,1.9,0.9,0.04,-4.4,0.7,-3.7,-0.4,0,0.0,OOR,1997,0.476
Lloyd Daniels,SG,29,NJN,22,310,36,119,0.303,21,70,0.3,15,49,0.306,0.391,5,6,0.833,19,24,43,26,10,3,14,33,98,8.3,0.403,0.588,0.05,6.3,8.9,7.6,13.1,1.7,0.7,10.3,18.8,-0.1,0.1,0.0,0.001,-2.0,-1.5,-3.5,-0.1,0,0.0,OOR,1997,0.317
Sasha Danilović,SG,26,MIA,56,1789,248,570,0.435,85,236,0.36,163,334,0.488,0.51,121,151,0.801,29,107,136,102,54,9,116,160,702,10.9,0.552,0.414,0.265,1.9,7.0,4.5,10.0,1.6,0.4,15.4,19.6,0.8,2.0,2.8,0.074,-1.3,0.3,-1.0,0.5,0,0.0,OOR,1997,0.744
Yinka Dare,C,24,NJN,41,313,19,54,0.352,0,0,0.0,19,54,0.352,0.352,19,37,0.514,35,47,82,3,4,28,21,51,57,7.2,0.406,0.0,0.685,11.4,17.3,14.2,1.4,0.7,6.7,23.0,12.4,-0.4,0.3,-0.1,-0.014,-6.7,-0.3,-7.0,-0.4,0,0.0,OOR,1997,0.317
Antonio Davis,PF,28,IND,82,2335,308,641,0.48,1,14,0.071,307,627,0.49,0.481,241,362,0.666,190,408,598,65,42,84,141,260,858,13.8,0.536,0.022,0.565,9.9,20.5,15.3,4.8,1.0,2.9,15.0,18.6,1.7,3.4,5.2,0.106,-1.4,0.1,-1.3,0.4,0,0.0,OOR,1997,0.476
Ben Davis,PF,24,PHO,20,98,10,26,0.385,0,0,0.0,10,26,0.385,0.385,9,20,0.45,12,15,27,0,4,1,3,16,29,9.4,0.417,0.0,0.769,14.4,17.8,16.1,0.0,2.1,0.8,7.9,17.4,0.0,0.1,0.1,0.037,-4.4,-2.2,-6.6,-0.1,0,0.0,OOR,1997,0.488
Dale Davis,PF,27,IND,80,2589,370,688,0.538,0,0,0.0,370,688,0.538,0.538,92,215,0.428,301,471,772,59,60,77,108,233,832,15.1,0.532,0.0,0.313,14.1,21.4,17.8,4.0,1.3,2.4,12.1,15.9,2.7,4.0,6.7,0.124,0.2,-0.3,-0.1,1.2,0,0.0,OOR,1997,0.476
Emanual Davis,PG,28,HOU,13,230,24,54,0.444,12,27,0.444,12,27,0.444,0.556,5,8,0.625,2,20,22,26,9,2,17,20,65,9.7,0.565,0.5,0.148,1.1,9.6,5.5,17.1,2.1,0.7,22.8,14.7,0.0,0.3,0.3,0.063,-1.8,1.2,-0.6,0.0,0,0.0,OOR,1997,0.695
Hubert Davis,SG,26,TOR,36,623,74,184,0.402,16,70,0.229,58,114,0.509,0.446,17,23,0.739,11,29,40,34,11,2,21,40,181,7.4,0.466,0.38,0.125,2.0,5.6,3.8,8.9,0.9,0.3,9.8,15.5,0.0,0.1,0.1,0.01,-3.2,-1.6,-4.9,-0.5,0,0.0,OOR,1997,0.366
Mark Davis,SF,23,PHI,75,1705,251,535,0.469,24,93,0.258,227,442,0.514,0.492,113,168,0.673,138,185,323,135,85,31,118,230,639,13.7,0.525,0.174,0.314,8.6,12.1,10.3,12.9,2.5,1.3,16.2,18.0,1.3,1.0,2.3,0.065,-1.5,0.0,-1.4,0.2,0,0.0,OOR,1997,0.268
Todd Day,SG,27,BOS,81,2277,398,999,0.398,126,348,0.362,272,651,0.418,0.461,256,331,0.773,109,221,330,117,108,48,127,208,1178,15.5,0.515,0.348,0.331,5.1,12.1,8.3,8.6,2.4,1.6,10.0,24.0,2.1,1.2,3.2,0.068,0.9,-1.2,-0.4,0.9,0,0.0,OOR,1997,0.183
Andrew DeClercq,C,23,GSW,71,1065,142,273,0.52,0,0,0.0,142,273,0.52,0.52,91,151,0.603,122,176,298,32,33,27,76,229,375,12.5,0.552,0.0,0.553,13.6,19.7,16.6,4.9,1.6,1.9,18.3,17.4,0.8,0.7,1.6,0.07,-3.8,-1.0,-4.8,-0.8,0,0.0,OOR,1997,0.366
Terry Dehere,PG,25,LAC,73,1053,148,383,0.386,52,160,0.325,96,223,0.43,0.454,122,148,0.824,15,80,95,158,27,3,96,142,470,12.4,0.524,0.418,0.386,1.6,9.2,5.3,24.6,1.3,0.2,17.6,23.1,0.7,0.5,1.2,0.056,-1.2,-1.5,-2.8,-0.2,0,0.0,OOR,1997,0.439
Vinny Del Negro,SG,30,SAS,72,2243,365,781,0.467,44,140,0.314,321,641,0.501,0.496,112,129,0.868,39,171,210,231,59,7,92,131,886,14.4,0.529,0.179,0.165,2.0,9.5,5.6,18.6,1.4,0.2,9.9,19.3,3.2,-0.1,3.1,0.066,-0.1,-1.4,-1.5,0.3,0,0.0,OOR,1997,0.244
Bison Dele,C,27,CHI,9,138,26,63,0.413,0,0,0.0,26,63,0.413,0.413,11,15,0.733,14,19,33,12,3,5,11,20,63,13.7,0.453,0.0,0.238,11.6,15.3,13.5,13.5,1.2,2.7,13.6,26.1,0.0,0.2,0.2,0.073,-3.6,-1.3,-4.9,-0.1,0,0.0,OOR,1997,0.841
Tony Delk,PG,23,CHH,61,867,119,256,0.465,52,112,0.464,67,144,0.465,0.566,42,51,0.824,31,68,99,99,36,6,68,71,332,14.2,0.596,0.438,0.199,4.5,9.2,6.9,18.5,2.3,0.5,19.6,18.8,1.0,0.6,1.6,0.087,0.9,-0.6,0.3,0.5,0,0.0,OOR,1997,0.659
Dell Demps,SG,26,ORL,2,10,0,3,0.0,0,1,0.0,0,2,0.0,0.0,2,2,1.0,0,0,0,0,1,0,0,1,2,1.9,0.258,0.333,0.667,0.0,0.0,0.0,0.0,5.4,0.0,0.0,17.9,0.0,0.0,0.0,-0.07,-7.0,2.9,-4.2,0.0,0,0.0,OOR,1997,0.549
Vlade Divac,C,28,CHH,81,2840,418,847,0.494,11,47,0.234,407,800,0.509,0.5,177,259,0.683,241,484,725,301,103,180,193,277,1024,17.9,0.533,0.055,0.306,10.6,20.0,15.5,17.5,2.0,4.7,16.7,19.1,3.4,3.9,7.3,0.123,0.6,2.0,2.5,3.3,0,0.0,OOR,1997,0.659
Sherman Douglas,PG,30,MIL,79,2316,306,610,0.502,38,114,0.333,268,496,0.54,0.533,114,171,0.667,57,136,193,427,78,10,153,191,764,14.6,0.557,0.187,0.28,3.0,7.2,5.1,29.7,1.8,0.3,18.3,16.8,3.4,1.2,4.6,0.095,0.6,-0.8,-0.2,1.1,0,0.0,OOR,1997,0.402
Greg Dreiling,C,34,DAL,40,389,34,74,0.459,1,1,1.0,33,73,0.452,0.466,11,27,0.407,19,57,76,11,8,7,9,65,80,7.3,0.466,0.014,0.365,5.6,17.3,11.3,4.5,1.1,1.4,9.5,11.2,0.0,0.3,0.4,0.045,-5.4,0.2,-5.1,-0.3,0,0.0,OOR,1997,0.293
Clyde Drexler,SG,34,HOU,62,2271,397,899,0.442,119,335,0.355,278,564,0.493,0.508,201,268,0.75,118,255,373,354,119,36,156,151,1114,19.9,0.548,0.373,0.298,6.3,12.4,9.5,26.4,2.7,1.2,13.3,23.5,4.8,3.4,8.1,0.172,3.4,1.5,4.9,3.9,0,0.0,OOR,1997,0.695
Nate Driggers,SG,23,BOS,15,132,13,43,0.302,0,9,0.0,13,34,0.382,0.302,10,14,0.714,12,10,22,6,3,2,6,10,36,6.8,0.366,0.209,0.326,9.7,9.4,9.6,6.8,1.1,1.1,10.9,17.9,-0.2,0.0,-0.2,-0.059,-4.5,-3.1,-7.5,-0.2,0,0.0,OOR,1997,0.183
Kevin Duckworth,C,32,LAC,26,384,45,103,0.437,3,4,0.75,42,99,0.424,0.451,11,16,0.688,23,37,60,16,9,11,33,63,104,6.1,0.473,0.039,0.155,6.7,11.7,9.1,6.6,1.2,2.2,23.1,16.6,-0.5,0.3,-0.2,-0.03,-5.7,0.0,-5.7,-0.3,0,0.0,OOR,1997,0.439
Chris Dudley,C,31,POR,81,1840,126,293,0.43,0,0,0.0,126,293,0.43,0.43,65,137,0.474,204,389,593,41,39,96,80,247,317,10.1,0.449,0.0,0.468,13.5,24.4,19.1,3.2,1.1,4.0,18.5,10.6,0.0,3.4,3.5,0.091,-2.9,1.1,-1.8,0.1,0,0.0,OOR,1997,0.598
Joe Dumars,SG,33,DET,79,2923,385,875,0.44,166,384,0.432,219,491,0.446,0.535,222,256,0.867,38,153,191,318,57,1,128,97,1158,15.6,0.586,0.439,0.293,1.7,6.4,4.1,18.7,1.1,0.0,11.5,18.9,6.8,2.0,8.8,0.144,2.6,-1.0,1.6,2.7,0,0.0,OOR,1997,0.659
Tony Dumas,SG,24,DAL,24,278,33,96,0.344,4,28,0.143,29,68,0.426,0.365,16,25,0.64,3,13,16,25,10,2,16,45,86,5.2,0.402,0.292,0.26,1.2,5.5,3.3,15.0,1.9,0.6,13.0,20.3,-0.5,0.1,-0.3,-0.055,-6.9,-0.7,-7.6,-0.4,0,0.0,OOR,1997,0.293
Acie Earl,C,26,TOR,47,500,67,180,0.372,0,5,0.0,67,175,0.383,0.372,54,84,0.643,35,61,96,20,15,28,35,61,188,10.7,0.433,0.028,0.467,8.0,14.7,11.3,6.7,1.6,4.5,13.9,22.7,-0.5,0.5,0.0,-0.004,-4.3,-0.2,-4.5,-0.3,0,0.0,OOR,1997,0.366
Tyus Edney,PG,23,SAC,70,1376,150,391,0.384,8,42,0.19,142,349,0.407,0.394,177,215,0.823,34,79,113,226,60,2,112,98,485,12.7,0.499,0.107,0.55,2.9,6.8,4.8,25.4,2.3,0.1,18.7,19.5,0.7,0.8,1.5,0.054,-1.6,-0.8,-2.4,-0.1,0,0.0,OOR,1997,0.415
Blue Edwards,SF,31,VAN,61,1439,182,458,0.397,25,89,0.281,157,369,0.425,0.425,89,109,0.817,49,140,189,114,38,20,81,135,478,10.0,0.472,0.194,0.238,3.9,11.5,7.6,13.5,1.4,1.1,13.8,18.9,-0.4,0.3,-0.1,-0.003,-3.2,-1.6,-4.8,-1.0,0,0.0,OOR,1997,0.171
Kevin Edwards,PG,31,NJN,32,477,69,183,0.377,15,43,0.349,54,140,0.386,0.418,37,43,0.86,9,34,43,57,17,4,49,34,190,9.8,0.47,0.235,0.235,1.9,8.2,4.9,19.5,1.9,0.6,19.5,22.4,-0.4,0.2,-0.2,-0.021,-2.9,-2.1,-5.1,-0.4,0,0.0,OOR,1997,0.317
Craig Ehlo,SG,35,SEA,62,848,87,248,0.351,27,95,0.284,60,153,0.392,0.405,13,26,0.5,39,71,110,68,36,4,45,71,214,7.6,0.412,0.383,0.105,5.6,10.1,7.8,12.3,2.3,0.4,14.8,16.4,-0.7,1.0,0.3,0.018,-3.3,0.1,-3.2,-0.2,0,0.0,OOR,1997,0.695
Howard Eisley,PG,24,UTA,82,1083,139,308,0.451,20,72,0.278,119,236,0.504,0.484,70,89,0.787,20,64,84,198,44,10,110,141,368,11.1,0.53,0.234,0.289,2.4,7.0,4.8,27.7,2.2,0.8,24.1,19.6,0.1,1.1,1.2,0.052,-2.0,-0.3,-2.3,-0.1,0,0.0,OOR,1997,0.78
Mario Elie,SF,33,HOU,78,2687,291,585,0.497,120,286,0.42,171,299,0.572,0.6,207,231,0.896,60,175,235,310,92,12,135,200,909,14.3,0.662,0.489,0.395,2.7,7.2,5.1,17.6,1.8,0.3,16.4,13.9,6.3,2.6,8.9,0.159,0.8,0.7,1.5,2.4,0,0.0,OOR,1997,0.695
Sean Elliott,SF,28,SAS,39,1393,196,464,0.422,42,126,0.333,154,338,0.456,0.468,148,196,0.755,48,142,190,124,24,24,89,105,582,14.0,0.529,0.272,0.422,4.0,12.7,8.2,15.5,0.9,1.4,13.9,21.3,1.4,0.1,1.5,0.051,0.3,-1.7,-1.4,0.2,0,0.0,OOR,1997,0.244
Dale Ellis,SF,36,DEN,82,2940,477,1151,0.414,192,528,0.364,285,623,0.457,0.498,215,263,0.817,99,194,293,165,60,7,146,178,1361,12.9,0.537,0.459,0.228,3.9,7.4,5.7,9.8,1.1,0.2,10.3,21.5,3.2,0.0,3.1,0.051,0.4,-2.3,-1.9,0.0,0,0.0,OOR,1997,0.256
LaPhonso Ellis,PF,26,DEN,55,2002,445,1014,0.439,95,259,0.367,350,755,0.464,0.486,218,282,0.773,107,279,386,131,44,41,117,181,1203,18.2,0.529,0.255,0.278,6.2,15.7,11.0,12.7,1.1,1.4,9.3,28.0,2.7,0.9,3.6,0.087,2.2,-1.7,0.5,1.3,0,0.0,OOR,1997,0.256
Pervis Ellison,PF,29,BOS,6,125,6,16,0.375,0,0,0.0,6,16,0.375,0.375,3,5,0.6,9,17,26,4,5,9,7,21,15,6.5,0.412,0.0,0.313,7.7,17.0,12.0,4.4,2.0,5.4,27.8,8.7,-0.1,0.1,0.0,-0.001,-5.2,2.2,-3.1,0.0,0,0.0,OOR,1997,0.183
Brian Evans,SF,23,ORL,14,59,8,22,0.364,4,8,0.5,4,14,0.286,0.455,0,0,0.0,1,7,8,7,1,2,2,6,20,11.7,0.455,0.364,0.0,1.9,14.3,8.0,20.5,0.9,2.6,8.3,18.7,0.0,0.1,0.1,0.07,0.1,0.6,0.7,0.0,0,0.0,OOR,1997,0.549
Patrick Ewing,C,34,NYK,78,2887,655,1342,0.488,2,9,0.222,653,1333,0.49,0.489,439,582,0.754,175,659,834,156,69,189,269,250,1751,21.3,0.548,0.007,0.434,7.5,26.4,17.3,10.8,1.3,5.3,14.4,29.8,2.9,6.9,9.8,0.163,0.9,1.9,2.8,3.5,0,0.05,Candidate,1997,0.695
Jamie Feick,PF-C,22,SAS,41,624,56,157,0.357,5,14,0.357,51,143,0.357,0.373,34,67,0.507,82,132,214,26,16,14,31,78,151,11.1,0.405,0.089,0.427,15.3,26.3,20.6,6.6,1.4,1.8,14.3,16.2,-0.3,0.5,0.2,0.016,-3.5,-2.3,-5.8,-0.6,0,0.0,OOR,1997,0.244
Duane Ferrell,SF,31,IND,62,1115,159,337,0.472,18,44,0.409,141,293,0.481,0.499,58,94,0.617,57,84,141,66,38,6,55,120,394,11.6,0.521,0.131,0.279,6.2,8.8,7.5,10.3,1.8,0.4,12.7,18.0,0.7,1.1,1.9,0.081,-1.3,0.4,-0.9,0.3,0,0.0,OOR,1997,0.476
Danny Ferry,PF,30,CLE,82,2633,341,794,0.429,114,284,0.401,227,510,0.445,0.501,74,87,0.851,82,255,337,151,56,32,94,245,870,11.7,0.523,0.358,0.11,4.0,12.8,8.3,10.4,1.2,1.1,10.1,17.6,2.2,3.4,5.6,0.102,-0.6,0.2,-0.4,1.0,0,0.0,OOR,1997,0.512
Michael Finley,SF,23,DAL,83,2790,475,1071,0.444,101,280,0.361,374,791,0.473,0.491,198,245,0.808,88,284,372,224,68,24,164,138,1249,14.5,0.53,0.261,0.229,3.6,11.9,7.8,14.3,1.3,0.7,12.2,22.0,2.3,1.6,3.9,0.067,1.0,-0.7,0.3,1.6,0,0.0,OOR,1997,0.293
Matt Fish,C,27,WSB,6,8,1,3,0.333,0,0,0.0,1,3,0.333,0.333,0,0,0.0,1,4,5,0,0,0,2,2,2,-3.2,0.333,0.0,0.0,14.8,57.7,36.6,0.0,0.0,0.0,40.0,28.1,-0.1,0.0,0.0,-0.287,-16.0,-3.0,-19.0,0.0,0,0.0,OOR,1997,0.537
Derek Fisher,PG,22,LAL,80,921,104,262,0.397,22,73,0.301,82,189,0.434,0.439,79,120,0.658,25,72,97,119,41,5,71,87,309,11.0,0.491,0.279,0.458,3.1,8.8,6.0,20.1,2.3,0.4,18.4,18.8,0.0,1.0,1.1,0.056,-2.9,0.2,-2.7,-0.1,0,0.0,OOR,1997,0.683
Greg Foster,C,28,UTA,79,920,111,245,0.453,2,3,0.667,109,242,0.45,0.457,54,65,0.831,56,131,187,31,10,20,54,145,278,8.4,0.508,0.012,0.265,8.1,16.8,12.7,5.0,0.6,1.8,16.5,16.5,0.0,1.0,1.0,0.054,-4.3,-1.0,-5.3,-0.8,0,0.0,OOR,1997,0.78
Rick Fox,SF,27,BOS,76,2650,433,950,0.456,101,278,0.363,332,672,0.494,0.509,207,263,0.787,114,280,394,286,167,40,178,279,1174,16.5,0.551,0.293,0.277,4.6,13.2,8.6,17.8,3.2,1.1,14.3,20.1,3.3,1.9,5.2,0.094,1.0,0.7,1.7,2.5,0,0.0,OOR,1997,0.183
Todd Fuller,C,22,GSW,75,949,114,266,0.429,0,0,0.0,114,266,0.429,0.429,76,110,0.691,108,141,249,24,10,20,52,146,304,10.4,0.483,0.0,0.414,13.5,17.7,15.6,4.0,0.6,1.6,14.2,17.2,0.4,0.3,0.7,0.034,-3.4,-2.4,-5.8,-0.9,0,0.0,OOR,1997,0.366
Kevin Gamble,SF,31,SAC,62,953,123,286,0.43,54,112,0.482,69,174,0.397,0.524,7,10,0.7,13,94,107,77,21,17,27,76,307,11.6,0.529,0.392,0.035,1.6,11.6,6.5,12.9,1.2,1.3,8.5,14.9,1.1,0.6,1.6,0.082,-0.2,-0.1,-0.3,0.4,0,0.0,OOR,1997,0.415
Kevin Garnett,SF,20,MIN,77,2995,549,1100,0.499,6,21,0.286,543,1079,0.503,0.502,205,272,0.754,190,428,618,236,105,163,175,199,1309,18.2,0.537,0.019,0.247,7.6,16.8,12.2,14.1,1.9,4.1,12.5,21.3,3.4,3.9,7.3,0.116,1.1,1.1,2.2,3.2,0,0.0,OOR,1997,0.488
Dean Garrett,C,30,MIN,68,1665,223,389,0.573,0,0,0.0,223,389,0.573,0.573,96,138,0.696,149,346,495,38,40,95,34,158,542,17.7,0.603,0.0,0.355,10.7,24.4,17.6,3.8,1.3,4.3,7.0,13.3,3.7,2.5,6.2,0.179,0.4,0.6,1.0,1.3,0,0.0,OOR,1997,0.488
Chris Gatling,PF,29,DAL,47,1283,327,623,0.525,1,6,0.167,326,617,0.528,0.526,236,329,0.717,134,236,370,28,39,31,120,138,891,23.9,0.58,0.01,0.528,11.9,21.7,16.7,4.7,1.6,1.9,13.5,31.7,2.4,1.5,3.9,0.145,2.5,-1.6,0.8,0.9,0,0.0,OOR,1997,0.293
Reggie Geary,PG,23,CLE,39,246,22,58,0.379,8,21,0.381,14,37,0.378,0.448,5,11,0.455,4,11,15,36,13,2,15,36,57,8.7,0.454,0.362,0.19,2.1,5.9,4.0,24.7,3.1,0.7,19.3,15.8,-0.1,0.4,0.3,0.056,-3.8,2.4,-1.4,0.0,0,0.0,OOR,1997,0.512
Matt Geiger,C,27,CHH,49,1044,171,350,0.489,6,20,0.3,165,330,0.5,0.497,89,127,0.701,100,158,258,38,20,27,67,153,437,14.3,0.538,0.057,0.363,12.0,17.8,15.0,6.2,1.0,1.9,14.2,21.3,1.0,0.9,1.9,0.085,-1.9,-1.3,-3.2,-0.3,0,0.0,OOR,1997,0.659
Kendall Gill,SF,28,NJN,82,3199,644,1453,0.443,74,220,0.336,570,1233,0.462,0.469,427,536,0.797,183,316,499,326,154,46,218,225,1789,19.6,0.53,0.151,0.369,5.8,11.4,8.4,18.3,2.5,1.1,11.4,25.4,6.6,2.2,8.8,0.132,2.8,0.1,2.9,4.0,0,0.0,OOR,1997,0.317
Armen Gilliam,PF,32,MIL,80,2050,246,522,0.471,0,0,0.0,246,522,0.471,0.471,199,259,0.768,136,361,497,53,61,40,105,206,691,13.6,0.543,0.0,0.496,8.2,21.5,14.8,4.1,1.6,1.5,14.2,16.8,1.9,2.2,4.1,0.097,-1.5,-0.2,-1.7,0.2,0,0.0,OOR,1997,0.402
Anthony Goldwire,PG,25,CHH,60,1188,131,330,0.397,64,153,0.418,67,177,0.379,0.494,61,78,0.782,12,72,84,219,33,2,76,104,387,12.1,0.531,0.464,0.236,1.2,7.0,4.1,29.1,1.5,0.1,17.3,17.0,1.4,0.3,1.7,0.067,-0.4,-1.4,-1.8,0.1,0,0.0,OOR,1997,0.659
Greg Graham,SG,26,SEA,28,197,29,80,0.363,9,31,0.29,20,49,0.408,0.419,26,40,0.65,2,11,13,11,12,1,10,12,93,12.6,0.476,0.388,0.5,1.2,6.7,4.0,9.2,3.2,0.4,9.3,25.0,0.0,0.3,0.3,0.065,-3.5,-1.1,-4.6,-0.1,0,0.0,OOR,1997,0.695
Brian Grant,PF,24,SAC,24,607,91,207,0.44,0,0,0.0,91,207,0.44,0.44,70,90,0.778,49,93,142,28,19,25,44,75,252,14.5,0.511,0.0,0.435,9.3,18.1,13.6,7.6,1.7,3.1,15.1,21.5,0.3,0.7,1.0,0.075,-2.2,-0.4,-2.6,-0.1,0,0.0,OOR,1997,0.415
Gary Grant,PG,31,MIA,28,365,39,110,0.355,14,46,0.304,25,64,0.391,0.418,18,22,0.818,8,30,38,45,16,0,27,39,110,9.1,0.46,0.418,0.2,2.6,9.6,6.2,20.4,2.4,0.0,18.4,18.9,-0.2,0.6,0.4,0.052,-3.3,1.2,-2.1,0.0,0,0.0,OOR,1997,0.744
Harvey Grant,PF,31,WSB,78,1604,129,314,0.411,28,89,0.315,101,225,0.449,0.455,30,39,0.769,63,193,256,68,46,48,30,167,316,8.8,0.477,0.283,0.124,4.7,13.9,9.3,5.8,1.5,2.2,8.3,10.1,0.8,1.9,2.7,0.081,-2.3,1.4,-0.9,0.4,0,0.0,OOR,1997,0.537
Horace Grant,PF,31,ORL,67,2496,358,695,0.515,1,6,0.167,357,689,0.518,0.516,128,179,0.715,206,394,600,163,101,65,99,157,845,17.3,0.546,0.009,0.258,9.4,19.0,14.1,11.4,2.2,2.0,11.3,16.1,4.1,3.6,7.7,0.148,1.1,1.3,2.4,2.8,0,0.0,OOR,1997,0.549
Devin Gray,PF,24,SAC,6,49,8,26,0.308,0,0,0.0,8,26,0.308,0.308,2,5,0.4,6,8,14,2,4,0,5,11,18,4.6,0.319,0.0,0.192,14.2,19.5,16.8,6.4,4.4,0.0,15.1,31.1,-0.3,0.1,-0.2,-0.179,-12.0,-3.2,-15.2,-0.2,0,0.0,OOR,1997,0.415
Evric Gray,SF,27,NJN,5,42,4,15,0.267,1,4,0.25,3,11,0.273,0.3,4,4,1.0,1,2,3,2,1,0,3,5,13,2.8,0.388,0.267,0.267,2.4,5.5,3.9,7.2,1.2,0.0,15.2,20.1,-0.1,0.0,-0.1,-0.08,-6.3,-2.9,-9.2,-0.1,0,0.0,OOR,1997,0.317
Jeff Grayer,SG,31,SAC,25,316,38,83,0.458,4,11,0.364,34,72,0.472,0.482,11,20,0.55,21,17,38,25,8,7,15,42,91,10.0,0.496,0.133,0.241,7.7,6.3,7.0,12.5,1.3,1.7,14.0,15.2,0.2,0.1,0.3,0.049,-2.4,-0.7,-3.1,-0.1,0,0.0,OOR,1997,0.415
A.C. Green,PF,33,DAL,83,2492,234,484,0.483,1,20,0.05,233,464,0.502,0.485,128,197,0.65,222,434,656,69,70,16,74,145,597,12.4,0.523,0.041,0.407,10.2,20.5,15.3,4.4,1.5,0.5,11.5,11.8,2.4,2.4,4.8,0.093,-1.0,-0.4,-1.4,0.4,0,0.0,OOR,1997,0.293
Litterial Green,PG,26,DET,45,311,30,64,0.469,0,10,0.0,30,54,0.556,0.469,30,47,0.638,6,16,22,41,16,1,15,27,90,13.5,0.531,0.156,0.734,2.5,6.3,4.4,21.4,2.9,0.3,15.0,15.9,0.4,0.4,0.8,0.119,-1.9,1.5,-0.4,0.1,0,0.0,OOR,1997,0.659
Tom Gugliotta,PF,27,MIN,81,3131,592,1339,0.442,24,93,0.258,568,1246,0.456,0.451,464,566,0.82,187,515,702,335,130,89,293,237,1672,19.0,0.526,0.069,0.423,7.1,19.3,13.3,19.3,2.2,2.1,15.6,27.5,2.6,4.2,6.7,0.103,1.2,0.5,1.7,2.9,0,0.001,Candidate,1997,0.488
Jack Haley,C,33,NJN,20,74,13,37,0.351,0,0,0.0,13,37,0.351,0.351,14,19,0.737,13,19,32,5,1,1,2,14,40,19.6,0.441,0.0,0.514,17.9,29.5,23.4,11.6,0.7,1.0,4.2,27.3,0.2,0.1,0.2,0.149,-0.2,-3.3,-3.4,0.0,0,0.0,OOR,1997,0.317
Darvin Ham,SF,23,DEN,36,318,33,62,0.532,0,0,0.0,33,62,0.532,0.532,17,35,0.486,29,27,56,14,9,8,22,57,83,8.5,0.536,0.0,0.565,10.5,9.6,10.0,6.9,1.5,1.7,22.1,14.0,0.0,0.1,0.1,0.018,-4.3,-0.2,-4.5,-0.2,0,0.0,OOR,1997,0.256
Steve Hamer,C,23,BOS,35,268,30,57,0.526,0,2,0.0,30,55,0.545,0.526,16,29,0.552,17,43,60,7,2,4,13,39,76,8.9,0.545,0.035,0.509,6.8,20.0,12.9,4.0,0.4,1.1,15.7,13.3,0.1,0.1,0.2,0.031,-4.3,-2.2,-6.5,-0.3,0,0.0,OOR,1997,0.183
Tom Hammonds,PF,29,DEN,81,1758,191,398,0.48,0,2,0.0,191,396,0.482,0.48,124,172,0.721,135,266,401,64,16,24,88,205,506,10.1,0.534,0.005,0.432,8.9,17.0,13.0,5.8,0.5,0.9,15.7,14.3,1.1,0.6,1.7,0.046,-3.2,-1.6,-4.8,-1.2,0,0.0,OOR,1997,0.256
Darrin Hancock,SF,25,ATL,24,133,16,35,0.457,0,0,0.0,16,35,0.457,0.457,10,14,0.714,4,14,18,12,9,1,11,15,42,11.9,0.51,0.0,0.4,3.7,12.4,8.1,15.0,3.7,0.6,21.1,18.4,0.0,0.2,0.2,0.062,-4.4,1.2,-3.2,0.0,0,0.0,OOR,1997,0.683
Anfernee Hardaway,PG,25,ORL,59,2221,421,941,0.447,85,267,0.318,336,674,0.499,0.493,283,345,0.82,82,181,263,332,93,35,145,123,1210,21.4,0.554,0.284,0.367,4.2,9.8,6.9,28.5,2.3,1.2,11.7,25.7,5.8,2.2,8.1,0.175,4.5,0.4,4.9,3.9,0,0.0,OOR,1997,0.549
