Player,Pos,Age,Tm,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,First,Share,Status,Season,W
Calbert Cheaney,SF,34,GSW,42,448,42,108,0.389,0,8,0.0,42,100,0.42,0.389,8,8,1.0,20,41,61,19,13,2,17,38,92,6.0,0.412,0.074,0.074,4.9,10.5,7.6,6.6,1.5,0.3,13.2,12.8,-0.3,0.3,0.0,0.0,-4.7,-0.1,-4.8,-0.3,0,0.0,OOR,2006,34
Josh Childress,SF,22,ATL,74,2249,278,504,0.552,32,65,0.492,246,439,0.56,0.583,154,201,0.766,134,253,387,131,86,39,101,184,742,15.8,0.626,0.129,0.399,7.0,13.9,10.3,9.4,2.0,1.3,14.6,14.0,4.6,1.1,5.7,0.121,1.3,-0.1,1.2,1.8,0,0.0,OOR,2006,26
Doug Christie,SG,35,DAL,7,185,9,26,0.346,0,1,0.0,9,25,0.36,0.346,8,12,0.667,2,11,13,14,9,1,6,10,26,6.8,0.416,0.038,0.462,1.3,7.0,4.2,10.9,2.7,0.4,16.1,9.4,-0.1,0.2,0.1,0.035,-2.7,1.6,-1.0,0.0,0,0.0,OOR,2006,60
Speedy Claxton,PG,27,NOK,71,2019,304,736,0.413,17,63,0.27,287,673,0.426,0.425,246,320,0.769,39,154,193,339,108,6,154,177,871,16.1,0.497,0.086,0.435,2.2,9.3,5.7,29.8,2.9,0.2,14.9,23.8,1.1,2.0,3.0,0.072,-0.1,0.3,0.1,1.1,0,0.0,OOR,2006,38
Mateen Cleaves,PG,28,SEA,27,230,25,71,0.352,4,16,0.25,21,55,0.382,0.38,19,24,0.792,2,12,14,42,3,2,14,30,73,9.1,0.448,0.225,0.338,1.0,6.4,3.7,27.4,0.7,0.7,14.7,18.6,0.1,-0.1,0.0,-0.005,-2.0,-3.0,-5.0,-0.2,0,0.0,OOR,2006,35
Jarron Collins,C,27,UTA,79,1730,129,280,0.461,0,0,0.0,129,280,0.461,0.461,157,219,0.717,134,199,333,97,36,27,61,252,415,11.0,0.551,0.0,0.782,9.3,14.1,11.7,9.1,1.1,1.3,13.9,11.7,2.5,1.4,3.9,0.107,-2.2,0.0,-2.1,-0.1,0,0.0,OOR,2006,41
Jason Collins,C,27,NJN,71,1895,104,262,0.397,3,12,0.25,101,250,0.404,0.403,44,86,0.512,93,249,342,70,46,40,61,251,255,5.5,0.425,0.046,0.328,5.7,15.6,10.6,5.7,1.3,1.7,16.9,9.0,-0.9,2.9,2.0,0.051,-5.3,1.5,-3.8,-0.9,0,0.0,OOR,2006,49
Nick Collison,PF,25,SEA,66,1448,207,394,0.525,0,3,0.0,207,391,0.529,0.525,79,113,0.699,143,225,368,74,21,35,77,213,493,14.0,0.556,0.008,0.287,11.8,19.0,15.4,8.1,0.8,1.9,14.8,16.1,2.2,0.1,2.3,0.075,-1.1,-2.1,-3.2,-0.4,0,0.0,OOR,2006,35
Brian Cook,PF,25,LAL,81,1535,261,511,0.511,36,84,0.429,225,427,0.527,0.546,84,101,0.832,88,186,274,74,37,32,61,205,642,15.6,0.578,0.164,0.198,6.8,14.2,10.5,8.3,1.3,1.6,9.9,18.3,3.0,1.5,4.5,0.142,0.2,-0.3,-0.1,0.7,0,0.0,OOR,2006,45
Jamal Crawford,SG,25,NYK,79,2555,366,879,0.416,101,293,0.345,265,586,0.452,0.474,295,357,0.826,36,212,248,301,87,15,175,150,1128,15.5,0.544,0.333,0.406,1.7,10.2,5.9,20.9,1.8,0.5,14.4,21.5,3.7,0.8,4.5,0.084,1.6,-1.1,0.5,1.6,0,0.0,OOR,2006,23
Austin Croshere,PF,30,IND,50,1148,132,285,0.463,54,140,0.386,78,145,0.538,0.558,90,102,0.882,62,203,265,62,22,7,48,105,408,15.2,0.618,0.491,0.358,6.4,19.8,13.3,9.1,1.0,0.4,12.7,15.3,2.5,1.7,4.1,0.173,1.5,0.6,2.1,1.2,0,0.0,OOR,2006,41
Eddy Curry,C,23,NYK,72,1865,336,597,0.563,0,0,0.0,336,597,0.563,0.563,307,486,0.632,145,287,432,19,28,56,179,239,979,17.0,0.604,0.0,0.814,9.4,18.9,14.1,1.9,0.8,2.5,18.1,24.1,2.3,1.0,3.3,0.084,-0.5,-1.6,-2.1,0.0,0,0.0,OOR,2006,23
Samuel Dalembert,C,24,PHI,66,1761,196,369,0.531,0,1,0.0,196,368,0.533,0.531,93,132,0.705,159,382,541,25,34,160,107,244,485,14.2,0.568,0.003,0.358,10.6,25.4,18.0,2.2,1.0,6.9,20.0,13.8,0.9,2.6,3.6,0.097,-2.9,1.2,-1.8,0.1,0,0.0,OOR,2006,38
Erick Dampier,C,30,DAL,82,1934,171,347,0.493,0,0,0.0,171,347,0.493,0.493,127,215,0.591,273,367,640,51,27,106,115,263,469,13.9,0.531,0.0,0.62,17.3,22.4,19.9,4.0,0.8,4.2,20.7,13.4,1.9,2.9,4.8,0.119,-1.5,-0.1,-1.7,0.2,0,0.0,OOR,2006,60
Antonio Daniels,SG,30,WAS,80,2283,230,550,0.418,23,101,0.228,207,449,0.461,0.439,284,336,0.845,19,153,172,284,52,8,89,96,767,13.7,0.55,0.184,0.611,0.9,8.0,4.4,19.2,1.2,0.3,11.3,15.4,4.3,0.9,5.3,0.111,0.1,-0.8,-0.7,0.8,0,0.0,OOR,2006,42
Marquis Daniels,SG,25,DAL,62,1766,246,512,0.48,4,19,0.211,242,493,0.491,0.484,138,183,0.754,81,143,224,172,67,13,100,143,634,14.9,0.535,0.037,0.357,5.6,9.6,7.6,16.2,2.1,0.6,14.4,18.3,2.4,1.7,4.2,0.114,0.1,0.4,0.5,1.1,0,0.0,OOR,2006,60
Antonio Davis,PF-C,37,NYK,44,940,82,190,0.432,0,1,0.0,82,189,0.434,0.432,52,81,0.642,90,118,208,21,23,10,51,125,216,8.3,0.479,0.005,0.426,11.5,15.5,13.5,3.5,1.3,0.9,18.4,13.4,0.0,0.4,0.3,0.017,-3.2,-1.0,-4.3,-0.5,0,0.0,OOR,2006,23
Baron Davis,PG,26,GSW,54,1971,335,861,0.389,102,324,0.315,233,537,0.434,0.448,195,289,0.675,45,191,236,480,89,14,159,165,967,18.3,0.489,0.376,0.336,2.5,11.1,6.7,42.6,2.3,0.5,13.9,25.9,2.4,2.0,4.4,0.106,2.8,-0.2,2.6,2.3,0,0.0,OOR,2006,34
Dale Davis,C,36,DET,28,178,9,24,0.375,0,1,0.0,9,23,0.391,0.375,8,15,0.533,21,32,53,6,0,9,4,23,26,9.9,0.425,0.042,0.625,13.9,21.6,17.7,4.8,0.0,3.7,11.6,9.2,0.1,0.3,0.4,0.108,-3.3,-0.2,-3.5,-0.1,0,0.0,OOR,2006,64
Josh Davis,PF,25,MIL,6,17,2,7,0.286,0,2,0.0,2,5,0.4,0.286,2,3,0.667,3,1,4,1,2,0,1,3,6,13.6,0.361,0.286,0.429,20.4,7.1,13.7,8.8,6.0,0.0,10.7,24.8,0.0,0.0,0.0,0.018,-2.0,0.2,-1.7,0.0,0,0.0,OOR,2006,40
Ricky Davis,SG-SF,26,BOS,78,3207,584,1304,0.448,73,242,0.302,511,1062,0.481,0.476,275,345,0.797,65,286,351,394,91,17,213,190,1516,15.6,0.521,0.186,0.265,2.5,10.5,6.6,22.2,1.5,0.4,12.8,24.3,2.5,2.5,5.0,0.075,0.6,-1.0,-0.4,1.3,0,0.0,OOR,2006,33
Carlos Delfino,SG,23,DET,68,726,91,226,0.403,20,60,0.333,71,166,0.428,0.447,45,67,0.672,28,85,113,44,21,15,36,86,247,10.6,0.483,0.265,0.296,4.5,14.1,9.3,9.7,1.6,1.5,12.4,19.1,0.0,1.0,1.0,0.067,-3.3,0.4,-2.9,-0.2,0,0.0,OOR,2006,64
Tony Delk,PG-SG,32,DET,24,385,71,161,0.441,20,47,0.426,51,114,0.447,0.503,20,27,0.741,14,39,53,33,13,1,19,28,182,16.1,0.526,0.292,0.168,4.3,12.2,8.2,15.2,1.9,0.2,9.9,23.7,0.4,0.5,0.9,0.112,0.4,-0.5,-0.1,0.2,0,0.0,OOR,2006,64
Luol Deng,SF,20,CHI,78,2604,442,954,0.463,21,78,0.269,421,876,0.481,0.474,207,276,0.75,127,389,516,147,72,50,105,128,1112,15.8,0.517,0.082,0.289,5.6,17.1,11.4,9.7,1.4,1.5,8.9,20.4,2.7,3.8,6.5,0.12,0.8,0.9,1.6,2.4,0,0.0,OOR,2006,41
Boris Diaw,PF,23,PHO,81,2874,449,853,0.526,8,30,0.267,441,823,0.536,0.531,174,238,0.731,159,399,558,503,58,85,189,260,1080,17.3,0.564,0.035,0.279,6.3,15.1,10.8,24.9,1.0,2.1,16.5,17.9,5.9,3.0,8.9,0.149,1.4,1.4,2.8,3.5,0,0.0,OOR,2006,54
Dan Dickau,PG,27,BOS,19,234,17,46,0.37,10,20,0.5,7,26,0.269,0.478,18,18,1.0,5,11,16,40,11,1,18,40,62,10.4,0.575,0.435,0.391,2.7,5.6,4.2,25.5,2.4,0.3,25.0,14.1,0.3,0.2,0.4,0.09,-2.6,0.2,-2.4,0.0,0,0.0,OOR,2006,33
Travis Diener,PG,23,ORL,23,246,29,69,0.42,25,57,0.439,4,12,0.333,0.601,5,6,0.833,4,17,21,16,7,0,10,22,88,12.6,0.614,0.826,0.087,2.1,8.3,5.3,10.6,1.5,0.0,12.2,15.7,0.5,0.1,0.6,0.115,1.3,-0.4,0.9,0.2,0,0.0,OOR,2006,36
Ike Diogu,PF,22,GSW,69,1031,175,334,0.524,0,0,0.0,175,334,0.524,0.524,136,168,0.81,95,134,229,29,15,30,78,164,486,15.8,0.596,0.0,0.503,10.0,14.9,12.4,4.9,0.7,2.2,16.1,21.0,1.7,1.0,2.6,0.123,-1.6,-0.6,-2.2,0.0,0,0.0,OOR,2006,34
DeSagana Diop,C,24,DAL,81,1510,75,154,0.487,1,2,0.5,74,152,0.487,0.49,39,72,0.542,145,229,374,23,44,146,36,253,190,11.5,0.512,0.013,0.468,11.8,17.9,14.9,2.2,1.6,7.4,16.2,6.9,1.3,2.7,4.1,0.13,-2.3,2.8,0.5,1.0,0,0.0,OOR,2006,60
Juan Dixon,SG,27,POR,76,1920,357,821,0.435,65,170,0.382,292,651,0.449,0.474,156,194,0.804,30,147,177,149,58,6,113,157,935,14.6,0.516,0.207,0.236,1.9,9.3,5.5,14.9,1.7,0.2,11.1,25.2,1.1,0.1,1.2,0.03,-0.2,-1.7,-1.9,0.0,0,0.0,OOR,2006,21
Michael Doleac,C,28,MIA,31,371,37,88,0.42,0,0,0.0,37,88,0.42,0.42,24,30,0.8,23,62,85,8,10,7,14,45,98,9.9,0.484,0.0,0.341,7.6,18.9,13.5,3.2,1.4,1.4,12.2,14.3,0.1,0.5,0.6,0.079,-3.6,-0.4,-3.9,-0.2,0,0.0,OOR,2006,52
Keyon Dooling,PG,25,ORL,50,1137,178,405,0.44,13,43,0.302,165,362,0.456,0.456,101,121,0.835,11,67,78,109,49,4,82,116,470,12.6,0.513,0.106,0.299,1.2,7.1,4.2,16.7,2.3,0.3,15.2,22.5,0.3,0.8,1.1,0.046,-2.4,-0.3,-2.7,-0.2,0,0.0,OOR,2006,36
Chris Duhon,PG,23,CHI,74,2155,215,538,0.4,100,278,0.36,115,260,0.442,0.493,117,143,0.818,28,192,220,373,70,3,117,152,647,12.9,0.538,0.517,0.266,1.5,10.2,5.9,26.4,1.7,0.1,16.3,15.0,2.7,2.5,5.2,0.116,0.0,0.8,0.8,1.5,0,0.0,OOR,2006,41
Tim Duncan,PF,29,SAS,80,2784,574,1185,0.484,2,5,0.4,572,1180,0.485,0.485,335,533,0.629,231,650,881,253,70,162,198,219,1485,23.1,0.523,0.004,0.45,10.1,26.9,18.7,16.5,1.4,4.2,12.2,27.7,3.9,6.9,10.8,0.187,2.3,2.6,5.0,4.9,0,0.026,Candidate,2006,63
Mike Dunleavy,SF,25,GSW,81,2578,331,816,0.406,74,260,0.285,257,556,0.462,0.451,196,252,0.778,78,321,399,237,60,32,120,199,932,12.5,0.503,0.319,0.309,3.3,14.2,8.6,15.0,1.2,0.9,11.5,18.1,1.9,2.3,4.2,0.077,-0.7,0.0,-0.7,0.9,0,0.0,OOR,2006,34
Ronald Dupree,SF,25,MIN,36,265,33,63,0.524,0,1,0.0,33,62,0.532,0.524,14,41,0.341,21,28,49,14,12,0,14,44,80,10.4,0.494,0.016,0.651,9.8,12.4,11.1,8.8,2.4,0.0,14.7,17.0,0.0,0.3,0.3,0.056,-4.1,0.2,-3.8,-0.1,0,0.0,OOR,2006,33
John Edwards,C,24,ATL,40,296,31,64,0.484,0,0,0.0,31,64,0.484,0.484,8,11,0.727,18,30,48,5,3,15,12,76,70,6.4,0.508,0.0,0.172,7.1,12.5,9.7,2.7,0.5,3.9,14.8,12.4,0.1,0.1,0.2,0.026,-6.2,-0.2,-6.4,-0.3,0,0.0,OOR,2006,26
Howard Eisley,PG,33,DEN,32,394,34,103,0.33,13,42,0.31,21,61,0.344,0.393,20,24,0.833,3,30,33,69,11,2,21,34,101,9.2,0.445,0.408,0.233,0.9,8.7,4.9,25.6,1.4,0.4,15.6,15.4,0.0,0.3,0.3,0.037,-2.6,-0.2,-2.7,-0.1,0,0.0,OOR,2006,44
Monta Ellis,SG,20,GSW,49,886,132,318,0.415,28,82,0.341,104,236,0.441,0.459,42,59,0.712,22,83,105,78,32,11,58,69,334,11.1,0.486,0.258,0.186,2.7,10.7,6.6,14.9,1.9,0.9,14.4,20.2,-0.3,0.8,0.5,0.028,-1.9,0.2,-1.7,0.1,0,0.0,OOR,2006,34
Francisco Elson,C,29,DEN,72,1579,151,284,0.532,1,5,0.2,150,279,0.538,0.533,49,74,0.662,99,240,339,47,54,45,65,211,352,10.1,0.556,0.018,0.261,7.4,17.6,12.5,4.4,1.7,2.1,17.0,10.8,0.8,2.0,2.9,0.087,-3.2,1.0,-2.2,-0.1,0,0.0,OOR,2006,44
Melvin Ely,PF,27,CHA,57,1348,216,425,0.508,0,2,0.0,216,423,0.511,0.508,128,192,0.667,94,183,277,76,29,44,100,160,560,14.3,0.55,0.005,0.452,7.6,16.8,11.9,9.7,1.1,2.5,16.4,20.1,0.8,1.2,2.0,0.072,-1.7,-0.2,-1.8,0.1,0,0.0,OOR,2006,26
Maurice Evans,SG,27,DET,80,1139,154,341,0.452,43,116,0.371,111,225,0.493,0.515,52,65,0.8,76,87,163,60,41,15,39,122,403,14.0,0.545,0.34,0.191,7.8,9.2,8.5,8.5,2.0,1.0,9.5,17.0,1.8,1.4,3.2,0.135,-0.4,0.5,0.2,0.6,0,0.0,OOR,2006,64
Reggie Evans,PF,25,SEA,67,1393,131,268,0.489,0,1,0.0,131,267,0.491,0.489,115,217,0.53,171,331,502,38,40,10,85,166,377,12.5,0.519,0.004,0.81,14.6,28.3,21.4,4.0,1.5,0.5,19.0,14.4,0.8,1.3,2.1,0.072,-1.8,-1.9,-3.7,-0.6,0,0.0,OOR,2006,35
Daniel Ewing,SG,22,LAC,66,971,97,255,0.38,22,78,0.282,75,177,0.424,0.424,36,46,0.783,23,62,85,84,37,6,57,86,252,7.6,0.458,0.306,0.18,2.9,7.1,5.1,13.2,2.0,0.5,17.2,15.8,-0.7,1.0,0.3,0.017,-3.8,0.6,-3.2,-0.3,0,0.0,OOR,2006,47
Noel Felix,SF,24,SEA,12,82,6,25,0.24,1,3,0.333,5,22,0.227,0.26,5,8,0.625,3,10,13,2,2,3,8,13,18,-1.1,0.316,0.12,0.32,4.4,14.9,9.6,3.5,1.3,2.8,21.9,20.0,-0.3,0.0,-0.3,-0.197,-10.0,-2.5,-12.5,-0.2,0,0.0,OOR,2006,35
Raymond Felton,PG,21,CHA,80,2406,345,883,0.391,97,271,0.358,248,612,0.405,0.446,161,222,0.725,77,188,265,446,102,8,182,181,948,14.2,0.483,0.307,0.251,3.5,9.7,6.4,30.9,2.2,0.3,15.7,21.4,0.8,1.8,2.6,0.051,0.2,-0.8,-0.6,0.8,0,0.0,OOR,2006,26
Michael Finley,SG,32,SAS,77,2038,286,695,0.412,110,279,0.394,176,416,0.423,0.491,98,115,0.852,31,216,247,116,37,7,62,97,780,12.7,0.523,0.401,0.165,1.8,12.2,7.2,9.3,1.0,0.2,7.7,18.9,2.0,2.9,5.0,0.117,0.1,0.2,0.2,1.1,0,0.0,OOR,2006,63
Derek Fisher,PG,31,GSW,82,2589,364,887,0.41,117,295,0.397,247,592,0.417,0.476,244,293,0.833,36,175,211,352,125,8,156,237,1089,14.8,0.536,0.333,0.33,1.5,7.7,4.5,22.6,2.5,0.2,13.3,20.2,3.4,2.4,5.8,0.107,-0.2,0.6,0.4,1.6,0,0.0,OOR,2006,34
Gerald Fitch,PG,23,MIA,18,239,30,89,0.337,7,26,0.269,23,63,0.365,0.376,17,23,0.739,7,23,30,33,7,5,15,28,84,10.2,0.424,0.292,0.258,3.6,10.9,7.4,21.5,1.5,1.6,13.1,22.0,-0.1,0.3,0.1,0.026,-3.2,-0.3,-3.5,-0.1,0,0.0,OOR,2006,52
Marcus Fizer,PF,27,NOK,3,39,9,17,0.529,1,1,1.0,8,16,0.5,0.559,1,2,0.5,1,6,7,1,0,0,2,5,20,14.1,0.559,0.059,0.118,3.0,18.8,10.7,5.3,0.0,0.0,10.1,23.8,0.0,0.0,0.0,0.056,-1.4,-2.3,-3.7,0.0,0,0.0,OOR,2006,38
Sharrod Ford,PF,24,PHO,3,13,2,3,0.667,0,0,0.0,2,3,0.667,0.667,0,0,0.0,1,2,3,0,0,1,2,7,4,0.6,0.667,0.0,0.0,8.7,16.7,12.8,0.0,0.0,5.4,40.0,17.2,0.0,0.0,0.0,-0.032,-16.2,1.2,-14.9,0.0,0,0.0,OOR,2006,54
T.J. Ford,PG,22,MIL,72,2557,328,789,0.416,35,104,0.337,293,685,0.428,0.438,187,248,0.754,63,248,311,473,104,7,219,196,878,13.1,0.489,0.132,0.314,2.9,11.7,7.2,29.8,2.1,0.2,19.6,20.0,0.4,2.1,2.5,0.047,-1.1,-0.1,-1.2,0.5,0,0.0,OOR,2006,40
Danny Fortson,C,29,SEA,23,276,27,51,0.529,0,0,0.0,27,51,0.529,0.529,33,43,0.767,31,47,78,2,4,2,26,76,87,8.5,0.622,0.0,0.843,13.4,20.9,17.1,1.1,0.8,0.6,27.1,15.6,0.2,0.0,0.2,0.038,-6.2,-2.9,-9.1,-0.5,0,0.0,OOR,2006,35
Jeff Foster,C,29,IND,63,1581,138,250,0.552,0,4,0.0,138,246,0.561,0.552,96,159,0.604,224,350,574,50,41,27,64,191,372,15.1,0.581,0.016,0.636,16.9,24.8,20.9,5.1,1.4,1.2,16.7,11.3,2.8,2.9,5.7,0.174,-0.3,0.4,0.0,0.8,0,0.0,OOR,2006,41
Adonal Foyle,C,30,GSW,77,1824,152,300,0.507,0,0,0.0,152,300,0.507,0.507,41,67,0.612,143,281,424,33,44,125,80,215,345,10.3,0.524,0.0,0.223,8.5,17.6,13.0,2.8,1.2,5.1,19.5,10.0,0.3,2.5,2.8,0.075,-3.4,1.7,-1.7,0.1,0,0.0,OOR,2006,34
Richie Frahm,SG,28,MIN,33,342,39,100,0.39,23,70,0.329,16,30,0.533,0.505,7,10,0.7,3,30,33,21,4,2,8,30,108,9.4,0.517,0.7,0.1,1.1,10.2,5.7,10.2,0.6,0.4,7.1,15.6,0.2,0.3,0.5,0.071,-1.4,-0.8,-2.2,0.0,0,0.0,OOR,2006,33
Steve Francis,PG-SG,28,ORL,70,2393,333,765,0.435,25,83,0.301,308,682,0.452,0.452,314,399,0.787,74,216,290,345,74,17,214,204,1005,15.2,0.534,0.108,0.522,3.9,10.9,7.5,24.6,1.7,0.6,18.5,22.6,2.2,1.4,3.6,0.073,0.7,-0.7,0.0,1.2,0,0.0,OOR,2006,36
Channing Frye,C,22,NYK,65,1572,305,640,0.477,3,9,0.333,302,631,0.479,0.479,189,229,0.825,138,236,374,53,30,47,97,200,802,18.1,0.541,0.014,0.358,10.6,18.5,14.5,6.6,1.0,2.5,11.6,24.2,2.6,0.9,3.5,0.108,0.7,-1.4,-0.7,0.5,0,0.0,OOR,2006,23
Dan Gadzuric,C,27,MIL,74,885,171,309,0.553,0,1,0.0,171,308,0.555,0.553,41,89,0.461,91,141,232,24,25,43,35,171,383,17.2,0.55,0.003,0.288,12.0,19.3,15.6,4.9,1.5,3.9,9.1,19.8,1.3,1.1,2.5,0.134,-1.6,-0.1,-1.7,0.0,0,0.0,OOR,2006,40
Deng Gai,C,23,PHI,2,5,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015,-3.6,-3.5,-7.2,0.0,0,0.0,OOR,2006,38
Reece Gaines,PG,25,MIL,12,54,6,12,0.5,0,2,0.0,6,10,0.6,0.5,1,4,0.25,0,0,0,3,1,0,1,1,13,6.7,0.472,0.167,0.333,0.0,0.0,0.0,8.7,1.0,0.0,6.8,12.5,0.0,0.0,0.0,0.004,-3.1,-2.0,-5.1,0.0,0,0.0,OOR,2006,40
Francisco García,SF,24,SAC,67,1301,130,325,0.4,39,137,0.285,91,188,0.484,0.46,78,101,0.772,39,146,185,94,41,47,75,135,377,10.3,0.51,0.422,0.311,3.5,13.0,8.3,11.2,1.6,2.6,16.9,15.7,0.0,1.6,1.6,0.06,-2.1,1.3,-0.8,0.4,0,0.0,OOR,2006,44
Kevin Garnett,PF,29,MIN,76,2957,626,1191,0.526,8,30,0.267,618,1161,0.532,0.529,396,489,0.81,214,752,966,308,104,107,180,206,1656,26.8,0.589,0.025,0.411,8.9,29.7,19.6,20.2,1.9,2.7,11.3,25.5,9.0,5.9,14.9,0.242,5.6,2.2,7.8,7.4,0,0.0,OOR,2006,33
Pat Garrity,PF,29,ORL,57,938,101,242,0.417,50,129,0.388,51,113,0.451,0.521,30,37,0.811,31,77,108,38,12,9,38,108,282,9.1,0.546,0.533,0.153,4.2,9.9,7.1,6.5,0.7,0.8,12.8,15.0,0.8,0.4,1.2,0.062,-0.9,-1.0,-1.8,0.0,0,0.0,OOR,2006,36
Pau Gasol,PF,25,MEM,80,3135,600,1194,0.503,3,12,0.25,597,1182,0.505,0.504,425,617,0.689,191,522,713,371,46,153,235,184,1628,22.7,0.555,0.01,0.517,7.5,20.0,13.8,23.7,0.8,3.9,13.8,26.4,6.6,5.4,12.0,0.184,3.9,1.7,5.5,6.0,0,0.0,OOR,2006,49
Devean George,SF,28,LAL,71,1542,170,425,0.4,50,160,0.313,120,265,0.453,0.459,58,86,0.674,82,192,274,68,66,34,54,159,448,11.3,0.484,0.376,0.202,6.3,14.6,10.5,6.9,2.3,1.7,10.4,15.3,0.7,2.0,2.6,0.082,-1.3,0.5,-0.8,0.4,0,0.0,OOR,2006,45
Eddie Gill,PG,27,IND,41,122,10,45,0.222,7,23,0.304,3,22,0.136,0.3,18,23,0.783,0,15,15,12,11,1,9,13,45,9.9,0.408,0.511,0.511,0.0,13.8,7.1,15.8,4.8,0.6,14.0,24.5,-0.2,0.3,0.1,0.02,-4.7,3.5,-1.1,0.0,0,0.0,OOR,2006,41
Manu Ginóbili,SG,28,SAS,65,1813,309,669,0.462,83,217,0.382,226,452,0.5,0.524,280,360,0.778,42,188,230,235,101,26,121,156,981,22.4,0.593,0.324,0.538,2.8,12.0,7.5,22.2,3.0,1.0,12.8,25.0,5.1,3.7,8.8,0.234,3.8,3.0,6.8,4.1,0,0.0,OOR,2006,63
Gordan Giriček,SG,28,UTA,37,956,166,383,0.433,18,59,0.305,148,324,0.457,0.457,43,57,0.754,15,55,70,63,16,4,63,87,393,8.7,0.482,0.154,0.149,1.9,7.0,4.4,12.8,0.9,0.3,13.4,22.8,-0.6,0.4,-0.2,-0.01,-3.3,-2.3,-5.6,-0.9,0,0.0,OOR,2006,41
Anthony Goldwire,PG,34,LAC,3,22,1,7,0.143,0,2,0.0,1,5,0.2,0.143,0,0,0.0,0,1,1,2,0,0,1,0,2,-5.5,0.143,0.286,0.0,0.0,5.1,2.6,12.8,0.0,0.0,12.5,16.8,-0.1,0.0,-0.1,-0.245,-9.0,-4.0,-13.0,-0.1,0,0.0,OOR,2006,47
Ryan Gomes,PF,23,BOS,61,1376,173,355,0.487,3,9,0.333,170,346,0.491,0.492,112,149,0.752,102,196,298,58,35,5,55,83,461,14.0,0.548,0.025,0.42,9.3,16.9,13.2,6.8,1.3,0.3,11.6,15.9,1.9,1.2,3.1,0.108,0.0,-1.2,-1.2,0.3,0,0.0,OOR,2006,33
Drew Gooden,PF,24,CLE,79,2174,334,652,0.512,1,3,0.333,333,649,0.513,0.513,176,258,0.682,237,428,665,56,52,49,106,190,845,17.6,0.552,0.005,0.396,12.8,23.5,18.1,4.4,1.3,1.7,12.2,18.6,3.6,2.9,6.6,0.145,0.5,-0.8,-0.2,1.0,0,0.0,OOR,2006,50
Ben Gordon,SG,22,CHI,80,2482,486,1152,0.422,166,382,0.435,320,770,0.416,0.494,211,268,0.787,43,176,219,240,75,5,180,238,1349,14.5,0.531,0.332,0.233,2.0,8.1,5.1,17.3,1.6,0.2,12.4,26.3,1.8,2.6,4.4,0.086,0.7,-0.3,0.5,1.6,0,0.0,OOR,2006,41
Joey Graham,SF,23,TOR,80,1581,198,414,0.478,29,87,0.333,169,327,0.517,0.513,108,133,0.812,57,187,244,60,37,13,92,228,533,10.2,0.564,0.21,0.321,4.2,15.1,9.4,6.0,1.2,0.6,16.3,16.5,1.0,0.3,1.3,0.038,-2.7,-1.1,-3.8,-0.7,0,0.0,OOR,2006,27
Stephen Graham,SG,23,CLE,22,175,21,54,0.389,2,10,0.2,19,44,0.432,0.407,14,15,0.933,5,22,27,7,5,2,13,31,58,6.9,0.479,0.185,0.278,3.4,14.8,9.1,6.9,1.5,0.9,17.7,19.6,-0.2,0.2,0.0,0.009,-6.0,0.3,-5.8,-0.2,0,0.0,OOR,2006,50
Danny Granger,SF,22,IND,78,1765,221,478,0.462,30,93,0.323,191,385,0.496,0.494,115,148,0.777,131,253,384,90,58,62,80,211,587,14.7,0.54,0.195,0.31,8.8,16.0,12.5,8.8,1.8,2.6,12.8,16.4,2.1,3.0,5.1,0.139,-0.7,1.8,1.1,1.4,0,0.0,OOR,2006,41
Brian Grant,C,33,PHO,21,248,27,65,0.415,0,0,0.0,27,65,0.415,0.415,7,8,0.875,11,46,57,7,5,3,7,45,61,6.6,0.445,0.0,0.123,5.0,20.1,12.8,3.8,1.0,0.8,9.3,13.6,-0.1,0.3,0.2,0.041,-5.8,-0.2,-6.0,-0.3,0,0.0,OOR,2006,54
Devin Green,SG,23,LAL,27,135,6,28,0.214,0,2,0.0,6,26,0.231,0.214,13,21,0.619,10,14,24,7,3,0,5,13,25,4.7,0.336,0.071,0.75,8.7,12.2,10.5,7.3,1.2,0.0,11.8,14.3,-0.2,0.1,-0.1,-0.018,-5.1,-1.5,-6.5,-0.2,0,0.0,OOR,2006,45
Gerald Green,SG,20,BOS,32,374,66,138,0.478,6,20,0.3,60,118,0.508,0.5,29,37,0.784,10,31,41,18,13,4,22,41,167,13.1,0.541,0.145,0.268,3.3,9.9,6.7,8.5,1.8,0.8,12.5,21.7,0.2,0.3,0.5,0.064,-2.3,-1.2,-3.5,-0.1,0,0.0,OOR,2006,33
