Player,Pos,Age,Tm,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,First,Share,Status,Season,W
Derrick Coleman,C,35,PHI,64,1742,223,498,0.448,22,67,0.328,201,431,0.466,0.47,134,171,0.784,151,299,450,87,53,69,96,171,602,15.4,0.525,0.135,0.343,10.0,20.5,15.2,8.0,1.6,3.1,14.3,17.3,2.1,2.4,4.5,0.124,0.1,0.3,0.3,1.0,0,0.0,OOR,2003,48.0
Bimbo Coles,PG,34,CLE,35,691,56,168,0.333,7,32,0.219,49,136,0.36,0.354,35,42,0.833,11,48,59,72,17,4,28,60,154,6.7,0.413,0.19,0.25,1.7,8.0,4.8,16.6,1.3,0.4,13.1,13.8,-0.2,0.2,0.0,0.0,-4.8,-0.8,-5.6,-0.6,0,0.0,OOR,2003,17.0
Jason Collier,C,25,HOU,13,104,17,36,0.472,0,0,0.0,17,36,0.472,0.472,2,2,1.0,12,17,29,1,2,1,2,10,36,15.0,0.488,0.0,0.056,13.6,18.4,16.1,1.8,1.0,0.7,5.1,17.3,0.2,0.1,0.3,0.126,0.4,-1.9,-1.4,0.0,0,0.0,OOR,2003,28.0
Jarron Collins,C,24,UTA,22,421,38,86,0.442,0,1,0.0,38,85,0.447,0.442,44,62,0.71,32,28,60,14,5,6,19,70,120,8.2,0.53,0.012,0.721,9.6,7.8,8.6,5.2,0.6,1.1,14.4,14.5,0.5,0.2,0.7,0.078,-3.1,-0.9,-4.0,-0.2,0,0.0,OOR,2003,43.0
Jason Collins,C,24,NJN,81,1900,140,338,0.414,0,4,0.0,140,334,0.419,0.414,180,236,0.763,136,232,368,87,47,44,85,252,460,9.9,0.521,0.012,0.698,8.2,13.9,11.1,6.9,1.3,1.7,16.1,12.5,1.7,3.0,4.7,0.119,-3.0,0.9,-2.0,0.0,0,0.0,OOR,2003,49.0
Chris Crawford,PF,27,ATL,5,38,8,13,0.615,1,3,0.333,7,10,0.7,0.654,7,8,0.875,3,4,7,1,2,3,2,7,24,28.8,0.726,0.231,0.615,9.4,11.5,10.5,5.2,2.8,5.5,10.8,22.3,0.2,0.0,0.2,0.316,5.0,2.8,7.8,0.1,0,0.0,OOR,2003,35.0
Jamal Crawford,PG,22,CHI,80,1992,334,808,0.413,86,242,0.355,248,566,0.438,0.467,104,129,0.806,21,164,185,334,77,25,134,126,858,15.4,0.496,0.3,0.16,1.2,9.0,5.1,28.8,2.0,0.9,13.4,22.2,1.6,1.1,2.8,0.067,1.1,-0.8,0.4,1.2,0,0.0,OOR,2003,30.0
Austin Croshere,PF,27,IND,49,633,86,209,0.411,27,69,0.391,59,140,0.421,0.476,53,65,0.815,40,115,155,56,6,13,28,48,252,16.1,0.53,0.33,0.311,7.3,19.9,13.7,14.9,0.5,1.5,10.5,18.9,1.2,0.8,2.0,0.151,1.7,0.0,1.7,0.6,0,0.0,OOR,2003,48.0
John Crotty,PG,33,DEN,12,180,14,41,0.341,4,13,0.308,10,28,0.357,0.39,9,15,0.6,1,14,15,29,3,0,9,16,41,7.6,0.431,0.317,0.366,0.6,9.5,4.9,26.7,0.9,0.0,15.9,14.0,0.0,0.1,0.1,0.031,-4.7,-0.9,-5.6,-0.2,0,0.0,OOR,2003,59.0
Eddy Curry,C,20,CHI,81,1571,335,573,0.585,0,0,0.0,335,573,0.585,0.585,179,287,0.624,116,237,353,37,18,62,137,226,849,17.5,0.607,0.0,0.501,8.3,16.4,12.4,4.4,0.6,2.9,16.4,23.6,2.3,1.1,3.5,0.107,-0.6,-1.3,-1.9,0.0,0,0.0,OOR,2003,30.0
Michael Curry,SF,34,DET,78,1555,92,229,0.402,16,54,0.296,76,175,0.434,0.437,36,45,0.8,16,111,127,104,44,4,43,163,236,5.7,0.474,0.236,0.197,1.2,8.6,4.8,10.8,1.6,0.2,14.7,9.0,0.2,1.7,2.0,0.06,-4.8,1.4,-3.3,-0.5,0,0.0,OOR,2003,50.0
Erick Dampier,C,27,GSW,82,1978,259,522,0.496,0,2,0.0,259,520,0.498,0.496,155,222,0.698,248,295,543,58,27,154,112,242,673,15.8,0.543,0.004,0.425,13.5,15.7,14.6,4.6,0.7,5.1,15.3,15.7,3.1,1.0,4.1,0.099,-0.4,-0.6,-1.0,0.5,0,0.0,OOR,2003,
Antonio Daniels,SG,27,POR,67,872,84,186,0.452,18,59,0.305,66,127,0.52,0.5,65,76,0.855,11,61,72,85,33,9,32,43,251,13.3,0.572,0.317,0.409,1.5,8.4,5.0,14.9,2.0,0.8,12.7,13.3,1.6,0.8,2.3,0.128,0.1,0.9,1.0,0.7,0,0.0,OOR,2003,40.0
Antonio Davis,C,34,TOR,53,1894,261,641,0.407,0,0,0.0,261,641,0.407,0.407,216,280,0.771,130,307,437,131,23,62,118,150,738,14.5,0.483,0.0,0.437,7.5,19.3,13.1,11.9,0.6,2.3,13.4,21.3,1.0,1.1,2.2,0.055,-0.9,-1.0,-1.9,0.1,0,0.0,OOR,2003,24.0
Baron Davis,PG,23,NOH,50,1889,332,798,0.416,99,283,0.35,233,515,0.452,0.478,93,131,0.71,56,130,186,320,91,22,140,148,856,16.9,0.5,0.355,0.164,3.4,8.1,5.7,30.5,2.6,0.8,14.1,24.0,2.2,2.2,4.5,0.113,2.5,0.7,3.2,2.5,0,0.0,OOR,2003,47.0
Dale Davis,C,33,POR,78,2282,237,438,0.541,0,0,0.0,237,438,0.541,0.541,105,166,0.633,233,331,564,94,51,70,71,189,579,14.5,0.566,0.0,0.379,12.3,17.5,14.9,6.4,1.2,2.3,12.2,11.8,4.3,2.6,6.9,0.145,0.5,0.1,0.6,1.5,0,0.0,OOR,2003,40.0
Emanual Davis,SG,34,ATL,24,340,32,88,0.364,7,29,0.241,25,59,0.424,0.403,17,22,0.773,5,38,43,36,12,2,25,28,88,8.0,0.45,0.33,0.25,1.7,12.3,7.2,17.0,1.9,0.4,20.4,16.5,-0.3,0.2,-0.1,-0.013,-3.7,-0.5,-4.3,-0.2,0,0.0,OOR,2003,35.0
Hubert Davis,SG,32,DET,43,328,31,79,0.392,12,36,0.333,19,43,0.442,0.468,5,6,0.833,6,30,36,29,5,0,11,23,79,8.8,0.484,0.456,0.076,2.1,11.0,6.5,15.1,0.8,0.0,11.9,13.6,0.2,0.3,0.5,0.071,-2.5,-0.3,-2.8,-0.1,0,0.0,OOR,2003,50.0
Ricky Davis,SG,23,CLE,79,3131,602,1470,0.41,74,204,0.363,528,1266,0.417,0.435,348,465,0.748,97,293,390,436,125,36,277,180,1626,16.1,0.485,0.139,0.316,3.4,10.7,7.0,26.5,2.0,0.8,14.2,27.1,1.5,1.5,3.0,0.046,1.0,-1.4,-0.3,1.3,0,0.0,OOR,2003,17.0
Andrew DeClercq,C,29,ORL,77,1327,149,279,0.534,0,0,0.0,149,279,0.534,0.534,67,104,0.644,142,197,339,52,39,36,84,258,365,11.3,0.562,0.0,0.373,11.9,17.5,14.6,6.2,1.5,2.0,20.5,13.8,1.3,1.3,2.6,0.095,-3.5,-0.3,-3.7,-0.6,0,0.0,OOR,2003,42.0
Tony Delk,PG,29,BOS,67,1873,233,560,0.416,120,304,0.395,113,256,0.441,0.523,68,87,0.782,41,191,232,146,72,10,69,124,654,13.7,0.547,0.543,0.155,2.4,11.9,7.0,14.0,2.0,0.4,10.3,16.6,2.5,2.1,4.6,0.117,0.3,0.8,1.1,1.4,0,0.0,OOR,2003,44.0
Dan Dickau,PG,24,ATL,50,515,70,170,0.412,22,61,0.361,48,109,0.44,0.476,21,26,0.808,9,34,43,85,14,2,53,66,183,9.9,0.504,0.359,0.153,2.1,7.2,4.8,28.3,1.4,0.3,22.6,20.9,-0.1,0.1,0.0,0.001,-2.7,-2.4,-5.1,-0.4,0,0.0,OOR,2003,35.0
Michael Dickerson,SG,27,MEM,6,87,10,24,0.417,4,11,0.364,6,13,0.462,0.5,5,5,1.0,1,5,6,8,5,1,6,16,29,10.0,0.553,0.458,0.208,1.3,6.4,3.9,14.1,3.0,0.8,18.6,16.7,0.1,0.0,0.1,0.054,-3.5,1.1,-2.4,0.0,0,0.0,OOR,2003,17.0
DeSagana Diop,PF,21,CLE,80,943,54,154,0.351,0,0,0.0,54,154,0.351,0.351,11,30,0.367,63,152,215,43,33,81,56,148,119,6.7,0.356,0.0,0.195,7.3,18.4,12.8,6.9,1.8,6.1,25.1,10.3,-1.4,1.2,-0.2,-0.012,-6.2,1.9,-4.3,-0.6,0,0.0,OOR,2003,17.0
Vlade Divac,C,34,SAC,80,2384,305,655,0.466,6,25,0.24,299,630,0.475,0.47,179,251,0.713,157,417,574,274,83,105,152,239,795,15.6,0.519,0.038,0.383,7.4,17.8,12.9,16.7,1.8,2.9,16.6,17.0,2.6,4.4,7.0,0.141,-0.2,2.4,2.1,2.5,0,0.0,OOR,2003,50.0
Juan Dixon,PG,24,WAS,42,647,104,271,0.384,25,84,0.298,79,187,0.422,0.43,37,46,0.804,13,59,72,40,26,3,42,54,270,11.0,0.464,0.31,0.17,2.4,10.8,6.6,11.3,2.2,0.3,12.6,24.3,-0.5,0.5,0.1,0.005,-2.6,-1.2,-3.8,-0.3,0,0.0,OOR,2003,37.0
Michael Doleac,C,25,NYK,75,1041,146,343,0.426,0,0,0.0,146,343,0.426,0.426,36,46,0.783,65,154,219,42,16,16,49,150,328,8.9,0.451,0.0,0.134,7.2,17.7,12.3,6.6,0.8,1.1,11.9,18.3,-0.4,0.7,0.3,0.014,-4.2,-1.1,-5.3,-0.9,0,0.0,OOR,2003,37.0
Keyon Dooling,SG,22,LAC,55,969,128,329,0.389,50,139,0.36,78,190,0.411,0.465,44,57,0.772,9,63,72,89,24,6,60,93,350,9.6,0.494,0.422,0.173,1.1,7.3,4.2,15.7,1.3,0.4,14.5,19.3,0.2,0.2,0.3,0.016,-1.7,-1.3,-3.0,-0.2,0,0.0,OOR,2003,
Bryce Drew,PG,28,NOH,13,79,8,27,0.296,3,7,0.429,5,20,0.25,0.352,0,0,0.0,4,9,13,11,2,0,3,2,19,9.4,0.352,0.259,0.0,5.8,13.4,9.6,22.1,1.4,0.0,10.0,17.3,0.0,0.1,0.0,0.02,-1.6,-0.1,-1.7,0.0,0,0.0,OOR,2003,47.0
Predrag Drobnjak,C,27,SEA,82,1984,325,789,0.412,30,85,0.353,295,704,0.419,0.431,91,115,0.791,111,209,320,86,48,38,65,180,771,12.5,0.459,0.108,0.146,6.5,12.6,9.5,7.7,1.3,1.5,7.2,21.4,0.8,1.6,2.4,0.057,-1.5,-1.0,-2.5,-0.2,0,0.0,OOR,2003,27.0
Chris Dudley,C,37,POR,3,11,0,1,0.0,0,0,0.0,0,1,0.0,0.0,0,0,0.0,2,0,2,0,0,0,0,3,0,-1.7,0.0,0.0,0.0,22.0,0.0,11.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,-8.5,-4.2,-12.7,0.0,0,0.0,OOR,2003,40.0
Tim Duncan,PF,26,SAS,81,3181,714,1392,0.513,6,22,0.273,708,1370,0.517,0.515,450,634,0.71,259,784,1043,316,55,237,248,231,1884,26.9,0.564,0.016,0.455,9.9,27.3,19.0,19.5,0.9,5.2,12.9,28.0,9.5,6.9,16.5,0.248,5.0,2.5,7.6,7.7,60,0.808,MVP,2003,60.0
Mike Dunleavy,SF,22,GSW,82,1305,168,417,0.403,52,150,0.347,116,267,0.434,0.465,78,100,0.78,66,148,214,106,53,19,86,120,466,12.5,0.505,0.36,0.24,5.4,11.9,8.7,12.6,2.1,1.0,15.7,17.8,1.1,0.4,1.5,0.055,-0.3,-0.5,-0.8,0.4,0,0.0,OOR,2003,
Howard Eisley,PG,30,NYK,82,2243,262,628,0.417,131,337,0.389,131,291,0.45,0.521,89,105,0.848,24,162,186,444,71,9,149,222,744,14.1,0.552,0.537,0.167,1.2,8.7,4.9,31.4,1.7,0.3,18.1,17.0,3.5,1.0,4.5,0.097,1.0,-0.6,0.4,1.3,0,0.0,OOR,2003,37.0
LaPhonso Ellis,PF,32,MIA,55,784,100,262,0.382,27,107,0.252,73,155,0.471,0.433,50,66,0.758,44,113,157,15,15,15,31,88,277,11.0,0.476,0.408,0.252,6.3,17.1,11.6,3.5,1.0,1.5,9.6,19.3,0.2,0.9,1.1,0.065,-2.1,-0.6,-2.7,-0.1,0,0.0,OOR,2003,25.0
Melvin Ely,C,24,LAC,52,802,92,186,0.495,0,0,0.0,92,186,0.495,0.495,52,74,0.703,64,110,174,15,10,32,50,95,236,10.8,0.54,0.0,0.398,9.1,15.4,12.3,3.1,0.7,2.8,18.6,15.1,0.4,0.4,0.8,0.048,-3.1,-1.1,-4.2,-0.4,0,0.0,OOR,2003,
Evan Eschmeyer,C,27,DAL,17,135,7,19,0.368,0,0,0.0,7,19,0.368,0.368,3,4,0.75,10,19,29,6,10,7,6,35,17,7.4,0.409,0.0,0.211,8.2,15.5,11.8,5.9,3.8,3.9,22.4,9.0,0.0,0.3,0.2,0.088,-5.9,3.9,-2.0,0.0,0,0.0,OOR,2003,51.0
Reggie Evans,PF,22,SEA,67,1365,66,140,0.471,0,0,0.0,66,140,0.471,0.471,80,154,0.519,167,278,445,34,38,11,52,173,212,10.4,0.51,0.0,1.1,14.2,24.3,19.2,3.7,1.5,0.6,20.0,8.9,1.3,1.7,3.0,0.105,-2.4,-0.3,-2.8,-0.3,0,0.0,OOR,2003,27.0
Danny Ferry,SF,36,SAS,64,601,44,124,0.355,21,60,0.35,23,64,0.359,0.44,10,13,0.769,20,55,75,21,7,9,27,55,119,5.1,0.459,0.484,0.105,4.0,10.1,7.2,5.3,0.6,1.0,17.2,12.1,-0.2,0.6,0.3,0.028,-3.1,-0.1,-3.2,-0.2,0,0.0,OOR,2003,60.0
Michael Finley,SF,29,DAL,69,2642,507,1193,0.425,119,322,0.37,388,871,0.445,0.475,198,230,0.861,107,295,402,205,76,21,114,105,1331,17.6,0.514,0.27,0.193,4.5,12.3,8.4,12.8,1.5,0.6,8.1,24.2,4.3,2.5,6.7,0.123,2.4,-0.8,1.7,2.4,0,0.0,OOR,2003,51.0
Derek Fisher,PG,28,LAL,82,2829,339,775,0.437,85,212,0.401,254,563,0.451,0.492,100,125,0.8,40,199,239,298,93,15,94,195,863,11.9,0.52,0.274,0.161,1.6,8.0,4.8,16.1,1.7,0.4,10.2,14.5,3.8,1.4,5.2,0.088,-1.0,-0.3,-1.3,0.5,0,0.0,OOR,2003,44.0
Marcus Fizer,PF,24,CHI,38,809,178,383,0.465,1,6,0.167,177,377,0.469,0.466,88,134,0.657,80,136,216,48,14,17,57,89,445,17.9,0.503,0.016,0.35,11.1,18.3,14.8,11.2,0.9,1.5,11.4,27.4,0.8,0.6,1.4,0.082,0.7,-1.6,-1.0,0.2,0,0.0,OOR,2003,30.0
Alton Ford,PF,21,PHO,11,31,3,9,0.333,0,0,0.0,3,9,0.333,0.333,1,3,0.333,0,6,6,1,0,0,2,7,7,-2.2,0.339,0.0,0.333,0.0,22.1,10.9,4.9,0.0,0.0,16.2,17.8,-0.1,0.0,-0.1,-0.113,-12.4,-2.2,-14.7,-0.1,0,0.0,OOR,2003,38.0
Joseph Forte,SG,21,SEA,17,86,10,35,0.286,0,3,0.0,10,32,0.313,0.286,4,6,0.667,4,7,11,11,4,0,10,6,24,3.4,0.319,0.086,0.171,5.4,9.7,7.5,20.9,2.5,0.0,21.0,26.0,-0.4,0.1,-0.3,-0.176,-8.4,-1.1,-9.5,-0.2,0,0.0,OOR,2003,27.0
Danny Fortson,PF,26,GSW,17,223,20,54,0.37,0,1,0.0,20,53,0.377,0.37,19,29,0.655,28,45,73,12,9,0,15,43,59,9.9,0.442,0.019,0.537,13.5,21.3,17.4,7.9,2.1,0.0,18.3,15.6,0.0,0.2,0.2,0.041,-3.3,-1.1,-4.4,-0.1,0,0.0,OOR,2003,
Greg Foster,C,34,TOR,29,539,47,122,0.385,1,4,0.25,46,118,0.39,0.389,26,32,0.813,30,72,102,13,1,9,30,82,121,4.7,0.445,0.033,0.262,6.1,15.9,10.8,3.8,0.1,1.2,18.1,14.1,-0.4,0.1,-0.3,-0.025,-6.5,-2.2,-8.7,-0.9,0,0.0,OOR,2003,24.0
Jeff Foster,C,26,IND,77,802,64,178,0.36,0,2,0.0,64,176,0.364,0.36,34,63,0.54,118,161,279,51,28,21,34,103,162,12.0,0.394,0.011,0.354,16.9,22.0,19.5,9.8,1.8,1.9,14.2,13.5,0.2,1.4,1.6,0.098,-2.0,0.2,-1.8,0.0,0,0.0,OOR,2003,48.0
Tremaine Fowlkes,SF,26,LAC,37,573,56,128,0.438,2,9,0.222,54,119,0.454,0.445,50,59,0.847,41,62,103,23,25,2,20,63,164,12.4,0.533,0.07,0.461,8.2,12.2,10.2,6.5,2.3,0.2,11.5,13.7,0.9,0.4,1.2,0.102,-1.3,0.5,-0.8,0.2,0,0.0,OOR,2003,
Rick Fox,SF,33,LAL,76,2181,262,621,0.422,105,280,0.375,157,341,0.46,0.506,52,69,0.754,64,259,323,253,69,14,121,215,681,11.9,0.523,0.451,0.111,3.3,13.5,8.3,17.7,1.6,0.5,15.7,15.7,2.0,1.6,3.6,0.079,-0.6,-0.3,-1.0,0.6,0,0.0,OOR,2003,44.0
Adonal Foyle,C,27,GSW,82,1787,185,345,0.536,0,1,0.0,185,344,0.538,0.536,70,104,0.673,176,314,490,37,40,205,73,214,440,15.3,0.563,0.003,0.301,10.6,18.5,14.6,3.1,1.1,7.6,15.7,11.0,2.3,1.7,4.0,0.106,-0.7,1.7,0.9,1.3,0,0.0,OOR,2003,
Steve Francis,PG,25,HOU,81,3318,571,1312,0.435,85,240,0.354,486,1072,0.453,0.468,476,595,0.8,159,340,499,502,141,41,299,251,1703,20.6,0.541,0.183,0.454,5.7,11.5,8.7,28.0,2.3,0.9,16.0,26.1,7.4,3.7,11.1,0.16,3.4,0.3,3.8,4.8,0,0.0,OOR,2003,28.0
Lawrence Funderburke,PF,32,SAC,27,229,32,72,0.444,0,0,0.0,32,72,0.444,0.444,10,17,0.588,17,38,55,8,1,11,6,25,74,11.8,0.466,0.0,0.236,8.4,16.9,12.9,5.2,0.2,3.2,7.0,16.5,0.1,0.3,0.5,0.097,-2.8,-0.1,-2.9,-0.1,0,0.0,OOR,2003,50.0
Dan Gadzuric,C,24,MIL,49,760,70,145,0.483,0,1,0.0,70,144,0.486,0.483,29,56,0.518,66,131,197,9,22,52,27,125,169,11.2,0.498,0.007,0.386,10.1,20.3,15.2,1.8,1.5,5.1,13.7,12.0,0.4,0.7,1.2,0.075,-3.6,0.1,-3.5,-0.3,0,0.0,OOR,2003,42.0
Kevin Garnett,PF,26,MIN,82,3321,743,1481,0.502,20,71,0.282,723,1410,0.513,0.508,377,502,0.751,244,858,1102,495,113,129,229,199,1883,26.4,0.553,0.048,0.339,8.6,28.5,18.8,25.8,1.8,2.8,11.9,26.4,9.8,5.8,15.6,0.225,6.0,2.4,8.4,8.7,43,0.732,Candidate,2003,47.0
Pat Garrity,PF,26,ORL,81,2584,312,744,0.419,161,407,0.396,151,337,0.448,0.528,83,100,0.83,72,234,306,121,62,20,77,255,868,11.2,0.551,0.547,0.134,3.1,10.7,6.8,7.5,1.2,0.6,8.9,15.0,3.6,1.3,4.9,0.091,0.0,-1.0,-1.0,0.7,0,0.0,OOR,2003,42.0
Pau Gasol,PF,22,MEM,82,2948,569,1116,0.51,1,10,0.1,568,1106,0.514,0.51,416,565,0.736,192,528,720,229,34,148,213,220,1555,20.7,0.57,0.009,0.506,7.4,19.9,13.7,13.6,0.6,3.4,13.5,24.1,6.5,2.0,8.5,0.138,2.1,-0.3,1.8,2.8,0,0.0,OOR,2003,17.0
Devean George,SF,25,LAL,71,1613,180,461,0.39,49,132,0.371,131,329,0.398,0.444,83,105,0.79,91,195,286,92,56,38,65,180,492,11.4,0.485,0.286,0.228,6.3,13.7,10.0,8.6,1.8,1.7,11.4,15.7,1.2,1.4,2.7,0.079,-1.3,-0.3,-1.5,0.2,0,0.0,OOR,2003,44.0
Kendall Gill,SG,34,MIN,82,2068,286,677,0.422,19,59,0.322,267,618,0.432,0.436,123,161,0.764,51,197,248,156,78,15,108,176,714,10.6,0.477,0.087,0.238,2.9,10.5,6.8,11.4,2.0,0.5,12.6,18.8,0.1,1.8,1.9,0.043,-2.8,0.0,-2.8,-0.4,0,0.0,OOR,2003,47.0
Manu Ginóbili,SG,25,SAS,69,1431,174,397,0.438,51,148,0.345,123,249,0.494,0.503,126,171,0.737,47,114,161,138,96,17,100,170,525,14.7,0.556,0.373,0.431,4.0,8.8,6.5,15.8,3.6,0.8,17.5,18.5,1.8,2.4,4.2,0.141,-0.7,2.6,1.9,1.4,0,0.0,OOR,2003,60.0
Gordan Giriček,SG-SF,25,MEM,76,2148,350,803,0.436,85,249,0.341,265,554,0.478,0.489,150,183,0.82,36,202,238,137,52,8,145,159,935,12.1,0.529,0.31,0.228,1.9,10.8,6.3,10.8,1.3,0.3,14.1,21.5,0.9,0.7,1.6,0.036,-1.1,-1.8,-2.9,-0.5,0,0.0,OOR,2003,17.0
Dion Glover,SG,24,ATL,76,1890,277,648,0.427,56,158,0.354,221,490,0.451,0.471,127,162,0.784,62,220,282,141,71,15,108,146,737,13.5,0.512,0.244,0.25,3.9,12.8,8.5,13.1,2.0,0.6,13.1,20.1,1.4,1.2,2.6,0.065,-0.8,-0.6,-1.5,0.2,0,0.0,OOR,2003,35.0
Anthony Goldwire,PG,31,SAS,15,85,9,25,0.36,3,9,0.333,6,16,0.375,0.42,4,7,0.571,0,6,6,4,3,0,6,6,25,5.4,0.445,0.36,0.28,0.0,8.1,4.1,7.5,1.9,0.0,17.6,18.7,-0.1,0.1,-0.1,-0.035,-5.1,-0.2,-5.3,-0.1,0,0.0,OOR,2003,60.0
Drew Gooden,SF-PF,21,MEM,70,1873,355,777,0.457,14,48,0.292,341,729,0.468,0.466,151,212,0.712,163,292,455,83,53,35,150,172,875,15.0,0.503,0.062,0.273,9.8,17.7,13.7,7.8,1.5,1.3,14.7,24.5,0.4,1.3,1.7,0.043,-1.1,-1.9,-3.0,-0.4,0,0.0,OOR,2003,17.0
Brian Grant,C,30,MIA,82,2641,344,676,0.509,0,0,0.0,344,676,0.509,0.509,158,205,0.771,241,596,837,104,63,47,129,300,846,15.6,0.552,0.0,0.303,10.2,26.8,18.3,7.2,1.3,1.4,14.4,16.0,3.5,4.1,7.7,0.139,-0.8,0.4,-0.4,1.1,0,0.0,OOR,2003,25.0
Horace Grant,PF,37,ORL,5,85,13,25,0.52,0,0,0.0,13,25,0.52,0.52,0,0,0.0,2,6,8,7,3,0,1,5,26,13.1,0.52,0.0,0.0,2.6,8.3,5.4,13.9,1.8,0.0,3.8,13.7,0.1,0.0,0.2,0.102,0.1,0.9,1.0,0.1,0,0.0,OOR,2003,42.0
Adrian Griffin,SG,28,DAL,74,1373,146,337,0.433,6,24,0.25,140,313,0.447,0.442,27,32,0.844,88,176,264,105,77,6,47,157,325,11.5,0.463,0.071,0.095,7.1,14.1,10.6,11.0,2.9,0.3,11.8,13.2,0.9,1.9,2.9,0.1,-2.1,1.8,-0.3,0.6,0,0.0,OOR,2003,51.0
Eddie Griffin,PF,20,HOU,77,1890,271,678,0.4,64,192,0.333,207,486,0.426,0.447,58,94,0.617,138,323,461,86,52,111,76,136,664,15.4,0.462,0.283,0.139,8.6,19.2,14.0,8.0,1.5,4.2,9.6,19.4,1.0,2.9,3.9,0.1,0.3,0.6,0.9,1.4,0,0.0,OOR,2003,28.0
Tom Gugliotta,PF,33,PHO,27,447,60,132,0.455,0,1,0.0,60,131,0.458,0.455,9,9,1.0,25,75,100,31,14,5,31,35,129,10.9,0.474,0.008,0.068,6.3,19.1,12.6,11.1,1.6,0.8,18.6,16.8,-0.2,0.6,0.4,0.043,-2.3,0.7,-1.6,0.0,0,0.0,OOR,2003,38.0
A.J. Guyton,PG,24,GSW,2,9,0,4,0.0,0,1,0.0,0,3,0.0,0.0,0,0,0.0,0,0,0,2,1,0,1,0,0,-9.0,0.0,0.25,0.0,0.0,0.0,0.0,28.7,5.7,0.0,20.0,23.6,-0.1,0.0,-0.1,-0.45,-14.1,-2.3,-16.4,0.0,0,0.0,OOR,2003,
Marcus Haislip,PF,22,MIL,39,441,66,153,0.431,3,12,0.25,63,141,0.447,0.441,26,38,0.684,21,32,53,9,7,18,21,55,161,9.6,0.474,0.078,0.248,5.5,8.5,7.0,3.3,0.8,3.0,11.0,20.1,-0.1,0.1,0.0,-0.003,-3.6,-2.3,-5.9,-0.4,0,0.0,OOR,2003,42.0
Darvin Ham,SG,29,ATL,75,926,71,159,0.447,0,3,0.0,71,156,0.455,0.447,38,79,0.481,73,80,153,38,16,19,65,127,180,5.5,0.464,0.019,0.497,9.3,9.5,9.4,6.4,0.9,1.4,25.1,12.8,-0.7,0.3,-0.4,-0.021,-4.8,-1.1,-5.9,-0.9,0,0.0,OOR,2003,35.0
Richard Hamilton,SG,24,DET,82,2640,570,1286,0.443,32,119,0.269,538,1167,0.461,0.456,440,528,0.833,88,230,318,208,64,13,200,249,1612,18.7,0.531,0.093,0.411,3.9,10.5,7.1,17.0,1.3,0.4,11.6,31.3,4.3,3.0,7.3,0.132,1.2,-0.8,0.4,1.6,0,0.0,OOR,2003,50.0
Zendon Hamilton,C,27,TOR,3,12,2,5,0.4,0,0,0.0,2,5,0.4,0.4,2,2,1.0,1,3,4,0,1,0,1,2,6,17.7,0.51,0.0,0.4,9.1,29.7,19.0,0.0,4.5,0.0,14.5,26.2,0.0,0.0,0.0,0.107,-3.1,0.0,-3.1,0.0,0,0.0,OOR,2003,24.0
Anfernee Hardaway,SG,31,PHO,58,1777,256,573,0.447,26,73,0.356,230,500,0.46,0.469,77,97,0.794,66,192,258,235,66,26,145,150,615,13.0,0.499,0.127,0.169,4.2,12.3,8.2,21.5,1.9,1.1,19.1,19.2,0.4,1.9,2.3,0.062,-1.0,0.9,-0.1,0.9,0,0.0,OOR,2003,38.0
Tim Hardaway,PG,36,IND,10,127,18,49,0.367,11,31,0.355,7,18,0.389,0.48,2,4,0.5,1,14,15,24,9,0,11,8,49,14.7,0.483,0.633,0.082,0.9,12.1,6.6,32.1,3.7,0.0,17.8,22.0,0.0,0.2,0.2,0.081,-0.1,1.1,1.0,0.1,0,0.0,OOR,2003,48.0
Matt Harpring,SF,26,UTA,78,2557,521,1020,0.511,66,160,0.413,455,860,0.529,0.543,262,331,0.792,190,324,514,133,73,17,160,217,1370,19.3,0.588,0.157,0.325,9.4,14.8,12.2,9.9,1.5,0.5,12.1,23.9,6.4,2.4,8.8,0.166,3.0,-1.1,1.9,2.6,0,0.0,OOR,2003,43.0
Adam Harrington,SG,22,DAL,19,111,11,37,0.297,5,14,0.357,6,23,0.261,0.365,3,4,0.75,1,7,8,12,2,1,2,8,30,7.4,0.387,0.378,0.108,1.0,7.5,4.1,18.0,0.9,0.7,4.9,16.5,0.0,0.1,0.0,0.017,-4.1,-1.2,-5.2,-0.1,0,0.0,OOR,2003,51.0
Al Harrington,SF,22,IND,82,2467,389,896,0.434,13,46,0.283,376,850,0.442,0.441,211,274,0.77,159,352,511,125,71,33,163,280,1002,12.4,0.493,0.051,0.306,7.4,15.7,11.6,8.8,1.5,1.0,13.8,21.6,0.7,3.2,3.9,0.075,-2.3,-0.5,-2.8,-0.5,0,0.0,OOR,2003,48.0
