Player,Pos,Age,Tm,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,First,Share,Status,Season
Jeff Hornacek,SG,27,PHO,80,2733,544,1051,0.518,61,146,0.418,483,905,0.534,0.547,201,224,0.897,74,247,321,409,111,16,130,185,1350,17.8,0.587,0.139,0.213,3.1,9.4,6.4,21.2,1.9,0.3,10.2,19.1,6.9,2.8,9.7,0.171,2.6,0.7,3.3,3.7,0,0.0,OOR,1991
Jay Humphries,PG,28,MIL,80,2726,482,960,0.502,60,161,0.373,422,799,0.528,0.533,191,239,0.799,57,163,220,538,129,7,151,237,1215,17.4,0.57,0.168,0.249,2.4,7.3,4.8,29.7,2.4,0.2,12.4,19.1,6.3,2.3,8.6,0.152,2.1,0.0,2.1,2.9,0,0.0,OOR,1991
Byron Irvin,SG,24,WSB,33,316,60,129,0.465,1,5,0.2,59,124,0.476,0.469,50,61,0.82,24,21,45,24,15,2,16,32,171,17.5,0.549,0.039,0.473,8.3,7.3,7.8,11.4,2.3,0.4,9.3,22.7,0.7,0.3,0.9,0.143,0.8,0.1,0.8,0.2,0,0.0,OOR,1991
Mark Jackson,PG,25,NYK,72,1595,250,508,0.492,13,51,0.255,237,457,0.519,0.505,117,160,0.731,62,135,197,452,60,9,135,81,630,18.2,0.545,0.1,0.315,4.6,9.5,7.1,42.2,1.9,0.3,18.9,19.5,2.7,1.5,4.2,0.126,3.1,-0.6,2.5,1.8,0,0.0,OOR,1991
Dave Jamerson,SG,23,HOU,37,202,43,113,0.381,5,19,0.263,38,94,0.404,0.403,22,27,0.815,9,21,30,27,6,1,20,24,113,12.2,0.452,0.168,0.239,4.8,11.0,7.9,20.8,1.4,0.3,13.8,29.5,-0.1,0.2,0.1,0.026,-2.7,-1.0,-3.6,-0.1,0,0.0,OOR,1991
Henry James,PF,25,CLE,37,505,112,254,0.441,24,60,0.4,88,194,0.454,0.488,52,72,0.722,26,53,79,32,15,5,37,59,300,14.7,0.525,0.236,0.283,6.0,12.1,9.1,10.6,1.5,0.6,11.5,27.9,0.2,0.4,0.6,0.053,-0.1,-2.0,-2.1,0.0,0,0.0,OOR,1991
Les Jepsen,C,23,GSW,21,105,11,36,0.306,0,1,0.0,11,35,0.314,0.306,6,9,0.667,17,20,37,1,1,3,3,16,28,7.7,0.35,0.028,0.25,17.8,21.0,19.4,1.2,0.4,1.7,7.0,16.3,-0.1,0.1,0.0,0.01,-4.6,-4.5,-9.2,-0.2,0,0.0,OOR,1991
Avery Johnson,PG,25,TOT,68,959,130,277,0.469,1,9,0.111,129,268,0.481,0.471,59,87,0.678,22,55,77,230,47,4,74,62,320,13.4,0.507,0.032,0.314,2.4,6.0,4.3,31.4,2.3,0.2,19.0,16.2,0.7,0.9,1.6,0.082,-0.3,0.1,-0.2,0.4,0,0.0,OOR,1991
Buck Johnson,SF,27,HOU,73,2279,416,873,0.477,2,15,0.133,414,858,0.483,0.478,157,216,0.727,108,222,330,142,81,47,122,240,991,12.9,0.512,0.017,0.247,5.1,10.3,7.7,9.2,1.7,1.2,11.2,19.7,1.6,3.0,4.6,0.097,-1.5,0.7,-0.8,0.7,0,0.0,OOR,1991
Eddie Johnson,SG,31,TOT,81,2085,543,1122,0.484,39,120,0.325,504,1002,0.503,0.501,229,257,0.891,107,164,271,111,58,9,122,181,1354,17.8,0.548,0.107,0.229,6.0,9.3,7.7,8.5,1.4,0.3,9.0,27.2,4.3,1.2,5.5,0.127,1.9,-2.1,-0.3,0.9,0,0.0,OOR,1991
Kevin Johnson,PG,24,PHO,77,2772,591,1145,0.516,9,44,0.205,582,1101,0.529,0.52,519,616,0.843,54,217,271,781,163,11,269,174,1710,23.7,0.604,0.038,0.538,2.2,8.1,5.3,40.7,2.8,0.2,16.0,24.8,9.5,3.3,12.7,0.22,5.5,1.1,6.6,6.0,0,0.033,Candidate,1991
Magic Johnson,PG,31,LAL,79,2933,466,976,0.477,80,250,0.32,386,726,0.532,0.518,519,573,0.906,105,446,551,989,102,17,314,150,1531,25.1,0.623,0.256,0.587,4.3,16.9,10.9,49.3,1.8,0.3,20.4,22.9,11.2,4.2,15.4,0.251,7.0,1.9,9.0,8.1,10,0.518,Candidate,1991
Steve Johnson,C,33,GSW,24,228,34,63,0.54,0,0,0.0,34,63,0.54,0.54,22,37,0.595,18,39,57,17,4,4,25,50,90,9.6,0.568,0.0,0.587,8.7,18.8,13.8,9.9,0.8,1.0,24.0,18.3,0.0,0.2,0.2,0.034,-3.9,-0.6,-4.5,-0.1,0,0.0,OOR,1991
Vinnie Johnson,SG,34,DET,82,2390,406,936,0.434,11,34,0.324,395,902,0.438,0.44,135,209,0.646,110,170,280,271,75,15,118,166,958,12.8,0.466,0.036,0.223,5.2,8.2,6.7,17.8,1.6,0.4,10.3,21.0,1.0,2.8,3.8,0.077,-0.9,0.6,-0.2,1.1,0,0.0,OOR,1991
Charles Jones,C,33,WSB,62,1499,67,124,0.54,0,0,0.0,67,124,0.54,0.54,29,50,0.58,119,240,359,48,51,124,46,199,163,9.4,0.558,0.0,0.403,8.6,17.6,13.1,4.0,1.7,4.9,24.0,5.3,0.6,2.3,2.9,0.092,-3.4,2.9,-0.5,0.6,0,0.0,OOR,1991
Michael Jordan,SG,27,CHI,82,3034,990,1837,0.539,29,93,0.312,961,1744,0.551,0.547,571,671,0.851,118,374,492,453,223,83,202,229,2580,31.6,0.605,0.051,0.365,4.6,14.3,9.5,25.2,3.7,1.7,8.7,32.9,14.9,5.4,20.3,0.321,8.9,3.2,12.0,10.8,77,0.928,MVP,1991
Shawn Kemp,PF,21,SEA,81,2442,462,909,0.508,2,12,0.167,460,897,0.513,0.509,288,436,0.661,267,412,679,144,77,123,202,319,1214,17.6,0.551,0.013,0.48,12.9,20.5,16.6,8.5,1.6,3.3,15.5,22.4,3.1,3.0,6.1,0.121,0.1,-0.2,0.0,1.2,0,0.0,OOR,1991
Steve Kerr,PG,25,CLE,57,905,99,223,0.444,28,62,0.452,71,161,0.441,0.507,45,53,0.849,5,32,37,131,29,4,40,52,271,10.9,0.55,0.278,0.238,0.6,4.1,2.4,20.3,1.6,0.3,14.0,13.8,0.9,0.4,1.3,0.071,-1.3,-0.5,-1.8,0.0,0,0.0,OOR,1991
Jerome Kersey,SF,28,POR,73,2359,424,887,0.478,4,13,0.308,420,874,0.481,0.48,232,327,0.709,169,312,481,227,101,76,149,251,1084,15.6,0.526,0.015,0.369,8.0,14.5,11.3,13.4,2.0,2.0,12.6,20.3,2.9,3.8,6.7,0.136,0.4,1.4,1.9,2.3,0,0.0,OOR,1991
Alec Kessler,C,24,MIA,78,1259,199,468,0.425,0,4,0.0,199,464,0.429,0.425,88,131,0.672,115,221,336,31,17,26,108,189,486,8.4,0.462,0.009,0.28,10.0,20.0,14.9,3.7,0.7,1.3,17.0,20.5,-1.4,1.2,-0.1,-0.005,-5.4,-2.0,-7.5,-1.7,0,0.0,OOR,1991
Randolph Keys,SF,24,CHH,44,473,59,145,0.407,3,14,0.214,56,131,0.427,0.417,19,33,0.576,40,60,100,18,22,15,35,93,140,7.3,0.439,0.097,0.228,9.5,15.0,12.2,5.4,2.3,2.0,18.0,17.5,-0.6,0.5,-0.2,-0.018,-5.7,-0.1,-5.8,-0.5,0,0.0,OOR,1991
Bo Kimble,SG,24,LAC,62,1004,159,418,0.38,19,65,0.292,140,353,0.397,0.403,92,119,0.773,42,77,119,76,30,8,77,158,429,7.7,0.456,0.156,0.285,4.4,8.4,6.4,10.8,1.4,0.5,14.1,22.1,-0.8,0.8,0.0,0.0,-4.9,-1.0,-5.9,-1.0,0,0.0,OOR,1991
Bernard King,SF,34,WSB,64,2401,713,1511,0.472,8,37,0.216,705,1474,0.478,0.475,383,485,0.79,114,205,319,292,56,16,255,187,1817,19.1,0.527,0.024,0.321,5.2,9.4,7.3,21.8,1.1,0.4,12.9,34.4,1.9,1.6,3.5,0.07,2.8,-1.7,1.1,1.8,0,0.007,Candidate,1991
Stacey King,PF,24,CHI,76,1198,156,334,0.467,0,2,0.0,156,332,0.47,0.467,107,152,0.704,72,136,208,65,24,42,91,134,419,10.2,0.523,0.006,0.455,7.2,13.2,10.2,6.9,1.0,2.2,18.5,17.6,0.1,1.4,1.5,0.059,-3.1,-0.5,-3.6,-0.5,0,0.0,OOR,1991
Greg Kite,C,29,ORL,82,2225,166,338,0.491,0,0,0.0,166,338,0.491,0.491,63,123,0.512,189,399,588,59,25,81,102,298,395,7.4,0.504,0.0,0.364,9.0,20.1,14.4,3.5,0.5,2.2,20.6,9.0,0.0,2.0,2.0,0.043,-3.8,0.3,-3.5,-0.8,0,0.0,OOR,1991
Joe Kleine,C,29,BOS,72,850,102,218,0.468,0,2,0.0,102,216,0.472,0.468,54,69,0.783,71,173,244,21,15,14,53,108,258,9.9,0.519,0.009,0.317,10.1,20.7,15.8,3.0,0.9,0.9,17.6,14.9,0.2,1.0,1.2,0.069,-3.2,-1.1,-4.3,-0.5,0,0.0,OOR,1991
Negele Knight,PG,23,PHO,64,792,131,308,0.425,6,25,0.24,125,283,0.442,0.435,71,118,0.602,20,51,71,191,20,7,76,83,339,12.1,0.471,0.081,0.383,2.9,6.7,4.9,32.6,1.2,0.5,17.4,22.4,0.0,0.6,0.6,0.037,-0.9,-1.7,-2.7,-0.1,0,0.0,OOR,1991
Bart Kofoed,SG,26,GSW,5,21,0,3,0.0,0,0,0.0,0,3,0.0,0.0,3,6,0.5,2,1,3,4,0,0,2,4,3,0.7,0.266,0.0,2.0,10.5,5.2,7.9,21.2,0.0,0.0,26.2,14.5,0.0,0.0,-0.1,-0.116,-6.1,-3.4,-9.4,0.0,0,0.0,OOR,1991
Jon Koncak,C,27,ATL,77,1931,140,321,0.436,1,8,0.125,139,313,0.444,0.438,32,54,0.593,101,274,375,124,74,76,50,265,313,8.4,0.454,0.025,0.168,5.5,16.0,10.6,8.3,1.9,2.4,12.7,8.4,0.6,1.9,2.5,0.062,-2.7,1.9,-0.7,0.6,0,0.0,OOR,1991
Frank Kornet,PF,24,MIL,32,157,23,62,0.371,5,18,0.278,18,44,0.409,0.411,7,13,0.538,10,14,24,9,5,1,11,28,58,6.2,0.428,0.29,0.21,7.5,10.8,9.1,8.3,1.6,0.4,14.0,21.5,-0.2,0.1,-0.1,-0.023,-5.8,-2.4,-8.2,-0.2,0,0.0,OOR,1991
Bill Laimbeer,C,33,DET,82,2668,372,778,0.478,37,125,0.296,335,653,0.513,0.502,123,147,0.837,173,564,737,157,38,56,98,242,904,14.2,0.536,0.161,0.189,7.4,24.2,15.8,8.8,0.7,1.3,10.4,15.5,3.6,4.4,8.0,0.144,0.2,1.3,1.5,2.3,0,0.0,OOR,1991
Jerome Lane,PF,24,DEN,62,1383,202,461,0.438,1,4,0.25,201,457,0.44,0.439,58,141,0.411,280,298,578,123,51,14,105,192,463,12.8,0.443,0.009,0.306,17.4,22.5,19.7,10.6,1.6,0.5,16.7,16.0,0.1,0.5,0.6,0.021,-1.6,-2.4,-4.0,-0.7,0,0.0,OOR,1991
Andrew Lang,C,24,PHO,63,1152,109,189,0.577,0,1,0.0,109,188,0.58,0.577,93,130,0.715,113,190,303,27,17,127,45,168,311,13.6,0.632,0.005,0.688,11.3,17.2,14.4,2.9,0.7,6.3,15.5,10.3,1.9,1.8,3.7,0.155,-1.0,2.2,1.2,0.9,0,0.0,OOR,1991
Eric Leckner,C,24,TOT,72,1122,131,294,0.446,0,0,0.0,131,294,0.446,0.446,62,111,0.559,82,213,295,39,14,22,69,192,324,7.5,0.473,0.0,0.378,8.1,22.4,15.1,5.0,0.6,1.2,16.8,15.8,-0.8,1.0,0.2,0.007,-5.5,-1.2,-6.6,-1.3,0,0.0,OOR,1991
Kurk Lee,PG,23,NJN,48,265,19,71,0.268,3,15,0.2,16,56,0.286,0.289,25,28,0.893,7,23,30,34,11,2,20,39,66,5.6,0.396,0.211,0.394,2.7,9.5,5.9,16.8,2.0,0.4,19.4,15.7,-0.3,0.2,-0.1,-0.013,-6.4,0.1,-6.3,-0.3,0,0.0,OOR,1991
Tim Legler,SG,24,DEN,10,148,25,72,0.347,3,12,0.25,22,60,0.367,0.368,5,6,0.833,8,10,18,12,2,0,4,20,58,6.4,0.389,0.167,0.083,4.7,7.1,5.7,9.9,0.6,0.0,5.1,18.7,-0.1,-0.1,-0.1,-0.046,-4.7,-3.8,-8.5,-0.2,0,0.0,OOR,1991
Gary Leonard,C,23,ATL,4,9,0,0,0.0,0,0,0.0,0,0,0.0,0.0,2,4,0.5,0,2,2,0,0,1,0,2,2,8.7,0.568,0.0,0.0,0.0,25.1,12.1,0.0,0.0,6.7,0.0,8.1,0.0,0.0,0.0,0.114,-6.3,1.1,-5.2,0.0,0,0.0,OOR,1991
Jim Les,PG,27,SAC,55,1399,119,268,0.444,71,154,0.461,48,114,0.421,0.576,86,103,0.835,18,93,111,299,57,4,75,141,395,13.7,0.63,0.575,0.384,1.4,7.7,4.5,30.6,2.1,0.2,19.3,12.1,2.7,0.9,3.6,0.125,0.1,-0.2,-0.1,0.7,0,0.0,OOR,1991
Clifford Lett,PG,25,SAS,7,99,14,29,0.483,0,1,0.0,14,28,0.5,0.483,6,9,0.667,1,6,7,7,2,1,8,9,34,6.9,0.516,0.034,0.31,1.2,6.4,3.9,9.8,1.0,0.6,19.5,17.2,-0.1,0.1,0.0,0.014,-5.1,-0.1,-5.2,-0.1,0,0.0,OOR,1991
Fat Lever,SG,30,DAL,4,86,9,23,0.391,0,3,0.0,9,20,0.45,0.391,11,14,0.786,3,12,15,12,6,3,10,5,29,13.5,0.497,0.13,0.609,4.0,15.9,9.9,19.5,3.6,2.2,25.5,20.2,-0.1,0.1,0.0,0.014,-2.5,2.8,0.3,0.0,0,0.0,OOR,1991
Cliff Levingston,PF,30,CHI,78,1013,127,282,0.45,1,4,0.25,126,278,0.453,0.452,59,91,0.648,99,126,225,56,29,43,50,143,314,11.5,0.488,0.014,0.323,11.7,14.4,13.1,7.0,1.4,2.7,13.4,15.7,0.7,1.4,2.0,0.095,-2.7,-0.1,-2.9,-0.2,0,0.0,OOR,1991
Reggie Lewis,SG,25,BOS,79,2878,598,1219,0.491,1,13,0.077,597,1206,0.495,0.491,281,340,0.826,119,291,410,201,98,85,147,234,1478,16.2,0.54,0.011,0.279,5.0,10.3,7.9,9.6,1.7,1.7,9.7,22.2,4.5,3.0,7.5,0.124,0.6,0.1,0.7,1.9,0,0.0,OOR,1991
Marcus Liberty,SF,22,DEN,76,1171,216,513,0.421,17,57,0.298,199,456,0.436,0.438,58,92,0.63,117,104,221,64,48,19,71,153,507,10.4,0.458,0.111,0.179,8.6,9.3,8.9,6.8,1.7,0.9,11.4,18.8,-0.1,0.1,-0.1,-0.004,-2.4,-2.1,-4.5,-0.7,0,0.0,OOR,1991
Todd Lichti,SG,24,DEN,29,860,166,378,0.439,14,47,0.298,152,331,0.459,0.458,59,69,0.855,49,63,112,72,46,8,33,65,405,13.6,0.496,0.124,0.183,4.9,7.7,6.1,10.5,2.3,0.5,7.5,18.1,0.9,0.1,1.0,0.055,-1.0,-1.2,-2.2,-0.1,0,0.0,OOR,1991
Alton Lister,C,32,GSW,77,1552,188,393,0.478,0,1,0.0,188,392,0.48,0.478,115,202,0.569,121,362,483,93,20,90,106,282,491,10.7,0.509,0.003,0.514,8.6,25.7,17.1,7.7,0.6,3.4,18.0,15.1,0.2,1.7,1.9,0.058,-3.2,0.3,-2.9,-0.3,0,0.0,OOR,1991
Ian Lockhart,SF,23,PHO,1,2,1,1,1.0,0,0,0.0,1,1,1.0,1.0,2,2,1.0,0,0,0,0,0,0,0,0,4,76.3,1.064,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.3,0.0,0.0,0.0,1.084,31.5,8.4,39.9,0.0,0,0.0,OOR,1991
Brad Lohaus,PF,26,MIL,81,1219,179,415,0.431,33,119,0.277,146,296,0.493,0.471,37,54,0.685,59,158,217,75,50,74,60,170,428,11.9,0.488,0.287,0.13,5.7,15.7,10.6,8.9,2.0,3.9,12.0,17.6,0.1,1.7,1.8,0.071,-2.0,1.2,-0.8,0.4,0,0.0,OOR,1991
Grant Long,PF,24,MIA,80,2514,276,561,0.492,1,6,0.167,275,555,0.495,0.493,181,230,0.787,225,343,568,176,119,43,156,295,734,12.2,0.554,0.011,0.41,9.8,15.5,12.6,9.7,2.3,1.0,19.1,13.3,2.0,3.0,5.0,0.095,-1.4,1.1,-0.3,1.1,0,0.0,OOR,1991
John Long,SG,34,DET,25,256,35,85,0.412,2,6,0.333,33,79,0.418,0.424,24,25,0.96,9,23,32,18,9,2,14,17,96,11.9,0.5,0.071,0.294,4.0,10.3,7.1,10.5,1.8,0.5,12.7,18.9,0.1,0.3,0.5,0.09,-1.5,1.5,0.0,0.1,0,0.0,OOR,1991
Rick Mahorn,C,32,PHI,80,2439,261,559,0.467,0,9,0.0,261,550,0.475,0.467,189,240,0.788,151,470,621,118,79,56,127,276,711,11.8,0.535,0.016,0.429,7.1,21.2,14.3,6.8,1.6,1.4,16.0,14.2,1.3,3.1,4.4,0.086,-2.3,0.6,-1.7,0.1,0,0.0,OOR,1991
Dan Majerle,SF,25,PHO,77,2281,397,821,0.484,30,86,0.349,367,735,0.499,0.502,227,298,0.762,168,250,418,216,106,40,114,162,1051,16.9,0.552,0.105,0.363,8.5,11.4,10.0,12.9,2.2,1.0,10.7,19.1,4.4,2.8,7.2,0.152,2.0,0.7,2.7,2.7,0,0.0,OOR,1991
Jeff Malone,SG,29,UTA,69,2466,525,1034,0.508,1,6,0.167,524,1028,0.51,0.508,231,252,0.917,36,170,206,143,50,6,108,128,1282,14.4,0.56,0.006,0.244,1.8,7.6,4.9,9.7,1.0,0.2,8.6,22.5,3.1,2.0,5.1,0.1,-0.8,-1.1,-2.0,0.0,0,0.0,OOR,1991
Karl Malone,PF,27,UTA,82,3302,847,1608,0.527,4,14,0.286,843,1594,0.529,0.528,684,888,0.77,236,731,967,270,89,79,244,268,2382,24.8,0.596,0.009,0.552,9.0,24.5,17.2,14.7,1.4,1.5,10.9,30.1,9.9,5.6,15.5,0.225,4.8,0.6,5.4,6.2,0,0.148,Candidate,1991
Moses Malone,C,35,ATL,82,1912,280,598,0.468,0,7,0.0,280,591,0.474,0.468,309,372,0.831,271,396,667,68,30,74,137,134,869,18.2,0.57,0.012,0.622,15.0,23.4,19.1,5.1,0.8,2.3,15.2,19.4,3.8,1.8,5.6,0.14,1.2,-1.7,-0.5,0.7,0,0.0,OOR,1991
Danny Manning,PF,24,LAC,73,2197,470,905,0.519,0,3,0.0,470,902,0.521,0.519,219,306,0.716,169,257,426,196,117,62,188,281,1159,16.9,0.557,0.003,0.338,8.1,12.8,10.4,13.9,2.6,1.7,15.3,22.7,2.2,3.0,5.2,0.113,0.7,1.4,2.0,2.2,0,0.0,OOR,1991
Šarūnas Marčiulionis,SG,26,GSW,50,987,183,365,0.501,1,6,0.167,182,359,0.507,0.503,178,246,0.724,51,67,118,85,62,4,75,136,545,16.3,0.576,0.016,0.674,5.7,7.5,6.6,12.0,2.9,0.2,13.7,22.2,1.8,0.7,2.5,0.121,0.0,0.1,0.1,0.5,0,0.0,OOR,1991
Jeff Martin,PG,24,LAC,74,1334,214,507,0.422,27,88,0.307,187,419,0.446,0.449,68,100,0.68,53,78,131,65,37,31,49,104,523,10.0,0.475,0.174,0.197,4.2,6.4,5.3,7.0,1.3,1.4,8.2,18.3,0.2,1.1,1.3,0.046,-1.9,-0.5,-2.4,-0.1,0,0.0,OOR,1991
Anthony Mason,PF,24,DEN,3,21,2,4,0.5,0,0,0.0,2,4,0.5,0.5,6,8,0.75,3,2,5,0,1,0,0,6,10,15.7,0.665,0.0,2.0,12.3,10.0,11.2,0.0,2.0,0.0,0.0,12.6,0.1,0.0,0.1,0.22,-0.7,-1.7,-2.4,0.0,0,0.0,OOR,1991
Tony Massenburg,PF,23,SAS,35,161,27,60,0.45,0,0,0.0,27,60,0.45,0.45,28,45,0.622,23,35,58,4,4,9,13,26,82,16.3,0.514,0.0,0.75,16.7,22.8,19.9,3.6,1.2,3.4,14.0,24.0,0.1,0.3,0.4,0.129,-2.5,-0.9,-3.4,-0.1,0,0.0,OOR,1991
Vernon Maxwell,SG,25,HOU,82,2870,504,1247,0.404,172,510,0.337,332,737,0.45,0.473,217,296,0.733,41,197,238,303,127,15,171,179,1397,13.5,0.507,0.409,0.237,1.5,7.3,4.4,15.5,2.2,0.3,11.0,22.2,2.5,3.5,5.9,0.099,0.1,0.5,0.6,1.9,0,0.0,OOR,1991
Travis Mays,PG,22,SAC,64,2145,294,724,0.406,72,197,0.365,222,527,0.421,0.456,255,331,0.77,54,124,178,253,81,11,159,169,915,12.3,0.526,0.272,0.457,2.8,6.7,4.7,18.3,1.9,0.3,15.5,21.0,0.8,1.3,2.1,0.047,-0.8,-1.1,-1.9,0.0,0,0.0,OOR,1991
George McCloud,SF,23,IND,74,1070,131,351,0.373,43,124,0.347,88,227,0.388,0.434,38,49,0.776,35,83,118,150,40,11,91,141,343,7.9,0.46,0.353,0.14,3.9,8.6,6.3,18.7,1.8,0.6,19.6,18.2,-0.8,0.4,-0.4,-0.018,-2.9,-1.4,-4.3,-0.6,0,0.0,OOR,1991
Tim McCormick,C,28,ATL,56,689,93,187,0.497,0,3,0.0,93,184,0.505,0.497,66,90,0.733,56,109,165,32,11,14,45,91,252,11.9,0.556,0.016,0.481,8.6,17.9,13.1,6.5,0.8,1.2,16.6,16.3,0.6,0.5,1.1,0.075,-2.2,-1.0,-3.2,-0.2,0,0.0,OOR,1991
Rodney McCray,PF,29,DAL,74,2561,336,679,0.495,13,39,0.333,323,640,0.505,0.504,159,198,0.803,153,407,560,259,70,51,129,203,844,14.6,0.551,0.057,0.292,6.8,18.1,12.5,14.7,1.4,1.2,14.4,15.5,3.1,2.3,5.3,0.1,0.4,0.6,1.0,1.9,0,0.0,OOR,1991
Xavier McDaniel,SF,27,TOT,81,2634,590,1186,0.497,0,8,0.0,590,1178,0.501,0.497,193,267,0.723,173,384,557,187,76,46,184,264,1373,15.2,0.527,0.007,0.225,7.6,15.5,11.7,10.5,1.4,1.0,12.4,23.2,2.2,3.0,5.1,0.094,-0.1,-0.4,-0.5,1.0,0,0.0,OOR,1991
Kevin McHale,PF,33,BOS,68,2067,504,912,0.553,15,37,0.405,489,875,0.559,0.561,228,275,0.829,145,335,480,126,25,146,140,194,1251,21.2,0.606,0.041,0.302,8.4,16.5,12.8,8.8,0.6,4.0,11.9,23.9,5.3,2.6,7.9,0.182,2.6,0.5,3.1,2.7,0,0.001,Candidate,1991
Derrick McKey,SF,24,SEA,73,2503,438,847,0.517,4,19,0.211,434,828,0.524,0.519,235,278,0.845,172,251,423,169,91,56,158,220,1115,15.7,0.575,0.022,0.328,8.1,12.2,10.1,9.6,1.8,1.5,14.0,18.9,4.3,2.1,6.4,0.123,1.3,-0.2,1.1,1.9,0,0.0,OOR,1991
Nate McMillan,SG,26,SEA,78,1434,132,305,0.433,17,48,0.354,115,257,0.447,0.461,57,93,0.613,71,180,251,371,104,20,122,211,338,13.9,0.489,0.157,0.305,5.8,15.2,10.5,32.8,3.6,0.9,26.1,13.7,0.8,2.0,2.8,0.093,-0.2,2.6,2.4,1.6,0,0.0,OOR,1991
Mark McNamara,C,31,ORL,2,13,0,1,0.0,0,0,0.0,0,1,0.0,0.0,0,0,0.0,0,4,4,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,34.5,16.8,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,-0.019,-6.9,-0.5,-7.4,0.0,0,0.0,OOR,1991
Scott Meents,PF,27,SEA,13,53,7,28,0.25,1,1,1.0,6,27,0.222,0.268,2,4,0.5,3,7,10,8,7,4,6,5,17,9.4,0.286,0.036,0.143,6.7,16.0,11.3,20.2,6.6,4.9,16.8,28.3,-0.3,0.1,-0.1,-0.117,-5.0,3.6,-1.4,0.0,0,0.0,OOR,1991
Reggie Miller,SG,25,IND,82,2972,596,1164,0.512,112,322,0.348,484,842,0.575,0.56,551,600,0.918,81,200,281,331,109,13,163,165,1855,21.2,0.65,0.277,0.515,3.2,7.4,5.4,16.6,1.8,0.3,10.2,22.5,11.7,0.8,12.5,0.202,5.3,-1.1,4.2,4.6,0,0.0,OOR,1991
Terry Mills,PF,23,TOT,55,819,134,288,0.465,0,4,0.0,134,284,0.472,0.465,47,66,0.712,82,147,229,33,35,29,43,100,315,13.6,0.497,0.014,0.229,9.5,19.3,14.1,5.5,1.9,2.0,11.9,16.8,0.4,0.9,1.3,0.078,-2.1,-0.5,-2.7,-0.1,0,0.0,OOR,1991
Sam Mitchell,PF,27,MIN,82,3121,445,1010,0.441,0,9,0.0,445,1001,0.445,0.441,307,396,0.775,188,332,520,133,66,57,104,338,1197,12.3,0.505,0.009,0.392,6.6,13.2,9.7,6.3,1.1,1.2,8.1,17.8,3.7,1.4,5.1,0.078,-1.8,-1.3,-3.2,-0.9,0,0.0,OOR,1991
Paul Mokeski,C,34,GSW,36,257,21,59,0.356,3,9,0.333,18,50,0.36,0.381,12,15,0.8,20,47,67,9,8,3,7,58,57,6.6,0.434,0.153,0.254,8.6,20.1,14.4,4.3,1.4,0.7,9.6,11.3,0.1,0.2,0.3,0.056,-4.5,-0.5,-5.0,-0.2,0,0.0,OOR,1991
Sidney Moncrief,SG,33,ATL,72,1096,117,240,0.488,21,64,0.328,96,176,0.545,0.531,82,105,0.781,31,97,128,104,50,9,66,112,337,11.2,0.589,0.267,0.438,3.0,10.0,6.4,12.8,2.2,0.5,18.7,13.3,1.1,0.8,1.8,0.079,-1.6,0.9,-0.7,0.4,0,0.0,OOR,1991
Chris Morris,SF,25,NJN,79,2553,409,962,0.425,45,179,0.251,364,783,0.465,0.449,179,244,0.734,210,311,521,220,138,96,167,248,1042,14.7,0.487,0.186,0.254,8.3,13.3,10.7,12.8,2.6,2.2,13.5,19.5,1.2,3.4,4.5,0.085,-0.1,1.1,1.0,1.9,0,0.0,OOR,1991
John Morton,SF,23,CLE,66,1207,120,274,0.438,4,12,0.333,116,262,0.443,0.445,113,139,0.813,41,62,103,243,61,18,107,112,357,12.2,0.533,0.044,0.507,4.0,5.9,5.0,27.9,2.5,0.9,24.2,16.0,0.5,1.0,1.5,0.058,-1.4,0.2,-1.2,0.2,0,0.0,OOR,1991
Chris Mullin,SF,27,GSW,82,3315,777,1449,0.536,40,133,0.301,737,1316,0.56,0.55,513,580,0.884,141,302,443,329,173,63,245,176,2107,21.4,0.618,0.092,0.4,4.7,10.0,7.4,14.9,2.4,1.1,12.6,23.5,9.7,2.4,12.2,0.176,4.5,0.1,4.7,5.6,0,0.0,OOR,1991
Chris Munk,PF,23,UTA,11,29,3,7,0.429,0,0,0.0,3,7,0.429,0.429,7,12,0.583,5,9,14,1,1,2,5,5,13,14.5,0.529,0.0,1.714,21.7,34.3,28.4,4.9,1.7,4.3,28.9,26.4,0.0,0.1,0.0,0.048,-3.8,0.9,-2.9,0.0,0,0.0,OOR,1991
Tod Murphy,PF,27,MIN,52,1063,90,227,0.396,1,17,0.059,89,210,0.424,0.399,70,105,0.667,92,163,255,60,25,20,32,101,251,10.6,0.459,0.075,0.463,9.4,19.0,13.9,7.7,1.2,1.2,10.5,12.4,0.6,0.7,1.4,0.062,-2.0,-0.6,-2.7,-0.2,0,0.0,OOR,1991
