Player,Pos,Age,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Status
Maurice Lucas,PF,29,80,2671,505,1001,0.504,0,3,0.0,505,998,0.506,0.504,253,349,0.725,274,629,903,179,68,70,173,309,1263,OOR
Ollie Mack,SG,24,13,150,19,59,0.322,0,2,0.0,19,57,0.333,0.322,6,8,0.75,8,10,18,14,5,1,4,6,44,OOR
Rudy Macklin,SF,23,79,1516,210,484,0.434,0,3,0.0,210,481,0.437,0.434,134,173,0.775,113,150,263,47,40,20,112,225,554,OOR
Kyle Macy,PG,24,82,2845,486,945,0.514,39,100,0.39,447,845,0.529,0.535,152,169,0.899,78,183,261,384,143,9,125,185,1163,OOR
Rick Mahorn,PF,23,80,2664,414,816,0.507,0,3,0.0,414,813,0.509,0.507,148,234,0.632,149,555,704,150,57,138,162,349,976,OOR
Moses Malone,C,26,81,3398,945,1822,0.519,0,6,0.0,945,1816,0.52,0.519,630,827,0.762,558,630,1188,142,76,125,294,208,2520,MVP
Wes Matthews,PG,22,47,837,131,298,0.44,2,8,0.25,129,290,0.445,0.443,60,79,0.759,19,39,58,139,53,2,63,129,324,OOR
Cedric Maxwell,SF,26,78,2590,397,724,0.548,0,3,0.0,397,721,0.551,0.548,357,478,0.747,218,281,499,183,79,49,174,263,1151,OOR
Scott May,SF,27,65,1187,212,417,0.508,0,4,0.0,212,413,0.513,0.508,159,193,0.824,85,133,218,133,50,6,92,151,583,OOR
Bob McAdoo,C,30,41,746,151,330,0.458,0,5,0.0,151,325,0.465,0.458,90,126,0.714,45,114,159,32,22,36,51,109,392,OOR
John McCullough,SG,25,8,23,9,13,0.692,0,0,0.0,9,13,0.692,0.692,3,5,0.6,1,3,4,3,2,0,3,3,21,OOR
Hank McDowell,PF,22,30,335,34,84,0.405,0,0,0.0,34,84,0.405,0.405,27,41,0.659,41,59,100,20,6,8,21,52,95,OOR
Jim McElroy,PG,28,20,349,52,125,0.416,1,5,0.2,51,120,0.425,0.42,29,36,0.806,6,11,17,39,8,3,22,44,134,OOR
Mike McGee,SF,22,39,352,80,172,0.465,0,4,0.0,80,168,0.476,0.465,31,53,0.585,34,15,49,16,18,3,34,59,191,OOR
George McGinnis,PF,31,76,1341,141,378,0.373,0,3,0.0,141,375,0.376,0.373,72,159,0.453,93,305,398,204,96,28,131,198,354,OOR
Kevin McHale,PF,24,82,2332,465,875,0.531,0,0,0.0,465,875,0.531,0.531,187,248,0.754,191,365,556,91,30,185,137,264,1117,OOR
Kevin McKenna,SG,23,36,237,28,87,0.322,0,2,0.0,28,85,0.329,0.322,11,17,0.647,18,11,29,14,10,2,20,45,67,OOR
Billy McKinney,PG,26,81,1963,369,699,0.528,0,17,0.0,369,682,0.541,0.528,137,170,0.806,29,113,142,338,69,16,115,186,875,OOR
Tom McMillen,C,29,73,1792,291,572,0.509,1,3,0.333,290,569,0.51,0.51,140,170,0.824,102,234,336,129,25,24,124,202,723,OOR
Joe Meriweather,C,28,18,380,47,91,0.516,0,0,0.0,47,91,0.516,0.516,31,40,0.775,25,63,88,17,13,21,25,68,125,OOR
Mike Mitchell,SF,26,84,3063,753,1477,0.51,0,7,0.0,753,1470,0.512,0.51,220,302,0.728,244,346,590,82,60,43,153,277,1726,OOR
Steve Mix,SF,34,75,1235,202,399,0.506,1,4,0.25,201,395,0.509,0.508,136,172,0.791,92,133,225,93,42,17,67,86,541,OOR
Paul Mokeski,C,25,67,868,84,193,0.435,0,3,0.0,84,190,0.442,0.435,48,63,0.762,59,149,208,35,33,40,55,171,216,OOR
Sidney Moncrief,SG,24,80,2980,556,1063,0.523,1,14,0.071,555,1049,0.529,0.524,468,573,0.817,221,313,534,382,138,22,208,206,1581,OOR
Johnny Moore,PG,23,79,2294,309,667,0.463,1,21,0.048,308,646,0.477,0.464,122,182,0.67,62,213,275,762,163,12,175,254,741,OOR
Lowes Moore,PG,24,4,70,19,38,0.5,1,5,0.2,18,33,0.545,0.513,6,8,0.75,1,3,4,15,6,1,5,15,45,OOR
Calvin Murphy,PG,33,64,1204,277,648,0.427,1,16,0.063,276,632,0.437,0.428,100,110,0.909,20,41,61,163,43,1,82,142,655,OOR
Larry Nance,PF,22,80,1186,227,436,0.521,0,1,0.0,227,435,0.522,0.521,75,117,0.641,95,161,256,82,42,71,104,169,529,OOR
Swen Nater,C,32,21,575,101,175,0.577,1,1,1.0,100,174,0.575,0.58,59,79,0.747,46,146,192,30,6,9,48,64,262,OOR
Calvin Natt,SF,25,75,2599,515,894,0.576,2,8,0.25,513,886,0.579,0.577,294,392,0.75,193,420,613,150,62,36,140,175,1326,OOR
Mike Newlin,SG,33,76,1507,286,615,0.465,7,23,0.304,279,592,0.471,0.471,126,147,0.857,36,55,91,170,33,3,104,194,705,OOR
Carl Nicks,SG,23,80,1322,252,555,0.454,0,5,0.0,252,550,0.458,0.454,85,150,0.567,67,94,161,89,66,4,101,184,589,OOR
Kurt Nimphius,C,23,63,1085,137,297,0.461,0,0,0.0,137,297,0.461,0.461,63,108,0.583,92,203,295,61,17,82,56,190,337,OOR
Norm Nixon,PG,26,82,3024,628,1274,0.493,3,12,0.25,625,1262,0.495,0.494,181,224,0.808,38,138,176,652,132,7,238,264,1440,OOR
Mike O'Koren,SF,23,80,2018,383,778,0.492,8,23,0.348,375,755,0.497,0.497,135,189,0.714,111,194,305,192,83,13,147,175,909,OOR
Mark Olberding,PF,25,68,2098,333,705,0.472,2,12,0.167,331,693,0.478,0.474,273,338,0.808,118,321,439,202,57,29,139,253,941,OOR
Jawann Oldham,C,24,22,124,13,36,0.361,0,0,0.0,13,36,0.361,0.361,8,14,0.571,7,17,24,3,2,10,6,28,34,OOR
Louis Orr,SF,23,80,1951,357,719,0.497,1,8,0.125,356,711,0.501,0.497,203,254,0.799,127,204,331,134,56,26,137,182,918,OOR
Tom Owens,PF,32,74,1599,299,636,0.47,1,2,0.5,298,634,0.47,0.471,181,226,0.801,142,230,372,127,41,37,137,259,780,OOR
Robert Parish,C,28,80,2534,669,1235,0.542,0,0,0.0,669,1235,0.542,0.542,252,355,0.71,288,578,866,140,68,192,221,267,1590,Candidate
Sonny Parker,SF,26,71,899,116,245,0.473,0,0,0.0,116,245,0.473,0.473,48,72,0.667,73,104,177,89,39,11,51,101,280,OOR
Billy Paultz,C,33,65,807,89,226,0.394,0,0,0.0,89,226,0.394,0.394,34,65,0.523,54,126,180,41,15,22,45,99,212,OOR
Jim Paxson,SG,24,82,2756,662,1258,0.526,8,35,0.229,654,1223,0.535,0.529,220,287,0.767,75,146,221,276,129,12,144,159,1552,OOR
Sam Pellom,PF,30,69,1037,114,251,0.454,0,1,0.0,114,250,0.456,0.454,61,79,0.772,90,139,229,28,29,47,57,164,289,OOR
Roger Phegley,SG,25,81,1183,233,507,0.46,5,31,0.161,228,476,0.479,0.464,85,109,0.78,61,93,154,114,36,8,66,152,556,OOR
Ben Poquette,PF,26,82,1698,220,428,0.514,3,10,0.3,217,418,0.519,0.518,97,120,0.808,117,294,411,94,51,65,69,235,540,OOR
Mark Radford,SG,22,43,369,54,100,0.54,2,3,0.667,52,97,0.536,0.55,35,69,0.507,13,16,29,57,16,2,42,65,145,OOR
Ed Rains,SF,25,49,637,77,177,0.435,0,2,0.0,77,175,0.44,0.435,38,64,0.594,37,43,80,40,18,2,25,74,192,OOR
Kurt Rambis,PF,23,64,1131,118,228,0.518,0,1,0.0,118,227,0.52,0.518,59,117,0.504,116,232,348,56,60,76,77,167,295,OOR
Kelvin Ransey,PG,23,78,2418,504,1095,0.46,3,38,0.079,501,1057,0.474,0.462,242,318,0.761,39,147,186,555,97,4,229,169,1253,OOR
James Ray,PF,24,40,262,51,116,0.44,1,1,1.0,50,115,0.435,0.444,21,36,0.583,18,47,65,26,10,16,37,59,124,OOR
Robert Reid,SF,26,77,2913,437,958,0.456,1,10,0.1,436,948,0.46,0.457,160,214,0.748,175,336,511,314,115,48,157,297,1035,OOR
Kevin Restani,PF,30,47,483,32,88,0.364,0,2,0.0,32,86,0.372,0.364,10,16,0.625,39,73,112,22,11,11,20,56,74,OOR
Clint Richardson,SG,25,77,1040,140,310,0.452,2,2,1.0,138,308,0.448,0.455,69,88,0.784,55,63,118,109,36,9,79,109,351,OOR
Micheal Ray Richardson,PG,26,82,3044,619,1343,0.461,19,101,0.188,600,1242,0.483,0.468,212,303,0.7,177,388,565,572,213,41,291,317,1469,OOR
Rick Robey,C,26,80,1186,185,375,0.493,0,2,0.0,185,373,0.496,0.493,84,157,0.535,114,181,295,68,27,14,92,183,454,OOR
Cliff Robinson,PF,21,68,2175,518,1143,0.453,0,4,0.0,518,1139,0.455,0.453,222,313,0.709,174,435,609,120,88,103,149,222,1258,OOR
Jackie Robinson,SF,26,3,29,3,9,0.333,0,0,0.0,3,9,0.333,0.333,4,4,1.0,3,0,3,0,0,0,1,1,10,OOR
Truck Robinson,PF,30,74,2745,579,1128,0.513,1,1,1.0,578,1127,0.513,0.514,255,371,0.687,202,519,721,179,42,28,202,215,1414,OOR
Bill Robinzine,PF,29,56,651,131,294,0.446,0,0,0.0,131,294,0.446,0.446,61,75,0.813,56,88,144,49,37,5,83,156,323,OOR
Dave Robisch,C,32,12,257,48,106,0.453,0,0,0.0,48,106,0.453,0.453,48,55,0.873,14,49,63,32,3,4,13,29,144,OOR
John Roche,SG,32,39,501,68,150,0.453,23,52,0.442,45,98,0.459,0.53,28,38,0.737,4,19,23,89,15,2,29,40,187,OOR
Tree Rollins,C,26,79,2018,202,346,0.584,0,0,0.0,202,346,0.584,0.584,79,129,0.612,168,443,611,59,35,224,79,285,483,OOR
Lorenzo Romar,PG,23,79,1259,203,403,0.504,3,15,0.2,200,388,0.515,0.507,79,96,0.823,12,86,98,226,60,13,89,103,488,OOR
Dan Roundfield,PF,28,61,2217,424,910,0.466,1,5,0.2,423,905,0.467,0.466,285,375,0.76,227,494,721,162,64,93,183,210,1134,OOR
Jeff Ruland,C,23,82,2214,420,749,0.561,1,3,0.333,419,746,0.562,0.561,342,455,0.752,253,509,762,134,44,58,237,319,1183,OOR
Campy Russell,SF,30,77,2358,410,858,0.478,25,57,0.439,385,801,0.481,0.492,228,294,0.776,86,150,236,284,77,12,195,221,1073,OOR
DeWayne Scales,PF,23,3,24,1,5,0.2,0,0,0.0,1,5,0.2,0.2,1,2,0.5,2,3,5,0,1,1,2,3,3,OOR
Danny Schayes,C,22,82,1623,252,524,0.481,0,1,0.0,252,523,0.482,0.481,140,185,0.757,131,296,427,146,46,72,151,292,644,OOR
Alvin Scott,SF,26,81,1740,189,380,0.497,0,2,0.0,189,378,0.5,0.497,108,148,0.73,97,197,294,149,59,70,98,169,486,OOR
Craig Shelton,SF,24,4,21,2,6,0.333,0,0,0.0,2,6,0.333,0.333,1,2,0.5,1,2,3,0,1,0,0,3,5,OOR
Lonnie Shelton,PF,26,81,2667,508,1046,0.486,0,8,0.0,508,1038,0.489,0.486,188,240,0.783,161,348,509,252,99,43,199,317,1204,OOR
Purvis Short,SF,24,76,1782,456,935,0.488,6,28,0.214,450,907,0.496,0.491,177,221,0.801,123,143,266,209,65,10,122,220,1095,OOR
Jerry Sichting,PG,25,51,800,91,194,0.469,1,9,0.111,90,185,0.486,0.472,29,38,0.763,14,41,55,117,33,1,42,63,212,OOR
Jack Sikma,C,26,82,3049,581,1212,0.479,2,13,0.154,579,1199,0.483,0.48,447,523,0.855,223,815,1038,277,102,107,213,268,1611,OOR
James Silas,SG,32,67,1447,251,573,0.438,0,5,0.0,251,568,0.442,0.438,246,286,0.86,26,83,109,222,40,6,107,109,748,OOR
Jim Smith,PF,23,72,858,86,169,0.509,0,0,0.0,86,169,0.509,0.509,39,85,0.459,72,110,182,46,22,51,47,185,211,OOR
Larry Smith,PF,24,74,2213,220,412,0.534,0,1,0.0,220,411,0.535,0.534,88,159,0.553,279,534,813,83,65,54,105,291,528,OOR
Phil Smith,SG,29,74,2042,340,761,0.447,5,27,0.185,335,734,0.456,0.45,163,223,0.731,51,135,186,307,67,27,155,213,848,OOR
Randy Smith,SG,33,82,2033,348,748,0.465,3,11,0.273,345,737,0.468,0.467,122,151,0.808,53,102,155,255,91,1,124,199,821,OOR
Robert Smith,PG,26,17,316,52,110,0.473,2,10,0.2,50,100,0.5,0.482,10,12,0.833,1,13,14,44,10,1,14,35,116,OOR
Ricky Sobers,SG,29,80,1938,363,801,0.453,19,76,0.25,344,725,0.474,0.465,195,254,0.768,37,105,142,301,73,18,217,238,940,OOR
Jim Spanarkel,SG,24,82,1755,270,564,0.479,8,24,0.333,262,540,0.485,0.486,279,327,0.853,99,111,210,206,86,9,111,140,827,OOR
Rory Sparrow,PG,23,82,2610,366,730,0.501,1,15,0.067,365,715,0.51,0.502,124,148,0.838,53,171,224,424,87,13,145,240,857,OOR
Larry Spriggs,SF,22,4,37,7,11,0.636,0,0,0.0,7,11,0.636,0.636,0,2,0.0,2,4,6,4,2,0,4,7,14,OOR
Kevin Stacom,SG,30,7,90,14,34,0.412,1,2,0.5,13,32,0.406,0.426,1,2,0.5,2,5,7,7,1,0,9,6,30,OOR
Brian Taylor,PG,30,41,1274,165,328,0.503,23,63,0.365,142,265,0.536,0.538,90,110,0.818,26,70,96,229,47,9,82,113,443,OOR
Carlos Terry,SG,25,13,60,3,15,0.2,0,3,0.0,3,12,0.25,0.2,3,4,0.75,5,7,12,8,3,1,5,15,9,OOR
Reggie Theus,SG,24,82,2838,560,1194,0.469,25,100,0.25,535,1094,0.489,0.479,363,449,0.808,115,197,312,476,87,16,277,243,1508,OOR
Isiah Thomas,PG,20,72,2433,453,1068,0.424,17,59,0.288,436,1009,0.432,0.432,302,429,0.704,57,152,209,565,150,17,299,253,1225,OOR
David Thompson,SG,27,61,1246,313,644,0.486,4,14,0.286,309,630,0.49,0.489,276,339,0.814,57,91,148,117,34,29,142,149,906,OOR
Mychal Thompson,C,27,79,3129,681,1303,0.523,0,0,0.0,681,1303,0.523,0.523,280,446,0.628,258,663,921,319,69,107,245,233,1642,OOR
Ray Tolbert,PF,23,64,607,100,202,0.495,0,2,0.0,100,200,0.5,0.495,19,35,0.543,50,76,126,33,12,16,45,83,219,OOR
Andrew Toney,SG,24,77,1909,511,979,0.522,25,59,0.424,486,920,0.528,0.535,227,306,0.742,43,91,134,283,64,17,214,269,1274,OOR
Raymond Townsend,SG,26,14,95,11,41,0.268,2,9,0.222,9,32,0.281,0.293,11,20,0.55,2,11,13,10,3,0,6,18,35,OOR
Kelly Tripucka,SF,22,82,3077,636,1281,0.496,5,22,0.227,631,1259,0.501,0.498,495,621,0.797,219,224,443,270,89,16,280,241,1772,OOR
Elston Turner,SF,22,80,1996,282,639,0.441,0,4,0.0,282,635,0.444,0.441,97,138,0.703,143,158,301,189,75,2,116,182,661,OOR
Terry Tyler,PF,25,82,1989,336,643,0.523,1,4,0.25,335,639,0.524,0.523,142,192,0.74,154,339,493,126,77,160,121,182,815,OOR
Darnell Valentine,PG,22,82,1387,187,453,0.413,0,9,0.0,187,444,0.421,0.413,152,200,0.76,48,101,149,270,94,3,127,187,526,OOR
Jan van Breda Kolff,SF,30,41,452,41,82,0.5,0,2,0.0,41,80,0.513,0.5,62,76,0.816,17,31,48,32,12,13,29,63,144,OOR
Kiki Vandeweghe,PF,23,82,2775,706,1260,0.56,1,13,0.077,705,1247,0.565,0.561,347,405,0.857,149,312,461,247,52,29,189,217,1760,OOR
Pete Verhoeven,PF,22,71,1207,149,296,0.503,0,0,0.0,149,296,0.503,0.503,51,72,0.708,106,148,254,52,42,22,55,215,349,OOR
Jay Vincent,PF,22,81,2626,719,1448,0.497,1,4,0.25,718,1444,0.497,0.497,293,409,0.716,182,383,565,176,89,22,194,308,1732,OOR
Danny Vranes,SF,23,77,1075,143,262,0.546,0,1,0.0,143,261,0.548,0.546,89,148,0.601,71,127,198,56,28,21,68,150,375,OOR
Foots Walker,PG,30,77,1861,156,378,0.413,3,9,0.333,153,369,0.415,0.417,141,194,0.727,31,119,150,398,120,6,107,179,456,OOR
Wally Walker,SF,27,70,1965,302,629,0.48,0,2,0.0,302,627,0.482,0.48,90,134,0.672,108,197,305,218,36,28,111,215,694,OOR
Kermit Washington,PF,30,20,418,38,78,0.487,0,0,0.0,38,78,0.487,0.487,24,41,0.585,40,77,117,29,9,16,19,56,100,OOR
Richard Washington,PF,26,18,313,50,115,0.435,0,2,0.0,50,113,0.442,0.435,9,15,0.6,32,43,75,15,8,2,35,51,109,OOR
Marvin Webster,C,29,82,1883,199,405,0.491,0,0,0.0,199,405,0.491,0.491,108,170,0.635,184,306,490,99,22,91,90,211,506,OOR
Scott Wedman,SF,29,54,1638,260,589,0.441,5,23,0.217,255,566,0.451,0.446,66,90,0.733,128,176,304,133,73,14,73,189,591,OOR
Paul Westphal,SG,31,18,451,86,194,0.443,2,8,0.25,84,186,0.452,0.448,36,47,0.766,9,13,22,100,19,8,47,61,210,OOR
Jerome Whitehead,C,25,72,2214,406,726,0.559,0,0,0.0,406,726,0.559,0.559,184,241,0.763,231,433,664,102,48,44,141,290,996,OOR
Hawkeye Whitney,SG,24,23,266,25,71,0.352,0,1,0.0,25,70,0.357,0.352,4,7,0.571,13,27,40,19,12,1,14,31,54,OOR
Michael Wiley,PF,24,61,1013,203,359,0.565,0,5,0.0,203,354,0.573,0.565,98,141,0.695,67,115,182,52,40,16,71,127,504,OOR
Bob Wilkerson,SF,27,65,1805,284,679,0.418,3,18,0.167,281,661,0.425,0.42,145,185,0.784,60,190,250,237,92,25,138,188,716,OOR
Jamaal Wilkes,SF,28,82,2906,744,1417,0.525,0,4,0.0,744,1413,0.527,0.525,246,336,0.732,153,240,393,143,89,24,164,240,1734,OOR
James Wilkes,SF,23,57,862,128,266,0.481,0,1,0.0,128,265,0.483,0.481,58,80,0.725,62,97,159,64,30,18,62,112,314,OOR
Jeff Wilkins,C,26,82,2274,314,718,0.437,0,3,0.0,314,715,0.439,0.437,137,176,0.778,120,491,611,90,32,77,134,248,765,OOR
Buck Williams,PF,21,82,2825,513,881,0.582,0,1,0.0,513,880,0.583,0.582,242,388,0.624,347,658,1005,107,84,84,235,285,1268,OOR
Freeman Williams,SG,25,60,997,276,623,0.443,28,94,0.298,248,529,0.469,0.465,140,166,0.843,23,39,62,86,29,0,107,103,720,OOR
Gus Williams,PG,28,80,2876,773,1592,0.486,9,40,0.225,764,1552,0.492,0.488,320,436,0.734,92,152,244,549,172,36,197,163,1875,Candidate
Herb Williams,C,23,82,2277,407,854,0.477,2,7,0.286,405,847,0.478,0.478,126,188,0.67,175,430,605,139,53,178,137,200,942,OOR
Ray Williams,SG,27,82,2732,639,1383,0.462,9,54,0.167,630,1329,0.474,0.465,387,465,0.832,117,208,325,488,199,43,290,302,1674,OOR
Sam Williams,PF,22,59,1073,154,277,0.556,0,0,0.0,154,277,0.556,0.556,49,89,0.551,91,217,308,38,45,76,64,156,357,OOR
Sly Williams,SF,24,60,1521,349,628,0.556,2,9,0.222,347,619,0.561,0.557,131,173,0.757,100,127,227,142,77,16,114,153,831,OOR
Bill Willoughby,SF,24,69,1475,240,464,0.517,3,7,0.429,237,457,0.519,0.52,56,77,0.727,107,157,264,75,31,59,78,146,539,OOR
Brian Winters,SG,29,61,1829,404,806,0.501,36,93,0.387,368,713,0.516,0.524,123,156,0.788,51,119,170,253,57,9,118,187,967,OOR
Garry Witts,SF,22,46,493,49,84,0.583,1,2,0.5,48,82,0.585,0.589,33,40,0.825,29,33,62,38,17,4,35,74,132,OOR
Al Wood,SG,23,48,930,179,381,0.47,3,24,0.125,176,357,0.493,0.474,93,119,0.782,51,83,134,58,31,9,71,108,454,OOR
Howard Wood,SF,22,42,342,55,120,0.458,0,1,0.0,55,119,0.462,0.458,34,52,0.654,22,43,65,9,8,6,15,37,144,OOR
Mike Woodson,SG,23,83,2331,538,1069,0.503,7,25,0.28,531,1044,0.509,0.507,221,286,0.773,102,145,247,222,142,35,153,220,1304,OOR
Orlando Woolridge,SF,22,75,1188,202,394,0.513,0,3,0.0,202,391,0.517,0.513,144,206,0.699,82,145,227,81,23,24,107,152,548,OOR
Sam Worthen,PG,24,5,22,2,5,0.4,0,0,0.0,2,5,0.4,0.4,0,0,0.0,1,0,1,3,0,0,2,3,4,OOR
Larry Wright,PG,27,1,6,0,1,0.0,0,0,0.0,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,1,2,0,OOR
Rich Yonakor,PF,23,10,70,14,26,0.538,0,0,0.0,14,26,0.538,0.538,5,7,0.714,13,14,27,3,1,2,2,7,33,OOR
