Player,Pos,Age,Tm,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,First,Share,Status,Season,W
Joey Graham,SF,26,TOR,78,1541,231,480,0.481,3,16,0.188,228,464,0.491,0.484,132,160,0.825,95,197,292,48,35,12,74,191,597,11.9,0.542,0.033,0.333,7.3,14.9,11.1,5.0,1.2,0.6,11.9,18.7,1.1,1.1,2.2,0.068,-2.6,-0.9,-3.5,-0.6,0,0.0,OOR,2009,33
Stephen Graham,SG,26,IND,52,684,106,256,0.414,20,66,0.303,86,190,0.453,0.453,50,62,0.806,21,75,96,33,10,4,45,82,282,8.5,0.498,0.258,0.242,3.4,12.2,7.7,7.3,0.7,0.4,13.7,20.9,-0.4,0.4,0.0,0.001,-4.0,-2.0,-6.0,-0.7,0,0.0,OOR,2009,36
Danny Granger,SF,25,IND,67,2424,571,1277,0.447,182,450,0.404,389,827,0.47,0.518,404,460,0.878,49,292,341,183,69,97,165,207,1728,21.8,0.584,0.352,0.36,2.2,13.4,7.7,13.1,1.4,3.0,10.0,29.6,5.6,2.4,8.0,0.158,4.9,-0.1,4.8,4.2,0,0.0,OOR,2009,36
Aaron Gray,C,24,CHI,56,715,81,167,0.485,0,1,0.0,81,166,0.488,0.485,34,59,0.576,84,136,220,46,14,18,40,135,196,11.5,0.508,0.006,0.353,13.5,21.7,17.6,9.6,1.0,1.8,17.2,14.5,0.5,0.8,1.3,0.086,-3.2,-0.1,-3.4,-0.2,0,0.0,OOR,2009,41
Gerald Green,SG,23,DAL,38,376,79,180,0.439,14,46,0.304,65,134,0.485,0.478,27,32,0.844,14,40,54,15,10,5,33,51,199,11.4,0.513,0.256,0.178,4.3,12.1,8.2,6.9,1.4,1.0,14.5,27.7,-0.3,0.3,0.0,-0.002,-3.2,-1.6,-4.7,-0.3,0,0.0,OOR,2009,50
Jeff Green,PF,22,OKC,78,2873,476,1068,0.446,96,247,0.389,380,821,0.463,0.491,242,307,0.788,120,399,519,155,81,33,173,202,1290,13.9,0.536,0.231,0.287,4.7,16.3,10.4,9.1,1.4,0.8,12.6,21.2,1.8,2.4,4.2,0.07,-0.6,-0.6,-1.2,0.6,0,0.0,OOR,2009,23
Willie Green,SG,27,PHI,81,1828,286,658,0.435,51,161,0.317,235,497,0.473,0.473,62,85,0.729,29,97,126,158,53,13,64,154,685,11.1,0.493,0.245,0.129,1.9,6.4,4.1,14.4,1.5,0.6,8.4,18.9,1.1,1.2,2.3,0.06,-1.7,-0.4,-2.1,0.0,0,0.0,OOR,2009,41
Donté Greene,SF,20,SAC,55,725,77,236,0.326,26,100,0.26,51,136,0.375,0.381,29,34,0.853,19,67,86,30,16,14,37,68,209,5.2,0.416,0.424,0.144,3.0,10.9,6.9,6.4,1.1,1.4,12.8,17.8,-1.2,0.1,-1.1,-0.074,-4.5,-2.3,-6.8,-0.9,0,0.0,OOR,2009,17
Hamed Haddadi,C,23,MEM,19,120,15,31,0.484,0,0,0.0,15,31,0.484,0.484,18,30,0.6,16,31,47,8,1,12,9,20,48,19.7,0.543,0.0,0.968,16.1,32.2,24.0,11.1,0.4,8.1,16.9,20.7,0.2,0.2,0.4,0.142,-1.0,1.3,0.3,0.1,0,0.0,OOR,2009,24
Malik Hairston,SG,21,SAS,15,155,24,49,0.49,0,1,0.0,24,48,0.5,0.49,2,7,0.286,11,17,28,13,6,7,12,19,50,12.0,0.48,0.02,0.143,8.6,12.9,10.8,13.8,2.1,3.3,18.7,20.0,-0.1,0.3,0.1,0.045,-3.7,1.8,-2.0,0.0,0,0.0,OOR,2009,54
Richard Hamilton,SG,30,DET,67,2279,466,1043,0.447,70,190,0.368,396,853,0.464,0.48,223,263,0.848,44,163,207,297,40,4,133,176,1225,16.9,0.529,0.182,0.252,2.3,8.6,5.4,23.9,1.0,0.1,10.3,27.0,3.1,1.4,4.5,0.095,1.5,-1.3,0.1,1.2,0,0.0,OOR,2009,39
Matt Harpring,SG,32,UTA,63,693,111,241,0.461,0,2,0.0,111,239,0.464,0.461,55,72,0.764,47,76,123,28,29,9,29,102,277,12.3,0.508,0.008,0.299,8.1,13.1,10.6,6.4,2.2,1.0,9.6,19.5,0.4,0.8,1.2,0.086,-2.8,0.0,-2.8,-0.2,0,0.0,OOR,2009,48
Al Harrington,PF,28,NYK,73,2546,532,1212,0.439,171,470,0.364,361,742,0.487,0.509,234,295,0.793,99,356,455,102,88,22,161,227,1469,15.9,0.547,0.388,0.243,4.1,15.8,9.8,6.8,1.7,0.6,10.7,25.7,1.9,2.0,3.9,0.073,0.7,-0.9,-0.2,1.2,0,0.0,OOR,2009,32
Devin Harris,PG,25,NJN,69,2494,455,1039,0.438,64,220,0.291,391,819,0.477,0.469,496,605,0.82,30,201,231,476,114,13,212,164,1470,21.6,0.563,0.212,0.582,1.4,9.7,5.5,34.4,2.4,0.4,14.0,28.4,5.9,1.7,7.5,0.145,3.3,-0.5,2.8,3.0,0,0.0,OOR,2009,34
Jason Hart,PG,30,LAC,39,348,30,94,0.319,0,6,0.0,30,88,0.341,0.319,18,23,0.783,13,33,46,48,12,4,22,39,78,6.5,0.375,0.064,0.245,4.2,11.2,7.6,20.9,1.8,0.9,17.4,16.5,-0.5,0.2,-0.3,-0.048,-5.7,0.0,-5.7,-0.3,0,0.0,OOR,2009,19
Udonis Haslem,PF,28,MIA,75,2560,333,643,0.518,0,0,0.0,333,643,0.518,0.518,128,170,0.753,169,449,618,85,43,25,82,204,794,13.1,0.553,0.0,0.264,7.8,21.2,14.4,5.3,0.9,0.8,10.3,14.7,3.0,2.6,5.7,0.106,-1.4,-0.9,-2.3,-0.2,0,0.0,OOR,2009,43
Trenton Hassell,SF,29,NJN,53,1094,86,191,0.45,2,8,0.25,84,183,0.459,0.455,20,25,0.8,50,96,146,51,21,16,30,92,194,7.2,0.48,0.042,0.131,5.4,10.6,7.9,7.1,1.0,1.2,12.9,9.9,0.2,0.4,0.7,0.029,-3.0,-0.6,-3.6,-0.4,0,0.0,OOR,2009,34
Spencer Hawes,C,20,SAC,77,2259,373,800,0.466,40,115,0.348,333,685,0.486,0.491,90,136,0.662,148,401,549,149,44,93,160,249,876,13.0,0.509,0.144,0.17,7.6,20.9,14.2,11.3,1.0,3.1,15.7,20.2,-0.4,1.2,0.8,0.016,-1.9,-1.1,-3.0,-0.6,0,0.0,OOR,2009,17
Chuck Hayes,C,25,HOU,71,858,42,113,0.372,0,4,0.0,42,109,0.385,0.372,7,19,0.368,74,176,250,42,34,19,25,134,91,7.8,0.375,0.035,0.168,10.5,23.0,17.0,7.0,2.1,1.6,17.1,7.9,-0.1,1.7,1.6,0.092,-4.1,2.6,-1.5,0.1,0,0.0,OOR,2009,53
Jarvis Hayes,SF,27,NJN,74,1832,257,577,0.445,94,244,0.385,163,333,0.489,0.527,36,52,0.692,27,240,267,54,52,7,49,162,644,10.8,0.537,0.423,0.09,1.7,15.8,8.7,4.9,1.5,0.3,7.6,16.6,1.0,1.2,2.1,0.055,-1.4,-0.8,-2.2,-0.1,0,0.0,OOR,2009,34
Brendan Haywood,C,29,WAS,6,175,24,50,0.48,0,0,0.0,24,50,0.48,0.48,10,21,0.476,13,31,44,8,4,15,9,14,58,14.9,0.49,0.0,0.42,8.5,21.4,14.8,7.3,1.2,7.0,13.2,17.7,0.0,0.2,0.2,0.041,-2.1,0.1,-2.0,0.0,0,0.0,OOR,2009,19
Luther Head,PG-SG,26,HOU,32,498,55,144,0.382,20,54,0.37,35,90,0.389,0.451,19,24,0.792,6,46,52,58,17,2,25,37,149,9.9,0.482,0.375,0.167,1.4,10.7,6.2,18.1,1.8,0.3,13.9,16.8,0.0,0.6,0.6,0.058,-2.4,0.4,-2.0,0.0,0,0.0,OOR,2009,53
Walter Herrmann,SF,29,DET,59,630,82,207,0.396,41,120,0.342,41,87,0.471,0.495,19,25,0.76,28,79,107,22,7,4,17,43,224,11.4,0.514,0.58,0.121,5.2,15.1,10.1,5.6,0.6,0.5,7.2,17.8,0.5,0.5,1.0,0.074,0.0,-1.4,-1.4,0.1,0,0.0,OOR,2009,39
Roy Hibbert,C,22,IND,70,1009,198,420,0.471,0,0,0.0,198,420,0.471,0.471,98,147,0.667,115,128,243,49,20,76,55,215,494,16.1,0.51,0.0,0.35,12.4,14.1,13.3,7.9,1.0,5.6,10.2,23.3,1.0,1.2,2.1,0.102,-3.1,0.1,-3.0,-0.3,0,0.0,OOR,2009,36
J.J. Hickson,C,20,CLE,62,705,100,194,0.515,0,0,0.0,100,194,0.515,0.515,45,67,0.672,52,113,165,9,14,30,45,81,245,12.5,0.548,0.0,0.345,9.1,18.4,13.9,2.1,1.1,3.4,16.8,18.0,0.2,1.3,1.5,0.101,-3.4,0.2,-3.2,-0.2,0,0.0,OOR,2009,66
Nenê,C,26,DEN,77,2510,428,709,0.604,1,5,0.2,427,704,0.607,0.604,266,368,0.723,183,415,598,108,95,101,147,278,1123,18.8,0.645,0.007,0.519,8.7,18.7,13.8,7.1,1.9,3.1,14.4,18.1,5.6,3.7,9.3,0.177,0.9,1.1,2.0,2.6,0,0.0,OOR,2009,54
George Hill,PG,22,SAS,77,1270,150,372,0.403,24,73,0.329,126,299,0.421,0.435,114,146,0.781,30,128,158,136,45,21,74,150,438,11.6,0.502,0.196,0.392,2.9,11.9,7.4,16.6,1.9,1.2,14.5,19.5,0.2,2.0,2.1,0.08,-3.3,1.6,-1.8,0.1,0,0.0,OOR,2009,54
Grant Hill,SF,36,PHO,82,2445,390,745,0.523,24,76,0.316,366,669,0.547,0.54,181,224,0.808,64,341,405,186,90,54,126,182,985,15.2,0.584,0.102,0.301,3.2,15.7,9.7,11.0,1.8,1.6,13.0,17.5,3.5,1.9,5.3,0.104,0.4,0.4,0.8,1.7,0,0.0,OOR,2009,46
Steven Hill,PF,23,OKC,1,2,1,1,1.0,0,0,0.0,1,1,1.0,1.0,0,0,0.0,2,1,3,0,0,0,0,0,2,88.3,1.0,0.0,0.0,100.0,58.6,86.4,0.0,0.0,0.0,0.0,22.1,0.0,0.0,0.0,0.873,30.1,-0.9,29.2,0.0,0,0.0,OOR,2009,23
Kirk Hinrich,SG,28,CHI,51,1339,183,419,0.437,69,169,0.408,114,250,0.456,0.519,68,86,0.791,16,107,123,197,66,19,87,126,503,13.9,0.551,0.403,0.205,1.4,9.1,5.3,22.7,2.5,1.0,16.0,18.1,1.3,1.3,2.6,0.092,0.0,0.9,0.9,1.0,0,0.0,OOR,2009,41
Ryan Hollins,C,24,DAL,45,444,50,94,0.532,0,0,0.0,50,94,0.532,0.532,43,72,0.597,46,51,97,7,7,32,24,78,143,12.9,0.569,0.0,0.766,12.4,13.4,12.9,2.5,0.8,5.7,16.0,15.7,0.5,0.6,1.0,0.11,-3.4,0.7,-2.7,-0.1,0,0.0,OOR,2009,50
Al Horford,C,22,ATL,67,2242,312,594,0.525,0,1,0.0,312,593,0.526,0.525,149,205,0.727,145,479,624,163,53,95,103,190,773,17.0,0.565,0.002,0.345,7.6,25.0,16.3,11.9,1.3,3.3,13.1,16.4,3.3,3.5,6.8,0.145,0.2,1.5,1.7,2.1,0,0.0,OOR,2009,47
Eddie House,PG,30,BOS,81,1479,249,560,0.445,151,340,0.444,98,220,0.445,0.579,42,53,0.792,11,146,157,92,61,7,55,113,691,15.4,0.592,0.607,0.095,0.9,11.5,6.5,10.3,2.2,0.4,8.6,20.1,2.5,2.4,4.9,0.158,2.3,1.2,3.5,2.0,0,0.0,OOR,2009,62
Dwight Howard,C,23,ORL,79,2821,560,979,0.572,0,2,0.0,560,977,0.573,0.572,504,849,0.594,336,757,1093,112,77,231,240,270,1624,25.4,0.6,0.002,0.867,13.8,29.5,21.8,7.3,1.4,5.9,15.1,26.1,6.2,7.6,13.8,0.234,2.1,2.4,4.5,4.7,1,0.271,Candidate,2009,59
Josh Howard,SF,28,DAL,52,1663,353,783,0.451,58,168,0.345,295,615,0.48,0.488,172,220,0.782,59,204,263,83,55,30,89,135,936,17.0,0.532,0.215,0.281,4.1,14.0,9.1,8.6,1.7,1.3,9.2,26.7,1.5,1.7,3.2,0.091,0.7,-0.7,0.0,0.8,0,0.0,OOR,2009,50
Juwan Howard,SF-PF,35,CHA,42,472,75,147,0.51,0,0,0.0,75,147,0.51,0.51,23,34,0.676,30,46,76,26,7,6,26,71,173,10.9,0.534,0.0,0.231,7.9,11.9,9.9,9.7,0.8,1.0,13.8,18.8,0.2,0.4,0.7,0.067,-3.2,-0.4,-3.6,-0.2,0,0.0,OOR,2009,35
Larry Hughes,SF-SG,30,CHI,55,1479,224,557,0.402,75,193,0.389,149,364,0.409,0.469,117,145,0.807,16,143,159,119,72,14,71,96,640,13.4,0.515,0.346,0.26,1.2,11.0,6.0,12.6,2.5,0.7,10.3,20.6,0.8,1.3,2.1,0.07,-0.9,0.4,-0.5,0.6,0,0.0,OOR,2009,41
Kris Humphries,SF,23,TOR,29,265,38,90,0.422,0,0,0.0,38,90,0.422,0.422,38,48,0.792,24,46,70,10,8,6,8,31,114,16.3,0.513,0.0,0.533,10.7,20.2,15.5,6.0,1.6,1.8,6.7,20.7,0.4,0.3,0.7,0.125,-0.9,-0.7,-1.7,0.0,0,0.0,OOR,2009,33
Lindsey Hunter,PG,38,CHI,28,266,27,82,0.329,16,48,0.333,11,34,0.324,0.427,3,5,0.6,2,10,12,37,20,1,19,28,73,7.9,0.433,0.585,0.061,0.9,4.3,2.6,20.4,3.9,0.3,18.4,17.3,-0.3,0.3,0.0,-0.003,-3.5,1.2,-2.3,0.0,0,0.0,OOR,2009,41
Othello Hunter,PF,22,ATL,16,92,11,20,0.55,0,0,0.0,11,20,0.55,0.55,0,5,0.0,9,15,24,1,2,5,2,11,22,12.1,0.495,0.0,0.25,11.5,19.1,15.3,1.7,1.2,4.2,8.3,12.3,0.0,0.1,0.2,0.092,-2.4,0.3,-2.1,0.0,0,0.0,OOR,2009,47
Andre Iguodala,SF,25,PHI,82,3269,542,1147,0.473,80,261,0.307,462,886,0.521,0.507,377,521,0.724,92,379,471,434,131,36,222,152,1541,18.4,0.56,0.228,0.454,3.3,14.0,8.6,22.4,2.1,0.9,13.9,22.3,5.6,3.5,9.2,0.134,2.6,0.6,3.2,4.3,0,0.0,OOR,2009,41
Zydrunas Ilgauskas,C,33,CLE,65,1765,342,724,0.472,15,39,0.385,327,685,0.477,0.483,139,174,0.799,157,333,490,64,28,84,90,183,838,18.0,0.523,0.054,0.24,11.0,21.6,16.5,6.4,0.9,3.8,10.1,23.8,2.1,3.5,5.6,0.151,-0.4,0.1,-0.3,0.8,0,0.0,OOR,2009,66
D.J. Mbenga,C,28,LAL,23,181,27,57,0.474,0,1,0.0,27,56,0.482,0.474,7,8,0.875,9,22,31,9,10,24,13,33,61,13.9,0.504,0.018,0.14,5.7,13.6,9.7,7.2,2.8,10.2,17.7,17.8,-0.1,0.4,0.3,0.091,-5.0,4.4,-0.6,0.1,0,0.0,OOR,2009,65
Allen Iverson,PG-SG,33,DET,57,2093,348,834,0.417,28,99,0.283,320,735,0.435,0.434,271,347,0.781,30,143,173,283,88,6,146,86,995,15.8,0.504,0.119,0.416,1.7,8.2,4.9,23.1,2.3,0.2,12.9,25.7,0.9,1.9,2.9,0.066,0.2,0.0,0.2,1.1,0,0.0,OOR,2009,39
Royal Ivey,SG,27,PHI,71,861,69,208,0.332,39,114,0.342,30,94,0.319,0.425,34,43,0.791,19,57,76,43,36,7,23,76,211,7.6,0.465,0.548,0.207,2.6,8.0,5.3,7.4,2.2,0.7,9.2,13.2,0.2,0.8,0.9,0.052,-2.8,0.6,-2.2,0.0,0,0.0,OOR,2009,41
Jarrett Jack,SG,25,IND,82,2716,386,853,0.453,78,221,0.353,308,632,0.487,0.498,224,263,0.852,44,232,276,338,88,17,184,179,1074,13.1,0.554,0.259,0.308,1.8,9.5,5.6,18.6,1.6,0.5,16.0,18.5,2.3,1.8,4.1,0.073,-1.0,-0.5,-1.4,0.4,0,0.0,OOR,2009,36
Bobby Jackson,PG,35,SAC,71,1484,193,485,0.398,60,197,0.305,133,288,0.462,0.46,86,101,0.851,42,158,200,143,62,4,66,100,532,12.4,0.502,0.406,0.208,3.3,12.5,7.9,15.5,2.1,0.2,11.1,18.0,0.8,0.4,1.2,0.038,-0.9,-0.9,-1.8,0.1,0,0.0,OOR,2009,17
Darnell Jackson,PF,23,CLE,51,430,37,86,0.43,0,2,0.0,37,84,0.44,0.43,24,35,0.686,32,55,87,8,10,4,14,77,98,7.2,0.483,0.023,0.407,9.2,14.7,12.0,2.7,1.3,0.7,12.1,12.7,0.2,0.7,0.8,0.094,-5.4,0.2,-5.2,-0.4,0,0.0,OOR,2009,66
Stephen Jackson,SF,30,GSW,59,2339,413,997,0.414,103,305,0.338,310,692,0.448,0.466,294,356,0.826,70,233,303,381,88,31,229,153,1223,16.1,0.53,0.306,0.357,3.3,10.8,7.1,25.6,1.8,0.9,16.6,25.2,1.5,0.7,2.2,0.045,1.4,-1.7,-0.3,1.0,0,0.0,OOR,2009,29
Jerome James,C,33,NYK,2,10,3,8,0.375,0,0,0.0,3,8,0.375,0.375,0,0,0.0,1,2,3,0,1,1,1,2,6,12.5,0.375,0.0,0.0,10.6,22.6,16.4,0.0,5.0,7.3,11.1,39.2,-0.1,0.0,0.0,-0.162,-8.9,1.1,-7.8,0.0,0,0.0,OOR,2009,32
LeBron James,SF,24,CLE,81,3054,789,1613,0.489,132,384,0.344,657,1229,0.535,0.53,594,762,0.78,106,507,613,587,137,93,241,139,2304,31.7,0.591,0.238,0.472,4.3,19.0,11.9,38.0,2.4,2.4,11.0,33.8,13.7,6.5,20.3,0.318,9.5,3.7,13.2,11.8,109,0.969,MVP,2009,66
Mike James,PG,33,WAS,61,1649,197,514,0.383,69,184,0.375,128,330,0.388,0.45,68,82,0.829,25,108,133,201,44,6,94,108,531,9.7,0.483,0.358,0.16,1.7,7.9,4.7,19.1,1.4,0.3,14.6,17.8,-0.2,0.0,-0.1,-0.004,-2.1,-1.9,-3.9,-0.8,0,0.0,OOR,2009,19
Antawn Jamison,PF,32,WAS,81,3096,674,1441,0.468,112,319,0.351,562,1122,0.501,0.507,341,452,0.754,196,525,721,153,95,25,125,218,1801,20.6,0.549,0.221,0.314,7.2,20.5,13.7,9.1,1.6,0.7,7.1,25.9,6.6,1.6,8.1,0.126,3.3,-1.7,1.6,2.8,0,0.0,OOR,2009,19
Marko Jarić,SG,30,MEM,53,605,48,145,0.331,11,28,0.393,37,117,0.316,0.369,29,41,0.707,23,42,65,74,29,11,49,62,136,7.3,0.417,0.193,0.283,4.6,8.6,6.6,19.0,2.6,1.5,23.1,16.4,-0.9,0.5,-0.4,-0.03,-4.3,0.0,-4.3,-0.4,0,0.0,OOR,2009,24
Nathan Jawai,PF,22,TOR,6,19,1,4,0.25,0,0,0.0,1,4,0.25,0.25,0,0,0.0,1,1,2,0,0,0,2,3,2,-7.6,0.25,0.0,0.0,6.2,6.1,6.2,0.0,0.0,0.0,33.3,14.6,-0.1,0.0,-0.1,-0.233,-13.5,-4.7,-18.3,-0.1,0,0.0,OOR,2009,33
Al Jefferson,C,24,MIN,50,1836,485,975,0.497,0,4,0.0,485,971,0.499,0.497,186,252,0.738,172,376,548,79,39,83,92,141,1156,23.1,0.532,0.004,0.258,10.6,24.9,17.5,8.8,1.1,3.5,7.8,28.9,2.9,2.0,4.9,0.128,3.2,-0.6,2.6,2.1,0,0.0,OOR,2009,24
Dontell Jefferson,SG,25,CHA,6,84,11,22,0.5,1,2,0.5,10,20,0.5,0.523,6,9,0.667,1,11,12,9,4,1,6,9,29,12.7,0.559,0.091,0.409,1.5,16.1,8.8,18.2,2.6,1.0,18.8,18.0,0.0,0.1,0.2,0.089,-2.2,2.2,-0.1,0.0,0,0.0,OOR,2009,35
Richard Jefferson,SF,28,MIL,82,2939,537,1222,0.439,116,292,0.397,421,930,0.453,0.487,417,518,0.805,57,317,374,199,66,14,165,252,1607,15.4,0.554,0.239,0.424,2.2,13.3,7.5,11.7,1.2,0.4,10.2,24.6,4.2,2.4,6.6,0.109,1.0,-0.8,0.2,1.6,0,0.0,OOR,2009,34
Jared Jeffries,SF,27,NYK,56,1310,120,273,0.44,1,12,0.083,119,261,0.456,0.441,55,90,0.611,128,103,231,80,47,33,65,153,296,9.4,0.473,0.044,0.33,10.4,8.9,9.7,8.7,1.8,1.8,17.2,12.5,0.3,0.9,1.2,0.045,-3.1,0.4,-2.6,-0.2,0,0.0,OOR,2009,32
Yi Jianlian,PF,21,NJN,61,1421,191,500,0.382,48,140,0.343,143,360,0.397,0.43,95,123,0.772,67,259,326,60,29,36,70,157,525,10.9,0.474,0.28,0.246,5.5,22.0,13.7,7.0,1.1,2.1,11.2,20.5,-0.5,1.3,0.7,0.024,-2.7,-1.1,-3.8,-0.7,0,0.0,OOR,2009,34
Amir Johnson,PF,21,DET,62,911,97,163,0.595,0,0,0.0,97,163,0.595,0.595,23,35,0.657,102,130,232,20,20,60,33,171,217,13.5,0.608,0.0,0.215,13.1,17.2,15.1,3.4,1.2,5.1,15.6,11.1,1.4,1.3,2.7,0.142,-3.0,1.6,-1.4,0.1,0,0.0,OOR,2009,39
Anthony Johnson,PG,34,ORL,80,1481,154,381,0.404,52,133,0.391,102,248,0.411,0.472,61,81,0.753,29,118,147,200,46,5,82,111,421,10.3,0.505,0.349,0.213,2.3,8.8,5.6,21.2,1.6,0.2,16.4,15.5,0.7,2.1,2.8,0.091,-1.9,1.1,-0.8,0.4,0,0.0,OOR,2009,59
Joe Johnson,SG,27,ATL,79,3124,620,1420,0.437,149,414,0.36,471,1006,0.468,0.489,299,362,0.826,65,281,346,455,84,19,195,176,1688,18.2,0.534,0.292,0.255,2.4,10.5,6.5,26.4,1.4,0.5,11.0,26.6,5.1,2.5,7.6,0.116,2.7,-0.9,1.8,3.1,0,0.0,OOR,2009,47
Linton Johnson,PF,28,CHI,10,55,4,11,0.364,1,2,0.5,3,9,0.333,0.409,0,0,0.0,3,5,8,2,1,0,2,7,9,3.4,0.409,0.182,0.0,6.3,10.4,8.3,5.3,0.9,0.0,15.4,10.5,0.0,0.0,0.0,-0.004,-5.8,-1.9,-7.7,-0.1,0,0.0,OOR,2009,41
Trey Johnson,SG,24,CLE,4,14,0,5,0.0,0,0,0.0,0,5,0.0,0.0,4,4,1.0,0,1,1,0,0,0,1,4,4,-9.3,0.296,0.0,0.8,0.0,8.2,4.3,0.0,0.0,0.0,12.9,26.2,-0.1,0.0,-0.1,-0.205,-18.6,-4.6,-23.2,-0.1,0,0.0,OOR,2009,66
Dahntay Jones,SG,28,DEN,79,1426,154,336,0.458,11,17,0.647,143,319,0.448,0.475,110,151,0.728,58,110,168,78,49,19,68,199,429,9.0,0.533,0.051,0.449,4.9,8.7,6.8,8.2,1.7,1.0,14.5,14.7,0.7,1.3,2.0,0.067,-3.2,0.3,-2.9,-0.3,0,0.0,OOR,2009,54
Damon Jones,PG,32,MIL,18,108,11,34,0.324,11,28,0.393,0,6,0.0,0.485,0,0,0.0,0,6,6,7,3,0,6,4,33,6.2,0.485,0.824,0.0,0.0,6.9,3.3,9.8,1.4,0.0,15.0,16.6,-0.1,0.1,0.0,-0.007,-2.4,-1.6,-4.0,-0.1,0,0.0,OOR,2009,34
Dwayne Jones,PF,25,CHA,6,52,4,7,0.571,0,0,0.0,4,7,0.571,0.571,4,6,0.667,6,6,12,0,0,1,4,6,12,8.0,0.622,0.0,0.857,14.4,14.2,14.3,0.0,0.0,1.6,29.3,12.4,0.0,0.0,0.1,0.051,-3.9,-1.8,-5.7,0.0,0,0.0,OOR,2009,35
Fred Jones,SF,29,LAC,52,1495,129,317,0.407,54,147,0.367,75,170,0.441,0.492,66,81,0.815,23,103,126,188,53,11,66,112,378,10.4,0.536,0.464,0.256,1.7,8.2,4.9,19.1,1.8,0.5,15.8,12.8,1.1,0.5,1.6,0.052,-2.3,-0.4,-2.7,-0.3,0,0.0,OOR,2009,19
James Jones,SF,28,MIA,40,630,55,149,0.369,33,96,0.344,22,53,0.415,0.48,26,31,0.839,12,50,62,20,12,14,12,58,169,8.4,0.52,0.644,0.208,2.3,9.6,5.9,4.7,1.0,1.8,6.9,13.0,0.4,0.5,0.9,0.065,-2.1,-0.7,-2.7,-0.1,0,0.0,OOR,2009,43
Solomon Jones,C,24,ATL,63,675,67,111,0.604,1,2,0.5,66,109,0.606,0.608,53,74,0.716,52,90,142,15,7,34,27,125,188,12.0,0.655,0.018,0.667,9.1,15.6,12.3,3.4,0.6,3.9,15.8,11.8,1.2,0.7,1.9,0.138,-3.2,0.5,-2.7,-0.1,0,0.0,OOR,2009,47
DeAndre Jordan,C,20,LAC,53,771,93,147,0.633,0,0,0.0,93,147,0.633,0.633,42,109,0.385,72,165,237,11,11,59,41,96,228,14.1,0.585,0.0,0.741,10.5,25.5,17.8,2.3,0.7,5.7,17.4,13.9,0.4,0.9,1.3,0.079,-3.2,-0.1,-3.3,-0.3,0,0.0,OOR,2009,19
Chris Kaman,C,26,LAC,31,921,161,305,0.528,0,0,0.0,161,305,0.528,0.528,51,75,0.68,75,172,247,46,17,45,84,93,373,14.4,0.552,0.0,0.246,9.1,22.2,15.5,8.8,1.0,3.6,19.9,20.9,-0.3,0.8,0.6,0.03,-2.8,-0.3,-3.1,-0.3,0,0.0,OOR,2009,19
Jason Kapono,SG,27,TOR,80,1831,261,604,0.432,98,229,0.428,163,375,0.435,0.513,34,42,0.81,26,137,163,105,22,3,70,144,654,8.9,0.525,0.379,0.07,1.7,8.7,5.2,9.1,0.6,0.1,10.1,17.4,0.3,0.5,0.8,0.021,-1.9,-1.4,-3.2,-0.6,0,0.0,OOR,2009,33
Jason Kidd,PG,35,DAL,81,2886,257,618,0.416,131,323,0.406,126,295,0.427,0.522,86,105,0.819,85,415,500,702,160,39,185,168,731,16.9,0.55,0.523,0.17,3.4,16.4,9.9,34.7,2.9,1.0,21.8,13.5,4.6,3.9,8.5,0.141,1.6,1.9,3.6,4.0,0,0.0,OOR,2009,50
Tarence Kinsey,SG,24,CLE,50,277,31,69,0.449,7,18,0.389,24,51,0.471,0.5,33,38,0.868,10,28,38,10,12,0,22,34,102,11.0,0.595,0.261,0.551,4.5,11.6,8.2,5.5,2.3,0.0,20.4,18.3,0.2,0.5,0.6,0.105,-3.8,0.6,-3.2,-0.1,0,0.0,OOR,2009,66
Andrei Kirilenko,PF,27,UTA,67,1831,256,570,0.449,20,73,0.274,236,497,0.475,0.467,244,311,0.785,84,235,319,175,83,77,121,127,776,16.8,0.549,0.128,0.546,5.5,15.3,10.4,14.7,2.3,3.3,14.6,20.3,2.0,2.6,4.6,0.122,0.9,1.7,2.6,2.2,0,0.0,OOR,2009,48
Linas Kleiza,SF,24,DEN,82,1824,289,646,0.447,87,267,0.326,202,379,0.533,0.515,148,204,0.725,92,235,327,64,31,14,82,155,813,13.2,0.552,0.413,0.316,6.0,14.5,10.4,5.7,0.9,0.6,10.0,20.0,2.1,1.5,3.6,0.095,0.0,-1.5,-1.5,0.2,0,0.0,OOR,2009,54
Brevin Knight,PG,33,UTA,74,938,66,189,0.349,0,6,0.0,66,183,0.361,0.349,48,64,0.75,13,75,88,190,68,4,66,98,180,9.5,0.414,0.032,0.339,1.7,9.5,5.6,28.1,3.7,0.3,23.3,13.5,-0.6,1.3,0.7,0.035,-4.0,2.1,-1.9,0.0,0,0.0,OOR,2009,48
