Player,Pos,Age,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Status,Season
J.J. Redick,SG,26,59,1513,197,447,0.441,87,219,0.397,110,228,0.482,0.538,112,128,0.875,6,107,113,102,29,3,53,80,593,OOR,2011
Jason Richardson,SG,30,80,2715,472,1056,0.447,189,479,0.395,283,577,0.49,0.536,116,159,0.73,67,264,331,147,93,13,95,162,1249,OOR,2011
Quentin Richardson,SF,30,57,955,87,255,0.341,42,146,0.288,45,109,0.413,0.424,33,44,0.75,39,139,178,38,25,5,33,74,249,OOR,2011
Luke Ridnour,PG,29,71,2159,319,681,0.468,81,184,0.44,238,497,0.479,0.528,121,137,0.883,37,162,199,384,89,10,158,146,840,OOR,2011
Nate Robinson,PG,26,59,1013,150,376,0.399,65,200,0.325,85,176,0.483,0.485,36,44,0.818,15,75,90,111,29,4,68,115,401,OOR,2011
Rajon Rondo,PG,24,68,2527,318,670,0.475,10,43,0.233,308,627,0.491,0.482,75,132,0.568,87,210,297,760,153,11,234,120,721,OOR,2011
Derrick Rose,PG,22,81,3026,711,1597,0.445,128,385,0.332,583,1212,0.481,0.485,476,555,0.858,81,249,330,623,85,51,278,136,2026,MVP,2011
Quinton Ross,SF,29,36,353,26,59,0.441,0,3,0.0,26,56,0.464,0.441,5,14,0.357,10,20,30,10,3,6,7,40,57,OOR,2011
Brandon Roy,SG,26,47,1310,209,523,0.4,38,114,0.333,171,409,0.418,0.436,117,138,0.848,28,93,121,129,37,12,55,76,573,OOR,2011
Brandon Rush,SG,25,67,1754,217,515,0.421,93,223,0.417,124,292,0.425,0.512,80,106,0.755,33,184,217,62,41,35,69,107,607,OOR,2011
John Salmons,SG,31,73,2554,373,898,0.415,83,219,0.379,290,679,0.427,0.462,195,240,0.813,27,239,266,252,72,28,137,157,1024,OOR,2011
Samardo Samuels,PF,22,37,701,110,241,0.456,0,3,0.0,110,238,0.462,0.456,68,110,0.618,75,83,158,17,15,18,53,88,288,OOR,2011
Larry Sanders,C,22,60,872,116,268,0.433,0,0,0.0,116,268,0.433,0.433,28,50,0.56,59,119,178,16,22,72,38,117,260,OOR,2011
Brian Scalabrine,PF,32,18,88,10,19,0.526,0,5,0.0,10,14,0.714,0.526,0,0,0.0,1,7,8,6,3,4,5,18,20,OOR,2011
Luis Scola,PF,30,74,2412,569,1129,0.504,0,3,0.0,569,1126,0.505,0.504,214,290,0.738,147,459,606,185,48,44,147,227,1352,OOR,2011
Thabo Sefolosha,SG,26,79,2049,157,333,0.471,28,102,0.275,129,231,0.558,0.514,59,79,0.747,65,281,346,111,97,38,55,171,401,OOR,2011
Kevin Séraphin,PF,21,58,635,66,147,0.449,0,0,0.0,66,147,0.449,0.449,22,31,0.71,80,72,152,10,17,28,42,126,154,OOR,2011
Ramon Sessions,PG,24,81,2133,362,776,0.466,3,15,0.2,359,761,0.472,0.468,348,423,0.823,46,209,255,419,60,8,178,93,1075,OOR,2011
Mustafa Shakur,PG,26,22,159,21,59,0.356,1,10,0.1,20,49,0.408,0.364,8,15,0.533,7,15,22,25,5,3,18,15,51,OOR,2011
Garret Siler,C,24,21,101,17,31,0.548,0,0,0.0,17,31,0.548,0.548,11,22,0.5,16,12,28,3,1,4,10,20,45,OOR,2011
Bobby Simmons,SF,30,2,16,0,3,0.0,0,3,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,2,0,0,0,2,0,OOR,2011
Brian Skinner,C,34,2,6,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,OOR,2011
Craig Smith,PF,27,48,586,104,188,0.553,0,5,0.0,104,183,0.568,0.553,50,68,0.735,43,74,117,31,16,7,33,84,258,OOR,2011
Ish Smith,PG,22,43,442,43,115,0.374,3,10,0.3,40,105,0.381,0.387,12,21,0.571,7,40,47,79,18,2,34,37,101,OOR,2011
J.R. Smith,SF,25,79,1968,341,784,0.435,124,318,0.39,217,466,0.466,0.514,163,221,0.738,45,277,322,175,92,16,100,173,969,OOR,2011
Jason Smith,C,24,77,1102,136,307,0.443,0,2,0.0,136,305,0.446,0.443,59,70,0.843,89,152,241,36,26,32,53,150,331,OOR,2011
Joe Smith,PF,35,16,69,3,16,0.188,0,0,0.0,3,16,0.188,0.188,2,2,1.0,3,18,21,4,0,4,5,13,8,OOR,2011
Josh Smith,PF,25,77,2645,497,1041,0.477,51,154,0.331,446,887,0.503,0.502,229,316,0.725,134,523,657,255,99,120,197,217,1274,OOR,2011
Darius Songaila,C,32,10,71,7,15,0.467,0,0,0.0,7,15,0.467,0.467,2,4,0.5,2,8,10,2,0,0,4,16,16,OOR,2011
Marreese Speights,C,23,64,734,144,291,0.495,1,4,0.25,143,287,0.498,0.497,55,73,0.753,64,146,210,30,8,19,40,120,344,OOR,2011
Tiago Splitter,C,26,60,738,101,191,0.529,0,1,0.0,101,190,0.532,0.529,76,140,0.543,72,129,201,26,29,17,32,91,278,OOR,2011
Jerry Stackhouse,SG,36,7,50,3,12,0.25,1,4,0.25,2,8,0.25,0.292,5,7,0.714,1,6,7,3,0,2,2,3,12,OOR,2011
Lance Stephenson,SG,20,12,115,13,39,0.333,0,5,0.0,13,34,0.382,0.333,11,14,0.786,1,17,18,21,4,0,16,14,37,OOR,2011
DeShawn Stevenson,SG,29,72,1158,128,330,0.388,94,249,0.378,34,81,0.42,0.53,33,43,0.767,20,86,106,77,21,5,44,71,383,OOR,2011
Peja Stojaković,SF,33,33,617,100,227,0.441,57,136,0.419,43,91,0.473,0.566,23,25,0.92,14,61,75,29,13,2,17,24,280,OOR,2011
Amar'e Stoudemire,C,28,78,2870,744,1482,0.502,10,23,0.435,734,1459,0.503,0.505,473,597,0.792,198,438,636,202,71,150,250,274,1971,OOR,2011
Rodney Stuckey,PG,24,70,2183,363,827,0.439,26,90,0.289,337,737,0.457,0.455,330,381,0.866,70,146,216,361,76,10,155,177,1082,OOR,2011
DaJuan Summers,SF,23,22,199,28,69,0.406,9,21,0.429,19,48,0.396,0.471,9,20,0.45,2,10,12,2,3,1,13,21,74,OOR,2011
Pape Sy,SF,22,3,21,2,6,0.333,0,1,0.0,2,5,0.4,0.333,3,3,1.0,2,1,3,2,1,0,3,1,7,OOR,2011
Jermaine Taylor,SG,24,34,483,94,196,0.48,14,45,0.311,80,151,0.53,0.515,21,28,0.75,26,36,62,32,14,5,46,39,223,OOR,2011
Jeff Teague,PG,22,70,963,133,304,0.438,18,48,0.375,115,256,0.449,0.467,77,97,0.794,11,91,102,138,45,25,64,82,361,OOR,2011
Sebastian Telfair,PG,25,37,711,97,241,0.402,28,78,0.359,69,163,0.423,0.461,44,60,0.733,17,37,54,111,25,3,64,64,266,OOR,2011
Garrett Temple,PG-SG,24,24,230,20,68,0.294,10,37,0.27,10,31,0.323,0.368,7,17,0.412,1,22,23,32,11,6,23,24,57,OOR,2011
Jason Terry,SG,33,82,2564,492,1091,0.451,127,351,0.362,365,740,0.493,0.509,182,214,0.85,24,129,153,334,93,13,167,140,1293,OOR,2011
Hasheem Thabeet,C,23,47,373,17,40,0.425,0,0,0.0,17,40,0.425,0.425,19,35,0.543,24,51,75,4,9,16,17,76,53,OOR,2011
Etan Thomas,C,32,13,82,10,21,0.476,0,0,0.0,10,21,0.476,0.476,12,15,0.8,6,17,23,2,1,4,5,11,32,OOR,2011
Kurt Thomas,PF,38,52,1178,95,186,0.511,1,1,1.0,94,185,0.508,0.513,20,32,0.625,75,226,301,60,32,42,42,164,211,OOR,2011
Tyrus Thomas,C,24,41,861,156,331,0.471,0,3,0.0,156,328,0.476,0.471,107,136,0.787,65,159,224,29,30,66,65,113,419,OOR,2011
Jason Thompson,PF,24,75,1748,271,534,0.507,0,3,0.0,271,531,0.51,0.507,121,200,0.605,144,310,454,88,28,44,99,212,663,OOR,2011
Al Thornton,SF-PF,27,71,1383,205,431,0.476,4,26,0.154,201,405,0.496,0.48,110,142,0.775,56,157,213,62,35,12,64,143,524,OOR,2011
Marcus Thornton,SG,23,73,1775,350,807,0.434,88,240,0.367,262,567,0.462,0.488,145,184,0.788,61,197,258,135,64,9,93,110,933,OOR,2011
Anthony Tolliver,SF,25,65,1362,141,313,0.45,47,115,0.409,94,198,0.475,0.526,105,131,0.802,92,203,295,82,28,28,49,145,434,OOR,2011
Ronny Turiaf,C,28,64,1141,103,163,0.632,0,0,0.0,103,163,0.632,0.632,61,98,0.622,64,143,207,92,35,73,41,160,267,OOR,2011
Hedo Türkoğlu,SF-PF,31,81,2540,322,722,0.446,127,310,0.41,195,412,0.473,0.534,106,156,0.679,45,311,356,343,72,34,132,247,877,OOR,2011
Evan Turner,SG,22,78,1797,225,529,0.425,14,44,0.318,211,485,0.435,0.439,101,125,0.808,42,264,306,159,49,14,80,138,565,OOR,2011
Ekpe Udoh,C,23,58,1030,97,222,0.437,0,0,0.0,97,222,0.437,0.437,42,64,0.656,80,101,181,40,22,86,48,144,236,OOR,2011
Ime Udoka,SF,33,20,130,5,21,0.238,0,8,0.0,5,13,0.385,0.238,4,8,0.5,5,14,19,13,8,1,5,14,14,OOR,2011
Beno Udrih,PG,28,79,2734,412,824,0.5,65,182,0.357,347,642,0.54,0.539,197,228,0.864,41,224,265,386,94,9,141,181,1086,OOR,2011
Ben Uzoh,PG,22,42,438,61,144,0.424,3,8,0.375,58,136,0.426,0.434,33,56,0.589,30,31,61,69,13,8,25,29,158,OOR,2011
Anderson Varejão,C,28,31,994,114,216,0.528,0,2,0.0,114,214,0.533,0.528,54,81,0.667,98,203,301,45,27,38,40,87,282,OOR,2011
Greivis Vásquez,PG,24,70,860,95,233,0.408,25,86,0.291,70,147,0.476,0.461,34,44,0.773,12,61,73,151,22,4,70,83,249,OOR,2011
Charlie Villanueva,PF,26,76,1666,313,708,0.442,125,323,0.387,188,385,0.488,0.53,89,116,0.767,50,245,295,48,42,42,66,175,840,OOR,2011
Sasha Vujačić,SG,26,67,1648,239,595,0.402,97,262,0.37,142,333,0.426,0.483,81,96,0.844,30,156,186,132,54,5,66,136,656,OOR,2011
Dwyane Wade,SG,29,76,2823,692,1384,0.5,63,206,0.306,629,1178,0.534,0.523,494,652,0.758,123,362,485,346,111,87,237,197,1941,OOR,2011
Von Wafer,SG,25,58,553,67,159,0.421,18,67,0.269,49,92,0.533,0.478,32,38,0.842,7,42,49,35,18,5,20,39,184,OOR,2011
Henry Walker,SG,23,61,784,104,236,0.441,59,153,0.386,45,83,0.542,0.566,31,44,0.705,16,106,122,34,21,6,37,81,298,OOR,2011
John Wall,PG,20,69,2606,398,972,0.409,34,115,0.296,364,857,0.425,0.427,301,393,0.766,35,282,317,574,121,35,261,175,1131,OOR,2011
Ben Wallace,C,36,54,1238,67,149,0.45,1,2,0.5,66,147,0.449,0.453,19,57,0.333,129,221,350,72,54,54,44,81,154,OOR,2011
Gerald Wallace,SF-PF,28,71,2693,386,851,0.454,62,186,0.333,324,665,0.487,0.49,279,374,0.746,111,458,569,173,105,63,152,183,1113,OOR,2011
Luke Walton,SF,30,54,484,38,116,0.328,8,34,0.235,30,82,0.366,0.362,7,10,0.7,9,58,67,62,9,4,31,38,91,OOR,2011
Willie Warren,PG,21,19,134,13,35,0.371,5,15,0.333,8,20,0.4,0.443,6,8,0.75,1,11,12,27,6,0,8,16,37,OOR,2011
Hakim Warrick,PF,28,80,1416,228,446,0.511,1,11,0.091,227,435,0.522,0.512,212,294,0.721,88,208,296,69,32,9,79,100,669,OOR,2011
C.J. Watson,PG,26,82,1091,146,394,0.371,44,112,0.393,102,282,0.362,0.426,69,93,0.742,16,78,94,186,55,11,73,82,405,OOR,2011
Earl Watson,PG,31,80,1567,126,307,0.41,36,107,0.336,90,200,0.45,0.469,55,82,0.671,52,130,182,278,61,17,116,146,343,OOR,2011
Kyle Weaver,SG,24,5,69,9,25,0.36,3,7,0.429,6,18,0.333,0.42,7,8,0.875,2,8,10,7,2,2,7,3,28,OOR,2011
Martell Webster,SF,24,46,1094,152,340,0.447,55,132,0.417,97,208,0.466,0.528,94,122,0.77,36,111,147,53,28,9,58,101,453,OOR,2011
Sonny Weems,SF,24,59,1413,228,513,0.444,17,61,0.279,211,452,0.467,0.461,72,94,0.766,39,114,153,104,34,2,86,87,545,OOR,2011
David West,PF,30,70,2451,528,1040,0.508,2,9,0.222,526,1031,0.51,0.509,264,327,0.807,155,374,529,164,67,62,142,202,1322,OOR,2011
Delonte West,PG,27,24,453,55,120,0.458,12,33,0.364,43,87,0.494,0.508,13,15,0.867,6,31,37,64,20,10,30,29,135,OOR,2011
Mario West,SG,26,6,116,9,21,0.429,1,4,0.25,8,17,0.471,0.452,3,5,0.6,2,9,11,10,7,0,2,13,22,OOR,2011
Russell Westbrook,PG,22,82,2847,614,1390,0.442,34,103,0.33,580,1287,0.451,0.454,531,631,0.842,121,258,379,670,155,30,316,207,1793,OOR,2011
D.J. White,C-PF,24,47,685,111,219,0.507,0,2,0.0,111,217,0.512,0.507,46,64,0.719,43,115,158,19,12,20,14,77,268,OOR,2011
Hassan Whiteside,C,21,1,2,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,0,OOR,2011
Chris Wilcox,PF,28,57,995,187,322,0.581,0,1,0.0,187,321,0.583,0.581,50,89,0.562,95,176,271,43,29,17,43,145,424,OOR,2011
Damien Wilkins,SF,31,52,676,69,137,0.504,2,10,0.2,67,127,0.528,0.511,40,56,0.714,23,67,90,41,27,9,21,72,180,OOR,2011
Deron Williams,PG,26,65,2465,428,975,0.439,105,317,0.331,323,658,0.491,0.493,348,412,0.845,40,220,260,667,79,15,230,190,1309,OOR,2011
Jason Williams,PG,35,27,295,22,67,0.328,10,38,0.263,12,29,0.414,0.403,0,0,0.0,3,27,30,52,11,1,18,8,54,OOR,2011
Jawad Williams,SF,27,26,391,41,126,0.325,13,45,0.289,28,81,0.346,0.377,9,12,0.75,7,41,48,22,9,3,16,34,104,OOR,2011
Lou Williams,SG,24,75,1747,323,795,0.406,88,253,0.348,235,542,0.434,0.462,293,356,0.823,32,117,149,252,47,17,102,128,1027,OOR,2011
Marvin Williams,SF,24,65,1865,246,537,0.458,37,110,0.336,209,427,0.489,0.493,147,174,0.845,68,245,313,88,34,23,62,104,676,OOR,2011
Mo Williams,PG,28,58,1788,291,730,0.399,79,244,0.324,212,486,0.436,0.453,151,177,0.853,21,132,153,380,53,10,171,150,812,OOR,2011
Reggie Williams,SF,24,80,1626,268,572,0.469,102,241,0.423,166,331,0.502,0.558,100,134,0.746,45,171,216,121,28,3,57,124,738,OOR,2011
Shawne Williams,PF,24,64,1323,164,385,0.426,85,212,0.401,79,173,0.457,0.536,41,49,0.837,60,179,239,47,39,51,46,164,454,OOR,2011
Shelden Williams,PF,27,59,911,103,220,0.468,0,0,0.0,103,220,0.468,0.468,58,75,0.773,93,180,273,32,23,26,43,126,264,OOR,2011
Terrence Williams,SG,23,21,290,43,115,0.374,6,22,0.273,37,93,0.398,0.4,14,21,0.667,4,47,51,38,9,0,33,25,106,OOR,2011
Metta World Peace,SF,31,82,2410,261,658,0.397,83,233,0.356,178,425,0.419,0.46,92,136,0.676,100,167,267,175,124,36,90,181,697,OOR,2011
Antoine Wright,SG,26,7,31,1,8,0.125,0,4,0.0,1,4,0.25,0.125,0,0,0.0,2,1,3,0,1,0,1,3,2,OOR,2011
Brandan Wright,PF,23,37,379,60,117,0.513,0,0,0.0,60,117,0.513,0.513,21,31,0.677,31,58,89,12,11,17,14,34,141,OOR,2011
Dorell Wright,SF,25,82,3147,485,1146,0.423,194,516,0.376,291,630,0.462,0.508,180,228,0.789,88,343,431,242,124,63,133,171,1344,OOR,2011
Julian Wright,SF,23,52,766,82,160,0.513,2,10,0.2,80,150,0.533,0.519,22,43,0.512,47,71,118,58,39,20,43,45,188,OOR,2011
Nick Young,SG,25,64,2034,412,935,0.441,105,271,0.387,307,664,0.462,0.497,186,228,0.816,26,148,174,75,45,17,90,144,1115,OOR,2011
Sam Young,SF,25,78,1577,233,494,0.472,17,50,0.34,216,444,0.486,0.489,89,116,0.767,40,147,187,71,68,23,61,120,572,OOR,2011
Thaddeus Young,PF,22,82,2135,458,847,0.541,6,22,0.273,452,825,0.548,0.544,123,174,0.707,153,281,434,82,90,26,99,170,1045,OOR,2011
