Player,Pos,Age,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Status,Season
Jarvis Hayes,SG,24,21,516,77,183,0.421,17,47,0.362,60,136,0.441,0.467,25,30,0.833,19,57,76,27,16,1,22,38,196,OOR,2006
Brendan Haywood,C,26,79,1879,222,432,0.514,0,0,0.0,222,432,0.514,0.514,131,224,0.585,200,267,467,46,30,104,97,232,575,OOR,2006
Luther Head,SG,23,80,2310,254,630,0.403,113,313,0.361,141,317,0.445,0.493,86,123,0.699,33,233,266,215,89,9,119,169,707,OOR,2006
Alan Henderson,C,33,51,531,47,91,0.516,0,0,0.0,47,91,0.516,0.516,33,49,0.673,60,77,137,10,9,12,22,58,127,OOR,2006
Nenê,PF,23,1,3,0,1,0.0,0,0,0.0,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,2,1,0,OOR,2006
Grant Hill,SF,33,21,613,119,243,0.49,2,8,0.25,117,235,0.498,0.494,78,102,0.765,15,65,80,48,24,6,35,50,318,OOR,2006
Kirk Hinrich,PG,25,81,2955,451,1078,0.418,126,341,0.37,325,737,0.441,0.477,256,314,0.815,29,259,288,514,94,21,188,251,1284,OOR,2006
Julius Hodge,SG,22,14,33,5,13,0.385,0,0,0.0,5,13,0.385,0.385,3,8,0.375,5,2,7,6,2,0,8,7,13,OOR,2006
Randy Holcomb,SF,26,4,11,1,1,1.0,0,0,0.0,1,1,1.0,1.0,0,0,0.0,1,0,1,0,0,0,0,2,2,OOR,2006
Robert Horry,PF,35,63,1182,112,292,0.384,53,144,0.368,59,148,0.399,0.474,44,68,0.647,71,171,242,79,43,51,41,115,321,OOR,2006
Eddie House,PG,27,81,1421,320,759,0.422,123,316,0.389,197,443,0.445,0.503,33,41,0.805,15,117,132,148,42,12,76,96,796,OOR,2006
Dwight Howard,PF,20,82,3021,468,881,0.531,0,2,0.0,468,879,0.532,0.531,356,598,0.595,288,734,1022,125,65,115,217,277,1292,OOR,2006
Josh Howard,SF,25,59,1915,350,743,0.471,27,63,0.429,323,680,0.475,0.489,196,267,0.734,123,248,371,111,68,26,79,167,923,OOR,2006
Juwan Howard,PF,32,80,2537,394,859,0.459,0,4,0.0,394,855,0.461,0.459,154,191,0.806,168,367,535,112,49,8,133,235,942,OOR,2006
Troy Hudson,PG,29,36,800,127,333,0.381,40,101,0.396,87,232,0.375,0.441,48,52,0.923,8,36,44,106,12,4,40,55,342,OOR,2006
Larry Hughes,SG,27,36,1281,192,469,0.409,28,76,0.368,164,393,0.417,0.439,146,193,0.756,26,135,161,131,53,21,99,117,558,OOR,2006
Kris Humphries,PF,20,62,619,77,203,0.379,0,5,0.0,77,198,0.389,0.379,34,65,0.523,56,101,157,30,23,16,31,82,188,OOR,2006
Lindsey Hunter,PG,35,30,353,37,100,0.37,11,43,0.256,26,57,0.456,0.425,2,4,0.5,10,30,40,62,19,1,20,44,87,OOR,2006
Steven Hunter,C,24,69,1312,175,291,0.601,0,0,0.0,175,291,0.601,0.601,71,138,0.514,110,161,271,17,12,76,64,120,421,OOR,2006
Andre Iguodala,SF,22,82,3086,344,688,0.5,56,158,0.354,288,530,0.543,0.541,263,349,0.754,117,364,481,255,135,21,153,198,1007,OOR,2006
Zydrunas Ilgauskas,C,30,78,2283,450,889,0.506,0,5,0.0,450,884,0.509,0.506,317,380,0.834,245,346,591,91,38,136,155,280,1217,OOR,2006
D.J. Mbenga,C,25,43,237,32,60,0.533,0,1,0.0,32,59,0.542,0.533,10,20,0.5,19,37,56,2,6,25,16,47,74,OOR,2006
Allen Iverson,PG,30,72,3103,815,1822,0.447,72,223,0.323,743,1599,0.465,0.467,675,829,0.814,44,188,232,532,140,10,248,121,2377,OOR,2006
Royal Ivey,PG,24,73,978,116,264,0.439,4,10,0.4,112,254,0.441,0.447,24,33,0.727,31,65,96,74,24,7,23,147,260,OOR,2006
Jarrett Jack,SG,22,79,1599,189,428,0.442,20,76,0.263,169,352,0.48,0.465,128,160,0.8,18,142,160,219,41,2,102,138,526,OOR,2006
Bobby Jackson,PG,32,71,1775,286,748,0.382,129,332,0.389,157,416,0.377,0.469,107,146,0.733,44,179,223,195,61,1,101,155,808,OOR,2006
Jermaine Jackson,PG,29,30,202,11,26,0.423,1,4,0.25,10,22,0.455,0.442,12,14,0.857,8,19,27,25,4,1,13,19,35,OOR,2006
Jim Jackson,SF,35,40,512,47,160,0.294,18,74,0.243,29,86,0.337,0.35,9,13,0.692,11,65,76,35,12,6,35,51,121,OOR,2006
Luke Jackson,SF,24,36,315,29,85,0.341,12,36,0.333,17,49,0.347,0.412,26,33,0.788,16,24,40,25,11,2,31,30,96,OOR,2006
Marc Jackson,C,31,64,1027,174,369,0.472,1,2,0.5,173,367,0.471,0.473,66,82,0.805,86,131,217,44,13,8,65,126,415,OOR,2006
Stephen Jackson,SG,27,81,2910,472,1148,0.411,117,339,0.345,355,809,0.439,0.462,268,341,0.786,48,264,312,225,104,43,203,195,1329,OOR,2006
Jerome James,C,30,45,406,56,121,0.463,0,0,0.0,56,121,0.463,0.463,25,40,0.625,39,52,91,12,3,23,51,104,137,OOR,2006
LeBron James,SF,21,79,3361,875,1823,0.48,127,379,0.335,748,1444,0.518,0.515,601,814,0.738,75,481,556,521,123,66,260,181,2478,Candidate,2006
Mike James,PG,30,79,2925,576,1228,0.469,169,382,0.442,407,846,0.481,0.538,283,338,0.837,45,217,262,460,72,3,206,214,1604,OOR,2006
Antawn Jamison,SF,29,82,3288,660,1494,0.442,147,373,0.394,513,1121,0.458,0.491,217,297,0.731,167,598,765,158,90,12,137,189,1684,OOR,2006
Marko Jarić,PG,27,75,2102,226,566,0.399,40,133,0.301,186,433,0.43,0.435,95,138,0.688,60,173,233,293,108,21,127,189,587,OOR,2006
Šarūnas Jasikevičius,PG,29,75,1557,170,429,0.396,86,236,0.364,84,193,0.435,0.497,121,133,0.91,19,134,153,227,40,4,116,108,547,OOR,2006
Al Jefferson,PF,21,59,1062,189,379,0.499,0,4,0.0,189,375,0.504,0.499,86,134,0.642,97,202,299,30,30,46,62,166,464,OOR,2006
Richard Jefferson,SF,25,78,3059,495,1005,0.493,60,188,0.319,435,817,0.532,0.522,471,580,0.812,95,439,534,297,59,17,174,193,1521,OOR,2006
Jared Jeffries,PF,24,77,1951,187,415,0.451,16,50,0.32,171,365,0.468,0.47,99,168,0.589,164,215,379,148,58,50,99,223,489,OOR,2006
Amir Johnson,SF,18,3,39,7,10,0.7,2,3,0.667,5,7,0.714,0.8,4,4,1.0,3,1,4,3,0,2,4,7,20,OOR,2006
Anthony Johnson,PG,31,75,1981,267,603,0.443,51,155,0.329,216,448,0.482,0.485,106,141,0.752,31,137,168,324,63,22,115,132,691,OOR,2006
DerMarr Johnson,SG,25,58,924,132,306,0.431,56,160,0.35,76,146,0.521,0.523,34,42,0.81,19,77,96,55,25,26,46,86,354,OOR,2006
Ervin Johnson,C,38,18,81,7,17,0.412,0,0,0.0,7,17,0.412,0.412,1,2,0.5,5,19,24,2,1,2,5,23,15,OOR,2006
Joe Johnson,SG,24,82,3340,632,1395,0.453,128,360,0.356,504,1035,0.487,0.499,261,330,0.791,98,237,335,536,103,31,267,187,1653,OOR,2006
Linton Johnson,SF,25,36,524,61,149,0.409,13,36,0.361,48,113,0.425,0.453,18,27,0.667,40,82,122,14,12,12,28,61,153,OOR,2006
Dahntay Jones,SF,25,71,967,109,263,0.414,3,21,0.143,106,242,0.438,0.42,60,93,0.645,20,84,104,39,38,15,50,108,281,OOR,2006
Damon Jones,PG,29,82,2089,190,491,0.387,140,371,0.377,50,120,0.417,0.53,32,50,0.64,14,119,133,169,37,1,55,112,552,OOR,2006
Dwayne Jones,PF,22,14,87,4,10,0.4,0,0,0.0,4,10,0.4,0.4,6,13,0.462,10,21,31,2,1,3,3,14,14,OOR,2006
Eddie Jones,SG,34,75,2437,292,722,0.404,133,374,0.356,159,348,0.457,0.497,168,215,0.781,35,244,279,177,131,27,93,201,885,OOR,2006
Fred Jones,SG,26,68,1837,233,559,0.417,63,187,0.337,170,372,0.457,0.473,122,160,0.763,18,152,170,154,55,20,107,142,651,OOR,2006
James Jones,SF,25,75,1772,243,581,0.418,110,285,0.386,133,296,0.449,0.513,103,121,0.851,44,209,253,57,38,49,35,142,699,OOR,2006
Jumaine Jones,PF,26,76,2089,298,736,0.405,115,335,0.343,183,401,0.456,0.483,88,121,0.727,105,271,376,63,68,22,74,200,799,OOR,2006
Chris Kaman,C,23,78,2560,369,706,0.523,0,2,0.0,369,704,0.524,0.523,194,252,0.77,187,563,750,79,45,108,176,269,932,OOR,2006
Jason Kapono,SF,24,51,665,79,177,0.446,21,53,0.396,58,124,0.468,0.506,28,33,0.848,12,59,71,37,7,3,20,89,207,OOR,2006
Mario Kasun,C,25,28,213,31,69,0.449,0,0,0.0,31,69,0.449,0.449,18,23,0.783,24,36,60,3,2,3,15,69,80,OOR,2006
Viktor Khryapa,SF,23,69,1492,158,342,0.462,10,30,0.333,148,312,0.474,0.477,77,111,0.694,114,193,307,88,50,29,84,209,403,OOR,2006
Jason Kidd,PG,32,80,2975,366,905,0.404,139,395,0.352,227,510,0.445,0.481,194,244,0.795,86,494,580,672,150,29,192,157,1065,OOR,2006
Andrei Kirilenko,SF,24,69,2604,336,730,0.46,36,117,0.308,300,613,0.489,0.485,346,495,0.699,161,391,552,299,102,220,203,162,1054,OOR,2006
Linas Kleiza,PF,21,61,519,77,173,0.445,2,13,0.154,75,160,0.469,0.451,57,81,0.704,38,78,116,15,10,13,16,87,213,OOR,2006
Brevin Knight,PG,30,69,2351,308,772,0.399,3,13,0.231,305,759,0.402,0.401,252,314,0.803,35,188,223,610,157,4,164,202,871,OOR,2006
Yaroslav Korolev,SF,18,24,127,9,30,0.3,2,7,0.286,7,23,0.304,0.333,7,10,0.7,5,8,13,9,3,0,6,11,27,OOR,2006
Kyle Korver,SF,24,82,2563,327,761,0.43,184,438,0.42,143,323,0.443,0.551,101,119,0.849,27,243,270,163,65,26,98,224,939,OOR,2006
Nenad Krstić,PF,22,80,2469,447,881,0.507,1,4,0.25,446,877,0.509,0.508,185,265,0.698,182,331,513,88,32,63,133,297,1080,OOR,2006
Toni Kukoč,PF,37,65,1018,116,298,0.389,45,147,0.306,71,151,0.47,0.465,40,56,0.714,26,124,150,139,33,17,66,87,317,OOR,2006
Raef LaFrentz,PF,29,82,2033,238,552,0.431,112,286,0.392,126,266,0.474,0.533,51,75,0.68,80,326,406,115,29,72,65,273,639,OOR,2006
Maciej Lampe,C,20,6,28,2,11,0.182,0,0,0.0,2,11,0.182,0.182,0,2,0.0,4,5,9,2,0,0,3,2,4,OOR,2006
David Lee,SF,22,67,1129,137,230,0.596,0,0,0.0,137,230,0.596,0.596,71,123,0.577,109,194,303,43,30,20,51,124,345,OOR,2006
Voshon Lenard,SG,32,26,458,75,191,0.393,25,78,0.321,50,113,0.442,0.458,16,31,0.516,5,42,47,41,21,4,31,39,191,OOR,2006
Rashard Lewis,SF,26,78,2876,538,1151,0.467,142,370,0.384,396,781,0.507,0.529,350,428,0.818,111,279,390,182,102,50,141,191,1568,OOR,2006
Randy Livingston,PG,30,5,22,0,2,0.0,0,0,0.0,0,2,0.0,0.0,0,0,0.0,1,3,4,1,1,0,1,6,0,OOR,2006
Shaun Livingston,PG,20,61,1525,149,349,0.427,1,8,0.125,148,341,0.434,0.428,53,77,0.688,41,142,183,273,46,32,111,160,352,OOR,2006
John Lucas III,PG,23,13,107,14,36,0.389,2,9,0.222,12,27,0.444,0.417,0,0,0.0,2,3,5,12,5,0,7,6,30,OOR,2006
Tyronn Lue,PG,28,51,1234,192,418,0.459,58,127,0.457,134,291,0.46,0.529,118,138,0.855,13,69,82,157,26,3,75,113,560,OOR,2006
Arvydas Macijauskas,SG,26,19,135,14,41,0.341,3,12,0.25,11,29,0.379,0.378,13,15,0.867,3,7,10,5,7,0,8,10,44,OOR,2006
Mark Madsen,C,30,62,676,27,66,0.409,0,7,0.0,27,59,0.458,0.409,20,47,0.426,50,91,141,11,23,17,26,114,74,OOR,2006
Corey Maggette,SF,26,32,943,167,375,0.445,24,71,0.338,143,304,0.47,0.477,212,256,0.828,28,141,169,66,19,4,78,95,570,OOR,2006
Jamaal Magloire,C,27,82,2465,287,615,0.467,0,0,0.0,287,615,0.467,0.467,178,333,0.535,220,558,778,56,29,80,166,276,752,OOR,2006
Stephon Marbury,PG,28,60,2193,349,774,0.451,33,104,0.317,316,670,0.472,0.472,246,326,0.755,25,150,175,382,63,4,157,143,977,OOR,2006
Shawn Marion,PF,27,81,3263,716,1365,0.525,96,290,0.331,620,1075,0.577,0.56,241,298,0.809,249,710,959,143,160,137,125,223,1769,OOR,2006
Sean Marks,PF,30,25,181,37,71,0.521,0,3,0.0,37,68,0.544,0.521,7,12,0.583,12,31,43,7,5,7,7,21,81,OOR,2006
Donyell Marshall,PF,32,81,2077,265,671,0.395,128,395,0.324,137,276,0.496,0.49,92,123,0.748,105,387,492,60,59,41,90,160,750,OOR,2006
Rawle Marshall,SF,23,23,241,24,60,0.4,1,3,0.333,23,57,0.404,0.408,22,29,0.759,8,23,31,10,8,7,15,17,71,OOR,2006
Darrick Martin,PG,34,40,339,34,97,0.351,16,40,0.4,18,57,0.316,0.433,18,24,0.75,2,18,20,57,17,0,15,42,102,OOR,2006
Kenyon Martin,PF,28,56,1546,297,600,0.495,5,22,0.227,292,578,0.505,0.499,121,170,0.712,93,260,353,79,43,52,72,171,720,OOR,2006
Kevin Martin,SG,22,72,1913,262,546,0.48,66,179,0.369,196,367,0.534,0.54,188,222,0.847,58,203,261,97,55,9,81,138,778,OOR,2006
Desmond Mason,SF,28,70,2102,275,690,0.399,1,6,0.167,274,684,0.401,0.399,206,302,0.682,64,234,298,66,42,17,113,136,757,OOR,2006
Jason Maxiell,PF,22,26,159,23,54,0.426,0,0,0.0,23,54,0.426,0.426,14,42,0.333,12,16,28,3,4,5,11,14,60,OOR,2006
Sean May,PF,21,23,398,70,171,0.409,0,5,0.0,70,166,0.422,0.409,49,64,0.766,42,67,109,22,17,12,33,58,189,OOR,2006
Rashad McCants,SG,21,79,1362,241,535,0.45,67,180,0.372,174,355,0.49,0.513,78,106,0.736,29,114,143,63,44,22,86,176,627,OOR,2006
Walter McCarty,SF,31,36,353,33,99,0.333,10,45,0.222,23,54,0.426,0.384,12,21,0.571,15,53,68,23,8,5,19,52,88,OOR,2006
Antonio McDyess,PF,31,82,1733,285,560,0.509,0,2,0.0,285,558,0.511,0.509,68,122,0.557,156,280,436,90,46,48,76,220,638,OOR,2006
Tracy McGrady,SF,26,47,1745,410,1011,0.406,73,234,0.312,337,777,0.434,0.442,254,340,0.747,46,261,307,225,59,41,120,88,1147,OOR,2006
Jeff McInnis,SG,31,28,486,63,143,0.441,3,16,0.188,60,127,0.472,0.451,20,29,0.69,11,39,50,52,11,2,29,37,149,OOR,2006
Aaron McKie,PG,33,14,121,3,12,0.25,0,2,0.0,3,10,0.3,0.25,1,2,0.5,3,17,20,11,5,0,2,7,7,OOR,2006
Keith McLeod,PG,26,66,1232,120,340,0.353,24,82,0.293,96,258,0.372,0.388,106,133,0.797,11,67,78,151,42,9,76,131,370,OOR,2006
Stanislav Medvedenko,PF,26,2,6,1,2,0.5,0,0,0.0,1,2,0.5,0.5,0,0,0.0,0,0,0,1,0,0,0,1,2,OOR,2006
Chris Mihm,C,26,59,1541,230,459,0.501,0,0,0.0,230,459,0.501,0.501,144,201,0.716,137,236,373,61,16,73,83,214,604,OOR,2006
Aaron Miles,PG,22,19,118,6,18,0.333,0,0,0.0,6,18,0.333,0.333,4,4,1.0,0,14,14,24,4,1,11,13,16,OOR,2006
C.J. Miles,PG,18,23,203,28,76,0.368,5,20,0.25,23,56,0.411,0.401,18,24,0.75,18,20,38,16,7,2,9,20,79,OOR,2006
Darius Miles,SF,24,40,1286,235,510,0.461,2,10,0.2,233,500,0.466,0.463,87,163,0.534,24,158,182,73,42,39,99,100,559,OOR,2006
Darko Miličić,C,20,55,767,119,234,0.509,0,2,0.0,119,232,0.513,0.509,28,50,0.56,44,107,151,41,14,77,51,92,266,OOR,2006
Andre Miller,PG,29,82,2937,404,872,0.463,5,27,0.185,399,845,0.472,0.466,313,424,0.738,92,259,351,674,106,18,256,213,1126,OOR,2006
Brad Miller,C,29,79,2923,434,877,0.495,34,88,0.386,400,789,0.507,0.514,280,338,0.828,122,493,615,374,61,62,180,234,1182,OOR,2006
Mike Miller,SG,25,74,2268,354,760,0.466,138,339,0.407,216,421,0.513,0.557,168,210,0.8,42,355,397,200,52,27,140,173,1014,OOR,2006
Yao Ming,C,25,57,1949,467,900,0.519,0,1,0.0,467,899,0.519,0.519,337,395,0.853,148,433,581,85,30,94,147,195,1271,OOR,2006
Cuttino Mobley,SG,30,79,2979,429,1008,0.426,83,245,0.339,346,763,0.453,0.467,229,273,0.839,50,291,341,238,93,36,145,208,1170,OOR,2006
Nazr Mohammed,C,28,80,1389,190,377,0.504,0,0,0.0,190,377,0.504,0.504,113,144,0.785,163,255,418,40,21,49,91,220,493,OOR,2006
Sergei Monia,SF,22,26,343,29,87,0.333,9,34,0.265,20,53,0.377,0.385,10,14,0.714,11,41,52,19,7,5,12,41,77,OOR,2006
Mikki Moore,C,30,47,583,54,124,0.435,0,2,0.0,54,122,0.443,0.435,46,62,0.742,44,86,130,27,7,15,40,92,154,OOR,2006
Terence Morris,SF,27,22,192,16,49,0.327,0,2,0.0,16,47,0.34,0.327,3,3,1.0,6,32,38,4,6,5,7,19,35,OOR,2006
Alonzo Mourning,C,35,65,1302,188,315,0.597,0,1,0.0,188,314,0.599,0.597,133,224,0.594,125,234,359,11,13,173,79,177,509,OOR,2006
Troy Murphy,PF,25,74,2516,363,838,0.433,58,181,0.32,305,657,0.464,0.468,251,319,0.787,195,548,743,101,47,26,108,191,1035,OOR,2006
Lamond Murray,SF,32,57,576,72,181,0.398,27,78,0.346,45,103,0.437,0.472,25,40,0.625,29,103,132,13,17,7,22,66,196,OOR,2006
Ronald Murray,SG,26,76,2112,321,768,0.418,37,141,0.262,284,627,0.453,0.442,172,242,0.711,33,120,153,197,68,11,135,133,851,OOR,2006
Dikembe Mutombo,C,39,64,955,50,95,0.526,0,0,0.0,50,95,0.526,0.526,69,91,0.758,100,206,306,4,17,57,35,128,169,OOR,2006
Boniface N'Dong,C,28,23,152,22,53,0.415,0,1,0.0,22,52,0.423,0.415,6,9,0.667,15,22,37,7,2,5,6,23,50,OOR,2006
Boštjan Nachbar,PF-SF,25,36,502,54,156,0.346,19,71,0.268,35,85,0.412,0.407,30,44,0.682,8,52,60,27,16,5,24,65,157,OOR,2006
Lee Nailon,PF,30,22,237,40,80,0.5,0,0,0.0,40,80,0.5,0.5,13,15,0.867,23,19,42,7,8,4,10,32,93,OOR,2006
Eduardo Nájera,PF,29,64,1449,127,301,0.422,4,12,0.333,123,289,0.426,0.429,89,114,0.781,128,197,325,52,53,34,54,165,347,OOR,2006
Steve Nash,PG,31,79,2796,541,1056,0.512,150,342,0.439,391,714,0.548,0.583,257,279,0.921,47,286,333,826,61,12,276,120,1489,MVP,2006
Jameer Nelson,PG,23,62,1784,347,719,0.483,70,165,0.424,277,554,0.5,0.531,141,181,0.779,39,141,180,302,70,9,148,174,905,OOR,2006
Rasho Nesterović,C,29,80,1515,172,334,0.515,0,2,0.0,172,332,0.518,0.515,18,30,0.6,114,195,309,33,21,88,53,209,362,OOR,2006
Ira Newble,SG,31,36,353,17,57,0.298,3,13,0.231,14,44,0.318,0.325,11,16,0.688,21,35,56,9,5,10,12,47,48,OOR,2006
Andrés Nocioni,PF,26,82,2239,383,831,0.461,93,238,0.391,290,593,0.489,0.517,204,242,0.843,89,411,500,117,40,52,120,252,1063,OOR,2006
Moochie Norris,PG,32,45,424,46,112,0.411,4,14,0.286,42,98,0.429,0.429,29,42,0.69,12,42,54,50,20,1,33,49,125,OOR,2006
Dirk Nowitzki,PF,27,81,3089,751,1564,0.48,110,271,0.406,641,1293,0.496,0.515,539,598,0.901,115,613,728,226,58,83,156,164,2151,Candidate,2006
Jermaine O'Neal,PF,27,51,1802,380,805,0.472,3,10,0.3,377,795,0.474,0.474,261,368,0.709,102,374,476,133,27,117,151,177,1024,OOR,2006
Shaquille O'Neal,C,33,59,1806,480,800,0.6,0,0,0.0,480,800,0.6,0.6,221,471,0.469,172,369,541,113,23,104,168,230,1181,OOR,2006
Fabricio Oberto,C,30,59,490,44,93,0.473,0,2,0.0,44,91,0.484,0.473,15,27,0.556,57,66,123,27,9,11,28,91,103,OOR,2006
Lamar Odom,PF,26,80,3221,445,925,0.481,80,215,0.372,365,710,0.514,0.524,216,313,0.69,181,557,738,443,75,64,213,256,1186,OOR,2006
Emeka Okafor,PF,23,26,874,131,316,0.415,0,0,0.0,131,316,0.415,0.415,82,125,0.656,94,167,261,31,22,50,53,88,344,OOR,2006
Mehmet Okur,PF,26,82,2945,519,1128,0.46,80,234,0.342,439,894,0.491,0.496,354,454,0.78,211,535,746,194,40,73,163,285,1472,OOR,2006
Kevin Ollie,SG,33,70,1069,75,174,0.431,1,3,0.333,74,171,0.433,0.434,41,49,0.837,13,85,98,101,33,3,29,103,192,OOR,2006
Michael Olowokandi,C,30,48,919,107,240,0.446,0,0,0.0,107,240,0.446,0.446,24,47,0.511,50,170,220,23,22,33,55,122,238,OOR,2006
Greg Ostertag,C,32,60,807,61,124,0.492,0,0,0.0,61,124,0.492,0.492,24,48,0.5,82,143,225,58,6,66,46,129,146,OOR,2006
Bo Outlaw,PF,34,32,355,35,58,0.603,0,0,0.0,35,58,0.603,0.603,5,8,0.625,31,46,77,14,10,12,17,50,75,OOR,2006
Travis Outlaw,PF,21,69,1153,162,368,0.44,14,53,0.264,148,315,0.47,0.459,62,89,0.697,48,141,189,34,31,46,37,112,400,OOR,2006
Andre Owens,PG,25,23,210,27,74,0.365,3,16,0.188,24,58,0.414,0.385,12,18,0.667,11,10,21,8,5,0,13,25,69,OOR,2006
Zaza Pachulia,C,21,78,2452,307,681,0.451,0,2,0.0,307,679,0.452,0.451,297,404,0.735,264,349,613,129,89,39,180,286,911,OOR,2006
Scott Padgett,PF,29,62,718,71,201,0.353,42,121,0.347,29,80,0.363,0.458,27,34,0.794,56,109,165,41,28,12,21,90,211,OOR,2006
Milt Palacio,PG,27,71,1376,171,403,0.424,1,16,0.063,170,387,0.439,0.426,98,150,0.653,17,117,134,190,47,14,110,125,441,OOR,2006
Jannero Pargo,PG,26,57,646,109,292,0.373,39,103,0.379,70,189,0.37,0.44,17,21,0.81,8,53,61,94,24,2,61,57,274,OOR,2006
Smush Parker,PG,24,82,2773,348,779,0.447,120,328,0.366,228,451,0.506,0.524,125,180,0.694,37,234,271,302,140,16,147,213,941,OOR,2006
Tony Parker,PG,23,80,2715,623,1136,0.548,11,36,0.306,612,1100,0.556,0.553,253,358,0.707,38,223,261,460,83,4,249,161,1510,OOR,2006
Ruben Patterson,SF-SG,30,71,1792,327,635,0.515,1,13,0.077,326,622,0.524,0.516,203,338,0.601,118,126,244,127,76,21,150,150,858,OOR,2006
Chris Paul,PG,20,78,2808,407,947,0.43,50,177,0.282,357,770,0.464,0.456,394,465,0.847,61,339,400,611,175,6,183,218,1258,OOR,2006
Sasha Pavlović,SG,22,53,813,87,212,0.41,35,96,0.365,52,116,0.448,0.493,32,49,0.653,16,64,80,25,19,6,42,103,241,OOR,2006
Gary Payton,PG,37,81,2305,230,547,0.42,66,230,0.287,164,317,0.517,0.481,100,126,0.794,34,199,233,257,71,10,102,169,626,OOR,2006
Kendrick Perkins,C,21,68,1332,137,266,0.515,0,2,0.0,137,264,0.519,0.515,80,130,0.615,140,264,404,69,21,105,107,199,354,OOR,2006
Morris Peterson,SG,28,82,3140,478,1096,0.436,177,448,0.395,301,648,0.465,0.517,241,294,0.82,65,316,381,190,104,15,126,223,1374,OOR,2006
Johan Petro,C,20,68,1282,153,300,0.51,0,0,0.0,153,300,0.51,0.51,47,75,0.627,109,187,296,15,25,51,60,213,353,OOR,2006
Eric Piatkowski,SG,35,29,228,24,61,0.393,9,33,0.273,15,28,0.536,0.467,2,5,0.4,4,19,23,13,6,1,11,20,59,OOR,2006
Paul Pierce,SF,28,79,3084,689,1462,0.471,111,314,0.354,578,1148,0.503,0.509,627,812,0.772,77,453,530,375,107,34,273,223,2116,OOR,2006
Mickaël Piétrus,SF,23,52,1179,169,418,0.404,56,176,0.318,113,242,0.467,0.471,87,143,0.608,58,105,163,44,33,10,78,132,481,OOR,2006
Zoran Planinić,PG,23,56,596,66,183,0.361,13,56,0.232,53,127,0.417,0.396,46,66,0.697,14,60,74,53,20,4,43,91,191,OOR,2006
Pavel Podkolzin,C,21,1,18,0,2,0.0,0,0,0.0,0,2,0.0,0.0,3,6,0.5,0,7,7,0,0,1,2,0,3,OOR,2006
Scot Pollard,C,30,45,771,70,154,0.455,0,0,0.0,70,154,0.455,0.455,29,38,0.763,73,145,218,24,37,20,26,115,169,OOR,2006
James Posey,SF,29,67,1914,159,395,0.403,117,290,0.403,42,105,0.4,0.551,48,61,0.787,33,286,319,89,54,20,58,196,483,OOR,2006
Vitaly Potapenko,C,30,33,353,37,71,0.521,0,0,0.0,37,71,0.521,0.521,10,17,0.588,27,37,64,9,2,2,16,50,84,OOR,2006
Josh Powell,PF,23,37,429,37,81,0.457,0,0,0.0,37,81,0.457,0.457,36,45,0.8,28,53,81,9,7,4,22,52,110,OOR,2006
Ronnie Price,PG,22,29,150,21,58,0.362,6,27,0.222,15,31,0.484,0.414,12,12,1.0,5,10,15,11,6,0,10,10,60,OOR,2006
Tayshaun Prince,SF,25,82,2898,455,999,0.455,64,183,0.35,391,816,0.479,0.487,182,238,0.765,104,242,346,186,62,39,91,96,1156,OOR,2006
Laron Profit,SG,28,25,279,40,84,0.476,3,18,0.167,37,66,0.561,0.494,21,24,0.875,8,35,43,15,11,5,24,25,104,OOR,2006
Joel Przybilla,C,26,56,1395,131,239,0.548,0,0,0.0,131,239,0.548,0.548,82,154,0.532,146,245,391,43,20,130,76,149,344,OOR,2006
Vladimir Radmanović,PF,25,77,1974,262,643,0.407,138,354,0.39,124,289,0.429,0.515,93,114,0.816,64,294,358,136,61,29,93,210,755,OOR,2006
Shavlik Randolph,PF,22,57,487,44,97,0.454,0,0,0.0,44,97,0.454,0.454,43,71,0.606,55,78,133,19,19,12,21,83,131,OOR,2006
Zach Randolph,PF,24,74,2545,536,1229,0.436,16,55,0.291,520,1174,0.443,0.443,245,343,0.714,193,399,592,144,57,14,165,185,1333,OOR,2006
Theo Ratliff,C,32,55,1301,108,189,0.571,0,0,0.0,108,189,0.571,0.571,54,83,0.651,89,190,279,28,18,88,47,143,270,OOR,2006
Željko Rebrača,C,33,29,412,52,96,0.542,0,0,0.0,52,96,0.542,0.542,31,41,0.756,13,51,64,9,5,19,24,59,135,OOR,2006
Michael Redd,SG,26,80,3130,682,1516,0.45,163,413,0.395,519,1103,0.471,0.504,501,571,0.877,78,264,342,229,95,5,170,157,2028,OOR,2006
Justin Reed,SF,24,72,997,119,295,0.403,0,1,0.0,119,294,0.405,0.403,87,120,0.725,53,71,124,41,23,15,52,163,325,OOR,2006
Jason Richardson,SG,25,75,2877,641,1438,0.446,183,477,0.384,458,961,0.477,0.509,276,410,0.673,105,333,438,232,97,37,167,206,1741,OOR,2006
Quentin Richardson,SF,25,55,1442,163,459,0.355,64,188,0.34,99,271,0.365,0.425,61,91,0.67,65,165,230,88,39,6,56,134,451,OOR,2006
Luke Ridnour,PG,24,79,2625,334,799,0.418,43,149,0.289,291,650,0.448,0.445,199,227,0.877,47,188,235,550,123,22,162,178,910,OOR,2006
