Player,Pos,Age,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,First,Share,Status,Season
John Long,SG,31,81,2022,417,879,0.474,34,77,0.442,383,802,0.478,0.494,166,183,0.907,72,157,229,173,84,11,127,164,1034,15.2,0.539,0.088,0.208,3.9,8.5,6.2,12.9,2.0,0.3,11.7,22.7,2.0,1.9,3.9,0.093,0.2,0.0,0.3,1.2,0,0.0,OOR,1988
John Lucas,PG,34,81,1766,281,631,0.445,51,151,0.338,230,480,0.479,0.486,130,162,0.802,29,130,159,392,88,3,125,102,743,16.1,0.529,0.239,0.257,1.8,8.3,5.1,32.1,2.5,0.1,15.1,19.7,2.2,1.7,3.9,0.106,1.8,0.3,2.0,1.8,0,0.0,OOR,1988
Maurice Lucas,PF,35,73,1191,168,373,0.45,0,3,0.0,168,370,0.454,0.45,109,148,0.736,101,214,315,94,33,10,73,188,445,11.5,0.508,0.008,0.397,9.2,19.5,14.3,10.0,1.3,0.5,14.3,16.9,0.9,1.4,2.3,0.091,-2.2,-0.1,-2.2,-0.1,0,0.0,OOR,1988
Rick Mahorn,PF,29,67,1963,276,481,0.574,1,2,0.5,275,479,0.574,0.575,164,217,0.756,159,406,565,60,43,42,119,262,717,13.7,0.622,0.004,0.451,9.3,22.6,16.1,4.2,1.1,1.3,17.1,14.7,2.8,3.2,5.9,0.145,-0.8,0.9,0.2,1.1,0,0.0,OOR,1988
Jeff Malone,SG,26,80,2655,648,1360,0.476,10,24,0.417,638,1336,0.478,0.48,335,380,0.882,44,162,206,237,51,13,172,198,1641,16.1,0.537,0.018,0.279,1.8,6.9,4.3,14.9,0.9,0.3,10.1,26.4,4.0,1.5,5.6,0.101,1.0,-1.4,-0.3,1.1,0,0.0,OOR,1988
Karl Malone,PF,24,82,3198,858,1650,0.52,0,5,0.0,858,1645,0.522,0.52,552,789,0.7,277,709,986,199,117,50,325,296,2268,20.7,0.568,0.003,0.478,9.7,22.8,16.6,10.1,1.7,0.9,14.0,29.7,4.0,6.1,10.1,0.152,1.7,-0.2,1.5,2.9,0,0.045,Candidate,1988
Moses Malone,C,32,79,2692,531,1090,0.487,2,7,0.286,529,1083,0.488,0.488,543,689,0.788,372,512,884,112,59,72,249,160,1607,21.1,0.577,0.006,0.632,15.3,21.5,18.3,6.4,1.1,1.6,15.2,25.2,5.7,3.4,9.2,0.163,3.0,-1.4,1.6,2.5,0,0.0,OOR,1988
Pace Mannion,SF,27,35,477,48,118,0.407,2,12,0.167,46,106,0.434,0.415,25,37,0.676,17,34,51,55,13,7,24,53,123,8.0,0.458,0.102,0.314,4.0,8.0,6.0,15.4,1.3,0.9,15.2,14.0,0.0,0.4,0.3,0.032,-3.1,0.5,-2.6,-0.1,0,0.0,OOR,1988
Bill Martin,SF,25,10,101,16,51,0.314,0,1,0.0,16,50,0.32,0.314,8,13,0.615,9,18,27,6,5,0,9,16,40,5.7,0.353,0.02,0.255,10.0,20.2,15.0,8.0,2.3,0.0,13.7,26.5,-0.3,0.1,-0.2,-0.117,-6.9,-2.0,-8.9,-0.2,0,0.0,OOR,1988
Maurice Martin,SF,23,26,136,23,61,0.377,1,4,0.25,22,57,0.386,0.385,10,21,0.476,13,11,24,14,6,3,10,21,57,9.2,0.406,0.066,0.344,9.7,8.8,9.3,13.1,2.0,1.3,12.5,23.0,-0.2,0.2,0.0,-0.014,-4.4,-1.4,-5.9,-0.1,0,0.0,OOR,1988
Wes Matthews,PG,28,51,706,114,248,0.46,7,30,0.233,107,218,0.491,0.474,54,65,0.831,16,50,66,138,25,3,69,65,289,12.4,0.522,0.121,0.262,2.7,7.7,5.3,26.4,1.7,0.2,20.0,20.4,0.2,0.6,0.8,0.054,-1.5,-1.0,-2.5,-0.1,0,0.0,OOR,1988
Cedric Maxwell,SF,32,71,848,80,171,0.468,0,2,0.0,80,169,0.473,0.468,110,143,0.769,74,105,179,60,22,12,54,75,270,12.2,0.577,0.012,0.836,9.2,12.9,11.0,9.0,1.2,0.8,18.8,13.6,1.0,1.0,2.0,0.112,-0.5,0.2,-0.3,0.4,0,0.0,OOR,1988
Tim McCormick,C,25,70,2114,348,648,0.537,0,2,0.0,348,646,0.539,0.537,145,215,0.674,146,321,467,118,32,23,111,234,841,13.4,0.566,0.003,0.332,7.8,18.1,12.8,8.7,0.7,0.7,13.0,17.0,2.5,1.4,3.9,0.089,-0.6,-0.9,-1.5,0.3,0,0.0,OOR,1988
Rodney McCray,SF,26,81,2689,359,746,0.481,0,4,0.0,359,742,0.484,0.481,288,367,0.785,232,399,631,264,57,51,144,166,1006,15.1,0.554,0.005,0.492,9.1,15.4,12.3,13.1,1.0,1.1,13.7,15.7,4.4,3.2,7.6,0.135,1.2,0.4,1.6,2.5,0,0.0,OOR,1988
Xavier McDaniel,SF,24,78,2703,687,1407,0.488,14,50,0.28,673,1357,0.496,0.493,281,393,0.715,206,312,518,263,96,52,223,230,1669,18.2,0.528,0.036,0.279,8.4,13.3,10.8,15.2,1.7,1.2,12.4,26.8,3.6,2.6,6.2,0.11,2.2,-0.8,1.4,2.3,0,0.0,OOR,1988
Ben McDonald,PF,25,81,2039,258,552,0.467,9,35,0.257,249,517,0.482,0.476,87,111,0.784,133,202,335,138,39,8,93,246,612,9.0,0.509,0.063,0.201,7.1,11.3,9.1,9.0,0.9,0.2,13.4,13.8,1.0,0.3,1.3,0.031,-2.4,-1.8,-4.2,-1.1,0,0.0,OOR,1988
Mike McGee,SF-SG,28,48,1003,223,530,0.421,53,160,0.331,170,370,0.459,0.471,76,102,0.745,55,73,128,71,52,6,65,81,575,14.9,0.5,0.302,0.192,5.9,8.0,7.0,10.8,2.5,0.3,10.2,25.8,0.5,0.6,1.1,0.052,0.3,-1.0,-0.7,0.3,0,0.0,OOR,1988
Kevin McHale,PF,30,64,2390,550,911,0.604,0,0,0.0,550,911,0.604,0.604,346,434,0.797,159,377,536,171,27,92,141,179,1446,21.9,0.656,0.0,0.476,8.4,17.5,13.3,10.5,0.6,2.2,11.3,22.3,8.2,2.0,10.2,0.205,4.0,-0.5,3.5,3.3,0,0.0,OOR,1988
Kevin McKenna,SG,29,31,393,43,109,0.394,16,50,0.32,27,59,0.458,0.468,24,25,0.96,4,27,31,40,15,2,19,55,126,9.2,0.525,0.459,0.229,1.1,8.2,4.6,14.5,1.9,0.3,13.7,14.9,0.2,0.2,0.5,0.061,-2.8,0.1,-2.8,-0.1,0,0.0,OOR,1988
Derrick McKey,SF,21,82,1706,255,519,0.491,11,30,0.367,244,489,0.499,0.502,173,224,0.772,115,213,328,107,70,63,108,237,694,13.8,0.562,0.058,0.432,7.4,14.4,10.8,8.4,2.0,2.3,14.9,17.1,2.1,2.0,4.1,0.116,-0.7,0.9,0.2,0.9,0,0.0,OOR,1988
Nate McMillan,PG,23,82,2453,235,496,0.474,9,24,0.375,226,472,0.479,0.483,145,205,0.707,117,221,338,702,169,47,189,238,624,15.9,0.532,0.048,0.413,5.2,10.4,7.7,35.9,3.3,1.2,24.4,12.7,3.4,3.1,6.5,0.127,1.4,1.9,3.3,3.3,0,0.0,OOR,1988
Mark McNamara,C,28,42,581,52,133,0.391,0,0,0.0,52,133,0.391,0.391,48,66,0.727,66,91,157,18,4,12,26,67,152,9.4,0.469,0.0,0.496,13.1,18.3,15.7,4.3,0.3,1.2,13.8,13.7,0.3,0.3,0.6,0.052,-2.3,-2.1,-4.4,-0.4,0,0.0,OOR,1988
Chris McNealy,PF,26,19,265,23,74,0.311,0,0,0.0,23,74,0.311,0.311,21,31,0.677,24,40,64,23,16,2,17,50,67,7.7,0.382,0.0,0.419,10.0,17.9,13.8,11.4,2.9,0.5,16.2,16.0,-0.3,0.4,0.2,0.03,-3.6,1.6,-2.0,0.0,0,0.0,OOR,1988
Reggie Miller,SG,22,82,1840,306,627,0.488,61,172,0.355,245,455,0.538,0.537,149,186,0.801,95,95,190,132,53,19,101,157,822,14.0,0.58,0.274,0.297,5.7,5.6,5.7,10.2,1.4,0.6,12.5,18.6,2.9,1.3,4.2,0.11,1.1,-0.4,0.7,1.3,0,0.0,OOR,1988
Dirk Minniefield,PG,27,72,1070,108,221,0.489,4,16,0.25,104,205,0.507,0.498,41,55,0.745,30,66,96,228,59,3,93,133,261,10.4,0.532,0.072,0.249,3.4,6.9,5.2,26.5,2.7,0.2,27.5,13.4,0.3,0.8,1.1,0.05,-2.0,0.4,-1.6,0.1,0,0.0,OOR,1988
Mike Mitchell,SF,32,68,1501,378,784,0.482,3,12,0.25,375,772,0.486,0.484,160,194,0.825,54,144,198,68,31,13,52,101,919,15.7,0.529,0.015,0.247,3.9,10.5,7.1,6.6,0.9,0.5,5.6,24.2,2.2,0.2,2.4,0.076,0.4,-2.8,-2.4,-0.2,0,0.0,OOR,1988
Paul Mokeski,C,31,60,848,100,210,0.476,0,4,0.0,100,206,0.485,0.476,51,72,0.708,70,151,221,22,27,27,49,194,251,8.8,0.519,0.019,0.343,9.3,20.1,14.7,3.5,1.6,1.9,16.9,14.4,0.1,1.2,1.3,0.073,-5.1,0.6,-4.5,-0.5,0,0.0,OOR,1988
Sidney Moncrief,SG,30,56,1428,217,444,0.489,5,31,0.161,212,413,0.513,0.494,164,196,0.837,58,122,180,204,41,14,86,109,603,15.2,0.569,0.07,0.441,4.6,9.6,7.1,20.4,1.4,0.6,14.0,18.2,2.5,1.2,3.7,0.123,1.1,-0.2,0.9,1.1,0,0.0,OOR,1988
Andre Moore,PF-SF,23,10,50,9,27,0.333,0,0,0.0,9,27,0.333,0.333,6,8,0.75,6,8,14,6,2,1,4,6,24,12.1,0.393,0.0,0.296,12.4,17.6,14.9,16.1,1.8,1.1,11.6,27.2,-0.1,0.1,0.0,-0.013,-3.6,-2.4,-6.0,-0.1,0,0.0,OOR,1988
Johnny Moore,PG,29,5,61,4,10,0.4,0,1,0.0,4,9,0.444,0.4,0,0,0.0,2,4,6,12,3,0,7,1,8,5.9,0.4,0.1,0.0,3.6,7.3,5.4,23.1,2.3,0.0,41.2,11.2,-0.1,0.0,-0.1,-0.077,-4.1,-2.0,-6.0,-0.1,0,0.0,OOR,1988
Ron Moore,C,26,14,59,9,29,0.31,0,0,0.0,9,29,0.31,0.31,6,8,0.75,2,6,8,1,5,0,4,21,24,2.0,0.369,0.0,0.276,3.9,11.5,7.6,2.4,4.1,0.0,11.0,25.5,-0.2,0.1,-0.1,-0.074,-11.5,-1.0,-12.5,-0.2,0,0.0,OOR,1988
Chris Mullin,SF,24,60,2033,470,926,0.508,34,97,0.351,436,829,0.526,0.526,239,270,0.885,58,147,205,290,113,32,156,136,1213,19.8,0.58,0.105,0.292,3.1,8.3,5.6,22.1,2.6,0.9,13.0,23.9,4.1,1.0,5.1,0.121,3.3,-0.1,3.2,2.7,0,0.0,OOR,1988
Jay Murphy,PF,25,9,46,8,23,0.348,0,0,0.0,8,23,0.348,0.348,4,5,0.8,4,12,16,1,0,0,5,5,20,6.6,0.397,0.0,0.217,9.6,29.4,19.4,3.2,0.0,0.0,16.6,27.1,-0.1,0.1,-0.1,-0.085,-6.1,-3.9,-9.9,-0.1,0,0.0,OOR,1988
Ronnie Murphy,SF,23,18,89,14,49,0.286,1,4,0.25,13,45,0.289,0.296,7,11,0.636,5,6,11,6,5,1,8,14,36,2.9,0.334,0.082,0.224,6.1,7.3,6.7,8.7,2.6,0.6,12.9,27.4,-0.3,0.1,-0.2,-0.13,-9.1,-2.5,-11.5,-0.2,0,0.0,OOR,1988
Tod Murphy,PF,24,1,19,1,1,1.0,0,0,0.0,1,1,1.0,1.0,3,4,0.75,1,1,2,2,1,0,0,2,5,15.7,0.906,0.0,4.0,5.4,5.8,5.6,14.0,2.5,0.0,0.0,5.9,0.1,0.0,0.1,0.235,0.6,1.1,1.7,0.0,0,0.0,OOR,1988
Pete Myers,SG,24,22,328,43,95,0.453,0,4,0.0,43,91,0.473,0.453,26,39,0.667,11,26,37,48,17,6,33,30,112,10.1,0.499,0.042,0.411,3.6,8.7,6.1,18.2,2.4,1.0,22.7,17.5,-0.2,0.1,-0.1,-0.009,-2.8,-0.5,-3.2,-0.1,0,0.0,OOR,1988
Larry Nance,PF,28,67,2383,487,920,0.529,2,6,0.333,485,914,0.531,0.53,304,390,0.779,193,414,607,207,63,159,155,242,1280,20.3,0.586,0.007,0.424,9.3,19.8,14.6,12.9,1.3,3.9,12.4,21.7,5.1,2.9,8.0,0.161,2.4,1.1,3.5,3.3,0,0.0,OOR,1988
Calvin Natt,PF,31,27,533,102,208,0.49,0,1,0.0,102,207,0.493,0.49,54,73,0.74,35,61,96,47,13,3,30,43,258,14.4,0.537,0.005,0.351,6.6,12.5,9.5,11.6,1.1,0.3,11.1,19.7,0.6,0.5,1.1,0.102,0.2,-1.1,-0.9,0.2,0,0.0,OOR,1988
Ed Nealy,PF,27,68,837,50,109,0.459,1,2,0.5,49,107,0.458,0.463,41,63,0.651,82,140,222,49,29,5,27,94,142,9.2,0.519,0.018,0.578,10.5,18.3,14.3,6.7,1.6,0.3,16.5,7.7,0.7,0.5,1.2,0.068,-1.8,-0.6,-2.4,-0.1,0,0.0,OOR,1988
Martin Nessley,C,22,44,336,20,52,0.385,0,0,0.0,20,52,0.385,0.385,8,18,0.444,23,59,82,16,8,12,23,89,48,2.8,0.401,0.0,0.346,7.1,19.4,13.0,6.4,1.1,2.0,27.7,10.0,-0.5,0.4,-0.1,-0.014,-9.4,1.2,-8.2,-0.5,0,0.0,OOR,1988
Chuck Nevitt,C,28,17,63,7,21,0.333,0,0,0.0,7,21,0.333,0.333,3,6,0.5,4,14,18,0,1,5,2,12,17,6.6,0.36,0.0,0.286,7.3,24.2,16.0,0.0,0.8,4.7,7.8,16.9,-0.1,0.1,0.0,0.018,-7.0,-0.4,-7.4,-0.1,0,0.0,OOR,1988
Johnny Newman,SF,24,77,1589,270,620,0.435,26,93,0.28,244,527,0.463,0.456,207,246,0.841,87,72,159,62,72,11,103,204,773,12.1,0.531,0.15,0.397,6.1,5.4,5.7,5.7,2.2,0.4,12.4,21.2,1.6,1.5,3.1,0.093,-1.5,-0.4,-1.9,0.1,0,0.0,OOR,1988
Kurt Nimphius,C,29,72,919,128,257,0.498,0,1,0.0,128,256,0.5,0.498,60,83,0.723,62,91,153,53,22,56,49,141,316,10.9,0.538,0.004,0.323,7.2,10.8,9.0,7.2,1.1,3.3,14.3,14.7,0.6,0.4,1.0,0.052,-2.5,-0.4,-2.8,-0.2,0,0.0,OOR,1988
Ken Norman,SF,23,66,1435,241,500,0.482,0,10,0.0,241,490,0.492,0.482,87,170,0.512,100,163,263,78,44,34,103,123,569,11.2,0.495,0.02,0.34,7.2,12.5,9.7,8.5,1.5,1.3,15.2,19.2,-0.8,1.4,0.6,0.021,-2.6,-0.5,-3.1,-0.4,0,0.0,OOR,1988
Mike O'Koren,SF,29,4,52,9,16,0.563,0,1,0.0,9,15,0.6,0.563,0,4,0.0,1,3,4,2,3,2,0,2,18,13.7,0.507,0.063,0.25,2.2,6.9,4.5,6.0,2.8,2.3,0.0,14.4,0.0,0.1,0.1,0.082,0.9,2.2,3.1,0.1,0,0.0,OOR,1988
Charles Oakley,PF,24,82,2816,375,776,0.483,3,12,0.25,372,764,0.487,0.485,261,359,0.727,326,740,1066,248,68,28,241,272,1014,15.4,0.543,0.015,0.463,13.4,30.0,21.7,12.0,1.2,0.6,20.5,17.9,2.0,4.7,6.7,0.114,-0.5,-0.1,-0.6,1.0,0,0.0,OOR,1988
Hakeem Olajuwon,C,25,79,2825,712,1385,0.514,0,4,0.0,712,1381,0.516,0.514,381,548,0.695,302,657,959,163,162,214,243,324,1805,23.4,0.555,0.003,0.396,11.2,24.1,17.7,9.2,2.7,4.2,13.0,26.5,4.4,6.3,10.7,0.182,2.2,2.2,4.4,4.6,0,0.05,Candidate,1988
Jawann Oldham,C,30,54,946,119,250,0.476,0,0,0.0,119,250,0.476,0.476,59,87,0.678,82,222,304,33,12,110,62,143,297,12.9,0.515,0.0,0.348,9.4,25.7,17.5,4.7,0.6,6.5,17.7,14.9,0.0,1.2,1.2,0.062,-3.3,1.4,-1.9,0.0,0,0.0,OOR,1988
Louis Orr,SF,29,29,180,16,50,0.32,0,1,0.0,16,49,0.327,0.32,8,16,0.5,13,21,34,9,6,0,14,27,40,2.7,0.351,0.02,0.32,8.0,13.8,10.8,6.6,1.6,0.0,19.7,16.0,-0.4,0.2,-0.2,-0.059,-6.9,-0.6,-7.5,-0.3,0,0.0,OOR,1988
Robert Parish,C,34,74,2312,442,750,0.589,0,1,0.0,442,749,0.59,0.589,177,241,0.734,173,455,628,115,55,84,154,198,1061,17.2,0.62,0.001,0.321,9.5,21.9,16.1,6.9,1.2,2.1,15.2,18.7,3.8,2.6,6.4,0.134,1.1,-0.3,0.8,1.6,0,0.0,OOR,1988
Jim Paxson,SG,30,45,801,137,298,0.46,5,21,0.238,132,277,0.477,0.468,68,79,0.861,15,30,45,76,30,5,39,73,347,11.7,0.521,0.07,0.265,2.2,4.1,3.2,12.7,1.8,0.4,10.5,19.4,0.7,0.5,1.2,0.071,-1.9,-1.0,-2.9,-0.2,0,0.0,OOR,1988
John Paxson,PG,27,81,1888,287,582,0.493,33,95,0.347,254,487,0.522,0.521,33,45,0.733,16,88,104,303,49,1,64,154,640,12.3,0.532,0.163,0.077,1.0,5.3,3.2,22.5,1.3,0.0,9.6,15.1,2.7,1.5,4.2,0.106,-0.9,-0.5,-1.4,0.3,0,0.0,OOR,1988
Sam Perkins,PF,26,75,2499,394,876,0.45,5,30,0.167,389,846,0.46,0.453,273,332,0.822,201,400,601,118,74,54,119,227,1066,15.0,0.521,0.034,0.379,8.9,17.1,13.1,6.7,1.5,1.2,10.4,18.9,3.7,3.0,6.7,0.128,-0.3,0.0,-0.3,1.1,0,0.0,OOR,1988
Chuck Person,SF,23,79,2807,575,1252,0.459,59,177,0.333,516,1075,0.48,0.483,132,197,0.67,171,365,536,309,73,8,210,266,1341,13.9,0.501,0.141,0.157,6.7,14.2,10.5,16.5,1.3,0.2,13.6,23.3,0.6,2.8,3.3,0.057,0.3,-0.7,-0.4,1.1,0,0.0,OOR,1988
Jim Petersen,PF,25,69,1793,249,488,0.51,1,6,0.167,248,482,0.515,0.511,114,153,0.745,145,291,436,106,36,40,119,203,613,11.8,0.552,0.012,0.314,8.5,16.9,12.7,8.0,0.9,1.2,17.6,15.1,1.1,2.3,3.4,0.091,-1.9,0.3,-1.6,0.2,0,0.0,OOR,1988
Michael Phelps,SG,26,2,23,3,7,0.429,0,0,0.0,3,7,0.429,0.429,3,4,0.75,0,2,2,3,5,0,2,1,9,19.3,0.514,0.0,0.571,0.0,9.6,4.6,19.3,10.3,0.0,18.6,19.0,0.0,0.1,0.1,0.126,-1.6,7.7,6.1,0.0,0,0.0,OOR,1988
Ricky Pierce,SG,28,37,965,248,486,0.51,3,14,0.214,245,472,0.519,0.513,107,122,0.877,30,53,83,73,21,7,57,94,606,16.6,0.561,0.029,0.251,3.5,6.2,4.8,12.7,1.1,0.4,9.6,26.0,1.6,0.6,2.2,0.107,1.0,-1.4,-0.4,0.4,0,0.0,OOR,1988
Ed Pinckney,PF,24,79,1177,179,343,0.522,0,2,0.0,179,341,0.525,0.522,133,178,0.747,94,136,230,66,39,32,77,118,491,14.3,0.583,0.006,0.519,8.6,12.6,10.6,7.8,1.6,1.5,15.5,17.1,1.6,0.7,2.3,0.092,-0.4,-0.4,-0.8,0.4,0,0.0,OOR,1988
Scottie Pippen,SF,22,79,1650,261,564,0.463,4,23,0.174,257,541,0.475,0.466,99,172,0.576,115,183,298,169,91,52,131,214,625,12.9,0.489,0.041,0.305,8.1,12.6,10.4,14.5,2.8,1.9,17.0,20.0,-0.4,2.6,2.3,0.066,-1.9,1.3,-0.6,0.6,0,0.0,OOR,1988
Olden Polynice,C,23,82,1080,118,254,0.465,0,2,0.0,118,252,0.468,0.465,101,158,0.639,122,208,330,33,32,26,81,215,337,9.8,0.521,0.008,0.622,12.4,22.2,17.2,3.9,1.4,1.5,20.0,15.0,0.2,1.4,1.6,0.069,-4.0,-0.7,-4.7,-0.7,0,0.0,OOR,1988
Terry Porter,PG,24,82,2991,462,890,0.519,24,69,0.348,438,821,0.533,0.533,274,324,0.846,65,313,378,831,150,16,244,204,1222,18.1,0.592,0.078,0.364,2.3,11.3,6.8,35.9,2.3,0.3,19.1,16.8,6.5,3.3,9.8,0.157,2.6,0.6,3.2,4.0,0,0.0,OOR,1988
Paul Pressey,SG,29,75,2484,345,702,0.491,8,39,0.205,337,663,0.508,0.497,285,357,0.798,130,245,375,523,112,34,198,233,983,17.0,0.572,0.056,0.509,5.9,11.1,8.5,29.6,2.2,0.8,18.7,17.9,4.3,2.7,7.1,0.136,1.8,1.3,3.0,3.2,0,0.0,OOR,1988
Harold Pressley,SF,24,80,2029,318,702,0.453,36,110,0.327,282,592,0.476,0.479,103,130,0.792,139,230,369,185,84,55,135,211,775,12.7,0.51,0.157,0.185,7.4,12.4,9.9,12.7,2.0,1.5,15.1,17.8,0.9,1.3,2.2,0.052,-0.8,-0.1,-0.8,0.6,0,0.0,OOR,1988
Mark Price,PG,23,80,2626,493,974,0.506,72,148,0.486,421,826,0.51,0.543,221,252,0.877,54,126,180,480,99,12,184,119,1279,17.6,0.589,0.152,0.259,2.5,5.5,4.0,28.1,1.9,0.3,14.5,20.6,5.6,2.2,7.8,0.143,2.9,-0.7,2.2,2.8,0,0.0,OOR,1988
Kurt Rambis,PF,29,70,845,102,186,0.548,0,0,0.0,102,186,0.548,0.548,73,93,0.785,103,165,268,54,39,13,59,103,277,15.0,0.61,0.0,0.5,14.5,21.1,18.0,8.2,2.2,0.9,20.6,14.1,1.3,1.3,2.6,0.147,-0.3,0.5,0.2,0.5,0,0.0,OOR,1988
Blair Rasmussen,C,25,79,1779,435,884,0.492,0,0,0.0,435,884,0.492,0.492,132,170,0.776,130,307,437,78,22,81,73,241,1002,16.0,0.523,0.0,0.192,7.4,18.9,12.9,6.2,0.6,2.6,7.1,22.6,2.1,2.2,4.2,0.114,-0.9,-1.0,-1.8,0.1,0,0.0,OOR,1988
Robert Reid,SG,32,62,980,165,356,0.463,13,34,0.382,152,322,0.472,0.482,50,63,0.794,38,87,125,67,27,5,41,118,393,10.9,0.512,0.096,0.177,4.1,9.2,6.7,9.6,1.3,0.3,9.7,17.4,0.7,0.9,1.7,0.083,-2.3,-0.2,-2.5,-0.1,0,0.0,OOR,1988
Richard Rellford,SF,23,4,42,5,8,0.625,0,0,0.0,5,8,0.625,0.625,6,8,0.75,2,5,7,1,0,3,4,3,16,11.6,0.694,0.0,1.0,5.1,13.0,9.0,2.9,0.0,3.9,25.8,14.6,0.0,0.0,0.0,0.048,-1.6,-0.2,-1.8,0.0,0,0.0,OOR,1988
Jerry Reynolds,SF,25,62,1161,188,419,0.449,3,7,0.429,185,412,0.449,0.452,119,154,0.773,70,90,160,104,74,32,104,97,498,13.6,0.512,0.017,0.368,6.8,8.7,7.8,13.0,3.1,1.6,17.6,21.4,-0.2,1.5,1.3,0.055,-1.0,1.3,0.3,0.7,0,0.0,OOR,1988
Doc Rivers,PG,26,80,2502,403,890,0.453,9,33,0.273,394,857,0.46,0.458,319,421,0.758,83,283,366,747,140,41,210,272,1134,20.4,0.527,0.037,0.473,3.7,12.7,8.1,42.1,2.8,1.0,16.3,21.6,5.1,3.2,8.3,0.159,3.4,1.6,4.9,4.4,0,0.0,OOR,1988
Fred Roberts,PF,27,74,1032,161,330,0.488,0,6,0.0,161,324,0.497,0.488,128,165,0.776,60,102,162,81,16,15,68,118,450,12.6,0.559,0.018,0.5,7.4,11.0,9.3,10.4,0.8,0.8,14.4,19.6,1.3,0.6,1.9,0.087,-0.9,-1.5,-2.3,-0.1,0,0.0,OOR,1988
Alvin Robertson,SG,25,82,2978,655,1408,0.465,27,95,0.284,628,1313,0.478,0.475,273,365,0.748,165,333,498,557,243,69,251,300,1610,18.9,0.513,0.067,0.259,5.9,12.2,9.0,26.1,3.8,1.3,13.8,24.1,3.1,2.8,5.8,0.094,1.7,1.2,2.9,3.7,0,0.0,OOR,1988
Cliff Robinson,SF,27,62,2110,483,1041,0.464,2,9,0.222,481,1032,0.466,0.465,210,293,0.717,116,289,405,131,79,39,161,192,1178,15.7,0.503,0.009,0.281,6.4,16.0,11.1,10.7,1.9,1.1,12.1,26.7,0.7,1.8,2.6,0.059,-0.6,-1.0,-1.7,0.2,0,0.0,OOR,1988
Dennis Rodman,SF,26,82,2147,398,709,0.561,5,17,0.294,393,692,0.568,0.565,152,284,0.535,318,397,715,110,75,45,156,273,953,17.4,0.571,0.024,0.401,16.9,20.2,18.6,7.4,1.7,1.2,15.8,19.2,3.2,3.6,6.8,0.153,1.2,0.4,1.6,2.0,0,0.0,OOR,1988
Johnny Rogers,PF,24,24,168,26,61,0.426,0,2,0.0,26,59,0.441,0.426,10,13,0.769,8,19,27,3,4,3,10,23,62,7.5,0.465,0.033,0.213,5.8,13.0,9.5,2.6,1.2,1.1,13.0,19.5,-0.1,0.2,0.0,0.008,-4.9,-1.5,-6.4,-0.2,0,0.0,OOR,1988
Tree Rollins,C,32,76,1765,133,260,0.512,0,0,0.0,133,260,0.512,0.512,70,80,0.875,142,317,459,20,31,132,51,229,336,10.6,0.569,0.0,0.308,8.9,20.1,14.5,1.4,0.9,4.6,14.7,8.3,1.6,2.5,4.1,0.112,-2.0,1.5,-0.5,0.7,0,0.0,OOR,1988
Scott Roth,SF,24,26,201,30,74,0.405,2,11,0.182,28,63,0.444,0.419,22,30,0.733,7,21,28,16,12,0,11,37,84,10.1,0.482,0.149,0.405,3.9,10.8,7.5,10.8,2.8,0.0,11.2,20.0,0.0,0.3,0.3,0.078,-4.8,1.0,-3.8,-0.1,0,0.0,OOR,1988
Brian Rowsom,PF,22,4,16,0,6,0.0,0,0,0.0,0,6,0.0,0.0,6,6,1.0,1,4,5,1,1,0,1,3,6,8.2,0.347,0.0,1.0,6.9,27.2,17.1,7.2,3.1,0.0,10.4,25.4,0.0,0.0,0.0,-0.008,-7.8,-0.6,-8.4,0.0,0,0.0,OOR,1988
Walker Russell,PG,27,1,1,0,1,0.0,0,1,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,-1.8,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,41.6,0.0,0.0,0.0,-0.54,-10.4,-15.4,-25.8,0.0,0,0.0,OOR,1988
John Salley,C,23,82,2003,258,456,0.566,0,0,0.0,258,456,0.566,0.566,185,261,0.709,166,236,402,113,53,137,120,294,701,14.2,0.614,0.0,0.572,9.5,12.9,11.2,7.6,1.3,4.0,17.4,14.3,3.0,3.1,6.2,0.148,-0.3,2.5,2.2,2.1,0,0.0,OOR,1988
Ralph Sampson,C-PF,27,48,1663,299,682,0.438,2,11,0.182,297,671,0.443,0.44,149,196,0.76,140,322,462,122,41,88,171,164,749,13.4,0.487,0.016,0.287,9.0,21.4,15.1,10.6,1.2,3.0,18.2,22.8,-1.3,1.9,0.6,0.018,-2.2,0.1,-2.2,-0.1,0,0.0,OOR,1988
Mike Sanders,SF,27,59,883,153,303,0.505,0,1,0.0,153,302,0.507,0.505,59,76,0.776,38,71,109,56,31,9,50,131,365,11.1,0.542,0.003,0.251,4.9,9.2,7.1,9.1,1.7,0.6,12.9,18.2,0.6,0.6,1.2,0.066,-2.5,-0.2,-2.7,-0.1,0,0.0,OOR,1988
