Player,Pos,Age,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Status,Season
Rodney McCray,SF,25,81,3136,432,783,0.552,0,9,0.0,432,774,0.558,0.552,306,393,0.779,190,388,578,434,88,53,208,172,1170,OOR,1987
Scooter McCray,PF,26,24,279,30,65,0.462,0,0,0.0,30,65,0.462,0.462,20,41,0.488,19,39,58,23,9,4,24,28,80,OOR,1987
Xavier McDaniel,SF,23,82,3031,806,1583,0.509,3,14,0.214,803,1569,0.512,0.51,275,395,0.696,338,367,705,207,115,52,234,300,1890,OOR,1987
Ben McDonald,PF,24,63,1284,164,360,0.456,1,8,0.125,163,352,0.463,0.457,24,38,0.632,63,120,183,84,27,8,43,200,353,OOR,1987
Hank McDowell,PF,27,7,70,8,17,0.471,0,0,0.0,8,17,0.471,0.471,6,7,0.857,9,10,19,2,2,0,3,14,22,OOR,1987
Mike McGee,SF,27,76,1420,311,677,0.459,86,229,0.376,225,448,0.502,0.523,80,137,0.584,71,88,159,149,61,2,104,156,788,OOR,1987
Kevin McHale,PF,29,77,3060,790,1307,0.604,0,4,0.0,790,1303,0.606,0.604,428,512,0.836,247,516,763,198,38,172,197,240,2008,Candidate,1987
Kevin McKenna,SG,28,56,942,153,337,0.454,52,124,0.419,101,213,0.474,0.531,43,57,0.754,21,56,77,93,54,7,53,141,401,OOR,1987
Forrest McKenzie,SF,23,6,42,7,28,0.25,1,2,0.5,6,26,0.231,0.268,2,2,1.0,2,5,7,1,1,0,3,9,17,OOR,1987
Nate McMillan,PG,22,71,1972,143,301,0.475,0,7,0.0,143,294,0.486,0.475,87,141,0.617,101,230,331,583,125,45,155,238,373,OOR,1987
Mark McNamara,C,27,11,113,14,30,0.467,0,0,0.0,14,30,0.467,0.467,7,19,0.368,17,19,36,2,1,0,8,17,35,OOR,1987
Chris McNealy,PF,25,59,972,88,179,0.492,0,0,0.0,88,179,0.492,0.492,52,80,0.65,74,153,227,46,36,16,64,136,228,OOR,1987
Cozell McQueen,PF,25,3,7,3,3,1.0,0,0,0.0,3,3,1.0,1.0,0,0,0.0,3,5,8,0,0,1,0,1,6,OOR,1987
Dirk Minniefield,PG,26,74,1600,218,482,0.452,11,39,0.282,207,443,0.467,0.464,62,90,0.689,29,111,140,348,72,7,157,174,509,OOR,1987
Mike Mitchell,SF,31,40,922,208,478,0.435,1,2,0.5,207,476,0.435,0.436,92,112,0.821,38,65,103,38,19,9,51,68,509,OOR,1987
Paul Mokeski,C,30,62,626,52,129,0.403,0,1,0.0,52,128,0.406,0.403,46,64,0.719,45,93,138,22,18,13,22,126,150,OOR,1987
Sidney Moncrief,SG,29,39,992,158,324,0.488,8,31,0.258,150,293,0.512,0.5,136,162,0.84,57,70,127,121,27,10,63,73,460,OOR,1987
Johnny Moore,PG,28,55,1234,198,448,0.442,22,79,0.278,176,369,0.477,0.467,56,70,0.8,32,68,100,250,83,3,102,97,474,OOR,1987
Perry Moss,PG,28,64,698,91,207,0.44,1,14,0.071,90,193,0.466,0.442,49,69,0.71,29,66,95,90,42,3,57,96,232,OOR,1987
Chris Mullin,SG,23,82,2377,477,928,0.514,19,63,0.302,458,865,0.529,0.524,269,326,0.825,39,142,181,261,98,36,154,217,1242,OOR,1987
Jay Murphy,PF,24,21,141,31,72,0.431,0,0,0.0,31,72,0.431,0.431,9,16,0.563,17,22,39,5,3,2,6,21,71,OOR,1987
Pete Myers,SG,23,29,155,19,52,0.365,0,6,0.0,19,46,0.413,0.365,28,43,0.651,8,9,17,21,14,2,10,25,66,OOR,1987
Larry Nance,PF,27,69,2569,585,1062,0.551,1,5,0.2,584,1057,0.553,0.551,381,493,0.773,188,411,599,233,86,148,149,223,1552,OOR,1987
Calvin Natt,PF,30,1,20,4,10,0.4,0,0,0.0,4,10,0.4,0.4,2,2,1.0,2,3,5,2,1,0,1,2,10,OOR,1987
Ed Nealy,PF,26,60,980,84,192,0.438,4,31,0.129,80,161,0.497,0.448,51,69,0.739,96,188,284,83,40,11,36,144,223,OOR,1987
Chuck Nevitt,C,27,41,267,31,63,0.492,0,0,0.0,31,63,0.492,0.492,14,24,0.583,36,47,83,4,7,30,21,73,76,OOR,1987
Johnny Newman,SF,23,59,630,113,275,0.411,1,22,0.045,112,253,0.443,0.413,66,76,0.868,36,34,70,27,20,7,46,67,293,OOR,1987
Kurt Nimphius,PF,28,66,1088,155,330,0.47,0,4,0.0,155,326,0.475,0.47,81,120,0.675,80,107,187,25,20,54,63,156,391,OOR,1987
Dennis Nutt,PG,23,25,91,16,40,0.4,5,17,0.294,11,23,0.478,0.463,20,22,0.909,1,7,8,16,7,0,10,6,57,OOR,1987
Mike O'Koren,SF,28,15,123,16,42,0.381,0,2,0.0,16,40,0.4,0.381,0,2,0.0,6,8,14,13,2,0,6,10,32,OOR,1987
Charles Oakley,PF,23,82,2980,468,1052,0.445,11,30,0.367,457,1022,0.447,0.45,245,357,0.686,299,775,1074,296,85,36,299,315,1192,OOR,1987
Hakeem Olajuwon,C,24,75,2760,677,1332,0.508,1,5,0.2,676,1327,0.509,0.509,400,570,0.702,315,543,858,220,140,254,228,294,1755,OOR,1987
Mark Olberding,PF,30,76,1002,69,165,0.418,0,1,0.0,69,164,0.421,0.418,116,131,0.885,50,135,185,91,18,9,56,144,254,OOR,1987
Jawann Oldham,C,29,44,776,71,174,0.408,0,1,0.0,71,173,0.41,0.408,31,57,0.544,51,128,179,19,22,71,48,95,173,OOR,1987
Louis Orr,SF,28,65,1440,166,389,0.427,1,5,0.2,165,384,0.43,0.428,125,172,0.727,102,130,232,110,47,18,70,123,458,OOR,1987
Robert Parish,C,33,80,2995,588,1057,0.556,0,1,0.0,588,1056,0.557,0.556,227,309,0.735,254,597,851,173,64,144,191,266,1403,OOR,1987
Jim Paxson,SG,29,72,1798,337,733,0.46,26,98,0.265,311,635,0.49,0.477,174,216,0.806,41,98,139,237,76,12,108,134,874,OOR,1987
John Paxson,PG,26,82,2689,386,793,0.487,52,140,0.371,334,653,0.511,0.52,106,131,0.809,22,117,139,467,66,8,105,207,930,OOR,1987
Sam Perkins,PF,25,80,2687,461,957,0.482,19,54,0.352,442,903,0.489,0.492,245,296,0.828,197,419,616,146,109,77,132,269,1186,OOR,1987
Chuck Person,SF,22,82,2956,635,1358,0.468,49,138,0.355,586,1220,0.48,0.486,222,297,0.747,168,509,677,295,90,16,211,310,1541,OOR,1987
Jim Petersen,PF,24,82,2403,386,755,0.511,0,4,0.0,386,751,0.514,0.511,152,209,0.727,177,380,557,127,43,102,152,268,924,OOR,1987
Michael Phelps,SG,25,60,469,75,176,0.426,1,10,0.1,74,166,0.446,0.429,31,44,0.705,16,34,50,64,21,2,32,60,182,OOR,1987
Ricky Pierce,SG,27,79,2505,575,1077,0.534,3,28,0.107,572,1049,0.545,0.535,387,440,0.88,117,149,266,144,64,24,120,222,1540,OOR,1987
Ed Pinckney,SF,23,80,2250,290,497,0.584,0,2,0.0,290,495,0.586,0.584,257,348,0.739,179,401,580,116,86,54,135,196,837,OOR,1987
Dwayne Polee,SG,23,1,6,1,4,0.25,0,3,0.0,1,1,1.0,0.25,0,0,0.0,0,0,0,0,1,0,1,3,2,OOR,1987
Ben Poquette,PF,31,58,604,62,122,0.508,0,4,0.0,62,118,0.525,0.508,40,50,0.8,30,71,101,35,9,34,21,77,164,OOR,1987
Terry Porter,PG,23,80,2714,376,770,0.488,13,60,0.217,363,710,0.511,0.497,280,334,0.838,70,267,337,715,159,9,255,192,1045,OOR,1987
Paul Pressey,SF,28,61,2057,294,616,0.477,16,55,0.291,278,561,0.496,0.49,242,328,0.738,98,198,296,441,110,47,186,213,846,OOR,1987
Harold Pressley,SF,23,67,913,134,317,0.423,7,28,0.25,127,289,0.439,0.434,35,48,0.729,68,108,176,120,40,21,63,96,310,OOR,1987
Mark Price,PG,22,67,1217,173,424,0.408,23,70,0.329,150,354,0.424,0.435,95,114,0.833,33,84,117,202,43,4,105,75,464,OOR,1987
Kurt Rambis,PF,28,78,1514,163,313,0.521,0,0,0.0,163,313,0.521,0.521,120,157,0.764,159,294,453,63,74,41,104,201,446,OOR,1987
Blair Rasmussen,C,24,74,1421,268,570,0.47,0,0,0.0,268,570,0.47,0.47,169,231,0.732,183,282,465,60,24,58,79,224,705,OOR,1987
Robert Reid,SG,31,75,2594,420,1006,0.417,53,162,0.327,367,844,0.435,0.444,136,177,0.768,47,242,289,323,75,21,104,232,1029,OOR,1987
Jerry Reynolds,SF,24,58,963,140,356,0.393,6,18,0.333,134,338,0.396,0.402,118,184,0.641,72,101,173,106,50,30,82,91,404,OOR,1987
Clint Richardson,SG,30,78,1396,218,467,0.467,6,17,0.353,212,450,0.471,0.473,59,74,0.797,51,92,143,241,49,7,85,106,501,OOR,1987
Doc Rivers,PG,25,82,2590,342,758,0.451,4,21,0.19,338,737,0.459,0.454,365,441,0.828,83,216,299,823,171,30,217,287,1053,OOR,1987
Fred Roberts,PF,26,73,1079,139,270,0.515,0,3,0.0,139,267,0.521,0.515,124,153,0.81,54,136,190,62,22,20,89,129,402,OOR,1987
Alvin Robertson,SG,24,81,2697,589,1264,0.466,13,48,0.271,576,1216,0.474,0.471,244,324,0.753,186,238,424,421,260,35,243,264,1435,OOR,1987
Cliff Robinson,PF,26,55,1586,338,729,0.464,0,4,0.0,338,725,0.466,0.464,139,184,0.755,86,221,307,89,86,30,123,150,815,OOR,1987
Dennis Rodman,SF,25,77,1155,213,391,0.545,0,1,0.0,213,390,0.546,0.545,74,126,0.587,163,169,332,56,38,48,93,166,500,OOR,1987
Johnny Rogers,PF,23,45,468,90,185,0.486,0,5,0.0,90,180,0.5,0.486,9,15,0.6,30,47,77,26,9,8,20,66,189,OOR,1987
Tree Rollins,C,31,75,1764,171,313,0.546,0,0,0.0,171,313,0.546,0.546,63,87,0.724,155,333,488,22,43,140,61,240,405,OOR,1987
Dan Roundfield,PF,33,36,669,90,220,0.409,1,5,0.2,89,215,0.414,0.411,57,72,0.792,64,106,170,39,11,16,49,77,238,OOR,1987
Ron Rowan,SG,24,7,16,4,9,0.444,1,1,1.0,3,8,0.375,0.5,3,4,0.75,1,0,1,1,4,0,3,1,12,OOR,1987
Jeff Ruland,PF,28,5,116,19,28,0.679,0,0,0.0,19,28,0.679,0.679,9,12,0.75,12,16,28,10,0,4,10,13,47,OOR,1987
Walker Russell,PG,26,48,511,64,165,0.388,2,16,0.125,62,149,0.416,0.394,27,37,0.73,18,37,55,129,20,5,60,62,157,OOR,1987
John Salley,C,22,82,1463,163,290,0.562,0,1,0.0,163,289,0.564,0.562,105,171,0.614,108,188,296,54,44,125,74,256,431,OOR,1987
Ralph Sampson,PF,26,43,1326,277,566,0.489,0,3,0.0,277,563,0.492,0.489,118,189,0.624,88,284,372,120,40,58,126,169,672,OOR,1987
Mike Sanders,SF,26,82,1655,357,722,0.494,2,17,0.118,355,705,0.504,0.496,143,183,0.781,101,170,271,126,61,23,105,210,859,OOR,1987
Danny Schayes,C,27,76,1556,210,405,0.519,0,0,0.0,210,405,0.519,0.519,229,294,0.779,120,260,380,85,20,74,95,266,649,OOR,1987
Russ Schoene,PF,26,63,579,71,190,0.374,2,13,0.154,69,177,0.39,0.379,29,46,0.63,52,65,117,27,20,11,42,94,173,OOR,1987
Detlef Schrempf,SF,24,81,1711,265,561,0.472,33,69,0.478,232,492,0.472,0.502,193,260,0.742,87,216,303,161,50,16,110,224,756,OOR,1987
John Schweitz,SG,26,3,7,0,1,0.0,0,0,0.0,0,1,0.0,0.0,0,0,0.0,0,1,1,0,0,0,2,2,0,OOR,1987
Byron Scott,SG,25,82,2729,554,1134,0.489,65,149,0.436,489,985,0.496,0.517,224,251,0.892,63,223,286,281,125,18,144,163,1397,OOR,1987
Carey Scurry,SF,24,69,753,123,247,0.498,4,13,0.308,119,234,0.509,0.506,94,134,0.701,97,101,198,57,55,54,56,124,344,OOR,1987
Brad Sellers,PF,24,80,1751,276,606,0.455,2,10,0.2,274,596,0.46,0.457,126,173,0.728,155,218,373,102,44,68,84,194,680,OOR,1987
Purvis Short,SF,29,34,950,240,501,0.479,4,17,0.235,236,484,0.488,0.483,137,160,0.856,55,82,137,86,45,7,68,103,621,OOR,1987
Jerry Sichting,PG,30,78,1566,202,398,0.508,7,26,0.269,195,372,0.524,0.516,37,42,0.881,22,69,91,187,40,1,61,124,448,OOR,1987
Jack Sikma,C,31,82,2536,390,842,0.463,0,2,0.0,390,840,0.464,0.463,265,313,0.847,208,614,822,203,88,90,160,328,1045,OOR,1987
McKinley Singleton,PG,25,2,10,2,3,0.667,0,1,0.0,2,2,1.0,0.667,0,0,0.0,0,0,0,1,0,0,0,1,4,OOR,1987
Scott Skiles,PG,22,13,205,18,62,0.29,3,14,0.214,15,48,0.313,0.315,10,12,0.833,6,20,26,45,5,1,21,18,49,OOR,1987
Clinton Smith,SG,23,41,341,50,117,0.427,0,2,0.0,50,115,0.435,0.427,27,36,0.75,26,30,56,45,13,1,26,36,127,OOR,1987
Derek Smith,SG,25,52,1658,338,757,0.446,9,33,0.273,329,724,0.454,0.452,178,228,0.781,60,122,182,204,46,23,126,184,863,OOR,1987
Keith Smith,SG,22,42,461,57,150,0.38,3,9,0.333,54,141,0.383,0.39,21,28,0.75,13,19,32,43,25,3,30,74,138,OOR,1987
Larry Smith,PF,29,80,2374,297,544,0.546,0,1,0.0,297,543,0.547,0.546,113,197,0.574,366,551,917,95,71,56,135,295,707,OOR,1987
Otis Smith,SG,23,28,168,33,79,0.418,0,2,0.0,33,77,0.429,0.418,12,21,0.571,17,17,34,22,1,1,19,30,78,OOR,1987
Mike Smrek,C,24,35,233,30,60,0.5,0,0,0.0,30,60,0.5,0.5,16,25,0.64,13,24,37,5,4,13,19,70,76,OOR,1987
Rory Sparrow,PG,28,80,1951,263,590,0.446,11,42,0.262,252,548,0.46,0.455,71,89,0.798,29,86,115,432,67,6,140,160,608,OOR,1987
Terence Stansbury,SG,25,44,375,67,156,0.429,11,29,0.379,56,127,0.441,0.465,31,50,0.62,8,16,24,57,13,0,29,78,176,OOR,1987
Brook Steppe,SG,27,34,665,95,199,0.477,3,9,0.333,92,190,0.484,0.485,73,88,0.83,21,40,61,81,18,3,54,56,266,OOR,1987
Steve Stipanovich,C,26,81,2761,382,760,0.503,1,4,0.25,381,756,0.504,0.503,307,367,0.837,184,486,670,180,106,97,130,304,1072,OOR,1987
John Stockton,PG,24,82,1858,231,463,0.499,7,39,0.179,224,424,0.528,0.506,179,229,0.782,32,119,151,670,177,14,164,224,648,OOR,1987
Jon Sundvold,PG,25,76,1765,365,751,0.486,50,149,0.336,315,602,0.523,0.519,70,84,0.833,20,78,98,315,35,0,97,109,850,OOR,1987
Roy Tarpley,PF,22,75,1405,233,499,0.467,1,3,0.333,232,496,0.468,0.468,94,139,0.676,180,353,533,52,56,79,101,232,561,OOR,1987
Jeff Taylor,SG,27,12,44,6,10,0.6,0,0,0.0,6,10,0.6,0.6,9,10,0.9,1,3,4,3,2,1,8,4,21,OOR,1987
Terry Teagle,SG,26,82,1650,370,808,0.458,0,10,0.0,370,798,0.464,0.458,182,234,0.778,68,107,175,105,68,13,117,190,922,OOR,1987
Reggie Theus,PG,29,79,2872,577,1223,0.472,17,78,0.218,560,1145,0.489,0.479,429,495,0.867,86,180,266,692,78,16,289,208,1600,OOR,1987
David Thirdkill,SF,26,17,89,10,24,0.417,0,1,0.0,10,23,0.435,0.417,5,16,0.313,5,14,19,2,2,0,5,12,25,OOR,1987
Isiah Thomas,PG,25,81,3013,626,1353,0.463,19,98,0.194,607,1255,0.484,0.47,400,521,0.768,82,237,319,813,153,20,343,251,1671,OOR,1987
Bernard Thompson,SF,24,24,331,42,105,0.4,0,3,0.0,42,102,0.412,0.4,27,33,0.818,20,11,31,18,11,5,16,53,111,OOR,1987
Billy Thompson,SF,23,59,762,142,261,0.544,0,1,0.0,142,260,0.546,0.544,48,74,0.649,69,102,171,60,15,30,61,148,332,OOR,1987
LaSalle Thompson,C,25,82,2166,362,752,0.481,0,5,0.0,362,747,0.485,0.481,188,255,0.737,237,450,687,122,69,126,143,290,912,OOR,1987
Mychal Thompson,PF,32,82,1890,359,797,0.45,1,2,0.5,358,795,0.45,0.451,219,297,0.737,138,274,412,115,45,71,134,202,938,OOR,1987
Bob Thornton,PF,24,33,282,29,67,0.433,0,1,0.0,29,66,0.439,0.433,13,20,0.65,18,38,56,8,4,3,24,48,71,OOR,1987
Otis Thorpe,PF,24,82,2956,567,1050,0.54,0,3,0.0,567,1047,0.542,0.54,413,543,0.761,259,560,819,201,46,60,189,292,1547,OOR,1987
Sedale Threatt,PG,25,68,1446,239,534,0.448,7,32,0.219,232,502,0.462,0.454,95,119,0.798,26,82,108,259,74,13,89,164,580,OOR,1987
Wayman Tisdale,PF,22,81,2159,458,892,0.513,0,2,0.0,458,890,0.515,0.513,258,364,0.709,217,258,475,117,50,26,139,293,1174,OOR,1987
Andrew Toney,SG,29,52,1058,197,437,0.451,22,67,0.328,175,370,0.473,0.476,133,167,0.796,16,69,85,188,18,8,112,78,549,OOR,1987
Kelly Tripucka,SF,27,79,1865,291,621,0.469,19,52,0.365,272,569,0.478,0.484,197,226,0.872,54,188,242,243,85,11,167,147,798,OOR,1987
Trent Tucker,SG,27,70,1691,325,691,0.47,68,161,0.422,257,530,0.485,0.52,77,101,0.762,49,86,135,166,116,13,78,169,795,OOR,1987
Andre Turner,PG,22,3,18,2,5,0.4,0,1,0.0,2,4,0.5,0.4,0,0,0.0,1,1,2,1,0,0,5,1,4,OOR,1987
Elston Turner,SF,27,70,936,112,252,0.444,1,8,0.125,111,244,0.455,0.446,23,31,0.742,34,81,115,102,30,4,31,97,248,OOR,1987
Jeff Turner,PF,24,76,1003,151,325,0.465,0,1,0.0,151,324,0.466,0.465,76,104,0.731,80,117,197,60,33,13,81,200,378,OOR,1987
Melvin Turpin,C,26,64,801,169,366,0.462,0,0,0.0,169,366,0.462,0.462,55,77,0.714,62,128,190,33,11,40,63,90,393,OOR,1987
Terry Tyler,SF,30,82,1930,329,664,0.495,1,3,0.333,328,661,0.496,0.496,101,140,0.721,116,212,328,73,55,78,78,151,760,OOR,1987
Darnell Valentine,PG,27,65,1759,275,671,0.41,13,56,0.232,262,615,0.426,0.42,163,200,0.815,38,112,150,447,116,10,167,148,726,OOR,1987
Kiki Vandeweghe,SF,28,79,3029,808,1545,0.523,39,81,0.481,769,1464,0.525,0.536,467,527,0.886,86,165,251,220,52,17,139,137,2122,OOR,1987
Nick Vanos,C,23,57,640,65,158,0.411,0,2,0.0,65,156,0.417,0.411,38,59,0.644,67,113,180,43,19,23,48,94,168,OOR,1987
Pete Verhoeven,PF,27,5,44,5,14,0.357,0,0,0.0,5,14,0.357,0.357,0,0,0.0,2,5,7,2,2,1,0,11,10,OOR,1987
Jay Vincent,SF,27,51,1386,274,613,0.447,0,3,0.0,274,610,0.449,0.447,130,169,0.769,69,141,210,85,40,17,77,127,678,OOR,1987
Sam Vincent,PG,23,46,374,60,136,0.441,0,0,0.0,60,136,0.441,0.441,51,55,0.927,5,22,27,59,13,1,33,33,171,OOR,1987
Danny Vranes,SF,28,58,817,59,138,0.428,1,5,0.2,58,133,0.436,0.431,21,45,0.467,51,95,146,30,35,25,26,127,140,OOR,1987
Granville Waiters,C,26,44,534,40,93,0.43,0,1,0.0,40,92,0.435,0.43,5,9,0.556,38,49,87,22,10,31,16,83,85,OOR,1987
Darrell Walker,PG,25,81,2020,358,742,0.482,0,4,0.0,358,738,0.485,0.482,272,365,0.745,157,170,327,282,120,37,187,229,988,OOR,1987
Kenny Walker,SF,22,68,1719,285,581,0.491,0,4,0.0,285,577,0.494,0.491,140,185,0.757,118,220,338,75,49,49,75,236,710,OOR,1987
Bill Walton,C,34,10,112,10,26,0.385,0,0,0.0,10,26,0.385,0.385,8,15,0.533,11,20,31,9,1,10,15,23,28,OOR,1987
Chris Washburn,C,21,35,385,57,145,0.393,0,1,0.0,57,144,0.396,0.393,18,51,0.353,36,65,101,16,6,8,39,51,132,OOR,1987
Pearl Washington,PG,23,72,1600,257,538,0.478,4,24,0.167,253,514,0.492,0.481,98,125,0.784,37,92,129,301,92,7,175,184,616,OOR,1987
Spud Webb,PG,23,33,532,71,162,0.438,1,6,0.167,70,156,0.449,0.441,80,105,0.762,6,54,60,167,34,2,70,65,223,OOR,1987
Marvin Webster,C,34,15,102,10,19,0.526,1,1,1.0,9,18,0.5,0.553,6,8,0.75,12,14,26,3,3,7,8,17,27,OOR,1987
Scott Wedman,SF,34,6,78,9,27,0.333,1,2,0.5,8,25,0.32,0.352,1,2,0.5,3,6,9,6,2,2,3,6,20,OOR,1987
Bill Wennington,C,23,58,560,56,132,0.424,0,2,0.0,56,130,0.431,0.424,45,60,0.75,53,76,129,24,13,10,39,95,157,OOR,1987
Mark West,C,26,78,1333,209,385,0.543,0,2,0.0,209,383,0.546,0.543,89,173,0.514,126,213,339,41,22,81,106,229,507,OOR,1987
Ennis Whatley,PG,24,73,1816,246,515,0.478,0,2,0.0,246,513,0.48,0.478,126,165,0.764,58,136,194,392,92,10,138,172,618,OOR,1987
Rory White,SF,27,68,1545,265,552,0.48,0,3,0.0,265,549,0.483,0.48,94,144,0.653,90,104,194,79,47,19,73,159,624,OOR,1987
Jerome Whitehead,C,30,73,937,147,327,0.45,0,1,0.0,147,326,0.451,0.45,79,113,0.699,110,152,262,24,16,12,50,175,373,OOR,1987
Mitchell Wiggins,SG,27,32,788,153,350,0.437,0,5,0.0,153,345,0.443,0.437,49,65,0.754,74,59,133,76,44,3,50,82,355,OOR,1987
Dominique Wilkins,SF,27,79,2969,828,1787,0.463,31,106,0.292,797,1681,0.474,0.472,607,742,0.818,210,284,494,261,117,51,215,149,2294,Candidate,1987
Eddie Lee Wilkins,PF,24,24,454,56,127,0.441,0,1,0.0,56,126,0.444,0.441,27,58,0.466,45,62,107,6,9,2,28,67,139,OOR,1987
Gerald Wilkins,SG,23,80,2758,633,1302,0.486,26,74,0.351,607,1228,0.494,0.496,235,335,0.701,120,174,294,354,88,18,214,165,1527,OOR,1987
Buck Williams,PF,26,82,2976,521,936,0.557,0,1,0.0,521,935,0.557,0.557,430,588,0.731,322,701,1023,129,78,91,280,315,1472,OOR,1987
Gus Williams,SG,33,33,481,53,146,0.363,5,18,0.278,48,128,0.375,0.38,27,40,0.675,8,32,40,139,17,5,54,53,138,OOR,1987
Herb Williams,PF,28,74,2526,451,939,0.48,0,9,0.0,451,930,0.485,0.48,199,269,0.74,143,400,543,174,59,93,145,255,1101,OOR,1987
Hot Rod Williams,PF,24,80,2714,435,897,0.485,0,1,0.0,435,896,0.485,0.485,298,400,0.745,222,407,629,154,58,167,139,197,1168,OOR,1987
John Williams,SF,20,78,1773,283,624,0.454,8,36,0.222,275,588,0.468,0.46,144,223,0.646,130,236,366,191,129,30,122,173,718,OOR,1987
Kevin Williams,SG,25,65,703,132,296,0.446,0,7,0.0,132,289,0.457,0.446,55,66,0.833,47,36,83,66,45,8,63,154,319,OOR,1987
Pete Williams,PF,21,5,10,1,2,0.5,0,0,0.0,1,2,0.5,0.5,0,0,0.0,0,1,1,1,0,0,1,1,2,OOR,1987
Ray Williams,PG,32,32,800,131,290,0.452,7,28,0.25,124,262,0.473,0.464,49,60,0.817,26,49,75,185,38,9,94,111,318,OOR,1987
Kevin Willis,PF,24,81,2626,538,1003,0.536,1,4,0.25,537,999,0.538,0.537,227,320,0.709,321,528,849,62,65,61,173,313,1304,OOR,1987
Michael Wilson,SG-PG,27,7,45,3,10,0.3,0,0,0.0,3,10,0.3,0.3,2,2,1.0,1,3,4,7,1,0,5,10,8,OOR,1987
Othell Wilson,PG,25,53,789,82,185,0.443,3,18,0.167,79,167,0.473,0.451,43,54,0.796,28,53,81,207,42,4,77,67,210,OOR,1987
David Wingate,SG,23,77,1612,259,602,0.43,13,52,0.25,246,550,0.447,0.441,149,201,0.741,70,86,156,155,93,19,128,169,680,OOR,1987
Randy Wittman,SG,27,71,2049,398,792,0.503,4,12,0.333,394,780,0.505,0.505,100,127,0.787,30,94,124,211,39,16,88,107,900,OOR,1987
Al Wood,SG,28,54,657,121,310,0.39,7,25,0.28,114,285,0.4,0.402,109,139,0.784,39,55,94,34,19,11,34,83,358,OOR,1987
Leon Wood,PG,24,76,1733,187,501,0.373,60,200,0.3,127,301,0.422,0.433,123,154,0.799,23,97,120,370,48,3,108,126,557,OOR,1987
Mike Woodson,SG,28,74,2126,494,1130,0.437,34,123,0.276,460,1007,0.457,0.452,240,290,0.828,68,94,162,196,100,16,168,201,1262,OOR,1987
Orlando Woolridge,SF,27,75,2638,556,1067,0.521,1,8,0.125,555,1059,0.524,0.522,438,564,0.777,118,249,367,261,54,86,213,243,1551,OOR,1987
James Worthy,SF,25,82,2819,651,1207,0.539,0,13,0.0,651,1194,0.545,0.539,292,389,0.751,158,308,466,226,108,83,168,206,1594,OOR,1987
Brad Wright,PF,24,14,138,20,46,0.435,0,1,0.0,20,45,0.444,0.435,12,28,0.429,25,28,53,1,3,6,13,20,52,OOR,1987
Danny Young,PG,24,73,1482,132,288,0.458,29,79,0.367,103,209,0.493,0.509,59,71,0.831,23,90,113,353,74,3,85,72,352,OOR,1987
Perry Young,SG,23,9,72,6,21,0.286,0,0,0.0,6,21,0.286,0.286,1,2,0.5,3,5,8,7,5,1,4,14,13,OOR,1987
