Player,Pos,Age,Tm,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,First,Share,Status,Season
Tyson Chandler,C,24,NOK,73,2525,292,468,0.624,0,1,0.0,292,467,0.625,0.624,106,201,0.527,320,584,904,66,37,129,126,244,690,17.0,0.62,0.002,0.429,14.3,27.3,20.7,4.1,0.8,4.1,18.5,12.3,4.1,3.8,7.9,0.15,-0.1,0.7,0.6,1.6,0,0.0,OOR,2007
Josh Childress,SG,23,ATL,55,2024,261,518,0.504,26,77,0.338,235,441,0.533,0.529,167,210,0.795,123,217,340,127,58,36,80,118,715,16.2,0.586,0.149,0.405,7.2,13.1,10.1,10.8,1.5,1.4,11.6,15.7,4.1,1.4,5.5,0.13,1.9,-0.2,1.7,1.9,0,0.0,OOR,2007
Doug Christie,SG,36,LAC,7,82,5,17,0.294,1,6,0.167,4,11,0.364,0.324,2,3,0.667,3,8,11,8,3,1,5,11,13,4.1,0.355,0.353,0.176,4.4,11.6,8.0,14.6,1.9,0.9,21.4,13.1,-0.1,0.1,-0.1,-0.031,-5.8,0.6,-5.2,-0.1,0,0.0,OOR,2007
Speedy Claxton,PG,28,ATL,42,1054,91,278,0.327,6,28,0.214,85,250,0.34,0.338,33,60,0.55,12,69,81,185,72,4,75,131,221,7.3,0.363,0.101,0.216,1.4,8.0,4.6,28.1,3.6,0.3,19.8,16.6,-1.8,1.0,-0.7,-0.034,-5.4,0.9,-4.5,-0.7,0,0.0,OOR,2007
Jarron Collins,C,28,UTA,82,913,75,170,0.441,0,0,0.0,75,170,0.441,0.441,54,83,0.651,71,100,171,60,13,8,37,147,204,8.0,0.494,0.0,0.488,9.5,13.3,11.4,9.5,0.7,0.7,15.2,12.0,0.7,0.6,1.3,0.067,-2.8,-0.1,-2.9,-0.2,0,0.0,OOR,2007
Jason Collins,PF,28,NJN,80,1844,55,151,0.364,0,2,0.0,55,149,0.369,0.364,59,127,0.465,90,226,316,46,40,38,73,273,169,3.0,0.408,0.013,0.841,5.8,14.4,10.1,3.5,1.1,1.6,26.1,7.1,-1.3,1.9,0.6,0.015,-6.3,0.4,-5.8,-1.8,0,0.0,OOR,2007
Mardy Collins,SF,22,NYK,52,777,87,228,0.382,13,47,0.277,74,181,0.409,0.41,48,82,0.585,28,76,104,83,32,3,57,75,235,9.2,0.445,0.206,0.36,4.3,11.5,8.0,17.4,2.2,0.3,17.8,18.8,-0.6,0.6,0.0,0.002,-3.3,0.1,-3.1,-0.2,0,0.0,OOR,2007
Nick Collison,C,26,SEA,82,2378,318,636,0.5,0,2,0.0,318,634,0.502,0.5,154,199,0.774,229,437,666,82,48,66,123,289,790,14.2,0.546,0.003,0.313,11.4,22.2,16.8,5.4,1.1,2.1,14.5,16.2,2.8,1.8,4.6,0.093,-1.4,-1.0,-2.4,-0.3,0,0.0,OOR,2007
Will Conroy,PG-SG,24,TOT,7,52,0,3,0.0,0,0,0.0,0,3,0.0,0.0,0,4,0.0,3,4,7,9,0,0,2,7,0,1.1,0.0,0.0,1.333,6.9,9.1,8.1,23.6,0.0,0.0,29.6,6.0,-0.1,0.0,-0.1,-0.062,-6.2,-1.3,-7.4,-0.1,0,0.0,OOR,2007
Brian Cook,PF,26,LAL,65,1018,185,408,0.453,46,115,0.4,139,293,0.474,0.51,34,47,0.723,61,154,215,65,25,27,51,134,450,14.8,0.525,0.282,0.115,7.1,17.6,12.4,10.8,1.3,2.0,10.6,21.2,0.9,0.8,1.8,0.083,-0.2,-1.1,-1.2,0.2,0,0.0,OOR,2007
Jamal Crawford,SG,26,NYK,59,2198,354,886,0.4,103,322,0.32,251,564,0.445,0.458,228,272,0.838,44,145,189,259,57,8,162,114,1039,14.5,0.517,0.363,0.307,2.4,7.8,5.1,20.9,1.4,0.3,13.9,24.1,2.3,0.9,3.1,0.069,1.2,-1.7,-0.5,0.8,0,0.0,OOR,2007
Austin Croshere,PF,31,DAL,61,727,78,222,0.351,26,91,0.286,52,131,0.397,0.41,45,52,0.865,33,153,186,44,14,6,33,68,227,10.9,0.463,0.41,0.234,5.6,24.8,15.4,9.2,1.0,0.6,11.9,17.8,0.1,1.1,1.3,0.083,-1.8,0.3,-1.6,0.1,0,0.0,OOR,2007
Eddy Curry,C,24,NYK,81,2849,585,1016,0.576,1,1,1.0,584,1015,0.575,0.576,405,659,0.615,195,376,571,68,34,40,295,265,1576,17.0,0.603,0.001,0.649,8.2,15.5,11.9,4.6,0.6,1.1,18.4,25.5,3.1,1.6,4.7,0.079,-0.1,-1.8,-1.8,0.1,0,0.0,OOR,2007
Samuel Dalembert,C,25,PHI,82,2535,356,658,0.541,0,2,0.0,356,656,0.543,0.541,167,224,0.746,239,494,733,64,47,159,161,287,879,16.1,0.581,0.003,0.34,11.3,23.3,17.4,4.2,1.0,4.8,17.5,16.7,2.5,3.6,6.2,0.117,-1.2,0.7,-0.5,0.9,0,0.0,OOR,2007
Erick Dampier,C,31,DAL,76,1915,209,334,0.626,0,0,0.0,209,334,0.626,0.626,119,191,0.623,217,349,566,44,24,82,107,239,537,14.9,0.642,0.0,0.572,14.0,21.5,17.8,3.5,0.7,3.3,20.4,12.8,3.3,3.1,6.4,0.16,-0.5,0.7,0.2,1.1,0,0.0,OOR,2007
Antonio Daniels,SG,31,WAS,80,1761,172,389,0.442,19,63,0.302,153,326,0.469,0.467,208,250,0.832,18,133,151,290,39,9,69,79,571,15.0,0.572,0.162,0.643,1.1,8.9,4.9,24.3,1.1,0.4,12.1,14.2,4.1,0.2,4.3,0.116,1.0,-1.2,-0.3,0.8,0,0.0,OOR,2007
Marquis Daniels,SG,26,IND,45,800,129,281,0.459,6,26,0.231,123,255,0.482,0.47,56,80,0.7,26,56,82,57,27,7,55,56,320,11.6,0.506,0.093,0.285,3.7,8.3,5.9,12.6,1.8,0.7,14.8,20.8,-0.1,0.7,0.6,0.036,-2.4,-0.3,-2.7,-0.1,0,0.0,OOR,2007
Baron Davis,PG,27,GSW,63,2221,452,1030,0.439,85,280,0.304,367,750,0.489,0.48,275,369,0.745,51,225,276,509,135,29,193,181,1264,21.0,0.53,0.272,0.358,2.5,11.3,6.8,36.9,2.9,1.0,13.9,26.5,4.1,2.3,6.4,0.139,3.1,0.5,3.6,3.2,0,0.001,Candidate,2007
Dale Davis,C,37,DET,46,464,33,74,0.446,0,0,0.0,33,74,0.446,0.446,17,26,0.654,59,78,137,12,10,34,15,59,83,13.2,0.486,0.0,0.351,15.1,20.0,17.5,3.9,1.2,5.7,14.9,10.3,0.5,0.8,1.3,0.132,-2.0,1.3,-0.8,0.1,0,0.0,OOR,2007
Paul Davis,C,22,LAC,31,180,22,52,0.423,0,0,0.0,22,52,0.423,0.423,7,10,0.7,21,23,44,7,6,5,8,28,51,11.2,0.452,0.0,0.192,14.1,15.2,14.6,6.4,1.8,2.2,12.4,16.5,0.0,0.2,0.2,0.066,-3.2,-0.4,-3.5,-0.1,0,0.0,OOR,2007
Ricky Davis,SF,27,MIN,81,3021,506,1089,0.465,123,310,0.397,383,779,0.492,0.521,239,285,0.839,54,261,315,385,80,23,210,189,1374,15.9,0.566,0.285,0.262,2.2,10.1,6.2,21.9,1.4,0.6,14.7,21.9,3.9,1.9,5.7,0.091,1.2,-0.7,0.5,1.8,0,0.0,OOR,2007
Carlos Delfino,SG,24,DET,82,1372,156,376,0.415,46,138,0.333,110,238,0.462,0.476,70,89,0.787,67,199,266,88,46,8,61,97,428,12.8,0.515,0.367,0.237,5.8,17.2,11.5,10.2,1.8,0.5,12.8,16.5,1.0,1.9,2.9,0.101,-0.5,0.4,-0.1,0.7,0,0.0,OOR,2007
Luol Deng,SF,21,CHI,82,3071,630,1218,0.517,1,7,0.143,629,1211,0.519,0.518,279,359,0.777,148,431,579,204,97,48,153,167,1540,18.7,0.56,0.006,0.295,5.5,15.9,10.8,11.8,1.6,1.2,10.0,22.2,5.7,5.6,11.3,0.176,1.7,1.3,3.0,3.9,0,0.0,OOR,2007
Boris Diaw,PF,24,PHO,73,2268,306,569,0.538,15,45,0.333,291,524,0.555,0.551,82,120,0.683,91,226,317,352,28,38,154,177,709,13.0,0.57,0.079,0.211,4.9,11.0,8.1,21.7,0.6,1.2,19.9,15.4,3.0,1.5,4.6,0.097,0.3,0.2,0.4,1.4,0,0.0,OOR,2007
Yakhouba Diawara,SG,24,DEN,64,1177,100,292,0.342,49,170,0.288,51,122,0.418,0.426,35,53,0.66,27,83,110,55,30,7,37,132,284,5.3,0.45,0.582,0.182,2.6,7.8,5.3,6.5,1.3,0.4,10.5,12.8,-0.2,0.8,0.5,0.021,-3.9,0.0,-3.9,-0.6,0,0.0,OOR,2007
Dan Dickau,PG,28,POR,50,444,54,151,0.358,16,61,0.262,38,90,0.422,0.411,42,53,0.792,7,36,43,70,14,1,27,55,166,12.2,0.476,0.404,0.351,1.9,10.3,6.0,26.3,1.7,0.2,13.4,21.3,0.3,0.2,0.4,0.048,-1.1,-1.1,-2.2,0.0,0,0.0,OOR,2007
Travis Diener,PG,24,ORL,26,288,34,80,0.425,18,50,0.36,16,30,0.533,0.538,12,15,0.8,3,15,18,35,4,0,13,27,98,11.6,0.566,0.625,0.188,1.3,6.3,3.9,20.0,0.7,0.0,13.1,16.0,0.5,0.2,0.7,0.113,1.0,-0.7,0.3,0.2,0,0.0,OOR,2007
Ike Diogu,PF,23,TOT,59,760,127,266,0.477,0,0,0.0,127,266,0.477,0.477,112,140,0.8,75,128,203,25,8,26,67,122,366,14.9,0.559,0.0,0.526,11.0,19.5,15.2,5.7,0.5,2.6,17.0,22.9,0.7,0.8,1.5,0.094,-2.5,-0.9,-3.4,-0.3,0,0.0,OOR,2007
DeSagana Diop,C,25,DAL,81,1480,71,151,0.47,0,1,0.0,71,150,0.473,0.47,48,86,0.558,166,272,438,30,40,113,63,244,190,10.6,0.503,0.007,0.57,13.8,21.6,17.8,2.8,1.4,5.8,25.0,7.9,0.7,3.1,3.8,0.123,-2.8,2.6,-0.2,0.7,0,0.0,OOR,2007
Juan Dixon,SG,28,TOT,81,1926,299,703,0.425,79,226,0.35,220,477,0.461,0.482,101,116,0.871,27,131,158,123,76,9,101,177,778,11.8,0.516,0.321,0.165,1.7,8.4,5.0,11.0,2.1,0.4,11.8,20.7,0.5,1.2,1.7,0.042,-1.6,-0.4,-2.0,0.0,0,0.0,OOR,2007
Michael Doleac,C,29,MIA,56,698,82,175,0.469,0,1,0.0,82,174,0.471,0.469,36,41,0.878,44,111,155,22,18,15,30,96,200,11.0,0.518,0.006,0.234,7.6,18.3,13.1,5.1,1.4,1.7,13.5,15.1,0.3,0.9,1.2,0.086,-3.7,-0.3,-3.9,-0.3,0,0.0,OOR,2007
Keyon Dooling,SG,26,ORL,66,1435,188,458,0.41,31,96,0.323,157,362,0.434,0.444,114,141,0.809,22,64,86,112,52,15,72,125,521,11.1,0.501,0.21,0.308,1.9,5.4,3.7,13.1,1.9,0.8,12.2,19.1,0.7,1.4,2.1,0.071,-1.6,0.4,-1.3,0.3,0,0.0,OOR,2007
Quincy Douby,PG,22,SAC,42,359,48,126,0.381,12,50,0.24,36,76,0.474,0.429,11,15,0.733,11,26,37,15,15,4,15,21,119,9.0,0.449,0.397,0.119,3.5,8.7,6.0,6.9,2.1,0.9,10.2,18.5,-0.3,0.3,0.0,-0.006,-2.9,-0.9,-3.8,-0.2,0,0.0,OOR,2007
Chris Duhon,PG,24,CHI,78,1906,197,483,0.408,88,245,0.359,109,238,0.458,0.499,76,101,0.752,23,146,169,310,69,6,105,150,558,11.9,0.529,0.507,0.209,1.4,8.7,5.1,24.4,1.9,0.2,16.6,14.8,1.9,3.0,4.8,0.121,-0.9,1.3,0.5,1.2,0,0.0,OOR,2007
Tim Duncan,C,30,SAS,80,2726,618,1131,0.546,1,9,0.111,617,1122,0.55,0.547,362,568,0.637,213,633,846,273,66,190,224,203,1599,26.1,0.579,0.008,0.502,9.8,27.0,18.8,18.8,1.3,5.1,14.0,27.9,6.3,6.8,13.0,0.23,3.8,3.2,7.0,6.2,0,0.222,Candidate,2007
Mike Dunleavy,SG-PF,26,TOT,82,2580,384,850,0.452,70,224,0.313,314,626,0.502,0.493,211,269,0.784,84,347,431,228,84,22,149,203,1049,14.1,0.542,0.264,0.316,3.6,15.5,9.4,14.2,1.6,0.6,13.3,19.0,2.6,2.5,5.1,0.095,-0.3,0.3,0.0,1.3,0,0.0,OOR,2007
Ronald Dupree,SF,26,DET,19,94,11,31,0.355,0,0,0.0,11,31,0.355,0.355,3,9,0.333,5,12,17,5,5,1,3,12,25,7.4,0.358,0.0,0.29,6.3,15.2,10.7,8.5,2.9,0.8,7.9,19.2,-0.2,0.2,0.0,-0.007,-5.5,0.7,-4.9,-0.1,0,0.0,OOR,2007
Monta Ellis,SG,21,GSW,77,2638,480,1010,0.475,39,143,0.273,441,867,0.509,0.495,273,358,0.763,62,181,243,319,132,21,221,210,1272,15.0,0.545,0.142,0.354,2.5,7.7,5.1,18.8,2.4,0.6,15.9,22.4,2.0,1.9,4.0,0.072,-0.9,-0.2,-1.1,0.6,0,0.0,OOR,2007
Francisco Elson,C,30,SAS,70,1332,144,282,0.511,0,2,0.0,144,280,0.514,0.511,62,80,0.775,81,255,336,55,31,59,86,184,350,11.2,0.552,0.007,0.284,7.7,22.2,15.2,6.4,1.2,3.3,21.3,14.4,0.2,2.9,3.1,0.111,-3.7,2.1,-1.6,0.1,0,0.0,OOR,2007
Melvin Ely,PF-C,28,TOT,30,309,29,80,0.363,0,0,0.0,29,80,0.363,0.363,31,47,0.66,15,38,53,18,6,8,28,51,89,5.2,0.442,0.0,0.588,5.7,14.8,10.2,9.0,1.0,2.0,21.8,19.1,-0.6,0.3,-0.3,-0.039,-6.6,0.0,-6.6,-0.4,0,0.0,OOR,2007
Maurice Evans,SG,28,LAL,76,1732,234,542,0.432,48,133,0.361,186,409,0.455,0.476,122,155,0.787,93,128,221,74,38,14,57,126,638,12.1,0.523,0.245,0.286,6.3,8.6,7.5,6.7,1.1,0.6,8.5,17.3,2.0,0.6,2.6,0.072,-0.4,-1.9,-2.3,-0.1,0,0.0,OOR,2007
Reggie Evans,PF,26,DEN,66,1127,117,215,0.544,0,0,0.0,117,215,0.544,0.544,91,183,0.497,156,304,460,45,42,16,95,144,325,13.5,0.55,0.0,0.851,15.8,29.9,23.0,5.7,1.8,1.0,24.3,14.8,0.4,1.9,2.3,0.096,-2.2,0.0,-2.2,-0.1,0,0.0,OOR,2007
Daniel Ewing,PG,23,LAC,61,712,65,161,0.404,14,44,0.318,51,117,0.436,0.447,35,45,0.778,9,64,73,90,32,4,50,62,179,9.3,0.495,0.273,0.28,1.5,10.7,6.1,19.8,2.4,0.4,21.7,15.0,-0.3,0.7,0.5,0.033,-3.4,0.6,-2.8,-0.1,0,0.0,OOR,2007
Jordan Farmar,PG,20,LAL,72,1090,124,294,0.422,45,137,0.328,79,157,0.503,0.498,27,38,0.711,22,97,119,137,44,7,73,77,320,10.8,0.515,0.466,0.129,2.4,10.3,6.4,19.0,2.1,0.5,19.0,15.8,0.2,0.7,0.9,0.038,-1.4,-0.3,-1.7,0.1,0,0.0,OOR,2007
Desmon Farmer,SG,25,SEA,8,32,5,15,0.333,2,8,0.25,3,7,0.429,0.4,1,1,1.0,0,1,1,9,1,0,1,2,13,15.4,0.421,0.533,0.067,0.0,3.8,1.9,46.0,1.6,0.0,6.1,23.3,0.0,0.0,0.0,0.074,3.4,-0.3,3.1,0.0,0,0.0,OOR,2007
Raymond Felton,PG,22,CHA,78,2832,393,1024,0.384,103,312,0.33,290,712,0.407,0.434,204,256,0.797,51,216,267,545,118,10,230,180,1093,13.5,0.481,0.305,0.25,2.1,9.3,5.6,32.0,2.2,0.3,16.8,21.9,0.2,2.1,2.3,0.039,0.0,-0.7,-0.8,0.9,0,0.0,OOR,2007
Michael Finley,SF,33,SAS,82,1823,273,663,0.412,104,286,0.364,169,377,0.448,0.49,90,98,0.918,34,189,223,108,32,16,46,76,740,13.7,0.524,0.431,0.148,2.3,12.0,7.4,9.7,0.9,0.6,6.1,19.6,2.1,2.6,4.7,0.125,0.8,-0.1,0.7,1.2,0,0.0,OOR,2007
Derek Fisher,SG,32,UTA,82,2287,258,675,0.382,48,156,0.308,210,519,0.405,0.418,262,307,0.853,30,119,149,274,83,6,120,234,826,11.4,0.51,0.231,0.455,1.6,6.3,4.0,18.1,1.9,0.2,12.9,18.2,2.4,1.5,3.9,0.083,-1.7,0.0,-1.6,0.2,0,0.0,OOR,2007
T.J. Ford,PG,23,TOR,75,2243,393,902,0.436,21,69,0.304,372,833,0.447,0.447,240,293,0.819,53,183,236,595,101,8,231,186,1047,18.2,0.508,0.076,0.325,2.7,9.7,6.2,44.8,2.3,0.3,18.3,26.1,2.0,2.3,4.3,0.091,1.4,-0.5,0.9,1.6,0,0.0,OOR,2007
Danny Fortson,C,30,SEA,14,158,15,30,0.5,0,1,0.0,15,29,0.517,0.5,10,13,0.769,13,30,43,1,1,0,15,38,40,4.3,0.56,0.033,0.433,9.8,23.0,16.3,0.9,0.3,0.0,29.6,14.6,-0.1,0.1,0.0,-0.013,-7.8,-2.4,-10.2,-0.3,0,0.0,OOR,2007
Jeff Foster,C,30,IND,75,1740,122,260,0.469,0,1,0.0,122,259,0.471,0.469,78,122,0.639,253,356,609,57,62,37,70,202,322,13.0,0.513,0.004,0.469,16.5,24.1,20.2,5.0,1.9,1.6,18.2,9.9,1.8,2.7,4.5,0.124,-1.2,0.3,-0.9,0.5,0,0.0,OOR,2007
Randy Foye,PG,23,MIN,82,1879,300,691,0.434,68,185,0.368,232,506,0.458,0.483,164,192,0.854,49,169,218,232,53,21,152,184,832,14.0,0.536,0.268,0.278,3.2,10.5,6.9,20.9,1.5,0.9,16.4,22.9,1.0,1.3,2.3,0.058,-0.3,-0.6,-1.0,0.5,0,0.0,OOR,2007
Adonal Foyle,C,31,GSW,48,475,48,85,0.565,0,0,0.0,48,85,0.565,0.565,11,25,0.44,51,75,126,19,11,50,23,61,107,13.7,0.557,0.0,0.294,11.5,17.7,14.6,5.5,1.1,8.0,19.3,10.7,0.4,0.6,1.0,0.104,-2.3,1.6,-0.7,0.2,0,0.0,OOR,2007
Steve Francis,SG,29,NYK,44,1237,140,343,0.408,42,111,0.378,98,232,0.422,0.469,175,211,0.829,33,124,157,170,41,12,100,126,497,15.1,0.57,0.324,0.615,3.2,11.8,7.5,22.4,1.8,0.8,18.7,19.7,2.0,0.9,2.9,0.113,0.6,0.2,0.7,0.9,0,0.0,OOR,2007
Matt Freije,PF,25,ATL,19,147,16,54,0.296,3,22,0.136,13,32,0.406,0.324,5,6,0.833,8,16,24,7,3,1,3,13,40,6.1,0.353,0.407,0.111,6.5,13.3,9.8,7.9,1.1,0.5,5.0,18.7,-0.2,0.1,-0.1,-0.034,-3.6,-1.7,-5.4,-0.1,0,0.0,OOR,2007
Channing Frye,PF,23,NYK,72,1896,298,689,0.433,3,18,0.167,295,671,0.44,0.435,85,108,0.787,91,304,395,67,36,42,100,216,684,10.5,0.464,0.026,0.157,5.8,18.9,12.4,6.2,1.0,1.8,12.0,20.0,-0.6,1.6,0.9,0.024,-3.4,-0.6,-4.0,-0.9,0,0.0,OOR,2007
Dan Gadzuric,C,28,MIL,54,840,108,228,0.474,0,1,0.0,108,227,0.476,0.474,42,90,0.467,94,152,246,29,22,32,49,141,258,11.9,0.482,0.004,0.395,13.0,21.6,17.2,5.3,1.4,2.9,15.5,17.0,0.1,0.7,0.8,0.043,-3.9,-1.5,-5.4,-0.7,0,0.0,OOR,2007
Jorge Garbajosa,PF,29,TOR,67,1909,222,529,0.42,66,193,0.342,156,336,0.464,0.482,57,78,0.731,48,282,330,125,78,15,64,90,567,12.1,0.503,0.365,0.147,2.9,17.5,10.2,10.1,2.1,0.6,10.2,15.2,0.6,2.4,3.0,0.074,-0.8,1.1,0.3,1.1,0,0.0,OOR,2007
Francisco García,SF,25,SAC,79,1410,163,380,0.429,53,149,0.356,110,231,0.476,0.499,95,114,0.833,53,152,205,87,45,43,70,190,474,11.7,0.551,0.392,0.3,4.3,12.9,8.5,9.8,1.6,2.3,14.0,15.9,1.1,1.2,2.4,0.08,-1.4,0.4,-1.1,0.3,0,0.0,OOR,2007
Kevin Garnett,PF,30,MIN,76,2995,638,1341,0.476,12,56,0.214,626,1285,0.487,0.48,416,498,0.835,183,792,975,313,89,126,205,184,1704,24.1,0.546,0.042,0.371,7.5,30.8,19.5,19.5,1.6,3.2,11.6,27.4,5.7,4.9,10.7,0.171,3.8,1.7,5.4,5.5,0,0.005,Candidate,2007
Pat Garrity,PF,30,ORL,33,277,22,70,0.314,11,32,0.344,11,38,0.289,0.393,16,18,0.889,12,30,42,14,7,0,14,37,71,6.4,0.456,0.457,0.257,5.5,13.1,9.3,7.8,1.4,0.0,15.2,15.4,-0.1,0.3,0.2,0.038,-3.6,-0.6,-4.2,-0.2,0,0.0,OOR,2007
Pau Gasol,C,26,MEM,59,2133,462,858,0.538,3,11,0.273,459,847,0.542,0.54,299,400,0.748,149,432,581,201,29,126,162,137,1226,24.1,0.593,0.013,0.466,8.3,24.2,16.3,17.7,0.7,4.5,13.5,25.3,5.4,1.5,6.9,0.155,3.7,-0.1,3.6,3.0,0,0.0,OOR,2007
Rudy Gay,SF,20,MEM,78,2103,321,760,0.422,52,143,0.364,269,617,0.436,0.457,152,209,0.727,93,255,348,100,71,74,140,192,846,12.4,0.497,0.188,0.275,5.3,14.5,9.9,8.0,1.7,2.7,14.1,21.3,-0.5,1.0,0.5,0.011,-1.5,-0.7,-2.2,-0.1,0,0.0,OOR,2007
Mickaël Gelabale,SF,23,SEA,70,1239,122,264,0.462,11,47,0.234,111,217,0.512,0.483,66,82,0.805,59,114,173,56,24,22,49,108,321,9.8,0.535,0.178,0.311,5.7,11.1,8.4,6.7,1.0,1.4,14.0,12.8,0.9,0.4,1.3,0.05,-1.8,-0.9,-2.6,-0.2,0,0.0,OOR,2007
Devean George,SF,29,DAL,60,1283,146,370,0.395,53,150,0.353,93,220,0.423,0.466,36,48,0.75,57,156,213,33,46,23,51,143,381,9.7,0.487,0.405,0.13,5.5,14.3,10.0,4.0,1.9,1.4,11.5,16.1,0.1,1.9,2.1,0.078,-2.2,0.6,-1.5,0.2,0,0.0,OOR,2007
Daniel Gibson,PG,20,CLE,60,988,98,231,0.424,52,124,0.419,46,107,0.43,0.537,28,39,0.718,28,64,92,69,23,8,44,94,276,9.4,0.556,0.537,0.169,3.2,7.7,5.4,10.7,1.2,0.6,15.1,13.4,0.8,1.2,2.0,0.098,-1.6,0.9,-0.7,0.3,0,0.0,OOR,2007
Manu Ginóbili,SG,29,SAS,75,2060,396,854,0.464,128,323,0.396,268,531,0.505,0.539,320,372,0.86,59,268,327,263,109,27,157,155,1240,24.1,0.609,0.378,0.436,3.6,15.1,9.6,22.6,2.8,1.0,13.4,27.1,6.3,4.3,10.6,0.246,5.3,2.5,7.8,5.1,0,0.0,OOR,2007
Gordan Giriček,SG,29,UTA,61,1188,176,381,0.462,52,122,0.426,124,259,0.479,0.53,71,87,0.816,24,105,129,63,28,5,64,122,475,11.3,0.566,0.32,0.228,2.5,10.7,6.6,8.5,1.2,0.3,13.2,18.2,1.1,0.8,1.9,0.076,-0.8,-0.5,-1.4,0.2,0,0.0,OOR,2007
Andreas Glyniadakis,C,25,SEA,13,81,8,17,0.471,0,0,0.0,8,17,0.471,0.471,1,2,0.5,2,6,8,1,0,0,9,19,17,-3.3,0.475,0.0,0.118,2.9,9.0,5.9,1.8,0.0,0.0,33.5,15.1,-0.2,0.0,-0.2,-0.143,-11.4,-2.6,-14.0,-0.2,0,0.0,OOR,2007
Ryan Gomes,PF,24,BOS,73,2275,338,723,0.467,16,42,0.381,322,681,0.473,0.479,189,233,0.811,125,282,407,119,48,13,105,169,881,13.7,0.534,0.058,0.322,6.4,15.2,10.7,9.2,1.1,0.4,11.3,18.5,2.5,1.7,4.2,0.089,-0.4,-1.0,-1.4,0.3,0,0.0,OOR,2007
Drew Gooden,PF,25,CLE,80,2238,371,784,0.473,1,6,0.167,370,778,0.476,0.474,142,199,0.714,263,418,681,88,70,28,115,210,885,16.5,0.508,0.008,0.254,13.3,22.3,17.7,6.7,1.7,1.0,11.7,20.0,2.4,4.1,6.5,0.139,-0.2,0.0,-0.2,1.0,0,0.0,OOR,2007
Ben Gordon,SG,23,CHI,82,2704,609,1338,0.455,155,375,0.413,454,963,0.471,0.513,380,440,0.864,35,223,258,296,64,17,249,252,1753,18.2,0.572,0.28,0.329,1.5,9.3,5.4,20.1,1.2,0.5,14.0,29.3,4.7,3.9,8.6,0.152,2.5,-0.1,2.4,3.0,0,0.0,OOR,2007
Joey Graham,SF,24,TOR,79,1319,192,388,0.495,9,31,0.29,183,357,0.513,0.506,110,131,0.84,55,193,248,44,30,4,49,161,503,12.9,0.564,0.08,0.338,4.9,17.4,11.0,5.4,1.2,0.2,9.9,17.4,1.7,1.3,3.0,0.108,-1.8,-0.1,-1.9,0.0,0,0.0,OOR,2007
Stephen Graham,SG,24,POR,14,165,17,40,0.425,3,11,0.273,14,29,0.483,0.463,8,9,0.889,6,15,21,5,4,1,13,25,45,5.4,0.512,0.275,0.225,4.4,11.5,7.9,4.9,1.3,0.5,22.8,16.2,-0.2,0.1,-0.1,-0.027,-4.5,-1.2,-5.7,-0.2,0,0.0,OOR,2007
Danny Granger,SF,23,IND,82,2785,398,868,0.459,110,288,0.382,288,580,0.497,0.522,236,294,0.803,114,267,381,114,67,61,135,245,1142,13.9,0.573,0.332,0.339,4.6,11.3,7.9,7.0,1.2,1.7,11.9,18.2,3.9,2.6,6.5,0.111,0.4,-0.1,0.2,1.5,0,0.0,OOR,2007
Gerald Green,SF,21,BOS,81,1780,310,739,0.419,95,258,0.368,215,481,0.447,0.484,128,159,0.805,68,140,208,83,41,24,120,198,843,12.0,0.521,0.349,0.215,4.5,9.6,7.0,8.5,1.2,1.0,12.9,23.7,0.4,1.2,1.6,0.042,-0.7,-1.7,-2.5,-0.2,0,0.0,OOR,2007
Willie Green,SG,25,PHI,74,1842,357,868,0.411,51,157,0.325,306,711,0.43,0.441,74,111,0.667,42,116,158,112,56,4,106,144,839,10.3,0.458,0.181,0.128,2.7,7.5,5.1,11.2,1.6,0.2,10.4,25.7,-1.8,1.1,-0.7,-0.018,-2.9,-1.8,-4.7,-1.2,0,0.0,OOR,2007
Orien Greene,SG,24,IND,41,254,23,62,0.371,2,11,0.182,21,51,0.412,0.387,15,25,0.6,12,32,44,22,17,4,28,38,63,6.5,0.432,0.177,0.403,5.4,14.9,10.0,13.6,3.5,1.2,27.7,17.8,-0.6,0.4,-0.2,-0.034,-6.2,1.8,-4.4,-0.2,0,0.0,OOR,2007
Lynn Greer,SG,27,MIL,41,432,61,141,0.433,18,52,0.346,43,89,0.483,0.496,27,32,0.844,2,25,27,53,17,1,18,32,167,14.0,0.538,0.369,0.227,0.5,6.9,3.7,19.0,2.0,0.2,10.4,18.1,0.7,0.1,0.7,0.083,-0.3,-1.1,-1.5,0.1,0,0.0,OOR,2007
Adrian Griffin,SF,32,CHI,54,585,61,129,0.473,0,6,0.0,61,123,0.496,0.473,15,19,0.789,40,69,109,59,32,4,38,78,137,10.7,0.499,0.047,0.147,7.9,13.4,10.6,15.2,2.8,0.5,21.7,13.3,0.1,1.2,1.3,0.103,-3.3,3.0,-0.3,0.3,0,0.0,OOR,2007
