Player,Pos,Age,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Status,Season
Bobby Hurley,PG,24,72,1059,65,230,0.283,22,76,0.289,43,154,0.279,0.33,68,85,0.8,12,63,75,216,28,3,86,121,220,OOR,1996
Jaren Jackson,SG,28,4,33,0,8,0.0,0,5,0.0,0,3,0.0,0.0,8,10,0.8,0,3,3,0,1,0,0,5,8,OOR,1996
Jim Jackson,SG,25,82,2820,569,1308,0.435,121,333,0.363,448,975,0.459,0.481,345,418,0.825,173,237,410,235,47,22,191,165,1604,OOR,1996
Mark Jackson,PG,30,81,2643,296,626,0.473,64,149,0.43,232,477,0.486,0.524,150,191,0.785,66,241,307,635,100,5,201,153,806,OOR,1996
Henry James,PF,30,7,58,10,24,0.417,5,15,0.333,5,9,0.556,0.521,5,5,1.0,3,3,6,2,0,0,4,13,30,OOR,1996
Avery Johnson,PG,30,82,3084,438,887,0.494,6,31,0.194,432,856,0.505,0.497,189,262,0.721,37,169,206,789,119,21,195,179,1071,OOR,1996
Darryl Johnson,PG,30,11,28,5,12,0.417,0,1,0.0,5,11,0.455,0.417,2,2,1.0,2,0,2,1,0,0,1,3,12,OOR,1996
Eddie Johnson,SF,36,62,1002,180,436,0.413,45,128,0.352,135,308,0.438,0.464,70,79,0.886,45,108,153,69,20,4,56,104,475,OOR,1996
Ervin Johnson,C,28,81,1519,180,352,0.511,1,3,0.333,179,349,0.513,0.513,85,127,0.669,129,304,433,48,40,129,98,245,446,OOR,1996
Kevin Johnson,PG,29,56,2007,342,674,0.507,21,57,0.368,321,617,0.52,0.523,342,398,0.859,42,179,221,517,82,13,170,144,1047,OOR,1996
Larry Johnson,PF,26,81,3274,583,1225,0.476,67,183,0.366,516,1042,0.495,0.503,427,564,0.757,249,434,683,355,55,43,182,173,1660,OOR,1996
Magic Johnson,PF,36,32,958,137,294,0.466,22,58,0.379,115,236,0.487,0.503,172,201,0.856,40,143,183,220,26,13,103,48,468,OOR,1996
Charles Jones,PF,38,46,297,6,19,0.316,0,0,0.0,6,19,0.316,0.316,4,13,0.308,28,46,74,12,5,24,3,44,16,OOR,1996
Eddie Jones,SG,24,70,2184,337,685,0.492,83,227,0.366,254,458,0.555,0.553,136,184,0.739,45,188,233,246,129,45,99,162,893,OOR,1996
Popeye Jones,PF,25,68,2322,327,733,0.446,14,39,0.359,313,694,0.451,0.456,102,133,0.767,260,477,737,132,54,27,109,262,770,OOR,1996
Michael Jordan,SG,32,82,3090,916,1850,0.495,111,260,0.427,805,1590,0.506,0.525,548,657,0.834,148,395,543,352,180,42,197,195,2491,MVP,1996
Reggie Jordan,PG,28,24,247,36,71,0.507,0,0,0.0,36,71,0.507,0.507,22,38,0.579,23,29,52,29,12,7,19,30,94,OOR,1996
Adam Keefe,PF,25,82,1708,180,346,0.52,0,4,0.0,180,342,0.526,0.52,139,201,0.692,176,279,455,64,51,41,88,174,499,OOR,1996
Shawn Kemp,PF,26,79,2631,526,937,0.561,5,12,0.417,521,925,0.563,0.564,493,664,0.742,276,628,904,173,93,127,315,299,1550,OOR,1996
Tim Kempton,PF,32,3,11,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,2,2,1,0,0,1,5,0,OOR,1996
Steve Kerr,PG,30,82,1919,244,482,0.506,122,237,0.515,122,245,0.498,0.633,78,84,0.929,25,85,110,192,63,2,42,109,688,OOR,1996
Jerome Kersey,SF,33,76,1620,205,500,0.41,3,17,0.176,202,483,0.418,0.413,97,147,0.66,154,209,363,114,91,45,75,205,510,OOR,1996
Randolph Keys,SF,29,69,816,87,208,0.418,22,71,0.31,65,137,0.474,0.471,36,43,0.837,41,84,125,65,32,14,33,139,232,OOR,1996
Jason Kidd,PG,22,81,3034,493,1293,0.381,133,396,0.336,360,897,0.401,0.433,229,331,0.692,203,350,553,783,175,26,328,155,1348,OOR,1996
Chris King,SF,26,80,1930,250,585,0.427,44,113,0.389,206,472,0.436,0.465,90,136,0.662,102,183,285,104,68,33,103,163,634,OOR,1996
Frankie King,PG,23,6,20,3,11,0.273,0,1,0.0,3,10,0.3,0.273,1,3,0.333,1,1,2,2,2,0,2,4,7,OOR,1996
Jimmy King,SG,22,62,868,110,255,0.431,5,34,0.147,105,221,0.475,0.441,54,77,0.701,43,67,110,88,21,13,60,76,279,OOR,1996
Stacey King,PF,29,15,156,17,36,0.472,0,0,0.0,17,36,0.472,0.472,4,8,0.5,9,14,23,2,7,2,18,39,38,OOR,1996
Joe Kleine,C,34,56,663,71,169,0.42,2,7,0.286,69,162,0.426,0.426,20,25,0.8,36,96,132,44,13,6,37,113,164,OOR,1996
Jon Koncak,C,32,67,1288,84,175,0.48,3,9,0.333,81,166,0.488,0.489,32,57,0.561,63,209,272,51,27,44,41,226,203,OOR,1996
Toni Kukoč,SF,27,81,2103,386,787,0.49,87,216,0.403,299,571,0.524,0.546,206,267,0.772,115,208,323,287,64,28,114,150,1065,OOR,1996
Christian Laettner,C,26,74,2495,442,907,0.487,9,39,0.231,433,868,0.499,0.492,324,396,0.818,184,354,538,197,71,71,187,276,1217,OOR,1996
Andrew Lang,C,29,71,2365,353,790,0.447,1,5,0.2,352,785,0.448,0.447,125,156,0.801,153,302,455,65,42,126,124,241,832,OOR,1996
Antonio Lang,SF,23,41,367,41,77,0.532,0,2,0.0,41,75,0.547,0.532,34,47,0.723,17,36,53,12,14,12,24,61,116,OOR,1996
Eric Leckner,C,29,18,155,18,29,0.621,0,0,0.0,18,29,0.621,0.621,8,13,0.615,8,26,34,1,2,4,11,30,44,OOR,1996
Tim Legler,SG,29,77,1775,233,460,0.507,128,245,0.522,105,215,0.488,0.646,132,153,0.863,29,111,140,136,45,12,45,141,726,OOR,1996
Voshon Lenard,SG,22,30,323,53,141,0.376,36,101,0.356,17,40,0.425,0.504,34,43,0.791,12,40,52,31,6,1,23,31,176,OOR,1996
Cedric Lewis,C,26,3,4,2,3,0.667,0,0,0.0,2,3,0.667,0.667,0,0,0.0,2,0,2,0,1,0,0,0,4,OOR,1996
Martin Lewis,SF,20,16,189,29,60,0.483,2,7,0.286,27,53,0.509,0.5,15,25,0.6,15,14,29,3,8,3,14,21,75,OOR,1996
Alton Lister,C,37,64,735,51,105,0.486,0,0,0.0,51,105,0.486,0.486,41,64,0.641,67,213,280,19,6,42,48,136,143,OOR,1996
Brad Lohaus,PF,31,55,598,71,175,0.406,51,122,0.418,20,53,0.377,0.551,4,5,0.8,7,57,64,44,10,17,20,70,197,OOR,1996
Grant Long,PF,29,82,3008,395,838,0.471,31,86,0.36,364,752,0.484,0.49,257,337,0.763,248,540,788,183,108,34,157,233,1078,OOR,1996
Luc Longley,C,27,62,1641,242,502,0.482,0,0,0.0,242,502,0.482,0.482,80,103,0.777,104,214,318,119,22,84,114,223,564,OOR,1996
George Lynch,SF,25,76,1012,117,272,0.43,4,13,0.308,113,259,0.436,0.438,53,80,0.663,82,127,209,51,47,10,40,106,291,OOR,1996
Sam Mack,SF,25,31,868,121,287,0.422,54,135,0.4,67,152,0.441,0.516,39,46,0.848,18,80,98,79,22,9,28,75,335,OOR,1996
Don MacLean,SF,26,56,1107,233,547,0.426,14,49,0.286,219,498,0.44,0.439,145,198,0.732,62,143,205,89,21,5,68,105,625,OOR,1996
Mark Macon,PG,26,23,287,29,67,0.433,7,15,0.467,22,52,0.423,0.485,9,11,0.818,10,12,22,16,15,0,9,34,74,OOR,1996
Rick Mahorn,C,37,50,450,43,122,0.352,0,1,0.0,43,121,0.355,0.352,34,47,0.723,31,79,110,16,14,13,30,72,120,OOR,1996
Dan Majerle,SF,30,82,2367,303,748,0.405,146,414,0.353,157,334,0.47,0.503,120,169,0.71,70,235,305,214,81,34,93,131,872,OOR,1996
Jeff Malone,SG,34,32,510,76,193,0.394,5,16,0.313,71,177,0.401,0.407,29,32,0.906,8,32,40,26,16,0,22,25,186,OOR,1996
Karl Malone,PF,32,82,3113,789,1520,0.519,16,40,0.4,773,1480,0.522,0.524,512,708,0.723,175,629,804,345,138,56,199,245,2106,OOR,1996
Danny Manning,PF,29,33,816,178,388,0.459,3,14,0.214,175,374,0.468,0.463,82,109,0.752,30,113,143,65,38,24,77,121,441,OOR,1996
Rich Manning,PF,25,29,311,49,113,0.434,0,1,0.0,49,112,0.438,0.434,9,14,0.643,16,39,55,7,3,6,17,37,107,OOR,1996
Šarūnas Marčiulionis,SG,31,53,1039,176,389,0.452,64,157,0.408,112,232,0.483,0.535,155,200,0.775,20,57,77,118,52,4,96,112,571,OOR,1996
Donny Marshall,SF,23,34,208,24,68,0.353,7,30,0.233,17,38,0.447,0.404,22,35,0.629,9,17,26,7,8,2,7,26,77,OOR,1996
Donyell Marshall,SF,22,62,934,125,314,0.398,28,94,0.298,97,220,0.441,0.443,64,83,0.771,65,148,213,49,22,31,48,83,342,OOR,1996
Cuonzo Martin,SG,24,4,19,3,5,0.6,3,3,1.0,0,2,0.0,0.9,0,2,0.0,1,1,2,2,1,0,1,1,9,OOR,1996
Darrick Martin,PG,24,59,1149,147,362,0.406,20,69,0.29,127,293,0.433,0.434,101,120,0.842,16,66,82,217,53,3,107,123,415,OOR,1996
Jamal Mashburn,SF,23,18,669,145,383,0.379,35,102,0.343,110,281,0.391,0.424,97,133,0.729,37,60,97,50,14,3,55,39,422,OOR,1996
Anthony Mason,SF,29,82,3457,449,798,0.563,0,0,0.0,449,798,0.563,0.563,298,414,0.72,220,544,764,363,69,34,211,246,1196,OOR,1996
Tony Massenburg,PF,28,54,1463,214,432,0.495,0,3,0.0,214,429,0.499,0.495,111,157,0.707,127,225,352,30,28,20,73,140,539,OOR,1996
Vernon Maxwell,PG,30,75,2467,410,1052,0.39,146,460,0.317,264,592,0.446,0.459,251,332,0.756,39,190,229,330,96,12,215,182,1217,OOR,1996
Lee Mayberry,PG,25,82,1705,153,364,0.42,75,189,0.397,78,175,0.446,0.523,41,68,0.603,21,69,90,302,64,10,89,144,422,OOR,1996
Bob McCann,PF,31,62,653,76,153,0.497,1,2,0.5,75,151,0.497,0.5,35,74,0.473,46,97,143,24,21,15,42,116,188,OOR,1996
George McCloud,SF,28,79,2846,530,1281,0.414,257,678,0.379,273,603,0.453,0.514,180,224,0.804,116,263,379,212,113,38,166,212,1497,OOR,1996
Clint McDaniel,SG,23,12,71,8,23,0.348,2,6,0.333,6,17,0.353,0.391,12,16,0.75,3,7,10,7,5,0,2,10,30,OOR,1996
Antonio McDyess,PF,21,76,2280,427,881,0.485,0,4,0.0,427,877,0.487,0.485,166,243,0.683,229,343,572,75,54,114,154,250,1020,OOR,1996
Jim McIlvaine,C,23,80,1195,62,145,0.428,0,0,0.0,62,145,0.428,0.428,58,105,0.552,66,164,230,11,21,166,36,171,182,OOR,1996
Derrick McKey,SF,29,75,2440,346,712,0.486,17,68,0.25,329,644,0.511,0.498,170,221,0.769,123,238,361,262,83,44,143,246,879,OOR,1996
Aaron McKie,SG,23,81,2259,337,722,0.467,38,117,0.325,299,605,0.494,0.493,152,199,0.764,86,218,304,205,92,21,135,205,864,OOR,1996
Nate McMillan,PG,31,55,1261,100,238,0.42,46,121,0.38,54,117,0.462,0.517,29,41,0.707,41,169,210,197,95,18,75,143,275,OOR,1996
Loren Meyer,C,23,72,1266,145,330,0.439,3,11,0.273,142,319,0.445,0.444,70,102,0.686,114,205,319,57,20,32,67,224,363,OOR,1996
Anthony Miller,PF,24,27,123,15,35,0.429,0,2,0.0,15,33,0.455,0.429,6,10,0.6,11,14,25,4,4,1,8,19,36,OOR,1996
Oliver Miller,PF,25,76,2516,418,795,0.526,0,11,0.0,418,784,0.533,0.526,146,221,0.661,177,385,562,219,108,143,202,277,982,OOR,1996
Reggie Miller,SG,30,76,2621,504,1066,0.473,168,410,0.41,336,656,0.512,0.552,430,498,0.863,38,176,214,253,77,13,189,175,1606,OOR,1996
Chris Mills,SF,26,80,3060,454,971,0.468,79,210,0.376,375,761,0.493,0.508,218,263,0.829,112,331,443,188,73,52,121,241,1205,OOR,1996
Terry Mills,PF,28,82,1656,283,675,0.419,82,207,0.396,201,468,0.429,0.48,121,157,0.771,108,244,352,98,42,20,98,197,769,OOR,1996
Harold Miner,SG,24,19,136,23,52,0.442,2,10,0.2,21,42,0.5,0.462,13,13,1.0,4,8,12,8,0,0,14,23,61,OOR,1996
Greg Minor,SG,24,78,1761,320,640,0.5,7,27,0.259,313,613,0.511,0.505,99,130,0.762,93,164,257,146,36,11,78,161,746,OOR,1996
Sam Mitchell,SF,32,78,2145,303,618,0.49,1,18,0.056,302,600,0.503,0.491,237,291,0.814,107,232,339,74,49,26,87,220,844,OOR,1996
Eric Mobley,C,25,39,676,74,138,0.536,1,2,0.5,73,136,0.537,0.54,39,87,0.448,54,86,140,22,14,24,50,87,188,OOR,1996
Eric Montross,C,24,61,1432,196,346,0.566,0,0,0.0,196,346,0.566,0.566,50,133,0.376,119,233,352,43,19,29,83,181,442,OOR,1996
Tracy Moore,SG,30,8,190,30,76,0.395,13,30,0.433,17,46,0.37,0.48,18,19,0.947,10,12,22,6,2,0,8,16,91,OOR,1996
Chris Morris,SG,30,66,1424,265,606,0.437,63,197,0.32,202,409,0.494,0.489,98,127,0.772,100,129,229,77,63,20,71,140,691,OOR,1996
Lawrence Moten,SG,23,44,573,112,247,0.453,18,55,0.327,94,192,0.49,0.49,49,75,0.653,36,25,61,50,29,8,44,54,291,OOR,1996
Alonzo Mourning,C,25,70,2671,563,1076,0.523,9,30,0.3,554,1046,0.53,0.527,488,712,0.685,218,509,727,159,70,189,262,245,1623,OOR,1996
Chris Mullin,SF,32,55,1617,269,539,0.499,59,150,0.393,210,389,0.54,0.554,137,160,0.856,44,115,159,194,75,32,122,127,734,OOR,1996
Todd Mundt,C,25,33,151,16,41,0.39,0,0,0.0,16,41,0.39,0.39,5,8,0.625,11,17,28,3,2,5,3,29,37,OOR,1996
Eric Murdock,PG,27,73,1673,244,587,0.416,45,145,0.31,199,442,0.45,0.454,114,143,0.797,26,143,169,327,135,9,132,140,647,OOR,1996
Gheorghe Mureșan,C,24,76,2242,466,798,0.584,0,1,0.0,466,797,0.585,0.584,172,278,0.619,248,480,728,56,52,172,143,297,1104,OOR,1996
Lamond Murray,SF,22,77,1816,257,575,0.447,37,116,0.319,220,459,0.479,0.479,99,132,0.75,89,157,246,84,61,25,108,151,650,OOR,1996
Tracy Murray,SF,24,82,2458,496,1092,0.454,151,358,0.422,345,734,0.47,0.523,182,219,0.831,114,238,352,131,87,40,132,208,1325,OOR,1996
Dikembe Mutombo,C,29,74,2713,284,569,0.499,0,1,0.0,284,568,0.5,0.499,246,354,0.695,249,622,871,108,38,332,150,258,814,OOR,1996
Pete Myers,SG,32,71,1092,91,247,0.368,14,58,0.241,77,189,0.407,0.397,80,122,0.656,35,105,140,145,34,17,81,132,276,OOR,1996
Howard Nathan,PG,24,5,15,5,9,0.556,0,1,0.0,5,8,0.625,0.556,3,4,0.75,0,0,0,2,3,0,8,2,13,OOR,1996
Johnny Newman,SG,32,82,2690,321,649,0.495,61,162,0.377,260,487,0.534,0.542,186,232,0.802,66,134,200,154,90,15,108,257,889,OOR,1996
Ken Norman,SF,31,34,770,127,273,0.465,33,84,0.393,94,189,0.497,0.526,17,48,0.354,40,92,132,63,15,16,46,68,304,OOR,1996
Ed O'Bannon,SG,23,64,1253,156,400,0.39,10,56,0.179,146,344,0.424,0.403,77,108,0.713,65,103,168,63,44,11,62,95,399,OOR,1996
Shaquille O'Neal,C,23,54,1946,592,1033,0.573,1,2,0.5,591,1031,0.573,0.574,249,511,0.487,182,414,596,155,34,115,155,193,1434,OOR,1996
Dan O'Sullivan,C,27,5,139,13,35,0.371,0,1,0.0,13,34,0.382,0.371,7,8,0.875,13,19,32,2,2,4,5,13,33,OOR,1996
Charles Oakley,PF,32,53,1775,211,448,0.471,7,26,0.269,204,422,0.483,0.479,175,210,0.833,162,298,460,137,58,14,104,195,604,OOR,1996
Hakeem Olajuwon,C,33,72,2797,768,1494,0.514,3,14,0.214,765,1480,0.517,0.515,397,548,0.724,176,608,784,257,113,207,247,242,1936,Candidate,1996
Greg Ostertag,C,22,57,661,86,182,0.473,0,0,0.0,86,182,0.473,0.473,36,54,0.667,57,118,175,5,5,63,25,91,208,OOR,1996
Bo Outlaw,PF,24,80,985,107,186,0.575,0,3,0.0,107,183,0.585,0.575,72,162,0.444,87,113,200,50,44,91,45,127,286,OOR,1996
Doug Overton,PG,26,55,607,67,178,0.376,8,26,0.308,59,152,0.388,0.399,40,55,0.727,8,55,63,106,13,5,40,49,182,OOR,1996
Billy Owens,SF,26,62,1982,323,673,0.48,5,18,0.278,318,655,0.485,0.484,157,247,0.636,143,268,411,204,49,38,164,192,808,OOR,1996
Robert Pack,PG,26,31,1084,190,444,0.428,26,98,0.265,164,346,0.474,0.457,154,182,0.846,29,103,132,242,62,1,114,68,560,OOR,1996
Robert Parish,C,42,74,1086,120,241,0.498,0,0,0.0,120,241,0.498,0.498,50,71,0.704,89,214,303,29,21,54,50,80,290,OOR,1996
Cherokee Parks,C,23,64,869,101,247,0.409,7,26,0.269,94,221,0.425,0.423,41,62,0.661,66,150,216,29,25,32,31,100,250,OOR,1996
Gary Payton,PG,27,81,3162,618,1276,0.484,98,299,0.328,520,977,0.532,0.523,229,306,0.748,104,235,339,608,231,19,260,221,1563,OOR,1996
Anthony Peeler,SG,26,73,1608,272,602,0.452,105,254,0.413,167,348,0.48,0.539,61,86,0.709,45,92,137,118,59,10,56,139,710,OOR,1996
Mike Peplowski,C,25,7,17,3,5,0.6,0,0,0.0,3,5,0.6,0.6,1,3,0.333,1,3,4,1,1,2,2,10,7,OOR,1996
Will Perdue,C,30,80,1396,173,331,0.523,0,1,0.0,173,330,0.524,0.523,67,125,0.536,175,310,485,33,28,75,86,183,413,OOR,1996
Sam Perkins,PF,34,82,2169,325,797,0.408,129,363,0.355,196,434,0.452,0.489,191,241,0.793,101,266,367,120,83,48,82,174,970,OOR,1996
Elliot Perry,PG,26,81,1668,261,549,0.475,24,59,0.407,237,490,0.484,0.497,151,194,0.778,34,102,136,353,87,5,146,140,697,OOR,1996
Tim Perry,PF,30,30,254,31,65,0.477,4,8,0.5,27,57,0.474,0.508,5,9,0.556,21,27,48,8,4,13,10,16,71,OOR,1996
Chuck Person,SF,31,80,2131,308,705,0.437,190,463,0.41,118,242,0.488,0.572,67,104,0.644,76,337,413,100,49,26,91,197,873,OOR,1996
Wesley Person,SG,24,82,2609,390,877,0.445,117,313,0.374,273,564,0.484,0.511,148,192,0.771,56,265,321,138,55,22,89,148,1045,OOR,1996
Bobby Phills,SG,26,72,2530,386,826,0.467,93,211,0.441,293,615,0.476,0.524,186,240,0.775,62,199,261,271,102,27,126,192,1051,OOR,1996
Eric Piatkowski,SG,25,65,784,98,242,0.405,38,114,0.333,60,128,0.469,0.483,67,82,0.817,40,63,103,48,24,10,45,83,301,OOR,1996
Ricky Pierce,SG,36,76,1404,264,590,0.447,35,104,0.337,229,486,0.471,0.477,174,205,0.849,40,96,136,101,57,6,93,188,737,OOR,1996
Ed Pinckney,PF,32,74,1710,171,335,0.51,0,3,0.0,171,332,0.515,0.51,136,179,0.76,189,269,458,72,64,28,77,156,478,OOR,1996
Scottie Pippen,SF,30,77,2825,563,1216,0.463,150,401,0.374,413,815,0.507,0.525,220,324,0.679,152,344,496,452,133,57,207,198,1496,Candidate,1996
Olden Polynice,C,31,81,2441,431,818,0.527,1,3,0.333,430,815,0.528,0.528,122,203,0.601,257,507,764,58,52,66,127,250,985,OOR,1996
Terry Porter,PG,32,82,2072,269,608,0.442,71,226,0.314,198,382,0.518,0.501,164,209,0.785,36,176,212,452,89,15,173,154,773,OOR,1996
Brent Price,PG,27,81,2042,252,534,0.472,139,301,0.462,113,233,0.485,0.602,167,191,0.874,38,190,228,416,78,4,153,184,810,OOR,1996
Mark Price,PG,31,7,127,18,60,0.3,10,30,0.333,8,30,0.267,0.383,10,10,1.0,1,6,7,18,6,0,10,7,56,OOR,1996
Kevin Pritchard,PG,28,2,22,2,3,0.667,1,1,1.0,1,2,0.5,0.833,2,3,0.667,0,2,2,7,2,0,0,3,7,OOR,1996
Dino Radja,PF,28,53,1984,426,852,0.5,0,0,0.0,426,852,0.5,0.5,191,275,0.695,113,409,522,83,48,81,117,161,1043,OOR,1996
Theo Ratliff,C,22,75,1305,128,230,0.557,0,1,0.0,128,229,0.559,0.557,85,120,0.708,110,187,297,13,16,116,56,144,341,OOR,1996
Eldridge Recasner,SG,28,63,1275,149,359,0.415,81,191,0.424,68,168,0.405,0.528,57,66,0.864,31,113,144,170,23,5,61,111,436,OOR,1996
Bryant Reeves,C,22,77,2460,401,877,0.457,0,3,0.0,401,874,0.459,0.457,219,299,0.732,178,392,570,109,43,55,157,226,1021,OOR,1996
Khalid Reeves,PG,23,51,833,95,227,0.419,28,91,0.308,67,136,0.493,0.48,61,82,0.744,18,61,79,118,37,3,63,115,279,OOR,1996
Don Reid,PF,22,69,997,106,187,0.567,0,0,0.0,106,187,0.567,0.567,51,77,0.662,78,125,203,11,47,40,41,199,263,OOR,1996
J.R. Reid,PF,27,65,1313,160,324,0.494,0,1,0.0,160,323,0.495,0.494,107,142,0.754,73,182,255,42,43,17,79,187,427,OOR,1996
Terrence Rencher,PG,22,36,405,33,100,0.33,9,29,0.31,24,71,0.338,0.375,31,46,0.674,9,35,44,54,16,2,43,37,106,OOR,1996
Shawn Respert,SG,23,62,845,113,292,0.387,42,122,0.344,71,170,0.418,0.459,35,42,0.833,28,46,74,68,32,4,42,67,303,OOR,1996
Jerry Reynolds,SF,33,19,191,21,53,0.396,1,10,0.1,20,43,0.465,0.406,13,21,0.619,13,20,33,12,15,6,16,20,56,OOR,1996
Glen Rice,SF,28,79,3142,610,1296,0.471,171,403,0.424,439,893,0.492,0.537,319,381,0.837,86,292,378,232,91,19,163,217,1710,OOR,1996
Pooh Richardson,PG,29,63,2013,281,664,0.423,94,245,0.384,187,419,0.446,0.494,78,105,0.743,35,123,158,340,77,13,95,134,734,OOR,1996
Mitch Richmond,SG,30,81,2946,611,1368,0.447,225,515,0.437,386,853,0.453,0.529,425,491,0.866,54,215,269,255,125,19,220,233,1872,OOR,1996
Isaiah Rider,SG,24,75,2594,560,1206,0.464,102,275,0.371,458,931,0.492,0.507,248,296,0.838,99,210,309,213,48,23,201,204,1470,OOR,1996
Eric Riley,C,25,25,310,35,74,0.473,0,1,0.0,35,73,0.479,0.473,22,28,0.786,32,44,76,5,8,16,17,42,92,OOR,1996
Doc Rivers,PG,34,78,1235,108,290,0.372,47,137,0.343,61,153,0.399,0.453,48,64,0.75,30,108,138,123,73,21,57,175,311,OOR,1996
Fred Roberts,C,35,33,317,48,97,0.495,4,14,0.286,44,83,0.53,0.515,22,28,0.786,18,29,47,26,16,4,24,24,122,OOR,1996
Stanley Roberts,C,25,51,795,141,304,0.464,0,0,0.0,141,304,0.464,0.464,74,133,0.556,42,120,162,41,15,39,48,153,356,OOR,1996
Alvin Robertson,SG,33,77,2478,285,607,0.47,41,151,0.272,244,456,0.535,0.503,107,158,0.677,110,232,342,323,166,36,183,268,718,OOR,1996
Clifford Robinson,SF,29,78,2980,553,1306,0.423,178,471,0.378,375,835,0.449,0.492,360,542,0.664,123,320,443,190,86,68,194,248,1644,OOR,1996
David Robinson,C,30,82,3019,711,1378,0.516,3,9,0.333,708,1369,0.517,0.517,626,823,0.761,319,681,1000,247,111,271,190,262,2051,Candidate,1996
Glenn Robinson,SF,23,82,3249,627,1382,0.454,90,263,0.342,537,1119,0.48,0.486,316,389,0.812,136,368,504,293,95,42,282,236,1660,OOR,1996
James Robinson,PG,25,76,1627,229,574,0.399,102,284,0.359,127,290,0.438,0.488,89,135,0.659,44,113,157,150,34,16,111,146,649,OOR,1996
Rumeal Robinson,PG,29,43,715,92,221,0.416,30,79,0.38,62,142,0.437,0.484,33,51,0.647,19,59,78,142,26,5,72,79,247,OOR,1996
Dennis Rodman,PF,34,64,2088,146,304,0.48,3,27,0.111,143,277,0.516,0.485,56,106,0.528,356,596,952,160,36,27,138,196,351,OOR,1996
Lou Roe,SF,23,49,372,32,90,0.356,2,9,0.222,30,81,0.37,0.367,24,32,0.75,30,48,78,15,10,8,17,42,90,OOR,1996
Carlos Rogers,PF,24,56,1043,178,344,0.517,3,21,0.143,175,323,0.542,0.522,71,130,0.546,80,90,170,35,25,48,61,87,430,OOR,1996
Rodney Rogers,SF,24,67,1950,306,641,0.477,49,153,0.32,257,488,0.527,0.516,113,180,0.628,113,173,286,167,75,35,144,216,774,OOR,1996
Sean Rooks,C,26,65,1117,144,285,0.505,1,7,0.143,143,278,0.514,0.507,135,202,0.668,81,174,255,47,23,42,80,141,424,OOR,1996
Jalen Rose,SG,23,80,2134,290,604,0.48,32,108,0.296,258,496,0.52,0.507,191,277,0.69,46,214,260,495,53,39,234,229,803,OOR,1996
Donald Royal,SF,29,64,963,106,216,0.491,0,2,0.0,106,214,0.495,0.491,125,164,0.762,57,96,153,42,29,15,52,97,337,OOR,1996
Clifford Rozier,C,23,59,723,79,135,0.585,0,2,0.0,79,133,0.594,0.585,26,55,0.473,71,100,171,22,19,30,40,135,184,OOR,1996
Trevor Ruffin,PG,25,61,1551,263,648,0.406,104,284,0.366,159,364,0.437,0.486,148,182,0.813,21,111,132,269,43,2,149,132,778,OOR,1996
Stefano Rusconi,PF,27,7,30,3,9,0.333,0,0,0.0,3,9,0.333,0.333,2,5,0.4,3,3,6,3,0,2,3,10,8,OOR,1996
Bryon Russell,SF,25,59,577,56,142,0.394,14,40,0.35,42,102,0.412,0.444,48,67,0.716,28,62,90,29,29,8,36,66,174,OOR,1996
Arvydas Sabonis,C,31,73,1735,394,723,0.545,39,104,0.375,355,619,0.574,0.572,231,305,0.757,147,441,588,130,64,78,154,211,1058,OOR,1996
John Salley,PF,31,42,673,63,140,0.45,0,0,0.0,63,140,0.45,0.45,59,85,0.694,46,94,140,54,19,27,55,110,185,OOR,1996
Danny Schayes,C,36,32,399,32,94,0.34,0,0,0.0,32,94,0.34,0.34,37,46,0.804,29,60,89,9,11,16,23,60,101,OOR,1996
Steve Scheffler,C,28,35,181,24,45,0.533,1,5,0.2,23,40,0.575,0.544,9,19,0.474,15,18,33,2,6,2,8,25,58,OOR,1996
Dwayne Schintzius,C,27,33,297,49,110,0.445,0,0,0.0,49,110,0.445,0.445,13,21,0.619,23,55,78,14,9,12,19,53,111,OOR,1996
Detlef Schrempf,SF,33,63,2200,360,740,0.486,73,179,0.408,287,561,0.512,0.536,287,370,0.776,73,255,328,276,56,8,146,179,1080,OOR,1996
Byron Scott,SG,34,80,1894,271,676,0.401,74,221,0.335,197,455,0.433,0.456,203,243,0.835,40,152,192,123,63,22,100,126,819,OOR,1996
Dennis Scott,SF,27,82,3041,491,1117,0.44,267,628,0.425,224,489,0.458,0.559,182,222,0.82,63,246,309,243,90,29,122,169,1431,OOR,1996
Malik Sealy,SF,25,62,1601,272,655,0.415,21,100,0.21,251,555,0.452,0.431,147,184,0.799,76,164,240,116,84,28,113,150,712,OOR,1996
Rony Seikaly,C,30,64,1813,285,568,0.502,2,3,0.667,283,565,0.501,0.504,204,282,0.723,166,333,499,71,40,69,180,219,776,OOR,1996
Brian Shaw,PG,29,75,1679,182,486,0.374,41,144,0.285,141,342,0.412,0.417,91,114,0.798,58,166,224,336,58,11,173,160,496,OOR,1996
Lionel Simmons,SF,27,54,810,86,217,0.396,19,51,0.373,67,166,0.404,0.44,55,75,0.733,41,104,145,83,31,20,51,85,246,OOR,1996
