Player,Pos,Age,Tm,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,First,Share,Status,Season
Danny Granger,SF,24,IND,80,2876,537,1205,0.446,171,423,0.404,366,782,0.468,0.517,322,378,0.852,93,393,486,166,95,84,171,290,1567,16.7,0.571,0.351,0.314,3.4,15.2,9.2,9.6,1.6,2.2,11.1,23.2,4.1,3.2,7.3,0.122,1.3,0.1,1.4,2.5,0,0.0,OOR,2008
Aaron Gray,C,23,CHI,61,613,103,204,0.505,0,1,0.0,103,203,0.507,0.505,56,99,0.566,70,98,168,41,21,16,57,117,262,13.9,0.529,0.005,0.485,12.5,18.7,15.5,11.4,1.8,2.0,18.7,22.0,0.1,0.8,0.8,0.066,-3.6,0.0,-3.5,-0.2,0,0.0,OOR,2008
Gerald Green,SF,22,TOT,30,362,52,151,0.344,15,39,0.385,37,112,0.33,0.394,34,41,0.829,13,51,64,29,8,4,32,45,153,8.7,0.453,0.258,0.272,4.1,16.9,10.2,12.5,1.2,0.9,15.9,25.1,-0.5,0.2,-0.4,-0.048,-3.2,-1.2,-4.3,-0.2,0,0.0,OOR,2008
Jeff Green,SF,21,SEA,80,2253,320,749,0.427,21,76,0.276,299,673,0.444,0.441,177,238,0.744,101,278,379,119,46,49,158,198,838,9.8,0.491,0.101,0.318,4.9,13.4,9.2,8.2,1.0,1.6,15.6,19.4,-1.3,1.5,0.2,0.003,-3.4,-0.6,-4.1,-1.2,0,0.0,OOR,2008
Taurean Green,SG-PG,21,TOT,17,74,7,25,0.28,2,11,0.182,5,14,0.357,0.32,11,12,0.917,0,10,10,11,2,0,9,5,27,7.0,0.446,0.44,0.48,0.0,14.9,7.6,22.3,1.4,0.0,22.9,24.3,-0.2,0.1,-0.1,-0.066,-5.3,-2.2,-7.5,-0.1,0,0.0,OOR,2008
Willie Green,SG,26,PHI,74,1970,379,870,0.436,51,179,0.285,328,691,0.475,0.465,112,148,0.757,32,150,182,151,54,22,109,119,921,12.8,0.492,0.206,0.17,1.9,9.1,5.5,13.2,1.5,0.9,10.4,23.9,0.4,1.6,2.1,0.05,-0.9,-0.8,-1.6,0.2,0,0.0,OOR,2008
Orien Greene,SG,25,SAC,7,61,3,11,0.273,0,1,0.0,3,10,0.3,0.273,0,0,0.0,0,6,6,3,3,1,7,9,6,-3.3,0.273,0.091,0.0,0.0,11.4,5.8,6.8,2.5,1.3,38.9,13.2,-0.3,0.1,-0.2,-0.18,-10.9,-0.1,-10.9,-0.1,0,0.0,OOR,2008
Adrian Griffin,SG-SF,33,TOT,35,307,30,76,0.395,0,0,0.0,30,76,0.395,0.395,5,9,0.556,28,31,59,27,17,2,21,27,65,8.7,0.406,0.0,0.118,10.0,11.4,10.7,13.4,2.8,0.5,20.8,14.5,-0.3,0.3,0.0,0.001,-4.1,1.1,-3.0,-0.1,0,0.0,OOR,2008
Richard Hamilton,SG,29,DET,72,2424,499,1030,0.484,62,141,0.44,437,889,0.492,0.515,184,221,0.833,75,160,235,299,73,10,132,171,1244,18.2,0.552,0.137,0.215,3.7,7.9,5.8,22.3,1.7,0.3,10.5,24.5,4.8,2.9,7.7,0.152,2.3,0.1,2.3,2.6,0,0.0,OOR,2008
Anfernee Hardaway,SF,36,MIA,16,325,22,60,0.367,8,19,0.421,14,41,0.341,0.433,8,9,0.889,3,32,35,35,19,1,13,24,60,9.0,0.469,0.317,0.15,1.1,12.0,6.5,16.8,3.1,0.2,16.9,11.2,-0.1,0.3,0.2,0.036,-3.4,2.3,-1.1,0.1,0,0.0,OOR,2008
Matt Harpring,SF,31,UTA,76,1374,237,474,0.5,2,10,0.2,235,464,0.506,0.502,146,205,0.712,96,144,240,82,45,14,95,162,622,14.1,0.551,0.021,0.432,8.6,12.7,10.7,9.0,1.7,0.8,14.4,21.5,1.4,1.4,2.8,0.096,-1.0,-0.9,-1.9,0.0,0,0.0,OOR,2008
Al Harrington,C,27,GSW,81,2190,401,923,0.434,153,408,0.375,248,515,0.482,0.517,147,190,0.774,107,332,439,132,74,16,90,266,1102,15.6,0.547,0.442,0.206,5.0,16.9,10.7,8.9,1.6,0.5,8.2,21.1,3.7,1.7,5.4,0.118,1.0,-0.8,0.2,1.2,0,0.0,OOR,2008
Othella Harrington,C,34,CHA,22,166,18,42,0.429,0,0,0.0,18,42,0.429,0.429,10,16,0.625,11,31,42,4,1,4,11,34,46,5.8,0.469,0.0,0.381,7.6,21.6,14.5,3.8,0.3,1.8,18.3,16.6,-0.2,0.1,0.0,-0.01,-7.6,-1.6,-9.2,-0.3,0,0.0,OOR,2008
Devin Harris,PG,24,TOT,64,2022,321,693,0.463,56,167,0.335,265,526,0.504,0.504,248,301,0.824,28,145,173,369,90,10,161,190,946,17.5,0.573,0.241,0.434,1.6,8.2,5.0,31.1,2.4,0.4,16.3,22.6,3.6,1.9,5.6,0.132,1.2,-0.2,1.0,1.5,0,0.0,OOR,2008
Mike Harris,PF,24,HOU,17,159,27,54,0.5,0,2,0.0,27,52,0.519,0.5,8,13,0.615,24,30,54,3,6,3,9,16,62,17.1,0.519,0.037,0.241,17.3,21.0,19.2,3.2,2.0,1.4,13.1,19.7,0.1,0.3,0.5,0.143,-0.1,0.5,0.3,0.1,0,0.0,OOR,2008
David Harrison,C,25,IND,55,702,90,170,0.529,0,0,0.0,90,170,0.529,0.529,49,96,0.51,43,75,118,14,20,59,58,164,229,8.6,0.539,0.0,0.565,6.5,11.9,9.1,3.0,1.4,6.3,21.5,16.7,-0.5,0.9,0.4,0.03,-7.3,1.4,-5.9,-0.7,0,0.0,OOR,2008
Jason Hart,PG,29,UTA,57,606,58,180,0.322,11,31,0.355,47,149,0.315,0.353,38,45,0.844,5,50,55,86,30,3,28,75,165,8.0,0.413,0.172,0.25,1.0,10.0,5.5,19.3,2.5,0.4,12.3,16.8,-0.2,0.7,0.4,0.033,-4.1,0.8,-3.3,-0.2,0,0.0,OOR,2008
Udonis Haslem,PF,27,MIA,49,1805,237,507,0.467,0,0,0.0,237,507,0.467,0.467,115,142,0.81,107,336,443,68,39,18,67,145,589,12.7,0.517,0.0,0.28,7.0,22.7,14.7,6.5,1.1,0.8,10.5,16.7,1.0,1.5,2.5,0.067,-1.8,-0.9,-2.7,-0.3,0,0.0,OOR,2008
Trenton Hassell,SG,28,TOT,63,773,57,135,0.422,2,9,0.222,55,126,0.437,0.43,7,10,0.7,20,63,83,41,13,3,22,90,123,4.2,0.441,0.067,0.074,3.0,9.3,6.2,7.9,0.9,0.3,13.6,9.7,-0.2,0.5,0.2,0.015,-5.0,-0.2,-5.1,-0.6,0,0.0,OOR,2008
Spencer Hawes,C,19,SAC,71,931,146,318,0.459,4,21,0.19,142,297,0.478,0.465,38,58,0.655,68,162,230,44,14,40,56,128,334,11.6,0.486,0.066,0.182,8.8,20.1,14.6,7.7,0.8,3.3,14.0,19.2,-0.2,0.8,0.6,0.033,-3.2,-0.9,-4.1,-0.5,0,0.0,OOR,2008
Chuck Hayes,PF,24,HOU,79,1575,113,221,0.511,0,3,0.0,113,218,0.518,0.511,11,24,0.458,132,295,427,91,85,43,62,212,237,11.2,0.512,0.014,0.109,9.6,20.8,15.3,8.4,2.9,2.0,21.1,8.5,0.8,3.7,4.4,0.136,-3.2,4.1,0.8,1.1,0,0.0,OOR,2008
Jarvis Hayes,SF,26,DET,82,1287,217,504,0.431,73,194,0.376,144,310,0.465,0.503,45,60,0.75,35,143,178,62,47,6,47,137,552,13.0,0.52,0.385,0.119,3.2,13.3,8.3,8.1,2.0,0.4,8.1,21.1,1.0,1.9,2.9,0.108,-1.0,0.4,-0.6,0.5,0,0.0,OOR,2008
Brendan Haywood,C,28,WAS,80,2228,316,599,0.528,0,0,0.0,316,599,0.528,0.528,216,294,0.735,273,303,576,71,31,133,108,216,848,18.3,0.582,0.0,0.491,14.0,16.4,15.2,5.2,0.7,5.0,12.9,17.3,4.9,1.9,6.8,0.146,0.6,-0.8,-0.2,1.0,0,0.0,OOR,2008
Luther Head,SG,25,HOU,73,1379,206,477,0.432,79,225,0.351,127,252,0.504,0.515,66,81,0.815,18,117,135,138,44,9,70,75,557,13.6,0.543,0.472,0.17,1.5,9.4,5.5,16.4,1.7,0.5,12.0,19.3,1.5,2.0,3.5,0.121,-0.1,0.9,0.8,1.0,0,0.0,OOR,2008
Walter Herrmann,PF,28,TOT,45,373,56,144,0.389,20,64,0.313,36,80,0.45,0.458,21,25,0.84,22,51,73,18,7,1,12,24,153,13.2,0.494,0.444,0.174,6.9,16.1,11.5,8.0,1.0,0.2,7.2,20.8,0.3,0.4,0.7,0.086,0.7,-1.0,-0.3,0.2,0,0.0,OOR,2008
Nenê,PF,25,DEN,16,266,29,71,0.408,0,1,0.0,29,70,0.414,0.408,27,49,0.551,30,57,87,15,9,14,21,46,85,11.1,0.459,0.014,0.69,12.4,22.8,17.7,7.8,1.6,3.7,18.5,18.1,-0.1,0.4,0.3,0.052,-4.6,0.4,-4.2,-0.1,0,0.0,OOR,2008
Grant Hill,SF,35,PHO,70,2222,358,712,0.503,33,104,0.317,325,608,0.535,0.526,170,196,0.867,74,279,353,203,65,56,96,153,919,15.7,0.576,0.146,0.275,4.1,13.1,9.0,13.1,1.5,1.6,10.7,18.0,3.8,2.1,5.9,0.127,0.9,0.5,1.4,1.9,0,0.0,OOR,2008
Kirk Hinrich,PG,27,CHI,75,2380,330,797,0.414,84,240,0.35,246,557,0.442,0.467,118,142,0.831,28,216,244,452,87,19,157,224,862,13.1,0.501,0.301,0.178,1.3,10.6,5.8,30.9,1.9,0.6,15.4,18.9,1.5,2.1,3.6,0.072,-0.9,0.2,-0.8,0.7,0,0.0,OOR,2008
Ryan Hollins,PF,23,CHA,60,532,46,94,0.489,0,0,0.0,46,94,0.489,0.489,55,82,0.671,53,54,107,14,10,30,25,96,147,11.4,0.565,0.0,0.872,11.4,11.7,11.6,4.0,1.0,4.3,16.1,13.3,0.6,0.4,1.1,0.096,-3.9,0.1,-3.8,-0.2,0,0.0,OOR,2008
Al Horford,C,21,ATL,81,2540,333,668,0.499,0,5,0.0,333,663,0.502,0.499,155,212,0.731,248,537,785,124,60,76,137,267,821,14.7,0.539,0.007,0.317,11.4,24.5,18.0,7.9,1.2,2.2,15.3,16.0,2.4,3.0,5.5,0.103,-1.2,-0.3,-1.6,0.3,0,0.0,OOR,2008
Robert Horry,PF,37,SAS,45,583,38,119,0.319,18,70,0.257,20,49,0.408,0.395,18,28,0.643,35,74,109,47,21,19,22,55,112,9.6,0.426,0.588,0.235,7.2,14.8,11.0,11.9,1.9,2.5,14.3,12.6,-0.1,1.1,1.1,0.088,-2.2,2.7,0.4,0.4,0,0.0,OOR,2008
Eddie House,PG,29,BOS,78,1480,217,531,0.409,117,298,0.393,100,233,0.429,0.519,33,36,0.917,19,148,167,152,59,10,76,114,584,13.0,0.534,0.561,0.068,1.6,11.2,6.7,16.9,2.1,0.6,12.2,19.6,1.1,2.8,3.9,0.127,0.4,1.4,1.8,1.4,0,0.0,OOR,2008
Dwight Howard,C,22,ORL,82,3088,583,974,0.599,0,4,0.0,583,970,0.601,0.599,529,897,0.59,279,882,1161,110,74,176,263,274,1695,22.9,0.619,0.004,0.921,10.9,31.6,21.7,6.1,1.2,4.2,16.1,24.2,6.4,6.4,12.9,0.2,1.6,1.2,2.8,3.7,0,0.048,Candidate,2008
Josh Howard,SF,27,DAL,76,2757,567,1247,0.455,67,210,0.319,500,1037,0.482,0.482,312,384,0.813,120,412,532,164,59,32,114,202,1513,18.3,0.534,0.168,0.308,5.2,16.7,11.2,10.6,1.1,0.9,7.5,25.9,4.8,3.2,8.0,0.14,1.8,-0.6,1.2,2.2,0,0.0,OOR,2008
Juwan Howard,PF,34,DAL,50,353,23,64,0.359,0,0,0.0,23,64,0.359,0.359,11,14,0.786,21,60,81,17,5,2,17,62,57,4.1,0.406,0.0,0.219,7.1,19.0,13.3,6.9,0.8,0.4,19.5,11.5,-0.3,0.4,0.1,0.016,-6.2,0.0,-6.2,-0.4,0,0.0,OOR,2008
Troy Hudson,PG,31,GSW,9,93,9,31,0.29,4,12,0.333,5,19,0.263,0.355,6,6,1.0,0,7,7,9,3,0,7,4,28,5.2,0.416,0.387,0.194,0.0,8.4,4.0,12.7,1.6,0.0,17.2,18.4,-0.2,0.0,-0.1,-0.062,-4.6,-1.7,-6.3,-0.1,0,0.0,OOR,2008
Larry Hughes,PG-SG,29,TOT,68,2020,305,801,0.381,67,194,0.345,238,607,0.392,0.423,150,188,0.798,39,191,230,181,99,17,116,139,827,11.9,0.468,0.242,0.235,2.1,11.1,6.5,15.1,2.6,0.7,11.6,22.2,-0.5,2.3,1.8,0.042,-2.3,0.0,-2.3,-0.1,0,0.0,OOR,2008
Kris Humphries,PF,22,TOR,70,925,161,333,0.483,0,2,0.0,161,331,0.486,0.483,75,124,0.605,90,169,259,28,25,28,47,107,397,15.7,0.512,0.006,0.372,11.4,21.8,16.6,4.9,1.4,2.5,10.8,22.1,0.6,1.3,1.8,0.096,-1.6,-0.7,-2.3,-0.1,0,0.0,OOR,2008
Lindsey Hunter,PG,37,DET,24,215,22,64,0.344,7,26,0.269,15,38,0.395,0.398,7,9,0.778,4,9,13,33,13,2,13,30,58,8.8,0.427,0.406,0.141,2.2,5.0,3.6,23.3,3.3,0.7,16.1,17.7,-0.1,0.3,0.2,0.048,-4.2,2.1,-2.1,0.0,0,0.0,OOR,2008
Steven Hunter,C,26,DEN,19,120,15,28,0.536,0,0,0.0,15,28,0.536,0.536,9,20,0.45,10,19,29,0,0,6,7,20,39,8.6,0.53,0.0,0.714,9.2,16.8,13.1,0.0,0.0,3.6,16.0,15.5,0.0,0.1,0.1,0.043,-5.5,-2.0,-7.5,-0.2,0,0.0,OOR,2008
Andre Iguodala,SF,24,PHI,82,3242,582,1277,0.456,101,307,0.329,481,970,0.496,0.495,365,506,0.721,85,361,446,391,171,49,214,187,1630,19.0,0.543,0.24,0.396,3.1,13.4,8.2,20.3,2.8,1.2,12.5,23.8,5.3,4.4,9.6,0.143,2.5,1.5,4.0,4.9,0,0.0,OOR,2008
Zydrunas Ilgauskas,C,32,CLE,73,2222,417,879,0.474,0,1,0.0,417,878,0.475,0.474,195,243,0.802,263,419,682,104,34,120,135,247,1029,18.7,0.522,0.001,0.276,13.1,22.2,17.5,8.5,0.8,4.3,12.0,22.9,2.9,3.2,6.1,0.131,-0.1,-0.3,-0.4,0.9,0,0.0,OOR,2008
D.J. Mbenga,C,27,TOT,42,326,39,84,0.464,0,0,0.0,39,84,0.464,0.464,5,12,0.417,28,44,72,10,7,26,12,70,83,9.4,0.465,0.0,0.143,9.4,14.7,12.1,4.3,1.1,5.8,11.8,13.5,0.0,0.4,0.4,0.066,-5.7,0.4,-5.3,-0.3,0,0.0,OOR,2008
Allen Iverson,SG,32,DEN,82,3424,712,1556,0.458,95,275,0.345,617,1281,0.482,0.488,645,797,0.809,47,196,243,586,160,12,245,109,2164,20.9,0.567,0.177,0.512,1.5,6.1,3.8,27.4,2.2,0.2,11.4,26.7,8.9,2.8,11.6,0.163,3.4,-0.7,2.7,4.0,0,0.0,OOR,2008
Royal Ivey,PG,26,MIL,75,1437,149,378,0.394,35,107,0.327,114,271,0.421,0.44,85,117,0.726,38,80,118,160,45,7,75,166,418,8.8,0.487,0.283,0.31,3.0,6.8,4.8,16.9,1.6,0.4,14.9,15.8,0.4,0.2,0.5,0.018,-3.3,-1.1,-4.4,-0.9,0,0.0,OOR,2008
Jarrett Jack,SG,24,POR,82,2229,267,620,0.431,65,190,0.342,202,430,0.47,0.483,215,248,0.867,31,203,234,313,61,1,178,129,814,13.0,0.558,0.306,0.4,1.6,10.7,6.2,22.7,1.5,0.0,19.6,19.3,1.6,1.5,3.2,0.069,-0.8,-0.4,-1.2,0.5,0,0.0,OOR,2008
Bobby Jackson,SG-PG,34,TOT,72,1389,204,506,0.403,81,226,0.358,123,280,0.439,0.483,64,81,0.79,33,148,181,139,45,5,59,96,553,13.5,0.51,0.447,0.16,2.7,12.4,7.5,15.9,1.7,0.3,9.8,20.0,1.3,1.7,3.0,0.105,0.0,0.6,0.6,0.9,0,0.0,OOR,2008
Luke Jackson,SF,26,MIA,14,228,26,80,0.325,11,30,0.367,15,50,0.3,0.394,16,23,0.696,7,26,33,17,8,0,9,22,79,9.1,0.438,0.375,0.288,3.6,13.9,8.7,12.6,1.9,0.0,9.1,20.6,-0.2,0.2,0.0,-0.004,-3.0,-1.0,-3.9,-0.1,0,0.0,OOR,2008
Stephen Jackson,SF,29,GSW,73,2855,488,1204,0.405,182,501,0.363,306,703,0.435,0.481,308,370,0.832,67,251,318,300,92,29,197,171,1466,14.9,0.536,0.416,0.307,2.4,9.8,6.0,15.2,1.6,0.7,12.6,23.1,3.2,1.4,4.6,0.077,1.1,-1.2,-0.2,1.3,0,0.0,OOR,2008
Casey Jacobsen,SG,26,MEM,53,547,39,115,0.339,16,72,0.222,23,43,0.535,0.409,13,17,0.765,12,53,65,20,5,1,16,34,107,4.5,0.437,0.626,0.148,2.4,11.0,6.7,5.2,0.5,0.1,11.6,11.3,-0.3,0.0,-0.3,-0.023,-4.0,-1.6,-5.6,-0.5,0,0.0,OOR,2008
Jerome James,C,32,NYK,2,5,1,1,1.0,0,0,0.0,1,1,1.0,1.0,2,2,1.0,0,3,3,0,0,0,0,0,4,45.3,1.064,0.0,2.0,0.0,70.6,34.2,0.0,0.0,0.0,0.0,16.9,0.1,0.0,0.1,0.613,16.5,4.6,21.2,0.0,0,0.0,OOR,2008
LeBron James,SF,23,CLE,75,3027,794,1642,0.484,113,359,0.315,681,1283,0.531,0.518,549,771,0.712,133,459,592,539,138,81,255,165,2250,29.1,0.568,0.219,0.47,4.9,17.8,11.1,37.3,2.4,2.1,11.4,33.5,10.7,4.6,15.2,0.242,8.2,2.6,10.9,9.8,1,0.348,Candidate,2008
Mike James,PG,32,TOT,54,720,101,290,0.348,31,97,0.32,70,193,0.363,0.402,39,48,0.813,14,55,69,60,21,2,36,56,272,8.6,0.437,0.334,0.166,2.2,8.7,5.5,13.4,1.6,0.2,10.4,22.1,-0.5,0.9,0.3,0.023,-3.4,-0.4,-3.8,-0.3,0,0.0,OOR,2008
Antawn Jamison,PF,31,WAS,79,3061,618,1417,0.436,120,354,0.339,498,1063,0.468,0.478,333,438,0.76,215,591,806,120,106,34,113,195,1689,20.3,0.525,0.25,0.309,8.0,23.3,15.4,7.2,1.9,0.9,6.6,25.9,6.0,3.2,9.2,0.144,3.1,-1.3,1.7,2.9,0,0.001,Candidate,2008
Marko Jarić,SG,29,MIN,75,2189,227,528,0.43,46,127,0.362,181,401,0.451,0.473,121,163,0.742,38,184,222,311,97,32,128,180,621,12.1,0.518,0.241,0.309,2.0,10.1,5.9,21.0,2.3,1.2,17.6,15.0,1.1,1.3,2.4,0.053,-1.5,0.6,-0.9,0.6,0,0.0,OOR,2008
Al Jefferson,C,23,MIN,82,2919,721,1441,0.5,0,5,0.0,721,1436,0.502,0.5,284,394,0.721,308,603,911,117,74,119,167,222,1726,22.7,0.535,0.003,0.273,11.9,24.7,18.1,7.5,1.3,3.2,9.4,27.5,4.8,2.9,7.7,0.127,2.8,-1.2,1.6,2.6,0,0.0,OOR,2008
Richard Jefferson,SF,27,NJN,82,3200,619,1328,0.466,77,213,0.362,542,1115,0.486,0.495,542,679,0.798,93,249,342,252,76,21,199,225,1857,17.4,0.571,0.16,0.511,3.4,9.0,6.2,15.0,1.2,0.5,10.9,26.1,6.1,1.5,7.6,0.114,1.6,-1.3,0.3,1.8,0,0.0,OOR,2008
Jared Jeffries,SF,26,NYK,73,1325,108,270,0.4,4,25,0.16,104,245,0.424,0.407,49,93,0.527,118,125,243,66,36,23,64,132,269,7.9,0.433,0.093,0.344,9.8,11.1,10.4,7.5,1.4,1.3,17.1,12.7,-0.5,0.6,0.1,0.002,-3.4,-0.7,-4.1,-0.7,0,0.0,OOR,2008
Yi Jianlian,PF,20,MIL,66,1647,219,520,0.421,6,21,0.286,213,499,0.427,0.427,122,145,0.841,106,238,344,55,36,56,90,153,566,11.3,0.485,0.04,0.279,7.3,17.7,12.3,5.3,1.1,2.7,13.4,18.4,-0.1,0.9,0.7,0.022,-2.9,-1.1,-3.9,-0.8,0,0.0,OOR,2008
Alexander Johnson,PF,24,MIA,43,549,61,125,0.488,0,0,0.0,61,125,0.488,0.488,57,83,0.687,32,62,94,13,13,10,42,80,179,8.9,0.554,0.0,0.664,6.9,13.7,10.3,4.0,1.3,1.5,20.6,17.6,-0.1,0.4,0.2,0.019,-5.2,-1.0,-6.2,-0.6,0,0.0,OOR,2008
Amir Johnson,PF,20,DET,62,764,92,165,0.558,0,0,0.0,92,165,0.558,0.558,37,55,0.673,87,148,235,29,24,82,39,141,221,17.5,0.584,0.0,0.333,13.5,23.2,18.4,5.9,1.7,8.5,17.1,14.1,1.1,1.9,3.0,0.19,-2.4,3.7,1.3,0.6,0,0.0,OOR,2008
Anthony Johnson,PG,33,TOT,69,1531,155,355,0.437,42,93,0.452,113,262,0.431,0.496,35,43,0.814,22,115,137,262,52,9,84,115,387,11.2,0.517,0.262,0.121,1.7,8.7,5.2,26.3,1.8,0.4,18.3,13.5,1.1,0.9,2.0,0.061,-1.5,-0.2,-1.6,0.1,0,0.0,OOR,2008
DerMarr Johnson,SF,27,SAS,5,28,7,14,0.5,3,9,0.333,4,5,0.8,0.607,0,2,0.0,0,1,1,1,1,0,0,4,17,17.3,0.571,0.643,0.143,0.0,4.2,2.1,7.2,1.9,0.0,0.0,25.5,0.0,0.0,0.1,0.143,1.7,0.8,2.5,0.0,0,0.0,OOR,2008
Joe Johnson,SG,26,ATL,82,3343,647,1497,0.432,169,444,0.381,478,1053,0.454,0.489,316,379,0.834,83,284,367,474,84,18,223,168,1779,17.3,0.535,0.297,0.253,2.9,9.9,6.4,25.5,1.3,0.4,11.8,25.6,5.3,1.7,7.0,0.1,2.7,-1.5,1.2,2.7,0,0.0,OOR,2008
Linton Johnson,PF,27,TOT,8,63,9,19,0.474,1,3,0.333,8,16,0.5,0.5,2,2,1.0,5,9,14,4,0,1,5,11,21,8.2,0.528,0.158,0.105,9.8,15.2,12.6,9.2,0.0,1.0,20.1,18.0,0.0,0.0,0.0,0.024,-4.4,-2.0,-6.4,-0.1,0,0.0,OOR,2008
Bobby Jones,SF,24,TOT,47,531,60,140,0.429,18,53,0.34,42,87,0.483,0.493,40,51,0.784,29,63,92,28,15,3,28,85,178,9.9,0.548,0.379,0.364,6.2,13.3,9.8,7.9,1.4,0.4,14.7,15.9,0.4,0.4,0.8,0.07,-3.3,-0.4,-3.7,-0.2,0,0.0,OOR,2008
Dahntay Jones,SG,27,SAC,25,206,23,53,0.434,1,6,0.167,22,47,0.468,0.443,34,51,0.667,7,28,35,12,8,6,10,28,81,13.5,0.537,0.113,0.962,4.1,15.7,10.0,8.9,2.0,2.3,11.7,18.5,0.2,0.2,0.4,0.096,-1.7,1.1,-0.6,0.1,0,0.0,OOR,2008
Damon Jones,SG,31,CLE,67,1336,151,363,0.416,115,276,0.417,36,87,0.414,0.574,20,28,0.714,5,67,72,126,19,1,36,66,437,11.3,0.582,0.76,0.077,0.4,5.9,3.1,15.1,0.8,0.1,8.8,14.0,2.4,0.7,3.0,0.108,0.6,-1.1,-0.4,0.5,0,0.0,OOR,2008
Dwayne Jones,PF,24,CLE,56,472,25,47,0.532,0,1,0.0,25,46,0.543,0.532,28,58,0.483,69,71,140,10,10,25,17,88,78,11.1,0.538,0.021,1.234,16.2,17.7,16.9,3.1,1.1,4.2,19.0,8.6,0.5,0.7,1.2,0.121,-3.7,0.1,-3.6,-0.2,0,0.0,OOR,2008
Eddie Jones,SG,36,DAL,47,922,66,180,0.367,34,116,0.293,32,64,0.5,0.461,10,14,0.714,18,114,132,69,26,8,29,72,176,7.6,0.473,0.644,0.078,2.3,13.8,8.3,10.8,1.5,0.6,13.5,10.9,0.1,1.0,1.1,0.058,-2.3,1.3,-1.0,0.2,0,0.0,OOR,2008
Fred Jones,SG,28,NYK,70,1757,182,432,0.421,74,192,0.385,108,240,0.45,0.507,94,126,0.746,30,140,170,166,48,18,78,140,532,10.9,0.546,0.444,0.292,1.9,9.4,5.5,14.7,1.4,0.8,13.8,14.4,1.7,0.6,2.2,0.061,-1.2,-0.2,-1.3,0.3,0,0.0,OOR,2008
James Jones,SF,27,POR,58,1276,143,327,0.437,91,205,0.444,52,122,0.426,0.576,86,98,0.878,43,118,161,34,24,15,28,96,463,13.6,0.625,0.627,0.3,4.0,10.8,7.4,4.3,1.0,0.9,7.0,14.8,2.9,0.8,3.7,0.139,1.4,-0.2,1.3,1.1,0,0.0,OOR,2008
Solomon Jones,PF,23,ATL,35,145,12,30,0.4,0,2,0.0,12,28,0.429,0.4,11,20,0.55,19,23,42,0,3,5,11,28,35,6.8,0.451,0.067,0.667,15.3,18.4,16.9,0.0,1.1,2.6,22.1,15.6,-0.1,0.1,0.0,0.0,-6.7,-2.0,-8.8,-0.2,0,0.0,OOR,2008
Chris Kaman,C,25,LAC,56,2083,338,700,0.483,0,4,0.0,338,696,0.486,0.483,202,265,0.762,173,538,711,107,33,155,164,179,878,17.5,0.538,0.006,0.379,9.5,30.0,19.7,9.3,0.8,5.6,16.7,21.7,0.4,3.2,3.6,0.083,-0.9,1.2,0.3,1.2,0,0.0,OOR,2008
Jason Kapono,SF,26,TOR,81,1530,243,498,0.488,57,118,0.483,186,380,0.489,0.545,37,43,0.86,31,89,120,65,34,2,58,131,580,10.8,0.561,0.237,0.086,2.4,6.9,4.6,6.7,1.2,0.1,10.1,17.7,1.0,0.9,1.9,0.06,-1.9,-0.7,-2.7,-0.3,0,0.0,OOR,2008
Coby Karl,SG,24,LAL,17,71,9,26,0.346,4,13,0.308,5,13,0.385,0.423,8,10,0.8,3,11,14,9,4,2,5,4,30,15.8,0.493,0.5,0.385,4.9,16.5,10.9,18.3,2.8,2.0,14.1,22.0,0.0,0.1,0.2,0.106,-0.3,0.7,0.4,0.0,0,0.0,OOR,2008
Viktor Khryapa,PF,25,CHI,9,105,12,31,0.387,0,1,0.0,12,30,0.4,0.387,8,14,0.571,6,14,20,8,6,0,6,11,32,9.7,0.431,0.032,0.452,6.2,15.6,10.7,11.9,2.9,0.0,13.9,18.2,-0.1,0.1,0.0,0.02,-3.3,1.5,-1.8,0.0,0,0.0,OOR,2008
Jason Kidd,PG,34,TOT,80,2906,305,793,0.385,119,312,0.381,186,481,0.387,0.46,135,165,0.818,94,506,600,806,136,26,266,165,864,16.7,0.499,0.393,0.208,3.8,20.0,12.0,44.0,2.5,0.7,23.5,17.9,2.0,3.8,5.9,0.097,1.6,1.3,3.0,3.6,0,0.0,OOR,2008
Tarence Kinsey,SG,23,MEM,11,96,16,38,0.421,3,7,0.429,13,31,0.419,0.461,5,6,0.833,3,9,12,2,3,0,3,11,40,10.3,0.492,0.184,0.158,3.5,10.6,7.0,3.4,1.6,0.0,6.9,20.2,0.0,0.0,0.0,0.02,-2.7,-0.5,-3.2,0.0,0,0.0,OOR,2008
Andrei Kirilenko,SF,26,UTA,72,2217,275,544,0.506,44,116,0.379,231,428,0.54,0.546,198,257,0.77,121,218,339,285,86,109,140,165,792,17.2,0.603,0.213,0.472,6.7,11.9,9.3,18.2,2.0,4.0,17.6,16.1,4.3,2.8,7.1,0.154,3.1,2.0,5.2,4.0,0,0.0,OOR,2008
