Player,Pos,Age,Tm,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,First,Share,Status,Season,W/L%
Darvin Ham,SF,27,MIL,29,540,39,80,0.488,2,3,0.667,37,77,0.481,0.5,29,49,0.592,56,65,121,25,17,21,33,85,109,10.1,0.537,0.038,0.613,11.8,13.6,12.7,6.5,1.6,2.9,24.5,11.3,0.4,0.5,0.9,0.079,-2.7,0.2,-2.5,-0.1,0,0.0,OOR,2001,0.634
Richard Hamilton,SF,22,WAS,78,2519,547,1249,0.438,40,146,0.274,507,1103,0.46,0.454,277,319,0.868,75,163,238,224,75,10,201,203,1411,15.7,0.508,0.117,0.255,3.4,7.7,5.5,17.7,1.5,0.3,12.6,28.1,2.3,0.1,2.4,0.046,0.4,-2.6,-2.2,-0.1,0,0.0,OOR,2001,0.232
Zendon Hamilton,C,25,LAC,3,19,2,9,0.222,0,0,0.0,2,9,0.222,0.222,5,8,0.625,3,5,8,0,0,0,2,4,9,5.7,0.359,0.0,0.889,18.6,29.3,24.1,0.0,0.0,0.0,13.8,35.3,-0.1,0.0,0.0,-0.119,-8.9,-6.1,-15.0,-0.1,0,0.0,OOR,2001,0.378
Tom Hammonds,PF,33,MIN,7,30,3,10,0.3,0,0,0.0,3,10,0.3,0.3,1,2,0.5,2,2,4,1,0,0,3,8,7,-4.9,0.322,0.0,0.2,7.5,7.7,7.6,4.8,0.0,0.0,21.6,20.9,-0.1,0.0,-0.1,-0.187,-12.8,-4.7,-17.5,-0.1,0,0.0,OOR,2001,0.573
Anfernee Hardaway,SG,29,PHO,4,112,15,36,0.417,2,8,0.25,13,28,0.464,0.444,7,11,0.636,5,13,18,15,6,1,3,6,39,16.6,0.477,0.222,0.306,5.0,13.4,9.1,22.0,2.8,0.6,6.8,17.5,0.2,0.2,0.4,0.155,0.7,2.4,3.0,0.1,0,0.0,OOR,2001,0.622
Tim Hardaway,PG,34,MIA,77,2613,408,1042,0.392,189,517,0.366,219,525,0.417,0.482,145,181,0.801,26,178,204,483,90,6,189,155,1150,16.7,0.513,0.496,0.174,1.2,8.1,4.6,35.5,1.9,0.2,14.4,24.3,3.1,3.3,6.4,0.118,2.8,-0.5,2.4,2.8,0,0.0,OOR,2001,0.61
Ron Harper,PG,37,LAL,47,1139,127,271,0.469,19,72,0.264,108,199,0.543,0.504,34,48,0.708,46,120,166,113,39,25,62,70,307,12.5,0.525,0.266,0.177,4.6,11.8,8.2,14.8,1.8,1.5,17.5,13.9,1.0,0.8,1.8,0.077,-0.2,0.4,0.2,0.6,0,0.0,OOR,2001,0.683
Matt Harpring,SG,24,CLE,56,1615,238,524,0.454,13,52,0.25,225,472,0.477,0.467,134,165,0.812,90,152,242,102,42,17,90,161,623,13.3,0.522,0.099,0.315,6.5,10.9,8.7,10.9,1.4,0.8,13.1,19.2,1.8,0.8,2.6,0.077,-0.4,-1.0,-1.3,0.3,0,0.0,OOR,2001,0.366
Al Harrington,PF,20,IND,78,1892,241,543,0.444,1,7,0.143,240,536,0.448,0.445,103,157,0.656,119,262,381,130,63,18,148,223,586,10.2,0.479,0.013,0.289,7.4,15.2,11.4,11.8,1.8,0.7,19.5,18.8,-1.0,2.2,1.2,0.031,-3.3,-0.1,-3.4,-0.7,0,0.0,OOR,2001,0.5
Othella Harrington,C,27,VAN,74,1815,247,507,0.487,0,3,0.0,247,504,0.49,0.487,171,224,0.763,139,249,388,56,34,45,145,237,665,12.0,0.549,0.006,0.442,9.0,15.7,12.4,5.3,1.0,1.8,19.3,19.2,0.8,1.7,2.5,0.067,-2.9,-0.4,-3.3,-0.6,0,0.0,OOR,2001,0.28
Lucious Harris,SG,30,NJN,73,2071,265,624,0.425,46,132,0.348,219,492,0.445,0.462,107,139,0.77,71,217,288,135,74,16,64,127,683,12.9,0.498,0.212,0.223,3.8,12.4,8.0,11.3,1.9,0.6,8.5,16.4,2.0,1.2,3.1,0.073,-0.2,-0.4,-0.7,0.7,0,0.0,OOR,2001,0.317
Jason Hart,PG,22,MIL,1,10,1,1,1.0,0,0,0.0,1,1,1.0,1.0,0,0,0.0,0,0,0,1,0,0,2,0,2,1.7,1.0,0.0,0.0,0.0,0.0,0.0,14.6,0.0,0.0,66.7,13.6,0.0,0.0,0.0,-0.159,-5.7,-4.4,-10.2,0.0,0,0.0,OOR,2001,0.634
Antonio Harvey,PF,30,POR,12,72,13,28,0.464,0,0,0.0,13,28,0.464,0.464,5,6,0.833,5,9,14,4,1,6,3,10,31,17.0,0.506,0.0,0.214,8.6,14.4,11.6,9.6,0.7,6.2,8.9,21.7,0.1,0.1,0.2,0.135,-1.2,0.0,-1.2,0.0,0,0.0,OOR,2001,0.61
Donnell Harvey,PF,20,DAL,18,65,8,14,0.571,0,0,0.0,8,14,0.571,0.571,6,16,0.375,6,14,20,2,3,1,7,15,22,9.8,0.523,0.0,1.143,10.6,23.4,17.2,4.7,2.4,1.1,25.0,19.6,-0.1,0.1,0.1,0.039,-6.6,0.1,-6.5,-0.1,0,0.0,OOR,2001,0.646
Hersey Hawkins,SG,34,CHH,59,681,56,137,0.409,17,46,0.37,39,91,0.429,0.471,54,63,0.857,17,63,80,72,33,9,19,45,183,14.3,0.555,0.336,0.46,2.9,10.5,6.7,17.0,2.6,1.0,10.3,12.4,1.4,1.0,2.3,0.165,0.2,2.6,2.8,0.8,0,0.0,OOR,2001,0.561
Michael Hawkins,PG,28,CLE,10,76,3,9,0.333,2,4,0.5,1,5,0.2,0.444,0,0,0.0,2,3,5,13,2,0,6,13,8,3.7,0.444,0.444,0.0,3.1,4.6,3.8,24.8,1.4,0.0,40.0,8.9,0.0,0.0,0.0,-0.022,-4.7,-0.6,-5.3,-0.1,0,0.0,OOR,2001,0.366
Alan Henderson,PF,28,ATL,73,1810,298,671,0.444,0,1,0.0,298,670,0.445,0.444,173,271,0.638,180,226,406,50,51,29,126,164,769,14.0,0.487,0.001,0.404,11.0,14.0,12.5,4.9,1.5,1.1,13.8,22.6,0.5,1.4,1.9,0.05,-1.2,-1.9,-3.0,-0.5,0,0.0,OOR,2001,0.305
Cedric Henderson,SF,25,CLE,55,961,102,262,0.389,1,8,0.125,101,254,0.398,0.391,30,46,0.652,19,71,90,79,29,23,63,101,235,6.2,0.416,0.031,0.176,2.3,8.5,5.4,13.2,1.6,1.7,18.2,16.2,-1.3,0.5,-0.7,-0.037,-4.5,-0.3,-4.8,-0.7,0,0.0,OOR,2001,0.366
Chris Herren,PG,25,BOS,25,408,29,96,0.302,16,55,0.291,13,41,0.317,0.385,9,12,0.75,4,17,21,56,14,0,20,43,83,6.1,0.41,0.573,0.125,1.1,5.1,3.0,21.9,1.8,0.0,16.5,13.5,-0.2,0.2,0.0,0.001,-4.0,-1.2,-5.2,-0.3,0,0.0,OOR,2001,0.439
Grant Hill,SF,28,ORL,4,133,19,43,0.442,1,1,1.0,18,42,0.429,0.453,16,26,0.615,8,17,25,25,5,2,11,9,55,18.1,0.505,0.023,0.605,6.5,14.5,10.4,30.7,1.9,1.1,16.8,21.8,0.2,0.2,0.3,0.126,3.3,2.0,5.2,0.2,0,0.0,OOR,2001,0.524
Tyrone Hill,PF,32,PHI,76,2363,278,587,0.474,0,1,0.0,278,586,0.474,0.474,172,273,0.63,239,448,687,48,37,27,127,242,728,12.4,0.515,0.002,0.465,11.7,21.0,16.4,3.3,0.8,0.8,15.2,16.0,2.0,3.5,5.5,0.111,-1.7,-0.8,-2.4,-0.3,0,0.0,OOR,2001,0.683
Fred Hoiberg,SG,28,CHI,74,2247,217,495,0.438,103,250,0.412,114,245,0.465,0.542,136,157,0.866,21,287,308,263,98,12,74,155,673,15.3,0.597,0.505,0.317,1.1,15.8,8.1,19.9,2.3,0.4,11.6,13.2,4.6,1.3,5.9,0.126,0.8,0.4,1.2,1.8,0,0.0,OOR,2001,0.183
Robert Horry,PF,30,LAL,79,1587,147,380,0.387,54,156,0.346,93,224,0.415,0.458,59,83,0.711,93,203,296,128,54,54,79,210,407,11.0,0.489,0.411,0.218,6.7,14.3,10.5,11.7,1.8,2.4,15.9,14.0,1.1,1.5,2.6,0.078,-1.0,0.6,-0.4,0.7,0,0.0,OOR,2001,0.683
Eddie House,PG,22,MIA,50,550,104,247,0.421,19,55,0.345,85,192,0.443,0.46,24,35,0.686,5,37,42,52,13,0,35,58,251,11.6,0.478,0.223,0.142,1.1,8.0,4.5,19.4,1.3,0.0,11.8,26.2,-0.2,0.6,0.4,0.035,-2.4,-0.9,-3.3,-0.2,0,0.0,OOR,2001,0.61
Allan Houston,SG,29,NYK,78,2858,542,1208,0.449,96,252,0.381,446,956,0.467,0.488,279,307,0.909,20,263,283,173,52,10,161,190,1459,16.1,0.543,0.209,0.254,0.9,10.8,6.0,12.0,1.0,0.3,10.7,25.7,4.1,3.5,7.5,0.126,1.3,-0.1,1.1,2.2,0,0.0,OOR,2001,0.585
Juwan Howard,PF,27,WAS,81,2974,583,1218,0.479,0,3,0.0,583,1215,0.48,0.479,296,383,0.773,171,401,572,224,75,37,242,292,1462,16.0,0.527,0.002,0.314,6.6,15.6,11.1,13.9,1.3,0.9,14.9,24.6,2.8,1.6,4.4,0.071,0.0,-1.2,-1.2,0.6,0,0.0,OOR,2001,0.232
Troy Hudson,PG,24,ORL,75,1008,125,372,0.336,22,109,0.202,103,263,0.392,0.366,85,104,0.817,38,67,105,162,37,3,92,82,357,10.2,0.427,0.293,0.28,4.1,7.6,5.8,25.5,1.9,0.2,18.0,22.4,-0.7,0.8,0.1,0.003,-2.6,-1.7,-4.3,-0.6,0,0.0,OOR,2001,0.524
Larry Hughes,SG,22,GSW,50,1846,308,805,0.383,14,75,0.187,294,730,0.403,0.391,193,252,0.766,76,200,276,223,96,29,152,147,823,13.9,0.449,0.093,0.313,4.0,12.5,7.9,21.0,2.7,1.1,14.2,24.4,-0.4,1.1,0.6,0.017,-1.2,-0.2,-1.4,0.3,0,0.0,OOR,2001,0.207
Lindsey Hunter,PG,30,MIL,82,2002,298,783,0.381,152,407,0.373,146,376,0.388,0.478,77,96,0.802,32,137,169,222,102,12,68,172,825,14.8,0.5,0.52,0.123,1.8,7.7,4.8,17.4,2.7,0.4,7.6,20.2,3.1,1.4,4.6,0.109,1.1,0.1,1.2,1.6,0,0.0,OOR,2001,0.634
Zydrunas Ilgauskas,C,25,CLE,24,616,114,234,0.487,0,2,0.0,114,232,0.491,0.487,53,78,0.679,65,95,160,18,15,37,60,78,281,16.0,0.524,0.009,0.333,12.3,17.8,15.0,5.4,1.3,4.4,18.3,24.1,0.1,0.7,0.7,0.056,-1.4,-0.4,-1.8,0.0,0,0.0,OOR,2001,0.366
Allen Iverson,SG,25,PHI,71,2979,762,1813,0.42,98,306,0.32,664,1507,0.441,0.447,585,719,0.814,50,223,273,325,178,20,237,147,2207,24.0,0.518,0.169,0.397,1.9,8.3,5.2,23.0,3.2,0.5,10.0,35.9,7.3,4.5,11.8,0.19,5.0,1.1,6.1,6.1,93,0.904,MVP,2001,0.683
Bobby Jackson,PG,27,SAC,79,1648,231,526,0.439,39,104,0.375,192,422,0.455,0.476,65,88,0.739,74,172,246,161,87,7,103,139,566,13.1,0.501,0.198,0.167,5.0,11.0,8.0,15.3,2.7,0.3,15.4,17.9,0.9,2.3,3.1,0.091,-1.2,1.3,0.1,0.9,0,0.0,OOR,2001,0.671
Jaren Jackson,SG,33,SAS,16,114,16,40,0.4,7,18,0.389,9,22,0.409,0.488,0,2,0.0,1,11,12,7,5,0,3,13,39,10.4,0.477,0.45,0.05,1.0,10.4,6.0,10.5,2.4,0.0,6.8,18.1,0.0,0.2,0.2,0.087,-2.8,1.1,-1.7,0.0,0,0.0,OOR,2001,0.707
Jim Jackson,SF,30,CLE,56,1690,239,632,0.378,26,80,0.325,213,552,0.386,0.399,139,169,0.822,53,171,224,163,53,10,130,139,643,10.7,0.455,0.127,0.267,3.6,11.6,7.6,16.4,1.6,0.4,15.5,22.3,-0.8,1.0,0.1,0.003,-2.2,-1.3,-3.4,-0.6,0,0.0,OOR,2001,0.366
Marc Jackson,C,26,GSW,48,1410,237,508,0.467,5,23,0.217,232,485,0.478,0.471,154,192,0.802,119,242,361,59,34,27,93,138,633,16.1,0.534,0.045,0.378,8.3,19.8,13.6,7.3,1.2,1.4,13.6,20.5,1.9,0.7,2.6,0.089,-0.2,-1.4,-1.6,0.2,0,0.0,OOR,2001,0.207
Mark Jackson,PG,35,TOR,83,2588,244,583,0.419,70,207,0.338,174,376,0.463,0.479,73,93,0.785,63,242,305,661,84,7,175,139,631,14.9,0.506,0.355,0.16,2.8,10.9,6.8,39.3,1.7,0.2,21.9,14.2,3.6,2.3,5.9,0.11,1.3,-0.2,1.0,2.0,0,0.0,OOR,2001,0.573
Stephen Jackson,SF,22,NJN,77,1660,243,572,0.425,52,155,0.335,191,417,0.458,0.47,97,135,0.719,41,167,208,140,86,14,130,166,635,12.1,0.503,0.271,0.236,2.8,11.9,7.2,15.1,2.7,0.6,17.1,20.8,-0.4,1.3,0.9,0.026,-1.6,0.1,-1.6,0.2,0,0.0,OOR,2001,0.317
Sam Jacobson,PG,25,MIN,14,59,9,18,0.5,0,0,0.0,9,18,0.5,0.5,2,3,0.667,3,3,6,4,3,0,0,19,20,10.7,0.518,0.0,0.167,5.8,5.9,5.8,10.6,2.7,0.0,0.0,14.8,0.1,0.0,0.2,0.147,-5.9,1.6,-4.3,0.0,0,0.0,OOR,2001,0.573
Tim James,SF,24,CHH,30,197,16,52,0.308,1,3,0.333,15,49,0.306,0.317,12,14,0.857,15,20,35,8,2,5,8,27,45,5.8,0.387,0.058,0.269,8.7,11.5,10.1,6.5,0.5,1.9,12.1,15.5,-0.1,0.2,0.1,0.022,-5.9,-1.1,-6.9,-0.2,0,0.0,OOR,2001,0.561
Antawn Jamison,SF,24,GSW,82,3394,800,1812,0.442,62,205,0.302,738,1607,0.459,0.459,382,534,0.715,280,435,715,164,114,28,199,225,2044,19.0,0.499,0.113,0.295,8.1,14.8,11.2,9.5,1.7,0.6,8.9,27.9,5.4,1.3,6.7,0.094,2.8,-2.0,0.8,2.3,0,0.0,OOR,2001,0.207
Anthony Johnson,PG,26,CLE,53,511,53,152,0.349,1,5,0.2,52,147,0.354,0.352,23,33,0.697,10,34,44,78,23,6,34,62,130,8.1,0.39,0.033,0.217,2.2,7.6,4.9,24.5,2.4,0.8,17.0,17.6,-0.5,0.3,-0.2,-0.019,-4.4,0.1,-4.3,-0.3,0,0.0,OOR,2001,0.366
Avery Johnson,PG,35,SAS,55,1290,134,300,0.447,1,6,0.167,133,294,0.452,0.448,41,60,0.683,21,64,85,237,33,4,60,90,310,11.5,0.475,0.02,0.2,1.9,5.3,3.7,29.5,1.4,0.2,15.5,14.1,1.3,1.3,2.6,0.098,-1.3,0.1,-1.2,0.3,0,0.0,OOR,2001,0.707
DerMarr Johnson,SF,20,ATL,78,1313,146,390,0.374,41,127,0.323,105,263,0.399,0.427,64,87,0.736,56,122,178,64,43,30,93,134,397,8.4,0.463,0.326,0.223,4.7,10.4,7.6,7.9,1.7,1.6,17.8,17.7,-0.9,0.9,0.0,0.0,-2.8,-0.8,-3.5,-0.5,0,0.0,OOR,2001,0.305
Ervin Johnson,C,33,MIL,82,1981,108,198,0.545,0,0,0.0,108,198,0.545,0.545,50,93,0.538,205,408,613,40,44,97,47,257,266,11.2,0.557,0.0,0.47,11.8,23.2,17.5,2.8,1.2,3.6,16.4,6.5,2.6,2.5,5.1,0.123,-1.3,0.5,-0.8,0.6,0,0.0,OOR,2001,0.634
Larry Johnson,PF,31,NYK,65,2105,246,598,0.411,51,163,0.313,195,435,0.448,0.454,102,128,0.797,90,273,363,127,39,29,97,209,645,11.2,0.493,0.273,0.214,5.3,15.2,10.4,10.5,1.0,1.1,12.9,17.4,1.0,3.1,4.1,0.093,-1.0,0.9,-0.1,1.0,0,0.0,OOR,2001,0.585
Damon Jones,PG,24,VAN,71,1415,170,416,0.409,84,231,0.364,86,185,0.465,0.51,37,52,0.712,16,108,124,224,36,1,76,58,461,13.0,0.525,0.555,0.125,1.3,8.7,5.0,26.2,1.3,0.0,14.8,16.6,1.4,0.4,1.8,0.062,0.7,-1.1,-0.3,0.6,0,0.0,OOR,2001,0.28
Eddie Jones,SG,29,MIA,63,2282,388,871,0.445,90,238,0.378,298,633,0.471,0.497,228,270,0.844,75,217,292,171,110,58,135,183,1094,18.8,0.553,0.273,0.31,3.9,11.3,7.6,14.8,2.7,2.0,12.0,23.9,3.9,4.0,7.9,0.166,2.5,2.1,4.6,3.8,0,0.0,OOR,2001,0.61
Jumaine Jones,SF,21,PHI,65,866,122,275,0.444,20,60,0.333,102,215,0.474,0.48,40,53,0.755,63,126,189,32,30,15,39,68,304,14.2,0.51,0.218,0.193,8.4,16.1,12.3,6.3,1.8,1.3,11.6,17.6,0.9,1.4,2.3,0.125,0.0,0.4,0.4,0.5,0,0.0,OOR,2001,0.683
Popeye Jones,PF,30,WAS,45,638,60,153,0.392,1,6,0.167,59,147,0.401,0.395,41,55,0.745,83,137,220,31,19,8,21,95,162,13.1,0.457,0.039,0.359,14.9,25.6,20.2,7.8,1.5,0.9,10.6,13.8,0.8,0.5,1.2,0.094,-1.3,-1.7,-3.0,-0.2,0,0.0,OOR,2001,0.232
Garth Joseph,C,27,TOR,4,16,1,5,0.2,0,0,0.0,1,5,0.2,0.2,0,2,0.0,2,0,2,1,0,1,2,1,2,-5.0,0.17,0.0,0.4,13.7,0.0,7.0,9.8,0.0,4.3,25.4,22.0,-0.1,0.0,-0.1,-0.345,-13.6,-6.3,-19.9,-0.1,0,0.0,OOR,2001,0.573
Adam Keefe,PF,30,GSW,67,836,64,159,0.403,1,3,0.333,63,156,0.404,0.406,39,63,0.619,90,119,209,36,28,20,40,102,168,9.7,0.45,0.019,0.396,10.5,16.4,13.3,6.5,1.7,1.7,17.6,11.5,0.1,0.5,0.6,0.032,-3.5,-0.7,-4.3,-0.5,0,0.0,OOR,2001,0.207
Shawn Kemp,PF,31,POR,68,1083,168,413,0.407,4,11,0.364,164,402,0.408,0.412,101,131,0.771,63,196,259,65,45,23,99,184,441,11.4,0.469,0.027,0.317,7.2,20.9,14.3,9.9,2.2,1.6,17.4,24.5,-0.8,1.7,0.9,0.041,-4.8,0.1,-4.8,-0.7,0,0.0,OOR,2001,0.61
Steve Kerr,PG,35,SAS,55,650,67,159,0.421,33,77,0.429,34,82,0.415,0.525,14,15,0.933,6,29,35,57,16,1,21,30,181,10.6,0.546,0.484,0.094,1.1,4.8,3.0,14.1,1.3,0.1,11.3,13.5,0.8,0.6,1.5,0.108,-0.5,0.5,0.0,0.3,0,0.0,OOR,2001,0.707
Jerome Kersey,SF,38,MIL,22,243,32,69,0.464,0,1,0.0,32,68,0.471,0.464,8,16,0.5,8,37,45,15,14,8,6,36,72,12.9,0.473,0.014,0.232,3.8,17.1,10.5,9.4,3.0,2.4,7.3,15.3,0.2,0.3,0.5,0.101,-2.5,2.2,-0.3,0.1,0,0.0,OOR,2001,0.634
Lari Ketner,PF,23,IND,3,7,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,1,0,0,2,0,0,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,20.2,0.0,0.0,100.0,13.3,-0.1,0.0,-0.1,-0.383,-13.9,-1.5,-15.4,0.0,0,0.0,OOR,2001,0.5
Jason Kidd,PG,27,PHO,77,3065,451,1097,0.411,69,232,0.297,382,865,0.442,0.443,328,403,0.814,91,403,494,753,166,23,286,171,1299,19.4,0.51,0.211,0.367,3.3,15.2,9.1,41.2,2.8,0.5,18.3,22.7,4.2,5.4,9.6,0.15,2.4,1.7,4.2,4.8,0,0.015,Candidate,2001,0.622
Gerard King,SF,28,WAS,45,706,90,176,0.511,0,0,0.0,90,176,0.511,0.511,36,45,0.8,39,90,129,31,14,11,47,94,216,10.1,0.552,0.0,0.256,6.3,15.2,10.7,7.4,1.0,1.1,19.4,15.3,0.3,0.2,0.5,0.035,-2.7,-0.6,-3.3,-0.2,0,0.0,OOR,2001,0.232
Brevin Knight,PG,25,ATL,53,1457,139,371,0.375,1,10,0.1,138,361,0.382,0.376,54,66,0.818,23,145,168,311,101,4,91,155,333,12.5,0.416,0.027,0.178,1.8,11.2,6.4,33.7,3.6,0.2,18.5,15.1,0.0,1.6,1.6,0.054,-3.0,1.6,-1.4,0.2,0,0.0,OOR,2001,0.305
Travis Knight,C,26,NYK,45,256,10,53,0.189,0,1,0.0,10,52,0.192,0.189,9,18,0.5,19,34,53,5,5,11,10,47,29,0.9,0.238,0.019,0.34,9.3,15.6,12.5,3.0,1.1,3.5,14.1,13.5,-0.7,0.5,-0.3,-0.049,-8.6,0.0,-8.6,-0.4,0,0.0,OOR,2001,0.585
Toni Kukoč,SF,32,PHI,65,1597,275,582,0.473,70,157,0.446,205,425,0.482,0.533,101,160,0.631,66,193,259,199,48,11,111,98,721,17.8,0.553,0.27,0.275,4.7,13.5,9.1,22.7,1.6,0.5,14.5,21.5,2.9,1.7,4.7,0.14,3.0,0.2,3.2,2.1,0,0.0,OOR,2001,0.683
Christian Laettner,C-PF,31,DAL,78,1663,277,551,0.503,4,13,0.308,273,538,0.507,0.506,170,204,0.833,118,247,365,124,71,46,137,242,728,17.0,0.568,0.024,0.37,8.1,16.9,12.5,12.7,2.2,2.0,17.6,21.1,2.5,1.8,4.3,0.124,0.0,0.7,0.6,1.1,0,0.0,OOR,2001,0.646
Raef LaFrentz,C,24,DEN,78,2457,387,812,0.477,51,139,0.367,336,673,0.499,0.508,183,262,0.698,173,434,607,107,37,206,97,290,1008,17.6,0.544,0.171,0.323,7.6,19.4,13.4,7.3,0.8,5.8,9.5,18.6,4.3,2.5,6.8,0.132,0.1,0.7,0.8,1.8,0,0.0,OOR,2001,0.488
Trajan Langdon,SG,24,CLE,65,1116,135,313,0.431,51,124,0.411,84,189,0.444,0.513,68,76,0.895,12,77,89,81,38,9,52,114,389,11.8,0.561,0.396,0.243,1.2,8.0,4.6,11.9,1.8,0.6,13.1,16.1,1.5,0.5,2.0,0.086,-0.9,-0.1,-1.0,0.3,0,0.0,OOR,2001,0.366
Dan Langhi,SF,23,HOU,33,241,37,99,0.374,0,1,0.0,37,98,0.378,0.374,16,29,0.552,13,28,41,4,7,1,8,16,90,9.4,0.403,0.01,0.293,6.4,13.1,9.8,2.8,1.5,0.3,6.7,22.9,-0.2,0.2,-0.1,-0.014,-4.0,-2.3,-6.3,-0.3,0,0.0,OOR,2001,0.549
Voshon Lenard,SG,27,DEN,80,2331,336,846,0.397,147,382,0.385,189,464,0.407,0.484,153,192,0.797,47,184,231,190,65,18,102,170,972,13.2,0.522,0.452,0.227,2.2,8.7,5.4,13.4,1.4,0.5,9.9,19.7,2.9,0.6,3.5,0.072,0.2,-1.1,-0.8,0.7,0,0.0,OOR,2001,0.488
Quincy Lewis,SF,23,UTA,35,402,50,123,0.407,9,25,0.36,41,98,0.418,0.443,15,21,0.714,14,33,47,18,10,10,17,78,124,7.1,0.469,0.203,0.171,4.4,10.0,7.2,7.2,1.3,2.0,11.4,17.1,0.0,0.3,0.3,0.041,-4.3,-0.2,-4.5,-0.3,0,0.0,OOR,2001,0.646
Rashard Lewis,PF,21,SEA,78,2720,426,887,0.48,123,285,0.432,303,602,0.503,0.55,176,213,0.826,143,398,541,125,91,45,129,191,1151,17.3,0.587,0.321,0.24,6.1,16.7,11.4,7.6,1.8,1.2,11.6,18.4,5.9,2.1,8.0,0.142,2.4,-0.4,2.1,2.8,0,0.0,OOR,2001,0.537
Randy Livingston,PG,25,GSW,2,7,0,2,0.0,0,1,0.0,0,1,0.0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,-3.7,0.0,0.5,0.0,0.0,16.5,7.6,19.2,0.0,0.0,0.0,12.1,0.0,0.0,0.0,-0.222,-11.2,-4.4,-15.6,0.0,0,0.0,OOR,2001,0.207
Art Long,PF,28,SAC,9,20,0,4,0.0,0,0,0.0,0,4,0.0,0.0,0,2,0.0,2,6,8,1,0,3,2,5,0,-3.6,0.0,0.0,0.5,11.1,31.5,21.5,6.4,0.0,10.0,29.1,15.2,-0.1,0.1,-0.1,-0.214,-14.6,1.7,-12.8,-0.1,0,0.0,OOR,2001,0.671
Grant Long,PF,34,VAN,66,1507,140,319,0.439,4,15,0.267,136,304,0.447,0.445,112,157,0.713,76,198,274,83,72,15,62,160,396,11.4,0.51,0.047,0.492,5.8,14.9,10.4,8.7,2.5,0.7,13.8,13.6,1.0,1.4,2.4,0.078,-2.3,1.2,-1.1,0.3,0,0.0,OOR,2001,0.28
Luc Longley,C,32,NYK,25,301,18,54,0.333,0,0,0.0,18,54,0.333,0.333,13,17,0.765,26,40,66,7,3,9,22,51,49,3.7,0.399,0.0,0.315,10.8,15.6,13.3,3.7,0.6,2.4,26.4,13.6,-0.5,0.5,0.0,0.0,-7.0,0.6,-6.4,-0.3,0,0.0,OOR,2001,0.585
Felipe López,SG-PG,26,WAS,70,1565,211,478,0.441,19,52,0.365,192,426,0.451,0.461,109,156,0.699,55,179,234,107,62,30,83,156,550,12.5,0.503,0.109,0.326,4.0,13.5,8.7,11.3,2.1,1.4,13.2,18.0,0.9,1.0,1.9,0.057,-1.2,0.2,-1.0,0.4,0,0.0,OOR,2001,0.232
Tyronn Lue,PG,23,LAL,38,468,50,117,0.427,11,34,0.324,39,83,0.47,0.474,19,24,0.792,5,27,32,45,19,0,27,54,130,8.7,0.51,0.291,0.205,1.2,6.4,3.9,14.3,2.1,0.0,17.5,14.8,0.2,0.2,0.4,0.042,-3.6,-0.4,-4.0,-0.2,0,0.0,OOR,2001,0.683
George Lynch,SF,30,PHI,82,2649,274,616,0.445,15,57,0.263,259,559,0.463,0.457,123,171,0.719,200,390,590,139,99,30,109,222,686,12.4,0.496,0.093,0.278,8.7,16.3,12.6,8.4,2.0,0.8,13.6,13.7,2.3,4.2,6.5,0.118,-0.8,1.3,0.5,1.7,0,0.0,OOR,2001,0.683
Todd MacCulloch,C,25,PHI,63,597,109,185,0.589,0,0,0.0,109,185,0.589,0.589,42,66,0.636,69,99,168,10,7,19,27,96,260,18.3,0.607,0.0,0.357,13.3,18.4,15.9,3.1,0.6,2.3,11.2,18.3,1.6,0.9,2.5,0.199,0.3,-0.4,-0.1,0.3,0,0.0,OOR,2001,0.683
Don MacLean,SF,31,MIA,8,76,10,20,0.5,2,2,1.0,8,18,0.444,0.55,9,12,0.75,7,11,18,4,5,1,10,9,31,16.3,0.613,0.1,0.6,11.0,17.2,14.1,9.6,3.6,1.0,28.3,22.5,0.0,0.2,0.2,0.12,-1.2,2.0,0.8,0.1,0,0.0,OOR,2001,0.61
Mark Madsen,PF,25,LAL,70,641,55,113,0.487,1,1,1.0,54,112,0.482,0.491,26,37,0.703,74,78,152,24,8,8,27,111,137,9.2,0.53,0.009,0.327,13.2,13.6,13.4,5.4,0.7,0.9,17.3,10.9,0.8,0.3,1.1,0.085,-2.9,-1.6,-4.5,-0.4,0,0.0,OOR,2001,0.683
Corey Maggette,SF,21,LAC,69,1359,225,487,0.462,17,56,0.304,208,431,0.483,0.479,223,288,0.774,88,203,291,82,35,9,106,140,690,18.2,0.562,0.115,0.591,7.6,16.6,12.3,10.8,1.4,0.5,14.7,24.5,2.7,1.1,3.9,0.137,1.2,-1.0,0.2,0.7,0,0.0,OOR,2001,0.378
