Player,Pos,Age,Tm,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,First,Share,Status,Season,W/L%
Rickey Green,PG,30,UTA,77,2431,381,798,0.477,6,20,0.3,375,778,0.482,0.481,232,267,0.869,37,152,189,597,132,3,177,131,1000,16.3,0.546,0.025,0.335,1.6,6.3,4.0,33.9,2.5,0.1,16.2,17.8,3.5,3.2,6.7,0.132,0.9,0.7,1.6,2.2,0,0.0,OOR,1985,0.5
Sidney Green,PF,24,CHI,48,740,108,250,0.432,0,4,0.0,108,246,0.439,0.432,79,98,0.806,72,174,246,29,11,14,68,102,295,11.6,0.503,0.016,0.392,11.6,26.6,19.3,5.4,0.7,1.1,18.8,20.4,-0.2,0.8,0.6,0.039,-3.1,-1.8,-4.9,-0.6,0,0.0,OOR,1985,0.463
Dave Greenwood,PF,27,CHI,61,1523,152,332,0.458,0,1,0.0,152,331,0.459,0.458,67,94,0.713,108,280,388,78,34,18,63,190,371,9.4,0.497,0.003,0.283,8.4,20.8,14.8,6.6,1.1,0.7,14.4,12.0,0.6,1.4,2.0,0.065,-2.3,-0.3,-2.5,-0.2,0,0.0,OOR,1985,0.463
Kevin Grevey,SF,31,MIL,78,1182,190,424,0.448,8,33,0.242,182,391,0.465,0.458,88,107,0.822,27,76,103,94,30,2,55,85,476,10.7,0.505,0.078,0.252,2.5,7.1,4.8,10.8,1.2,0.1,10.5,18.1,0.9,1.3,2.1,0.086,-1.5,-0.4,-1.9,0.0,0,0.0,OOR,1985,0.72
Darrell Griffith,SG,26,UTA,78,2776,728,1593,0.457,92,257,0.358,636,1336,0.476,0.486,216,298,0.725,124,220,344,243,133,30,247,178,1764,15.6,0.512,0.161,0.187,4.7,8.0,6.4,14.2,2.2,0.6,12.5,28.2,-0.3,3.8,3.5,0.061,0.2,-0.3,0.0,1.4,0,0.0,OOR,1985,0.5
Ernie Grunfeld,SF,29,NYK,69,1061,188,384,0.49,2,8,0.25,186,376,0.495,0.492,77,104,0.74,41,110,151,105,50,7,40,129,455,14.7,0.529,0.021,0.271,4.4,12.4,8.3,14.4,2.3,0.4,8.5,18.3,1.5,0.9,2.4,0.111,0.3,0.8,1.1,0.8,0,0.0,OOR,1985,0.293
Bob Hansen,SG,24,UTA,54,646,110,225,0.489,1,7,0.143,109,218,0.5,0.491,40,72,0.556,20,50,70,75,25,1,49,88,261,10.0,0.508,0.031,0.32,3.3,7.8,5.6,16.4,1.8,0.1,16.0,18.8,-0.2,0.8,0.7,0.049,-4.0,0.4,-3.6,-0.3,0,0.0,OOR,1985,0.5
Bill Hanzlik,SF,27,DEN,80,1673,220,522,0.421,1,15,0.067,219,507,0.432,0.422,180,238,0.756,88,119,207,210,84,26,115,291,621,10.5,0.495,0.029,0.456,5.3,8.1,6.6,14.8,2.2,0.9,15.5,16.8,0.8,1.4,2.2,0.063,-2.8,0.1,-2.7,-0.3,0,0.0,OOR,1985,0.634
Derek Harper,PG,23,DAL,82,2218,329,633,0.52,21,61,0.344,308,572,0.538,0.536,111,154,0.721,47,152,199,360,144,37,123,194,790,15.2,0.564,0.096,0.243,2.4,8.0,5.1,21.7,3.2,1.0,14.9,15.5,2.9,2.4,5.4,0.116,0.1,2.0,2.1,2.3,0,0.0,OOR,1985,0.537
Scott Hastings,PF,24,ATL,64,825,89,188,0.473,0,0,0.0,89,188,0.473,0.473,63,81,0.778,59,100,159,46,24,23,50,135,241,9.7,0.539,0.0,0.431,8.0,13.1,10.6,7.3,1.4,1.6,18.3,13.7,0.4,0.9,1.3,0.075,-2.9,0.7,-2.2,-0.1,0,0.0,OOR,1985,0.415
Steve Hayes,C,29,PHI,11,101,10,18,0.556,0,0,0.0,10,18,0.556,0.556,2,4,0.5,11,23,34,1,1,4,2,19,22,10.4,0.557,0.0,0.222,12.4,25.4,19.0,1.3,0.5,2.3,9.2,8.7,0.1,0.1,0.3,0.124,-1.8,-0.1,-1.9,0.0,0,0.0,OOR,1985,0.707
Gerald Henderson,PG,29,SEA,79,2648,427,891,0.479,9,38,0.237,418,853,0.49,0.484,199,255,0.78,71,119,190,559,140,9,231,196,1062,14.3,0.529,0.043,0.286,3.1,5.2,4.2,31.5,2.6,0.2,18.7,19.5,1.4,2.3,3.7,0.067,-0.2,-0.1,-0.3,1.1,0,0.0,OOR,1985,0.378
Rod Higgins,SF,25,CHI,68,942,119,270,0.441,10,37,0.27,109,233,0.468,0.459,60,90,0.667,55,92,147,73,21,13,49,91,308,10.2,0.497,0.137,0.333,6.9,11.0,9.0,10.4,1.1,0.8,13.7,15.9,0.4,0.5,1.0,0.049,-1.0,-0.8,-1.8,0.0,0,0.0,OOR,1985,0.463
Roy Hinson,PF,23,CLE,76,2344,465,925,0.503,0,3,0.0,465,922,0.504,0.503,271,376,0.721,186,410,596,68,51,173,171,311,1201,16.0,0.551,0.003,0.406,8.6,18.9,13.8,4.3,1.0,4.1,13.6,21.6,2.0,3.0,5.0,0.103,-1.0,0.6,-0.4,0.9,0,0.0,OOR,1985,0.439
Craig Hodges,SG,24,MIL,82,2496,359,732,0.49,47,135,0.348,312,597,0.523,0.523,106,130,0.815,74,112,186,349,96,1,135,262,871,11.8,0.552,0.184,0.178,3.3,5.0,4.1,18.5,1.9,0.0,14.6,15.1,3.2,2.9,6.0,0.115,-0.5,0.6,0.0,1.3,0,0.0,OOR,1985,0.72
Lionel Hollins,PG,31,HOU,80,1950,249,540,0.461,3,13,0.231,246,527,0.467,0.464,108,136,0.794,33,140,173,417,78,10,170,187,609,11.1,0.508,0.024,0.252,1.9,8.0,5.0,26.2,1.9,0.3,22.1,15.6,0.7,1.9,2.5,0.062,-2.0,0.0,-1.9,0.1,0,0.0,OOR,1985,0.585
Michael Holton,SG,23,PHO,74,1761,257,576,0.446,14,45,0.311,243,531,0.458,0.458,96,118,0.814,30,102,132,198,59,6,123,141,624,8.9,0.497,0.078,0.205,2.0,6.5,4.2,15.2,1.6,0.2,16.4,17.4,-0.6,1.4,0.8,0.023,-3.1,-0.6,-3.6,-0.7,0,0.0,OOR,1985,0.439
Phil Hubbard,SF,28,CLE,76,2249,415,822,0.505,0,4,0.0,415,818,0.507,0.505,371,494,0.751,214,265,479,114,81,9,178,258,1201,16.0,0.578,0.005,0.601,10.3,12.8,11.5,7.3,1.7,0.2,14.6,21.7,3.7,2.0,5.7,0.121,0.7,-0.6,0.1,1.2,0,0.0,OOR,1985,0.439
Jay Humphries,SG,22,PHO,80,2062,279,626,0.446,4,20,0.2,275,606,0.454,0.449,141,170,0.829,32,132,164,350,107,8,167,209,703,10.6,0.502,0.032,0.272,1.8,7.1,4.5,22.6,2.4,0.2,19.2,17.1,-0.2,2.2,1.9,0.044,-2.9,0.4,-2.6,-0.3,0,0.0,OOR,1985,0.439
Geoff Huston,PG,27,CLE,8,93,12,25,0.48,0,0,0.0,12,25,0.48,0.48,2,3,0.667,0,1,1,23,0,0,8,8,26,7.8,0.494,0.0,0.12,0.0,1.2,0.6,33.1,0.0,0.0,23.3,14.8,0.0,0.0,0.0,-0.002,-2.1,-3.0,-5.1,-0.1,0,0.0,OOR,1985,0.439
Marc Iavaroni,PF,28,SAS,69,1334,162,354,0.458,0,4,0.0,162,350,0.463,0.458,87,128,0.68,95,209,304,119,35,35,119,217,411,8.8,0.501,0.011,0.362,8.3,17.2,12.9,11.1,1.2,1.5,22.5,15.9,-0.5,1.3,0.7,0.027,-3.5,0.0,-3.5,-0.5,0,0.0,OOR,1985,0.5
Dan Issel,C,36,DEN,77,1684,363,791,0.459,1,7,0.143,362,784,0.462,0.46,257,319,0.806,80,251,331,137,65,31,93,171,984,16.9,0.528,0.009,0.403,4.8,17.0,10.5,10.7,1.7,1.0,9.1,23.0,2.7,1.7,4.3,0.124,0.4,-0.7,-0.3,0.7,0,0.0,OOR,1985,0.634
Ralph Jackson,PG,22,IND,1,12,1,3,0.333,0,0,0.0,1,3,0.333,0.333,0,0,0.0,1,0,1,4,2,0,1,1,2,15.6,0.333,0.0,0.0,8.7,0.0,4.4,41.7,7.6,0.0,25.0,13.1,0.0,0.0,0.0,0.069,-0.3,4.6,4.3,0.0,0,0.0,OOR,1985,0.268
Clemon Johnson,C,28,PHI,58,875,117,235,0.498,0,1,0.0,117,234,0.5,0.498,36,49,0.735,92,129,221,33,15,44,43,112,270,11.9,0.526,0.004,0.209,12.0,16.5,14.2,5.1,0.8,2.9,14.4,13.8,0.8,0.9,1.7,0.095,-1.2,0.0,-1.2,0.2,0,0.0,OOR,1985,0.707
Dennis Johnson,PG,30,BOS,80,2976,493,1066,0.462,7,26,0.269,486,1040,0.467,0.466,261,306,0.853,91,226,317,543,96,39,212,224,1254,14.4,0.522,0.024,0.287,3.5,8.0,5.9,23.4,1.5,0.7,15.0,19.3,3.5,2.8,6.4,0.103,0.4,0.0,0.3,1.8,0,0.0,OOR,1985,0.768
Eddie Johnson,SG,29,ATL,73,2367,453,946,0.479,22,72,0.306,431,874,0.493,0.49,265,332,0.798,38,154,192,566,43,7,244,184,1193,15.8,0.546,0.076,0.351,1.8,7.0,4.4,35.4,0.9,0.2,18.3,23.3,2.8,1.4,4.2,0.084,1.5,-2.2,-0.7,0.8,0,0.0,OOR,1985,0.415
Eddie Johnson,SF,25,KCK,82,3029,769,1565,0.491,13,54,0.241,756,1511,0.5,0.496,325,373,0.871,151,256,407,273,83,22,225,237,1876,16.2,0.542,0.035,0.238,5.7,9.6,7.7,13.4,1.3,0.4,11.5,25.5,4.4,0.9,5.3,0.083,1.3,-1.8,-0.6,1.1,0,0.0,OOR,1985,0.378
Frank Johnson,PG,26,WSB,46,925,175,358,0.489,6,17,0.353,169,341,0.496,0.497,72,96,0.75,23,40,63,143,43,3,59,72,428,15.0,0.535,0.047,0.268,2.7,4.9,3.8,22.1,2.2,0.2,12.8,20.7,0.9,1.1,1.9,0.101,-0.1,0.6,0.6,0.6,0,0.0,OOR,1985,0.488
George Johnson,C,36,NJN,65,800,42,79,0.532,1,1,1.0,41,78,0.526,0.538,22,27,0.815,74,111,185,22,19,78,39,151,107,8.3,0.589,0.013,0.342,10.0,16.1,13.0,3.2,1.1,5.7,30.0,6.6,0.2,1.1,1.3,0.081,-3.9,2.6,-1.4,0.1,0,0.0,OOR,1985,0.512
George Johnson,SF,28,PHI,55,756,107,263,0.407,1,10,0.1,106,253,0.419,0.409,49,56,0.875,48,116,164,38,31,16,49,99,264,9.9,0.459,0.038,0.213,7.2,17.1,12.2,6.9,2.0,1.2,14.6,17.9,-0.2,0.9,0.7,0.047,-3.0,0.0,-3.1,-0.2,0,0.0,OOR,1985,0.707
Magic Johnson,PG,25,LAL,77,2781,504,899,0.561,7,37,0.189,497,862,0.577,0.565,391,464,0.843,90,386,476,968,113,25,305,155,1406,23.2,0.637,0.041,0.516,4.1,14.4,9.7,42.5,1.9,0.5,21.7,20.5,9.5,3.2,12.7,0.22,5.8,0.8,6.7,6.1,1,0.338,Candidate,1985,0.756
Marques Johnson,SF,28,LAC,72,2448,494,1094,0.452,3,13,0.231,491,1081,0.454,0.453,190,260,0.731,188,240,428,248,72,30,176,193,1181,14.3,0.489,0.012,0.238,8.8,10.5,9.7,14.6,1.4,0.7,12.7,23.1,1.2,1.5,2.7,0.053,-0.3,-1.1,-1.4,0.4,0,0.0,OOR,1985,0.378
Mickey Johnson,PF,32,GSW,66,1565,304,714,0.426,7,30,0.233,297,684,0.434,0.431,260,316,0.823,149,247,396,149,70,35,142,221,875,17.2,0.513,0.042,0.443,9.8,19.3,14.2,13.9,2.1,1.3,14.3,24.9,1.6,1.1,2.7,0.083,0.7,-0.3,0.4,1.0,0,0.0,OOR,1985,0.268
Steve Johnson,C,27,CHI,74,1659,281,516,0.545,0,3,0.0,281,513,0.548,0.545,181,252,0.718,146,291,437,64,37,62,151,265,743,14.1,0.593,0.006,0.488,10.5,19.8,15.3,5.5,1.1,2.1,19.4,19.6,1.4,1.7,3.1,0.09,-1.8,-0.4,-2.1,-0.1,0,0.0,OOR,1985,0.463
Vinnie Johnson,SG,28,DET,82,2093,428,942,0.454,5,27,0.185,423,915,0.462,0.457,190,247,0.769,134,118,252,325,71,20,135,205,1051,14.9,0.5,0.029,0.262,6.4,6.1,6.3,20.3,1.6,0.5,11.4,21.7,2.5,1.7,4.2,0.097,0.6,-0.3,0.3,1.2,0,0.0,OOR,1985,0.561
Bobby Jones,PF,33,PHI,80,1633,207,385,0.538,0,4,0.0,207,381,0.543,0.538,186,216,0.861,105,192,297,155,84,50,118,183,600,15.2,0.625,0.01,0.561,7.3,13.1,10.3,12.8,2.4,1.8,19.7,14.7,2.8,2.0,4.8,0.142,1.3,1.6,2.9,2.0,0,0.0,OOR,1985,0.707
Caldwell Jones,C,34,CHI,42,885,53,115,0.461,0,2,0.0,53,113,0.469,0.461,36,47,0.766,49,162,211,34,12,31,40,125,142,6.9,0.523,0.017,0.409,6.6,20.7,13.8,4.7,0.7,2.0,22.8,8.3,0.1,0.8,0.9,0.048,-3.3,0.7,-2.6,-0.1,0,0.0,OOR,1985,0.463
Charles Jones,C-PF,27,PHO,31,667,67,127,0.528,0,0,0.0,67,127,0.528,0.528,40,58,0.69,71,113,184,26,22,79,25,107,174,14.9,0.57,0.0,0.457,11.5,19.1,15.2,4.9,1.6,6.8,14.1,11.1,0.9,1.4,2.2,0.161,-2.1,3.2,1.1,0.5,0,0.0,OOR,1985,0.439
Earl Jones,C,24,LAL,2,7,0,1,0.0,0,0,0.0,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,11.6,0.0,0.0,0.0,-0.307,-11.4,-6.7,-18.1,0.0,0,0.0,OOR,1985,0.756
Edgar Jones,PF,28,CLE,44,769,130,275,0.473,0,4,0.0,130,271,0.48,0.473,82,111,0.739,50,121,171,29,20,29,61,123,342,11.7,0.528,0.015,0.404,7.2,17.1,12.2,5.0,1.2,2.1,15.9,20.1,0.1,0.8,0.9,0.057,-3.1,-0.3,-3.4,-0.3,0,0.0,OOR,1985,0.439
Major Jones,PF,31,DET,47,418,48,87,0.552,0,0,0.0,48,87,0.552,0.552,33,51,0.647,48,80,128,15,9,14,35,58,129,11.1,0.589,0.0,0.586,11.5,20.8,16.0,4.2,1.0,1.8,24.2,13.3,0.2,0.5,0.7,0.081,-2.6,-0.2,-2.8,-0.1,0,0.0,OOR,1985,0.561
Ozell Jones,C,24,SAS,67,888,106,180,0.589,0,1,0.0,106,179,0.592,0.589,33,83,0.398,65,173,238,56,30,57,61,139,245,11.4,0.566,0.006,0.461,8.5,21.4,15.2,7.7,1.6,3.6,22.0,12.5,0.1,1.2,1.3,0.073,-2.3,1.5,-0.8,0.3,0,0.0,OOR,1985,0.5
Michael Jordan,SG,21,CHI,82,3144,837,1625,0.515,9,52,0.173,828,1573,0.526,0.518,630,746,0.845,167,367,534,481,196,69,291,285,2313,25.8,0.592,0.032,0.459,6.3,13.2,9.8,25.3,3.0,1.3,13.0,29.8,10.3,3.7,14.0,0.213,5.8,1.5,7.3,7.4,2,0.172,Candidate,1985,0.463
Rich Kelley,C,31,UTA,77,1276,103,216,0.477,0,2,0.0,103,214,0.481,0.477,84,112,0.75,118,232,350,120,42,30,124,227,290,8.5,0.547,0.009,0.519,9.8,18.4,14.2,11.8,1.5,1.3,31.9,12.1,-0.5,2.2,1.7,0.066,-4.5,1.8,-2.7,-0.2,0,0.0,OOR,1985,0.5
Clark Kellogg,PF,23,IND,77,2449,562,1112,0.505,7,14,0.5,555,1098,0.505,0.509,301,396,0.76,224,500,724,244,86,26,231,247,1432,18.9,0.557,0.013,0.356,9.6,21.7,15.6,15.3,1.6,0.6,15.2,24.4,3.1,3.0,6.1,0.119,1.9,-0.1,1.8,2.3,0,0.0,OOR,1985,0.268
Greg Kelser,SF,27,IND,10,114,21,53,0.396,0,1,0.0,21,52,0.404,0.396,20,28,0.714,6,13,19,13,7,0,12,16,62,13.0,0.475,0.019,0.528,5.5,12.1,8.8,16.3,2.8,0.0,15.5,26.7,-0.1,0.1,0.1,0.025,-2.8,-0.5,-3.3,0.0,0,0.0,OOR,1985,0.268
Jerome Kersey,SF,22,POR,77,958,178,372,0.478,0,3,0.0,178,369,0.482,0.478,117,181,0.646,95,111,206,63,49,29,66,147,473,15.3,0.524,0.008,0.487,11.1,12.9,12.0,8.8,2.4,1.7,12.8,21.4,1.0,1.2,2.2,0.111,-0.9,0.2,-0.7,0.3,0,0.0,OOR,1985,0.512
Albert King,SF,25,NJN,42,860,226,460,0.491,0,8,0.0,226,452,0.5,0.491,85,104,0.817,70,89,159,58,41,9,65,110,537,17.7,0.531,0.017,0.226,8.8,12.0,10.4,10.2,2.3,0.6,11.4,26.8,1.0,0.9,1.9,0.106,0.8,-0.7,0.1,0.4,0,0.0,OOR,1985,0.512
Bernard King,SF,28,NYK,55,2063,691,1303,0.53,1,10,0.1,690,1293,0.534,0.531,426,552,0.772,114,203,317,204,71,15,204,191,1809,25.2,0.585,0.008,0.424,6.2,11.8,8.9,18.6,1.7,0.4,11.7,35.1,5.7,1.5,7.1,0.166,6.1,-1.0,5.1,3.6,0,0.09,Candidate,1985,0.293
Reggie King,SF,27,SEA,60,860,63,149,0.423,0,0,0.0,63,149,0.423,0.423,41,59,0.695,44,78,122,53,28,11,42,74,167,6.9,0.477,0.0,0.396,5.9,10.5,8.2,8.1,1.6,0.7,19.4,10.6,-0.2,0.7,0.5,0.028,-3.8,-0.1,-3.8,-0.4,0,0.0,OOR,1985,0.378
Greg Kite,C,23,BOS,55,424,33,88,0.375,0,0,0.0,33,88,0.375,0.375,22,32,0.688,38,51,89,17,3,10,29,84,88,3.9,0.431,0.0,0.364,10.4,12.7,11.6,4.6,0.3,1.3,22.1,12.6,-0.3,0.4,0.1,0.006,-6.2,-1.3,-7.5,-0.6,0,0.0,OOR,1985,0.768
Billy Knight,SF-SG,32,SAS,68,800,156,354,0.441,11,25,0.44,145,329,0.441,0.456,64,73,0.877,50,68,118,80,16,2,70,62,387,11.7,0.501,0.071,0.206,7.3,9.4,8.4,13.5,0.9,0.1,15.3,22.8,0.1,0.3,0.4,0.025,-0.8,-2.6,-3.4,-0.3,0,0.0,OOR,1985,0.5
Joe Kopicki,PF,24,DEN,42,308,50,95,0.526,2,3,0.667,48,92,0.522,0.537,43,54,0.796,29,57,86,29,13,1,28,58,145,15.3,0.61,0.032,0.568,9.4,21.1,14.9,11.6,1.9,0.2,19.1,18.0,0.5,0.3,0.9,0.135,-1.1,-0.4,-1.5,0.0,0,0.0,OOR,1985,0.634
Mitch Kupchak,PF,30,LAL,58,716,123,244,0.504,0,0,0.0,123,244,0.504,0.504,60,91,0.659,68,116,184,21,19,20,48,104,306,12.5,0.539,0.0,0.373,11.9,16.9,14.6,3.5,1.2,1.5,14.5,18.7,0.5,0.9,1.4,0.094,-2.7,-1.3,-4.0,-0.4,0,0.0,OOR,1985,0.756
Tom LaGarde,C,29,NJN,1,8,0,1,0.0,0,0,0.0,0,1,0.0,0.0,1,2,0.5,1,1,2,0,0,0,1,2,1,-5.0,0.266,0.0,2.0,13.6,14.5,14.0,0.0,0.0,0.0,34.7,14.5,0.0,0.0,0.0,-0.17,-11.9,-3.4,-15.4,0.0,0,0.0,OOR,1985,0.512
Bill Laimbeer,C,27,DET,82,2892,595,1177,0.506,4,18,0.222,591,1159,0.51,0.507,244,306,0.797,295,718,1013,154,69,71,129,308,1438,18.0,0.548,0.015,0.26,10.2,27.0,18.3,7.0,1.1,1.4,9.0,19.1,5.6,4.1,9.8,0.162,1.3,-0.1,1.3,2.4,0,0.0,OOR,1985,0.561
Allen Leavell,PG,27,HOU,42,536,88,209,0.421,8,37,0.216,80,172,0.465,0.44,44,57,0.772,8,29,37,102,23,4,51,61,228,11.4,0.487,0.177,0.273,1.7,6.0,3.9,24.4,2.0,0.4,17.9,21.0,0.1,0.5,0.6,0.051,-2.2,-0.5,-2.7,-0.1,0,0.0,OOR,1985,0.585
Ronnie Lester,PG,26,LAL,32,278,34,82,0.415,0,1,0.0,34,81,0.42,0.415,21,31,0.677,4,22,26,80,15,3,32,25,89,11.9,0.465,0.012,0.378,1.8,8.2,5.3,32.8,2.5,0.6,25.1,18.6,-0.1,0.3,0.2,0.039,-2.2,-1.0,-3.2,-0.1,0,0.0,OOR,1985,0.756
Fat Lever,PG,24,DEN,82,2559,424,985,0.43,6,24,0.25,418,961,0.435,0.434,197,256,0.77,147,264,411,613,202,30,203,226,1051,16.7,0.479,0.024,0.26,5.8,11.7,8.6,29.5,3.5,0.7,15.6,19.2,2.1,3.2,5.2,0.098,1.0,1.3,2.2,2.7,0,0.0,OOR,1985,0.634
Cliff Levingston,PF,24,ATL,74,2017,291,552,0.527,0,2,0.0,291,550,0.529,0.527,145,222,0.653,230,336,566,104,70,69,133,231,727,14.6,0.56,0.004,0.402,12.7,18.0,15.4,7.1,1.7,1.9,17.0,16.0,2.0,2.8,4.7,0.113,-0.5,0.5,0.0,1.0,0,0.0,OOR,1985,0.415
Alton Lister,C,26,MIL,81,2091,322,598,0.538,0,1,0.0,322,597,0.539,0.538,154,262,0.588,219,428,647,127,49,167,183,287,798,15.0,0.559,0.002,0.438,11.7,22.6,17.2,8.1,1.1,4.7,20.4,17.5,1.0,4.3,5.3,0.121,-1.1,2.0,0.9,1.5,0,0.0,OOR,1985,0.72
Lewis Lloyd,SG,25,HOU,82,2128,457,869,0.526,2,8,0.25,455,861,0.528,0.527,161,220,0.732,98,133,231,280,73,28,177,196,1077,15.2,0.558,0.009,0.253,5.1,7.0,6.1,18.0,1.6,0.7,15.5,21.2,2.8,1.9,4.7,0.105,0.6,0.0,0.6,1.4,0,0.0,OOR,1985,0.585
John Long,SG,28,DET,66,1820,431,885,0.487,5,15,0.333,426,870,0.49,0.49,106,123,0.862,81,109,190,130,71,14,98,139,973,14.2,0.518,0.017,0.139,4.5,6.5,5.4,9.8,1.8,0.4,9.4,21.9,1.8,1.6,3.3,0.087,-0.7,-0.3,-1.1,0.4,0,0.0,OOR,1985,0.561
Sidney Lowe,PG,25,ATL,21,190,10,27,0.37,0,1,0.0,10,26,0.385,0.37,8,8,1.0,4,12,16,50,11,0,13,28,28,9.6,0.459,0.037,0.296,2.3,6.8,4.6,31.7,2.8,0.0,29.9,9.3,0.1,0.2,0.3,0.067,-2.7,1.1,-1.6,0.0,0,0.0,OOR,1985,0.415
John Lucas,PG,31,HOU,47,1158,206,446,0.462,21,66,0.318,185,380,0.487,0.485,103,129,0.798,21,64,85,318,62,2,102,78,536,17.4,0.533,0.148,0.289,2.0,6.2,4.1,35.8,2.5,0.1,16.9,20.6,2.0,1.2,3.2,0.134,2.6,0.0,2.6,1.3,0,0.0,OOR,1985,0.585
Maurice Lucas,PF,32,PHO,63,1670,346,727,0.476,0,4,0.0,346,723,0.479,0.476,150,200,0.75,138,419,557,145,39,17,151,183,842,15.1,0.517,0.006,0.275,9.5,28.0,18.9,12.8,1.1,0.6,15.6,23.5,0.1,2.4,2.5,0.072,-1.1,-0.6,-1.7,0.1,0,0.0,OOR,1985,0.439
Kyle Macy,PG,27,PHO,65,2018,282,582,0.485,23,85,0.271,259,497,0.521,0.504,127,140,0.907,33,146,179,380,85,3,111,128,714,13.8,0.555,0.146,0.241,1.9,8.1,5.0,25.3,2.0,0.1,14.7,15.2,2.7,1.9,4.6,0.11,0.0,0.3,0.3,1.1,0,0.0,OOR,1985,0.439
Rick Mahorn,PF,26,WSB,77,2072,206,413,0.499,0,0,0.0,206,413,0.499,0.499,71,104,0.683,150,458,608,121,59,104,133,308,483,10.4,0.526,0.0,0.252,7.8,25.0,16.2,7.4,1.4,2.9,22.5,11.9,-0.3,3.9,3.6,0.083,-3.7,2.3,-1.5,0.3,0,0.0,OOR,1985,0.488
Jeff Malone,SG,23,WSB,76,2613,605,1213,0.499,15,72,0.208,590,1141,0.517,0.505,211,250,0.844,60,146,206,184,52,9,107,176,1436,15.0,0.543,0.059,0.206,2.5,6.3,4.3,10.7,1.0,0.2,7.5,22.8,3.4,2.3,5.7,0.105,0.0,-0.9,-0.9,0.7,0,0.0,OOR,1985,0.488
Moses Malone,C,29,PHI,79,2957,602,1284,0.469,0,2,0.0,602,1282,0.47,0.469,737,904,0.815,385,646,1031,130,67,123,286,216,1941,22.5,0.577,0.002,0.704,14.8,24.4,19.7,6.6,1.1,2.4,14.5,26.8,7.9,4.0,11.9,0.193,3.0,-1.4,1.6,2.7,0,0.279,Candidate,1985,0.707
Pace Mannion,SF,24,UTA,34,190,27,63,0.429,0,1,0.0,27,62,0.435,0.429,16,23,0.696,12,11,23,27,16,3,18,17,70,12.4,0.479,0.016,0.365,6.7,5.8,6.3,19.3,3.8,0.9,19.8,19.0,-0.1,0.3,0.2,0.055,-2.0,2.6,0.6,0.1,0,0.0,OOR,1985,0.5
Wes Matthews,PG,25,CHI,78,1523,191,386,0.495,2,16,0.125,189,370,0.511,0.497,59,85,0.694,16,51,67,354,73,12,124,133,443,11.9,0.523,0.041,0.22,1.2,3.8,2.5,31.1,2.3,0.5,22.7,15.0,0.7,0.9,1.6,0.049,-0.6,-0.6,-1.2,0.3,0,0.0,OOR,1985,0.463
Cedric Maxwell,SF,29,BOS,57,1495,201,377,0.533,0,2,0.0,201,375,0.536,0.533,231,278,0.831,98,144,242,102,36,15,98,140,633,14.2,0.634,0.005,0.737,7.6,10.2,8.9,8.4,1.1,0.5,16.4,16.3,3.2,1.4,4.6,0.147,0.8,-0.3,0.5,0.9,0,0.0,OOR,1985,0.768
Bob McAdoo,C,33,LAL,66,1254,284,546,0.52,0,1,0.0,284,545,0.521,0.52,122,162,0.753,79,216,295,67,18,53,95,170,690,15.4,0.559,0.002,0.297,7.9,17.9,13.4,6.9,0.7,2.3,13.3,23.0,1.4,1.5,2.9,0.11,-1.3,-0.8,-2.1,0.0,0,0.0,OOR,1985,0.756
Tim McCormick,C,22,SEA,78,1584,269,483,0.557,0,1,0.0,269,482,0.558,0.557,188,263,0.715,146,252,398,78,18,33,114,207,726,14.7,0.606,0.002,0.545,10.7,18.4,14.6,7.4,0.5,1.2,16.0,18.8,2.3,1.5,3.8,0.114,-1.0,-1.0,-2.1,0.0,0,0.0,OOR,1985,0.378
Rodney McCray,SF,23,HOU,82,3001,476,890,0.535,0,6,0.0,476,884,0.538,0.535,231,313,0.738,201,338,539,355,90,75,178,215,1183,15.5,0.576,0.007,0.352,7.5,12.6,10.0,15.0,1.4,1.4,14.8,15.9,5.3,3.3,8.5,0.137,1.7,1.0,2.7,3.6,0,0.0,OOR,1985,0.585
Scooter McCray,PF,24,SEA,6,93,6,10,0.6,0,0,0.0,6,10,0.6,0.6,3,4,0.75,6,11,17,7,1,3,10,13,15,4.8,0.638,0.0,0.4,7.5,13.7,10.6,9.8,0.5,1.8,46.0,9.8,-0.1,0.1,0.0,-0.012,-4.6,0.9,-3.7,0.0,0,0.0,OOR,1985,0.378
Hank McDowell,PF,25,HOU,34,132,20,42,0.476,0,1,0.0,20,41,0.488,0.476,7,10,0.7,7,15,22,9,3,5,8,22,47,9.8,0.506,0.024,0.238,5.9,12.7,9.3,8.6,1.1,2.1,14.7,16.3,0.0,0.1,0.2,0.069,-2.5,0.8,-1.7,0.0,0,0.0,OOR,1985,0.585
