Player,Pos,Age,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,First,Share,Status,Season
Mateen Cleaves,PG,26,4,92,7,23,0.304,0,1,0.0,7,22,0.318,0.304,1,2,0.5,1,6,7,19,4,2,5,13,15,6.8,0.314,0.043,0.087,1.2,7.2,4.2,31.3,2.3,1.5,17.3,14.1,-0.1,0.1,0.0,-0.024,-4.8,-0.3,-5.2,-0.1,0,0.0,OOR,2004
Derrick Coleman,C,36,34,843,107,259,0.413,8,36,0.222,99,223,0.444,0.429,49,65,0.754,45,147,192,46,23,26,57,79,271,11.6,0.471,0.139,0.251,6.3,20.3,13.4,9.9,1.5,2.4,16.5,19.2,-0.4,1.2,0.8,0.047,-2.5,0.4,-2.1,0.0,0,0.0,OOR,2004
Bimbo Coles,PG,35,22,170,12,34,0.353,0,0,0.0,12,34,0.353,0.353,4,6,0.667,2,8,10,15,3,0,9,27,28,1.8,0.382,0.0,0.176,1.4,5.5,3.4,14.2,1.0,0.0,19.7,12.6,-0.2,0.1,-0.1,-0.036,-7.8,-0.7,-8.5,-0.3,0,0.0,OOR,2004
Jason Collier,C,26,20,545,79,165,0.479,1,4,0.25,78,161,0.484,0.482,67,85,0.788,36,75,111,17,11,11,31,71,226,14.6,0.558,0.024,0.515,7.6,15.4,11.5,5.5,1.1,1.5,13.3,19.5,0.9,0.3,1.2,0.105,-1.7,-1.9,-3.6,-0.2,0,0.0,OOR,2004
Jarron Collins,C,25,81,1732,147,295,0.498,0,1,0.0,147,294,0.5,0.498,188,262,0.718,117,199,316,77,26,18,79,255,482,11.1,0.587,0.003,0.888,8.3,14.5,11.3,7.5,0.8,0.9,16.1,13.1,3.1,1.1,4.2,0.117,-1.7,-0.3,-2.0,0.0,0,0.0,OOR,2004
Jason Collins,C,25,78,2220,163,384,0.424,0,2,0.0,163,382,0.427,0.424,136,184,0.739,143,257,400,153,67,56,97,251,462,10.0,0.497,0.005,0.479,7.6,13.6,10.6,10.8,1.6,1.9,17.3,11.9,1.4,3.5,4.9,0.105,-2.9,1.3,-1.5,0.3,0,0.0,OOR,2004
Brian Cook,C,23,35,442,67,141,0.475,0,5,0.0,67,136,0.493,0.475,21,28,0.75,31,70,101,20,16,16,17,64,155,14.0,0.505,0.035,0.199,7.8,18.2,12.9,7.4,1.9,2.7,10.0,17.3,0.5,0.7,1.1,0.122,-2.1,0.9,-1.1,0.1,0,0.0,OOR,2004
Omar Cook,PG,22,17,139,7,27,0.259,0,1,0.0,7,26,0.269,0.259,0,0,0.0,3,3,6,24,10,0,10,14,14,4.7,0.259,0.037,0.0,2.6,2.5,2.6,25.6,4.0,0.0,27.0,12.6,-0.3,0.1,-0.2,-0.068,-6.3,1.0,-5.4,-0.1,0,0.0,OOR,2004
Chris Crawford,PF,28,56,1207,211,471,0.448,44,113,0.389,167,358,0.466,0.495,103,119,0.866,58,117,175,45,37,20,55,131,569,15.8,0.544,0.24,0.253,5.5,10.9,8.2,7.0,1.6,1.2,9.5,21.8,2.2,0.5,2.7,0.107,0.5,-2.0,-1.5,0.1,0,0.0,OOR,2004
Jamal Crawford,SG,23,80,2811,509,1318,0.386,165,521,0.317,344,797,0.432,0.449,200,240,0.833,46,237,283,405,111,29,193,161,1383,15.9,0.486,0.395,0.182,1.7,9.5,5.5,27.5,2.1,0.8,11.9,25.7,1.9,2.1,4.1,0.069,1.9,-0.5,1.4,2.4,0,0.0,OOR,2004
Austin Croshere,PF,28,77,1051,119,307,0.388,56,144,0.389,63,163,0.387,0.479,93,104,0.894,60,183,243,52,24,14,55,101,387,14.4,0.549,0.469,0.339,6.7,20.8,13.7,8.5,1.3,1.0,13.5,18.3,1.6,1.8,3.4,0.156,0.7,0.4,1.1,0.8,0,0.0,OOR,2004
Eddy Curry,PF,21,73,2154,417,840,0.496,1,1,1.0,416,839,0.496,0.497,235,350,0.671,143,308,451,68,24,83,177,258,1070,14.8,0.538,0.001,0.417,7.1,16.1,11.4,6.2,0.6,2.8,15.1,24.3,1.1,1.8,3.0,0.066,-1.7,-1.1,-2.8,-0.5,0,0.0,OOR,2004
Michael Curry,SF,35,70,1229,76,196,0.388,3,15,0.2,73,181,0.403,0.395,49,58,0.845,22,65,87,53,23,5,48,153,204,3.6,0.46,0.077,0.296,2.0,6.1,4.1,7.2,1.0,0.3,17.8,10.6,-0.6,0.9,0.3,0.013,-6.6,0.4,-6.2,-1.3,0,0.0,OOR,2004
Samuel Dalembert,C,22,82,2197,270,499,0.541,0,1,0.0,270,498,0.542,0.541,112,174,0.644,194,432,626,21,44,189,86,273,652,16.1,0.566,0.002,0.349,10.5,22.9,16.8,1.7,1.1,6.8,13.0,14.1,3.0,4.0,6.9,0.151,-1.3,1.7,0.3,1.3,0,0.0,OOR,2004
Erick Dampier,C,28,74,2403,348,650,0.535,0,2,0.0,348,648,0.537,0.535,217,332,0.654,344,543,887,60,33,137,131,227,913,20.1,0.573,0.003,0.511,16.1,25.5,20.8,4.3,0.7,4.1,14.1,17.8,5.5,3.4,8.9,0.178,1.3,-0.3,1.0,1.8,0,0.0,OOR,2004
Antonio Daniels,PG,28,71,1512,187,398,0.47,42,116,0.362,145,282,0.514,0.523,155,184,0.842,23,119,142,298,45,6,61,64,571,19.7,0.596,0.291,0.462,1.8,9.2,5.5,31.9,1.6,0.3,11.3,16.5,5.8,0.0,5.8,0.184,3.9,-1.0,2.9,1.9,0,0.0,OOR,2004
Marquis Daniels,SG,23,56,1039,203,411,0.494,11,36,0.306,192,375,0.512,0.507,60,78,0.769,66,80,146,116,53,12,44,51,477,20.1,0.536,0.088,0.19,6.7,8.6,7.6,17.4,2.6,0.9,9.0,20.6,2.7,0.4,3.2,0.146,2.7,-0.4,2.3,1.1,0,0.0,OOR,2004
Antonio Davis,C,35,80,2570,266,660,0.403,0,0,0.0,266,660,0.403,0.403,176,230,0.765,207,464,671,137,37,65,114,206,708,11.8,0.465,0.0,0.348,8.7,20.4,14.4,9.0,0.8,1.9,13.0,15.5,1.0,2.8,3.8,0.071,-2.1,-0.3,-2.4,-0.3,0,0.0,OOR,2004
Baron Davis,PG,24,67,2686,554,1402,0.395,187,582,0.321,367,820,0.448,0.462,237,352,0.673,66,221,287,501,158,27,215,178,1532,20.7,0.492,0.415,0.251,2.7,9.6,6.1,37.9,3.2,0.8,12.1,30.1,4.3,3.2,7.5,0.133,4.7,0.5,5.2,4.8,0,0.003,Candidate,2004
Dale Davis,C,34,76,1682,133,281,0.473,0,0,0.0,133,281,0.473,0.473,65,106,0.613,158,240,398,72,43,62,40,154,331,12.9,0.505,0.0,0.377,11.3,16.8,14.1,6.6,1.4,2.8,10.9,10.3,2.4,1.5,3.9,0.11,-0.7,0.4,-0.3,0.7,0,0.0,OOR,2004
Hubert Davis,SG,33,17,78,1,11,0.091,0,1,0.0,1,10,0.1,0.091,2,2,1.0,2,6,8,4,2,0,3,12,4,-2.3,0.168,0.091,0.182,3.0,9.1,6.1,7.4,1.4,0.0,20.2,8.9,-0.2,0.1,-0.1,-0.062,-10.0,0.5,-9.5,-0.1,0,0.0,OOR,2004
Josh Davis,PF,23,4,23,2,5,0.4,0,2,0.0,2,3,0.667,0.4,1,1,1.0,1,4,5,0,0,0,2,3,5,2.1,0.46,0.4,0.2,5.0,19.5,12.3,0.0,0.0,0.0,26.9,14.7,0.0,0.0,0.0,-0.075,-8.1,-2.1,-10.2,0.0,0,0.0,OOR,2004
Ricky Davis,SF-SG,24,79,2474,446,950,0.469,52,140,0.371,394,810,0.486,0.497,196,273,0.718,77,281,358,259,96,22,189,171,1140,16.1,0.533,0.147,0.287,3.6,12.7,8.2,19.1,2.0,0.7,15.0,23.0,2.4,2.0,4.4,0.085,0.6,-0.5,0.1,1.3,0,0.0,OOR,2004
Andrew DeClercq,C,30,71,1211,93,195,0.477,0,0,0.0,93,195,0.477,0.477,44,54,0.815,131,186,317,44,47,32,54,217,230,10.6,0.526,0.0,0.277,12.0,17.8,14.8,5.5,2.1,1.9,19.8,10.2,1.1,0.6,1.7,0.069,-3.2,-0.4,-3.6,-0.5,0,0.0,OOR,2004
Tony Delk,SG,30,33,509,70,184,0.38,20,66,0.303,50,118,0.424,0.435,37,44,0.841,16,43,59,28,27,7,17,46,197,13.2,0.484,0.359,0.239,3.3,9.4,6.3,7.8,2.7,1.0,7.7,19.0,0.6,0.3,0.8,0.08,-0.7,0.4,-0.3,0.2,0,0.0,OOR,2004
Derrick Dial,SG,28,9,86,9,28,0.321,2,9,0.222,7,19,0.368,0.357,6,8,0.75,5,8,13,2,6,0,1,6,26,11.6,0.412,0.321,0.286,6.5,10.8,8.6,3.7,3.7,0.0,3.1,17.1,0.0,0.0,0.1,0.035,-1.9,0.5,-1.5,0.0,0,0.0,OOR,2004
Boris Diaw,SG,21,76,1919,140,313,0.447,6,26,0.231,134,287,0.467,0.457,56,93,0.602,111,231,342,182,59,37,126,191,342,8.8,0.483,0.083,0.297,6.6,13.5,10.1,14.9,1.6,1.4,26.3,11.4,-0.3,1.1,0.8,0.021,-2.4,0.1,-2.3,-0.2,0,0.0,OOR,2004
Dan Dickau,PG,25,43,294,37,98,0.378,10,30,0.333,27,68,0.397,0.429,11,14,0.786,7,19,26,38,17,0,26,44,95,9.0,0.456,0.306,0.143,2.8,7.4,5.1,21.8,3.1,0.0,20.0,20.6,-0.2,0.2,0.0,-0.003,-3.8,0.4,-3.4,-0.1,0,0.0,OOR,2004
Kaniel Dickens,PF,25,3,12,3,3,1.0,0,0,0.0,3,3,1.0,1.0,1,2,0.5,2,0,2,0,0,0,1,3,7,23.1,0.902,0.0,0.667,20.0,0.0,9.9,0.0,0.0,0.0,20.5,19.3,0.0,0.0,0.0,0.18,2.0,-2.5,-0.5,0.0,0,0.0,OOR,2004
DeSagana Diop,C,22,56,730,57,147,0.388,0,0,0.0,57,147,0.388,0.388,12,20,0.6,72,127,199,34,26,51,29,116,126,10.4,0.404,0.0,0.136,10.9,19.2,15.1,7.1,1.9,5.0,15.7,11.3,-0.1,1.1,1.0,0.063,-3.8,1.7,-2.1,0.0,0,0.0,OOR,2004
Vlade Divac,C,35,81,2317,314,668,0.47,2,13,0.154,312,655,0.476,0.472,170,260,0.654,136,327,463,432,57,77,173,222,800,16.3,0.511,0.019,0.389,6.8,15.6,11.3,28.7,1.3,2.3,18.1,18.6,3.5,1.8,5.3,0.11,1.2,0.8,2.0,2.3,0,0.0,OOR,2004
Juan Dixon,SG,25,71,1478,247,637,0.388,59,198,0.298,188,439,0.428,0.434,111,139,0.799,30,118,148,137,82,4,104,111,664,13.5,0.476,0.311,0.218,2.2,9.2,5.6,17.5,2.9,0.2,13.0,24.0,0.3,1.1,1.4,0.044,-1.0,-0.4,-1.4,0.2,0,0.0,OOR,2004
Michael Doleac,C,26,72,1029,140,322,0.435,0,0,0.0,140,322,0.435,0.435,45,52,0.865,88,177,265,44,23,36,48,142,325,12.4,0.471,0.0,0.161,9.9,19.6,14.8,7.2,1.2,2.6,12.2,17.4,0.5,1.2,1.7,0.079,-2.3,0.1,-2.2,0.0,0,0.0,OOR,2004
Keyon Dooling,PG,23,58,1137,137,352,0.389,8,46,0.174,129,306,0.422,0.401,78,94,0.83,17,62,79,130,45,6,65,108,360,10.0,0.458,0.131,0.267,1.7,6.3,4.0,19.4,2.1,0.4,14.2,17.9,0.2,0.1,0.3,0.013,-2.8,-1.1,-3.9,-0.6,0,0.0,OOR,2004
Bryce Drew,PG,29,15,78,4,18,0.222,1,7,0.143,3,11,0.273,0.25,3,3,1.0,0,6,6,13,4,0,8,1,12,4.5,0.311,0.389,0.167,0.0,9.0,4.4,25.7,2.8,0.0,29.3,16.0,-0.2,0.1,-0.2,-0.095,-5.8,-1.7,-7.5,-0.1,0,0.0,OOR,2004
Predrag Drobnjak,C,28,61,949,149,379,0.393,11,36,0.306,138,343,0.402,0.408,73,86,0.849,54,142,196,39,22,24,48,85,382,12.6,0.458,0.095,0.227,6.4,17.2,11.8,7.4,1.2,1.8,10.3,21.7,0.3,0.4,0.7,0.034,-1.3,-1.8,-3.1,-0.3,0,0.0,OOR,2004
Tim Duncan,PF,27,69,2527,592,1181,0.501,2,12,0.167,590,1169,0.505,0.502,352,588,0.599,227,632,859,213,62,185,183,164,1538,27.1,0.534,0.01,0.498,10.2,27.6,19.0,17.4,1.3,5.3,11.3,29.7,5.9,7.2,13.1,0.249,5.2,3.3,8.5,6.7,0,0.582,Candidate,2004
Mike Dunleavy,SF,23,75,2336,323,720,0.449,94,254,0.37,229,466,0.491,0.514,137,185,0.741,87,355,442,220,68,13,143,169,877,15.1,0.547,0.353,0.257,4.2,17.2,10.7,16.1,1.6,0.4,15.1,18.6,3.0,2.2,5.2,0.107,1.0,0.3,1.3,2.0,0,0.0,OOR,2004
Ronald Dupree,SF,23,47,893,111,282,0.394,4,9,0.444,107,273,0.392,0.401,66,105,0.629,55,112,167,55,32,18,51,134,292,9.7,0.445,0.032,0.372,6.5,14.1,10.2,10.6,1.9,1.5,13.4,19.0,-0.4,0.9,0.5,0.028,-4.1,-0.1,-4.3,-0.5,0,0.0,OOR,2004
Ndudi Ebi,SF,19,17,32,6,14,0.429,0,0,0.0,6,14,0.429,0.429,1,4,0.25,2,1,3,3,0,4,3,6,13,9.3,0.412,0.0,0.286,7.5,3.4,5.4,16.2,0.0,9.1,16.0,27.6,-0.1,0.0,0.0,-0.057,-6.6,0.4,-6.2,0.0,0,0.0,OOR,2004
Howard Eisley,PG,31,67,1457,166,451,0.368,52,163,0.319,114,288,0.396,0.426,76,89,0.854,20,109,129,273,56,5,98,137,460,12.4,0.469,0.361,0.197,1.6,8.5,5.1,30.1,2.0,0.3,16.7,18.5,0.9,0.8,1.7,0.055,-0.9,-0.7,-1.5,0.2,0,0.0,OOR,2004
Francisco Elson,C,27,62,875,94,199,0.472,0,1,0.0,94,198,0.475,0.472,30,45,0.667,65,138,203,32,35,39,35,145,218,11.2,0.498,0.005,0.226,8.3,18.1,13.1,5.6,2.1,3.1,13.8,12.7,0.6,1.2,1.8,0.097,-3.2,1.4,-1.9,0.0,0,0.0,OOR,2004
Melvin Ely,PF,25,42,510,66,153,0.431,0,1,0.0,66,152,0.434,0.431,25,42,0.595,48,53,101,22,9,17,20,68,157,11.1,0.458,0.007,0.275,10.6,11.9,11.3,7.4,0.9,2.4,10.4,16.6,0.3,0.1,0.4,0.039,-1.9,-1.5,-3.3,-0.2,0,0.0,OOR,2004
Reggie Evans,PF,23,75,1280,67,165,0.406,0,3,0.0,67,162,0.414,0.406,83,148,0.561,156,252,408,33,54,10,65,176,217,9.9,0.471,0.018,0.897,14.5,23.0,18.8,3.7,2.3,0.6,22.0,10.7,0.7,1.1,1.7,0.065,-2.7,-1.2,-3.9,-0.6,0,0.0,OOR,2004
Desmond Ferguson,SF,26,7,32,5,12,0.417,3,8,0.375,2,4,0.5,0.542,0,2,0.0,0,4,4,1,0,0,1,0,13,11.3,0.505,0.667,0.167,0.0,14.7,7.4,5.5,0.0,0.0,7.2,20.5,0.0,0.0,0.0,0.021,4.1,-2.7,1.4,0.0,0,0.0,OOR,2004
Michael Finley,SG,30,72,2778,514,1159,0.443,150,370,0.405,364,789,0.461,0.508,164,193,0.85,78,247,325,212,84,39,83,118,1342,17.8,0.539,0.319,0.167,3.0,9.9,6.4,11.7,1.6,1.0,6.3,20.9,7.0,0.5,7.6,0.131,3.0,-1.2,1.8,2.7,0,0.0,OOR,2004
Derek Fisher,SG,29,82,1769,203,576,0.352,52,179,0.291,151,397,0.38,0.398,122,153,0.797,30,122,152,187,103,4,79,115,580,11.5,0.451,0.311,0.266,1.9,7.9,4.9,16.3,3.0,0.2,10.9,18.3,0.4,2.0,2.4,0.066,-2.0,1.1,-0.8,0.5,0,0.0,OOR,2004
Marcus Fizer,SF,25,46,738,134,350,0.383,2,17,0.118,132,333,0.396,0.386,90,120,0.75,61,141,202,43,16,8,51,97,360,13.4,0.447,0.049,0.343,8.8,21.5,15.0,11.1,1.1,0.8,11.2,27.5,-0.3,0.8,0.5,0.033,-2.7,-1.7,-4.5,-0.5,0,0.0,OOR,2004
Alton Ford,PF,22,9,41,6,11,0.545,0,0,0.0,6,11,0.545,0.545,3,6,0.5,3,8,11,3,0,1,3,9,15,12.4,0.55,0.0,0.545,9.1,21.9,15.8,13.5,0.0,1.9,18.0,19.4,0.0,0.1,0.1,0.117,-2.6,1.9,-0.7,0.0,0,0.0,OOR,2004
T.J. Ford,PG,20,55,1472,153,398,0.384,5,21,0.238,148,377,0.393,0.391,80,98,0.816,37,140,177,356,60,3,139,123,391,12.1,0.443,0.053,0.246,2.9,10.8,6.8,37.4,2.1,0.1,24.0,17.9,-0.2,0.9,0.7,0.022,-1.7,-0.6,-2.4,-0.1,0,0.0,OOR,2004
Danny Fortson,C,27,56,625,71,139,0.511,0,0,0.0,71,139,0.511,0.511,75,92,0.815,114,136,250,9,12,11,37,148,217,15.9,0.605,0.0,0.662,19.3,24.3,21.8,2.0,1.0,1.3,17.1,15.2,1.9,0.4,2.3,0.177,-1.7,-2.4,-4.0,-0.3,0,0.0,OOR,2004
Jeff Foster,C,27,82,1961,197,362,0.544,0,4,0.0,197,358,0.55,0.544,103,154,0.669,248,362,610,64,71,27,60,189,497,16.2,0.578,0.011,0.425,14.8,22.0,18.4,5.5,2.0,1.1,12.3,11.8,4.4,3.8,8.3,0.202,0.8,0.5,1.3,1.6,0,0.0,OOR,2004
Tremaine Fowlkes,SF,27,36,261,15,48,0.313,1,8,0.125,14,40,0.35,0.323,13,18,0.722,18,35,53,14,9,3,12,37,44,6.5,0.393,0.167,0.375,8.1,15.3,11.7,8.4,1.9,0.9,17.7,12.2,-0.1,0.5,0.4,0.068,-4.9,2.2,-2.7,0.0,0,0.0,OOR,2004
Rick Fox,SF,34,38,846,73,186,0.392,15,61,0.246,58,125,0.464,0.433,22,30,0.733,29,73,102,98,29,4,48,99,183,8.0,0.459,0.328,0.161,3.8,9.9,6.8,17.1,1.8,0.3,19.4,13.1,0.0,0.8,0.8,0.043,-3.4,0.5,-2.9,-0.2,0,0.0,OOR,2004
Adonal Foyle,C,28,44,572,59,130,0.454,0,0,0.0,59,130,0.454,0.454,19,35,0.543,54,113,167,17,6,46,21,68,137,13.0,0.471,0.0,0.269,10.6,22.3,16.4,4.8,0.6,5.8,12.6,13.4,0.3,0.8,1.1,0.093,-2.3,1.2,-1.1,0.1,0,0.0,OOR,2004
Richie Frahm,SF,26,54,469,63,139,0.453,34,92,0.37,29,47,0.617,0.576,23,26,0.885,12,44,56,24,16,4,7,50,183,15.7,0.608,0.662,0.187,3.0,11.0,7.0,8.4,1.8,0.6,4.4,15.5,1.4,0.1,1.5,0.152,1.9,-0.6,1.4,0.4,0,0.0,OOR,2004
Steve Francis,PG,26,79,3194,450,1117,0.403,73,250,0.292,377,867,0.435,0.436,337,435,0.775,116,317,433,493,139,35,294,257,1310,15.8,0.501,0.224,0.389,4.5,11.1,8.0,28.3,2.4,0.8,18.3,24.0,2.4,4.7,7.1,0.107,0.5,0.9,1.4,2.7,0,0.0,OOR,2004
Hiram Fuller,PF,22,4,43,3,8,0.375,0,0,0.0,3,8,0.375,0.375,2,6,0.333,4,7,11,2,0,1,4,5,8,3.6,0.376,0.0,0.75,10.6,18.2,14.5,7.3,0.0,1.7,27.3,15.5,-0.1,0.0,-0.1,-0.094,-7.3,-3.1,-10.5,-0.1,0,0.0,OOR,2004
Dan Gadzuric,C,25,75,1260,183,349,0.524,0,1,0.0,183,348,0.526,0.524,58,118,0.492,126,220,346,28,51,105,45,186,424,17.0,0.529,0.003,0.338,11.4,19.8,15.6,3.7,2.1,6.1,10.1,16.0,1.7,2.0,3.7,0.141,-1.0,1.6,0.7,0.8,0,0.0,OOR,2004
Reece Gaines,PG,23,38,364,25,86,0.291,3,10,0.3,22,76,0.289,0.308,16,25,0.64,8,31,39,40,11,2,18,22,69,6.1,0.356,0.116,0.291,2.4,9.9,6.1,16.6,1.6,0.4,15.7,14.3,-0.4,0.0,-0.5,-0.065,-4.5,-1.6,-6.1,-0.4,0,0.0,OOR,2004
Alex Garcia,SG,23,2,13,1,7,0.143,0,0,0.0,1,7,0.143,0.143,1,2,0.5,0,0,0,0,2,0,1,0,3,-4.7,0.19,0.0,0.286,0.0,0.0,0.0,0.0,8.3,0.0,11.3,31.6,-0.1,0.0,-0.1,-0.319,-14.5,0.9,-13.6,0.0,0,0.0,OOR,2004
Kevin Garnett,PF,27,82,3231,804,1611,0.499,11,43,0.256,793,1568,0.506,0.502,368,465,0.791,245,894,1139,409,120,178,212,202,1987,29.4,0.547,0.027,0.289,9.1,30.0,20.1,24.4,2.0,4.0,10.5,29.6,10.4,8.0,18.3,0.272,6.8,3.3,10.2,10.0,120,0.991,MVP,2004
Pat Garrity,PF,27,2,22,1,3,0.333,0,0,0.0,1,3,0.333,0.333,0,0,0.0,0,0,0,1,0,0,0,2,2,0.5,0.333,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,6.2,0.0,0.0,0.0,-0.06,-5.1,-3.1,-8.2,0.0,0,0.0,OOR,2004
Pau Gasol,PF,23,78,2458,506,1049,0.482,4,15,0.267,502,1034,0.485,0.484,365,511,0.714,206,394,600,198,44,132,187,185,1381,21.7,0.542,0.014,0.487,9.4,18.3,13.8,14.9,0.9,3.9,12.8,26.8,5.3,2.8,8.1,0.159,2.9,0.1,2.9,3.0,0,0.0,OOR,2004
Devean George,SF,26,82,1951,233,571,0.408,65,186,0.349,168,385,0.436,0.465,73,96,0.76,87,245,332,112,81,38,88,189,604,11.5,0.492,0.326,0.168,5.0,14.4,9.6,8.9,2.2,1.4,12.5,16.1,0.8,2.5,3.4,0.083,-1.2,0.7,-0.4,0.8,0,0.0,OOR,2004
Eddie Gill,PG,25,22,157,15,36,0.417,3,8,0.375,12,28,0.429,0.458,17,20,0.85,4,13,17,16,9,1,12,16,50,13.2,0.558,0.222,0.556,3.1,9.8,6.4,16.2,3.2,0.5,21.1,17.1,0.2,0.1,0.3,0.091,-1.1,1.6,0.5,0.1,0,0.0,OOR,2004
Kendall Gill,SG,35,56,1411,215,548,0.392,9,38,0.237,206,510,0.404,0.401,100,136,0.735,61,129,190,89,65,16,83,107,539,11.1,0.443,0.069,0.248,4.6,10.3,7.4,11.4,2.4,0.8,12.0,21.9,-0.9,1.3,0.4,0.013,-2.8,-0.1,-2.8,-0.3,0,0.0,OOR,2004
Manu Ginóbili,SG,26,77,2260,330,789,0.418,88,245,0.359,242,544,0.445,0.474,239,298,0.802,86,258,344,291,136,16,161,181,987,18.5,0.536,0.311,0.378,4.3,12.6,8.5,22.5,3.2,0.5,14.9,22.1,4.0,5.1,9.1,0.194,1.5,3.1,4.7,3.8,0,0.0,OOR,2004
Gordan Giriček,SF-SG,26,73,2041,316,724,0.436,60,152,0.395,256,572,0.448,0.478,135,158,0.854,51,175,226,122,56,15,103,144,827,13.2,0.521,0.21,0.218,2.9,10.2,6.4,10.9,1.5,0.6,11.5,20.1,2.2,0.2,2.4,0.056,-0.1,-1.6,-1.6,0.2,0,0.0,OOR,2004
Dion Glover,SG,25,69,1643,230,589,0.39,40,119,0.336,190,470,0.404,0.424,120,156,0.769,58,208,266,130,50,19,102,123,620,12.2,0.471,0.202,0.265,4.0,14.2,9.2,14.0,1.6,0.9,13.4,21.2,0.1,1.0,1.1,0.032,-1.1,-0.9,-2.1,0.0,0,0.0,OOR,2004
Anthony Goldwire,PG,32,11,85,7,22,0.318,2,8,0.25,5,14,0.357,0.364,1,1,1.0,1,6,7,11,5,0,3,5,17,8.8,0.379,0.364,0.045,1.4,7.8,4.7,18.9,3.2,0.0,11.8,14.1,0.0,0.1,0.1,0.042,-3.6,2.1,-1.5,0.0,0,0.0,OOR,2004
Drew Gooden,PF,22,79,2134,369,829,0.445,9,42,0.214,360,787,0.457,0.451,167,262,0.637,160,356,516,89,62,72,126,196,914,15.6,0.484,0.051,0.316,8.3,19.3,13.7,7.5,1.5,2.4,11.8,22.7,1.0,0.9,1.9,0.043,-0.8,-1.7,-2.5,-0.2,0,0.0,OOR,2004
Brian Grant,C,31,76,2303,289,613,0.471,0,1,0.0,289,612,0.472,0.471,86,110,0.782,174,350,524,69,51,35,82,254,664,12.1,0.502,0.002,0.179,8.7,17.9,13.3,5.3,1.2,1.2,11.0,15.2,2.1,2.8,4.9,0.101,-1.8,-0.2,-2.0,0.0,0,0.0,OOR,2004
Horace Grant,PF,38,55,1106,92,224,0.411,0,1,0.0,92,223,0.413,0.411,39,54,0.722,79,154,233,71,24,21,29,70,223,10.6,0.45,0.004,0.241,8.0,16.0,11.9,9.4,1.1,1.4,10.5,11.2,0.8,1.2,2.0,0.087,-1.2,0.0,-1.3,0.2,0,0.0,OOR,2004
Paul Grant,C,30,10,98,11,23,0.478,0,0,0.0,11,23,0.478,0.478,3,8,0.375,7,10,17,3,1,1,7,17,25,5.1,0.471,0.0,0.348,8.7,12.9,10.8,5.4,0.6,0.9,20.9,15.9,-0.1,0.1,0.0,-0.015,-5.7,-1.5,-7.2,-0.1,0,0.0,OOR,2004
Willie Green,SG,22,53,767,143,357,0.401,19,61,0.311,124,296,0.419,0.427,59,81,0.728,16,49,65,53,26,5,59,83,364,10.8,0.464,0.171,0.227,2.5,7.5,5.0,14.1,1.8,0.5,13.1,27.7,-0.7,0.6,0.0,-0.003,-2.6,-1.2,-3.8,-0.3,0,0.0,OOR,2004
Adrian Griffin,SG,29,19,133,5,18,0.278,1,2,0.5,4,16,0.25,0.306,0,4,0.0,1,18,19,10,7,2,3,17,11,4.5,0.278,0.111,0.222,0.9,15.2,8.4,11.6,2.9,1.2,13.2,8.2,-0.2,0.2,0.1,0.031,-6.3,4.4,-1.9,0.0,0,0.0,OOR,2004
Tom Gugliotta,PF,34,55,819,70,203,0.345,1,4,0.25,69,199,0.347,0.347,20,28,0.714,65,122,187,63,31,12,39,81,161,9.1,0.374,0.02,0.138,9.5,18.2,13.8,12.4,2.0,1.2,15.3,14.2,-0.5,0.9,0.3,0.019,-2.6,0.5,-2.1,0.0,0,0.0,OOR,2004
Marcus Haislip,PF,23,31,263,36,74,0.486,1,2,0.5,35,72,0.486,0.493,20,28,0.714,21,32,53,4,6,12,9,25,93,14.6,0.539,0.027,0.378,9.1,13.8,11.4,2.5,1.2,3.3,9.4,16.4,0.4,0.2,0.6,0.113,-0.8,-0.1,-0.9,0.1,0,0.0,OOR,2004
Darvin Ham,SF,30,54,484,37,75,0.493,1,2,0.5,36,73,0.493,0.5,21,35,0.6,47,46,93,16,13,8,31,63,96,8.3,0.531,0.027,0.467,11.4,10.8,11.1,5.3,1.5,1.3,25.5,11.7,0.1,0.8,0.9,0.087,-3.9,0.8,-3.1,-0.1,0,0.0,OOR,2004
Richard Hamilton,SG,25,78,2772,530,1166,0.455,18,68,0.265,512,1098,0.466,0.462,297,342,0.868,78,201,279,310,103,17,210,222,1375,16.8,0.522,0.058,0.293,3.3,8.3,5.8,22.2,2.0,0.5,13.8,25.7,3.8,4.4,8.1,0.141,0.5,0.7,1.2,2.3,0,0.0,OOR,2004
Zendon Hamilton,C,28,46,473,51,95,0.537,0,0,0.0,51,95,0.537,0.537,67,96,0.698,49,97,146,13,8,8,27,74,169,15.9,0.616,0.0,1.011,12.3,23.9,18.2,4.8,0.9,1.3,16.4,16.3,1.1,0.6,1.8,0.178,-1.0,-0.5,-1.5,0.1,0,0.0,OOR,2004
