Player,Pos,Age,Tm,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,First,Share,Status,Season,W
Joel Kramer,C,27,PHO,54,458,44,104,0.423,0,1,0.0,44,103,0.427,0.423,14,16,0.875,41,47,88,37,15,6,22,63,102,8.8,0.459,0.01,0.154,10.3,10.9,10.6,10.0,1.5,0.7,16.5,11.9,0.2,0.6,0.8,0.085,-2.2,0.6,-1.6,0.0,0,0.0,OOR,1983,46.0
Sam Lacey,C,34,CLE,60,1232,111,264,0.42,2,9,0.222,109,255,0.427,0.424,29,37,0.784,62,169,231,118,29,25,98,209,253,6.5,0.451,0.034,0.14,5.6,16.0,10.7,13.1,1.2,1.2,25.9,12.9,-1.1,1.0,-0.1,-0.004,-4.6,0.7,-3.9,-0.6,0,0.0,OOR,1983,23.0
Bill Laimbeer,C,25,DET,82,2871,436,877,0.497,2,13,0.154,434,864,0.502,0.498,245,310,0.79,282,711,993,263,51,118,176,320,1119,16.6,0.552,0.015,0.353,10.0,26.3,18.0,12.1,0.8,2.2,14.8,16.0,4.9,3.6,8.5,0.142,0.8,0.5,1.3,2.4,0,0.0,OOR,1983,37.0
Jeff Lamp,SF,23,POR,59,690,107,252,0.425,1,6,0.167,106,246,0.431,0.427,42,52,0.808,25,51,76,58,20,3,38,67,257,10.0,0.467,0.024,0.206,4.0,8.3,6.2,11.7,1.4,0.2,12.1,18.4,0.1,0.5,0.7,0.046,-2.3,-0.9,-3.2,-0.2,0,0.0,OOR,1983,25.0
Mark Landsberger,PF,27,LAL,39,356,43,102,0.422,0,0,0.0,43,102,0.422,0.422,12,25,0.48,55,73,128,12,8,4,20,48,98,10.2,0.434,0.0,0.245,17.9,21.7,19.9,3.8,1.0,0.6,15.0,14.8,0.1,0.4,0.4,0.061,-2.4,-2.5,-4.8,-0.3,0,0.0,OOR,1983,48.0
Bob Lanier,C,34,MIL,39,978,163,332,0.491,0,1,0.0,163,331,0.492,0.491,91,133,0.684,58,142,200,105,34,24,82,125,417,14.5,0.534,0.003,0.401,6.8,15.2,11.2,15.1,1.7,1.4,17.4,20.0,0.8,1.5,2.3,0.112,-0.4,0.9,0.5,0.6,0,0.0,OOR,1983,51.0
Allen Leavell,PG,25,HOU,79,2602,439,1059,0.415,42,175,0.24,397,884,0.449,0.434,247,297,0.832,64,131,195,530,165,14,198,215,1167,15.8,0.49,0.165,0.28,2.5,5.7,4.0,30.1,3.0,0.3,14.3,21.3,2.3,1.5,3.8,0.071,0.9,-0.1,0.8,1.8,0,0.0,OOR,1983,58.0
Ronnie Lester,PG,24,CHI,65,1437,202,446,0.453,0,5,0.0,202,441,0.458,0.453,124,171,0.725,46,126,172,332,51,6,134,121,528,13.4,0.506,0.011,0.383,3.4,9.4,6.4,30.9,1.6,0.2,20.5,17.6,1.1,0.6,1.7,0.057,-0.2,-1.2,-1.4,0.2,0,0.0,OOR,1983,28.0
Fat Lever,PG,22,POR,81,2020,256,594,0.431,5,15,0.333,251,579,0.434,0.435,116,159,0.73,85,140,225,426,153,15,137,179,633,14.8,0.477,0.025,0.268,4.7,7.8,6.2,28.2,3.6,0.4,17.1,16.1,1.7,2.6,4.4,0.104,0.2,1.7,1.9,2.0,0,0.0,OOR,1983,25.0
Cliff Levingston,PF,22,DET,62,879,131,270,0.485,0,1,0.0,131,269,0.487,0.485,84,147,0.571,104,128,232,52,23,36,73,125,346,12.9,0.517,0.004,0.544,12.0,15.5,13.7,7.8,1.2,2.2,17.9,17.9,0.5,0.9,1.3,0.072,-1.6,-0.5,-2.1,0.0,0,0.0,OOR,1983,37.0
Steve Lingenfelter,PF,24,WSB,7,53,4,6,0.667,0,0,0.0,4,6,0.667,0.667,0,4,0.0,1,11,12,4,1,3,5,16,8,3.2,0.515,0.0,0.667,2.1,23.2,12.5,9.9,0.9,3.3,39.2,10.0,-0.1,0.1,0.0,0.009,-5.4,1.2,-4.3,0.0,0,0.0,OOR,1983,42.0
Alton Lister,PF,24,MIL,80,1885,272,514,0.529,0,0,0.0,272,514,0.529,0.529,130,242,0.537,168,400,568,111,50,177,186,328,674,13.8,0.543,0.0,0.471,10.3,22.3,16.6,8.0,1.3,5.2,23.1,17.7,-0.2,3.9,3.8,0.096,-2.9,2.4,-0.5,0.7,0,0.007,Candidate,1983,51.0
Lewis Lloyd,SG,23,GSW,73,1350,293,566,0.518,1,4,0.25,292,562,0.52,0.519,100,139,0.719,77,183,260,130,61,31,118,109,687,17.1,0.548,0.007,0.246,6.0,15.2,10.4,13.8,2.1,1.3,15.8,21.7,1.5,1.1,2.6,0.092,1.5,-0.2,1.3,1.1,0,0.0,OOR,1983,
Scott Lloyd,C,30,DAL,15,206,19,50,0.38,0,1,0.0,19,49,0.388,0.38,11,17,0.647,19,27,46,21,6,6,6,24,49,11.1,0.426,0.02,0.34,9.8,14.4,12.0,12.2,1.4,1.6,9.5,12.2,0.2,0.1,0.3,0.068,-1.1,0.0,-1.0,0.1,0,0.0,OOR,1983,30.0
Kevin Loder,SF,23,KCK,66,818,138,300,0.46,5,9,0.556,133,291,0.457,0.468,53,80,0.663,37,88,125,72,29,8,64,98,334,10.9,0.498,0.03,0.267,4.9,11.6,8.3,11.4,1.6,0.5,16.0,18.8,0.2,0.7,0.9,0.051,-1.7,-0.3,-2.0,0.0,0,0.0,OOR,1983,38.0
John Long,SG,26,DET,70,1485,312,692,0.451,2,7,0.286,310,685,0.453,0.452,111,146,0.76,56,124,180,105,44,12,144,130,737,10.8,0.487,0.01,0.211,3.8,8.9,6.3,10.1,1.3,0.4,16.0,23.4,-0.7,0.9,0.2,0.005,-2.8,-1.8,-4.7,-1.0,0,0.0,OOR,1983,37.0
John Lucas,PG,29,WSB,35,386,62,131,0.473,0,5,0.0,62,126,0.492,0.473,21,42,0.5,8,21,29,102,25,1,47,18,145,14.4,0.485,0.038,0.321,2.3,6.1,4.2,39.2,3.1,0.1,23.9,21.1,-0.2,0.6,0.4,0.055,0.0,0.9,0.8,0.3,0,0.0,OOR,1983,42.0
Maurice Lucas,PF,30,PHO,77,2586,495,1045,0.474,1,3,0.333,494,1042,0.474,0.474,278,356,0.781,201,598,799,219,56,43,221,274,1269,16.1,0.528,0.003,0.341,9.0,24.5,17.1,11.9,1.0,0.9,15.5,22.5,2.4,4.7,7.1,0.132,-0.2,0.0,-0.3,1.1,0,0.012,Candidate,1983,46.0
Rudy Macklin,SF,24,ATL,73,1171,170,360,0.472,0,4,0.0,170,356,0.478,0.472,101,131,0.771,85,105,190,71,41,10,89,189,441,10.9,0.528,0.011,0.364,7.7,9.5,8.6,8.6,1.7,0.5,17.6,18.0,0.5,1.2,1.8,0.073,-2.7,0.0,-2.7,-0.2,0,0.0,OOR,1983,43.0
Kyle Macy,PG,25,PHO,82,1836,328,634,0.517,23,76,0.303,305,558,0.547,0.535,129,148,0.872,41,124,165,278,64,8,90,130,808,16.1,0.578,0.12,0.233,2.6,7.1,5.0,21.0,1.6,0.2,11.4,17.5,4.3,2.2,6.4,0.168,1.5,0.4,1.9,1.8,0,0.0,OOR,1983,46.0
Dave Magley,SF,23,CLE,14,56,4,16,0.25,0,1,0.0,4,15,0.267,0.25,4,8,0.5,2,8,10,2,2,0,2,5,12,3.9,0.307,0.063,0.5,4.0,16.7,10.2,4.8,1.8,0.0,9.3,16.1,-0.1,0.0,-0.1,-0.066,-4.7,-0.3,-5.0,-0.1,0,0.0,OOR,1983,23.0
Rick Mahorn,PF,24,WSB,82,3023,376,768,0.49,0,3,0.0,376,765,0.492,0.49,146,254,0.575,171,608,779,115,86,148,170,335,898,11.6,0.51,0.004,0.331,6.2,22.5,14.3,5.4,1.4,2.8,16.2,14.4,0.0,6.2,6.2,0.099,-2.6,2.2,-0.4,1.2,0,0.0,OOR,1983,42.0
Moses Malone,C,27,PHI,78,2922,654,1305,0.501,0,1,0.0,654,1304,0.502,0.501,600,788,0.761,445,749,1194,101,89,157,264,206,1908,25.1,0.578,0.001,0.604,16.8,25.9,21.6,5.1,1.4,3.0,13.8,26.0,9.1,6.0,15.1,0.248,4.0,-0.3,3.7,4.2,69,0.96,MVP,1983,65.0
Wes Matthews,PG,23,ATL,64,1187,171,424,0.403,14,48,0.292,157,376,0.418,0.42,86,112,0.768,25,66,91,249,60,8,123,129,442,11.9,0.467,0.113,0.264,2.2,5.9,4.1,29.8,2.5,0.4,20.6,20.9,-0.6,1.3,0.7,0.028,-1.7,-0.3,-2.0,0.0,0,0.0,OOR,1983,43.0
Cedric Maxwell,SF,27,BOS,79,2252,331,663,0.499,0,1,0.0,331,662,0.5,0.499,280,345,0.812,185,237,422,186,65,39,165,202,942,14.7,0.578,0.002,0.52,8.9,11.2,10.1,10.5,1.3,1.0,16.8,17.0,4.0,2.5,6.6,0.14,1.0,0.0,1.0,1.7,0,0.0,OOR,1983,56.0
Scott May,SF,28,DET,9,155,21,50,0.42,0,0,0.0,21,50,0.42,0.42,17,21,0.81,10,16,26,12,5,2,13,24,59,9.9,0.498,0.0,0.42,6.6,11.0,8.7,10.0,1.5,0.7,18.0,18.0,0.0,0.1,0.1,0.045,-2.9,-0.4,-3.4,-0.1,0,0.0,OOR,1983,37.0
Bob McAdoo,C,31,LAL,47,1019,292,562,0.52,0,1,0.0,292,561,0.52,0.52,119,163,0.73,76,171,247,39,40,40,68,153,703,20.6,0.555,0.002,0.29,8.7,17.8,13.4,5.3,1.8,2.1,9.7,27.2,2.3,1.2,3.5,0.167,0.7,-0.9,-0.2,0.5,0,0.0,OOR,1983,48.0
Hank McDowell,PF,23,POR,56,505,58,126,0.46,0,2,0.0,58,124,0.468,0.46,47,61,0.77,54,65,119,24,8,11,40,84,163,10.0,0.533,0.016,0.484,11.7,14.5,13.1,6.2,0.7,1.2,20.7,15.4,0.3,0.4,0.7,0.067,-2.8,-0.9,-3.7,-0.2,0,0.0,OOR,1983,25.0
Mike McGee,SF,23,LAL,39,381,69,163,0.423,1,7,0.143,68,156,0.436,0.426,17,23,0.739,33,20,53,26,11,5,27,50,156,9.4,0.451,0.043,0.141,10.0,5.6,7.7,8.3,1.3,0.7,13.5,20.7,0.0,0.2,0.2,0.023,-2.9,-2.3,-5.1,-0.3,0,0.0,OOR,1983,48.0
Kevin McHale,PF,25,BOS,82,2345,483,893,0.541,0,1,0.0,483,892,0.541,0.541,193,269,0.717,215,338,553,104,34,192,159,241,1159,17.6,0.573,0.001,0.301,9.9,15.4,12.7,6.1,0.7,4.5,13.6,19.6,4.1,3.4,7.5,0.154,0.9,0.7,1.6,2.1,0,0.0,OOR,1983,56.0
Billy McKinney,PG,27,DEN,68,1559,266,546,0.487,0,7,0.0,266,539,0.494,0.487,136,167,0.814,21,100,121,288,39,5,101,142,668,13.2,0.539,0.013,0.306,1.4,6.5,3.9,22.2,1.1,0.2,14.0,17.1,2.3,0.0,2.3,0.072,-0.4,-2.0,-2.3,-0.1,0,0.0,OOR,1983,45.0
Tom McMillen,C,30,ATL,61,1364,198,424,0.467,0,1,0.0,198,423,0.468,0.467,108,133,0.812,57,160,217,76,17,24,80,143,504,10.8,0.522,0.002,0.314,4.5,12.4,8.5,7.9,0.6,1.0,14.2,17.2,0.7,1.3,2.0,0.071,-2.0,-0.4,-2.4,-0.1,0,0.0,OOR,1983,43.0
Mark McNamara,C,23,PHI,36,182,29,64,0.453,0,0,0.0,29,64,0.453,0.453,20,45,0.444,34,42,76,7,3,3,36,42,78,7.6,0.465,0.0,0.703,20.6,23.3,22.0,5.1,0.8,0.9,30.1,26.1,-0.5,0.3,-0.2,-0.056,-6.7,-1.7,-8.4,-0.4,0,0.0,OOR,1983,65.0
Joe Meriweather,C,29,KCK,78,1706,258,453,0.57,0,0,0.0,258,453,0.57,0.57,102,163,0.626,150,274,424,64,47,86,118,285,618,12.8,0.589,0.0,0.36,9.5,17.4,13.4,4.8,1.2,2.8,18.4,14.5,1.8,2.1,3.8,0.108,-1.4,0.7,-0.7,0.6,0,0.0,OOR,1983,38.0
Mike Mitchell,SF,27,SAS,80,2803,686,1342,0.511,0,3,0.0,686,1339,0.512,0.511,219,289,0.758,188,349,537,98,57,52,126,248,1591,16.9,0.541,0.002,0.215,7.6,13.1,10.4,5.1,0.9,1.0,7.9,22.7,5.9,1.7,7.6,0.131,1.1,-1.8,-0.7,0.9,0,0.0,OOR,1983,45.0
Steve Mix,SF,35,MIL,58,809,137,283,0.484,1,4,0.25,136,279,0.487,0.486,75,88,0.852,38,99,137,70,33,3,45,71,350,15.1,0.544,0.014,0.311,5.4,12.8,9.3,12.1,2.0,0.2,12.3,18.7,1.3,1.1,2.4,0.142,0.2,0.6,0.8,0.6,0,0.0,OOR,1983,51.0
Paul Mokeski,C,26,MIL,73,1128,119,260,0.458,0,1,0.0,119,259,0.459,0.458,50,68,0.735,76,184,260,49,21,44,67,223,288,8.3,0.497,0.004,0.262,7.6,18.1,12.9,5.8,0.9,2.2,18.8,13.2,0.0,1.4,1.4,0.06,-4.4,0.8,-3.7,-0.5,0,0.0,OOR,1983,51.0
Sidney Moncrief,SG,25,MIL,76,2710,606,1156,0.524,1,10,0.1,605,1146,0.528,0.525,499,604,0.826,192,245,437,300,113,23,197,180,1712,22.6,0.602,0.009,0.522,8.2,9.5,8.9,16.9,2.0,0.5,12.2,24.7,9.7,3.5,13.2,0.233,5.1,0.4,5.4,5.1,0,0.301,Candidate,1983,51.0
Johnny Moore,PG,24,SAS,77,2552,394,841,0.468,5,22,0.227,389,819,0.475,0.471,148,199,0.744,65,212,277,753,194,32,226,247,941,17.5,0.507,0.026,0.237,2.9,8.7,5.9,37.8,3.5,0.7,19.6,18.0,3.8,2.8,6.6,0.123,1.8,1.2,3.0,3.2,0,0.0,OOR,1983,45.0
Lowes Moore,PG,25,SDC,37,642,81,190,0.426,6,23,0.261,75,167,0.449,0.442,42,56,0.75,15,40,55,73,22,1,46,72,210,8.8,0.489,0.121,0.295,2.5,7.7,4.9,14.4,1.6,0.1,17.6,15.8,0.1,0.1,0.2,0.017,-2.9,-1.4,-4.3,-0.4,0,0.0,OOR,1983,
Guy Morgan,SG,22,IND,8,46,7,24,0.292,0,0,0.0,7,24,0.292,0.292,1,4,0.25,6,11,17,7,2,0,2,7,15,9.9,0.291,0.0,0.167,13.4,27.1,19.9,19.4,2.0,0.0,7.2,23.7,-0.1,0.0,-0.1,-0.059,-4.1,-0.5,-4.6,0.0,0,0.0,OOR,1983,20.0
Calvin Murphy,PG,34,HOU,64,1423,337,754,0.447,4,14,0.286,333,740,0.45,0.45,138,150,0.92,34,40,74,158,59,4,89,163,816,14.8,0.498,0.019,0.199,2.4,3.2,2.8,18.2,1.9,0.2,9.8,25.5,1.3,0.4,1.6,0.055,-0.5,-1.1,-1.7,0.1,0,0.0,OOR,1983,58.0
Larry Nance,PF,23,PHO,82,2914,588,1069,0.55,1,3,0.333,587,1066,0.551,0.551,193,287,0.672,239,471,710,197,99,217,190,254,1370,18.7,0.573,0.003,0.268,9.5,17.1,13.5,9.7,1.6,4.2,13.7,19.4,4.8,5.6,10.5,0.172,1.7,1.8,3.5,4.0,0,0.0,OOR,1983,46.0
Swen Nater,C,33,SDC,7,51,6,20,0.3,0,0,0.0,6,20,0.3,0.3,4,4,1.0,2,11,13,1,1,0,3,1,16,6.6,0.368,0.0,0.2,4.1,26.7,14.5,2.5,0.9,0.0,12.1,18.9,-0.1,0.0,-0.1,-0.053,-4.0,-1.0,-5.0,-0.1,0,0.0,OOR,1983,
Calvin Natt,SF,26,POR,80,2879,644,1187,0.543,3,20,0.15,641,1167,0.549,0.544,339,428,0.792,214,385,599,171,63,29,203,184,1630,19.0,0.593,0.017,0.361,8.3,15.1,11.7,9.1,1.0,0.6,12.9,22.3,7.1,2.7,9.8,0.164,3.0,-1.1,1.8,2.8,0,0.0,OOR,1983,25.0
Kenny Natt,SG,24,UTA,22,210,38,73,0.521,0,2,0.0,38,71,0.535,0.521,9,14,0.643,6,16,22,28,5,0,22,36,85,9.1,0.537,0.027,0.192,3.0,7.5,5.3,18.7,1.1,0.0,21.7,18.8,-0.1,0.1,0.1,0.013,-3.8,-1.1,-4.9,-0.2,0,0.0,OOR,1983,14.0
Ed Nealy,PF,22,KCK,82,1643,147,247,0.595,0,0,0.0,147,247,0.595,0.595,70,114,0.614,170,315,485,62,68,12,51,247,364,11.6,0.612,0.0,0.462,11.2,20.7,16.0,4.4,1.9,0.4,14.6,8.1,2.6,2.1,4.7,0.137,-0.2,0.9,0.6,1.1,0,0.0,OOR,1983,38.0
Chuck Nevitt,C,23,HOU,6,64,11,15,0.733,0,0,0.0,11,15,0.733,0.733,1,4,0.25,6,11,17,0,1,12,7,14,23,14.8,0.686,0.0,0.267,9.4,19.6,14.2,0.0,0.7,10.4,29.5,14.8,0.0,0.1,0.1,0.057,-3.9,1.2,-2.7,0.0,0,0.0,OOR,1983,58.0
Carl Nicks,SG,24,CLE,9,148,26,59,0.441,0,1,0.0,26,58,0.448,0.441,11,17,0.647,8,18,26,11,6,0,11,17,63,12.1,0.474,0.017,0.288,6.0,14.2,10.0,11.5,2.0,0.0,14.2,22.0,0.0,0.1,0.1,0.032,-2.6,-0.1,-2.7,0.0,0,0.0,OOR,1983,23.0
Kurt Nimphius,C,24,DAL,81,1515,174,355,0.49,1,1,1.0,173,354,0.489,0.492,77,140,0.55,157,247,404,115,24,111,66,287,426,12.5,0.511,0.003,0.394,11.0,17.9,14.4,9.3,0.7,4.0,13.7,12.6,1.8,1.1,2.9,0.093,-1.5,0.8,-0.7,0.5,0,0.0,OOR,1983,30.0
Norm Nixon,PG,27,LAL,79,2711,533,1123,0.475,0,13,0.0,533,1110,0.48,0.475,125,168,0.744,61,144,205,566,104,4,237,176,1191,13.9,0.498,0.012,0.15,2.6,5.6,4.2,25.8,1.8,0.1,16.5,20.9,2.5,1.4,3.9,0.069,-0.2,-1.8,-1.9,0.0,0,0.001,Candidate,1983,48.0
Audie Norris,C,22,POR,30,311,26,63,0.413,0,0,0.0,26,63,0.413,0.413,14,30,0.467,25,44,69,24,13,2,33,61,66,5.0,0.433,0.0,0.476,9.0,15.9,12.4,9.7,2.0,0.4,30.2,14.3,-0.5,0.4,-0.1,-0.022,-5.5,0.2,-5.2,-0.3,0,0.0,OOR,1983,25.0
Mike O'Koren,SF,24,NJN,46,803,136,259,0.525,2,9,0.222,134,250,0.536,0.529,34,48,0.708,42,72,114,82,42,11,62,67,308,13.4,0.55,0.035,0.185,6.0,10.0,8.0,14.2,2.4,0.8,18.1,16.7,0.7,1.3,2.0,0.118,-0.1,1.5,1.3,0.7,0,0.0,OOR,1983,49.0
Mark Olberding,PF,26,CHI,80,1817,251,522,0.481,2,12,0.167,249,510,0.488,0.483,194,248,0.782,108,250,358,131,50,9,152,246,698,11.0,0.553,0.023,0.475,6.4,14.7,10.5,9.6,1.2,0.3,19.4,16.7,1.3,1.0,2.3,0.06,-1.9,-0.8,-2.7,-0.3,0,0.0,OOR,1983,28.0
Jawann Oldham,C,25,CHI,16,171,31,58,0.534,0,0,0.0,31,58,0.534,0.534,12,22,0.545,18,29,47,5,5,13,13,30,74,14.5,0.547,0.0,0.379,11.3,18.1,14.7,4.1,1.3,4.0,16.1,18.2,0.1,0.2,0.3,0.085,-2.4,0.2,-2.2,0.0,0,0.0,OOR,1983,28.0
Louis Orr,SF,24,NYK,82,1666,274,593,0.462,0,2,0.0,274,591,0.464,0.462,140,175,0.8,94,134,228,94,64,24,93,134,688,13.3,0.513,0.003,0.295,6.5,9.6,8.0,8.5,1.9,0.9,12.2,19.5,1.4,2.5,3.8,0.111,-0.2,0.6,0.4,1.0,0,0.0,OOR,1983,44.0
Tom Owens,C,33,DET,49,725,81,192,0.422,0,0,0.0,81,192,0.422,0.422,45,66,0.682,66,120,186,44,12,14,48,115,207,8.7,0.468,0.0,0.344,9.3,17.6,13.3,7.6,0.8,1.0,17.8,14.3,0.0,0.6,0.6,0.041,-3.5,-0.7,-4.2,-0.4,0,0.0,OOR,1983,37.0
Robert Parish,C,29,BOS,78,2459,619,1125,0.55,0,1,0.0,619,1124,0.551,0.55,271,388,0.698,260,567,827,141,79,148,185,222,1509,23.0,0.582,0.001,0.345,11.4,24.6,18.1,8.4,1.5,3.3,12.5,23.6,6.2,4.6,10.8,0.211,3.5,0.8,4.3,3.9,0,0.0,OOR,1983,56.0
Billy Paultz,C,34,HOU,64,820,101,227,0.445,0,0,0.0,101,227,0.445,0.445,27,59,0.458,64,136,200,61,17,18,47,109,229,9.5,0.453,0.0,0.26,8.0,18.7,13.1,10.3,1.0,1.2,15.7,14.6,-0.2,0.6,0.3,0.02,-2.9,-0.5,-3.4,-0.3,0,0.0,OOR,1983,58.0
Jim Paxson,SG,25,POR,81,2740,682,1323,0.515,4,25,0.16,678,1298,0.522,0.517,388,478,0.812,68,106,174,231,140,17,156,160,1756,20.1,0.573,0.019,0.361,2.8,4.4,3.6,13.5,2.4,0.3,9.2,25.1,7.8,2.4,10.2,0.178,3.0,0.1,3.0,3.5,0,0.0,OOR,1983,25.0
Sam Pellom,PF,31,MIL,6,29,6,16,0.375,0,0,0.0,6,16,0.375,0.375,0,0,0.0,2,6,8,1,0,0,2,3,12,6.7,0.375,0.0,0.0,8.0,21.7,15.2,5.5,0.0,0.0,11.1,25.7,-0.1,0.0,0.0,-0.065,-4.6,-0.4,-5.0,-0.1,0,0.0,OOR,1983,51.0
Roger Phegley,SG,26,SAS,62,599,120,267,0.449,3,14,0.214,117,253,0.462,0.455,43,56,0.768,39,45,84,60,30,8,49,92,286,13.0,0.49,0.052,0.21,7.4,7.9,7.6,13.6,2.3,0.7,14.4,22.7,0.3,0.5,0.8,0.063,-1.8,-0.4,-2.2,0.0,0,0.0,OOR,1983,45.0
Eddie Phillips,SF,21,NJN,48,416,56,138,0.406,0,2,0.0,56,136,0.412,0.406,40,59,0.678,27,50,77,29,14,8,50,58,152,7.5,0.464,0.014,0.428,7.4,13.4,10.5,9.2,1.6,1.1,23.4,20.2,-0.6,0.7,0.1,0.011,-4.6,-0.1,-4.7,-0.3,0,0.0,OOR,1983,49.0
Ricky Pierce,SG,23,DET,39,265,33,88,0.375,1,7,0.143,32,81,0.395,0.381,18,32,0.563,15,20,35,14,8,4,18,42,85,5.8,0.416,0.08,0.364,5.8,8.0,6.9,6.7,1.4,0.8,15.0,17.5,-0.3,0.2,-0.1,-0.02,-5.0,-1.0,-5.9,-0.3,0,0.0,OOR,1983,37.0
Charles Pittman,PF,24,PHO,28,170,19,40,0.475,0,1,0.0,19,39,0.487,0.475,25,37,0.676,13,18,31,7,2,7,22,41,63,6.8,0.56,0.025,0.925,8.8,11.2,10.1,5.2,0.6,2.3,28.1,18.8,-0.1,0.2,0.1,0.032,-5.6,-0.2,-5.8,-0.2,0,0.0,OOR,1983,46.0
Ben Poquette,PF,27,UTA,75,2331,329,697,0.472,1,5,0.2,328,692,0.474,0.473,166,221,0.751,155,366,521,168,64,116,100,264,825,13.4,0.519,0.007,0.317,7.0,15.6,11.4,9.6,1.2,2.5,11.2,15.0,2.5,2.5,5.0,0.103,-0.7,0.5,-0.2,1.1,0,0.0,OOR,1983,14.0
Kevin Porter,PG,32,WSB,11,210,21,40,0.525,0,0,0.0,21,40,0.525,0.525,5,6,0.833,2,3,5,46,10,0,21,30,47,8.4,0.551,0.0,0.15,1.0,1.6,1.3,29.8,2.3,0.0,33.0,12.6,0.0,0.3,0.2,0.055,-3.4,0.7,-2.7,0.0,0,0.0,OOR,1983,42.0
Paul Pressey,SG,24,MIL,79,1528,213,466,0.457,1,9,0.111,212,457,0.464,0.458,105,176,0.597,83,198,281,207,99,47,162,174,532,12.8,0.489,0.019,0.378,6.3,13.6,10.1,18.3,3.1,1.7,23.0,19.1,-0.9,2.8,2.0,0.062,-1.5,2.2,0.8,1.1,0,0.0,OOR,1983,51.0
Mark Radford,SG,23,SEA,54,439,84,172,0.488,4,18,0.222,80,154,0.519,0.5,30,73,0.411,12,35,47,104,34,4,74,78,202,12.1,0.495,0.105,0.424,3.1,8.1,5.7,33.1,3.6,0.5,26.6,25.4,-0.7,0.7,0.0,-0.001,-3.0,0.6,-2.4,0.0,0,0.0,OOR,1983,30.0
Ed Rains,SF,26,SAS,34,292,33,83,0.398,0,1,0.0,33,82,0.402,0.398,29,43,0.674,25,19,44,22,10,1,25,35,95,8.2,0.466,0.012,0.518,9.7,6.8,8.2,9.2,1.6,0.2,19.7,17.3,-0.1,0.1,0.1,0.015,-2.9,-1.3,-4.1,-0.2,0,0.0,OOR,1983,45.0
Kurt Rambis,PF,24,LAL,78,1806,235,413,0.569,0,2,0.0,235,411,0.572,0.569,114,166,0.687,164,367,531,90,105,63,145,233,584,14.1,0.601,0.005,0.402,10.5,21.5,16.3,5.7,2.7,1.9,23.0,13.8,1.6,2.8,4.3,0.116,-0.8,1.1,0.2,1.0,0,0.0,OOR,1983,48.0
Kelvin Ransey,PG,24,DAL,76,1607,343,746,0.46,2,16,0.125,341,730,0.467,0.461,152,199,0.764,44,103,147,280,58,4,129,109,840,15.7,0.504,0.021,0.267,2.9,7.0,4.9,24.3,1.7,0.1,13.4,23.7,1.9,0.3,2.2,0.066,0.8,-1.8,-1.0,0.4,0,0.0,OOR,1983,30.0
James Ray,PF,25,DEN,45,433,70,153,0.458,0,1,0.0,70,152,0.461,0.458,33,51,0.647,37,89,126,39,24,19,50,83,173,11.9,0.493,0.007,0.333,8.6,20.8,14.7,10.7,2.4,2.2,22.2,19.2,-0.3,0.5,0.2,0.022,-3.6,0.4,-3.2,-0.1,0,0.0,OOR,1983,45.0
Clint Richardson,SG,26,PHI,77,1755,259,559,0.463,0,6,0.0,259,553,0.468,0.463,71,111,0.64,98,149,247,168,71,18,99,164,589,11.4,0.485,0.011,0.199,6.2,8.6,7.4,12.6,1.9,0.6,14.0,16.0,1.1,2.2,3.3,0.09,-1.1,0.7,-0.4,0.7,0,0.0,OOR,1983,65.0
Micheal Ray Richardson,PG,27,GSW,64,2076,346,815,0.425,8,51,0.157,338,764,0.442,0.429,106,163,0.65,113,182,295,432,182,24,244,240,806,13.9,0.454,0.063,0.2,6.0,9.8,7.9,28.2,4.0,0.7,21.6,21.4,-1.1,3.2,2.0,0.047,-1.2,1.6,0.4,1.3,0,0.0,OOR,1983,
Rick Robey,C,27,BOS,59,855,100,214,0.467,0,0,0.0,100,214,0.467,0.467,45,78,0.577,79,140,219,65,13,8,72,131,245,8.6,0.493,0.0,0.364,10.0,17.5,13.8,9.3,0.7,0.5,22.5,14.7,-0.1,1.0,0.9,0.049,-3.2,-0.3,-3.5,-0.3,0,0.0,OOR,1983,56.0
Cliff Robinson,PF,22,CLE,77,2601,587,1230,0.477,0,5,0.0,587,1225,0.479,0.477,213,301,0.708,190,666,856,145,61,58,224,272,1387,17.5,0.509,0.004,0.245,8.1,29.9,18.7,9.3,1.2,1.3,14.1,25.6,1.2,3.2,4.4,0.081,0.1,-0.4,-0.3,1.1,0,0.0,OOR,1983,23.0
Oliver Robinson,SG,22,SAS,35,147,35,97,0.361,1,11,0.091,34,86,0.395,0.366,30,45,0.667,6,11,17,21,4,2,13,18,101,14.1,0.432,0.113,0.464,4.6,7.9,6.3,20.5,1.3,0.7,10.0,35.2,0.0,0.1,0.1,0.018,-3.1,-1.9,-5.0,-0.1,0,0.0,OOR,1983,45.0
