Player,Pos,Age,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Status
Eric Snow,PG,24,64,918,79,184,0.429,2,17,0.118,77,167,0.461,0.435,49,71,0.69,19,62,81,177,60,5,63,114,209,OOR
Felton Spencer,C,30,68,813,59,129,0.457,0,0,0.0,59,129,0.457,0.457,44,79,0.557,93,133,226,17,23,37,49,175,162,OOR
Latrell Sprewell,SG,27,14,547,110,277,0.397,9,48,0.188,101,229,0.441,0.413,70,94,0.745,7,44,51,68,19,5,44,26,299,OOR
Jerry Stackhouse,SG-SF,23,79,2545,424,975,0.435,47,195,0.241,377,780,0.483,0.459,354,450,0.787,105,161,266,241,89,59,224,175,1249,OOR
John Starks,SG,32,82,2188,372,947,0.393,130,398,0.327,242,549,0.441,0.461,185,235,0.787,48,182,230,219,78,5,143,205,1059,OOR
Joe Stephens,SF,25,7,37,10,28,0.357,3,10,0.3,7,18,0.389,0.411,4,6,0.667,3,3,6,1,2,0,2,2,27,OOR
Kebu Stewart,PF,24,15,110,12,26,0.462,0,0,0.0,12,26,0.462,0.462,16,25,0.64,9,22,31,2,5,2,8,13,40,OOR
Michael Stewart,C,22,81,1761,155,323,0.48,0,0,0.0,155,323,0.48,0.48,65,142,0.458,197,339,536,61,29,195,85,251,375,OOR
Bryant Stith,SG,27,31,718,75,225,0.333,10,48,0.208,65,177,0.367,0.356,75,86,0.872,15,50,65,50,21,8,35,52,235,OOR
John Stockton,PG,35,64,1858,270,511,0.528,39,91,0.429,231,420,0.55,0.567,191,231,0.827,35,131,166,543,89,10,161,138,770,OOR
Ed Stokes,C,26,4,17,1,3,0.333,0,0,0.0,1,3,0.333,0.333,1,2,0.5,1,3,4,1,1,2,2,4,3,OOR
Damon Stoudamire,PG,24,71,2839,448,1091,0.411,91,304,0.299,357,787,0.454,0.452,238,287,0.829,87,211,298,580,113,7,223,150,1225,OOR
Erick Strickland,SG,24,67,1505,199,558,0.357,48,163,0.294,151,395,0.382,0.4,65,84,0.774,35,126,161,167,56,8,106,140,511,OOR
Mark Strickland,PF,27,51,847,145,269,0.539,0,1,0.0,145,268,0.541,0.539,59,82,0.72,80,133,213,26,18,34,47,87,349,OOR
Rod Strickland,PG,31,76,3020,490,1130,0.434,12,48,0.25,478,1082,0.442,0.439,357,492,0.726,112,293,405,801,126,25,266,182,1349,OOR
Derek Strong,PF,29,58,1638,259,617,0.42,0,4,0.0,259,613,0.423,0.42,218,279,0.781,152,275,427,51,31,24,74,122,736,OOR
Bob Sura,SG,24,46,942,87,231,0.377,19,60,0.317,68,171,0.398,0.418,74,131,0.565,25,69,94,171,44,7,93,113,267,OOR
Žan Tabak,C,27,57,984,142,304,0.467,0,1,0.0,142,303,0.469,0.467,23,61,0.377,84,128,212,48,20,38,61,163,307,OOR
Johnny Taylor,SF,23,12,108,13,37,0.351,1,2,0.5,12,35,0.343,0.365,11,16,0.688,4,9,13,1,3,2,8,22,38,OOR
Maurice Taylor,PF,21,71,1513,321,675,0.476,0,1,0.0,321,674,0.476,0.476,173,244,0.709,118,178,296,53,34,40,107,222,815,OOR
Carl Thomas,SG,28,43,426,56,140,0.4,20,59,0.339,36,81,0.444,0.471,16,25,0.64,10,37,47,19,21,7,18,39,148,OOR
John Thomas,PF,22,54,535,55,113,0.487,0,0,0.0,55,113,0.487,0.487,41,54,0.759,48,58,106,17,22,12,46,97,151,OOR
Kurt Thomas,PF,25,5,73,17,45,0.378,0,0,0.0,17,45,0.378,0.378,3,3,1.0,8,16,24,3,1,0,10,19,37,OOR
Tim Thomas,SF,20,77,1779,306,684,0.447,62,171,0.363,244,513,0.476,0.493,171,231,0.74,107,181,288,90,54,17,118,185,845,OOR
Brooks Thompson,PG,27,30,167,23,56,0.411,9,30,0.3,14,26,0.538,0.491,4,8,0.5,1,14,15,27,10,1,16,22,59,OOR
Otis Thorpe,PF,35,74,2197,294,624,0.471,0,5,0.0,294,619,0.475,0.471,164,240,0.683,151,386,537,222,48,30,152,238,752,OOR
Gary Trent,PF,23,54,1360,241,505,0.477,4,12,0.333,237,493,0.481,0.481,144,212,0.679,123,215,338,72,35,27,94,161,630,OOR
Nick Van Exel,PG,26,64,2053,311,743,0.419,123,316,0.389,188,427,0.44,0.501,136,172,0.791,31,163,194,442,64,6,104,120,881,OOR
Keith Van Horn,PF,22,62,2325,446,1047,0.426,69,224,0.308,377,823,0.458,0.459,258,305,0.846,142,266,408,106,64,25,164,216,1219,OOR
David Vaughn,PF,24,40,489,66,148,0.446,0,1,0.0,66,147,0.449,0.446,30,47,0.638,53,99,152,20,15,10,40,83,162,OOR
Jacque Vaughn,PG,22,45,419,44,122,0.361,3,8,0.375,41,114,0.36,0.373,48,68,0.706,4,34,38,84,9,1,56,63,139,OOR
Loy Vaught,PF,29,10,265,36,84,0.429,0,2,0.0,36,82,0.439,0.429,3,8,0.375,16,49,65,7,4,2,13,33,75,OOR
Stojko Vranković,C,34,65,996,79,186,0.425,0,0,0.0,79,186,0.425,0.425,37,65,0.569,71,192,263,36,11,66,46,130,195,OOR
Antoine Walker,PF,21,82,3268,722,1705,0.423,91,292,0.312,631,1413,0.447,0.45,305,473,0.645,270,566,836,273,142,60,292,262,1840,OOR
Samaki Walker,PF,21,41,1027,156,321,0.486,0,1,0.0,156,320,0.488,0.486,53,97,0.546,96,206,302,24,30,40,61,127,365,OOR
Ben Wallace,C,23,67,1124,85,164,0.518,0,0,0.0,85,164,0.518,0.518,35,98,0.357,112,212,324,18,61,72,28,116,205,OOR
John Wallace,SF,23,82,2361,468,979,0.478,1,2,0.5,467,977,0.478,0.479,210,293,0.717,117,256,373,110,62,101,172,239,1147,OOR
Rasheed Wallace,PF,23,77,2896,466,875,0.533,8,39,0.205,458,836,0.548,0.537,184,278,0.662,132,346,478,195,75,88,167,268,1124,OOR
Rex Walters,SG,27,38,235,24,53,0.453,6,22,0.273,18,31,0.581,0.509,26,28,0.929,5,19,24,35,8,1,27,28,80,OOR
Charlie Ward,PG,27,82,2317,235,516,0.455,81,215,0.377,154,301,0.512,0.534,91,113,0.805,32,242,274,466,144,37,175,195,642,OOR
Eric Washington,SG,23,66,1539,201,498,0.404,44,137,0.321,157,361,0.435,0.448,65,83,0.783,47,80,127,78,53,25,72,143,511,OOR
Clarence Weatherspoon,PF,27,79,2325,268,608,0.441,0,0,0.0,268,608,0.441,0.441,200,277,0.722,198,396,594,89,85,74,119,194,736,OOR
Spud Webb,PG,34,4,34,5,12,0.417,0,1,0.0,5,11,0.455,0.417,2,2,1.0,2,1,3,5,1,0,7,6,12,OOR
Chris Webber,C,24,71,2809,647,1341,0.482,65,205,0.317,582,1136,0.512,0.507,196,333,0.589,176,498,674,273,111,124,185,269,1555,OOR
Bubba Wells,SG,23,39,395,48,116,0.414,1,6,0.167,47,110,0.427,0.418,31,43,0.721,22,46,68,34,15,4,31,40,128,OOR
Bill Wennington,C,34,48,467,75,172,0.436,0,0,0.0,75,172,0.436,0.436,17,21,0.81,32,48,80,19,4,5,16,77,167,OOR
David Wesley,PG,27,81,2845,383,864,0.443,59,170,0.347,324,694,0.467,0.477,229,288,0.795,49,164,213,529,140,30,226,229,1054,OOR
Doug West,SG,30,38,688,64,171,0.374,0,2,0.0,64,169,0.379,0.374,29,40,0.725,23,59,82,45,11,5,21,97,157,OOR
Mark West,C,37,15,105,10,21,0.476,0,0,0.0,10,21,0.476,0.476,3,6,0.5,6,9,15,2,2,4,8,15,23,OOR
DeJuan Wheat,PG,24,34,150,20,50,0.4,8,17,0.471,12,33,0.364,0.48,9,15,0.6,3,8,11,25,6,1,9,12,57,OOR
Donald Whiteside,PG,28,3,16,1,2,0.5,0,1,0.0,1,1,1.0,0.5,0,2,0.0,0,1,1,1,0,0,1,0,2,OOR
Chris Whitney,PG,26,82,1073,126,355,0.355,52,169,0.308,74,186,0.398,0.428,118,129,0.915,16,99,115,196,34,6,65,106,422,OOR
Gerald Wilkins,SG,34,72,1252,141,434,0.325,29,109,0.266,112,325,0.345,0.358,69,98,0.704,16,74,90,78,34,6,79,78,380,OOR
Aaron Williams,PF,26,65,757,115,220,0.523,0,1,0.0,115,219,0.525,0.523,66,85,0.776,48,99,147,14,19,38,50,119,296,OOR
Alvin Williams,SG,23,54,1071,125,282,0.443,9,28,0.321,116,254,0.457,0.459,65,90,0.722,24,57,81,103,38,3,58,79,324,OOR
Brandon Williams,SG,22,9,140,16,50,0.32,3,9,0.333,13,41,0.317,0.35,2,4,0.5,4,11,15,3,6,3,9,18,37,OOR
Buck Williams,PF,37,41,738,75,149,0.503,0,0,0.0,75,149,0.503,0.503,52,71,0.732,78,105,183,21,17,15,38,93,202,OOR
Eric Williams,SF,25,4,145,24,61,0.393,0,0,0.0,24,61,0.393,0.393,31,45,0.689,10,11,21,12,4,0,9,9,79,OOR
Herb Williams,PF,39,27,178,18,43,0.419,0,0,0.0,18,43,0.419,0.419,1,8,0.125,6,23,29,4,6,9,5,34,37,OOR
Hot Rod Williams,C,35,71,1333,95,202,0.47,0,0,0.0,95,202,0.47,0.47,65,93,0.699,107,205,312,49,33,60,29,138,255,OOR
Jayson Williams,C,29,65,2343,321,645,0.498,0,4,0.0,321,641,0.501,0.498,195,293,0.666,443,440,883,67,45,49,95,236,837,OOR
Jerome Williams,PF,24,77,1305,151,288,0.524,0,1,0.0,151,287,0.526,0.524,108,166,0.651,170,209,379,48,51,10,60,144,410,OOR
Lorenzo Williams,PF,28,14,111,13,17,0.765,0,0,0.0,13,17,0.765,0.765,0,2,0.0,16,10,26,3,2,3,2,17,26,OOR
Micheal Williams,PG,31,25,161,16,48,0.333,0,4,0.0,16,44,0.364,0.333,32,33,0.97,2,12,14,32,9,2,16,24,64,OOR
Monty Williams,SF,26,72,1314,165,368,0.448,1,2,0.5,164,366,0.448,0.45,122,182,0.67,67,112,179,89,34,24,82,133,453,OOR
Scott Williams,C,29,58,801,93,213,0.437,0,5,0.0,93,208,0.447,0.437,51,63,0.81,87,124,211,29,17,21,30,132,237,OOR
Travis Williams,SF,28,39,365,56,119,0.471,0,1,0.0,56,118,0.475,0.471,24,46,0.522,53,39,92,20,18,5,30,55,136,OOR
Walt Williams,SF,27,59,1470,210,544,0.386,80,219,0.365,130,325,0.4,0.46,108,125,0.864,50,150,200,122,59,35,92,161,608,OOR
Corliss Williamson,SF,24,79,2819,561,1134,0.495,0,9,0.0,561,1125,0.499,0.495,279,443,0.63,162,284,446,230,76,48,199,252,1401,OOR
Kevin Willis,PF,35,81,2528,531,1041,0.51,1,7,0.143,530,1034,0.513,0.511,242,305,0.793,232,447,679,78,55,38,170,235,1305,OOR
David Wingate,SG,34,58,546,66,140,0.471,3,7,0.429,63,133,0.474,0.482,15,29,0.517,19,60,79,37,21,3,37,58,150,OOR
Dontonio Wingfield,SF,23,3,9,0,3,0.0,0,0,0.0,0,3,0.0,0.0,1,2,0.5,2,2,4,0,0,0,1,2,1,OOR
Joe Wolf,PF,33,57,621,40,121,0.331,2,10,0.2,38,111,0.342,0.339,5,10,0.5,36,90,126,30,20,7,22,92,87,OOR
Lorenzen Wright,C,22,69,2067,241,542,0.445,0,2,0.0,241,540,0.446,0.445,141,214,0.659,180,426,606,55,55,87,81,237,623,OOR
Sharone Wright,C,25,7,44,7,14,0.5,0,0,0.0,7,14,0.5,0.5,2,4,0.5,1,8,9,4,0,0,2,7,16,OOR
George Zídek,C,24,12,64,7,29,0.241,1,2,0.5,6,27,0.222,0.259,14,16,0.875,4,13,17,2,0,2,4,10,29,OOR
