Player,Pos,Age,Tm,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,First,Share,Status,Season,W/L%
Geert Hammink,C,24,ORL,1,3,1,3,0.333,0,0,0.0,1,3,0.333,0.333,0,0,0.0,1,0,1,1,0,0,0,1,2,20.0,0.333,0.0,0.0,37.8,0.0,18.7,64.9,0.0,0.0,0.0,42.7,0.0,0.0,0.0,0.101,-0.8,-2.4,-3.2,0.0,0,0.0,OOR,1994,0.61
Tom Hammonds,PF,26,DEN,74,877,115,230,0.5,0,0,0.0,115,230,0.5,0.5,71,104,0.683,62,137,199,34,20,12,41,91,301,12.4,0.546,0.0,0.452,8.1,16.8,12.6,5.8,1.1,0.9,12.9,15.4,1.0,1.2,2.2,0.118,-1.4,0.1,-1.3,0.2,0,0.0,OOR,1994,0.512
Anfernee Hardaway,PG,22,ORL,82,3015,509,1092,0.466,50,187,0.267,459,905,0.507,0.489,245,330,0.742,192,247,439,544,190,51,292,205,1313,17.4,0.531,0.171,0.302,7.2,9.1,8.2,26.6,3.2,1.1,19.1,21.7,3.8,3.3,7.1,0.112,1.9,1.0,2.9,3.8,0,0.0,OOR,1994,0.61
Derek Harper,PG,32,NYK,82,2204,303,744,0.407,73,203,0.36,230,541,0.425,0.456,112,163,0.687,20,121,141,334,125,8,135,163,791,12.3,0.485,0.273,0.219,1.0,6.3,3.6,23.5,2.9,0.3,14.2,18.6,1.1,2.9,4.0,0.086,-1.0,1.2,0.1,1.2,0,0.0,OOR,1994,0.695
Ron Harper,SG,30,LAC,75,2856,569,1335,0.426,71,236,0.301,498,1099,0.453,0.453,299,418,0.715,129,331,460,344,144,54,242,167,1508,15.7,0.496,0.177,0.313,4.8,12.2,8.6,18.7,2.4,1.1,13.7,25.5,0.7,2.3,2.9,0.049,0.5,-0.5,0.1,1.5,0,0.0,OOR,1994,0.329
Lucious Harris,SG,23,DAL,77,1165,162,385,0.421,7,33,0.212,155,352,0.44,0.43,87,119,0.731,45,112,157,106,49,10,78,117,418,11.0,0.478,0.086,0.309,4.0,11.7,7.6,14.3,2.1,0.6,15.1,18.7,-0.1,0.7,0.6,0.025,-2.6,-0.5,-3.1,-0.3,0,0.0,OOR,1994,0.159
Tony Harris,SG,26,BOS,5,88,9,31,0.29,3,9,0.333,6,22,0.273,0.339,23,25,0.92,3,7,10,8,4,0,6,8,44,14.9,0.524,0.29,0.806,3.8,9.0,6.4,12.4,2.3,0.0,12.5,23.7,0.1,0.1,0.2,0.106,0.8,0.5,1.2,0.1,0,0.0,OOR,1994,0.39
Antonio Harvey,PF,23,LAL,27,247,29,79,0.367,0,0,0.0,29,79,0.367,0.367,12,26,0.462,26,33,59,5,8,19,17,39,70,8.0,0.387,0.0,0.329,11.0,15.1,13.0,2.8,1.6,4.8,15.8,18.3,-0.4,0.2,-0.2,-0.039,-5.8,-1.1,-6.9,-0.3,0,0.0,OOR,1994,0.402
Scott Haskin,C,23,IND,27,186,21,45,0.467,0,0,0.0,21,45,0.467,0.467,13,19,0.684,17,38,55,6,2,15,13,33,55,11.3,0.515,0.0,0.422,11.0,22.8,17.1,4.7,0.6,5.5,19.6,15.7,0.0,0.3,0.3,0.087,-3.8,1.0,-2.8,0.0,0,0.0,OOR,1994,0.573
Hersey Hawkins,SG,27,CHH,82,2648,395,859,0.46,78,235,0.332,317,624,0.508,0.505,312,362,0.862,89,288,377,216,135,22,158,167,1180,15.6,0.579,0.274,0.421,3.8,11.7,7.9,11.6,2.5,0.5,13.4,18.9,4.4,2.1,6.5,0.118,0.9,0.1,1.0,2.0,0,0.0,OOR,1994,0.5
Skeeter Henry,SG,26,PHO,4,15,1,5,0.2,0,2,0.0,1,3,0.333,0.2,2,4,0.5,0,2,2,4,0,0,1,1,4,5.6,0.296,0.4,0.8,0.0,14.8,7.5,33.2,0.0,0.0,12.9,21.7,0.0,0.0,0.0,-0.087,-7.3,-5.4,-12.7,0.0,0,0.0,OOR,1994,0.683
Steve Henson,PG,25,CHH,3,17,1,2,0.5,1,1,1.0,0,1,0.0,0.75,0,0,0.0,0,1,1,5,0,0,1,3,3,9.7,0.75,0.5,0.0,0.0,6.3,3.3,37.0,0.0,0.0,33.3,7.5,0.0,0.0,0.0,0.106,0.6,0.6,1.3,0.0,0,0.0,OOR,1994,0.5
Carl Herrera,PF,27,HOU,75,1292,142,310,0.458,0,0,0.0,142,310,0.458,0.458,69,97,0.711,101,184,285,37,32,26,69,159,353,9.1,0.5,0.0,0.313,9.2,15.0,12.3,4.1,1.3,1.3,16.4,14.4,0.1,1.9,2.0,0.075,-3.9,0.3,-3.6,-0.5,0,0.0,OOR,1994,0.707
Rod Higgins,SF,34,CLE,36,547,71,163,0.436,22,50,0.44,49,113,0.434,0.503,31,42,0.738,25,57,82,36,25,14,21,53,195,13.7,0.537,0.307,0.258,5.3,12.1,8.7,10.0,2.4,1.7,10.4,16.6,0.7,0.7,1.4,0.125,0.0,1.0,1.0,0.4,0,0.0,OOR,1994,0.573
Tyrone Hill,PF,25,CLE,57,1447,216,398,0.543,0,2,0.0,216,396,0.545,0.543,171,256,0.668,184,315,499,46,53,35,78,193,603,18.4,0.59,0.005,0.643,14.7,25.3,20.0,5.0,1.9,1.6,13.3,18.2,3.3,2.4,5.7,0.191,0.6,-0.3,0.3,0.8,0,0.0,OOR,1994,0.573
Donald Hodge,C,24,DAL,50,428,46,101,0.455,0,0,0.0,46,101,0.455,0.455,44,52,0.846,46,49,95,32,15,13,30,66,136,13.1,0.549,0.0,0.515,11.2,13.9,12.5,11.2,1.8,2.1,19.5,15.2,0.5,0.3,0.8,0.087,-1.6,0.1,-1.5,0.1,0,0.0,OOR,1994,0.159
Tito Horford,C,28,WSB,3,28,0,2,0.0,0,0,0.0,0,2,0.0,0.0,0,0,0.0,1,2,3,0,1,3,1,3,0,1.8,0.0,0.0,0.0,4.1,8.5,6.3,0.0,1.8,6.7,33.3,4.6,-0.1,0.0,0.0,-0.073,-7.4,2.4,-4.9,0.0,0,0.0,OOR,1994,0.293
Jeff Hornacek,SG,30,PHI,80,2820,472,1004,0.47,70,208,0.337,402,796,0.505,0.505,260,296,0.878,60,219,279,419,127,13,171,186,1274,16.7,0.562,0.207,0.295,2.4,8.6,5.5,23.9,2.3,0.3,13.1,20.2,5.1,1.8,6.9,0.117,1.3,0.2,1.5,2.5,0,0.0,OOR,1994,0.305
Robert Horry,SF,23,HOU,81,2370,322,702,0.459,44,136,0.324,278,566,0.491,0.49,115,157,0.732,128,312,440,231,119,75,137,186,803,14.2,0.521,0.194,0.224,6.4,13.9,10.3,14.5,2.5,2.0,15.1,17.0,1.6,4.3,5.9,0.12,0.0,2.2,2.2,2.5,0,0.0,OOR,1994,0.707
Allan Houston,SG,22,DET,79,1519,272,671,0.405,35,117,0.299,237,554,0.428,0.431,89,108,0.824,19,101,120,100,34,13,99,165,668,9.0,0.465,0.174,0.161,1.4,7.5,4.4,10.5,1.1,0.6,12.1,23.6,-1.3,0.1,-1.2,-0.038,-3.8,-2.1,-5.8,-1.5,0,0.0,OOR,1994,0.244
Byron Houston,PF,24,GSW,71,866,81,177,0.458,1,7,0.143,80,170,0.471,0.46,33,54,0.611,67,127,194,32,33,31,49,181,196,7.5,0.488,0.04,0.305,8.5,15.6,12.1,4.7,1.8,2.2,19.6,11.9,-0.1,1.0,0.9,0.05,-5.1,0.8,-4.4,-0.5,0,0.0,OOR,1994,0.61
Stephen Howard,SF,23,UTA,9,53,10,17,0.588,0,0,0.0,10,17,0.588,0.588,11,16,0.688,10,6,16,1,1,3,6,13,31,19.4,0.645,0.0,0.941,22.1,12.9,17.4,3.0,1.0,4.0,20.0,25.1,0.1,0.1,0.2,0.188,-0.8,-0.8,-1.6,0.0,0,0.0,OOR,1994,0.646
Jay Humphries,SG,31,UTA,75,1619,233,535,0.436,38,96,0.396,195,439,0.444,0.471,57,76,0.75,35,92,127,219,65,11,95,168,561,10.9,0.493,0.179,0.142,2.5,6.5,4.5,20.4,2.1,0.5,14.3,18.1,0.5,1.6,2.0,0.061,-1.6,0.2,-1.4,0.3,0,0.0,OOR,1994,0.646
Lindsey Hunter,PG,23,DET,82,2172,335,893,0.375,69,207,0.333,266,686,0.388,0.414,104,142,0.732,47,142,189,390,121,10,184,174,843,12.0,0.441,0.232,0.159,2.4,7.3,4.8,27.7,2.8,0.3,16.1,23.0,-1.8,1.0,-0.8,-0.017,-1.6,-0.6,-2.2,-0.1,0,0.0,OOR,1994,0.244
Bobby Hurley,PG,22,SAC,19,499,54,146,0.37,2,16,0.125,52,130,0.4,0.377,24,30,0.8,6,28,34,115,13,1,48,28,134,8.4,0.421,0.11,0.205,1.3,6.3,3.7,33.1,1.3,0.1,23.2,17.5,-0.6,0.1,-0.5,-0.044,-3.3,-3.0,-6.4,-0.6,0,0.0,OOR,1994,0.341
Jaren Jackson,SG,26,POR,29,187,34,87,0.391,0,6,0.0,34,81,0.42,0.391,12,14,0.857,6,11,17,27,4,2,14,20,80,9.5,0.429,0.069,0.161,3.4,6.7,4.9,21.5,1.0,0.7,13.1,23.4,-0.1,0.1,0.0,0.0,-3.2,-1.2,-4.4,-0.1,0,0.0,OOR,1994,0.573
Jim Jackson,SG,23,DAL,82,3066,637,1432,0.445,17,60,0.283,620,1372,0.452,0.451,285,347,0.821,169,219,388,374,87,25,334,161,1576,14.4,0.497,0.042,0.242,5.8,8.7,7.1,21.5,1.4,0.6,17.4,26.5,-0.3,0.8,0.6,0.009,0.6,-2.3,-1.7,0.2,0,0.0,OOR,1994,0.159
Mark Jackson,PG,28,LAC,79,2711,331,732,0.452,36,127,0.283,295,605,0.488,0.477,167,211,0.791,107,241,348,678,120,6,232,115,865,14.8,0.524,0.173,0.288,4.2,9.4,6.8,34.6,2.1,0.1,22.0,16.1,2.7,1.4,4.1,0.072,0.7,-0.8,-0.1,1.3,0,0.0,OOR,1994,0.329
Stanley Jackson,SG,23,MIN,17,92,17,33,0.515,1,5,0.2,16,28,0.571,0.53,3,3,1.0,12,15,27,16,5,0,10,13,38,17.8,0.554,0.152,0.091,15.7,18.7,17.2,30.4,2.8,0.0,22.6,21.1,0.1,0.1,0.2,0.102,1.3,0.1,1.5,0.1,0,0.0,OOR,1994,0.244
Dave Jamerson,SG,26,NJN,5,14,0,7,0.0,0,0,0.0,0,7,0.0,0.0,2,3,0.667,0,4,4,1,0,0,1,0,2,-8.5,0.12,0.0,0.429,0.0,31.1,15.4,8.9,0.0,0.0,10.7,28.4,-0.1,0.0,-0.1,-0.403,-16.3,-6.2,-22.4,-0.1,0,0.0,OOR,1994,0.549
Henry James,PF,28,LAC,12,75,16,42,0.381,4,18,0.222,12,24,0.5,0.429,5,5,1.0,6,8,14,1,2,0,2,9,41,12.5,0.464,0.429,0.119,8.6,11.2,9.9,2.1,1.3,0.0,4.3,25.5,0.0,0.0,0.1,0.041,-1.2,-3.8,-5.0,-0.1,0,0.0,OOR,1994,0.329
Keith Jennings,PG,25,GSW,76,1097,138,342,0.404,56,151,0.371,82,191,0.429,0.485,100,120,0.833,16,73,89,218,65,0,74,62,432,15.5,0.547,0.442,0.351,1.6,7.1,4.4,26.1,2.9,0.0,15.8,17.6,2.0,0.9,2.9,0.126,1.4,0.2,1.6,1.0,0,0.0,OOR,1994,0.61
Chris Jent,SF,24,HOU,3,78,13,26,0.5,4,11,0.364,9,15,0.6,0.577,1,2,0.5,4,11,15,7,0,0,5,13,31,11.0,0.577,0.423,0.077,6.0,14.8,10.7,14.0,0.0,0.0,15.7,18.1,0.1,0.1,0.2,0.1,-2.2,-2.2,-4.4,0.0,0,0.0,OOR,1994,0.707
Avery Johnson,PG,28,GSW,82,2332,356,724,0.492,0,12,0.0,356,712,0.5,0.492,178,253,0.704,41,135,176,433,113,8,172,160,890,13.9,0.533,0.017,0.349,1.9,6.2,4.1,25.3,2.3,0.2,17.1,17.8,2.6,1.5,4.1,0.085,-0.6,-0.4,-1.1,0.5,0,0.0,OOR,1994,0.61
Dave Johnson,SG,23,CHI,17,119,17,54,0.315,0,1,0.0,17,53,0.321,0.315,13,21,0.619,9,7,16,4,4,0,9,7,47,5.8,0.372,0.019,0.389,8.8,6.9,7.9,5.0,1.8,0.0,12.5,26.9,-0.3,0.1,-0.2,-0.077,-7.2,-4.1,-11.3,-0.3,0,0.0,OOR,1994,0.671
Eddie Johnson,SF,34,CHH,73,1460,339,738,0.459,59,150,0.393,280,588,0.476,0.499,99,127,0.78,80,144,224,125,36,8,84,143,836,15.9,0.527,0.203,0.172,6.2,10.6,8.5,13.8,1.2,0.3,9.6,25.6,1.8,0.6,2.4,0.079,1.4,-2.3,-0.9,0.4,0,0.0,OOR,1994,0.5
Ervin Johnson,C,26,SEA,45,280,44,106,0.415,0,0,0.0,44,106,0.415,0.415,29,46,0.63,48,70,118,7,10,22,24,45,117,16.1,0.463,0.0,0.434,20.3,29.7,25.0,3.6,1.8,5.6,16.0,23.0,0.0,0.7,0.7,0.114,-3.6,-1.1,-4.8,-0.2,0,0.0,OOR,1994,0.768
Frank Johnson,PG,35,PHO,70,875,134,299,0.448,2,12,0.167,132,287,0.46,0.452,54,69,0.783,29,53,82,148,41,1,65,120,324,11.6,0.492,0.04,0.231,3.8,6.7,5.3,23.6,2.3,0.1,16.5,18.9,0.6,0.6,1.2,0.067,-3.1,-0.4,-3.5,-0.3,0,0.0,OOR,1994,0.683
Kevin Johnson,PG,27,PHO,67,2449,477,980,0.487,6,27,0.222,471,953,0.494,0.49,380,464,0.819,55,112,167,637,125,10,235,127,1340,20.6,0.566,0.028,0.473,2.6,5.1,3.8,38.5,2.5,0.3,16.6,24.3,7.0,1.7,8.7,0.17,4.1,-0.7,3.4,3.4,0,0.001,Candidate,1994,0.683
Larry Johnson,PF,24,CHH,51,1757,346,672,0.515,5,21,0.238,341,651,0.524,0.519,137,197,0.695,143,305,448,184,29,14,116,131,834,16.8,0.55,0.031,0.293,9.3,18.6,14.1,16.0,0.8,0.5,13.3,21.2,2.8,1.1,3.9,0.106,1.5,-1.2,0.3,1.0,0,0.0,OOR,1994,0.5
Charles Jones,C,36,DET,42,877,36,78,0.462,0,1,0.0,36,77,0.468,0.462,19,34,0.559,89,146,235,29,14,43,12,136,91,8.7,0.489,0.013,0.436,11.1,18.7,14.8,4.3,0.8,3.2,11.4,5.2,0.9,0.6,1.5,0.083,-3.3,0.3,-3.0,-0.2,0,0.0,OOR,1994,0.244
Popeye Jones,PF,23,DAL,81,1773,195,407,0.479,0,1,0.0,195,406,0.48,0.479,78,107,0.729,299,306,605,99,61,31,94,246,468,14.1,0.515,0.002,0.263,17.6,20.9,19.2,8.4,1.7,1.2,17.2,13.1,2.1,1.6,3.6,0.098,-0.9,-1.2,-2.1,-0.1,0,0.0,OOR,1994,0.159
Adonis Jordan,PG,23,DEN,6,79,6,23,0.261,3,10,0.3,3,13,0.231,0.326,0,0,0.0,3,3,6,19,0,1,6,6,15,5.6,0.326,0.435,0.0,4.4,4.1,4.2,33.3,0.0,0.8,20.7,15.6,-0.1,0.0,-0.1,-0.037,-2.2,-3.0,-5.3,-0.1,0,0.0,OOR,1994,0.512
Reggie Jordan,SG,26,LAL,23,259,44,103,0.427,2,4,0.5,42,99,0.424,0.437,35,51,0.686,46,21,67,26,14,5,14,26,125,20.1,0.498,0.039,0.495,18.5,9.2,14.0,15.1,2.7,1.2,10.0,22.7,0.6,0.2,0.8,0.142,3.8,-0.7,3.1,0.3,0,0.0,OOR,1994,0.402
Adam Keefe,PF,23,ATL,63,763,96,213,0.451,0,0,0.0,96,213,0.451,0.451,81,111,0.73,77,124,201,34,20,9,60,80,273,12.0,0.521,0.0,0.521,11.1,17.9,14.5,6.4,1.3,0.8,18.6,18.1,0.3,1.1,1.4,0.091,-2.9,-0.6,-3.5,-0.3,0,0.0,OOR,1994,0.695
Shawn Kemp,PF,24,SEA,79,2597,533,990,0.538,1,4,0.25,532,986,0.54,0.539,364,491,0.741,312,539,851,207,142,166,259,312,1431,22.9,0.593,0.004,0.496,14.2,24.7,19.4,12.4,2.8,4.6,17.7,24.2,5.6,6.0,11.7,0.216,2.4,2.0,4.4,4.2,0,0.017,Candidate,1994,0.768
Tim Kempton,PF,30,CHH,13,136,15,38,0.395,0,0,0.0,15,38,0.395,0.395,9,16,0.563,10,14,24,9,6,2,11,33,39,5.7,0.433,0.0,0.421,8.4,11.5,10.0,9.4,2.2,0.9,19.6,17.9,-0.2,0.1,-0.1,-0.021,-7.6,-0.6,-8.2,-0.2,0,0.0,OOR,1994,0.5
Steve Kerr,PG,28,CHI,82,2036,287,577,0.497,52,124,0.419,235,453,0.519,0.542,83,97,0.856,26,105,131,210,75,3,57,97,709,13.7,0.572,0.215,0.168,1.5,6.0,3.8,15.2,1.9,0.1,8.4,14.7,4.0,2.1,6.1,0.145,0.1,0.7,0.8,1.5,0,0.0,OOR,1994,0.671
Jerome Kersey,SF,31,POR,78,1276,203,469,0.433,1,8,0.125,202,461,0.438,0.434,101,135,0.748,130,201,331,75,71,49,63,213,508,14.5,0.481,0.017,0.288,10.6,17.9,14.1,8.5,2.7,2.4,10.7,18.9,1.1,2.0,3.2,0.119,-1.9,1.5,-0.5,0.5,0,0.0,OOR,1994,0.573
Alec Kessler,PF,27,MIA,15,66,11,25,0.44,5,9,0.556,6,16,0.375,0.54,6,8,0.75,4,6,10,2,1,1,5,14,33,11.8,0.579,0.36,0.32,6.9,10.3,8.6,4.7,0.8,1.0,14.9,21.9,0.1,0.0,0.1,0.102,-1.7,-1.4,-3.1,0.0,0,0.0,OOR,1994,0.512
Warren Kidd,PF,23,PHI,68,884,100,169,0.592,0,0,0.0,100,169,0.592,0.592,47,86,0.547,76,157,233,19,19,23,44,129,247,11.3,0.597,0.0,0.509,9.4,19.6,14.5,3.2,1.1,1.6,17.5,12.3,0.8,0.6,1.4,0.078,-3.2,-1.0,-4.2,-0.5,0,0.0,OOR,1994,0.305
Chris King,SF,24,SEA,15,86,19,48,0.396,2,7,0.286,17,41,0.415,0.417,15,26,0.577,5,10,15,11,4,0,12,12,55,13.1,0.463,0.146,0.542,6.9,13.8,10.3,20.5,2.3,0.0,16.8,35.6,-0.1,0.1,0.0,0.002,-4.5,-2.5,-7.0,-0.1,0,0.0,OOR,1994,0.768
Rich King,C,24,SEA,27,78,15,34,0.441,0,1,0.0,15,33,0.455,0.441,11,22,0.5,9,11,20,8,1,2,7,18,41,12.9,0.469,0.029,0.647,13.6,16.8,15.2,15.7,0.6,1.8,13.8,27.8,0.0,0.1,0.1,0.07,-4.3,-1.4,-5.8,-0.1,0,0.0,OOR,1994,0.768
Stacey King,C,27,CHI,49,1053,146,341,0.428,0,2,0.0,146,339,0.431,0.428,93,136,0.684,90,151,241,58,31,42,83,121,385,11.6,0.48,0.006,0.399,10.1,16.6,13.4,8.3,1.5,2.6,17.2,20.2,-0.4,1.3,0.9,0.041,-3.2,-0.5,-3.7,-0.4,0,0.0,OOR,1994,0.671
Greg Kite,C,32,ORL,29,309,13,35,0.371,0,0,0.0,13,35,0.371,0.371,8,22,0.364,22,48,70,4,2,12,17,61,34,2.2,0.38,0.0,0.629,8.1,17.3,12.7,1.6,0.3,2.4,27.6,8.5,-0.4,0.3,-0.1,-0.018,-6.9,-0.5,-7.3,-0.4,0,0.0,OOR,1994,0.61
Joe Kleine,C,32,PHO,74,848,125,256,0.488,5,11,0.455,120,245,0.49,0.498,30,39,0.769,50,143,193,45,14,19,35,118,285,11.2,0.522,0.043,0.152,6.7,18.8,12.8,7.3,0.8,1.4,11.4,15.2,0.8,0.8,1.6,0.089,-2.3,-0.5,-2.8,-0.2,0,0.0,OOR,1994,0.683
Negele Knight,PG,26,SAS,65,1438,225,475,0.474,4,21,0.19,221,454,0.487,0.478,141,174,0.81,28,75,103,197,34,11,94,121,595,13.8,0.539,0.044,0.366,2.3,5.6,4.0,21.2,1.3,0.5,14.6,20.1,2.2,1.0,3.2,0.108,-0.6,-0.9,-1.5,0.2,0,0.0,OOR,1994,0.671
Jon Koncak,C,30,ATL,82,1823,159,369,0.431,0,3,0.0,159,366,0.434,0.431,24,36,0.667,83,282,365,102,63,125,44,236,342,9.9,0.444,0.008,0.098,5.0,17.1,11.0,7.6,1.8,4.5,10.3,10.1,0.4,3.4,3.8,0.101,-3.6,3.1,-0.5,0.7,0,0.0,OOR,1994,0.695
Larry Krystkowiak,PF,29,ORL,34,682,71,148,0.48,0,1,0.0,71,147,0.483,0.48,31,39,0.795,38,85,123,35,14,4,29,74,173,8.9,0.524,0.007,0.264,6.3,13.8,10.1,6.9,1.0,0.4,14.9,12.2,0.5,0.5,1.0,0.068,-2.8,-0.3,-3.2,-0.2,0,0.0,OOR,1994,0.61
Toni Kukoč,SF,25,CHI,75,1808,313,726,0.431,32,118,0.271,281,608,0.462,0.453,156,210,0.743,98,199,297,252,81,33,167,122,814,15.4,0.497,0.163,0.289,6.3,12.9,9.6,21.5,2.3,1.3,16.9,24.1,0.5,2.7,3.2,0.086,0.5,0.5,1.0,1.4,0,0.0,OOR,1994,0.671
Christian Laettner,PF,24,MIN,70,2428,396,883,0.448,6,25,0.24,390,858,0.455,0.452,375,479,0.783,160,442,602,307,87,86,259,264,1173,16.8,0.536,0.028,0.542,7.9,20.9,14.5,21.3,1.8,2.3,19.1,24.4,1.4,2.6,4.1,0.081,0.5,0.7,1.2,1.9,0,0.0,OOR,1994,0.244
Bill Laimbeer,C,36,DET,11,248,47,90,0.522,3,9,0.333,44,81,0.543,0.539,11,13,0.846,9,47,56,14,6,4,10,30,108,15.6,0.564,0.1,0.144,4.0,21.3,12.5,9.2,1.2,1.0,9.5,18.7,0.4,0.2,0.5,0.106,-0.5,0.4,-0.1,0.1,0,0.0,OOR,1994,0.244
Andrew Lang,C,27,ATL,82,1608,215,458,0.469,1,4,0.25,214,454,0.471,0.471,73,106,0.689,126,187,313,51,38,87,81,192,504,11.0,0.499,0.009,0.231,8.6,12.8,10.7,4.6,1.2,3.5,13.8,15.6,0.5,2.4,2.9,0.087,-3.4,0.5,-2.9,-0.4,0,0.0,OOR,1994,0.695
Eric Leckner,C,27,PHI,71,1163,139,286,0.486,0,2,0.0,139,284,0.489,0.486,84,130,0.646,75,207,282,86,18,34,86,190,362,10.4,0.527,0.007,0.455,7.1,19.6,13.3,11.1,0.8,1.8,20.0,16.0,0.1,0.8,0.9,0.036,-4.3,-0.6,-4.9,-0.9,0,0.0,OOR,1994,0.305
Tim Legler,SG,27,DAL,79,1322,231,528,0.438,52,139,0.374,179,389,0.46,0.487,142,169,0.84,36,92,128,120,52,13,60,133,656,16.1,0.545,0.263,0.32,2.8,8.4,5.4,15.1,2.0,0.7,9.1,21.2,2.8,0.6,3.4,0.124,1.3,-0.5,0.8,0.9,0,0.0,OOR,1994,0.159
Jim Les,PG,30,SAC,18,169,13,34,0.382,8,18,0.444,5,16,0.313,0.5,11,13,0.846,5,8,13,39,7,1,11,16,45,12.9,0.566,0.529,0.382,3.2,5.3,4.2,31.7,2.0,0.4,21.7,12.7,0.3,0.1,0.3,0.098,0.2,-0.1,0.1,0.1,0,0.0,OOR,1994,0.341
Fat Lever,PG,33,DAL,81,1947,227,557,0.408,26,74,0.351,201,483,0.416,0.431,75,98,0.765,83,200,283,213,159,15,88,155,555,13.2,0.462,0.133,0.176,4.5,12.5,8.2,16.6,4.1,0.5,12.8,15.0,0.7,2.1,2.9,0.07,-1.8,2.4,0.5,1.3,0,0.0,OOR,1994,0.159
Marcus Liberty,SF,25,DET,38,285,40,123,0.325,10,28,0.357,30,95,0.316,0.366,19,39,0.487,26,35,61,17,11,4,24,34,109,8.0,0.389,0.228,0.317,10.0,13.7,11.9,9.4,2.0,0.9,14.6,25.2,-0.7,0.2,-0.5,-0.088,-4.9,-2.1,-7.0,-0.4,0,0.0,OOR,1994,0.244
Todd Lichti,SG,27,GSW,13,126,20,51,0.392,2,2,1.0,18,49,0.367,0.412,16,25,0.64,8,14,22,11,7,1,5,16,58,14.5,0.468,0.039,0.49,7.1,12.2,9.7,12.5,2.8,0.5,7.5,22.4,0.1,0.1,0.2,0.094,-2.3,-0.9,-3.2,0.0,0,0.0,OOR,1994,0.61
Brad Lohaus,PF,29,MIL,67,962,102,281,0.363,46,134,0.343,56,147,0.381,0.445,20,29,0.69,33,117,150,62,30,55,58,142,270,8.3,0.46,0.477,0.103,3.7,14.8,9.0,9.7,1.6,3.9,16.5,15.8,-0.7,0.8,0.1,0.004,-3.7,0.5,-3.3,-0.3,0,0.0,OOR,1994,0.244
Grant Long,PF,27,MIA,69,2201,300,672,0.446,1,6,0.167,299,666,0.449,0.447,187,238,0.786,190,305,495,170,89,26,125,244,788,13.9,0.507,0.009,0.354,9.8,15.8,12.8,11.5,2.1,0.8,13.9,17.7,2.6,2.5,5.1,0.111,-0.4,0.4,0.1,1.1,0,0.0,OOR,1994,0.512
Luc Longley,C,25,MIN,76,1502,219,465,0.471,0,1,0.0,219,464,0.472,0.471,90,125,0.72,129,304,433,109,45,79,119,216,528,13.5,0.508,0.002,0.269,10.2,23.4,16.9,11.3,1.5,3.4,18.6,18.7,0.0,2.2,2.2,0.071,-2.7,1.0,-1.6,0.1,0,0.0,OOR,1994,0.244
George Lynch,SF,23,LAL,71,1762,291,573,0.508,0,5,0.0,291,568,0.512,0.508,99,166,0.596,220,190,410,96,102,27,87,177,681,16.1,0.527,0.009,0.29,13.0,12.2,12.6,8.2,2.9,1.0,11.9,17.5,2.4,1.5,3.9,0.107,0.4,-0.4,0.1,0.9,0,0.0,OOR,1994,0.402
Malcolm Mackey,C,23,PHO,22,69,14,37,0.378,0,2,0.0,14,35,0.4,0.378,4,8,0.5,12,12,24,1,0,3,2,9,32,12.6,0.395,0.054,0.216,19.8,19.4,19.6,2.2,0.0,2.7,4.7,25.8,0.0,0.1,0.1,0.036,-3.6,-5.1,-8.7,-0.1,0,0.0,OOR,1994,0.683
Don MacLean,SF,24,WSB,75,2487,517,1030,0.502,3,21,0.143,514,1009,0.509,0.503,328,398,0.824,140,327,467,160,47,22,152,169,1365,17.8,0.566,0.02,0.386,6.5,15.7,11.0,10.7,0.9,0.6,11.2,23.4,5.3,0.3,5.6,0.108,1.6,-2.2,-0.6,0.9,0,0.0,OOR,1994,0.293
Mark Macon,SG,24,DET,42,496,69,184,0.375,2,10,0.2,67,174,0.385,0.38,23,34,0.676,18,23,41,51,39,1,40,73,163,8.0,0.41,0.054,0.185,4.0,5.2,4.6,15.5,4.0,0.1,16.7,21.0,-0.9,0.4,-0.4,-0.042,-6.2,1.4,-4.8,-0.4,0,0.0,OOR,1994,0.244
Gerald Madkins,SG,24,CLE,22,149,11,31,0.355,5,15,0.333,6,16,0.375,0.435,8,10,0.8,1,10,11,19,9,0,13,16,35,7.4,0.494,0.484,0.323,0.8,7.8,4.3,17.8,3.2,0.0,26.9,14.6,-0.1,0.2,0.1,0.019,-4.7,0.7,-4.0,-0.1,0,0.0,OOR,1994,0.573
Rick Mahorn,PF,35,NJN,28,226,23,47,0.489,0,1,0.0,23,46,0.5,0.489,13,20,0.65,16,38,54,5,3,5,7,38,59,9.2,0.529,0.021,0.426,7.3,18.0,12.6,3.2,0.7,1.4,11.1,11.7,0.2,0.2,0.5,0.096,-4.2,-0.1,-4.4,-0.1,0,0.0,OOR,1994,0.549
