Player,Pos,Age,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Status,Season
Eddie Johnson,SF,32,81,2366,534,1164,0.459,27,107,0.252,507,1057,0.48,0.47,291,338,0.861,118,174,292,161,55,11,130,199,1386,OOR,1992
Kevin Johnson,PG,25,78,2899,539,1125,0.479,10,46,0.217,529,1079,0.49,0.484,448,555,0.807,61,231,292,836,116,23,272,180,1536,OOR,1992
Larry Johnson,PF,22,82,3047,616,1258,0.49,5,22,0.227,611,1236,0.494,0.492,339,409,0.829,323,576,899,292,81,51,160,225,1576,OOR,1992
Vinnie Johnson,SG,35,60,1350,202,499,0.405,19,60,0.317,183,439,0.417,0.424,55,85,0.647,67,115,182,145,41,14,74,93,478,OOR,1992
Charles Jones,C,34,75,1365,33,90,0.367,0,0,0.0,33,90,0.367,0.367,20,40,0.5,105,212,317,62,43,92,39,214,86,OOR,1992
Michael Jordan,SG,28,80,3102,943,1818,0.519,27,100,0.27,916,1718,0.533,0.526,491,590,0.832,91,420,511,489,182,75,200,201,2404,MVP,1992
Shawn Kemp,PF,22,64,1808,362,718,0.504,0,3,0.0,362,715,0.506,0.504,270,361,0.748,264,401,665,86,70,124,156,261,994,OOR,1992
Steve Kerr,PG,26,48,847,121,237,0.511,32,74,0.432,89,163,0.546,0.578,45,54,0.833,14,64,78,110,27,10,31,29,319,OOR,1992
Jerome Kersey,SF,29,77,2553,398,852,0.467,1,8,0.125,397,844,0.47,0.468,174,262,0.664,241,392,633,243,114,71,151,254,971,OOR,1992
Alec Kessler,PF,25,77,1197,158,383,0.413,0,0,0.0,158,383,0.413,0.413,94,115,0.817,114,200,314,34,17,32,58,185,410,OOR,1992
Bo Kimble,SG,25,34,277,44,111,0.396,4,13,0.308,40,98,0.408,0.414,20,31,0.645,13,19,32,17,10,6,15,37,112,OOR,1992
Albert King,SF,32,6,59,11,30,0.367,2,7,0.286,9,23,0.391,0.4,7,8,0.875,1,10,11,5,3,0,2,7,31,OOR,1992
Rich King,C,22,40,213,27,71,0.38,0,1,0.0,27,70,0.386,0.38,34,45,0.756,20,29,49,12,4,5,18,42,88,OOR,1992
Stacey King,PF,25,79,1268,215,425,0.506,2,5,0.4,213,420,0.507,0.508,119,158,0.753,87,118,205,77,21,25,76,129,551,OOR,1992
Greg Kite,C,30,72,1479,94,215,0.437,0,1,0.0,94,214,0.439,0.437,40,68,0.588,156,246,402,44,30,57,61,212,228,OOR,1992
Joe Kleine,C,30,70,991,144,293,0.491,4,8,0.5,140,285,0.491,0.498,34,48,0.708,94,202,296,32,23,14,27,99,326,OOR,1992
Negele Knight,PG,24,42,631,103,217,0.475,4,13,0.308,99,204,0.485,0.484,33,48,0.688,16,30,46,112,24,3,58,58,243,OOR,1992
Bart Kofoed,SG,27,44,239,25,53,0.472,1,7,0.143,24,46,0.522,0.481,15,26,0.577,6,20,26,51,2,2,20,26,66,OOR,1992
Jon Koncak,C,28,77,1489,111,284,0.391,0,12,0.0,111,272,0.408,0.391,19,29,0.655,62,199,261,132,50,67,54,207,241,OOR,1992
Larry Krystkowiak,PF,27,79,1848,293,660,0.444,0,5,0.0,293,655,0.447,0.444,128,169,0.757,131,298,429,114,54,12,115,218,714,OOR,1992
Bill Laimbeer,C,34,81,2234,342,727,0.47,32,85,0.376,310,642,0.483,0.492,67,75,0.893,104,347,451,160,51,54,102,225,783,OOR,1992
Jerome Lane,PF,25,14,177,14,46,0.304,0,0,0.0,14,46,0.304,0.304,9,27,0.333,32,34,66,17,2,1,14,28,37,OOR,1992
Andrew Lang,C,25,81,1965,248,475,0.522,0,1,0.0,248,474,0.523,0.522,126,164,0.768,170,376,546,43,48,201,87,306,622,OOR,1992
Eric Leckner,C,25,59,716,79,154,0.513,0,1,0.0,79,153,0.516,0.513,38,51,0.745,49,157,206,31,9,18,39,114,196,OOR,1992
Doug Lee,SG,27,46,307,50,116,0.431,10,37,0.27,40,79,0.506,0.474,10,19,0.526,17,18,35,22,11,1,12,39,120,OOR,1992
Gary Leonard,C,24,5,13,4,6,0.667,0,0,0.0,4,6,0.667,0.667,2,2,1.0,3,2,5,1,1,0,1,3,10,OOR,1992
Jim Les,PG,28,62,712,74,192,0.385,45,131,0.344,29,61,0.475,0.503,38,47,0.809,11,52,63,143,31,3,42,58,231,OOR,1992
Fat Lever,SG,31,31,884,135,349,0.387,17,52,0.327,118,297,0.397,0.411,60,80,0.75,56,105,161,107,46,12,36,73,347,OOR,1992
Cliff Levingston,PF,31,79,1020,125,251,0.498,1,6,0.167,124,245,0.506,0.5,60,96,0.625,109,118,227,66,27,45,42,134,311,OOR,1992
Reggie Lewis,SG,26,82,3070,703,1397,0.503,5,21,0.238,698,1376,0.507,0.505,292,343,0.851,117,277,394,185,125,105,136,258,1703,OOR,1992
Marcus Liberty,SF,23,75,1527,275,621,0.443,17,50,0.34,258,571,0.452,0.457,131,180,0.728,144,164,308,58,66,29,90,165,698,OOR,1992
Todd Lichti,SG,25,68,1176,173,376,0.46,1,9,0.111,172,367,0.469,0.461,99,118,0.839,36,82,118,74,43,12,72,131,446,OOR,1992
Alton Lister,C,33,26,293,44,79,0.557,0,0,0.0,44,79,0.557,0.557,14,33,0.424,21,71,92,14,5,16,20,61,102,OOR,1992
Brad Lohaus,PF,27,70,1081,162,360,0.45,57,144,0.396,105,216,0.486,0.529,27,41,0.659,65,184,249,74,40,71,46,144,408,OOR,1992
Grant Long,PF,25,82,3063,440,890,0.494,6,22,0.273,434,868,0.5,0.498,326,404,0.807,259,432,691,225,139,40,185,248,1212,OOR,1992
Luc Longley,C,23,66,991,114,249,0.458,0,0,0.0,114,249,0.458,0.458,53,80,0.663,67,190,257,53,35,64,83,157,281,OOR,1992
Kevin Lynch,SG,23,55,819,93,223,0.417,3,8,0.375,90,215,0.419,0.424,35,46,0.761,30,55,85,83,37,9,44,107,224,OOR,1992
Mark Macon,SG,22,76,2304,333,889,0.375,4,30,0.133,329,859,0.383,0.377,135,185,0.73,80,140,220,168,154,14,155,242,805,OOR,1992
Dan Majerle,SF,26,82,2853,551,1153,0.478,87,228,0.382,464,925,0.502,0.516,229,303,0.756,148,335,483,274,131,43,102,158,1418,OOR,1992
Jeff Malone,SG,30,81,2922,691,1353,0.511,1,12,0.083,690,1341,0.515,0.511,256,285,0.898,49,184,233,180,56,5,140,126,1639,OOR,1992
Karl Malone,PF,28,81,3054,798,1516,0.526,3,17,0.176,795,1499,0.53,0.527,673,865,0.778,225,684,909,241,108,51,248,226,2272,Candidate,1992
Moses Malone,C,36,82,2511,440,929,0.474,3,8,0.375,437,921,0.474,0.475,396,504,0.786,320,424,744,93,74,64,150,136,1279,OOR,1992
Danny Manning,PF,25,82,2904,650,1199,0.542,0,5,0.0,650,1194,0.544,0.542,279,385,0.725,229,335,564,285,135,122,210,293,1579,OOR,1992
Šarūnas Marčiulionis,SG,27,72,2117,491,912,0.538,3,10,0.3,488,902,0.541,0.54,376,477,0.788,68,140,208,243,116,10,193,237,1361,OOR,1992
Anthony Mason,PF,25,82,2198,203,399,0.509,0,0,0.0,203,399,0.509,0.509,167,260,0.642,216,357,573,106,46,20,101,229,573,OOR,1992
Tony Massenburg,PF,24,18,90,10,25,0.4,0,0,0.0,10,25,0.4,0.4,9,15,0.6,7,18,25,0,1,1,9,21,29,OOR,1992
Vernon Maxwell,SG,26,80,2700,502,1216,0.413,162,473,0.342,340,743,0.458,0.479,206,267,0.772,37,206,243,326,104,28,178,200,1372,OOR,1992
Tharon Mayes,SG,23,24,255,30,99,0.303,15,41,0.366,15,58,0.259,0.379,24,36,0.667,3,13,16,35,16,2,31,41,99,OOR,1992
Travis Mays,PG,23,2,32,6,14,0.429,3,6,0.5,3,8,0.375,0.536,2,2,1.0,1,1,2,1,0,0,3,4,17,OOR,1992
Bob McCann,SF,27,26,129,13,33,0.394,0,1,0.0,13,32,0.406,0.394,4,13,0.308,12,18,30,6,6,4,7,23,30,OOR,1992
George McCloud,SF,24,51,892,128,313,0.409,32,94,0.34,96,219,0.438,0.46,50,64,0.781,45,87,132,116,26,11,62,95,338,OOR,1992
Tim McCormick,C,29,22,108,14,33,0.424,0,0,0.0,14,33,0.424,0.424,14,21,0.667,14,20,34,9,2,0,8,18,42,OOR,1992
Rodney McCray,SF,30,75,2106,271,622,0.436,25,85,0.294,246,537,0.458,0.456,110,153,0.719,149,319,468,219,48,30,115,180,677,OOR,1992
Xavier McDaniel,SF,28,82,2344,488,1021,0.478,12,39,0.308,476,982,0.485,0.484,137,192,0.714,176,284,460,149,57,24,147,241,1125,OOR,1992
Kevin McHale,PF,34,56,1398,323,634,0.509,0,13,0.0,323,621,0.52,0.509,134,163,0.822,119,211,330,82,11,59,82,112,780,OOR,1992
Derrick McKey,SF,25,52,1757,285,604,0.472,19,50,0.38,266,554,0.48,0.488,188,222,0.847,95,173,268,120,61,47,114,142,777,OOR,1992
Carlton McKinney,SG,27,2,9,2,9,0.222,0,0,0.0,2,9,0.222,0.222,0,0,0.0,0,1,1,0,0,0,0,1,4,OOR,1992
Nate McMillan,PG,27,72,1652,177,405,0.437,27,98,0.276,150,307,0.489,0.47,54,84,0.643,92,160,252,359,129,29,112,218,435,OOR,1992
Reggie Miller,SG,26,82,3120,562,1121,0.501,129,341,0.378,433,780,0.555,0.559,442,515,0.858,82,236,318,314,105,26,157,210,1695,OOR,1992
Terry Mills,PF,24,82,1714,310,670,0.463,8,23,0.348,302,647,0.467,0.469,114,152,0.75,187,266,453,84,48,41,82,200,742,OOR,1992
Sam Mitchell,PF,28,82,2151,307,725,0.423,2,11,0.182,305,714,0.427,0.425,209,266,0.786,158,315,473,94,53,39,97,230,825,OOR,1992
Rodney Monroe,SG,23,38,313,53,144,0.368,6,27,0.222,47,117,0.402,0.389,19,23,0.826,12,21,33,27,12,2,23,19,131,OOR,1992
Tracy Moore,SF,26,42,782,130,325,0.4,30,84,0.357,100,241,0.415,0.446,65,78,0.833,31,51,82,48,32,4,44,97,355,OOR,1992
Chris Morris,SF,26,77,2394,346,726,0.477,22,110,0.2,324,616,0.526,0.492,165,231,0.714,199,295,494,197,129,81,171,211,879,OOR,1992
John Morton,SF-SG,24,25,270,36,93,0.387,2,16,0.125,34,77,0.442,0.398,32,38,0.842,6,20,26,32,13,1,28,23,106,OOR,1992
Chris Mullin,SF,28,81,3346,830,1584,0.524,64,175,0.366,766,1409,0.544,0.544,350,420,0.833,127,323,450,286,173,62,202,171,2074,OOR,1992
Eric Murdock,PG,23,50,478,76,183,0.415,5,26,0.192,71,157,0.452,0.429,46,61,0.754,21,33,54,92,30,7,50,52,203,OOR,1992
Tod Murphy,PF,28,47,429,39,80,0.488,1,2,0.5,38,78,0.487,0.494,19,34,0.559,36,74,110,11,9,8,18,40,98,OOR,1992
Jerrod Mustaf,PF,22,52,545,92,193,0.477,0,0,0.0,92,193,0.477,0.477,49,71,0.69,45,100,145,45,21,16,51,59,233,OOR,1992
Dikembe Mutombo,C,25,71,2716,428,869,0.493,0,0,0.0,428,869,0.493,0.493,321,500,0.642,316,554,870,156,43,210,252,273,1177,OOR,1992
Larry Nance,PF,32,81,2880,556,1032,0.539,0,6,0.0,556,1026,0.542,0.539,263,320,0.822,213,457,670,232,80,243,87,200,1375,OOR,1992
Ed Nealy,PF,31,52,505,62,121,0.512,20,50,0.4,42,71,0.592,0.595,16,24,0.667,25,86,111,37,16,2,17,45,160,OOR,1992
Chuck Nevitt,C,32,4,9,1,3,0.333,0,0,0.0,1,3,0.333,0.333,0,0,0.0,0,1,1,1,0,0,3,2,2,OOR,1992
Johnny Newman,SF,28,55,1651,295,618,0.477,13,46,0.283,282,572,0.493,0.488,236,308,0.766,71,108,179,146,70,14,129,181,839,OOR,1992
Ken Norman,SF,27,77,2009,402,821,0.49,4,28,0.143,398,793,0.502,0.492,121,226,0.535,158,290,448,125,53,66,100,145,929,OOR,1992
Charles Oakley,PF,28,82,2309,210,402,0.522,0,3,0.0,210,399,0.526,0.522,86,117,0.735,256,444,700,133,67,15,123,258,506,OOR,1992
Alan Ogg,C,24,43,367,46,84,0.548,0,0,0.0,46,84,0.548,0.548,16,30,0.533,30,44,74,7,5,28,19,73,108,OOR,1992
Hakeem Olajuwon,C,29,70,2636,591,1177,0.502,0,1,0.0,591,1176,0.503,0.502,328,428,0.766,246,599,845,157,127,304,187,263,1510,OOR,1992
Brian Oliver,SG,23,34,279,33,100,0.33,0,4,0.0,33,96,0.344,0.33,15,22,0.682,10,20,30,20,10,2,24,33,81,OOR,1992
Jimmy Oliver,SG,22,27,252,39,98,0.398,1,9,0.111,38,89,0.427,0.403,17,22,0.773,9,18,27,20,9,2,9,22,96,OOR,1992
Billy Owens,PF,22,80,2510,468,891,0.525,1,9,0.111,467,882,0.529,0.526,204,312,0.654,243,396,639,188,90,65,179,276,1141,OOR,1992
Keith Owens,SF,22,20,80,9,32,0.281,0,0,0.0,9,32,0.281,0.281,8,10,0.8,8,7,15,3,5,4,2,11,26,OOR,1992
Robert Pack,PG,22,72,894,115,272,0.423,0,10,0.0,115,262,0.439,0.423,102,127,0.803,32,65,97,140,40,4,92,101,332,OOR,1992
Robert Parish,C,38,79,2285,468,874,0.535,0,0,0.0,468,874,0.535,0.535,179,232,0.772,219,486,705,70,68,97,131,172,1115,OOR,1992
John Paxson,PG,31,79,1946,257,487,0.528,12,44,0.273,245,443,0.553,0.54,29,37,0.784,21,75,96,241,49,9,44,142,555,OOR,1992
Kenny Payne,SF,25,49,353,65,145,0.448,5,12,0.417,60,133,0.451,0.466,9,13,0.692,13,41,54,17,16,8,19,34,144,OOR,1992
Gary Payton,PG,23,81,2549,331,734,0.451,3,23,0.13,328,711,0.461,0.453,99,148,0.669,123,172,295,506,147,21,174,248,764,OOR,1992
Will Perdue,C,26,77,1007,152,278,0.547,1,2,0.5,151,276,0.547,0.549,45,91,0.495,108,204,312,80,16,43,72,133,350,OOR,1992
Sam Perkins,PF,30,63,2332,361,803,0.45,15,69,0.217,346,734,0.471,0.459,304,372,0.817,192,364,556,141,64,62,83,192,1041,OOR,1992
Elliot Perry,PG,22,50,437,49,129,0.38,1,7,0.143,48,122,0.393,0.384,27,41,0.659,14,25,39,78,34,3,50,36,126,OOR,1992
Tim Perry,PF,26,80,2483,413,789,0.523,3,8,0.375,410,781,0.525,0.525,153,215,0.712,204,347,551,134,44,116,141,237,982,OOR,1992
Chuck Person,SF,27,81,2923,616,1284,0.48,132,354,0.373,484,930,0.52,0.531,133,197,0.675,114,312,426,382,68,18,216,247,1497,OOR,1992
Jim Petersen,PF,29,27,169,18,40,0.45,0,2,0.0,18,38,0.474,0.45,7,10,0.7,12,33,45,9,5,6,5,35,43,OOR,1992
Dražen Petrović,SG,27,82,3027,668,1315,0.508,123,277,0.444,545,1038,0.525,0.555,232,287,0.808,97,161,258,252,105,11,215,248,1691,OOR,1992
Bobby Phills,SG,22,10,65,12,28,0.429,0,2,0.0,12,26,0.462,0.429,7,11,0.636,4,4,8,4,3,1,8,3,31,OOR,1992
Ricky Pierce,SG,32,78,2658,620,1306,0.475,33,123,0.268,587,1183,0.496,0.487,417,455,0.916,93,140,233,241,86,20,189,213,1690,OOR,1992
Ed Pinckney,PF,28,81,1917,203,378,0.537,0,1,0.0,203,377,0.538,0.537,207,255,0.812,252,312,564,62,70,56,73,158,613,OOR,1992
Scottie Pippen,SF,26,82,3164,687,1359,0.506,16,80,0.2,671,1279,0.525,0.511,330,434,0.76,185,445,630,572,155,93,253,242,1720,OOR,1992
Olden Polynice,C,27,76,1834,244,470,0.519,0,1,0.0,244,469,0.52,0.519,125,201,0.622,195,341,536,46,45,20,83,165,613,OOR,1992
Dave Popson,PF,27,5,26,3,7,0.429,0,1,0.0,3,6,0.5,0.429,1,2,0.5,2,3,5,3,2,1,4,5,7,OOR,1992
Terry Porter,PG,28,82,2784,521,1129,0.461,128,324,0.395,393,805,0.488,0.518,315,368,0.856,51,204,255,477,127,12,188,155,1485,OOR,1992
Paul Pressey,SG,33,56,759,60,161,0.373,3,21,0.143,57,140,0.407,0.382,28,41,0.683,22,73,95,142,29,19,64,86,151,OOR,1992
Mark Price,PG,27,72,2138,438,897,0.488,101,261,0.387,337,636,0.53,0.545,270,285,0.947,38,135,173,535,94,12,159,113,1247,OOR,1992
Kevin Pritchard,PG,24,11,136,16,34,0.471,0,3,0.0,16,31,0.516,0.471,14,18,0.778,1,10,11,30,3,4,11,17,46,OOR,1992
Brian Quinnett,SG,25,39,326,43,124,0.347,13,41,0.317,30,83,0.361,0.399,16,26,0.615,16,35,51,12,16,8,16,32,115,OOR,1992
Kurt Rambis,PF,33,28,381,38,82,0.463,0,0,0.0,38,82,0.463,0.463,14,18,0.778,23,83,106,37,12,14,25,46,90,OOR,1992
Mark Randall,PF,24,54,441,68,149,0.456,3,16,0.188,65,133,0.489,0.466,32,43,0.744,39,32,71,33,12,3,25,39,171,OOR,1992
Blair Rasmussen,C,29,81,1968,347,726,0.478,5,23,0.217,342,703,0.486,0.481,30,40,0.75,94,299,393,107,35,48,51,233,729,OOR,1992
J.R. Reid,C,23,51,1257,213,435,0.49,0,3,0.0,213,432,0.493,0.49,134,190,0.705,96,221,317,81,49,23,84,159,560,OOR,1992
Jerry Reynolds,SG,29,46,1159,197,518,0.38,3,24,0.125,194,494,0.393,0.383,158,189,0.836,47,102,149,151,63,17,96,69,555,OOR,1992
Glen Rice,SF,24,79,3007,672,1432,0.469,155,396,0.391,517,1036,0.499,0.523,266,318,0.836,84,310,394,184,90,35,145,170,1765,OOR,1992
Pooh Richardson,PG,25,82,2922,587,1261,0.466,53,155,0.342,534,1106,0.483,0.487,123,178,0.691,91,210,301,685,119,25,204,152,1350,OOR,1992
Mitch Richmond,SG,26,80,3095,685,1465,0.468,103,268,0.384,582,1197,0.486,0.503,330,406,0.813,62,257,319,411,92,34,247,231,1803,OOR,1992
David Rivers,PG,27,15,122,10,30,0.333,0,1,0.0,10,29,0.345,0.333,10,11,0.909,10,9,19,21,7,1,17,14,30,OOR,1992
Doc Rivers,PG,30,59,1657,226,533,0.424,26,92,0.283,200,441,0.454,0.448,163,196,0.832,23,124,147,233,111,19,92,166,641,OOR,1992
Fred Roberts,PF,31,80,1746,311,645,0.482,19,37,0.514,292,608,0.48,0.497,128,171,0.749,103,154,257,122,52,40,122,177,769,OOR,1992
Stanley Roberts,C,21,55,1118,236,446,0.529,0,1,0.0,236,445,0.53,0.529,101,196,0.515,113,223,336,39,22,83,78,221,573,OOR,1992
Alvin Robertson,SG,29,82,2463,396,922,0.43,67,210,0.319,329,712,0.462,0.466,151,198,0.763,175,175,350,360,210,32,223,263,1010,OOR,1992
Cliff Robinson,PF,31,9,78,11,27,0.407,0,1,0.0,11,26,0.423,0.407,7,8,0.875,7,12,19,9,5,0,7,4,29,OOR,1992
Clifford Robinson,SF,25,82,2124,398,854,0.466,1,11,0.091,397,843,0.471,0.467,219,330,0.664,140,276,416,137,85,107,154,274,1016,OOR,1992
David Robinson,C,26,68,2564,592,1074,0.551,1,8,0.125,591,1066,0.554,0.552,393,561,0.701,261,568,829,181,158,305,182,219,1578,Candidate,1992
Larry Robinson,SG,24,1,6,1,5,0.2,0,0,0.0,1,5,0.2,0.2,0,0,0.0,2,0,2,1,0,0,1,3,2,OOR,1992
Rumeal Robinson,PG,25,81,2220,423,928,0.456,34,104,0.327,389,824,0.472,0.474,175,275,0.636,64,155,219,446,105,24,206,178,1055,OOR,1992
Dennis Rodman,PF,30,82,3301,342,635,0.539,32,101,0.317,310,534,0.581,0.564,84,140,0.6,523,1007,1530,191,68,70,140,248,800,OOR,1992
Tree Rollins,C,36,59,697,46,86,0.535,0,0,0.0,46,86,0.535,0.535,26,30,0.867,61,110,171,15,14,62,18,85,118,OOR,1992
Donald Royal,SF,25,60,718,80,178,0.449,0,0,0.0,80,178,0.449,0.449,92,133,0.692,65,59,124,34,25,7,39,73,252,OOR,1992
Delaney Rudd,SG,29,65,538,75,188,0.399,11,47,0.234,64,141,0.454,0.428,32,42,0.762,15,39,54,109,15,1,49,64,193,OOR,1992
Jeff Ruland,C,33,13,209,20,38,0.526,0,0,0.0,20,38,0.526,0.526,11,16,0.688,16,31,47,5,7,4,20,45,51,OOR,1992
John Salley,PF,27,72,1774,249,486,0.512,0,3,0.0,249,483,0.516,0.512,186,260,0.715,106,190,296,116,49,110,102,222,684,OOR,1992
Ralph Sampson,C,31,10,108,9,29,0.31,0,2,0.0,9,27,0.333,0.31,4,6,0.667,11,19,30,4,3,8,10,14,22,OOR,1992
Jeff Sanders,SF,26,12,117,20,45,0.444,0,0,0.0,20,45,0.444,0.444,7,9,0.778,9,17,26,9,5,3,5,15,47,OOR,1992
Mike Sanders,SF,31,31,633,92,161,0.571,1,3,0.333,91,158,0.576,0.575,36,47,0.766,27,69,96,53,24,10,22,83,221,OOR,1992
Danny Schayes,C,32,43,726,83,199,0.417,0,0,0.0,83,199,0.417,0.417,74,96,0.771,58,110,168,34,19,19,41,98,240,OOR,1992
Steve Scheffler,C,24,11,61,6,9,0.667,0,0,0.0,6,9,0.667,0.667,9,12,0.75,10,4,14,0,3,1,1,10,21,OOR,1992
Dwayne Schintzius,C,23,33,400,50,117,0.427,0,4,0.0,50,113,0.442,0.427,10,12,0.833,43,75,118,20,6,28,19,67,110,OOR,1992
Detlef Schrempf,PF,29,80,2605,496,925,0.536,23,71,0.324,473,854,0.554,0.549,365,441,0.828,202,568,770,312,62,37,191,286,1380,OOR,1992
Byron Scott,SG,30,82,2679,460,1005,0.458,54,157,0.344,406,848,0.479,0.485,244,291,0.838,74,236,310,226,105,28,119,140,1218,OOR,1992
Dennis Scott,SF,23,18,608,133,331,0.402,29,89,0.326,104,242,0.43,0.446,64,71,0.901,14,52,66,35,20,9,31,49,359,OOR,1992
Rony Seikaly,C,26,79,2800,463,947,0.489,0,3,0.0,463,944,0.49,0.489,370,505,0.733,307,627,934,109,40,121,216,278,1296,OOR,1992
Brad Sellers,PF,29,43,226,41,88,0.466,0,1,0.0,41,87,0.471,0.466,20,26,0.769,15,27,42,14,1,10,15,20,102,OOR,1992
Charles Shackleford,C,25,72,1399,205,422,0.486,0,1,0.0,205,421,0.487,0.486,63,95,0.663,145,270,415,46,38,51,62,205,473,OOR,1992
Brian Shaw,PG,25,63,1423,209,513,0.407,5,23,0.217,204,490,0.416,0.412,72,91,0.791,50,154,204,250,57,22,99,115,495,OOR,1992
Lionel Simmons,SF,23,78,2895,527,1162,0.454,1,5,0.2,526,1157,0.455,0.454,281,365,0.77,149,485,634,337,135,132,218,205,1336,OOR,1992
Scott Skiles,PG,27,75,2377,359,868,0.414,91,250,0.364,268,618,0.434,0.466,248,277,0.895,36,166,202,544,74,5,233,188,1057,OOR,1992
Charles Smith,SF,26,49,1310,251,539,0.466,0,6,0.0,251,533,0.471,0.466,212,270,0.785,95,206,301,56,41,98,69,159,714,OOR,1992
Doug Smith,PF,22,76,1707,291,702,0.415,0,11,0.0,291,691,0.421,0.415,89,121,0.736,129,262,391,129,62,34,97,259,671,OOR,1992
Kenny Smith,PG,26,81,2735,432,910,0.475,54,137,0.394,378,773,0.489,0.504,219,253,0.866,34,143,177,562,104,7,227,112,1137,OOR,1992
LaBradford Smith,SG,22,48,708,100,246,0.407,2,21,0.095,98,225,0.436,0.411,45,56,0.804,30,51,81,99,44,1,63,98,247,OOR,1992
Larry Smith,PF,34,45,800,50,92,0.543,0,1,0.0,50,91,0.549,0.543,4,11,0.364,107,149,256,33,21,7,44,121,104,OOR,1992
Otis Smith,SG,28,55,877,116,318,0.365,8,21,0.381,108,297,0.364,0.377,70,91,0.769,40,76,116,57,36,13,62,85,310,OOR,1992
Steve Smith,SG,22,61,1806,297,654,0.454,40,125,0.32,257,529,0.486,0.485,95,127,0.748,81,107,188,278,59,19,152,162,729,OOR,1992
Tony Smith,PG,23,63,820,113,283,0.399,0,11,0.0,113,272,0.415,0.399,49,75,0.653,31,45,76,109,39,8,50,91,275,OOR,1992
Rik Smits,C,25,74,1772,436,855,0.51,0,2,0.0,436,853,0.511,0.51,152,193,0.788,124,293,417,116,29,100,130,231,1024,OOR,1992
Mike Smrek,C,29,2,3,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,OOR,1992
Rory Sparrow,PG,33,46,489,58,151,0.384,3,15,0.2,55,136,0.404,0.394,8,13,0.615,3,25,28,83,12,5,33,57,127,OOR,1992
Felton Spencer,C,24,61,1481,141,331,0.426,0,0,0.0,141,331,0.426,0.426,123,178,0.691,167,268,435,53,27,79,70,241,405,OOR,1992
John Starks,SG,26,82,2118,405,902,0.449,94,270,0.348,311,632,0.492,0.501,235,302,0.778,45,146,191,276,103,18,150,231,1139,OOR,1992
Larry Stewart,PF,23,76,2229,303,590,0.514,0,3,0.0,303,587,0.516,0.514,188,233,0.807,186,263,449,120,51,44,112,225,794,OOR,1992
John Stockton,PG,29,82,3002,453,939,0.482,83,204,0.407,370,735,0.503,0.527,308,366,0.842,68,202,270,1126,244,22,286,234,1297,OOR,1992
Rod Strickland,PG,25,57,2053,300,659,0.455,5,15,0.333,295,644,0.458,0.459,182,265,0.687,92,173,265,491,118,17,160,122,787,OOR,1992
Derek Strong,PF,23,1,12,0,4,0.0,0,0,0.0,0,4,0.0,0.0,3,4,0.75,1,4,5,1,0,0,1,1,3,OOR,1992
Lamont Strothers,SG,23,4,17,4,12,0.333,0,2,0.0,4,10,0.4,0.333,2,4,0.5,1,0,1,1,1,1,2,2,10,OOR,1992
Jon Sundvold,PG,30,3,8,1,3,0.333,1,1,1.0,0,2,0.0,0.5,0,0,0.0,0,0,0,2,0,0,0,2,3,OOR,1992
Greg Sutton,PG,24,67,601,93,240,0.388,26,89,0.292,67,151,0.444,0.442,34,45,0.756,6,41,47,91,26,9,70,111,246,OOR,1992
Terry Teagle,SG,31,82,1602,364,805,0.452,1,4,0.25,363,801,0.453,0.453,151,197,0.766,91,92,183,113,66,9,114,148,880,OOR,1992
Carl Thomas,SG,22,1,31,5,12,0.417,1,2,0.5,4,10,0.4,0.458,1,2,0.5,0,0,0,1,1,0,1,3,12,OOR,1992
Charles Thomas,SG,22,36,156,18,51,0.353,2,17,0.118,16,34,0.471,0.373,10,15,0.667,6,16,22,22,4,1,17,20,48,OOR,1992
Isiah Thomas,PG,30,78,2918,564,1264,0.446,25,86,0.291,539,1178,0.458,0.456,292,378,0.772,68,179,247,560,118,15,252,194,1445,OOR,1992
Billy Thompson,SF,28,1,1,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,OOR,1992
LaSalle Thompson,C,30,80,1299,168,359,0.468,0,2,0.0,168,357,0.471,0.468,58,71,0.817,98,283,381,102,52,34,98,207,394,OOR,1992
Stephen Thompson,SG,23,19,91,14,37,0.378,0,1,0.0,14,36,0.389,0.378,3,8,0.375,11,8,19,8,6,3,5,9,31,OOR,1992
Bob Thornton,PF,29,2,6,1,7,0.143,0,0,0.0,1,7,0.143,0.143,2,2,1.0,2,0,2,0,0,0,0,1,4,OOR,1992
Otis Thorpe,PF,29,82,3056,558,943,0.592,0,7,0.0,558,936,0.596,0.592,304,463,0.657,285,577,862,250,52,37,237,307,1420,OOR,1992
Sedale Threatt,PG,30,82,3070,509,1041,0.489,20,62,0.323,489,979,0.499,0.499,202,243,0.831,43,210,253,593,168,16,182,231,1240,OOR,1992
Wayman Tisdale,PF,27,72,2521,522,1043,0.5,0,2,0.0,522,1041,0.501,0.5,151,198,0.763,135,334,469,106,55,79,124,248,1195,OOR,1992
