Player,Pos,Age,Tm,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,First,Share,Status,Season
Kevin Johnson,PG,23,PHO,74,2782,578,1159,0.499,8,41,0.195,570,1118,0.51,0.502,501,598,0.838,42,228,270,846,95,14,263,143,1665,22.8,0.585,0.035,0.516,1.8,8.4,5.3,44.4,1.6,0.3,15.6,25.0,9.0,2.6,11.6,0.2,5.3,-0.4,5.0,4.9,0,0.0,OOR,1990
Magic Johnson,PG,30,LAL,79,2937,546,1138,0.48,106,276,0.384,440,862,0.51,0.526,567,637,0.89,128,394,522,907,132,34,289,167,1765,26.6,0.622,0.243,0.56,5.2,14.8,10.2,45.5,2.2,0.7,16.9,24.8,12.8,3.8,16.5,0.27,8.3,1.8,10.1,8.9,27,0.691,MVP,1990
Marques Johnson,SF,33,GSW,10,99,12,32,0.375,2,3,0.667,10,29,0.345,0.406,14,17,0.824,8,9,17,9,0,1,10,12,40,8.5,0.507,0.094,0.531,9.1,9.2,9.2,11.9,0.0,0.6,20.2,19.9,0.0,0.0,0.0,-0.016,-1.8,-3.1,-4.9,-0.1,0,0.0,OOR,1990
Steve Johnson,C,32,TOT,25,259,48,92,0.522,0,0,0.0,48,92,0.522,0.522,21,35,0.6,19,34,53,17,3,5,31,56,117,9.6,0.545,0.0,0.38,8.3,16.1,12.0,9.7,0.6,1.2,22.4,22.4,-0.1,0.2,0.0,0.006,-4.7,-0.7,-5.3,-0.2,0,0.0,OOR,1990
Vinnie Johnson,SG,33,DET,82,1972,334,775,0.431,5,34,0.147,329,741,0.444,0.434,131,196,0.668,108,148,256,255,71,13,123,143,804,12.9,0.467,0.044,0.253,6.3,8.5,7.4,19.2,1.8,0.4,12.5,21.5,0.5,2.8,3.2,0.079,-1.0,0.9,-0.1,0.9,0,0.0,OOR,1990
Nate Johnston,PF-SF,23,TOT,21,87,18,48,0.375,1,4,0.25,17,44,0.386,0.385,9,13,0.692,13,10,23,1,3,8,6,11,46,14.1,0.428,0.083,0.271,16.4,12.7,14.5,1.6,1.6,5.6,10.0,27.6,-0.1,0.2,0.1,0.05,-3.5,-1.0,-4.5,-0.1,0,0.0,OOR,1990
Anthony Jones,SG,27,DAL,66,650,72,194,0.371,4,13,0.308,68,181,0.376,0.381,47,69,0.681,33,49,82,29,32,16,42,77,195,7.6,0.435,0.067,0.356,5.9,8.4,7.2,6.3,2.5,1.5,15.8,18.0,-0.8,0.8,0.0,-0.001,-4.6,0.6,-4.0,-0.3,0,0.0,OOR,1990
Caldwell Jones,PF,39,SAS,72,885,67,144,0.465,1,5,0.2,66,139,0.475,0.469,38,54,0.704,76,154,230,20,20,27,48,146,173,7.2,0.516,0.035,0.375,10.0,19.1,14.6,2.9,1.1,1.9,22.2,10.1,0.0,1.3,1.3,0.072,-4.6,0.5,-4.0,-0.5,0,0.0,OOR,1990
Charles Jones,C,32,WSB,81,2240,94,185,0.508,0,0,0.0,94,185,0.508,0.508,68,105,0.648,145,359,504,139,50,197,76,296,256,9.2,0.554,0.0,0.568,6.9,17.4,12.1,7.2,1.1,5.0,24.7,5.6,1.0,2.8,3.8,0.082,-3.1,2.7,-0.5,0.9,0,0.0,OOR,1990
Michael Jordan,SG,26,CHI,82,3197,1034,1964,0.526,92,245,0.376,942,1719,0.548,0.55,593,699,0.848,143,422,565,519,227,54,247,241,2753,31.2,0.606,0.125,0.356,5.3,15.6,10.4,28.6,3.5,1.1,9.8,33.7,14.7,4.3,19.0,0.285,9.1,2.1,11.2,10.6,21,0.613,Candidate,1990
Shawn Kemp,PF,20,SEA,81,1120,203,424,0.479,2,12,0.167,201,412,0.488,0.481,117,159,0.736,146,200,346,26,47,70,107,204,525,15.9,0.531,0.028,0.375,14.7,21.8,18.1,3.4,2.1,4.0,17.8,22.4,0.5,1.6,2.1,0.092,-2.2,0.2,-2.0,0.0,0,0.0,OOR,1990
Tim Kempton,PF,26,DEN,71,1061,153,312,0.49,0,1,0.0,153,311,0.492,0.49,77,114,0.675,51,167,218,118,30,9,80,144,383,10.7,0.529,0.003,0.365,4.7,17.5,10.8,14.0,1.3,0.5,18.1,16.3,0.1,1.2,1.3,0.06,-2.7,0.3,-2.4,-0.1,0,0.0,OOR,1990
Steve Kerr,PG,24,CLE,78,1664,192,432,0.444,73,144,0.507,119,288,0.413,0.529,63,73,0.863,12,86,98,248,45,7,74,59,520,12.0,0.56,0.333,0.169,0.8,5.8,3.3,21.5,1.4,0.3,13.8,14.0,2.1,1.1,3.2,0.093,-0.3,-0.5,-0.8,0.5,0,0.0,OOR,1990
Jerome Kersey,SF,27,POR,82,2843,519,1085,0.478,3,20,0.15,516,1065,0.485,0.48,269,390,0.69,251,439,690,188,121,63,144,304,1310,15.7,0.521,0.018,0.359,9.5,17.0,13.2,9.2,2.0,1.3,10.3,19.4,4.1,4.7,8.8,0.148,0.5,1.2,1.8,2.7,0,0.0,OOR,1990
Randolph Keys,SF,23,TOT,80,1615,293,678,0.432,14,43,0.326,279,635,0.439,0.442,101,140,0.721,100,153,253,88,68,8,84,224,701,10.9,0.474,0.063,0.206,6.8,11.0,8.8,8.6,2.1,0.3,10.2,21.9,-0.5,1.5,1.0,0.03,-3.4,-0.6,-4.0,-0.8,0,0.0,OOR,1990
Stan Kimbrough,PG,23,DET,10,50,7,16,0.438,0,0,0.0,7,16,0.438,0.438,2,2,1.0,4,3,7,5,4,0,4,4,16,12.1,0.474,0.0,0.125,9.1,6.8,8.0,14.3,4.1,0.0,19.2,18.0,0.0,0.1,0.1,0.074,-2.0,3.6,1.6,0.0,0,0.0,OOR,1990
Bernard King,SF,33,WSB,82,2687,711,1459,0.487,3,23,0.13,708,1436,0.493,0.488,412,513,0.803,129,275,404,376,51,7,248,230,1837,18.8,0.545,0.016,0.352,5.1,11.1,8.1,21.8,0.9,0.1,12.8,29.4,4.1,1.4,5.5,0.099,2.3,-1.9,0.5,1.7,0,0.0,OOR,1990
Stacey King,PF,23,CHI,82,1777,267,530,0.504,0,1,0.0,267,529,0.505,0.504,194,267,0.727,169,215,384,87,38,58,119,215,728,13.8,0.562,0.002,0.504,11.2,14.3,12.8,6.6,1.1,2.1,15.5,18.4,2.2,1.4,3.6,0.098,-1.4,-1.6,-3.0,-0.4,0,0.0,OOR,1990
Greg Kite,C,28,SAC,71,1515,101,234,0.432,1,1,1.0,100,233,0.429,0.434,27,54,0.5,131,246,377,76,31,51,76,201,230,7.0,0.446,0.004,0.231,9.8,18.3,14.1,6.5,1.0,2.0,22.8,9.5,-0.6,1.5,0.8,0.026,-4.2,0.4,-3.8,-0.7,0,0.0,OOR,1990
Joe Kleine,C,28,BOS,81,1365,176,367,0.48,0,4,0.0,176,363,0.485,0.48,83,100,0.83,117,238,355,46,15,27,64,170,435,10.5,0.529,0.011,0.272,10.0,18.3,14.4,4.3,0.5,1.1,13.5,14.7,1.0,1.3,2.3,0.082,-2.5,-1.2,-3.7,-0.6,0,0.0,OOR,1990
Jon Koncak,C,26,ATL,54,977,78,127,0.614,0,1,0.0,78,126,0.619,0.614,42,79,0.532,58,168,226,23,38,34,47,182,198,8.7,0.612,0.008,0.622,6.7,20.3,13.3,3.0,1.9,2.1,22.5,9.0,0.4,1.0,1.4,0.068,-3.2,1.5,-1.7,0.1,0,0.0,OOR,1990
Frank Kornet,PF,23,MIL,57,438,42,114,0.368,5,20,0.25,37,94,0.394,0.39,24,39,0.615,25,46,71,21,14,3,23,54,113,6.1,0.431,0.175,0.342,6.4,12.2,9.3,6.3,1.6,0.4,14.9,14.8,-0.3,0.4,0.0,0.003,-4.5,-1.0,-5.5,-0.4,0,0.0,OOR,1990
Larry Krystkowiak,PF,25,MIL,16,381,43,118,0.364,0,2,0.0,43,116,0.371,0.364,26,33,0.788,16,60,76,25,10,2,19,41,112,7.6,0.423,0.017,0.28,4.7,18.3,11.4,8.9,1.3,0.3,12.5,16.7,-0.3,0.4,0.1,0.01,-4.7,-0.7,-5.5,-0.3,0,0.0,OOR,1990
Bill Laimbeer,C,32,DET,81,2675,380,785,0.484,57,158,0.361,323,627,0.515,0.52,164,192,0.854,166,614,780,171,57,84,98,278,981,15.8,0.564,0.201,0.245,7.1,26.0,16.6,9.1,1.1,2.0,10.1,15.6,4.7,5.4,10.1,0.182,0.9,2.4,3.3,3.6,0,0.0,OOR,1990
Jerome Lane,PF,23,DEN,67,956,145,309,0.469,0,5,0.0,145,304,0.477,0.469,44,120,0.367,144,217,361,105,53,17,85,189,334,12.8,0.462,0.016,0.388,14.9,25.3,19.8,14.0,2.5,1.0,19.0,18.3,-0.4,1.6,1.2,0.062,-3.2,0.9,-2.3,-0.1,0,0.0,OOR,1990
Andrew Lang,C,23,PHO,74,1011,97,174,0.557,0,0,0.0,97,174,0.557,0.557,64,98,0.653,83,188,271,21,22,133,41,171,258,13.2,0.594,0.0,0.563,9.6,19.2,14.7,2.6,1.0,7.4,15.9,10.6,1.1,1.9,3.0,0.144,-2.0,3.4,1.4,0.9,0,0.0,OOR,1990
Jeff Lebo,SG,23,SAS,4,32,2,7,0.286,0,0,0.0,2,7,0.286,0.286,2,2,1.0,2,2,4,3,2,0,1,7,6,5.8,0.381,0.0,0.286,7.2,6.9,7.0,11.8,3.0,0.0,11.3,11.5,0.0,0.0,0.0,0.065,-4.9,3.0,-1.9,0.0,0,0.0,OOR,1990
Eric Leckner,C,23,UTA,77,764,125,222,0.563,0,0,0.0,125,222,0.563,0.563,81,109,0.743,48,144,192,19,15,23,63,157,331,12.1,0.613,0.0,0.491,7.9,20.8,14.7,3.7,1.0,1.9,18.9,19.0,0.6,1.1,1.7,0.107,-4.0,0.1,-3.9,-0.4,0,0.0,OOR,1990
Tim Legler,SG,23,PHO,11,83,11,29,0.379,0,1,0.0,11,28,0.393,0.379,6,6,1.0,4,4,8,6,2,0,4,12,28,6.7,0.442,0.034,0.207,5.6,5.0,5.3,9.5,1.1,0.0,11.2,17.7,0.0,0.1,0.0,0.023,-5.4,-2.2,-7.6,-0.1,0,0.0,OOR,1990
Gary Leonard,C,22,MIN,22,127,13,31,0.419,0,1,0.0,13,30,0.433,0.419,6,14,0.429,10,17,27,1,3,9,8,26,32,6.2,0.431,0.032,0.452,8.9,17.1,12.8,1.2,1.2,4.7,17.7,15.7,-0.2,0.2,0.0,-0.01,-8.0,-0.4,-8.4,-0.2,0,0.0,OOR,1990
Jim Les,PG,26,TOT,7,92,5,14,0.357,0,1,0.0,5,13,0.385,0.357,13,17,0.765,3,4,7,21,3,0,10,9,23,9.3,0.535,0.071,1.214,3.8,4.9,4.3,29.2,1.6,0.0,31.8,14.4,0.0,0.1,0.1,0.026,-2.6,-1.4,-4.0,0.0,0,0.0,OOR,1990
Clifford Lett,PG,24,CHI,4,28,2,8,0.25,0,0,0.0,2,8,0.25,0.25,0,0,0.0,0,0,0,1,0,0,2,8,4,-9.0,0.25,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,20.0,15.3,-0.1,0.0,-0.1,-0.203,-16.3,-5.4,-21.7,-0.1,0,0.0,OOR,1990
Fat Lever,SG,29,DEN,79,2832,568,1283,0.443,36,87,0.414,532,1196,0.445,0.457,271,337,0.804,230,504,734,517,168,13,156,172,1443,19.9,0.504,0.068,0.263,8.0,19.8,13.6,24.8,2.7,0.3,9.8,21.9,4.6,4.2,8.8,0.149,3.4,1.5,4.9,4.9,0,0.0,OOR,1990
Cliff Levingston,PF,29,ATL,75,1706,216,424,0.509,1,5,0.2,215,419,0.513,0.511,83,122,0.68,113,206,319,80,55,41,49,216,516,12.1,0.54,0.012,0.288,7.4,14.3,10.8,6.3,1.6,1.5,9.3,12.9,2.4,1.0,3.4,0.096,-0.7,0.0,-0.7,0.5,0,0.0,OOR,1990
Ralph Lewis,SG-SF,26,TOT,7,26,4,7,0.571,0,0,0.0,4,7,0.571,0.571,2,2,1.0,4,2,6,0,1,0,2,3,10,13.2,0.635,0.0,0.286,16.5,9.3,13.1,0.0,1.9,0.0,20.2,16.2,0.0,0.0,0.0,0.088,-1.2,-2.2,-3.5,0.0,0,0.0,OOR,1990
Reggie Lewis,SG,24,BOS,79,2522,540,1089,0.496,4,15,0.267,536,1074,0.499,0.498,256,317,0.808,109,238,347,225,88,63,120,216,1340,16.8,0.545,0.014,0.291,5.0,9.9,7.6,12.9,1.7,1.4,8.9,22.5,4.2,2.5,6.7,0.128,0.8,0.2,0.9,1.9,0,0.0,OOR,1990
Todd Lichti,SG,23,DEN,79,1326,250,514,0.486,0,14,0.0,250,500,0.5,0.486,130,174,0.747,49,102,151,116,55,13,95,145,630,12.3,0.533,0.027,0.339,3.6,8.6,6.0,11.7,1.9,0.6,13.9,20.2,0.5,1.3,1.8,0.066,-2.0,-0.2,-2.3,-0.1,0,0.0,OOR,1990
Alton Lister,C,31,GSW,3,40,4,8,0.5,0,1,0.0,4,7,0.571,0.5,4,7,0.571,5,3,8,2,1,0,0,8,12,10.9,0.542,0.125,0.875,14.0,7.6,10.7,6.4,1.1,0.0,0.0,11.0,0.1,0.0,0.1,0.125,0.3,-1.0,-0.6,0.0,0,0.0,OOR,1990
Lewis Lloyd,SG,30,TOT,21,123,30,53,0.566,0,0,0.0,30,53,0.566,0.566,9,16,0.563,8,10,18,11,3,0,20,12,69,11.6,0.575,0.0,0.302,7.0,8.4,7.7,14.4,1.2,0.0,25.0,26.5,-0.2,0.1,0.0,-0.012,-3.1,-1.8,-4.9,-0.1,0,0.0,OOR,1990
Brad Lohaus,PF,25,TOT,80,1943,305,663,0.46,47,137,0.343,258,526,0.49,0.495,75,103,0.728,98,300,398,168,58,88,109,211,732,13.6,0.517,0.207,0.155,5.7,18.5,11.9,13.0,1.5,2.9,13.3,17.9,0.9,2.4,3.3,0.082,-0.6,0.9,0.3,1.1,0,0.0,OOR,1990
Grant Long,PF,23,MIA,81,1856,257,532,0.483,0,3,0.0,257,529,0.486,0.483,172,241,0.714,156,246,402,96,91,38,139,300,686,11.6,0.538,0.006,0.453,8.9,15.2,12.0,7.2,2.3,1.2,17.9,16.9,0.6,2.1,2.7,0.07,-3.0,0.8,-2.3,-0.1,0,0.0,OOR,1990
John Long,SG,33,ATL,48,1030,174,384,0.453,10,29,0.345,164,355,0.462,0.466,46,55,0.836,26,57,83,85,45,5,75,66,404,10.7,0.495,0.076,0.143,2.8,6.5,4.6,11.8,2.2,0.3,15.5,19.7,-0.1,0.4,0.2,0.01,-2.0,-0.9,-2.9,-0.2,0,0.0,OOR,1990
Sidney Lowe,PG,30,MIN,80,1744,73,229,0.319,2,9,0.222,71,220,0.323,0.323,39,54,0.722,41,122,163,337,73,4,63,114,187,8.7,0.37,0.039,0.236,2.7,9.0,5.6,26.5,2.2,0.2,20.0,8.0,0.1,1.4,1.5,0.04,-3.3,0.6,-2.7,-0.3,0,0.0,OOR,1990
John Lucas,PG,36,HOU,49,938,109,291,0.375,26,87,0.299,83,204,0.407,0.419,42,55,0.764,19,71,90,238,45,2,85,59,286,11.5,0.454,0.299,0.189,2.2,7.9,5.1,33.2,2.3,0.1,21.2,17.3,-0.2,1.2,1.0,0.052,-1.0,0.1,-0.9,0.3,0,0.0,OOR,1990
Rick Mahorn,PF,31,PHI,75,2271,313,630,0.497,2,9,0.222,311,621,0.501,0.498,183,256,0.715,167,401,568,98,44,103,104,251,811,13.9,0.546,0.014,0.406,8.4,19.9,14.2,5.9,1.0,2.7,12.3,15.8,2.7,2.7,5.3,0.113,-0.7,0.3,-0.4,0.9,0,0.0,OOR,1990
Dan Majerle,SG,24,PHO,73,2244,296,698,0.424,19,80,0.238,277,618,0.448,0.438,198,260,0.762,144,286,430,188,100,32,82,177,809,13.5,0.498,0.115,0.372,7.5,13.1,10.5,11.0,2.1,0.8,9.2,16.5,2.6,2.9,5.5,0.118,0.1,1.1,1.3,1.9,0,0.0,OOR,1990
Jeff Malone,SG,28,WSB,75,2567,781,1592,0.491,1,6,0.167,780,1586,0.492,0.491,257,293,0.877,54,152,206,243,48,6,125,116,1820,18.5,0.529,0.004,0.184,2.3,6.4,4.3,15.7,0.9,0.1,6.8,29.4,4.4,0.8,5.2,0.098,2.2,-2.2,0.0,1.3,0,0.0,OOR,1990
Karl Malone,PF,26,UTA,82,3122,914,1627,0.562,16,43,0.372,898,1584,0.567,0.567,696,913,0.762,232,679,911,226,121,50,304,259,2540,27.2,0.626,0.026,0.561,9.3,24.0,17.1,13.2,1.9,1.0,13.0,32.6,10.5,5.4,15.9,0.245,5.9,0.5,6.4,6.6,2,0.233,Candidate,1990
Moses Malone,C,34,ATL,81,2735,517,1077,0.48,1,9,0.111,516,1068,0.483,0.481,493,631,0.781,364,448,812,130,47,84,232,158,1528,20.2,0.564,0.008,0.586,15.0,19.4,17.1,7.0,0.9,1.9,14.6,24.3,6.0,1.7,7.7,0.134,2.6,-2.4,0.3,1.6,0,0.0,OOR,1990
Danny Manning,PF,23,LAC,71,2269,440,826,0.533,0,5,0.0,440,821,0.536,0.533,274,370,0.741,142,280,422,187,91,39,188,261,1154,16.3,0.584,0.006,0.448,7.2,13.9,10.6,12.8,1.9,1.0,16.0,21.7,2.9,2.4,5.3,0.112,0.2,0.2,0.4,1.4,0,0.0,OOR,1990
Roy Marble,SG,23,ATL,24,162,16,58,0.276,0,2,0.0,16,56,0.286,0.276,19,29,0.655,15,9,24,11,7,1,14,16,51,5.5,0.36,0.034,0.5,10.4,6.6,8.5,8.9,2.2,0.4,16.5,21.9,-0.4,0.1,-0.3,-0.089,-5.0,-2.4,-7.4,-0.2,0,0.0,OOR,1990
Šarūnas Marčiulionis,SG,25,GSW,75,1695,289,557,0.519,10,39,0.256,279,518,0.539,0.528,317,403,0.787,84,137,221,121,94,7,137,230,905,15.5,0.616,0.07,0.724,5.6,8.2,7.0,10.0,2.5,0.2,15.7,20.5,3.1,0.7,3.8,0.107,-0.2,-0.6,-0.8,0.5,0,0.0,OOR,1990
Jeff Martin,SG,23,LAC,69,1351,170,414,0.411,2,15,0.133,168,399,0.421,0.413,91,129,0.705,78,81,159,44,41,16,47,97,433,8.7,0.46,0.036,0.312,6.7,6.8,6.7,4.6,1.5,0.7,9.1,16.0,0.0,0.9,0.9,0.031,-2.8,-1.1,-4.0,-0.7,0,0.0,OOR,1990
Anthony Mason,PF,23,NJN,21,108,14,40,0.35,0,0,0.0,14,40,0.35,0.35,9,15,0.6,11,23,34,7,2,2,11,20,37,6.9,0.397,0.0,0.375,10.2,24.2,16.7,9.7,0.9,1.1,19.1,21.4,-0.2,0.1,-0.1,-0.055,-6.6,-1.0,-7.6,-0.2,0,0.0,OOR,1990
Wes Matthews,PG,30,ATL,1,13,1,3,0.333,0,1,0.0,1,2,0.5,0.333,2,2,1.0,0,0,0,5,0,0,0,0,4,19.6,0.515,0.333,0.667,0.0,0.0,0.0,48.7,0.0,0.0,0.0,12.5,0.1,0.0,0.1,0.196,7.6,-1.8,5.8,0.0,0,0.0,OOR,1990
Vernon Maxwell,SG,24,TOT,79,1987,275,627,0.439,28,105,0.267,247,522,0.473,0.461,136,211,0.645,50,178,228,296,84,10,143,148,714,11.5,0.496,0.167,0.337,2.9,9.6,6.3,20.5,2.0,0.3,16.6,17.8,0.3,2.5,2.8,0.068,-1.6,0.5,-1.1,0.5,0,0.0,OOR,1990
Bob McCann,SF,25,DAL,10,62,7,21,0.333,0,0,0.0,7,21,0.333,0.333,12,14,0.857,4,8,12,6,2,2,6,7,26,12.4,0.479,0.0,0.667,7.4,14.4,11.0,13.7,1.6,2.0,18.1,23.5,0.0,0.1,0.1,0.041,-3.2,-0.9,-4.0,0.0,0,0.0,OOR,1990
Mel McCants,SF,22,LAL,13,65,8,26,0.308,0,0,0.0,8,26,0.308,0.308,6,8,0.75,1,5,6,2,3,1,1,11,22,5.1,0.373,0.0,0.308,1.8,8.5,5.3,4.1,2.3,0.9,3.3,20.0,-0.1,0.1,0.0,-0.003,-6.9,-0.4,-7.3,-0.1,0,0.0,OOR,1990
George McCloud,SF,22,IND,44,413,45,144,0.313,13,40,0.325,32,104,0.308,0.358,15,19,0.789,12,30,42,45,19,3,36,56,118,4.6,0.387,0.278,0.132,3.6,8.1,5.9,14.7,2.3,0.4,19.1,19.8,-0.9,0.3,-0.7,-0.079,-5.8,-1.1,-6.8,-0.5,0,0.0,OOR,1990
Tim McCormick,C,27,HOU,18,116,10,29,0.345,0,0,0.0,10,29,0.345,0.345,10,19,0.526,8,19,27,3,3,1,10,24,30,2.6,0.401,0.0,0.655,7.4,17.0,12.3,3.3,1.2,0.5,21.1,16.6,-0.3,0.2,-0.1,-0.032,-8.6,-1.2,-9.9,-0.2,0,0.0,OOR,1990
Rodney McCray,SF,28,SAC,82,3238,537,1043,0.515,11,42,0.262,526,1001,0.525,0.52,273,348,0.784,192,477,669,377,60,70,174,176,1358,16.7,0.568,0.04,0.334,6.7,16.6,11.7,17.4,0.9,1.3,12.7,18.3,5.4,2.5,7.9,0.118,2.0,0.0,2.0,3.3,0,0.0,OOR,1990
Xavier McDaniel,SF,26,SEA,69,2432,611,1233,0.496,5,17,0.294,606,1216,0.498,0.498,244,333,0.733,165,282,447,171,73,36,187,231,1471,17.9,0.533,0.014,0.27,7.7,14.2,10.8,11.4,1.5,1.0,11.9,26.9,3.6,1.8,5.4,0.106,1.7,-1.1,0.6,1.6,0,0.0,OOR,1990
Mike McGee,SF,30,PHO,14,280,42,87,0.483,8,23,0.348,34,64,0.531,0.529,10,21,0.476,11,25,36,16,8,1,14,28,102,9.8,0.53,0.264,0.241,4.6,9.2,7.1,7.7,1.4,0.2,12.7,16.3,0.1,0.3,0.4,0.064,-1.3,-1.1,-2.4,0.0,0,0.0,OOR,1990
Kevin McHale,PF,32,BOS,82,2722,648,1181,0.549,23,69,0.333,625,1112,0.562,0.558,393,440,0.893,201,476,677,172,30,157,183,250,1712,21.8,0.623,0.058,0.373,8.6,18.4,13.7,9.5,0.5,3.3,11.7,24.1,7.8,3.3,11.1,0.195,3.2,0.3,3.4,3.8,0,0.0,OOR,1990
Derrick McKey,SF,23,SEA,80,2748,468,949,0.493,3,23,0.13,465,926,0.502,0.495,315,403,0.782,170,319,489,187,87,81,192,247,1254,15.6,0.557,0.024,0.425,7.0,14.2,10.4,9.7,1.6,1.9,14.6,20.0,4.0,2.3,6.3,0.11,0.9,0.2,1.1,2.2,0,0.0,OOR,1990
Carlton McKinney,SG,25,LAC,7,104,8,32,0.25,0,1,0.0,8,31,0.258,0.25,2,4,0.5,4,8,12,7,6,1,7,15,18,0.6,0.267,0.031,0.125,4.5,8.7,6.6,8.8,2.8,0.6,17.2,16.4,-0.4,0.1,-0.3,-0.121,-9.2,-0.8,-10.0,-0.2,0,0.0,OOR,1990
Nate McMillan,SG,25,SEA,82,2338,207,438,0.473,11,31,0.355,196,407,0.482,0.485,98,153,0.641,127,276,403,598,140,37,187,289,523,14.4,0.517,0.071,0.349,6.1,14.4,10.1,32.7,3.0,1.0,27.0,12.4,2.3,2.6,4.9,0.101,0.4,2.2,2.6,2.7,0,0.0,OOR,1990
Mark McNamara,C,30,LAL,33,190,38,86,0.442,0,0,0.0,38,86,0.442,0.442,26,40,0.65,22,41,63,3,2,1,21,31,102,11.3,0.492,0.0,0.465,13.8,23.9,19.0,2.4,0.5,0.3,16.9,28.0,-0.2,0.2,0.1,0.015,-5.4,-3.6,-9.0,-0.3,0,0.0,OOR,1990
Scott Meents,PF,26,SEA,26,148,19,44,0.432,0,0,0.0,19,44,0.432,0.432,17,23,0.739,7,23,30,7,4,3,9,12,55,11.9,0.508,0.0,0.523,5.3,19.0,11.9,6.4,1.4,1.3,14.3,17.8,0.1,0.1,0.2,0.066,-1.7,0.1,-1.6,0.0,0,0.0,OOR,1990
Reggie Miller,SG,24,IND,82,3192,661,1287,0.514,150,362,0.414,511,925,0.552,0.572,544,627,0.868,95,200,295,311,110,18,222,175,2016,20.8,0.645,0.281,0.487,3.7,7.0,5.4,15.1,1.7,0.3,12.4,24.2,10.8,1.3,12.1,0.182,4.9,-0.9,4.0,4.8,0,0.0,OOR,1990
Sam Mitchell,PF,26,MIN,80,2414,372,834,0.446,0,9,0.0,372,825,0.451,0.446,268,349,0.768,180,282,462,89,66,54,96,301,1012,13.7,0.512,0.011,0.418,8.4,14.9,11.5,6.0,1.4,1.5,8.9,19.8,2.8,2.3,5.1,0.102,-1.5,-0.9,-2.4,-0.3,0,0.0,OOR,1990
Paul Mokeski,C,33,CLE,38,449,63,150,0.42,0,1,0.0,63,149,0.423,0.42,25,36,0.694,27,72,99,17,8,10,26,76,151,7.7,0.455,0.007,0.24,6.7,18.1,12.4,5.7,0.9,1.3,13.6,18.5,-0.4,0.5,0.2,0.018,-6.3,-0.5,-6.7,-0.5,0,0.0,OOR,1990
Johnny Moore,PG,31,SAS,53,516,47,126,0.373,8,34,0.235,39,92,0.424,0.405,16,27,0.593,16,36,52,82,32,3,39,55,118,8.1,0.428,0.27,0.214,3.6,7.6,5.7,20.7,3.0,0.4,22.0,14.2,-0.4,0.7,0.3,0.029,-3.8,1.1,-2.7,-0.1,0,0.0,OOR,1990
Chris Morris,SF,24,NJN,80,2449,449,1065,0.422,61,193,0.316,388,872,0.445,0.45,228,316,0.722,194,228,422,143,130,79,185,219,1187,14.8,0.493,0.181,0.297,7.9,10.6,9.2,9.5,2.6,1.9,13.3,22.8,0.5,2.6,3.2,0.062,0.3,0.3,0.6,1.6,0,0.0,OOR,1990
Mike Morrison,SG,22,PHO,36,153,23,68,0.338,2,7,0.286,21,61,0.344,0.353,24,30,0.8,7,13,20,11,2,0,23,20,72,4.2,0.443,0.103,0.441,5.4,8.8,7.2,9.7,0.6,0.0,22.1,28.1,-0.5,0.1,-0.3,-0.106,-7.4,-3.1,-10.5,-0.3,0,0.0,OOR,1990
John Morton,SG,22,CLE,37,402,48,161,0.298,7,30,0.233,41,131,0.313,0.32,43,62,0.694,7,25,32,67,18,4,51,30,146,5.9,0.388,0.186,0.385,1.9,7.0,4.5,24.2,2.3,0.6,21.3,25.8,-1.3,0.4,-0.9,-0.109,-6.0,-1.7,-7.7,-0.6,0,0.0,OOR,1990
Chris Mullin,SF,26,GSW,78,2830,682,1272,0.536,87,234,0.372,595,1038,0.573,0.57,505,568,0.889,130,333,463,319,123,45,239,142,1956,22.7,0.643,0.184,0.447,5.2,12.0,8.7,17.5,2.0,0.9,13.6,24.8,8.9,1.3,10.2,0.174,5.6,-0.7,5.0,5.0,0,0.0,OOR,1990
Tod Murphy,C,26,MIN,82,2493,260,552,0.471,16,43,0.372,244,509,0.479,0.486,144,203,0.709,207,357,564,106,76,60,61,229,680,13.0,0.53,0.078,0.368,9.4,18.3,13.6,6.4,1.6,1.6,8.7,12.4,3.3,2.8,6.1,0.117,-0.7,0.2,-0.4,1.0,0,0.0,OOR,1990
Pete Myers,SG,26,TOT,52,751,89,225,0.396,0,7,0.0,89,218,0.408,0.396,66,100,0.66,33,63,96,135,35,11,76,109,244,9.8,0.454,0.031,0.444,4.6,9.4,6.9,25.9,2.3,0.9,22.0,18.6,-0.6,0.7,0.0,0.003,-3.8,-0.2,-3.9,-0.4,0,0.0,OOR,1990
Larry Nance,PF,30,CLE,62,2065,412,807,0.511,1,1,1.0,411,806,0.51,0.511,186,239,0.778,162,354,516,161,54,122,110,185,1011,19.1,0.554,0.001,0.296,8.7,19.4,14.0,12.8,1.3,3.5,10.8,21.4,3.5,3.0,6.5,0.152,1.4,1.3,2.7,2.4,0,0.0,OOR,1990
