Player,Pos,Age,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Status
J.J. Hickson,C,20,62,705,100,194,0.515,0,0,0.0,100,194,0.515,0.515,45,67,0.672,52,113,165,9,14,30,45,81,245,OOR
Nenê,C,26,77,2510,428,709,0.604,1,5,0.2,427,704,0.607,0.604,266,368,0.723,183,415,598,108,95,101,147,278,1123,OOR
George Hill,PG,22,77,1270,150,372,0.403,24,73,0.329,126,299,0.421,0.435,114,146,0.781,30,128,158,136,45,21,74,150,438,OOR
Grant Hill,SF,36,82,2445,390,745,0.523,24,76,0.316,366,669,0.547,0.54,181,224,0.808,64,341,405,186,90,54,126,182,985,OOR
Steven Hill,PF,23,1,2,1,1,1.0,0,0,0.0,1,1,1.0,1.0,0,0,0.0,2,1,3,0,0,0,0,0,2,OOR
Kirk Hinrich,SG,28,51,1339,183,419,0.437,69,169,0.408,114,250,0.456,0.519,68,86,0.791,16,107,123,197,66,19,87,126,503,OOR
Ryan Hollins,C,24,45,444,50,94,0.532,0,0,0.0,50,94,0.532,0.532,43,72,0.597,46,51,97,7,7,32,24,78,143,OOR
Al Horford,C,22,67,2242,312,594,0.525,0,1,0.0,312,593,0.526,0.525,149,205,0.727,145,479,624,163,53,95,103,190,773,OOR
Eddie House,PG,30,81,1479,249,560,0.445,151,340,0.444,98,220,0.445,0.579,42,53,0.792,11,146,157,92,61,7,55,113,691,OOR
Dwight Howard,C,23,79,2821,560,979,0.572,0,2,0.0,560,977,0.573,0.572,504,849,0.594,336,757,1093,112,77,231,240,270,1624,Candidate
Josh Howard,SF,28,52,1663,353,783,0.451,58,168,0.345,295,615,0.48,0.488,172,220,0.782,59,204,263,83,55,30,89,135,936,OOR
Juwan Howard,SF-PF,35,42,472,75,147,0.51,0,0,0.0,75,147,0.51,0.51,23,34,0.676,30,46,76,26,7,6,26,71,173,OOR
Larry Hughes,SF-SG,30,55,1479,224,557,0.402,75,193,0.389,149,364,0.409,0.469,117,145,0.807,16,143,159,119,72,14,71,96,640,OOR
Kris Humphries,SF,23,29,265,38,90,0.422,0,0,0.0,38,90,0.422,0.422,38,48,0.792,24,46,70,10,8,6,8,31,114,OOR
Lindsey Hunter,PG,38,28,266,27,82,0.329,16,48,0.333,11,34,0.324,0.427,3,5,0.6,2,10,12,37,20,1,19,28,73,OOR
Othello Hunter,PF,22,16,92,11,20,0.55,0,0,0.0,11,20,0.55,0.55,0,5,0.0,9,15,24,1,2,5,2,11,22,OOR
Andre Iguodala,SF,25,82,3269,542,1147,0.473,80,261,0.307,462,886,0.521,0.507,377,521,0.724,92,379,471,434,131,36,222,152,1541,OOR
Zydrunas Ilgauskas,C,33,65,1765,342,724,0.472,15,39,0.385,327,685,0.477,0.483,139,174,0.799,157,333,490,64,28,84,90,183,838,OOR
D.J. Mbenga,C,28,23,181,27,57,0.474,0,1,0.0,27,56,0.482,0.474,7,8,0.875,9,22,31,9,10,24,13,33,61,OOR
Allen Iverson,PG-SG,33,57,2093,348,834,0.417,28,99,0.283,320,735,0.435,0.434,271,347,0.781,30,143,173,283,88,6,146,86,995,OOR
Royal Ivey,SG,27,71,861,69,208,0.332,39,114,0.342,30,94,0.319,0.425,34,43,0.791,19,57,76,43,36,7,23,76,211,OOR
Jarrett Jack,SG,25,82,2716,386,853,0.453,78,221,0.353,308,632,0.487,0.498,224,263,0.852,44,232,276,338,88,17,184,179,1074,OOR
Bobby Jackson,PG,35,71,1484,193,485,0.398,60,197,0.305,133,288,0.462,0.46,86,101,0.851,42,158,200,143,62,4,66,100,532,OOR
Darnell Jackson,PF,23,51,430,37,86,0.43,0,2,0.0,37,84,0.44,0.43,24,35,0.686,32,55,87,8,10,4,14,77,98,OOR
Stephen Jackson,SF,30,59,2339,413,997,0.414,103,305,0.338,310,692,0.448,0.466,294,356,0.826,70,233,303,381,88,31,229,153,1223,OOR
Jerome James,C,33,2,10,3,8,0.375,0,0,0.0,3,8,0.375,0.375,0,0,0.0,1,2,3,0,1,1,1,2,6,OOR
LeBron James,SF,24,81,3054,789,1613,0.489,132,384,0.344,657,1229,0.535,0.53,594,762,0.78,106,507,613,587,137,93,241,139,2304,MVP
Mike James,PG,33,61,1649,197,514,0.383,69,184,0.375,128,330,0.388,0.45,68,82,0.829,25,108,133,201,44,6,94,108,531,OOR
Antawn Jamison,PF,32,81,3096,674,1441,0.468,112,319,0.351,562,1122,0.501,0.507,341,452,0.754,196,525,721,153,95,25,125,218,1801,OOR
Marko Jarić,SG,30,53,605,48,145,0.331,11,28,0.393,37,117,0.316,0.369,29,41,0.707,23,42,65,74,29,11,49,62,136,OOR
Nathan Jawai,PF,22,6,19,1,4,0.25,0,0,0.0,1,4,0.25,0.25,0,0,0.0,1,1,2,0,0,0,2,3,2,OOR
Al Jefferson,C,24,50,1836,485,975,0.497,0,4,0.0,485,971,0.499,0.497,186,252,0.738,172,376,548,79,39,83,92,141,1156,OOR
Dontell Jefferson,SG,25,6,84,11,22,0.5,1,2,0.5,10,20,0.5,0.523,6,9,0.667,1,11,12,9,4,1,6,9,29,OOR
Richard Jefferson,SF,28,82,2939,537,1222,0.439,116,292,0.397,421,930,0.453,0.487,417,518,0.805,57,317,374,199,66,14,165,252,1607,OOR
Jared Jeffries,SF,27,56,1310,120,273,0.44,1,12,0.083,119,261,0.456,0.441,55,90,0.611,128,103,231,80,47,33,65,153,296,OOR
Yi Jianlian,PF,21,61,1421,191,500,0.382,48,140,0.343,143,360,0.397,0.43,95,123,0.772,67,259,326,60,29,36,70,157,525,OOR
Amir Johnson,PF,21,62,911,97,163,0.595,0,0,0.0,97,163,0.595,0.595,23,35,0.657,102,130,232,20,20,60,33,171,217,OOR
Anthony Johnson,PG,34,80,1481,154,381,0.404,52,133,0.391,102,248,0.411,0.472,61,81,0.753,29,118,147,200,46,5,82,111,421,OOR
Joe Johnson,SG,27,79,3124,620,1420,0.437,149,414,0.36,471,1006,0.468,0.489,299,362,0.826,65,281,346,455,84,19,195,176,1688,OOR
Linton Johnson,PF,28,10,55,4,11,0.364,1,2,0.5,3,9,0.333,0.409,0,0,0.0,3,5,8,2,1,0,2,7,9,OOR
Trey Johnson,SG,24,4,14,0,5,0.0,0,0,0.0,0,5,0.0,0.0,4,4,1.0,0,1,1,0,0,0,1,4,4,OOR
Dahntay Jones,SG,28,79,1426,154,336,0.458,11,17,0.647,143,319,0.448,0.475,110,151,0.728,58,110,168,78,49,19,68,199,429,OOR
Damon Jones,PG,32,18,108,11,34,0.324,11,28,0.393,0,6,0.0,0.485,0,0,0.0,0,6,6,7,3,0,6,4,33,OOR
Dwayne Jones,PF,25,6,52,4,7,0.571,0,0,0.0,4,7,0.571,0.571,4,6,0.667,6,6,12,0,0,1,4,6,12,OOR
Fred Jones,SF,29,52,1495,129,317,0.407,54,147,0.367,75,170,0.441,0.492,66,81,0.815,23,103,126,188,53,11,66,112,378,OOR
James Jones,SF,28,40,630,55,149,0.369,33,96,0.344,22,53,0.415,0.48,26,31,0.839,12,50,62,20,12,14,12,58,169,OOR
Solomon Jones,C,24,63,675,67,111,0.604,1,2,0.5,66,109,0.606,0.608,53,74,0.716,52,90,142,15,7,34,27,125,188,OOR
DeAndre Jordan,C,20,53,771,93,147,0.633,0,0,0.0,93,147,0.633,0.633,42,109,0.385,72,165,237,11,11,59,41,96,228,OOR
Chris Kaman,C,26,31,921,161,305,0.528,0,0,0.0,161,305,0.528,0.528,51,75,0.68,75,172,247,46,17,45,84,93,373,OOR
Jason Kapono,SG,27,80,1831,261,604,0.432,98,229,0.428,163,375,0.435,0.513,34,42,0.81,26,137,163,105,22,3,70,144,654,OOR
Jason Kidd,PG,35,81,2886,257,618,0.416,131,323,0.406,126,295,0.427,0.522,86,105,0.819,85,415,500,702,160,39,185,168,731,OOR
Tarence Kinsey,SG,24,50,277,31,69,0.449,7,18,0.389,24,51,0.471,0.5,33,38,0.868,10,28,38,10,12,0,22,34,102,OOR
Andrei Kirilenko,PF,27,67,1831,256,570,0.449,20,73,0.274,236,497,0.475,0.467,244,311,0.785,84,235,319,175,83,77,121,127,776,OOR
Linas Kleiza,SF,24,82,1824,289,646,0.447,87,267,0.326,202,379,0.533,0.515,148,204,0.725,92,235,327,64,31,14,82,155,813,OOR
Brevin Knight,PG,33,74,938,66,189,0.349,0,6,0.0,66,183,0.361,0.349,48,64,0.75,13,75,88,190,68,4,66,98,180,OOR
Kyle Korver,SF,27,78,1874,245,560,0.438,103,267,0.386,142,293,0.485,0.529,112,127,0.882,35,223,258,137,47,30,90,170,705,OOR
Kosta Koufos,C,19,48,565,94,185,0.508,0,0,0.0,94,185,0.508,0.508,36,51,0.706,50,88,138,20,12,31,26,70,224,OOR
Nenad Krstić,C,25,46,1141,191,407,0.469,0,0,0.0,191,407,0.469,0.469,63,79,0.797,85,168,253,29,21,49,45,114,445,OOR
Rob Kurz,PF,23,40,442,51,131,0.389,15,38,0.395,36,93,0.387,0.447,40,50,0.8,33,48,81,20,14,19,16,78,157,OOR
Carl Landry,PF,25,69,1467,240,418,0.574,1,3,0.333,239,415,0.576,0.575,157,193,0.813,124,219,343,39,26,31,68,166,638,OOR
Acie Law,PG,24,55,560,52,139,0.374,9,29,0.31,43,110,0.391,0.406,49,60,0.817,6,52,58,86,11,3,29,43,162,OOR
Courtney Lee,SG,23,77,1939,243,540,0.45,82,203,0.404,161,337,0.478,0.526,78,94,0.83,18,160,178,91,76,14,69,157,646,OOR
David Lee,C,25,81,2824,522,951,0.549,0,3,0.0,522,948,0.551,0.549,249,330,0.755,256,695,951,174,80,22,150,260,1293,OOR
Rashard Lewis,PF,29,79,2859,478,1089,0.439,220,554,0.397,258,535,0.482,0.54,225,269,0.836,92,361,453,205,81,51,158,194,1401,OOR
Shaun Livingston,PG,23,12,231,31,60,0.517,0,0,0.0,31,60,0.517,0.517,9,10,0.9,3,25,28,20,7,2,9,12,71,OOR
Brook Lopez,C,20,82,2501,448,844,0.531,0,2,0.0,448,842,0.532,0.531,172,217,0.793,225,440,665,86,44,151,147,257,1068,OOR
Robin Lopez,C,20,60,614,71,137,0.518,0,1,0.0,71,136,0.522,0.518,47,68,0.691,52,66,118,8,11,41,28,97,189,OOR
Kevin Love,C,20,81,2048,316,688,0.459,2,19,0.105,314,669,0.469,0.461,265,336,0.789,274,460,734,84,35,50,118,205,899,OOR
Kyle Lowry,PG,22,77,1679,189,434,0.435,25,98,0.255,164,336,0.488,0.464,181,226,0.801,26,163,189,275,69,17,117,146,584,OOR
Tyronn Lue,PG,31,44,521,71,162,0.438,27,62,0.435,44,100,0.44,0.522,14,19,0.737,6,40,46,60,8,0,23,54,183,OOR
Mark Madsen,C,33,19,116,3,14,0.214,0,0,0.0,3,14,0.214,0.214,0,4,0.0,10,8,18,4,1,1,3,18,6,OOR
Corey Maggette,PF,29,51,1588,292,634,0.461,24,95,0.253,268,539,0.497,0.479,342,415,0.824,49,233,282,92,44,8,120,192,950,OOR
Jamaal Magloire,C,30,55,709,65,131,0.496,0,0,0.0,65,131,0.496,0.496,29,60,0.483,82,140,222,22,11,25,32,121,159,OOR
Stephon Marbury,PG,31,23,414,38,111,0.342,6,25,0.24,32,86,0.372,0.369,6,13,0.462,2,26,28,75,10,3,37,34,88,OOR
Shawn Marion,SF,30,69,2470,382,788,0.485,10,53,0.189,372,735,0.506,0.491,117,147,0.796,180,409,589,139,88,66,105,132,891,OOR
Sean Marks,C,33,60,838,80,165,0.485,2,10,0.2,78,155,0.503,0.491,30,44,0.682,62,125,187,14,7,33,35,121,192,OOR
Donyell Marshall,PF,35,25,189,33,73,0.452,25,55,0.455,8,18,0.444,0.623,3,6,0.5,6,34,40,15,4,5,6,24,94,OOR
Cartier Martin,SF,24,33,266,28,77,0.364,10,33,0.303,18,44,0.409,0.429,20,25,0.8,7,26,33,13,8,4,9,33,86,OOR
Kenyon Martin,PF,31,66,2111,318,648,0.491,14,38,0.368,304,610,0.498,0.502,119,197,0.604,81,314,395,132,96,74,104,201,769,OOR
Kevin Martin,SG,25,51,1947,341,811,0.42,115,277,0.415,226,534,0.423,0.491,457,527,0.867,29,154,183,138,61,8,146,116,1254,OOR
Desmond Mason,SG,31,39,1064,124,285,0.435,0,3,0.0,124,282,0.44,0.435,46,85,0.541,41,116,157,46,15,30,56,96,294,OOR
Roger Mason,SG,28,82,2496,349,822,0.425,166,394,0.421,183,428,0.428,0.526,105,118,0.89,16,235,251,173,40,12,100,160,969,OOR
Jason Maxiell,C,25,78,1408,184,320,0.575,0,1,0.0,184,319,0.577,0.575,84,158,0.532,169,155,324,24,25,63,45,157,452,OOR
Sean May,PF,24,24,301,39,98,0.398,1,1,1.0,38,97,0.392,0.403,14,20,0.7,20,49,69,10,5,4,26,32,93,OOR
O.J. Mayo,SG,21,82,3120,562,1283,0.438,145,378,0.384,417,905,0.461,0.495,247,281,0.879,56,252,308,262,91,13,226,204,1516,OOR
Luc Mbah a Moute,PF,22,82,2114,227,491,0.462,0,4,0.0,227,487,0.466,0.462,140,192,0.729,189,298,487,87,87,45,100,204,594,OOR
Rashad McCants,SG,24,58,1101,192,488,0.393,63,189,0.333,129,299,0.431,0.458,107,141,0.759,21,89,110,68,47,14,64,103,554,OOR
Antonio McDyess,PF,34,62,1866,268,525,0.51,0,0,0.0,268,525,0.51,0.51,60,86,0.698,185,422,607,83,41,50,51,191,596,OOR
JaVale McGee,C,21,75,1143,191,387,0.494,0,0,0.0,191,387,0.494,0.494,107,162,0.66,120,174,294,23,33,75,61,155,489,OOR
Tracy McGrady,SG,29,35,1181,188,485,0.388,44,117,0.376,144,368,0.391,0.433,125,156,0.801,20,134,154,175,42,15,69,38,545,OOR
Dominic McGuire,SF,23,79,2072,140,324,0.432,2,4,0.5,138,320,0.431,0.435,74,102,0.725,113,315,428,198,62,74,92,153,356,OOR
Josh McRoberts,PF,21,33,279,35,83,0.422,0,10,0.0,35,73,0.479,0.422,10,13,0.769,26,48,74,16,12,16,12,41,80,OOR
Pops Mensah-Bonsu,PF,25,22,283,39,103,0.379,0,2,0.0,39,101,0.386,0.379,33,48,0.688,55,58,113,6,9,5,19,43,111,OOR
Chris Mihm,C,29,18,105,15,40,0.375,0,0,0.0,15,40,0.375,0.375,6,7,0.857,15,19,34,10,1,6,10,23,36,OOR
C.J. Miles,SG,21,72,1623,258,562,0.459,63,179,0.352,195,383,0.509,0.515,78,89,0.876,45,122,167,107,46,15,64,187,657,OOR
Darius Miles,SF,27,34,298,48,99,0.485,1,6,0.167,47,93,0.505,0.49,23,31,0.742,19,38,57,17,11,20,21,32,120,OOR
Darko Miličić,C,23,61,1034,137,266,0.515,0,0,0.0,137,266,0.515,0.515,59,105,0.562,83,181,264,34,22,51,48,134,333,OOR
Andre Miller,PG,32,82,2976,492,1041,0.473,15,53,0.283,477,988,0.483,0.48,338,409,0.826,123,245,368,534,109,14,199,196,1337,OOR
Brad Miller,C,32,70,2100,292,614,0.476,23,56,0.411,269,558,0.482,0.494,224,272,0.824,150,395,545,234,52,36,130,223,831,OOR
Mike Miller,SF,28,73,2356,264,548,0.482,85,225,0.378,179,323,0.554,0.559,109,149,0.732,73,410,483,326,30,31,145,139,722,OOR
Paul Millsap,PF,23,76,2290,400,749,0.534,0,4,0.0,400,745,0.537,0.534,228,326,0.699,251,403,654,138,78,73,129,288,1028,OOR
Yao Ming,C,28,77,2589,566,1032,0.548,1,1,1.0,565,1031,0.548,0.549,381,440,0.866,204,557,761,137,30,150,234,257,1514,OOR
Cuttino Mobley,SG,33,11,365,63,146,0.432,12,35,0.343,51,111,0.459,0.473,13,18,0.722,9,20,29,12,15,2,18,21,151,OOR
Nazr Mohammed,C,31,39,341,41,101,0.406,0,0,0.0,41,101,0.406,0.406,22,40,0.55,35,44,79,8,5,16,23,63,104,OOR
Jamario Moon,SF,28,80,2068,222,474,0.468,65,183,0.355,157,291,0.54,0.537,68,80,0.85,58,307,365,95,86,60,43,133,577,OOR
Mikki Moore,PF-C,33,70,1202,114,206,0.553,0,0,0.0,114,206,0.553,0.553,48,61,0.787,76,182,258,53,17,19,48,208,276,OOR
Randolph Morris,C,23,23,89,7,17,0.412,0,0,0.0,7,17,0.412,0.412,4,4,1.0,4,16,20,2,2,1,7,25,18,OOR
Adam Morrison,SF,24,52,711,80,223,0.359,32,96,0.333,48,127,0.378,0.43,17,23,0.739,18,62,80,41,9,4,32,77,209,OOR
Anthony Morrow,SG,23,67,1515,255,534,0.478,86,184,0.467,169,350,0.483,0.558,80,92,0.87,78,121,199,80,36,12,52,130,676,OOR
Troy Murphy,PF,28,73,2482,364,767,0.475,161,358,0.45,203,409,0.496,0.58,152,184,0.826,146,715,861,172,58,34,114,226,1041,OOR
Ronald Murray,SG,29,80,1975,355,795,0.447,87,242,0.36,268,553,0.485,0.501,177,233,0.76,22,146,168,158,88,17,128,173,974,OOR
Dikembe Mutombo,C,42,9,96,5,13,0.385,0,0,0.0,5,13,0.385,0.385,6,9,0.667,12,21,33,0,0,11,6,11,16,OOR
Eduardo Nájera,PF,32,27,319,33,74,0.446,5,25,0.2,28,49,0.571,0.48,8,22,0.364,17,50,67,19,10,4,18,50,79,OOR
Steve Nash,PG,34,74,2484,428,851,0.503,108,246,0.439,320,605,0.529,0.566,196,210,0.933,19,204,223,717,55,10,248,108,1160,OOR
DeMarcus Nelson,PG,23,13,171,24,54,0.444,0,3,0.0,24,51,0.471,0.444,5,14,0.357,6,18,24,13,9,2,15,24,53,OOR
Jameer Nelson,PG,26,42,1309,267,531,0.503,82,181,0.453,185,350,0.529,0.58,86,97,0.887,20,125,145,226,51,3,83,123,702,OOR
Rasho Nesterović,C,32,70,1214,224,437,0.513,0,1,0.0,224,436,0.514,0.513,25,32,0.781,93,147,240,109,30,38,63,171,473,OOR
Demetris Nichols,SF,24,4,14,3,9,0.333,0,2,0.0,3,7,0.429,0.333,1,2,0.5,0,2,2,1,0,1,0,1,7,OOR
Joakim Noah,C,23,80,1938,207,372,0.556,0,1,0.0,207,371,0.558,0.556,123,182,0.676,244,362,606,106,49,110,82,238,537,OOR
Andrés Nocioni,PF-SF,29,76,1991,299,701,0.427,124,311,0.399,175,390,0.449,0.515,145,183,0.792,54,307,361,102,39,33,113,261,867,OOR
Steve Novak,PF,25,71,1161,176,396,0.444,119,286,0.416,57,110,0.518,0.595,21,23,0.913,19,106,125,40,20,5,23,71,492,OOR
Dirk Nowitzki,PF,30,81,3050,774,1616,0.479,61,170,0.359,713,1446,0.493,0.498,485,545,0.89,88,593,681,197,61,63,157,176,2094,OOR
Patrick O'Bryant,C,22,39,255,45,84,0.536,0,2,0.0,45,82,0.549,0.536,11,20,0.55,13,53,66,11,6,19,22,61,101,OOR
Jermaine O'Neal,C,30,68,2027,365,770,0.474,0,1,0.0,365,769,0.475,0.474,175,222,0.788,126,307,433,122,29,136,144,211,905,OOR
Shaquille O'Neal,C,36,75,2252,512,841,0.609,0,1,0.0,512,840,0.61,0.609,309,519,0.595,187,446,633,126,49,108,168,253,1333,OOR
Fabricio Oberto,C,33,54,677,61,104,0.587,0,1,0.0,61,103,0.592,0.587,20,35,0.571,65,77,142,59,7,11,38,95,142,OOR
Greg Oden,C,21,61,1314,198,351,0.564,0,0,0.0,198,351,0.564,0.564,144,226,0.637,169,255,424,31,25,69,87,238,540,OOR
Lamar Odom,PF,29,78,2316,346,703,0.492,33,103,0.32,313,600,0.522,0.516,160,257,0.623,176,461,637,204,77,98,138,235,885,OOR
Emeka Okafor,C,26,82,2691,433,772,0.561,0,0,0.0,433,772,0.561,0.561,219,369,0.593,275,552,827,53,48,136,144,247,1085,OOR
Mehmet Okur,C,29,72,2409,431,888,0.485,90,202,0.446,341,686,0.497,0.536,273,334,0.817,124,433,557,120,54,53,132,219,1225,OOR
Kevin Ollie,PG,36,50,850,61,150,0.407,0,1,0.0,61,149,0.409,0.407,80,96,0.833,13,62,75,117,19,4,34,79,202,OOR
Travis Outlaw,SF,24,81,2246,385,850,0.453,89,236,0.377,296,614,0.482,0.505,175,242,0.723,70,261,331,83,47,57,94,168,1034,OOR
Zaza Pachulia,C,24,77,1473,159,320,0.497,0,3,0.0,159,317,0.502,0.497,163,230,0.709,173,263,436,57,35,26,91,208,481,OOR
Anthony Parker,SG,33,80,2637,321,754,0.426,94,241,0.39,227,513,0.442,0.488,121,145,0.834,45,272,317,269,100,15,114,145,857,OOR
Tony Parker,PG,26,72,2456,639,1263,0.506,19,65,0.292,620,1198,0.518,0.513,284,363,0.782,27,196,223,496,67,4,186,110,1581,OOR
Chris Paul,PG,23,78,3002,631,1255,0.503,64,176,0.364,567,1079,0.525,0.528,455,524,0.868,69,363,432,861,216,10,231,212,1781,Candidate
Sasha Pavlović,SF,25,66,1053,116,275,0.422,48,117,0.41,68,158,0.43,0.509,25,54,0.463,31,96,127,72,22,16,48,122,305,OOR
Oleksiy Pecherov,C,23,32,277,39,101,0.386,14,43,0.326,25,58,0.431,0.455,24,29,0.828,35,41,76,2,6,3,10,34,116,OOR
Kendrick Perkins,C,24,76,2253,276,478,0.577,0,2,0.0,276,476,0.58,0.577,96,160,0.6,204,415,619,96,22,150,165,253,648,OOR
Morris Peterson,SG,31,43,515,73,183,0.399,33,85,0.388,40,98,0.408,0.489,12,19,0.632,13,71,84,16,15,2,15,51,191,OOR
Johan Petro,C,23,49,559,73,176,0.415,0,2,0.0,73,174,0.42,0.415,16,29,0.552,42,116,158,16,19,15,28,107,162,OOR
Paul Pierce,SF,31,81,3035,540,1181,0.457,119,304,0.391,421,877,0.48,0.508,459,553,0.83,56,401,457,294,80,27,228,215,1658,OOR
Mickaël Piétrus,SG,26,54,1329,176,426,0.413,80,223,0.359,96,203,0.473,0.507,78,110,0.709,44,132,176,65,31,24,56,126,510,OOR
James Posey,SG,32,75,2140,216,524,0.412,116,314,0.369,100,210,0.476,0.523,120,146,0.822,38,324,362,82,58,21,79,216,668,OOR
Leon Powe,PF,25,70,1227,177,338,0.524,0,0,0.0,177,338,0.524,0.524,184,267,0.689,145,200,345,46,24,38,76,192,538,OOR
Josh Powell,PF,26,60,703,106,239,0.444,0,0,0.0,106,239,0.444,0.444,38,50,0.76,71,105,176,27,9,17,51,98,250,OOR
Ronnie Price,PG,25,52,738,77,203,0.379,19,61,0.311,58,142,0.408,0.426,34,45,0.756,12,57,69,108,39,5,61,74,207,OOR
Tayshaun Prince,SF,28,82,3057,459,1020,0.45,56,141,0.397,403,879,0.458,0.477,189,243,0.778,128,348,476,253,44,51,101,104,1163,OOR
Gabe Pruitt,SG,22,47,366,31,101,0.307,14,48,0.292,17,53,0.321,0.376,17,21,0.81,9,34,43,39,15,3,19,34,93,OOR
Joel Przybilla,C,29,82,1952,168,269,0.625,0,1,0.0,168,268,0.627,0.625,112,169,0.663,204,513,717,27,34,97,78,215,448,OOR
Chris Quinn,PG,25,66,962,118,289,0.408,56,137,0.409,62,152,0.408,0.505,47,58,0.81,8,67,75,132,24,2,33,79,339,OOR
Vladimir Radmanović,SF,28,78,1445,196,466,0.421,105,262,0.401,91,204,0.446,0.533,43,58,0.741,45,177,222,81,46,15,98,111,540,OOR
Anthony Randolph,PF,19,63,1129,199,431,0.462,0,4,0.0,199,427,0.466,0.462,101,141,0.716,128,235,363,49,42,74,80,141,499,OOR
Shavlik Randolph,PF,25,10,37,8,13,0.615,1,1,1.0,7,12,0.583,0.654,1,4,0.25,10,8,18,0,0,1,6,4,18,OOR
Zach Randolph,PF-C,27,50,1757,415,873,0.475,32,97,0.33,383,776,0.494,0.494,179,244,0.734,157,347,504,103,43,16,114,133,1041,OOR
Theo Ratliff,C,35,46,579,34,64,0.531,0,0,0.0,34,64,0.531,0.531,21,35,0.6,46,82,128,9,17,47,14,77,89,OOR
Michael Redd,SG,29,33,1203,249,547,0.455,70,191,0.366,179,356,0.503,0.519,131,161,0.814,24,83,107,88,35,2,53,45,699,OOR
J.J. Redick,SG,24,64,1111,117,299,0.391,67,179,0.374,50,120,0.417,0.503,81,93,0.871,8,101,109,73,21,1,54,72,382,OOR
Jason Richardson,SG,28,72,2410,465,974,0.477,129,325,0.397,336,649,0.518,0.544,153,199,0.769,77,242,319,146,76,28,95,146,1212,OOR
Jeremy Richardson,SF,24,12,93,14,49,0.286,6,17,0.353,8,32,0.25,0.347,3,6,0.5,1,13,14,3,0,0,3,6,37,OOR
Quentin Richardson,SG,28,72,1894,262,667,0.393,120,329,0.365,142,338,0.42,0.483,89,117,0.761,71,248,319,117,47,7,74,132,733,OOR
Luke Ridnour,PG,27,72,2033,250,621,0.403,55,157,0.35,195,464,0.42,0.447,133,153,0.869,33,185,218,365,92,16,128,200,688,OOR
Anthony Roberson,PG,25,29,276,44,120,0.367,26,81,0.321,18,39,0.462,0.475,5,5,1.0,6,16,22,20,10,1,8,18,119,OOR
Nate Robinson,PG,24,74,2209,449,1028,0.437,125,385,0.325,324,643,0.504,0.498,249,296,0.841,98,192,290,301,95,6,139,206,1272,OOR
Sergio Rodríguez,PG,22,80,1225,129,329,0.392,37,114,0.325,92,215,0.428,0.448,61,77,0.792,43,87,130,286,54,2,119,133,356,OOR
Rajon Rondo,PG,22,80,2642,383,759,0.505,15,48,0.313,368,711,0.518,0.514,172,268,0.642,100,316,416,659,149,11,209,193,953,OOR
Derrick Rose,PG,20,81,3000,574,1208,0.475,16,72,0.222,558,1136,0.491,0.482,197,250,0.788,96,221,317,512,66,18,202,125,1361,OOR
Malik Rose,PF,34,38,470,45,131,0.344,0,7,0.0,45,124,0.363,0.344,40,51,0.784,17,79,96,36,10,3,36,72,130,OOR
Quinton Ross,SF,27,68,1164,99,259,0.382,33,88,0.375,66,171,0.386,0.446,34,42,0.81,29,97,126,47,32,14,36,114,265,OOR
Brandon Roy,SG,24,78,2903,633,1318,0.48,83,220,0.377,550,1098,0.501,0.512,416,505,0.824,104,266,370,400,88,22,152,127,1765,OOR
Michael Ruffin,PF,32,11,35,2,7,0.286,0,0,0.0,2,7,0.286,0.286,2,2,1.0,6,5,11,0,3,1,2,7,6,OOR
Brandon Rush,SG,23,75,1803,243,575,0.423,78,209,0.373,165,366,0.451,0.49,46,66,0.697,34,199,233,66,38,37,75,128,610,OOR
Kareem Rush,SG,28,25,199,20,58,0.345,10,33,0.303,10,25,0.4,0.431,4,4,1.0,0,15,15,15,5,1,10,10,54,OOR
John Salmons,SF,29,79,2959,516,1093,0.472,126,302,0.417,390,791,0.493,0.53,288,347,0.83,59,274,333,249,83,24,165,182,1446,OOR
Cheikh Samb,C,24,18,83,6,32,0.188,0,3,0.0,6,29,0.207,0.188,3,7,0.429,10,14,24,1,3,10,3,7,15,OOR
Brian Scalabrine,C,30,39,504,48,114,0.421,24,61,0.393,24,53,0.453,0.526,16,18,0.889,7,43,50,18,7,10,12,73,136,OOR
Luis Scola,PF,28,82,2488,424,799,0.531,0,3,0.0,424,796,0.533,0.531,196,258,0.76,200,520,720,123,68,11,123,261,1044,OOR
Thabo Sefolosha,SF-SG,24,66,1453,152,357,0.426,24,87,0.276,128,270,0.474,0.459,61,73,0.836,54,188,242,111,75,45,64,104,389,OOR
Mouhamed Sene,C,22,6,29,6,9,0.667,0,0,0.0,6,9,0.667,0.667,8,10,0.8,5,9,14,0,1,3,4,2,20,OOR
Ramon Sessions,PG,22,79,2173,345,775,0.445,6,34,0.176,339,741,0.457,0.449,281,354,0.794,64,205,269,452,83,7,152,158,977,OOR
Walter Sharpe,PF,22,8,20,4,11,0.364,0,2,0.0,4,9,0.444,0.364,0,2,0.0,0,3,3,0,0,2,0,3,8,OOR
Bobby Simmons,SF,28,71,1729,198,441,0.449,117,262,0.447,81,179,0.453,0.582,43,58,0.741,72,205,277,92,50,10,62,186,556,OOR
