Player,Pos,Age,Tm,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,First,Share,Status,Season,W
Jeff Lamp,SF,26,MIL,74,1321,245,514,0.477,7,30,0.233,238,484,0.492,0.483,111,133,0.835,53,147,200,117,39,4,68,155,608,13.2,0.531,0.058,0.259,4.6,12.3,8.5,12.3,1.4,0.2,10.6,19.5,1.6,1.3,3.0,0.108,-0.7,-0.5,-1.1,0.3,0,0.0,OOR,1986,57.0
Allen Leavell,PG,28,HOU,74,1190,212,458,0.463,24,67,0.358,188,391,0.481,0.489,135,158,0.854,6,61,67,234,58,8,88,126,583,15.6,0.553,0.146,0.345,0.5,5.6,3.0,25.4,2.3,0.4,14.3,20.2,2.1,0.9,3.0,0.122,0.5,-0.3,0.2,0.7,0,0.0,OOR,1986,47.0
Keith Lee,PF,23,CLE,58,1197,177,380,0.466,2,9,0.222,175,371,0.472,0.468,75,96,0.781,116,235,351,67,29,37,78,204,431,12.0,0.51,0.024,0.253,10.7,21.7,16.2,7.7,1.1,1.8,15.6,17.1,0.5,1.4,1.9,0.075,-2.5,-0.1,-2.6,-0.2,0,0.0,OOR,1986,29.0
Ronnie Lester,PG,27,LAL,27,222,26,52,0.5,0,3,0.0,26,49,0.531,0.5,15,19,0.789,0,10,10,54,9,3,42,27,67,6.7,0.555,0.058,0.365,0.0,4.9,2.6,28.6,1.9,0.7,41.0,18.6,-0.4,0.2,-0.2,-0.05,-4.2,-2.1,-6.2,-0.2,0,0.0,OOR,1986,32.0
Fat Lever,PG,25,DEN,78,2616,468,1061,0.441,12,38,0.316,456,1023,0.446,0.447,132,182,0.725,136,284,420,584,178,15,210,204,1080,15.7,0.473,0.036,0.172,5.2,11.9,8.4,29.4,3.1,0.3,15.5,19.9,0.9,3.6,4.5,0.082,0.5,1.1,1.6,2.4,0,0.0,OOR,1986,44.0
Cliff Levingston,PF,25,ATL,81,1945,294,551,0.534,0,1,0.0,294,550,0.535,0.534,164,242,0.678,193,341,534,72,76,39,113,260,752,14.7,0.572,0.002,0.439,11.0,19.3,15.1,5.1,1.9,1.2,14.7,16.2,2.6,2.9,5.5,0.136,-0.3,0.7,0.4,1.2,0,0.0,OOR,1986,50.0
Alton Lister,C,27,MIL,81,1812,318,577,0.551,0,2,0.0,318,575,0.553,0.551,160,266,0.602,199,393,592,101,49,142,161,300,796,16.4,0.573,0.003,0.461,12.4,23.9,18.2,7.6,1.3,4.6,18.8,18.9,1.6,3.8,5.5,0.144,-0.7,1.7,1.1,1.4,0,0.0,OOR,1986,57.0
Lewis Lloyd,SG,26,HOU,82,2444,592,1119,0.529,3,15,0.2,589,1104,0.534,0.53,199,236,0.843,155,169,324,300,102,24,194,216,1386,17.7,0.567,0.013,0.211,6.8,7.5,7.1,17.3,1.9,0.5,13.7,22.6,4.5,1.8,6.3,0.124,1.8,-0.4,1.4,2.1,0,0.0,OOR,1986,47.0
John Long,SG,29,DET,62,1176,264,548,0.482,3,16,0.188,261,532,0.491,0.484,89,104,0.856,47,51,98,82,41,13,59,92,620,13.9,0.522,0.029,0.19,4.1,4.7,4.4,9.6,1.6,0.6,9.0,21.7,1.3,0.7,2.0,0.08,-0.3,-1.0,-1.3,0.2,0,0.0,OOR,1986,46.0
John Lucas,PG,32,HOU,65,2120,365,818,0.446,45,146,0.308,320,672,0.476,0.474,231,298,0.775,33,110,143,571,77,5,149,124,1006,17.4,0.53,0.178,0.364,1.7,5.7,3.6,34.6,1.7,0.1,13.6,20.2,4.5,1.2,5.7,0.13,3.0,-1.2,1.8,2.0,0,0.0,OOR,1986,47.0
Maurice Lucas,PF,33,LAL,77,1750,302,653,0.462,1,2,0.5,301,651,0.462,0.463,180,230,0.783,164,402,566,84,45,24,121,253,785,13.8,0.52,0.003,0.352,11.2,24.9,18.4,6.0,1.2,0.8,13.8,20.2,1.5,2.5,4.0,0.11,-1.6,-0.7,-2.3,-0.1,0,0.0,OOR,1986,32.0
Kyle Macy,PG,28,CHI,82,2426,286,592,0.483,58,141,0.411,228,451,0.506,0.532,73,90,0.811,41,137,178,446,81,11,117,201,703,12.3,0.557,0.238,0.152,1.8,6.6,4.1,24.3,1.6,0.3,15.6,12.6,3.6,0.3,3.9,0.077,0.5,-0.9,-0.5,0.9,0,0.0,OOR,1986,30.0
Rick Mahorn,PF,27,DET,80,1442,157,345,0.455,0,1,0.0,157,344,0.456,0.455,81,119,0.681,121,291,412,64,40,61,109,261,395,8.8,0.497,0.003,0.345,8.7,21.9,15.2,5.3,1.3,2.4,21.5,13.7,-0.6,1.9,1.3,0.043,-4.4,0.6,-3.7,-0.6,0,0.0,OOR,1986,46.0
Jeff Malone,SG,24,WSB,80,2992,735,1522,0.483,3,17,0.176,732,1505,0.486,0.484,322,371,0.868,66,222,288,191,70,12,168,180,1795,16.3,0.533,0.011,0.244,2.4,8.0,5.2,10.9,1.1,0.2,9.1,25.9,3.6,2.5,6.1,0.098,0.1,-1.2,-1.2,0.6,0,0.0,OOR,1986,39.0
Karl Malone,PF,22,UTA,81,2475,504,1016,0.496,0,2,0.0,504,1014,0.497,0.496,195,405,0.481,174,544,718,236,105,44,279,295,1203,13.7,0.504,0.002,0.399,7.8,23.6,15.8,14.2,2.0,1.0,18.9,24.1,-2.4,4.3,1.9,0.036,-2.4,0.5,-1.9,0.1,0,0.0,OOR,1986,37.0
Moses Malone,C,30,PHI,74,2706,571,1246,0.458,0,1,0.0,571,1245,0.459,0.458,617,784,0.787,339,533,872,90,67,71,261,194,1759,20.6,0.553,0.001,0.629,14.0,22.0,18.0,5.1,1.2,1.5,14.1,27.6,5.5,3.4,8.9,0.157,1.8,-1.9,-0.1,1.3,0,0.027,Candidate,1986,54.0
Pace Mannion,SF,25,UTA,57,673,97,214,0.453,8,42,0.19,89,172,0.517,0.472,53,82,0.646,26,56,82,55,32,5,41,68,255,10.8,0.51,0.196,0.383,4.3,8.9,6.6,11.2,2.2,0.4,14.1,17.5,0.1,0.8,0.9,0.064,-2.3,0.3,-2.0,0.0,0,0.0,OOR,1986,37.0
Bill Martin,SF,23,IND,66,691,143,298,0.48,0,8,0.0,143,290,0.493,0.48,46,54,0.852,42,60,102,52,21,7,58,108,332,11.5,0.516,0.027,0.181,6.6,9.4,8.0,11.3,1.4,0.6,15.3,22.6,0.0,0.7,0.6,0.045,-2.5,-0.9,-3.4,-0.2,0,0.0,OOR,1986,26.0
Brian Martin,SF-PF,23,POR,8,21,3,7,0.429,0,0,0.0,3,7,0.429,0.429,0,2,0.0,1,3,4,0,0,1,2,7,6,-1.6,0.381,0.0,0.286,5.5,17.3,11.3,0.0,0.0,2.9,20.2,19.0,-0.1,0.0,-0.1,-0.132,-12.1,-2.1,-14.2,-0.1,0,0.0,OOR,1986,32.0
Wes Matthews,PG,26,SAS,75,1853,320,603,0.531,4,25,0.16,316,578,0.547,0.534,173,211,0.82,30,101,131,476,87,32,232,168,817,15.5,0.587,0.041,0.35,1.9,6.0,4.0,34.9,2.2,1.0,25.0,20.2,1.6,1.3,3.0,0.077,1.1,-1.0,0.1,1.0,0,0.0,OOR,1986,62.0
Cedric Maxwell,SF,30,LAC,76,2458,314,661,0.475,0,3,0.0,314,658,0.477,0.475,447,562,0.795,241,383,624,215,61,29,206,252,1075,15.6,0.592,0.005,0.85,10.7,17.5,14.0,12.0,1.2,0.6,18.5,18.2,4.3,1.1,5.4,0.105,0.6,-1.2,-0.6,0.9,0,0.0,OOR,1986,30.0
Bob McAdoo,C,34,PHI,29,609,116,251,0.462,0,0,0.0,116,251,0.462,0.462,62,81,0.765,25,78,103,35,10,18,49,64,294,12.2,0.513,0.0,0.323,4.6,14.3,9.5,8.5,0.8,1.7,14.6,22.2,0.2,0.5,0.7,0.056,-2.2,-1.3,-3.5,-0.2,0,0.0,OOR,1986,54.0
Dwayne McClain,SF,22,IND,45,461,69,180,0.383,1,9,0.111,68,171,0.398,0.386,18,35,0.514,14,16,30,67,38,4,40,61,157,8.3,0.402,0.05,0.194,3.3,3.7,3.5,20.2,3.9,0.5,17.0,21.0,-0.9,0.6,-0.3,-0.026,-4.8,1.0,-3.8,-0.2,0,0.0,OOR,1986,26.0
Tim McCormick,C,23,SEA,77,1705,253,444,0.57,1,2,0.5,252,442,0.57,0.571,174,244,0.713,140,263,403,83,19,28,110,219,681,13.9,0.618,0.005,0.55,9.5,18.7,14.0,7.1,0.5,1.0,16.6,16.2,2.8,1.8,4.6,0.128,-0.5,-0.5,-0.9,0.4,0,0.0,OOR,1986,
Rodney McCray,SF,24,HOU,82,2610,338,629,0.537,0,3,0.0,338,626,0.54,0.537,171,222,0.77,159,361,520,292,50,58,130,197,847,13.6,0.583,0.005,0.353,6.5,15.1,10.7,13.6,0.9,1.2,15.2,12.8,4.2,2.1,6.3,0.115,0.8,0.2,1.0,2.0,0,0.0,OOR,1986,47.0
Xavier McDaniel,SF,22,SEA,82,2706,576,1176,0.49,2,10,0.2,574,1166,0.492,0.491,250,364,0.687,307,348,655,193,101,37,248,305,1404,16.3,0.525,0.009,0.31,13.1,15.6,14.3,11.4,1.8,0.8,15.7,24.5,1.8,3.3,5.1,0.091,0.3,-0.6,-0.3,1.2,0,0.0,OOR,1986,
Ben McDonald,SF,23,CLE,21,266,28,58,0.483,0,1,0.0,28,57,0.491,0.483,5,8,0.625,15,23,38,9,7,1,10,30,61,6.7,0.496,0.017,0.138,6.2,9.5,7.9,4.4,1.2,0.2,14.0,11.0,0.0,0.2,0.2,0.033,-3.2,-0.8,-4.0,-0.1,0,0.0,OOR,1986,29.0
Hank McDowell,PF,26,HOU,22,204,24,42,0.571,0,1,0.0,24,41,0.585,0.571,17,25,0.68,12,37,49,6,1,3,10,25,65,10.3,0.613,0.024,0.595,6.3,19.8,12.9,3.5,0.2,0.8,15.9,12.1,0.2,0.2,0.4,0.094,-2.0,-1.4,-3.4,-0.1,0,0.0,OOR,1986,47.0
Mike McGee,SF,26,LAL,71,1213,252,544,0.463,41,114,0.36,211,430,0.491,0.501,42,64,0.656,51,89,140,83,53,7,70,131,587,12.4,0.513,0.21,0.118,5.0,8.0,6.6,9.0,2.0,0.3,10.9,21.3,0.7,1.2,1.9,0.075,-1.4,-0.5,-1.9,0.0,0,0.0,OOR,1986,32.0
Kevin McHale,PF,28,BOS,68,2397,561,978,0.574,0,0,0.0,561,978,0.574,0.574,326,420,0.776,171,380,551,181,29,134,149,192,1448,21.6,0.623,0.0,0.429,8.4,16.4,12.7,10.8,0.6,3.1,11.4,22.5,7.2,3.8,11.0,0.22,3.7,0.8,4.4,3.9,0,0.004,Candidate,1986,67.0
Kevin McKenna,SG,27,WSB,30,430,61,166,0.367,27,75,0.36,34,91,0.374,0.449,25,30,0.833,9,27,36,23,29,2,18,54,174,10.9,0.485,0.452,0.181,2.3,6.8,4.5,7.7,3.3,0.3,9.1,19.2,0.1,0.6,0.7,0.073,-2.7,1.2,-1.5,0.1,0,0.0,OOR,1986,39.0
Billy McKinney,PG,30,CHI,9,83,10,23,0.435,0,0,0.0,10,23,0.435,0.435,2,2,1.0,1,4,5,13,3,0,2,9,22,9.9,0.461,0.0,0.087,1.3,5.7,3.4,20.7,1.7,0.0,7.7,12.7,0.1,0.0,0.1,0.053,-1.4,-0.6,-2.1,0.0,0,0.0,OOR,1986,30.0
Tom McMillen,C,33,WSB,56,863,131,285,0.46,0,3,0.0,131,282,0.465,0.46,64,79,0.81,44,69,113,35,9,10,34,85,326,10.4,0.51,0.011,0.277,5.5,8.6,7.1,5.9,0.5,0.6,9.6,17.1,0.6,0.7,1.2,0.069,-2.3,-1.2,-3.5,-0.3,0,0.0,OOR,1986,39.0
Chris McNealy,PF,24,NYK,30,627,70,144,0.486,0,0,0.0,70,144,0.486,0.486,31,47,0.66,62,141,203,41,38,12,35,88,171,13.7,0.519,0.0,0.326,10.7,26.7,18.3,9.3,3.0,1.2,17.5,13.3,0.3,1.3,1.6,0.122,-1.9,2.0,0.1,0.3,0,0.0,OOR,1986,23.0
Dirk Minniefield,PG,25,CLE,76,1131,167,347,0.481,10,37,0.27,157,310,0.506,0.496,73,93,0.785,43,88,131,269,65,1,108,165,417,14.1,0.537,0.107,0.268,4.2,8.6,6.4,32.5,2.7,0.1,21.8,17.9,0.9,1.0,1.9,0.083,-0.6,0.6,0.1,0.6,0,0.0,OOR,1986,29.0
Mike Mitchell,SF,30,SAS,82,2970,802,1697,0.473,0,12,0.0,802,1685,0.476,0.473,317,392,0.809,134,275,409,188,56,25,184,175,1921,15.9,0.514,0.007,0.231,5.3,10.3,7.9,9.9,0.9,0.5,9.0,27.8,2.9,1.5,4.4,0.071,0.3,-2.6,-2.3,-0.3,0,0.0,OOR,1986,62.0
Paul Mokeski,C,29,MIL,45,521,59,139,0.424,0,0,0.0,59,139,0.424,0.424,25,34,0.735,36,103,139,30,6,6,25,92,143,7.9,0.464,0.0,0.245,7.8,21.8,14.9,7.2,0.5,0.7,14.0,13.8,0.1,0.8,0.9,0.079,-3.3,0.1,-3.2,-0.2,0,0.0,OOR,1986,57.0
Sidney Moncrief,PG,28,MIL,73,2567,470,962,0.489,33,103,0.32,437,859,0.509,0.506,498,580,0.859,115,219,334,357,103,18,174,178,1471,20.0,0.604,0.107,0.603,5.0,9.4,7.3,19.2,1.9,0.4,12.5,21.8,8.3,3.4,11.7,0.219,4.2,0.7,4.9,4.5,0,0.072,Candidate,1986,57.0
Johnny Moore,PG,27,SAS,28,856,150,303,0.495,4,22,0.182,146,281,0.52,0.502,59,86,0.686,25,61,86,252,70,6,81,78,363,18.3,0.533,0.073,0.284,3.4,7.9,5.7,40.2,3.8,0.4,19.2,19.8,1.2,1.0,2.1,0.119,2.4,1.6,4.0,1.3,0,0.0,OOR,1986,62.0
Perry Moss,PG,27,PHI,72,1012,116,292,0.397,7,32,0.219,109,260,0.419,0.409,65,89,0.73,34,81,115,108,56,15,79,132,304,8.5,0.459,0.11,0.305,3.7,8.9,6.3,14.4,2.6,0.8,19.3,16.4,-0.6,1.1,0.5,0.026,-3.7,1.1,-2.7,-0.2,0,0.0,OOR,1986,54.0
Chris Mullin,SG,22,GSW,55,1391,287,620,0.463,5,27,0.185,282,593,0.476,0.467,189,211,0.896,42,73,115,105,70,23,75,130,768,16.0,0.539,0.044,0.34,3.2,5.9,4.5,10.5,2.3,0.9,9.5,22.2,2.3,0.6,2.9,0.1,0.3,-0.1,0.3,0.8,0,0.0,OOR,1986,
Jay Murphy,SF,23,LAC,14,100,16,45,0.356,0,2,0.0,16,43,0.372,0.356,9,14,0.643,7,8,15,3,4,3,5,12,41,8.4,0.401,0.044,0.311,7.6,9.0,8.3,4.3,1.9,1.6,8.9,22.5,-0.1,0.0,-0.1,-0.044,-4.3,-2.0,-6.3,-0.1,0,0.0,OOR,1986,30.0
Larry Nance,PF,26,PHO,73,2484,582,1001,0.581,0,8,0.0,582,993,0.586,0.581,310,444,0.698,169,449,618,240,70,130,210,247,1474,20.5,0.616,0.008,0.444,8.2,20.0,14.3,14.8,1.3,2.9,14.9,22.6,5.3,3.2,8.4,0.163,2.8,1.1,3.9,3.7,0,0.0,OOR,1986,31.0
Calvin Natt,PF,29,DEN,69,2007,469,930,0.504,2,6,0.333,467,924,0.505,0.505,278,347,0.801,125,311,436,164,58,13,130,143,1218,18.6,0.562,0.006,0.373,6.2,17.0,11.3,11.6,1.3,0.4,10.7,23.3,3.9,2.3,6.1,0.146,2.1,-0.8,1.3,1.7,0,0.0,OOR,1986,44.0
Chuck Nevitt,C,26,DET,29,126,15,43,0.349,0,0,0.0,15,43,0.349,0.349,19,26,0.731,13,19,32,7,4,19,12,35,49,11.2,0.45,0.0,0.605,11.1,16.4,13.7,6.7,1.5,8.4,18.1,20.8,-0.1,0.2,0.1,0.046,-6.6,2.6,-4.0,-0.1,0,0.0,OOR,1986,46.0
Kurt Nimphius,PF,27,LAC,80,2226,351,694,0.506,0,3,0.0,351,691,0.508,0.506,194,262,0.74,152,301,453,62,33,105,120,267,896,12.6,0.554,0.004,0.378,7.5,15.1,11.2,3.9,0.7,2.5,12.9,16.8,2.2,0.9,3.1,0.067,-1.6,-1.0,-2.6,-0.3,0,0.0,OOR,1986,30.0
Norm Nixon,PG,30,LAC,67,2138,403,921,0.438,42,121,0.347,361,800,0.451,0.46,131,162,0.809,45,135,180,576,84,3,190,143,979,15.7,0.493,0.131,0.176,2.3,7.1,4.7,40.3,1.8,0.1,16.1,22.2,1.7,0.3,2.0,0.046,1.6,-2.5,-0.9,0.6,0,0.0,OOR,1986,30.0
Mike O'Koren,SF,27,NJN,67,1031,160,336,0.476,7,27,0.259,153,309,0.495,0.487,23,39,0.59,33,102,135,118,29,9,54,134,350,9.9,0.496,0.08,0.116,3.6,11.1,7.3,15.5,1.3,0.5,13.3,15.8,0.4,0.9,1.2,0.057,-1.9,0.3,-1.7,0.1,0,0.0,OOR,1986,39.0
Charles Oakley,PF,22,CHI,77,1772,281,541,0.519,0,3,0.0,281,538,0.522,0.519,178,269,0.662,255,409,664,133,68,30,175,250,740,16.5,0.561,0.006,0.497,15.7,27.1,21.2,10.5,1.8,1.0,21.0,19.2,1.7,1.6,3.3,0.09,0.5,-0.9,-0.4,0.7,0,0.0,OOR,1986,30.0
Hakeem Olajuwon,C,23,HOU,68,2467,625,1188,0.526,0,0,0.0,625,1188,0.526,0.526,347,538,0.645,333,448,781,137,134,231,195,271,1597,24.2,0.56,0.0,0.453,14.4,19.8,17.1,8.0,2.5,5.2,12.0,25.6,5.3,4.2,9.5,0.186,2.9,1.2,4.0,3.8,0,0.247,Candidate,1986,47.0
Mark Olberding,PF,29,SAC,81,2157,225,403,0.558,0,2,0.0,225,401,0.561,0.558,162,210,0.771,113,310,423,266,43,23,148,276,612,11.2,0.618,0.005,0.521,6.0,16.2,11.1,15.6,0.9,0.6,23.0,12.1,2.3,1.6,3.9,0.087,-1.1,0.6,-0.5,0.8,0,0.0,OOR,1986,35.0
Jawann Oldham,C,28,CHI,52,1276,167,323,0.517,0,1,0.0,167,322,0.519,0.517,53,91,0.582,112,194,306,37,28,134,86,206,387,11.9,0.533,0.003,0.282,9.6,17.9,13.6,3.9,1.1,6.0,19.2,14.3,0.2,1.1,1.3,0.049,-2.7,1.0,-1.7,0.1,0,0.0,OOR,1986,30.0
Louis Orr,SF,27,NYK,74,2237,330,741,0.445,0,4,0.0,330,737,0.448,0.445,218,278,0.784,123,189,312,179,61,26,118,177,878,12.4,0.509,0.005,0.375,5.9,10.0,7.9,11.9,1.3,0.7,12.0,18.4,1.5,2.3,3.7,0.08,-0.6,-0.1,-0.7,0.7,0,0.0,OOR,1986,23.0
Robert Parish,C,32,BOS,81,2567,530,966,0.549,0,0,0.0,530,966,0.549,0.549,245,335,0.731,246,524,770,145,65,116,187,215,1305,18.8,0.586,0.0,0.347,11.3,21.1,16.5,7.7,1.2,2.5,14.4,20.8,4.4,4.8,9.2,0.171,1.5,0.6,2.1,2.6,0,0.0,OOR,1986,67.0
Jim Paxson,SG,28,POR,75,1931,372,792,0.47,20,62,0.323,352,730,0.482,0.482,217,244,0.889,42,106,148,278,94,5,112,156,981,15.9,0.545,0.078,0.308,2.5,6.2,4.3,20.1,2.2,0.1,11.1,20.7,3.5,1.3,4.8,0.12,1.0,-0.3,0.6,1.3,0,0.0,OOR,1986,32.0
John Paxson,PG,25,CHI,75,1570,153,328,0.466,15,50,0.3,138,278,0.496,0.489,74,92,0.804,18,76,94,274,55,2,63,172,395,10.5,0.536,0.152,0.28,1.3,5.7,3.4,22.4,1.7,0.1,14.6,11.2,2.1,0.2,2.2,0.069,-1.4,-0.7,-2.0,0.0,0,0.0,OOR,1986,30.0
Sam Perkins,PF,24,DAL,80,2626,458,910,0.503,11,33,0.333,447,877,0.51,0.509,307,377,0.814,195,490,685,153,75,94,145,212,1234,17.6,0.573,0.036,0.414,8.3,20.1,14.3,7.8,1.3,1.9,11.9,19.0,5.0,2.3,7.3,0.133,1.3,-0.3,1.0,1.9,0,0.0,OOR,1986,42.0
Jim Petersen,PF,23,HOU,82,1664,196,411,0.477,0,3,0.0,196,408,0.48,0.477,113,160,0.706,149,247,396,85,38,54,84,231,505,10.8,0.525,0.007,0.389,9.5,16.2,12.8,6.1,1.1,1.8,14.9,13.3,1.4,1.6,2.9,0.085,-2.1,-0.1,-2.2,-0.1,0,0.0,OOR,1986,47.0
Michael Phelps,SG,24,SEA,70,880,117,286,0.409,1,12,0.083,116,274,0.423,0.411,44,74,0.595,29,60,89,71,45,1,62,86,279,7.7,0.438,0.042,0.259,3.8,8.3,6.0,11.5,2.5,0.1,16.3,18.1,-1.0,1.0,-0.1,-0.003,-4.6,0.3,-4.4,-0.5,0,0.0,OOR,1986,
Ricky Pierce,SG,26,MIL,81,2147,429,798,0.538,3,23,0.13,426,775,0.55,0.539,266,310,0.858,94,137,231,177,83,6,107,252,1127,16.6,0.603,0.029,0.388,4.9,7.0,6.0,11.6,1.8,0.2,10.3,19.5,5.7,2.6,8.3,0.186,1.4,0.5,1.9,2.1,0,0.0,OOR,1986,57.0
Ed Pinckney,SF,22,PHO,80,1602,255,457,0.558,0,2,0.0,255,455,0.56,0.558,171,254,0.673,95,213,308,90,71,37,148,190,681,12.8,0.599,0.004,0.556,7.1,14.7,11.1,7.7,2.0,1.3,20.6,17.8,0.8,1.8,2.7,0.08,-1.4,0.0,-1.4,0.2,0,0.0,OOR,1986,31.0
Charles Pittman,PF,27,PHO,69,1132,127,218,0.583,0,0,0.0,127,218,0.583,0.583,99,141,0.702,99,147,246,58,37,23,107,140,353,10.3,0.63,0.0,0.647,10.5,14.3,12.5,6.6,1.5,1.1,27.6,13.6,0.4,1.1,1.5,0.065,-2.1,0.1,-2.1,0.0,0,0.0,OOR,1986,31.0
David Pope,SF,23,SEA,11,74,9,20,0.45,1,1,1.0,8,19,0.421,0.475,2,4,0.5,6,5,11,4,2,1,2,11,21,9.2,0.483,0.05,0.2,9.4,8.2,8.8,7.6,1.3,0.8,8.4,13.4,0.1,0.1,0.1,0.081,-2.2,-0.1,-2.4,0.0,0,0.0,OOR,1986,
Ben Poquette,PF,30,CLE,81,1496,166,348,0.477,2,10,0.2,164,338,0.485,0.48,72,100,0.72,121,252,373,78,33,32,68,187,406,10.4,0.518,0.029,0.287,8.9,18.6,13.8,6.8,1.0,1.2,14.8,12.6,0.9,1.4,2.3,0.075,-1.7,0.2,-1.4,0.2,0,0.0,OOR,1986,29.0
Terry Porter,PG,22,POR,79,1214,212,447,0.474,13,42,0.31,199,405,0.491,0.489,125,155,0.806,35,82,117,198,81,1,106,136,562,14.8,0.545,0.094,0.347,3.3,7.7,5.5,22.2,3.1,0.0,17.1,20.2,1.2,1.1,2.3,0.093,-0.4,0.7,0.3,0.7,0,0.0,OOR,1986,32.0
Paul Pressey,SF,27,MIL,80,2704,411,843,0.488,8,44,0.182,403,799,0.504,0.492,316,392,0.806,127,272,399,623,168,71,240,247,1146,18.6,0.564,0.052,0.465,5.3,11.1,8.2,30.4,2.9,1.5,19.1,18.6,5.1,4.7,9.8,0.174,3.3,2.4,5.7,5.3,0,0.004,Candidate,1986,57.0
Kurt Rambis,PF,27,LAL,74,1573,160,269,0.595,0,0,0.0,160,269,0.595,0.595,88,122,0.721,156,361,517,69,66,33,97,198,408,12.7,0.632,0.0,0.454,11.8,24.9,18.7,5.1,2.0,1.2,23.1,10.8,1.7,2.6,4.3,0.131,-0.5,1.1,0.6,1.1,0,0.0,OOR,1986,32.0
Kelvin Ransey,PG,27,NJN,79,1504,231,505,0.457,3,24,0.125,228,481,0.474,0.46,121,148,0.818,34,82,116,252,51,4,114,128,586,11.8,0.514,0.048,0.293,2.5,6.1,4.3,22.6,1.6,0.2,16.7,18.1,0.9,1.1,2.0,0.063,-1.1,-0.8,-1.9,0.1,0,0.0,OOR,1986,39.0
Blair Rasmussen,C,23,DEN,48,330,61,150,0.407,0,0,0.0,61,150,0.407,0.407,31,39,0.795,37,60,97,16,3,10,40,63,153,8.7,0.458,0.0,0.26,11.2,19.9,15.3,6.4,0.4,1.7,19.3,24.2,-0.5,0.4,-0.1,-0.021,-6.1,-2.0,-8.1,-0.5,0,0.0,OOR,1986,44.0
Robert Reid,SF,30,HOU,82,2157,409,881,0.464,6,33,0.182,403,848,0.475,0.468,162,214,0.757,67,234,301,222,91,16,96,231,986,13.7,0.506,0.037,0.243,3.3,11.8,7.5,13.5,2.0,0.4,9.0,19.4,2.5,1.9,4.4,0.098,-1.2,0.1,-1.2,0.5,0,0.0,OOR,1986,47.0
Jerry Reynolds,SF,23,MIL,55,508,72,162,0.444,1,2,0.5,71,160,0.444,0.448,58,104,0.558,37,43,80,86,43,19,52,57,203,15.2,0.489,0.012,0.642,8.2,9.3,8.8,22.1,4.0,2.2,20.0,20.5,0.0,1.0,1.0,0.096,0.5,3.1,3.6,0.7,0,0.0,OOR,1986,57.0
Clint Richardson,SG,29,IND,82,2224,335,736,0.455,1,9,0.111,334,727,0.459,0.456,123,147,0.837,69,182,251,372,58,8,136,153,794,12.2,0.496,0.012,0.2,3.4,8.8,6.1,23.2,1.2,0.2,14.5,17.3,1.2,1.9,3.1,0.067,-0.7,-0.3,-1.0,0.6,0,0.0,OOR,1986,26.0
Micheal Ray Richardson,PG,30,NJN,47,1604,296,661,0.448,4,27,0.148,292,634,0.461,0.451,141,179,0.788,77,173,250,340,125,11,150,163,737,16.9,0.498,0.041,0.271,5.4,12.1,8.7,29.8,3.6,0.4,16.9,22.1,1.0,2.3,3.3,0.099,0.8,2.1,2.8,1.9,0,0.0,OOR,1986,39.0
Doc Rivers,PG,24,ATL,53,1571,220,464,0.474,0,16,0.0,220,448,0.491,0.474,172,283,0.608,49,113,162,443,120,13,141,185,612,17.4,0.52,0.034,0.61,3.5,7.9,5.7,38.6,3.7,0.5,19.3,19.0,1.9,2.2,4.2,0.128,1.6,1.8,3.4,2.1,0,0.0,OOR,1986,50.0
Fred Roberts,PF,25,UTA,58,469,74,167,0.443,1,2,0.5,73,165,0.442,0.446,67,87,0.77,31,49,80,27,8,6,53,72,216,9.1,0.526,0.012,0.521,7.3,11.2,9.3,8.1,0.8,0.7,20.5,22.3,-0.3,0.5,0.2,0.02,-4.2,-1.3,-5.5,-0.4,0,0.0,OOR,1986,37.0
Alvin Robertson,SG,23,SAS,82,2878,562,1093,0.514,8,29,0.276,554,1064,0.521,0.518,260,327,0.795,184,332,516,448,301,40,256,296,1392,19.5,0.563,0.027,0.299,7.5,12.8,10.2,21.8,4.8,0.8,17.1,20.9,4.0,4.6,8.6,0.143,1.5,3.3,4.7,4.9,0,0.004,Candidate,1986,62.0
Rick Robey,C,30,PHO,46,629,72,191,0.377,0,3,0.0,72,188,0.383,0.377,33,48,0.688,40,108,148,58,19,5,66,92,177,5.7,0.417,0.016,0.251,7.6,19.0,13.5,11.9,1.4,0.4,23.7,17.6,-1.2,0.7,-0.6,-0.042,-5.7,-0.6,-6.3,-0.7,0,0.0,OOR,1986,31.0
Cliff Robinson,SF,25,WSB,78,2563,595,1255,0.474,1,4,0.25,594,1251,0.475,0.475,269,353,0.762,180,500,680,186,98,44,206,217,1460,18.3,0.518,0.003,0.281,7.6,21.0,14.4,12.1,1.9,1.0,12.7,26.4,1.5,4.1,5.6,0.104,0.6,0.1,0.7,1.7,0,0.0,OOR,1986,39.0
