Player,Pos,Age,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Vernon Maxwell,PG,35.0,43.0,660.0,73.0,223.0,0.327,34.0,111.0,0.306,39.0,112.0,0.348,0.404,21.0,32.0,0.656,4.0,62.0,66.0,49.0,21.0,3.0,35.0,64.0,201.0
Walter McCarty,PF,26.0,60.0,478.0,45.0,126.0,0.357,19.0,56.0,0.339,26.0,70.0,0.371,0.433,22.0,28.0,0.786,24.0,57.0,81.0,39.0,14.0,7.0,20.0,82.0,131.0
Dan McClintock,C,23.0,6.0,58.0,9.0,18.0,0.5,0.0,0.0,0.0,9.0,18.0,0.5,0.5,0.0,5.0,0.0,10.0,7.0,17.0,1.0,0.0,2.0,3.0,11.0,18.0
George McCloud,SF,33.0,76.0,2007.0,250.0,655.0,0.382,77.0,234.0,0.329,173.0,421.0,0.411,0.44,152.0,181.0,0.84,55.0,169.0,224.0,279.0,53.0,27.0,117.0,165.0,729.0
Jelani McCoy,C,23.0,70.0,1143.0,138.0,264.0,0.523,0.0,0.0,0.0,138.0,264.0,0.523,0.523,41.0,93.0,0.441,92.0,159.0,251.0,57.0,18.0,49.0,75.0,141.0,317.0
Antonio McDyess,PF,26.0,70.0,2555.0,577.0,1165.0,0.495,0.0,0.0,0.0,577.0,1165.0,0.495,0.495,304.0,434.0,0.7,240.0,605.0,845.0,146.0,43.0,102.0,162.0,220.0,1458.0
Tracy McGrady,SG,21.0,77.0,3087.0,788.0,1724.0,0.457,59.0,166.0,0.355,729.0,1558.0,0.468,0.474,430.0,587.0,0.733,192.0,388.0,580.0,352.0,116.0,118.0,198.0,160.0,2065.0
Jim McIlvaine,C,28.0,18.0,193.0,10.0,28.0,0.357,0.0,0.0,0.0,10.0,28.0,0.357,0.357,8.0,12.0,0.667,8.0,27.0,35.0,4.0,7.0,15.0,9.0,35.0,28.0
Jeff McInnis,PG,26.0,81.0,2831.0,432.0,933.0,0.463,52.0,144.0,0.361,380.0,789.0,0.482,0.491,130.0,161.0,0.807,41.0,179.0,220.0,447.0,75.0,7.0,113.0,199.0,1046.0
Derrick McKey,SF,34.0,66.0,987.0,60.0,136.0,0.441,4.0,20.0,0.2,56.0,116.0,0.483,0.456,21.0,27.0,0.778,49.0,127.0,176.0,74.0,48.0,13.0,47.0,136.0,145.0
Aaron McKie,SG,28.0,76.0,2394.0,338.0,714.0,0.473,53.0,170.0,0.312,285.0,544.0,0.524,0.511,149.0,194.0,0.768,33.0,278.0,311.0,377.0,106.0,8.0,203.0,178.0,878.0
Roshown McLeod,SF,25.0,35.0,922.0,145.0,332.0,0.437,2.0,22.0,0.091,143.0,310.0,0.461,0.44,45.0,51.0,0.882,38.0,82.0,120.0,58.0,23.0,8.0,58.0,90.0,337.0
Paul McPherson,PG,22.0,55.0,595.0,109.0,216.0,0.505,2.0,12.0,0.167,107.0,204.0,0.525,0.509,42.0,58.0,0.724,40.0,39.0,79.0,38.0,25.0,4.0,47.0,80.0,262.0
Stanislav Medvedenko,PF,21.0,7.0,39.0,12.0,25.0,0.48,1.0,1.0,1.0,11.0,24.0,0.458,0.5,7.0,12.0,0.583,1.0,8.0,9.0,2.0,1.0,1.0,3.0,9.0,32.0
Ron Mercer,SG,24.0,61.0,2535.0,500.0,1121.0,0.446,14.0,46.0,0.304,486.0,1075.0,0.452,0.452,188.0,228.0,0.825,72.0,164.0,236.0,201.0,78.0,27.0,129.0,148.0,1202.0
Chris Mihm,C,21.0,59.0,1166.0,173.0,391.0,0.442,0.0,1.0,0.0,173.0,390.0,0.444,0.442,100.0,126.0,0.794,106.0,174.0,280.0,16.0,20.0,53.0,80.0,156.0,446.0
Darius Miles,SF,19.0,81.0,2133.0,318.0,630.0,0.505,1.0,19.0,0.053,317.0,611.0,0.519,0.506,124.0,238.0,0.521,127.0,350.0,477.0,99.0,51.0,125.0,147.0,191.0,761.0
Andre Miller,PG,24.0,82.0,2848.0,452.0,999.0,0.452,17.0,64.0,0.266,435.0,935.0,0.465,0.461,375.0,450.0,0.833,94.0,266.0,360.0,657.0,119.0,28.0,265.0,229.0,1296.0
Anthony Miller,PF,29.0,4.0,11.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,0.5,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0
Brad Miller,C,24.0,57.0,1434.0,168.0,386.0,0.435,1.0,5.0,0.2,167.0,381.0,0.438,0.437,168.0,226.0,0.743,144.0,275.0,419.0,107.0,33.0,38.0,73.0,176.0,505.0
Mike Miller,SF,20.0,82.0,2390.0,368.0,845.0,0.436,148.0,364.0,0.407,220.0,481.0,0.457,0.523,91.0,128.0,0.711,66.0,261.0,327.0,140.0,51.0,19.0,97.0,200.0,975.0
Reggie Miller,SG,35.0,81.0,3181.0,517.0,1176.0,0.44,170.0,464.0,0.366,347.0,712.0,0.487,0.512,323.0,348.0,0.928,38.0,247.0,285.0,260.0,81.0,15.0,133.0,162.0,1527.0
Chris Mills,SF,31.0,15.0,493.0,71.0,191.0,0.372,7.0,25.0,0.28,64.0,166.0,0.386,0.39,31.0,36.0,0.861,24.0,69.0,93.0,18.0,9.0,5.0,20.0,43.0,180.0
Terry Mills,PF,33.0,14.0,113.0,11.0,34.0,0.324,3.0,17.0,0.176,8.0,17.0,0.471,0.368,0.0,0.0,0.0,4.0,17.0,21.0,5.0,3.0,1.0,10.0,20.0,25.0
Sam Mitchell,SF,37.0,82.0,983.0,118.0,289.0,0.408,9.0,43.0,0.209,109.0,246.0,0.443,0.424,40.0,55.0,0.727,28.0,95.0,123.0,57.0,26.0,10.0,36.0,117.0,285.0
Cuttino Mobley,SG,25.0,79.0,3002.0,527.0,1214.0,0.434,90.0,252.0,0.357,437.0,962.0,0.454,0.471,394.0,474.0,0.831,83.0,314.0,397.0,195.0,84.0,26.0,165.0,169.0,1538.0
Nazr Mohammed,C,23.0,58.0,912.0,176.0,369.0,0.477,0.0,1.0,0.0,176.0,368.0,0.478,0.477,89.0,126.0,0.706,115.0,192.0,307.0,19.0,29.0,35.0,64.0,113.0,441.0
Jérôme Moïso,C,22.0,24.0,135.0,12.0,30.0,0.4,0.0,1.0,0.0,12.0,29.0,0.414,0.4,11.0,26.0,0.423,12.0,30.0,42.0,3.0,3.0,4.0,18.0,29.0,35.0
Eric Montross,C,29.0,54.0,649.0,56.0,138.0,0.406,0.0,0.0,0.0,56.0,138.0,0.406,0.406,8.0,31.0,0.258,52.0,121.0,173.0,19.0,11.0,26.0,41.0,115.0,120.0
Mikki Moore,C,25.0,81.0,1154.0,132.0,268.0,0.493,0.0,1.0,0.0,132.0,267.0,0.494,0.493,95.0,130.0,0.731,121.0,195.0,316.0,33.0,24.0,61.0,74.0,202.0,359.0
Hanno Möttölä,SF,24.0,73.0,989.0,123.0,277.0,0.444,0.0,3.0,0.0,123.0,274.0,0.449,0.444,73.0,90.0,0.811,49.0,125.0,174.0,25.0,11.0,9.0,67.0,163.0,319.0
Alonzo Mourning,C,30.0,13.0,306.0,73.0,141.0,0.518,0.0,1.0,0.0,73.0,140.0,0.521,0.518,31.0,55.0,0.564,35.0,66.0,101.0,12.0,4.0,31.0,28.0,24.0,177.0
Chris Mullin,SF,37.0,20.0,374.0,36.0,106.0,0.34,19.0,52.0,0.365,17.0,54.0,0.315,0.429,24.0,28.0,0.857,10.0,31.0,41.0,19.0,16.0,10.0,19.0,28.0,115.0
Lamond Murray,SF,27.0,78.0,2225.0,391.0,925.0,0.423,61.0,165.0,0.37,330.0,760.0,0.434,0.456,155.0,211.0,0.735,104.0,236.0,340.0,124.0,83.0,27.0,141.0,173.0,998.0
Tracy Murray,SF,29.0,51.0,588.0,94.0,248.0,0.379,36.0,103.0,0.35,58.0,145.0,0.4,0.452,33.0,42.0,0.786,22.0,59.0,81.0,23.0,12.0,7.0,26.0,53.0,257.0
Dikembe Mutombo,C,34.0,75.0,2591.0,269.0,556.0,0.484,0.0,0.0,0.0,269.0,556.0,0.484,0.484,211.0,291.0,0.725,307.0,708.0,1015.0,76.0,29.0,203.0,144.0,204.0,749.0
Mamadou N'Diaye,C,25.0,3.0,10.0,1.0,4.0,0.25,0.0,0.0,0.0,1.0,4.0,0.25,0.25,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,4.0
Lee Nailon,SF,25.0,42.0,469.0,66.0,136.0,0.485,0.0,1.0,0.0,66.0,135.0,0.489,0.485,32.0,43.0,0.744,29.0,63.0,92.0,24.0,9.0,5.0,27.0,60.0,164.0
Eduardo Nájera,PF,24.0,40.0,431.0,58.0,111.0,0.523,1.0,3.0,0.333,57.0,108.0,0.528,0.527,14.0,33.0,0.424,41.0,54.0,95.0,27.0,13.0,8.0,17.0,48.0,131.0
Steve Nash,PG,26.0,70.0,2387.0,386.0,792.0,0.487,89.0,219.0,0.406,297.0,573.0,0.518,0.544,231.0,258.0,0.895,46.0,177.0,223.0,509.0,72.0,5.0,205.0,158.0,1092.0
Tyrone Nesby,SF-SG,25.0,62.0,1556.0,189.0,530.0,0.357,49.0,180.0,0.272,140.0,350.0,0.4,0.403,85.0,106.0,0.802,51.0,122.0,173.0,76.0,51.0,20.0,65.0,155.0,512.0
Rasho Nesterović,C,24.0,73.0,1233.0,147.0,319.0,0.461,0.0,1.0,0.0,147.0,318.0,0.462,0.461,34.0,65.0,0.523,99.0,187.0,286.0,45.0,25.0,63.0,55.0,189.0,328.0
Ira Newble,SF,26.0,27.0,184.0,21.0,55.0,0.382,4.0,9.0,0.444,17.0,46.0,0.37,0.418,8.0,16.0,0.5,13.0,22.0,35.0,6.0,2.0,4.0,7.0,18.0,54.0
Johnny Newman,SG,37.0,82.0,2049.0,291.0,695.0,0.419,59.0,176.0,0.335,232.0,519.0,0.447,0.461,254.0,297.0,0.855,34.0,142.0,176.0,115.0,63.0,10.0,106.0,229.0,895.0
Moochie Norris,PG,27.0,82.0,1654.0,184.0,413.0,0.446,25.0,89.0,0.281,159.0,324.0,0.491,0.476,151.0,194.0,0.778,44.0,154.0,198.0,283.0,69.0,2.0,107.0,84.0,544.0
Dirk Nowitzki,PF,22.0,82.0,3125.0,591.0,1247.0,0.474,151.0,390.0,0.387,440.0,857.0,0.513,0.534,451.0,538.0,0.838,119.0,635.0,754.0,173.0,79.0,101.0,156.0,245.0,1784.0
Jermaine O'Neal,C,22.0,81.0,2641.0,404.0,868.0,0.465,0.0,5.0,0.0,404.0,863.0,0.468,0.465,233.0,388.0,0.601,249.0,545.0,794.0,98.0,49.0,228.0,161.0,280.0,1041.0
Shaquille O'Neal,C,28.0,74.0,2924.0,813.0,1422.0,0.572,0.0,2.0,0.0,813.0,1420.0,0.573,0.572,499.0,972.0,0.513,291.0,649.0,940.0,277.0,47.0,204.0,218.0,256.0,2125.0
Charles Oakley,PF,37.0,78.0,2767.0,305.0,786.0,0.388,11.0,49.0,0.224,294.0,737.0,0.399,0.395,127.0,152.0,0.836,142.0,599.0,741.0,264.0,76.0,48.0,139.0,258.0,748.0
Lamar Odom,PF,21.0,76.0,2836.0,481.0,1046.0,0.46,80.0,253.0,0.316,401.0,793.0,0.506,0.498,262.0,386.0,0.679,110.0,482.0,592.0,392.0,74.0,122.0,264.0,236.0,1304.0
Hakeem Olajuwon,C,38.0,58.0,1545.0,283.0,568.0,0.498,0.0,1.0,0.0,283.0,567.0,0.499,0.498,123.0,198.0,0.621,124.0,307.0,431.0,72.0,70.0,88.0,81.0,141.0,689.0
Kevin Ollie,PG,28.0,70.0,925.0,76.0,192.0,0.396,1.0,3.0,0.333,75.0,189.0,0.397,0.398,63.0,89.0,0.708,16.0,79.0,95.0,146.0,30.0,1.0,49.0,84.0,216.0
Michael Olowokandi,C,25.0,82.0,2127.0,308.0,708.0,0.435,0.0,0.0,0.0,308.0,708.0,0.435,0.435,85.0,156.0,0.545,168.0,357.0,525.0,46.0,30.0,108.0,169.0,250.0,701.0
Greg Ostertag,C,27.0,81.0,1491.0,139.0,281.0,0.495,1.0,2.0,0.5,138.0,279.0,0.495,0.496,84.0,151.0,0.556,164.0,251.0,415.0,22.0,22.0,142.0,63.0,215.0,363.0
Bo Outlaw,PF,29.0,80.0,2534.0,226.0,368.0,0.614,1.0,2.0,0.5,225.0,366.0,0.615,0.615,129.0,225.0,0.573,211.0,408.0,619.0,225.0,105.0,137.0,141.0,241.0,582.0
Doug Overton,PG,31.0,21.0,475.0,52.0,139.0,0.374,11.0,36.0,0.306,41.0,103.0,0.398,0.414,10.0,16.0,0.625,4.0,35.0,39.0,72.0,8.0,0.0,31.0,37.0,125.0
Billy Owens,PF,31.0,45.0,793.0,88.0,230.0,0.383,3.0,20.0,0.15,85.0,210.0,0.405,0.389,19.0,40.0,0.475,84.0,121.0,205.0,55.0,32.0,12.0,39.0,93.0,198.0
Olumide Oyedeji,C,19.0,30.0,221.0,18.0,37.0,0.486,0.0,0.0,0.0,18.0,37.0,0.486,0.486,9.0,12.0,0.75,24.0,43.0,67.0,2.0,7.0,10.0,11.0,40.0,45.0
Robert Pack,PG,31.0,74.0,1260.0,181.0,426.0,0.425,12.0,31.0,0.387,169.0,395.0,0.428,0.439,105.0,137.0,0.766,30.0,107.0,137.0,293.0,65.0,1.0,135.0,114.0,479.0
Scott Padgett,PF,24.0,27.0,127.0,18.0,43.0,0.419,5.0,9.0,0.556,13.0,34.0,0.382,0.477,15.0,20.0,0.75,19.0,20.0,39.0,5.0,6.0,3.0,10.0,21.0,56.0
Milt Palacio,PG,22.0,58.0,1141.0,126.0,267.0,0.472,12.0,36.0,0.333,114.0,231.0,0.494,0.494,78.0,92.0,0.848,25.0,77.0,102.0,151.0,48.0,0.0,80.0,83.0,342.0
Andy Panko,SF,23.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cherokee Parks,C,28.0,65.0,1054.0,134.0,274.0,0.489,0.0,6.0,0.0,134.0,268.0,0.5,0.489,31.0,44.0,0.705,71.0,158.0,229.0,46.0,25.0,36.0,41.0,122.0,299.0
Ruben Patterson,SF,25.0,76.0,2059.0,370.0,749.0,0.494,2.0,36.0,0.056,368.0,713.0,0.516,0.495,246.0,361.0,0.681,183.0,199.0,382.0,161.0,103.0,45.0,155.0,176.0,988.0
Gary Payton,PG,32.0,79.0,3244.0,725.0,1591.0,0.456,102.0,272.0,0.375,623.0,1319.0,0.472,0.488,271.0,354.0,0.766,73.0,288.0,361.0,642.0,127.0,26.0,209.0,184.0,1823.0
Anthony Peeler,SG,31.0,75.0,2126.0,308.0,732.0,0.421,100.0,256.0,0.391,208.0,476.0,0.437,0.489,75.0,87.0,0.862,44.0,148.0,192.0,192.0,91.0,18.0,105.0,166.0,791.0
Mike Penberthy,PG,26.0,53.0,851.0,92.0,222.0,0.414,55.0,139.0,0.396,37.0,83.0,0.446,0.538,28.0,31.0,0.903,10.0,53.0,63.0,71.0,22.0,2.0,34.0,57.0,267.0
Will Perdue,C,35.0,13.0,58.0,6.0,9.0,0.667,0.0,0.0,0.0,6.0,9.0,0.667,0.667,2.0,4.0,0.5,6.0,12.0,18.0,2.0,3.0,2.0,0.0,8.0,14.0
Sam Perkins,PF,39.0,64.0,999.0,86.0,226.0,0.381,38.0,110.0,0.345,48.0,116.0,0.414,0.465,32.0,38.0,0.842,32.0,136.0,168.0,41.0,33.0,18.0,19.0,61.0,242.0
Elliot Perry,PG,31.0,49.0,499.0,65.0,140.0,0.464,1.0,5.0,0.2,64.0,135.0,0.474,0.468,16.0,22.0,0.727,9.0,37.0,46.0,79.0,22.0,1.0,38.0,29.0,147.0
Wesley Person,SG,29.0,44.0,958.0,128.0,292.0,0.438,34.0,84.0,0.405,94.0,208.0,0.452,0.497,24.0,30.0,0.8,11.0,119.0,130.0,64.0,27.0,11.0,40.0,62.0,314.0
Morris Peterson,SG,23.0,80.0,1809.0,290.0,673.0,0.431,63.0,165.0,0.382,227.0,508.0,0.447,0.478,104.0,145.0,0.717,112.0,147.0,259.0,105.0,63.0,20.0,78.0,164.0,747.0
Eric Piatkowski,SG,30.0,81.0,2144.0,291.0,672.0,0.433,120.0,297.0,0.404,171.0,375.0,0.456,0.522,158.0,181.0,0.873,54.0,187.0,241.0,96.0,46.0,19.0,76.0,123.0,860.0
Paul Pierce,SF,23.0,82.0,3120.0,687.0,1513.0,0.454,147.0,384.0,0.383,540.0,1129.0,0.478,0.503,550.0,738.0,0.745,94.0,428.0,522.0,253.0,138.0,69.0,262.0,251.0,2071.0
Scottie Pippen,SF,35.0,64.0,2133.0,269.0,596.0,0.451,64.0,186.0,0.344,205.0,410.0,0.5,0.505,119.0,161.0,0.739,70.0,263.0,333.0,294.0,94.0,35.0,154.0,158.0,721.0
Scot Pollard,C,25.0,77.0,1658.0,185.0,395.0,0.468,0.0,2.0,0.0,185.0,393.0,0.471,0.468,128.0,171.0,0.749,173.0,292.0,465.0,47.0,48.0,97.0,66.0,206.0,498.0
Olden Polynice,C,36.0,81.0,1619.0,206.0,415.0,0.496,0.0,1.0,0.0,206.0,414.0,0.498,0.496,17.0,65.0,0.262,157.0,221.0,378.0,31.0,27.0,77.0,78.0,241.0,429.0
Mark Pope,PF,28.0,63.0,942.0,62.0,142.0,0.437,5.0,24.0,0.208,57.0,118.0,0.483,0.454,22.0,35.0,0.629,56.0,91.0,147.0,38.0,16.0,26.0,17.0,140.0,151.0
Chris Porter,SF,22.0,51.0,1147.0,173.0,445.0,0.389,0.0,5.0,0.0,173.0,440.0,0.393,0.389,94.0,141.0,0.667,89.0,100.0,189.0,61.0,45.0,6.0,59.0,111.0,440.0
Terry Porter,PG,37.0,80.0,1678.0,197.0,440.0,0.448,87.0,205.0,0.424,110.0,235.0,0.468,0.547,92.0,116.0,0.793,24.0,177.0,201.0,251.0,52.0,11.0,104.0,88.0,573.0
James Posey,SF,24.0,82.0,2255.0,243.0,590.0,0.412,65.0,217.0,0.3,178.0,373.0,0.477,0.467,115.0,141.0,0.816,125.0,306.0,431.0,163.0,93.0,40.0,102.0,226.0,666.0
Lavor Postell,SG,22.0,26.0,169.0,17.0,54.0,0.315,3.0,11.0,0.273,14.0,43.0,0.326,0.343,22.0,27.0,0.815,8.0,17.0,25.0,5.0,4.0,2.0,17.0,12.0,59.0
Vitaly Potapenko,C,25.0,82.0,1901.0,248.0,521.0,0.476,0.0,0.0,0.0,248.0,521.0,0.476,0.476,115.0,158.0,0.728,206.0,289.0,495.0,64.0,52.0,23.0,105.0,228.0,611.0
Brent Price,PG,32.0,6.0,30.0,3.0,11.0,0.273,1.0,4.0,0.25,2.0,7.0,0.286,0.318,6.0,7.0,0.857,1.0,3.0,4.0,5.0,2.0,0.0,4.0,8.0,13.0
Laron Profit,PG,23.0,35.0,605.0,56.0,142.0,0.394,7.0,26.0,0.269,49.0,116.0,0.422,0.419,33.0,45.0,0.733,18.0,46.0,64.0,89.0,36.0,11.0,46.0,43.0,152.0
Joel Przybilla,C,21.0,33.0,270.0,12.0,35.0,0.343,0.0,0.0,0.0,12.0,35.0,0.343,0.343,3.0,11.0,0.273,29.0,42.0,71.0,2.0,3.0,30.0,13.0,56.0,27.0
Theo Ratliff,C,27.0,50.0,1800.0,228.0,457.0,0.499,0.0,0.0,0.0,228.0,457.0,0.499,0.499,165.0,217.0,0.76,125.0,288.0,413.0,58.0,30.0,187.0,126.0,165.0,621.0
Eldridge Recasner,PG,33.0,43.0,403.0,38.0,114.0,0.333,13.0,39.0,0.333,25.0,75.0,0.333,0.39,14.0,18.0,0.778,13.0,37.0,50.0,39.0,6.0,1.0,27.0,30.0,103.0
Michael Redd,SG,21.0,6.0,35.0,5.0,19.0,0.263,0.0,3.0,0.0,5.0,16.0,0.313,0.263,3.0,6.0,0.5,3.0,1.0,4.0,1.0,1.0,0.0,1.0,2.0,13.0
Bryant Reeves,C,27.0,75.0,1832.0,254.0,552.0,0.46,1.0,4.0,0.25,253.0,548.0,0.462,0.461,113.0,142.0,0.796,132.0,320.0,452.0,80.0,43.0,54.0,90.0,243.0,622.0
Don Reid,PF,27.0,65.0,764.0,82.0,145.0,0.566,0.0,0.0,0.0,82.0,145.0,0.566,0.566,46.0,75.0,0.613,84.0,158.0,242.0,21.0,23.0,54.0,48.0,190.0,210.0
J.R. Reid,PF,32.0,6.0,39.0,2.0,5.0,0.4,0.0,0.0,0.0,2.0,5.0,0.4,0.4,6.0,8.0,0.75,5.0,3.0,8.0,1.0,2.0,1.0,1.0,4.0,10.0
Glen Rice,SF,33.0,75.0,2212.0,331.0,752.0,0.44,82.0,211.0,0.389,249.0,541.0,0.46,0.495,155.0,182.0,0.852,61.0,246.0,307.0,89.0,41.0,13.0,96.0,179.0,899.0
Quentin Richardson,SG,20.0,76.0,1358.0,232.0,525.0,0.442,50.0,151.0,0.331,182.0,374.0,0.487,0.49,99.0,158.0,0.627,105.0,152.0,257.0,62.0,42.0,7.0,64.0,98.0,613.0
Mitch Richmond,SG,35.0,37.0,1216.0,205.0,504.0,0.407,45.0,133.0,0.338,160.0,371.0,0.431,0.451,143.0,160.0,0.894,15.0,94.0,109.0,111.0,43.0,7.0,84.0,86.0,598.0
Isaiah Rider,SG,29.0,67.0,1206.0,201.0,472.0,0.426,34.0,92.0,0.37,167.0,380.0,0.439,0.462,71.0,83.0,0.855,44.0,112.0,156.0,111.0,27.0,7.0,98.0,105.0,507.0
Terrance Roberson,SF,24.0,3.0,13.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0
Clifford Robinson,PF,34.0,82.0,2751.0,501.0,1186.0,0.422,90.0,249.0,0.361,411.0,937.0,0.439,0.46,253.0,357.0,0.709,105.0,229.0,334.0,237.0,87.0,82.0,186.0,258.0,1345.0
David Robinson,C,35.0,80.0,2371.0,400.0,823.0,0.486,0.0,1.0,0.0,400.0,822.0,0.487,0.486,351.0,470.0,0.747,208.0,483.0,691.0,116.0,80.0,197.0,122.0,212.0,1151.0
Eddie Robinson,SF,24.0,67.0,1201.0,216.0,407.0,0.531,2.0,4.0,0.5,214.0,403.0,0.531,0.533,64.0,88.0,0.727,60.0,138.0,198.0,59.0,50.0,32.0,43.0,66.0,498.0
Glenn Robinson,SF,28.0,76.0,2813.0,684.0,1460.0,0.468,55.0,184.0,0.299,629.0,1276.0,0.493,0.487,251.0,306.0,0.82,124.0,402.0,526.0,252.0,86.0,62.0,219.0,191.0,1674.0
Jamal Robinson,SF,27.0,6.0,72.0,3.0,22.0,0.136,0.0,2.0,0.0,3.0,20.0,0.15,0.136,0.0,0.0,0.0,3.0,8.0,11.0,2.0,6.0,0.0,3.0,7.0,6.0
James Robinson,PG,30.0,6.0,50.0,4.0,11.0,0.364,2.0,5.0,0.4,2.0,6.0,0.333,0.455,0.0,0.0,0.0,0.0,8.0,8.0,0.0,4.0,1.0,4.0,5.0,10.0
Larry Robinson,PG-SG,33.0,34.0,632.0,67.0,184.0,0.364,44.0,116.0,0.379,23.0,68.0,0.338,0.484,21.0,24.0,0.875,23.0,64.0,87.0,36.0,28.0,2.0,25.0,46.0,199.0
Carlos Rogers,C,29.0,39.0,544.0,75.0,110.0,0.682,0.0,1.0,0.0,75.0,109.0,0.688,0.682,29.0,52.0,0.558,48.0,91.0,139.0,9.0,10.0,18.0,17.0,33.0,179.0
Rodney Rogers,SF,29.0,82.0,2183.0,377.0,876.0,0.43,56.0,189.0,0.296,321.0,687.0,0.467,0.462,188.0,247.0,0.761,94.0,265.0,359.0,180.0,97.0,47.0,157.0,269.0,998.0
Sean Rooks,C,31.0,82.0,1553.0,169.0,395.0,0.428,1.0,2.0,0.5,168.0,393.0,0.427,0.429,107.0,143.0,0.748,91.0,212.0,303.0,77.0,34.0,64.0,73.0,197.0,446.0
Jalen Rose,SF,28.0,72.0,2943.0,567.0,1242.0,0.457,59.0,174.0,0.339,508.0,1068.0,0.476,0.48,285.0,344.0,0.828,37.0,322.0,359.0,435.0,65.0,43.0,211.0,230.0,1478.0
Malik Rose,PF,26.0,57.0,1219.0,160.0,368.0,0.435,3.0,17.0,0.176,157.0,351.0,0.447,0.439,114.0,160.0,0.713,95.0,213.0,308.0,48.0,59.0,40.0,74.0,148.0,437.0
Michael Ruffin,PF,24.0,45.0,879.0,40.0,90.0,0.444,0.0,0.0,0.0,40.0,90.0,0.444,0.444,39.0,77.0,0.506,101.0,161.0,262.0,39.0,30.0,38.0,46.0,131.0,119.0
Bryon Russell,SF,30.0,78.0,2473.0,308.0,700.0,0.44,95.0,230.0,0.413,213.0,470.0,0.453,0.508,222.0,285.0,0.779,94.0,236.0,330.0,160.0,96.0,20.0,113.0,229.0,933.0
Arvydas Sabonis,C,36.0,61.0,1299.0,247.0,516.0,0.479,1.0,15.0,0.067,246.0,501.0,0.491,0.48,121.0,156.0,0.776,51.0,280.0,331.0,91.0,40.0,62.0,85.0,137.0,616.0
Soumaila Samake,C,22.0,34.0,226.0,18.0,48.0,0.375,0.0,0.0,0.0,18.0,48.0,0.375,0.375,10.0,24.0,0.417,22.0,31.0,53.0,1.0,2.0,14.0,4.0,23.0,46.0
Pepe Sánchez,PG,23.0,29.0,150.0,9.0,28.0,0.321,0.0,1.0,0.0,9.0,27.0,0.333,0.321,2.0,2.0,1.0,3.0,12.0,15.0,41.0,11.0,1.0,6.0,21.0,20.0
Daniel Santiago,C,24.0,54.0,581.0,64.0,134.0,0.478,0.0,0.0,0.0,64.0,134.0,0.478,0.478,42.0,61.0,0.689,35.0,67.0,102.0,11.0,17.0,21.0,47.0,101.0,170.0
Detlef Schrempf,SF,38.0,26.0,397.0,39.0,95.0,0.411,3.0,8.0,0.375,36.0,87.0,0.414,0.426,23.0,27.0,0.852,17.0,61.0,78.0,44.0,7.0,3.0,28.0,43.0,104.0
Shawnelle Scott,C,28.0,27.0,144.0,17.0,41.0,0.415,0.0,0.0,0.0,17.0,41.0,0.415,0.415,9.0,22.0,0.409,23.0,27.0,50.0,4.0,5.0,6.0,11.0,23.0,43.0
Brian Shaw,SG,34.0,80.0,1833.0,164.0,411.0,0.399,42.0,135.0,0.311,122.0,276.0,0.442,0.45,51.0,64.0,0.797,48.0,256.0,304.0,258.0,49.0,27.0,97.0,159.0,421.0
Brian Skinner,PF,24.0,39.0,584.0,64.0,161.0,0.398,0.0,0.0,0.0,64.0,161.0,0.398,0.398,32.0,59.0,0.542,55.0,113.0,168.0,18.0,14.0,11.0,32.0,61.0,160.0
Reggie Slater,PF,30.0,55.0,686.0,90.0,175.0,0.514,0.0,0.0,0.0,90.0,175.0,0.514,0.514,74.0,110.0,0.673,78.0,108.0,186.0,26.0,18.0,9.0,43.0,126.0,254.0
Jabari Smith,C,23.0,9.0,66.0,11.0,22.0,0.5,0.0,0.0,0.0,11.0,22.0,0.5,0.5,4.0,6.0,0.667,1.0,7.0,8.0,6.0,4.0,0.0,3.0,7.0,26.0
Joe Smith,PF,25.0,69.0,1941.0,308.0,765.0,0.403,0.0,5.0,0.0,308.0,760.0,0.405,0.403,231.0,287.0,0.805,160.0,331.0,491.0,79.0,47.0,50.0,88.0,258.0,847.0
Michael Smith,PF,28.0,79.0,1610.0,106.0,218.0,0.486,0.0,1.0,0.0,106.0,217.0,0.488,0.486,89.0,154.0,0.578,172.0,390.0,562.0,101.0,57.0,37.0,62.0,156.0,301.0
Mike Smith,SF,24.0,17.0,180.0,19.0,59.0,0.322,3.0,18.0,0.167,16.0,41.0,0.39,0.347,10.0,16.0,0.625,10.0,12.0,22.0,10.0,5.0,3.0,7.0,8.0,51.0
