Player,Pos,Age,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Status
Jim Jackson,SG,23,82,3066,637,1432,0.445,17,60,0.283,620,1372,0.452,0.451,285,347,0.821,169,219,388,374,87,25,334,161,1576,OOR
Mark Jackson,PG,28,79,2711,331,732,0.452,36,127,0.283,295,605,0.488,0.477,167,211,0.791,107,241,348,678,120,6,232,115,865,OOR
Stanley Jackson,SG,23,17,92,17,33,0.515,1,5,0.2,16,28,0.571,0.53,3,3,1.0,12,15,27,16,5,0,10,13,38,OOR
Dave Jamerson,SG,26,5,14,0,7,0.0,0,0,0.0,0,7,0.0,0.0,2,3,0.667,0,4,4,1,0,0,1,0,2,OOR
Henry James,PF,28,12,75,16,42,0.381,4,18,0.222,12,24,0.5,0.429,5,5,1.0,6,8,14,1,2,0,2,9,41,OOR
Keith Jennings,PG,25,76,1097,138,342,0.404,56,151,0.371,82,191,0.429,0.485,100,120,0.833,16,73,89,218,65,0,74,62,432,OOR
Chris Jent,SF,24,3,78,13,26,0.5,4,11,0.364,9,15,0.6,0.577,1,2,0.5,4,11,15,7,0,0,5,13,31,OOR
Avery Johnson,PG,28,82,2332,356,724,0.492,0,12,0.0,356,712,0.5,0.492,178,253,0.704,41,135,176,433,113,8,172,160,890,OOR
Dave Johnson,SG,23,17,119,17,54,0.315,0,1,0.0,17,53,0.321,0.315,13,21,0.619,9,7,16,4,4,0,9,7,47,OOR
Eddie Johnson,SF,34,73,1460,339,738,0.459,59,150,0.393,280,588,0.476,0.499,99,127,0.78,80,144,224,125,36,8,84,143,836,OOR
Ervin Johnson,C,26,45,280,44,106,0.415,0,0,0.0,44,106,0.415,0.415,29,46,0.63,48,70,118,7,10,22,24,45,117,OOR
Frank Johnson,PG,35,70,875,134,299,0.448,2,12,0.167,132,287,0.46,0.452,54,69,0.783,29,53,82,148,41,1,65,120,324,OOR
Kevin Johnson,PG,27,67,2449,477,980,0.487,6,27,0.222,471,953,0.494,0.49,380,464,0.819,55,112,167,637,125,10,235,127,1340,OOR
Larry Johnson,PF,24,51,1757,346,672,0.515,5,21,0.238,341,651,0.524,0.519,137,197,0.695,143,305,448,184,29,14,116,131,834,OOR
Charles Jones,C,36,42,877,36,78,0.462,0,1,0.0,36,77,0.468,0.462,19,34,0.559,89,146,235,29,14,43,12,136,91,OOR
Popeye Jones,PF,23,81,1773,195,407,0.479,0,1,0.0,195,406,0.48,0.479,78,107,0.729,299,306,605,99,61,31,94,246,468,OOR
Adonis Jordan,PG,23,6,79,6,23,0.261,3,10,0.3,3,13,0.231,0.326,0,0,0.0,3,3,6,19,0,1,6,6,15,OOR
Reggie Jordan,SG,26,23,259,44,103,0.427,2,4,0.5,42,99,0.424,0.437,35,51,0.686,46,21,67,26,14,5,14,26,125,OOR
Adam Keefe,PF,23,63,763,96,213,0.451,0,0,0.0,96,213,0.451,0.451,81,111,0.73,77,124,201,34,20,9,60,80,273,OOR
Shawn Kemp,PF,24,79,2597,533,990,0.538,1,4,0.25,532,986,0.54,0.539,364,491,0.741,312,539,851,207,142,166,259,312,1431,OOR
Tim Kempton,PF,30,13,136,15,38,0.395,0,0,0.0,15,38,0.395,0.395,9,16,0.563,10,14,24,9,6,2,11,33,39,OOR
Steve Kerr,PG,28,82,2036,287,577,0.497,52,124,0.419,235,453,0.519,0.542,83,97,0.856,26,105,131,210,75,3,57,97,709,OOR
Jerome Kersey,SF,31,78,1276,203,469,0.433,1,8,0.125,202,461,0.438,0.434,101,135,0.748,130,201,331,75,71,49,63,213,508,OOR
Alec Kessler,PF,27,15,66,11,25,0.44,5,9,0.556,6,16,0.375,0.54,6,8,0.75,4,6,10,2,1,1,5,14,33,OOR
Warren Kidd,PF,23,68,884,100,169,0.592,0,0,0.0,100,169,0.592,0.592,47,86,0.547,76,157,233,19,19,23,44,129,247,OOR
Chris King,SF,24,15,86,19,48,0.396,2,7,0.286,17,41,0.415,0.417,15,26,0.577,5,10,15,11,4,0,12,12,55,OOR
Rich King,C,24,27,78,15,34,0.441,0,1,0.0,15,33,0.455,0.441,11,22,0.5,9,11,20,8,1,2,7,18,41,OOR
Stacey King,C,27,49,1053,146,341,0.428,0,2,0.0,146,339,0.431,0.428,93,136,0.684,90,151,241,58,31,42,83,121,385,OOR
Greg Kite,C,32,29,309,13,35,0.371,0,0,0.0,13,35,0.371,0.371,8,22,0.364,22,48,70,4,2,12,17,61,34,OOR
Joe Kleine,C,32,74,848,125,256,0.488,5,11,0.455,120,245,0.49,0.498,30,39,0.769,50,143,193,45,14,19,35,118,285,OOR
Negele Knight,PG,26,65,1438,225,475,0.474,4,21,0.19,221,454,0.487,0.478,141,174,0.81,28,75,103,197,34,11,94,121,595,OOR
Jon Koncak,C,30,82,1823,159,369,0.431,0,3,0.0,159,366,0.434,0.431,24,36,0.667,83,282,365,102,63,125,44,236,342,OOR
Larry Krystkowiak,PF,29,34,682,71,148,0.48,0,1,0.0,71,147,0.483,0.48,31,39,0.795,38,85,123,35,14,4,29,74,173,OOR
Toni Kukoč,SF,25,75,1808,313,726,0.431,32,118,0.271,281,608,0.462,0.453,156,210,0.743,98,199,297,252,81,33,167,122,814,OOR
Christian Laettner,PF,24,70,2428,396,883,0.448,6,25,0.24,390,858,0.455,0.452,375,479,0.783,160,442,602,307,87,86,259,264,1173,OOR
Bill Laimbeer,C,36,11,248,47,90,0.522,3,9,0.333,44,81,0.543,0.539,11,13,0.846,9,47,56,14,6,4,10,30,108,OOR
Andrew Lang,C,27,82,1608,215,458,0.469,1,4,0.25,214,454,0.471,0.471,73,106,0.689,126,187,313,51,38,87,81,192,504,OOR
Eric Leckner,C,27,71,1163,139,286,0.486,0,2,0.0,139,284,0.489,0.486,84,130,0.646,75,207,282,86,18,34,86,190,362,OOR
Tim Legler,SG,27,79,1322,231,528,0.438,52,139,0.374,179,389,0.46,0.487,142,169,0.84,36,92,128,120,52,13,60,133,656,OOR
Jim Les,PG,30,18,169,13,34,0.382,8,18,0.444,5,16,0.313,0.5,11,13,0.846,5,8,13,39,7,1,11,16,45,OOR
Fat Lever,PG,33,81,1947,227,557,0.408,26,74,0.351,201,483,0.416,0.431,75,98,0.765,83,200,283,213,159,15,88,155,555,OOR
Marcus Liberty,SF,25,38,285,40,123,0.325,10,28,0.357,30,95,0.316,0.366,19,39,0.487,26,35,61,17,11,4,24,34,109,OOR
Todd Lichti,SG,27,13,126,20,51,0.392,2,2,1.0,18,49,0.367,0.412,16,25,0.64,8,14,22,11,7,1,5,16,58,OOR
Brad Lohaus,PF,29,67,962,102,281,0.363,46,134,0.343,56,147,0.381,0.445,20,29,0.69,33,117,150,62,30,55,58,142,270,OOR
Grant Long,PF,27,69,2201,300,672,0.446,1,6,0.167,299,666,0.449,0.447,187,238,0.786,190,305,495,170,89,26,125,244,788,OOR
Luc Longley,C,25,76,1502,219,465,0.471,0,1,0.0,219,464,0.472,0.471,90,125,0.72,129,304,433,109,45,79,119,216,528,OOR
George Lynch,SF,23,71,1762,291,573,0.508,0,5,0.0,291,568,0.512,0.508,99,166,0.596,220,190,410,96,102,27,87,177,681,OOR
Malcolm Mackey,C,23,22,69,14,37,0.378,0,2,0.0,14,35,0.4,0.378,4,8,0.5,12,12,24,1,0,3,2,9,32,OOR
Don MacLean,SF,24,75,2487,517,1030,0.502,3,21,0.143,514,1009,0.509,0.503,328,398,0.824,140,327,467,160,47,22,152,169,1365,OOR
Mark Macon,SG,24,42,496,69,184,0.375,2,10,0.2,67,174,0.385,0.38,23,34,0.676,18,23,41,51,39,1,40,73,163,OOR
Gerald Madkins,SG,24,22,149,11,31,0.355,5,15,0.333,6,16,0.375,0.435,8,10,0.8,1,10,11,19,9,0,13,16,35,OOR
Rick Mahorn,PF,35,28,226,23,47,0.489,0,1,0.0,23,46,0.5,0.489,13,20,0.65,16,38,54,5,3,5,7,38,59,OOR
Dan Majerle,SG,28,80,3207,476,1138,0.418,192,503,0.382,284,635,0.447,0.503,176,238,0.739,120,229,349,275,129,43,137,153,1320,OOR
Jeff Malone,SG,32,77,2560,525,1081,0.486,7,12,0.583,518,1069,0.485,0.489,205,247,0.83,51,148,199,125,40,5,85,123,1262,OOR
Karl Malone,PF,30,82,3329,772,1552,0.497,8,32,0.25,764,1520,0.503,0.5,511,736,0.694,235,705,940,328,125,126,234,268,2063,OOR
Moses Malone,C,38,55,618,102,232,0.44,0,1,0.0,102,231,0.442,0.44,90,117,0.769,106,120,226,34,11,17,59,52,294,OOR
Danny Manning,PF,27,68,2520,586,1201,0.488,3,17,0.176,583,1184,0.492,0.489,228,341,0.669,131,334,465,261,99,82,233,260,1403,OOR
Roy Marble,SF,27,5,32,2,12,0.167,0,0,0.0,2,12,0.167,0.167,0,3,0.0,3,5,8,1,0,2,3,1,4,OOR
Bob Martin,C,24,53,535,40,88,0.455,0,0,0.0,40,88,0.455,0.455,31,51,0.608,36,81,117,17,8,33,29,106,111,OOR
Jamal Mashburn,SF,21,79,2896,561,1382,0.406,85,299,0.284,476,1083,0.44,0.437,306,438,0.699,107,246,353,266,89,14,245,205,1513,OOR
Anthony Mason,PF,27,73,1903,206,433,0.476,0,1,0.0,206,432,0.477,0.476,116,161,0.72,158,269,427,151,31,9,107,190,528,OOR
Marlon Maxey,PF,24,55,626,89,167,0.533,0,2,0.0,89,165,0.539,0.533,70,98,0.714,75,124,199,10,16,33,40,113,248,OOR
Vernon Maxwell,SG,28,75,2571,380,976,0.389,120,403,0.298,260,573,0.454,0.451,143,191,0.749,42,187,229,380,125,20,185,143,1023,OOR
Lee Mayberry,PG,23,82,1472,167,402,0.415,41,119,0.345,126,283,0.445,0.466,58,84,0.69,26,75,101,215,46,4,97,114,433,OOR
Xavier McDaniel,SF,30,82,1971,387,839,0.461,10,41,0.244,377,798,0.472,0.467,144,213,0.676,142,258,400,126,48,39,116,193,928,OOR
Derrick McKey,SF,27,76,2613,355,710,0.5,9,31,0.29,346,679,0.51,0.506,192,254,0.756,129,273,402,327,111,49,228,248,911,OOR
Nate McMillan,PG,29,73,1887,177,396,0.447,52,133,0.391,125,263,0.475,0.513,31,55,0.564,50,233,283,387,216,22,126,201,437,OOR
Darnell Mee,SG,22,38,285,28,88,0.318,5,24,0.208,23,64,0.359,0.347,12,27,0.444,17,18,35,16,15,13,18,34,73,OOR
Oliver Miller,C,23,69,1786,277,455,0.609,2,9,0.222,275,446,0.617,0.611,80,137,0.584,140,336,476,244,83,156,164,230,636,OOR
Reggie Miller,SG,28,79,2638,524,1042,0.503,123,292,0.421,401,750,0.535,0.562,403,444,0.908,30,182,212,248,119,24,175,193,1574,OOR
Chris Mills,SF,24,79,2022,284,677,0.419,38,122,0.311,246,555,0.443,0.448,137,176,0.778,134,267,401,128,54,50,89,232,743,OOR
Terry Mills,PF,26,80,2773,588,1151,0.511,24,73,0.329,564,1078,0.523,0.521,181,227,0.797,193,479,672,177,64,62,153,309,1381,OOR
Harold Miner,SG,22,63,1358,254,532,0.477,4,6,0.667,250,526,0.475,0.481,149,180,0.828,75,81,156,95,31,13,95,132,661,OOR
Sam Mitchell,PF,30,75,1084,140,306,0.458,0,5,0.0,140,301,0.465,0.458,82,110,0.745,71,119,190,65,33,9,50,152,362,OOR
Tracy Moore,SG,28,3,10,2,3,0.667,0,0,0.0,2,3,0.667,0.667,2,2,1.0,0,1,1,0,2,0,0,0,6,OOR
Darren Morningstar,C,24,23,367,39,82,0.476,0,0,0.0,39,82,0.476,0.476,18,30,0.6,31,50,81,15,14,2,19,70,96,OOR
Chris Morris,SF,28,50,1349,203,454,0.447,53,147,0.361,150,307,0.489,0.506,85,118,0.72,91,137,228,83,55,49,52,120,544,OOR
Alonzo Mourning,C,23,60,2018,427,845,0.505,0,2,0.0,427,843,0.507,0.505,433,568,0.762,177,433,610,86,27,188,199,207,1287,OOR
Chris Mullin,SF,30,62,2324,410,869,0.472,55,151,0.364,355,718,0.494,0.503,165,219,0.753,64,281,345,315,107,53,178,114,1040,OOR
Eric Murdock,PG,25,82,2533,477,1019,0.468,69,168,0.411,408,851,0.479,0.502,234,288,0.813,91,170,261,546,197,12,206,189,1257,OOR
Gheorghe Mureșan,C,22,54,650,128,235,0.545,0,0,0.0,128,235,0.545,0.545,48,71,0.676,66,126,192,18,28,48,54,120,304,OOR
Tod Murphy,PF,30,9,67,6,12,0.5,0,0,0.0,6,12,0.5,0.5,3,6,0.5,4,6,10,4,2,0,1,10,15,OOR
Tracy Murray,SF,22,66,820,167,355,0.47,50,109,0.459,117,246,0.476,0.541,50,72,0.694,43,68,111,31,21,20,37,76,434,OOR
Jerrod Mustaf,PF,24,33,196,30,84,0.357,0,0,0.0,30,84,0.357,0.357,13,22,0.591,20,35,55,8,4,5,10,29,73,OOR
Dikembe Mutombo,C,27,82,2853,365,642,0.569,0,1,0.0,365,641,0.569,0.569,256,439,0.583,286,685,971,127,59,336,206,262,986,OOR
Pete Myers,SG,30,82,2030,253,556,0.455,8,29,0.276,245,527,0.465,0.462,136,194,0.701,54,127,181,245,78,20,136,195,650,OOR
Larry Nance,PF,34,33,909,153,314,0.487,0,0,0.0,153,314,0.487,0.487,64,85,0.753,77,150,227,49,27,55,38,96,370,OOR
Chuck Nevitt,C,34,1,1,0,0,0.0,0,0,0.0,0,0,0.0,0.0,3,6,0.5,1,0,1,0,0,0,1,1,3,OOR
Johnny Newman,SF,30,81,1697,313,664,0.471,24,90,0.267,289,574,0.503,0.489,182,225,0.809,86,94,180,72,69,27,90,196,832,OOR
Ken Norman,SF,29,82,2539,412,919,0.448,63,189,0.333,349,730,0.478,0.483,92,183,0.503,169,331,500,222,58,46,150,209,979,OOR
Shaquille O'Neal,C,21,81,3224,953,1591,0.599,0,2,0.0,953,1589,0.6,0.599,471,850,0.554,384,688,1072,195,76,231,222,281,2377,Candidate
Dan O'Sullivan,C,25,13,56,4,12,0.333,0,0,0.0,4,12,0.333,0.333,9,12,0.75,2,8,10,3,0,0,3,10,17,OOR
Charles Oakley,PF,30,82,2932,363,760,0.478,0,3,0.0,363,757,0.48,0.478,243,313,0.776,349,616,965,218,110,18,193,293,969,OOR
Hakeem Olajuwon,C,31,80,3277,894,1694,0.528,8,19,0.421,886,1675,0.529,0.53,388,542,0.716,229,726,955,287,128,297,271,289,2184,MVP
Jimmy Oliver,SG,24,44,540,89,214,0.416,13,32,0.406,76,182,0.418,0.446,25,33,0.758,8,38,46,33,16,1,21,39,216,OOR
Bo Outlaw,SF,22,37,871,98,167,0.587,0,2,0.0,98,165,0.594,0.587,61,103,0.592,81,131,212,36,36,37,31,94,257,OOR
Doug Overton,PG,24,61,749,87,216,0.403,1,11,0.091,86,205,0.42,0.405,43,52,0.827,19,50,69,92,21,1,54,48,218,OOR
Billy Owens,PF,24,79,2738,492,971,0.507,3,15,0.2,489,956,0.512,0.508,199,326,0.61,230,410,640,326,83,60,214,269,1186,OOR
Robert Pack,PG,24,66,1382,223,503,0.443,6,29,0.207,217,474,0.458,0.449,179,236,0.758,25,98,123,356,81,9,204,147,631,OOR
Gerald Paddio,SF,28,18,137,22,60,0.367,0,1,0.0,22,59,0.373,0.367,9,16,0.563,5,11,16,11,4,0,6,9,53,OOR
Robert Parish,C,40,74,1987,356,725,0.491,0,0,0.0,356,725,0.491,0.491,154,208,0.74,141,401,542,82,42,96,108,190,866,OOR
John Paxson,PG,33,27,343,30,68,0.441,9,22,0.409,21,46,0.457,0.507,1,2,0.5,3,17,20,33,7,2,6,18,70,OOR
Gary Payton,PG,25,82,2881,584,1159,0.504,15,54,0.278,569,1105,0.515,0.51,166,279,0.595,105,164,269,494,188,19,173,227,1349,OOR
Anthony Peeler,SG,24,30,923,176,409,0.43,14,63,0.222,162,346,0.468,0.447,57,71,0.803,48,61,109,94,43,8,59,93,423,OOR
Mike Peplowski,C,23,55,667,76,141,0.539,0,1,0.0,76,140,0.543,0.539,24,44,0.545,49,120,169,24,17,25,34,131,176,OOR
Will Perdue,C,28,43,397,47,112,0.42,0,1,0.0,47,111,0.423,0.42,23,32,0.719,40,86,126,34,8,11,42,61,117,OOR
Sam Perkins,PF,32,81,2170,341,779,0.438,99,270,0.367,242,509,0.475,0.501,218,272,0.801,120,246,366,111,67,31,103,197,999,OOR
Elliot Perry,PG,24,27,432,42,113,0.372,0,3,0.0,42,110,0.382,0.372,21,28,0.75,12,27,39,125,25,1,43,36,105,OOR
Tim Perry,PF,28,80,2336,272,625,0.435,73,200,0.365,199,425,0.468,0.494,102,176,0.58,117,287,404,94,60,82,80,154,719,OOR
Chuck Person,SF,29,77,2029,356,843,0.422,100,272,0.368,256,571,0.448,0.482,82,108,0.759,55,198,253,185,45,12,121,164,894,OOR
Richard Petruška,C,25,22,92,20,46,0.435,7,15,0.467,13,31,0.419,0.511,6,8,0.75,9,22,31,1,2,3,15,15,53,OOR
Bobby Phills,SG,24,72,1531,242,514,0.471,1,12,0.083,241,502,0.48,0.472,113,157,0.72,71,141,212,133,67,12,63,135,598,OOR
Ricky Pierce,SG,34,51,1022,272,577,0.471,6,32,0.188,266,545,0.488,0.477,189,211,0.896,29,54,83,91,42,5,64,84,739,OOR
Ed Pinckney,PF,30,76,1524,151,289,0.522,0,0,0.0,151,289,0.522,0.522,92,125,0.736,160,318,478,62,58,44,62,131,394,OOR
Scottie Pippen,SF,28,72,2759,627,1278,0.491,63,197,0.32,564,1081,0.522,0.515,270,409,0.66,173,456,629,403,211,58,232,227,1587,Candidate
Olden Polynice,C,29,68,2402,346,662,0.523,0,2,0.0,346,660,0.524,0.523,97,191,0.508,299,510,809,41,42,67,78,189,789,OOR
Terry Porter,PG,30,77,2074,348,836,0.416,110,282,0.39,238,554,0.43,0.482,204,234,0.872,45,170,215,401,79,18,166,132,1010,OOR
Brent Price,PG,25,65,1035,141,326,0.433,50,150,0.333,91,176,0.517,0.509,68,87,0.782,31,59,90,213,55,2,119,114,400,OOR
Mark Price,PG,29,76,2386,480,1005,0.478,118,297,0.397,362,708,0.511,0.536,238,268,0.888,39,189,228,589,103,11,189,93,1316,OOR
Dino Radja,PF,26,80,2303,491,942,0.521,0,1,0.0,491,941,0.522,0.521,226,301,0.751,191,386,577,114,70,67,149,276,1208,OOR
Kurt Rambis,PF,35,50,635,59,114,0.518,0,1,0.0,59,113,0.522,0.518,46,71,0.648,84,105,189,32,22,23,26,89,164,OOR
Mark Randall,PF,26,28,155,17,50,0.34,2,14,0.143,15,36,0.417,0.36,22,28,0.786,9,13,22,11,8,3,10,18,58,OOR
J.R. Reid,PF,25,70,1344,260,530,0.491,0,3,0.0,260,527,0.493,0.491,107,153,0.699,91,129,220,73,43,25,84,165,627,OOR
Glen Rice,SF,26,81,2999,663,1421,0.467,132,346,0.382,531,1075,0.494,0.513,250,284,0.88,76,358,434,184,110,32,130,186,1708,OOR
Pooh Richardson,PG,27,37,1022,160,354,0.452,3,12,0.25,157,342,0.459,0.456,47,77,0.61,28,82,110,237,32,3,88,78,370,OOR
Mitch Richmond,SG,28,78,2897,635,1428,0.445,127,312,0.407,508,1116,0.455,0.489,426,511,0.834,70,216,286,313,103,17,216,211,1823,OOR
Isaiah Rider,SG,22,79,2415,522,1115,0.468,54,150,0.36,468,965,0.485,0.492,215,265,0.811,118,197,315,202,54,28,218,194,1313,OOR
Eric Riley,C,23,47,219,34,70,0.486,0,1,0.0,34,69,0.493,0.486,20,37,0.541,24,35,59,9,5,9,15,30,88,OOR
Doc Rivers,PG,32,19,499,55,127,0.433,19,52,0.365,36,75,0.48,0.508,14,22,0.636,4,35,39,100,25,5,29,44,143,OOR
Stanley Roberts,C,23,14,350,43,100,0.43,0,0,0.0,43,100,0.43,0.43,18,44,0.409,27,66,93,11,6,25,24,54,104,OOR
Clifford Robinson,C,27,82,2853,641,1404,0.457,13,53,0.245,628,1351,0.465,0.461,352,460,0.765,164,386,550,159,118,111,169,263,1647,OOR
David Robinson,C,28,80,3241,840,1658,0.507,10,29,0.345,830,1629,0.51,0.51,693,925,0.749,241,614,855,381,139,265,253,228,2383,Candidate
James Robinson,PG,23,58,673,104,285,0.365,23,73,0.315,81,212,0.382,0.405,45,67,0.672,34,44,78,68,30,15,52,69,276,OOR
Larry Robinson,SG,26,6,55,10,20,0.5,2,8,0.25,8,12,0.667,0.55,3,8,0.375,4,6,10,6,7,0,10,8,25,OOR
Rumeal Robinson,PG,27,31,396,55,152,0.362,8,20,0.4,47,132,0.356,0.388,13,29,0.448,6,26,32,63,18,3,43,48,131,OOR
Dennis Rodman,PF,32,79,2989,156,292,0.534,5,24,0.208,151,268,0.563,0.543,53,102,0.52,453,914,1367,184,52,32,138,229,370,OOR
Rodney Rogers,SF,22,79,1406,239,545,0.439,35,92,0.38,204,453,0.45,0.471,127,189,0.672,90,136,226,101,63,48,131,195,640,OOR
Tree Rollins,C,38,45,384,29,53,0.547,0,0,0.0,29,53,0.547,0.547,18,30,0.6,33,63,96,9,7,35,13,55,76,OOR
Sean Rooks,C,24,47,1255,193,393,0.491,0,1,0.0,193,392,0.492,0.491,150,210,0.714,84,175,259,49,21,44,80,109,536,OOR
Donald Royal,SF,27,74,1357,174,347,0.501,0,2,0.0,174,345,0.504,0.501,199,269,0.74,94,154,248,61,50,16,76,121,547,OOR
Bryon Russell,SF,23,67,1121,135,279,0.484,2,22,0.091,133,257,0.518,0.487,62,101,0.614,61,120,181,54,68,19,55,138,334,OOR
John Salley,PF,29,76,1910,208,436,0.477,2,3,0.667,206,433,0.476,0.479,164,225,0.729,132,275,407,135,56,78,94,260,582,OOR
Danny Schayes,C,34,36,363,28,84,0.333,0,0,0.0,28,84,0.333,0.333,29,32,0.906,31,48,79,13,10,10,23,45,85,OOR
Steve Scheffler,C,26,35,152,28,46,0.609,0,0,0.0,28,46,0.609,0.609,19,20,0.95,11,15,26,6,7,0,8,25,75,OOR
Dwayne Schintzius,C,25,30,319,29,84,0.345,0,0,0.0,29,84,0.345,0.345,10,17,0.588,26,63,89,13,7,17,13,49,68,OOR
Detlef Schrempf,SF,31,81,2728,445,903,0.493,22,68,0.324,423,835,0.507,0.505,300,390,0.769,144,310,454,275,73,9,173,273,1212,OOR
Byron Scott,SG,32,67,1197,256,548,0.467,27,74,0.365,229,474,0.483,0.492,157,195,0.805,19,91,110,133,62,9,103,80,696,OOR
Dennis Scott,SF,25,82,2283,384,949,0.405,155,388,0.399,229,561,0.408,0.486,123,159,0.774,54,164,218,216,81,32,93,161,1046,OOR
Malik Sealy,SF,23,43,623,111,274,0.405,4,16,0.25,107,258,0.415,0.412,59,87,0.678,43,75,118,48,31,8,51,84,285,OOR
Rony Seikaly,C,28,72,2410,392,803,0.488,0,2,0.0,392,801,0.489,0.488,304,422,0.72,244,496,740,136,59,100,195,279,1088,OOR
Brian Shaw,SG,27,77,2037,278,667,0.417,73,216,0.338,205,451,0.455,0.472,64,89,0.719,104,246,350,385,71,21,173,195,693,OOR
Lionel Simmons,SF,25,75,2702,436,996,0.438,6,17,0.353,430,979,0.439,0.441,251,323,0.777,168,394,562,305,104,50,183,189,1129,OOR
Scott Skiles,PG,29,82,2303,276,644,0.429,68,165,0.412,208,479,0.434,0.481,195,222,0.878,42,147,189,503,47,2,193,171,815,OOR
Charles Smith,SF,28,43,1105,176,397,0.443,8,16,0.5,168,381,0.441,0.453,87,121,0.719,66,99,165,50,26,45,64,144,447,OOR
Chris Smith,PG,23,80,1617,184,423,0.435,10,39,0.256,174,384,0.453,0.447,95,141,0.674,15,107,122,285,38,18,101,131,473,OOR
Doug Smith,PF,24,79,1684,295,678,0.435,2,9,0.222,293,669,0.438,0.437,106,127,0.835,114,235,349,119,82,38,93,287,698,OOR
Kenny Smith,PG,28,78,2209,341,711,0.48,89,220,0.405,252,491,0.513,0.542,135,155,0.871,24,114,138,327,59,4,126,121,906,OOR
LaBradford Smith,SG,24,66,877,124,306,0.405,21,60,0.35,103,246,0.419,0.44,63,84,0.75,34,50,84,109,40,5,50,96,332,OOR
Reggie Smith,PF,23,43,316,29,72,0.403,0,0,0.0,29,72,0.403,0.403,18,38,0.474,40,59,99,4,12,6,12,47,76,OOR
Steve Smith,SG,24,78,2776,491,1076,0.456,91,262,0.347,400,814,0.491,0.499,273,327,0.835,156,196,352,394,84,35,202,217,1346,OOR
Tony Smith,SG,25,73,1617,272,617,0.441,16,50,0.32,256,567,0.451,0.454,85,119,0.714,106,89,195,148,59,14,76,128,645,OOR
Rik Smits,C,27,78,2113,493,923,0.534,0,1,0.0,493,922,0.535,0.534,238,300,0.793,135,348,483,156,49,82,151,281,1224,OOR
Andre Spencer,SF,29,28,349,52,118,0.441,0,0,0.0,52,118,0.441,0.441,55,77,0.714,30,43,73,22,19,7,21,43,159,OOR
Elmore Spencer,C,24,76,1930,288,540,0.533,0,2,0.0,288,538,0.535,0.533,97,162,0.599,96,319,415,75,30,127,168,208,673,OOR
Felton Spencer,C,26,79,2210,256,507,0.505,0,0,0.0,256,507,0.505,0.505,165,272,0.607,235,423,658,43,41,67,127,304,677,OOR
Latrell Sprewell,SG,23,82,3533,613,1417,0.433,141,391,0.361,472,1026,0.46,0.482,353,456,0.774,80,321,401,385,180,76,226,158,1720,OOR
John Starks,SG,28,59,2057,410,977,0.42,113,337,0.335,297,640,0.464,0.477,187,248,0.754,37,148,185,348,95,6,184,191,1120,OOR
Larry Stewart,SF,25,3,35,3,8,0.375,0,0,0.0,3,8,0.375,0.375,7,10,0.7,1,6,7,2,2,1,2,4,13,OOR
Bryant Stith,SG,23,82,2853,365,811,0.45,2,9,0.222,363,802,0.453,0.451,291,351,0.829,119,230,349,199,116,16,131,165,1023,OOR
John Stockton,PG,31,82,2969,458,868,0.528,48,149,0.322,410,719,0.57,0.555,272,338,0.805,72,186,258,1031,199,22,266,236,1236,OOR
Rod Strickland,PG,27,82,2889,528,1093,0.483,2,10,0.2,526,1083,0.486,0.484,353,471,0.749,122,248,370,740,147,24,257,171,1411,OOR
Derek Strong,PF,25,67,1131,141,341,0.413,3,13,0.231,138,328,0.421,0.418,159,206,0.772,109,172,281,48,38,14,61,69,444,OOR
Isiah Thomas,PG,32,58,1750,318,763,0.417,39,126,0.31,279,637,0.438,0.442,181,258,0.702,46,113,159,399,68,6,202,126,856,OOR
Kevin Thompson,C,22,14,58,6,14,0.429,0,1,0.0,6,13,0.462,0.429,1,2,0.5,7,6,13,3,0,2,5,11,13,OOR
LaSalle Thompson,C,32,30,282,27,77,0.351,0,0,0.0,27,77,0.351,0.351,16,30,0.533,26,49,75,16,10,8,23,59,70,OOR
Otis Thorpe,PF,31,82,2909,449,801,0.561,0,2,0.0,449,799,0.562,0.561,251,382,0.657,271,599,870,189,66,28,185,253,1149,OOR
Sedale Threatt,PG,32,81,2278,411,852,0.482,5,33,0.152,406,819,0.496,0.485,138,155,0.89,28,125,153,344,110,19,106,186,965,OOR
Wayman Tisdale,PF,29,79,2557,552,1102,0.501,0,0,0.0,552,1102,0.501,0.501,215,266,0.808,159,401,560,139,37,52,124,290,1319,OOR
Tom Tolbert,SF,28,49,640,74,177,0.418,6,16,0.375,68,161,0.422,0.435,33,45,0.733,36,72,108,30,13,15,39,61,187,OOR
Sedric Toney,PG,31,12,64,2,12,0.167,0,1,0.0,2,11,0.182,0.167,2,2,1.0,1,2,3,11,0,0,5,8,6,OOR
Keith Tower,C,23,11,32,4,9,0.444,0,0,0.0,4,9,0.444,0.444,0,0,0.0,0,6,6,1,0,0,0,6,8,OOR
Jeff Turner,PF,31,68,1536,199,426,0.467,18,55,0.327,181,371,0.488,0.488,35,45,0.778,79,192,271,60,23,11,75,239,451,OOR
Nick Van Exel,PG,22,81,2700,413,1049,0.394,123,364,0.338,290,685,0.423,0.452,150,192,0.781,47,191,238,466,85,8,145,154,1099,OOR
