Player,Pos,Age,Tm,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,First,Share,Status,Season,W
Bob Lanier,C,35,MIL,72,2007,392,685,0.572,0,3,0.0,392,682,0.575,0.572,194,274,0.708,141,314,455,186,58,51,163,228,978,17.7,0.607,0.004,0.4,8.3,17.1,12.9,13.9,1.4,1.5,16.8,20.4,3.4,3.3,6.7,0.16,1.6,1.1,2.6,2.3,0,0.0,OOR,1984,50.0
Allen Leavell,PG,26,HOU,82,2009,349,731,0.477,11,71,0.155,338,660,0.512,0.485,238,286,0.832,31,86,117,459,107,12,184,199,947,15.9,0.553,0.097,0.391,1.7,4.6,3.1,29.7,2.4,0.3,17.7,20.4,2.8,1.6,4.3,0.104,0.8,-0.2,0.6,1.3,0,0.0,OOR,1984,54.0
Ronnie Lester,PG,25,CHI,43,687,78,188,0.415,1,5,0.2,77,183,0.421,0.418,75,87,0.862,20,26,46,168,30,6,72,59,232,12.5,0.513,0.027,0.463,3.3,4.4,3.8,34.3,2.1,0.5,24.1,18.0,0.2,0.5,0.7,0.048,-0.4,-0.8,-1.2,0.1,0,0.0,OOR,1984,27.0
Fat Lever,PG,23,POR,81,2010,313,701,0.447,3,15,0.2,310,686,0.452,0.449,159,214,0.743,96,122,218,372,135,31,125,178,788,15.8,0.495,0.021,0.305,5.5,7.4,6.4,24.3,3.2,0.9,13.6,18.4,2.5,2.2,4.8,0.114,1.1,1.2,2.3,2.2,0,0.0,OOR,1984,41.0
Cliff Levingston,PF,23,DET,80,1746,229,436,0.525,0,3,0.0,229,433,0.529,0.525,125,186,0.672,234,311,545,109,44,78,77,281,583,14.8,0.563,0.007,0.427,13.7,19.7,16.6,7.6,1.2,2.5,12.9,13.1,3.2,2.1,5.3,0.144,0.1,0.3,0.4,1.1,0,0.0,OOR,1984,49.0
Steve Lingenfelter,PF,25,SAS,3,14,1,1,1.0,0,0,0.0,1,1,1.0,1.0,0,2,0.0,3,1,4,1,0,0,1,6,2,2.7,0.532,0.0,2.0,23.2,7.5,15.2,7.9,0.0,0.0,34.7,8.0,0.0,0.0,0.0,0.007,-4.6,-0.2,-4.8,0.0,0,0.0,OOR,1984,29.0
Alton Lister,PF,25,MIL,82,1955,256,512,0.5,0,0,0.0,256,512,0.5,0.5,114,182,0.626,156,447,603,110,41,140,153,327,626,12.5,0.529,0.0,0.355,9.4,25.0,17.5,7.7,1.0,4.2,20.5,16.1,-0.1,4.1,4.0,0.098,-3.0,2.0,-0.9,0.5,0,0.0,OOR,1984,50.0
Lewis Lloyd,SG,24,HOU,82,2578,610,1182,0.516,3,13,0.231,607,1169,0.519,0.517,235,298,0.789,128,167,295,321,102,44,245,211,1458,16.3,0.555,0.011,0.252,5.4,7.0,6.2,17.6,1.8,0.9,15.7,23.8,2.6,2.0,4.6,0.085,1.1,-0.4,0.7,1.8,0,0.0,OOR,1984,54.0
Darrell Lockhart,C,23,SAS,2,14,2,2,1.0,0,0,0.0,2,2,1.0,1.0,0,0,0.0,0,3,3,0,0,0,2,5,4,1.6,1.0,0.0,0.0,0.0,22.4,11.4,0.0,0.0,0.0,50.0,11.1,0.0,0.0,0.0,-0.048,-4.8,0.0,-4.9,0.0,0,0.0,OOR,1984,29.0
Kevin Loder,SF,24,KCK,11,137,19,43,0.442,1,3,0.333,18,40,0.45,0.453,9,13,0.692,7,11,18,14,3,5,11,16,48,9.5,0.493,0.07,0.302,5.7,9.3,7.5,13.7,1.0,2.1,18.4,17.5,0.0,0.1,0.1,0.023,-2.5,0.0,-2.5,0.0,0,0.0,OOR,1984,37.0
John Long,SG,27,DET,82,2514,545,1155,0.472,1,5,0.2,544,1150,0.473,0.472,243,275,0.884,139,150,289,205,93,18,143,199,1334,14.9,0.523,0.004,0.238,5.7,6.6,6.1,11.1,1.7,0.4,10.1,21.7,3.6,1.7,5.3,0.102,0.4,-0.8,-0.4,1.0,0,0.0,OOR,1984,49.0
Sidney Lowe,PG,24,IND,78,1238,107,259,0.413,2,18,0.111,105,241,0.436,0.417,108,139,0.777,30,92,122,269,93,5,106,112,324,12.2,0.506,0.069,0.537,2.7,8.2,5.4,27.7,3.5,0.2,24.9,14.2,0.1,1.6,1.7,0.066,-2.0,1.4,-0.6,0.4,0,0.0,OOR,1984,26.0
John Lucas,PG,30,SAS,63,1807,275,595,0.462,19,69,0.275,256,526,0.487,0.478,120,157,0.764,23,157,180,673,92,5,147,123,689,18.1,0.519,0.116,0.264,1.4,9.1,5.3,45.1,2.3,0.1,18.1,17.4,3.4,0.9,4.3,0.114,3.2,-0.7,2.5,2.0,0,0.0,OOR,1984,29.0
Maurice Lucas,PF,31,PHO,75,2309,451,908,0.497,0,5,0.0,451,903,0.499,0.497,293,383,0.765,208,517,725,203,55,39,177,235,1195,18.1,0.555,0.006,0.422,10.5,26.3,18.4,12.0,1.1,1.0,14.1,22.3,3.6,2.8,6.4,0.134,1.1,-0.5,0.6,1.5,0,0.0,OOR,1984,30.0
Rudy Macklin,SF,25,NYK,8,65,12,30,0.4,0,0,0.0,12,30,0.4,0.4,11,13,0.846,5,6,11,3,1,0,6,17,35,9.0,0.49,0.0,0.433,9.4,11.2,10.3,6.9,0.7,0.0,14.4,26.7,0.0,0.1,0.1,0.053,-4.5,-0.6,-5.1,-0.1,0,0.0,OOR,1984,47.0
Kyle Macy,PG,26,PHO,82,2402,357,713,0.501,23,70,0.329,334,643,0.519,0.517,95,114,0.833,49,137,186,353,123,6,116,181,832,13.2,0.545,0.098,0.16,2.4,6.7,4.5,18.8,2.4,0.1,13.2,15.0,2.9,2.0,5.0,0.099,-0.5,0.6,0.1,1.3,0,0.0,OOR,1984,30.0
Rick Mahorn,PF,25,WSB,82,2701,307,605,0.507,0,0,0.0,307,605,0.507,0.507,125,192,0.651,169,569,738,131,62,123,142,358,739,11.3,0.536,0.0,0.317,7.3,24.5,15.9,6.7,1.1,2.6,17.1,13.1,0.7,4.1,4.8,0.085,-2.5,1.4,-1.1,0.6,0,0.0,OOR,1984,35.0
Jeff Malone,SG,22,WSB,81,1976,408,918,0.444,24,74,0.324,384,844,0.455,0.458,142,172,0.826,57,98,155,151,23,13,110,162,982,11.3,0.494,0.081,0.187,3.4,5.8,4.6,12.1,0.6,0.4,10.0,23.8,0.2,1.1,1.3,0.032,-1.5,-2.0,-3.5,-0.8,0,0.0,OOR,1984,35.0
Moses Malone,C,28,PHI,71,2613,532,1101,0.483,0,4,0.0,532,1097,0.485,0.483,545,727,0.75,352,598,950,96,71,110,250,188,1609,21.8,0.566,0.004,0.66,15.7,25.3,20.6,5.7,1.3,2.4,15.0,26.4,5.0,4.6,9.5,0.175,2.0,-1.2,0.8,1.8,0,0.046,Candidate,1984,52.0
Pace Mannion,SF,23,GSW,57,469,50,126,0.397,3,13,0.231,47,113,0.416,0.409,18,23,0.783,23,36,59,47,25,2,23,63,121,8.5,0.444,0.103,0.183,5.0,9.0,6.8,12.8,2.5,0.2,14.5,13.2,0.0,0.4,0.4,0.04,-3.4,0.9,-2.6,-0.1,0,0.0,OOR,1984,
Wes Matthews,PG,24,PHI,20,388,61,131,0.466,1,8,0.125,60,123,0.488,0.469,27,36,0.75,7,20,27,83,16,3,40,45,150,12.3,0.511,0.061,0.275,2.1,5.7,4.0,31.4,2.0,0.5,21.4,20.1,0.0,0.4,0.4,0.052,-2.1,-0.6,-2.7,0.0,0,0.0,OOR,1984,52.0
Cedric Maxwell,SF,28,BOS,80,2502,317,596,0.532,1,6,0.167,316,590,0.536,0.533,320,425,0.753,201,260,461,205,63,24,203,224,955,13.5,0.61,0.01,0.713,9.5,11.4,10.5,10.5,1.2,0.5,20.6,16.2,3.6,2.9,6.4,0.124,0.6,-0.2,0.4,1.5,0,0.0,OOR,1984,62.0
Bob McAdoo,C,32,LAL,70,1456,352,748,0.471,0,5,0.0,352,743,0.474,0.471,212,264,0.803,82,207,289,74,42,50,127,182,916,15.9,0.53,0.007,0.353,6.9,15.0,11.2,6.9,1.3,1.8,12.8,27.4,1.1,1.6,2.7,0.089,-1.7,-1.2,-2.8,-0.3,0,0.0,OOR,1984,42.0
Rodney McCray,SF,22,HOU,79,2081,335,672,0.499,1,4,0.25,334,668,0.5,0.499,182,249,0.731,173,277,450,176,53,54,120,205,853,14.4,0.546,0.006,0.371,9.0,14.3,11.6,10.8,1.2,1.4,13.3,17.1,2.7,1.9,4.6,0.106,0.4,0.0,0.4,1.3,0,0.0,OOR,1984,54.0
Scooter McCray,PF,23,SEA,47,520,47,121,0.388,0,0,0.0,47,121,0.388,0.388,35,50,0.7,45,70,115,44,11,19,34,73,129,8.7,0.451,0.0,0.413,9.9,15.2,12.6,10.8,1.0,2.0,19.2,14.1,-0.2,0.5,0.3,0.032,-3.5,0.4,-3.1,-0.1,0,0.0,OOR,1984,37.0
Hank McDowell,PF,24,SDC,57,611,85,197,0.431,0,3,0.0,85,194,0.438,0.431,38,56,0.679,63,92,155,37,14,2,49,77,208,9.6,0.469,0.015,0.284,11.7,17.0,14.4,7.7,1.1,0.2,18.1,17.6,-0.1,0.3,0.1,0.009,-2.7,-1.7,-4.4,-0.4,0,0.0,OOR,1984,
Mike McGee,SF,24,LAL,77,1425,347,584,0.594,2,12,0.167,345,572,0.603,0.596,61,113,0.54,117,76,193,81,49,6,111,176,757,14.7,0.597,0.021,0.193,10.0,5.6,7.7,7.8,1.6,0.2,14.9,21.0,1.8,1.0,2.8,0.095,0.0,-1.4,-1.4,0.2,0,0.0,OOR,1984,42.0
Kevin McHale,PF,26,BOS,82,2577,587,1055,0.556,1,3,0.333,586,1052,0.557,0.557,336,439,0.765,208,402,610,104,23,126,150,243,1511,20.0,0.605,0.003,0.416,9.5,17.1,13.4,6.0,0.4,2.7,10.7,22.3,7.0,3.5,10.5,0.196,2.5,-0.2,2.3,2.8,0,0.0,OOR,1984,62.0
Kevin McKenna,SG,25,IND,61,923,152,371,0.41,3,17,0.176,149,354,0.421,0.414,80,98,0.816,30,65,95,114,46,5,62,133,387,10.8,0.467,0.046,0.264,3.6,7.8,5.7,17.5,2.3,0.3,13.0,21.3,-0.3,1.0,0.6,0.031,-3.4,-0.1,-3.5,-0.4,0,0.0,OOR,1984,26.0
Billy McKinney,PG,28,SDC,80,843,136,305,0.446,0,2,0.0,136,303,0.449,0.446,39,46,0.848,7,47,54,161,27,0,48,84,311,11.7,0.478,0.007,0.151,0.9,6.3,3.6,25.1,1.5,0.0,12.9,17.6,0.7,0.1,0.9,0.049,-1.5,-1.3,-2.8,-0.2,0,0.0,OOR,1984,
Tom McMillen,C,31,WSB,62,1294,222,447,0.497,1,6,0.167,221,441,0.501,0.498,127,156,0.814,64,135,199,73,14,17,70,162,572,12.3,0.555,0.013,0.349,5.8,12.1,9.0,8.4,0.5,0.8,12.0,19.3,1.4,1.0,2.4,0.09,-1.4,-0.8,-2.2,-0.1,0,0.0,OOR,1984,35.0
Mark McNamara,C,24,SAS,70,1037,157,253,0.621,0,0,0.0,157,253,0.621,0.621,74,157,0.471,137,180,317,31,14,12,89,138,388,11.9,0.602,0.0,0.621,14.3,18.2,16.3,3.6,0.6,0.6,21.7,15.4,0.7,0.5,1.2,0.057,-1.5,-2.2,-3.6,-0.4,0,0.0,OOR,1984,29.0
Joe Meriweather,C,30,KCK,73,1501,193,363,0.532,0,0,0.0,193,363,0.532,0.532,94,123,0.764,111,242,353,51,35,61,83,247,480,10.9,0.575,0.0,0.339,8.3,18.7,13.4,4.5,1.1,2.3,16.6,13.4,1.2,1.7,2.9,0.092,-2.7,0.5,-2.3,-0.1,0,0.0,OOR,1984,37.0
Larry Micheaux,PF,23,KCK,39,332,49,90,0.544,0,0,0.0,49,90,0.544,0.544,21,39,0.538,40,73,113,19,21,11,21,46,119,16.1,0.555,0.0,0.433,13.5,25.6,19.4,7.7,3.0,1.9,16.4,15.5,0.3,0.6,0.9,0.13,-0.6,1.3,0.7,0.3,0,0.0,OOR,1984,37.0
Bob Miller,PF,27,SAS,2,8,2,3,0.667,0,0,0.0,2,3,0.667,0.667,0,0,0.0,2,3,5,1,0,1,0,5,4,25.0,0.667,0.0,0.0,27.1,39.2,33.3,17.2,0.0,6.5,0.0,14.5,0.0,0.0,0.1,0.36,-4.3,0.3,-4.0,0.0,0,0.0,OOR,1984,29.0
Mike Mitchell,SF,28,SAS,79,2853,779,1597,0.488,6,14,0.429,773,1583,0.488,0.49,275,353,0.779,188,382,570,93,62,73,141,251,1839,17.1,0.525,0.009,0.221,7.1,14.0,10.6,4.6,1.0,1.3,7.4,25.7,4.1,1.4,5.5,0.092,0.5,-2.2,-1.7,0.2,0,0.0,OOR,1984,29.0
Paul Mokeski,C,27,MIL,68,838,102,213,0.479,1,3,0.333,101,210,0.481,0.481,50,72,0.694,51,115,166,44,11,29,44,168,255,8.9,0.521,0.014,0.338,7.2,15.0,11.3,7.1,0.7,2.0,15.2,14.6,0.4,1.2,1.6,0.09,-3.9,0.7,-3.1,-0.2,0,0.0,OOR,1984,50.0
Sidney Moncrief,SG,26,MIL,79,3075,560,1125,0.498,5,18,0.278,555,1107,0.501,0.5,529,624,0.848,215,313,528,358,108,27,217,204,1654,19.8,0.591,0.016,0.555,8.3,11.1,9.8,17.1,1.7,0.5,13.4,22.2,8.4,4.2,12.7,0.198,3.7,0.4,4.1,4.7,1,0.092,Candidate,1984,50.0
Johnny Moore,PG,25,SAS,59,1650,231,518,0.446,28,87,0.322,203,431,0.471,0.473,105,139,0.755,37,141,178,566,123,20,143,168,595,17.5,0.514,0.168,0.268,2.4,8.9,5.7,40.9,3.4,0.6,19.8,17.0,2.4,1.4,3.8,0.11,2.3,0.8,3.1,2.1,0,0.0,OOR,1984,29.0
Larry Nance,PF,24,PHO,82,2899,601,1044,0.576,0,7,0.0,601,1037,0.58,0.576,249,352,0.707,227,451,678,214,86,174,177,274,1451,19.4,0.605,0.007,0.337,9.1,18.3,13.7,10.2,1.4,3.5,12.9,19.5,6.2,3.7,9.8,0.163,2.2,0.9,3.1,3.8,0,0.0,OOR,1984,30.0
Swen Nater,C,34,LAL,69,829,124,253,0.49,0,1,0.0,124,252,0.492,0.49,63,91,0.692,81,183,264,27,25,7,68,150,311,10.8,0.531,0.004,0.36,11.9,23.3,18.0,3.9,1.4,0.5,18.8,17.5,0.1,1.1,1.2,0.071,-3.8,-1.1,-4.9,-0.6,0,0.0,OOR,1984,42.0
Calvin Natt,SF,27,POR,79,2638,500,857,0.583,2,17,0.118,498,840,0.593,0.585,275,345,0.797,166,310,476,179,69,22,166,218,1277,16.9,0.633,0.02,0.403,7.3,14.3,10.7,9.3,1.2,0.5,14.1,17.9,6.3,2.1,8.4,0.154,2.2,-0.7,1.5,2.3,0,0.0,OOR,1984,41.0
Ed Nealy,PF,23,KCK,71,960,63,126,0.5,0,0,0.0,63,126,0.5,0.5,48,60,0.8,73,149,222,50,41,9,33,138,174,9.2,0.571,0.0,0.476,8.5,18.0,13.2,6.3,2.0,0.5,17.8,7.8,0.9,1.1,2.0,0.101,-2.1,1.4,-0.7,0.3,0,0.0,OOR,1984,37.0
Kurt Nimphius,C,25,DAL,82,2284,272,523,0.52,1,4,0.25,271,519,0.522,0.521,101,162,0.623,182,331,513,176,41,144,98,283,646,13.0,0.544,0.008,0.31,9.3,16.8,13.0,9.8,0.9,3.6,14.2,12.6,2.5,2.3,4.8,0.101,-0.9,1.2,0.3,1.3,0,0.0,OOR,1984,38.0
Norm Nixon,PG,28,SDC,82,3053,587,1270,0.462,11,46,0.239,576,1224,0.471,0.467,206,271,0.76,56,147,203,914,94,4,257,180,1391,16.9,0.501,0.036,0.213,2.1,5.4,3.8,41.1,1.5,0.1,15.6,21.5,5.1,0.3,5.4,0.085,3.1,-2.2,0.8,2.2,0,0.0,OOR,1984,
Audie Norris,C,23,POR,79,1157,124,246,0.504,0,0,0.0,124,246,0.504,0.504,104,149,0.698,82,175,257,76,30,34,114,231,352,8.7,0.565,0.0,0.606,8.2,18.4,13.2,8.1,1.2,1.7,26.8,14.8,-0.1,1.2,1.1,0.046,-4.1,0.4,-3.7,-0.5,0,0.0,OOR,1984,41.0
Mike O'Koren,SF,25,NJN,73,1191,186,385,0.483,5,28,0.179,181,357,0.507,0.49,53,87,0.609,71,104,175,95,34,11,75,148,430,10.0,0.508,0.073,0.226,6.7,10.1,8.4,10.5,1.3,0.5,15.1,16.6,0.3,1.2,1.5,0.062,-1.8,-0.4,-2.2,0.0,0,0.0,OOR,1984,45.0
Mark Olberding,PF,27,KCK,81,2160,249,504,0.494,0,1,0.0,249,503,0.495,0.494,261,318,0.821,119,326,445,192,50,28,166,291,759,11.5,0.589,0.002,0.631,6.2,17.5,11.7,11.5,1.1,0.7,20.5,15.1,2.0,2.1,4.1,0.091,-1.8,0.4,-1.4,0.3,0,0.0,OOR,1984,37.0
Jawann Oldham,C,26,CHI,64,870,110,218,0.505,0,0,0.0,110,218,0.505,0.505,39,66,0.591,75,158,233,33,15,76,83,139,259,10.0,0.524,0.0,0.303,9.8,21.2,15.4,5.4,0.8,5.1,25.1,15.7,-0.8,1.3,0.5,0.026,-4.7,1.4,-3.3,-0.3,0,0.0,OOR,1984,27.0
Louis Orr,SF,25,NYK,78,1640,262,572,0.458,0,0,0.0,262,572,0.458,0.458,173,211,0.82,101,127,228,61,66,17,95,142,697,12.4,0.524,0.0,0.369,7.5,9.4,8.4,5.4,2.0,0.6,12.5,19.3,1.3,2.3,3.5,0.103,-0.7,0.0,-0.8,0.5,0,0.0,OOR,1984,47.0
Robert Parish,C,30,BOS,80,2867,623,1140,0.546,0,0,0.0,623,1140,0.546,0.546,274,368,0.745,243,614,857,139,55,116,184,266,1520,19.2,0.584,0.0,0.323,10.0,23.5,17.0,7.0,0.9,2.3,12.4,21.3,5.7,4.8,10.5,0.175,1.8,0.1,1.9,2.8,0,0.0,OOR,1984,62.0
Billy Paultz,C,35,ATL,40,486,36,88,0.409,0,0,0.0,36,88,0.409,0.409,17,33,0.515,35,78,113,18,8,7,22,57,89,6.6,0.434,0.0,0.375,8.1,18.6,13.3,5.0,0.8,0.9,17.7,11.1,-0.3,0.5,0.3,0.027,-3.5,-0.4,-3.9,-0.2,0,0.0,OOR,1984,40.0
Jim Paxson,SG,26,POR,81,2686,680,1322,0.514,17,59,0.288,663,1263,0.525,0.521,345,410,0.841,68,105,173,251,122,10,142,165,1722,19.5,0.573,0.045,0.31,2.9,4.8,3.8,14.1,2.2,0.2,8.6,24.7,7.5,1.9,9.5,0.17,2.8,-0.5,2.2,2.9,0,0.0,OOR,1984,41.0
John Paxson,PG,23,SAS,49,458,61,137,0.445,4,22,0.182,57,115,0.496,0.46,16,26,0.615,4,29,33,149,10,2,32,47,142,12.7,0.478,0.161,0.19,0.9,6.6,3.8,38.5,1.0,0.2,17.7,15.3,0.5,0.1,0.6,0.058,0.3,-2.0,-1.7,0.0,0,0.0,OOR,1984,29.0
Roger Phegley,SG,27,DAL,13,87,11,35,0.314,2,5,0.4,9,30,0.3,0.343,4,4,1.0,2,9,11,11,1,0,6,11,28,4.9,0.381,0.143,0.114,2.7,11.7,7.2,16.0,0.6,0.0,14.0,20.3,-0.2,0.0,-0.1,-0.066,-5.0,-0.9,-5.9,-0.1,0,0.0,OOR,1984,38.0
Ricky Pierce,SG,24,SDC,69,1280,268,570,0.47,0,9,0.0,268,561,0.478,0.47,149,173,0.861,59,76,135,60,27,13,81,143,685,13.2,0.53,0.016,0.304,5.2,6.7,6.0,6.6,1.0,0.6,11.1,22.6,1.7,0.1,1.8,0.067,-1.1,-1.9,-3.0,-0.3,0,0.0,OOR,1984,
John Pinone,SF,22,ATL,7,65,7,13,0.538,0,0,0.0,7,13,0.538,0.538,6,10,0.6,0,10,10,3,2,1,5,11,20,7.8,0.575,0.0,0.769,0.0,17.8,8.8,6.5,1.5,0.9,22.3,14.9,0.0,0.1,0.1,0.04,-4.1,0.3,-3.8,0.0,0,0.0,OOR,1984,40.0
Tom Piotrowski,C,23,POR,18,78,12,26,0.462,0,0,0.0,12,26,0.462,0.462,6,6,1.0,6,10,16,5,1,3,6,22,30,9.2,0.524,0.0,0.231,8.9,15.6,12.1,8.4,0.6,2.3,17.3,17.9,0.0,0.1,0.1,0.07,-4.5,0.0,-4.6,-0.1,0,0.0,OOR,1984,41.0
Charles Pittman,PF,25,PHO,69,989,126,209,0.603,0,2,0.0,126,207,0.609,0.603,69,101,0.683,76,138,214,70,16,22,81,129,321,11.3,0.633,0.01,0.483,8.9,16.4,12.7,8.8,0.8,1.3,24.2,13.9,0.8,0.9,1.7,0.081,-1.4,-0.2,-1.7,0.1,0,0.0,OOR,1984,30.0
Ben Poquette,PF,28,CLE,51,858,75,171,0.439,1,5,0.2,74,166,0.446,0.442,34,43,0.791,57,125,182,49,20,33,28,114,185,9.6,0.487,0.029,0.251,7.3,17.2,12.1,7.5,1.1,2.3,12.8,10.6,0.4,0.9,1.3,0.075,-2.4,1.1,-1.3,0.1,0,0.0,OOR,1984,28.0
Paul Pressey,SG,25,MIL,81,1730,276,528,0.523,2,9,0.222,274,519,0.528,0.525,120,200,0.6,102,180,282,252,86,50,157,241,674,14.5,0.547,0.017,0.379,7.0,11.4,9.3,20.7,2.5,1.7,20.3,18.9,0.9,2.9,3.8,0.106,-0.1,2.0,1.9,1.7,0,0.0,OOR,1984,50.0
Kurt Rambis,PF,25,LAL,47,743,63,113,0.558,0,0,0.0,63,113,0.558,0.558,42,66,0.636,82,184,266,34,30,14,56,108,168,10.9,0.591,0.0,0.584,13.4,26.1,20.2,5.1,1.9,1.0,28.3,10.7,0.3,1.2,1.5,0.095,-2.0,0.5,-1.5,0.1,0,0.0,OOR,1984,42.0
Kelvin Ransey,PG,25,NJN,80,1937,304,700,0.434,7,32,0.219,297,668,0.445,0.439,145,183,0.792,28,99,127,483,91,6,141,182,760,14.0,0.487,0.046,0.261,1.6,5.9,3.7,33.0,2.2,0.2,15.3,18.9,1.8,2.0,3.8,0.095,0.2,-0.3,-0.1,0.9,0,0.0,OOR,1984,45.0
Leo Rautins,SF,23,PHI,28,196,21,58,0.362,0,0,0.0,21,58,0.362,0.362,6,10,0.6,9,24,33,29,9,2,19,31,48,6.2,0.385,0.0,0.172,5.4,13.5,9.6,20.0,2.2,0.6,23.3,17.2,-0.4,0.3,-0.1,-0.024,-4.9,0.4,-4.5,-0.1,0,0.0,OOR,1984,52.0
Robert Reid,SF,28,HOU,64,1936,406,857,0.474,2,8,0.25,404,849,0.476,0.475,81,123,0.659,97,244,341,217,88,30,92,243,895,14.5,0.491,0.009,0.144,5.4,13.5,9.5,15.3,2.1,0.8,9.2,20.4,1.5,2.1,3.5,0.088,-0.7,0.7,0.0,1.0,0,0.0,OOR,1984,54.0
Clint Richardson,SG,27,PHI,69,1571,221,473,0.467,0,4,0.0,221,469,0.471,0.467,79,103,0.767,62,103,165,155,49,23,100,145,521,10.0,0.503,0.008,0.218,4.6,7.2,6.0,14.0,1.5,0.8,16.2,16.3,0.3,1.6,1.9,0.057,-2.1,-0.2,-2.2,-0.1,0,0.0,OOR,1984,52.0
Micheal Ray Richardson,PG,28,NJN,48,1285,243,528,0.46,14,58,0.241,229,470,0.487,0.473,76,108,0.704,56,116,172,214,103,20,118,156,576,15.1,0.5,0.11,0.205,4.9,10.5,7.6,23.0,3.7,0.9,17.0,21.5,0.3,2.1,2.4,0.09,-0.4,2.2,1.8,1.2,0,0.0,OOR,1984,45.0
Doc Rivers,PG,22,ATL,81,1938,250,541,0.462,2,12,0.167,248,529,0.469,0.464,255,325,0.785,72,148,220,314,127,30,174,286,757,14.9,0.553,0.022,0.601,4.2,8.9,6.5,23.7,3.3,0.9,20.3,19.1,1.6,2.6,4.2,0.103,-0.8,1.8,1.1,1.5,0,0.0,OOR,1984,40.0
Anthony Roberts,SF,28,DEN,19,197,34,91,0.374,0,0,0.0,34,91,0.374,0.374,13,18,0.722,20,31,51,13,5,1,17,43,81,6.7,0.409,0.0,0.198,10.4,17.0,13.6,8.0,1.1,0.3,14.7,22.2,-0.3,0.1,-0.2,-0.058,-5.7,-2.1,-7.9,-0.4,0,0.0,OOR,1984,38.0
Fred Roberts,PF,23,SAS,79,1531,214,399,0.536,1,4,0.25,213,395,0.539,0.538,144,172,0.837,102,202,304,98,52,38,100,219,573,12.6,0.604,0.01,0.431,7.2,13.8,10.6,7.6,1.5,1.3,17.4,14.5,2.0,0.9,3.0,0.093,-1.0,0.1,-0.9,0.4,0,0.0,OOR,1984,29.0
Rick Robey,C,28,PHO,61,856,140,257,0.545,1,1,1.0,139,256,0.543,0.547,61,88,0.693,80,118,198,65,20,14,77,120,342,12.8,0.578,0.004,0.342,10.9,16.2,13.5,9.9,1.1,0.9,20.7,17.9,0.6,0.8,1.4,0.078,-1.3,-0.7,-2.0,0.0,0,0.0,OOR,1984,30.0
Cliff Robinson,C,23,CLE,73,2402,533,1185,0.45,1,2,0.5,532,1183,0.45,0.45,234,334,0.701,156,597,753,185,51,32,187,195,1301,16.6,0.488,0.002,0.282,7.1,29.3,17.8,12.3,1.0,0.8,12.3,26.4,0.2,2.9,3.1,0.062,0.2,-0.8,-0.6,0.9,0,0.0,OOR,1984,28.0
Truck Robinson,PF,32,NYK,65,2135,284,581,0.489,0,0,0.0,284,581,0.489,0.489,133,206,0.646,171,374,545,94,43,27,160,217,701,10.4,0.522,0.0,0.355,9.8,21.2,15.5,6.1,1.0,0.8,19.2,16.2,-0.1,3.3,3.2,0.071,-2.0,-0.2,-2.2,-0.1,0,0.0,OOR,1984,47.0
Dave Robisch,C,34,DEN,31,340,35,96,0.365,0,0,0.0,35,96,0.365,0.365,22,26,0.846,15,43,58,20,3,2,12,36,92,6.5,0.428,0.0,0.271,4.9,14.0,9.4,6.8,0.4,0.3,10.0,13.7,-0.1,0.1,0.1,0.009,-3.3,-1.0,-4.4,-0.3,0,0.0,OOR,1984,38.0
Tree Rollins,C,28,ATL,77,2351,274,529,0.518,0,0,0.0,274,529,0.518,0.518,118,190,0.621,200,393,593,62,35,277,101,297,666,14.2,0.544,0.0,0.359,9.6,19.4,14.4,3.8,0.7,7.0,14.2,13.1,1.8,3.8,5.5,0.113,-1.3,2.3,1.0,1.8,0,0.0,OOR,1984,40.0
Lorenzo Romar,PG,25,MIL,68,1022,161,351,0.459,4,33,0.121,157,318,0.494,0.464,67,94,0.713,21,72,93,193,55,8,63,77,393,14.8,0.501,0.094,0.268,2.4,7.7,5.2,26.8,2.7,0.5,13.8,18.8,0.9,1.5,2.4,0.113,0.1,1.2,1.2,0.8,0,0.0,OOR,1984,50.0
Dan Roundfield,PF,30,ATL,73,2610,503,1038,0.485,0,11,0.0,503,1027,0.49,0.485,374,486,0.77,206,515,721,184,61,74,205,221,1380,18.9,0.551,0.011,0.468,8.9,22.9,15.8,11.4,1.2,1.7,14.1,24.1,3.5,3.6,7.1,0.131,1.8,-0.1,1.7,2.4,0,0.0,OOR,1984,40.0
Jeff Ruland,C,25,WSB,75,3082,599,1035,0.579,1,7,0.143,598,1028,0.582,0.579,466,636,0.733,265,657,922,296,68,72,342,285,1665,19.6,0.633,0.007,0.614,10.0,24.8,17.4,14.9,1.1,1.3,20.6,23.0,5.0,4.3,9.3,0.144,1.9,0.7,2.6,3.6,1,0.05,Candidate,1984,35.0
