Player,Pos,Age,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Status,Season
Stan Kimbrough,PG,23,10,50,7,16,0.438,0,0,0.0,7,16,0.438,0.438,2,2,1.0,4,3,7,5,4,0,4,4,16,OOR,1990
Bernard King,SF,33,82,2687,711,1459,0.487,3,23,0.13,708,1436,0.493,0.488,412,513,0.803,129,275,404,376,51,7,248,230,1837,OOR,1990
Stacey King,PF,23,82,1777,267,530,0.504,0,1,0.0,267,529,0.505,0.504,194,267,0.727,169,215,384,87,38,58,119,215,728,OOR,1990
Greg Kite,C,28,71,1515,101,234,0.432,1,1,1.0,100,233,0.429,0.434,27,54,0.5,131,246,377,76,31,51,76,201,230,OOR,1990
Joe Kleine,C,28,81,1365,176,367,0.48,0,4,0.0,176,363,0.485,0.48,83,100,0.83,117,238,355,46,15,27,64,170,435,OOR,1990
Jon Koncak,C,26,54,977,78,127,0.614,0,1,0.0,78,126,0.619,0.614,42,79,0.532,58,168,226,23,38,34,47,182,198,OOR,1990
Frank Kornet,PF,23,57,438,42,114,0.368,5,20,0.25,37,94,0.394,0.39,24,39,0.615,25,46,71,21,14,3,23,54,113,OOR,1990
Larry Krystkowiak,PF,25,16,381,43,118,0.364,0,2,0.0,43,116,0.371,0.364,26,33,0.788,16,60,76,25,10,2,19,41,112,OOR,1990
Bill Laimbeer,C,32,81,2675,380,785,0.484,57,158,0.361,323,627,0.515,0.52,164,192,0.854,166,614,780,171,57,84,98,278,981,OOR,1990
Jerome Lane,PF,23,67,956,145,309,0.469,0,5,0.0,145,304,0.477,0.469,44,120,0.367,144,217,361,105,53,17,85,189,334,OOR,1990
Andrew Lang,C,23,74,1011,97,174,0.557,0,0,0.0,97,174,0.557,0.557,64,98,0.653,83,188,271,21,22,133,41,171,258,OOR,1990
Jeff Lebo,SG,23,4,32,2,7,0.286,0,0,0.0,2,7,0.286,0.286,2,2,1.0,2,2,4,3,2,0,1,7,6,OOR,1990
Eric Leckner,C,23,77,764,125,222,0.563,0,0,0.0,125,222,0.563,0.563,81,109,0.743,48,144,192,19,15,23,63,157,331,OOR,1990
Tim Legler,SG,23,11,83,11,29,0.379,0,1,0.0,11,28,0.393,0.379,6,6,1.0,4,4,8,6,2,0,4,12,28,OOR,1990
Gary Leonard,C,22,22,127,13,31,0.419,0,1,0.0,13,30,0.433,0.419,6,14,0.429,10,17,27,1,3,9,8,26,32,OOR,1990
Jim Les,PG,26,7,92,5,14,0.357,0,1,0.0,5,13,0.385,0.357,13,17,0.765,3,4,7,21,3,0,10,9,23,OOR,1990
Clifford Lett,PG,24,4,28,2,8,0.25,0,0,0.0,2,8,0.25,0.25,0,0,0.0,0,0,0,1,0,0,2,8,4,OOR,1990
Fat Lever,SG,29,79,2832,568,1283,0.443,36,87,0.414,532,1196,0.445,0.457,271,337,0.804,230,504,734,517,168,13,156,172,1443,OOR,1990
Cliff Levingston,PF,29,75,1706,216,424,0.509,1,5,0.2,215,419,0.513,0.511,83,122,0.68,113,206,319,80,55,41,49,216,516,OOR,1990
Ralph Lewis,SG-SF,26,7,26,4,7,0.571,0,0,0.0,4,7,0.571,0.571,2,2,1.0,4,2,6,0,1,0,2,3,10,OOR,1990
Reggie Lewis,SG,24,79,2522,540,1089,0.496,4,15,0.267,536,1074,0.499,0.498,256,317,0.808,109,238,347,225,88,63,120,216,1340,OOR,1990
Todd Lichti,SG,23,79,1326,250,514,0.486,0,14,0.0,250,500,0.5,0.486,130,174,0.747,49,102,151,116,55,13,95,145,630,OOR,1990
Alton Lister,C,31,3,40,4,8,0.5,0,1,0.0,4,7,0.571,0.5,4,7,0.571,5,3,8,2,1,0,0,8,12,OOR,1990
Lewis Lloyd,SG,30,21,123,30,53,0.566,0,0,0.0,30,53,0.566,0.566,9,16,0.563,8,10,18,11,3,0,20,12,69,OOR,1990
Brad Lohaus,PF,25,80,1943,305,663,0.46,47,137,0.343,258,526,0.49,0.495,75,103,0.728,98,300,398,168,58,88,109,211,732,OOR,1990
Grant Long,PF,23,81,1856,257,532,0.483,0,3,0.0,257,529,0.486,0.483,172,241,0.714,156,246,402,96,91,38,139,300,686,OOR,1990
John Long,SG,33,48,1030,174,384,0.453,10,29,0.345,164,355,0.462,0.466,46,55,0.836,26,57,83,85,45,5,75,66,404,OOR,1990
Sidney Lowe,PG,30,80,1744,73,229,0.319,2,9,0.222,71,220,0.323,0.323,39,54,0.722,41,122,163,337,73,4,63,114,187,OOR,1990
John Lucas,PG,36,49,938,109,291,0.375,26,87,0.299,83,204,0.407,0.419,42,55,0.764,19,71,90,238,45,2,85,59,286,OOR,1990
Rick Mahorn,PF,31,75,2271,313,630,0.497,2,9,0.222,311,621,0.501,0.498,183,256,0.715,167,401,568,98,44,103,104,251,811,OOR,1990
Dan Majerle,SG,24,73,2244,296,698,0.424,19,80,0.238,277,618,0.448,0.438,198,260,0.762,144,286,430,188,100,32,82,177,809,OOR,1990
Jeff Malone,SG,28,75,2567,781,1592,0.491,1,6,0.167,780,1586,0.492,0.491,257,293,0.877,54,152,206,243,48,6,125,116,1820,OOR,1990
Karl Malone,PF,26,82,3122,914,1627,0.562,16,43,0.372,898,1584,0.567,0.567,696,913,0.762,232,679,911,226,121,50,304,259,2540,Candidate,1990
Moses Malone,C,34,81,2735,517,1077,0.48,1,9,0.111,516,1068,0.483,0.481,493,631,0.781,364,448,812,130,47,84,232,158,1528,OOR,1990
Danny Manning,PF,23,71,2269,440,826,0.533,0,5,0.0,440,821,0.536,0.533,274,370,0.741,142,280,422,187,91,39,188,261,1154,OOR,1990
Roy Marble,SG,23,24,162,16,58,0.276,0,2,0.0,16,56,0.286,0.276,19,29,0.655,15,9,24,11,7,1,14,16,51,OOR,1990
Šarūnas Marčiulionis,SG,25,75,1695,289,557,0.519,10,39,0.256,279,518,0.539,0.528,317,403,0.787,84,137,221,121,94,7,137,230,905,OOR,1990
Jeff Martin,SG,23,69,1351,170,414,0.411,2,15,0.133,168,399,0.421,0.413,91,129,0.705,78,81,159,44,41,16,47,97,433,OOR,1990
Anthony Mason,PF,23,21,108,14,40,0.35,0,0,0.0,14,40,0.35,0.35,9,15,0.6,11,23,34,7,2,2,11,20,37,OOR,1990
Wes Matthews,PG,30,1,13,1,3,0.333,0,1,0.0,1,2,0.5,0.333,2,2,1.0,0,0,0,5,0,0,0,0,4,OOR,1990
Vernon Maxwell,SG,24,79,1987,275,627,0.439,28,105,0.267,247,522,0.473,0.461,136,211,0.645,50,178,228,296,84,10,143,148,714,OOR,1990
Bob McCann,SF,25,10,62,7,21,0.333,0,0,0.0,7,21,0.333,0.333,12,14,0.857,4,8,12,6,2,2,6,7,26,OOR,1990
Mel McCants,SF,22,13,65,8,26,0.308,0,0,0.0,8,26,0.308,0.308,6,8,0.75,1,5,6,2,3,1,1,11,22,OOR,1990
George McCloud,SF,22,44,413,45,144,0.313,13,40,0.325,32,104,0.308,0.358,15,19,0.789,12,30,42,45,19,3,36,56,118,OOR,1990
Tim McCormick,C,27,18,116,10,29,0.345,0,0,0.0,10,29,0.345,0.345,10,19,0.526,8,19,27,3,3,1,10,24,30,OOR,1990
Rodney McCray,SF,28,82,3238,537,1043,0.515,11,42,0.262,526,1001,0.525,0.52,273,348,0.784,192,477,669,377,60,70,174,176,1358,OOR,1990
Xavier McDaniel,SF,26,69,2432,611,1233,0.496,5,17,0.294,606,1216,0.498,0.498,244,333,0.733,165,282,447,171,73,36,187,231,1471,OOR,1990
Mike McGee,SF,30,14,280,42,87,0.483,8,23,0.348,34,64,0.531,0.529,10,21,0.476,11,25,36,16,8,1,14,28,102,OOR,1990
Kevin McHale,PF,32,82,2722,648,1181,0.549,23,69,0.333,625,1112,0.562,0.558,393,440,0.893,201,476,677,172,30,157,183,250,1712,OOR,1990
Derrick McKey,SF,23,80,2748,468,949,0.493,3,23,0.13,465,926,0.502,0.495,315,403,0.782,170,319,489,187,87,81,192,247,1254,OOR,1990
Carlton McKinney,SG,25,7,104,8,32,0.25,0,1,0.0,8,31,0.258,0.25,2,4,0.5,4,8,12,7,6,1,7,15,18,OOR,1990
Nate McMillan,SG,25,82,2338,207,438,0.473,11,31,0.355,196,407,0.482,0.485,98,153,0.641,127,276,403,598,140,37,187,289,523,OOR,1990
Mark McNamara,C,30,33,190,38,86,0.442,0,0,0.0,38,86,0.442,0.442,26,40,0.65,22,41,63,3,2,1,21,31,102,OOR,1990
Scott Meents,PF,26,26,148,19,44,0.432,0,0,0.0,19,44,0.432,0.432,17,23,0.739,7,23,30,7,4,3,9,12,55,OOR,1990
Reggie Miller,SG,24,82,3192,661,1287,0.514,150,362,0.414,511,925,0.552,0.572,544,627,0.868,95,200,295,311,110,18,222,175,2016,OOR,1990
Sam Mitchell,PF,26,80,2414,372,834,0.446,0,9,0.0,372,825,0.451,0.446,268,349,0.768,180,282,462,89,66,54,96,301,1012,OOR,1990
Paul Mokeski,C,33,38,449,63,150,0.42,0,1,0.0,63,149,0.423,0.42,25,36,0.694,27,72,99,17,8,10,26,76,151,OOR,1990
Johnny Moore,PG,31,53,516,47,126,0.373,8,34,0.235,39,92,0.424,0.405,16,27,0.593,16,36,52,82,32,3,39,55,118,OOR,1990
Chris Morris,SF,24,80,2449,449,1065,0.422,61,193,0.316,388,872,0.445,0.45,228,316,0.722,194,228,422,143,130,79,185,219,1187,OOR,1990
Mike Morrison,SG,22,36,153,23,68,0.338,2,7,0.286,21,61,0.344,0.353,24,30,0.8,7,13,20,11,2,0,23,20,72,OOR,1990
John Morton,SG,22,37,402,48,161,0.298,7,30,0.233,41,131,0.313,0.32,43,62,0.694,7,25,32,67,18,4,51,30,146,OOR,1990
Chris Mullin,SF,26,78,2830,682,1272,0.536,87,234,0.372,595,1038,0.573,0.57,505,568,0.889,130,333,463,319,123,45,239,142,1956,OOR,1990
Tod Murphy,C,26,82,2493,260,552,0.471,16,43,0.372,244,509,0.479,0.486,144,203,0.709,207,357,564,106,76,60,61,229,680,OOR,1990
Pete Myers,SG,26,52,751,89,225,0.396,0,7,0.0,89,218,0.408,0.396,66,100,0.66,33,63,96,135,35,11,76,109,244,OOR,1990
Larry Nance,PF,30,62,2065,412,807,0.511,1,1,1.0,411,806,0.51,0.511,186,239,0.778,162,354,516,161,54,122,110,185,1011,OOR,1990
Calvin Natt,SF,33,14,164,20,31,0.645,0,0,0.0,20,31,0.645,0.645,17,22,0.773,10,25,35,9,1,0,5,14,57,OOR,1990
Ed Nealy,PF,29,46,503,37,70,0.529,0,2,0.0,37,68,0.544,0.529,30,41,0.732,46,92,138,28,16,4,17,67,104,OOR,1990
Chuck Nevitt,C,30,3,9,2,2,1.0,0,0,0.0,2,2,1.0,1.0,0,0,0.0,0,3,3,1,0,1,2,3,4,OOR,1990
Johnny Newman,SF,26,80,2277,374,786,0.476,45,142,0.317,329,644,0.511,0.504,239,299,0.799,60,131,191,180,95,22,143,254,1032,OOR,1990
Kurt Nimphius,C,31,38,314,38,91,0.418,0,1,0.0,38,90,0.422,0.418,14,30,0.467,22,39,61,6,4,18,12,45,90,OOR,1990
Dyron Nix,SF,22,20,109,14,39,0.359,0,0,0.0,14,39,0.359,0.359,11,16,0.688,8,18,26,5,3,1,7,15,39,OOR,1990
Ken Norman,SF,25,70,2334,484,949,0.51,7,16,0.438,477,933,0.511,0.514,153,242,0.632,143,327,470,160,78,59,190,196,1128,OOR,1990
Charles Oakley,PF,26,61,2196,336,641,0.524,0,3,0.0,336,638,0.527,0.524,217,285,0.761,258,469,727,146,64,16,165,220,889,OOR,1990
Hakeem Olajuwon,C,27,82,3124,806,1609,0.501,1,6,0.167,805,1603,0.502,0.501,382,536,0.713,299,850,1149,234,174,376,316,314,1995,OOR,1990
Jawann Oldham,C,32,6,45,3,6,0.5,0,0,0.0,3,6,0.5,0.5,3,7,0.429,4,12,16,1,2,3,4,9,9,OOR,1990
José Ortiz,PF,26,13,64,19,42,0.452,1,2,0.5,18,40,0.45,0.464,3,5,0.6,8,7,15,7,2,1,5,15,42,OOR,1990
Robert Parish,C,36,79,2396,505,871,0.58,0,0,0.0,505,871,0.58,0.58,233,312,0.747,259,537,796,103,38,69,169,189,1243,OOR,1990
Žarko Paspalj,SF,23,28,181,27,79,0.342,0,1,0.0,27,78,0.346,0.342,18,22,0.818,15,15,30,10,3,7,21,37,72,OOR,1990
Jim Paxson,PG,32,72,1283,191,422,0.453,5,20,0.25,186,402,0.463,0.459,73,90,0.811,24,53,77,137,33,5,54,115,460,OOR,1990
John Paxson,PG,29,82,2365,365,708,0.516,33,92,0.359,332,616,0.539,0.539,56,68,0.824,27,92,119,335,83,6,85,176,819,OOR,1990
Kenny Payne,SF,23,35,216,47,108,0.435,4,10,0.4,43,98,0.439,0.454,16,18,0.889,11,15,26,10,7,6,20,37,114,OOR,1990
Will Perdue,C,24,77,884,111,268,0.414,0,5,0.0,111,263,0.422,0.414,72,104,0.692,88,126,214,46,19,26,65,150,294,OOR,1990
Sam Perkins,SF,28,76,2668,435,883,0.493,6,28,0.214,429,855,0.502,0.496,330,424,0.778,209,363,572,175,88,64,148,225,1206,OOR,1990
Tim Perry,C,24,60,612,100,195,0.513,1,1,1.0,99,194,0.51,0.515,53,90,0.589,79,73,152,17,21,22,47,76,254,OOR,1990
Chuck Person,SF,25,77,2714,605,1242,0.487,94,253,0.372,511,989,0.517,0.525,211,270,0.781,126,319,445,230,53,20,170,217,1515,OOR,1990
Jim Petersen,C,27,43,592,60,141,0.426,0,1,0.0,60,140,0.429,0.426,52,73,0.712,49,111,160,23,17,20,36,103,172,OOR,1990
Dražen Petrović,SG,25,77,967,207,427,0.485,34,74,0.459,173,353,0.49,0.525,135,160,0.844,50,61,111,116,23,2,96,134,583,OOR,1990
Ricky Pierce,SG,30,59,1709,503,987,0.51,46,133,0.346,457,854,0.535,0.533,307,366,0.839,64,103,167,133,50,7,129,158,1359,OOR,1990
Ed Pinckney,PF,26,77,1082,135,249,0.542,0,1,0.0,135,248,0.544,0.542,92,119,0.773,93,132,225,68,34,42,56,126,362,OOR,1990
Scottie Pippen,SF,24,82,3148,562,1150,0.489,28,112,0.25,534,1038,0.514,0.501,199,295,0.675,150,397,547,444,211,101,278,298,1351,OOR,1990
Olden Polynice,C,25,79,1085,156,289,0.54,1,2,0.5,155,287,0.54,0.542,47,99,0.475,128,172,300,15,25,21,35,187,360,OOR,1990
Terry Porter,PG,26,80,2781,448,969,0.462,89,238,0.374,359,731,0.491,0.508,421,472,0.892,59,213,272,726,151,4,245,150,1406,OOR,1990
Paul Pressey,SG,31,57,1400,239,506,0.472,6,43,0.14,233,463,0.503,0.478,144,190,0.758,59,113,172,244,71,23,109,149,628,OOR,1990
Harold Pressley,SF,26,72,1603,240,566,0.424,46,148,0.311,194,418,0.464,0.465,110,141,0.78,94,215,309,149,58,36,88,148,636,OOR,1990
Mark Price,PG,25,73,2706,489,1066,0.459,152,374,0.406,337,692,0.487,0.53,300,338,0.888,66,185,251,666,114,5,214,89,1430,OOR,1990
Brian Quinnett,SG,23,31,193,19,58,0.328,0,2,0.0,19,56,0.339,0.328,2,3,0.667,9,19,28,11,3,4,4,27,40,OOR,1990
Kurt Rambis,PF,31,74,1904,190,373,0.509,0,3,0.0,190,370,0.514,0.509,82,127,0.646,156,369,525,135,100,37,104,208,462,OOR,1990
Blair Rasmussen,C,27,81,1995,445,895,0.497,0,1,0.0,445,894,0.498,0.497,111,134,0.828,174,420,594,82,40,104,75,300,1001,OOR,1990
J.R. Reid,C,21,82,2757,358,814,0.44,0,5,0.0,358,809,0.443,0.44,192,289,0.664,199,492,691,101,92,54,172,292,908,OOR,1990
Robert Reid,SF,34,72,1202,175,447,0.391,10,32,0.313,165,415,0.398,0.403,54,86,0.628,34,117,151,90,38,16,45,153,414,OOR,1990
Jerry Reynolds,SF,27,67,1817,309,741,0.417,1,14,0.071,308,727,0.424,0.418,239,322,0.742,91,232,323,180,93,64,139,162,858,OOR,1990
Glen Rice,SF,22,77,2311,470,1071,0.439,17,69,0.246,453,1002,0.452,0.447,91,124,0.734,100,252,352,138,67,27,113,198,1048,OOR,1990
Pooh Richardson,PG,23,82,2581,426,925,0.461,23,83,0.277,403,842,0.479,0.473,63,107,0.589,55,162,217,554,133,25,141,143,938,OOR,1990
Mitch Richmond,SG,24,78,2799,640,1287,0.497,34,95,0.358,606,1192,0.508,0.51,406,469,0.866,98,262,360,223,98,24,201,210,1720,OOR,1990
David Rivers,PG,25,52,724,80,197,0.406,0,5,0.0,80,192,0.417,0.406,59,78,0.756,30,55,85,155,31,0,88,53,219,OOR,1990
Doc Rivers,PG,28,48,1526,218,480,0.454,24,66,0.364,194,414,0.469,0.479,138,170,0.812,47,153,200,264,116,22,98,151,598,OOR,1990
Fred Roberts,PF,29,82,2235,330,666,0.495,2,11,0.182,328,655,0.501,0.497,195,249,0.783,107,204,311,147,56,25,130,210,857,OOR,1990
Alvin Robertson,SG,27,81,2599,476,946,0.503,4,26,0.154,472,920,0.513,0.505,197,266,0.741,230,329,559,445,207,17,217,280,1153,OOR,1990
Clifford Robinson,PF,23,82,1565,298,751,0.397,12,44,0.273,286,707,0.405,0.405,138,251,0.55,110,198,308,72,53,53,129,226,746,OOR,1990
David Robinson,C,24,82,3002,690,1300,0.531,0,2,0.0,690,1298,0.532,0.531,613,837,0.732,303,680,983,164,138,319,257,259,1993,OOR,1990
Dennis Rodman,SF,28,82,2377,288,496,0.581,1,9,0.111,287,487,0.589,0.582,142,217,0.654,336,456,792,72,52,60,90,276,719,OOR,1990
Tree Rollins,C,34,48,674,57,125,0.456,0,1,0.0,57,124,0.46,0.456,11,16,0.688,58,95,153,24,13,53,35,83,125,OOR,1990
Doug Roth,C,22,42,412,37,86,0.43,0,1,0.0,37,85,0.435,0.43,7,14,0.5,44,76,120,20,8,13,16,70,81,OOR,1990
Scott Roth,SF,26,71,1061,159,420,0.379,18,52,0.346,141,368,0.383,0.4,150,201,0.746,34,78,112,115,51,6,85,144,486,OOR,1990
Jim Rowinski,PF,29,14,112,14,32,0.438,0,0,0.0,14,32,0.438,0.438,22,26,0.846,17,12,29,5,1,2,10,19,50,OOR,1990
Brian Rowsom,PF,24,44,559,78,179,0.436,1,2,0.5,77,177,0.435,0.439,68,83,0.819,44,87,131,22,18,11,25,58,225,OOR,1990
Donald Royal,SF,23,66,746,117,255,0.459,0,1,0.0,117,254,0.461,0.459,153,197,0.777,69,68,137,43,32,8,81,107,387,OOR,1990
Delaney Rudd,PG,27,77,850,111,259,0.429,16,56,0.286,95,203,0.468,0.459,35,53,0.66,12,43,55,177,22,1,88,81,273,OOR,1990
John Salley,PF,25,82,1914,209,408,0.512,1,4,0.25,208,404,0.515,0.513,174,244,0.713,154,285,439,67,51,153,97,282,593,OOR,1990
Ralph Sampson,C,29,26,417,48,129,0.372,1,4,0.25,47,125,0.376,0.376,12,23,0.522,11,73,84,28,14,22,34,66,109,OOR,1990
Jeff Sanders,PF,24,31,182,13,40,0.325,0,0,0.0,13,40,0.325,0.325,2,4,0.5,17,22,39,9,4,4,15,27,28,OOR,1990
Mike Sanders,SF,29,82,1531,225,479,0.47,5,14,0.357,220,465,0.473,0.475,55,75,0.733,78,152,230,89,43,23,79,220,510,OOR,1990
Danny Schayes,C,30,53,1194,163,330,0.494,0,4,0.0,163,326,0.5,0.494,225,264,0.852,117,225,342,61,41,45,72,200,551,OOR,1990
Detlef Schrempf,PF,27,78,2573,424,822,0.516,17,48,0.354,407,774,0.526,0.526,402,490,0.82,149,471,620,247,59,16,180,271,1267,OOR,1990
Byron Scott,SG,28,77,2593,472,1005,0.47,93,220,0.423,379,785,0.483,0.516,160,209,0.766,51,191,242,274,77,31,122,180,1197,OOR,1990
Rony Seikaly,C,24,74,2409,486,968,0.502,0,1,0.0,486,967,0.503,0.502,256,431,0.594,253,513,766,78,78,124,236,258,1228,OOR,1990
Brad Sellers,PF,27,59,700,103,254,0.406,0,5,0.0,103,249,0.414,0.406,58,73,0.795,39,50,89,33,17,22,46,74,264,OOR,1990
Charles Shackleford,C,23,70,1557,247,535,0.462,0,1,0.0,247,534,0.463,0.462,79,115,0.687,180,299,479,56,40,35,116,183,573,OOR,1990
John Shasky,C,25,14,51,4,14,0.286,0,0,0.0,4,14,0.286,0.286,2,6,0.333,4,9,13,1,1,2,2,10,10,OOR,1990
Purvis Short,SF,32,82,2213,432,950,0.455,10,35,0.286,422,915,0.461,0.46,198,237,0.835,101,147,248,145,66,20,119,202,1072,OOR,1990
Dexter Shouse,PG,26,3,18,0,4,0.0,0,1,0.0,0,3,0.0,0.0,0,0,0.0,0,0,0,2,1,1,2,2,0,OOR,1990
Jerry Sichting,PG,33,35,496,50,125,0.4,3,12,0.25,47,113,0.416,0.412,18,22,0.818,3,16,19,94,16,2,22,40,121,OOR,1990
Jack Sikma,C,34,71,2250,344,827,0.416,68,199,0.342,276,628,0.439,0.457,230,260,0.885,109,383,492,229,76,48,139,244,986,OOR,1990
Scott Skiles,PG,25,70,1460,190,464,0.409,52,132,0.394,138,332,0.416,0.466,104,119,0.874,23,136,159,334,36,4,90,126,536,OOR,1990
Charles Smith,PF,24,78,2732,595,1145,0.52,1,12,0.083,594,1133,0.524,0.52,454,572,0.794,177,347,524,114,86,119,162,294,1645,OOR,1990
Charles Smith,PG,22,60,519,59,133,0.444,0,7,0.0,59,126,0.468,0.444,53,76,0.697,14,55,69,103,35,3,36,75,171,OOR,1990
Derek Smith,SF,28,75,1405,261,514,0.508,16,36,0.444,245,478,0.513,0.523,130,186,0.699,62,110,172,109,35,20,85,198,668,OOR,1990
Kenny Smith,PG,24,79,2421,378,811,0.466,26,83,0.313,352,728,0.484,0.482,161,196,0.821,18,139,157,445,79,8,169,143,943,OOR,1990
Larry Smith,PF,32,74,1300,101,213,0.474,0,2,0.0,101,211,0.479,0.474,20,55,0.364,180,272,452,69,56,28,70,203,222,OOR,1990
Michael Smith,PF,24,65,620,136,286,0.476,2,28,0.071,134,258,0.519,0.479,53,64,0.828,40,60,100,79,9,1,54,51,327,OOR,1990
Otis Smith,SF,26,65,1644,348,708,0.492,10,40,0.25,338,668,0.506,0.499,169,222,0.761,117,183,300,147,76,57,102,174,875,OOR,1990
Rik Smits,C,23,82,2404,515,967,0.533,0,1,0.0,515,966,0.533,0.533,241,297,0.811,135,377,512,142,45,169,143,328,1271,OOR,1990
Mike Smrek,C,27,13,107,10,24,0.417,0,0,0.0,10,24,0.417,0.417,1,6,0.167,11,23,34,1,4,11,9,18,21,OOR,1990
Rory Sparrow,PG,31,82,1756,210,510,0.412,8,40,0.2,202,470,0.43,0.42,59,77,0.766,37,101,138,298,49,4,99,140,487,OOR,1990
John Stockton,PG,27,78,2915,472,918,0.514,47,113,0.416,425,805,0.528,0.54,354,432,0.819,57,149,206,1134,207,18,272,233,1345,OOR,1990
Greg Stokes,PF,26,11,34,1,9,0.111,0,0,0.0,1,9,0.111,0.111,2,2,1.0,2,3,5,0,0,0,3,8,4,OOR,1990
Rod Strickland,PG,23,82,2140,343,756,0.454,8,30,0.267,335,726,0.461,0.459,174,278,0.626,90,169,259,468,127,14,170,160,868,OOR,1990
Jon Sundvold,SG,28,63,867,148,363,0.408,44,100,0.44,104,263,0.395,0.468,44,52,0.846,15,56,71,102,25,0,52,69,384,OOR,1990
Roy Tarpley,PF,25,45,1648,314,696,0.451,0,6,0.0,314,690,0.455,0.451,130,172,0.756,189,400,589,67,79,70,117,160,758,OOR,1990
Jay Taylor,SG,22,17,114,21,52,0.404,3,13,0.231,18,39,0.462,0.433,6,9,0.667,5,6,11,5,5,3,10,9,51,OOR,1990
Leonard Taylor,PF,23,10,37,0,6,0.0,0,1,0.0,0,5,0.0,0.0,11,16,0.688,4,8,12,1,0,0,5,4,11,OOR,1990
Terry Teagle,SF,29,82,2376,538,1122,0.48,3,14,0.214,535,1108,0.483,0.481,244,294,0.83,114,253,367,155,91,15,144,231,1323,OOR,1990
Reggie Theus,SG,32,76,2350,517,1178,0.439,26,105,0.248,491,1073,0.458,0.45,378,443,0.853,75,146,221,407,60,12,226,194,1438,OOR,1990
Isiah Thomas,PG,28,81,2993,579,1322,0.438,42,136,0.309,537,1186,0.453,0.454,292,377,0.775,74,234,308,765,139,19,322,206,1492,OOR,1990
Billy Thompson,SF,26,79,2142,375,727,0.516,2,4,0.5,373,723,0.516,0.517,115,185,0.622,238,313,551,166,54,89,156,237,867,OOR,1990
LaSalle Thompson,C,28,82,2126,223,471,0.473,1,5,0.2,222,466,0.476,0.475,107,134,0.799,175,455,630,106,65,71,150,313,554,OOR,1990
Mychal Thompson,C,35,70,1883,281,562,0.5,0,0,0.0,281,562,0.5,0.5,144,204,0.706,173,304,477,43,33,73,79,207,706,OOR,1990
Bob Thornton,PF,27,56,592,48,112,0.429,1,3,0.333,47,109,0.431,0.433,26,51,0.51,45,88,133,17,20,12,35,105,123,OOR,1990
Otis Thorpe,PF,27,82,2947,547,998,0.548,0,10,0.0,547,988,0.554,0.548,307,446,0.688,258,476,734,261,66,24,229,270,1401,OOR,1990
Sedale Threatt,PG,28,65,1481,303,599,0.506,8,32,0.25,295,567,0.52,0.513,130,157,0.828,43,72,115,216,65,8,77,164,744,OOR,1990
Wayman Tisdale,PF,25,79,2937,726,1383,0.525,0,6,0.0,726,1377,0.527,0.525,306,391,0.783,185,410,595,108,54,54,153,251,1758,OOR,1990
Tom Tolbert,PF,24,70,1347,218,442,0.493,5,18,0.278,213,424,0.502,0.499,175,241,0.726,122,241,363,58,23,25,79,191,616,OOR,1990
Sedric Toney,PG,27,64,968,87,250,0.348,23,63,0.365,64,187,0.342,0.394,67,83,0.807,14,46,60,174,33,0,73,106,264,OOR,1990
Kelly Tripucka,SF,30,79,2404,442,1029,0.43,38,104,0.365,404,925,0.437,0.448,310,351,0.883,82,240,322,224,75,16,176,220,1232,OOR,1990
Trent Tucker,SG,30,81,1725,253,606,0.417,95,245,0.388,158,361,0.438,0.496,66,86,0.767,57,117,174,173,74,8,73,159,667,OOR,1990
Andre Turner,PG,25,11,115,11,38,0.289,0,2,0.0,11,36,0.306,0.289,4,4,1.0,4,4,8,23,8,0,12,6,26,OOR,1990
Henry Turner,PF,23,36,315,58,122,0.475,0,3,0.0,58,119,0.487,0.475,40,65,0.615,22,28,50,22,17,7,26,40,156,OOR,1990
Jeff Turner,PF,27,60,1105,132,308,0.429,2,10,0.2,130,298,0.436,0.432,42,54,0.778,52,175,227,53,23,12,61,161,308,OOR,1990
Melvin Turpin,C,29,59,818,110,209,0.526,0,2,0.0,110,207,0.531,0.526,56,71,0.789,88,133,221,27,15,47,45,135,276,OOR,1990
Kelvin Upshaw,SG,27,40,387,64,146,0.438,4,15,0.267,60,131,0.458,0.452,28,37,0.757,9,32,41,54,27,1,27,53,160,OOR,1990
Kiki Vandeweghe,SF,31,22,563,102,231,0.442,10,19,0.526,92,212,0.434,0.463,44,48,0.917,15,38,53,41,15,3,26,28,258,OOR,1990
Jay Vincent,SF,30,41,459,86,183,0.47,1,2,0.5,85,181,0.47,0.473,41,49,0.837,20,42,62,18,18,5,33,52,214,OOR,1990
Sam Vincent,PG,26,63,1657,258,564,0.457,1,14,0.071,257,550,0.467,0.458,188,214,0.879,37,157,194,354,65,20,132,108,705,OOR,1990
Gary Voce,PF,24,1,4,1,3,0.333,0,0,0.0,1,3,0.333,0.333,0,0,0.0,2,0,2,0,0,0,0,0,2,OOR,1990
Alexander Volkov,C,25,72,937,137,284,0.482,13,34,0.382,124,250,0.496,0.505,70,120,0.583,52,67,119,83,36,22,52,166,357,OOR,1990
