Player,Pos,Age,Tm,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,First,Share,Status,Season,W/L%
Larry Kenon,PF,29,CHI,60,1036,192,412,0.466,0,0,0.0,192,412,0.466,0.466,50,88,0.568,72,108,180,65,30,7,82,71,434,11.2,0.481,0.0,0.214,8.2,11.3,9.9,9.5,1.4,0.4,15.4,21.6,-0.5,0.7,0.2,0.009,-1.8,-1.7,-3.5,-0.4,0,0.0,OOR,1982,0.415
Albert King,SF,22,NJN,76,1694,391,812,0.482,3,13,0.231,388,799,0.486,0.483,133,171,0.778,105,207,312,142,64,36,180,261,918,13.5,0.517,0.016,0.211,6.9,14.0,10.4,12.8,1.8,1.2,16.9,25.1,-0.2,2.6,2.4,0.067,-1.9,0.2,-1.7,0.1,0,0.0,OOR,1982,0.537
Bernard King,SF,25,GSW,79,2861,740,1307,0.566,1,5,0.2,739,1302,0.568,0.567,352,499,0.705,140,329,469,282,78,23,267,285,1833,19.8,0.6,0.004,0.382,5.2,12.8,8.9,14.9,1.3,0.4,14.9,25.3,6.6,2.2,8.7,0.147,2.9,-0.6,2.2,3.1,0,0.014,Candidate,1982,0.549
Reggie King,SF,24,KCK,80,2609,383,752,0.509,0,0,0.0,383,752,0.509,0.509,201,285,0.705,162,361,523,173,84,29,155,221,967,13.0,0.551,0.0,0.379,6.8,16.0,11.2,8.7,1.5,0.6,15.0,16.2,2.2,2.5,4.8,0.087,-0.3,-0.1,-0.4,1.0,0,0.0,OOR,1982,0.366
Billy Knight,SF,29,IND,81,1803,378,764,0.495,9,32,0.281,369,732,0.504,0.501,233,282,0.826,97,160,257,118,63,14,137,132,998,16.7,0.562,0.042,0.369,5.7,9.8,7.7,10.4,1.7,0.4,13.4,23.7,2.4,1.9,4.3,0.115,1.1,-0.5,0.6,1.2,0,0.0,OOR,1982,0.427
Toby Knight,SF,26,NYK,40,550,102,183,0.557,0,0,0.0,102,183,0.557,0.557,17,25,0.68,33,49,82,23,14,11,21,74,221,13.0,0.57,0.0,0.137,6.7,10.4,8.5,5.9,1.2,1.2,9.8,16.1,0.8,0.3,1.1,0.099,-0.6,-0.5,-1.1,0.1,0,0.0,OOR,1982,0.402
Joel Kramer,PF,26,PHO,56,549,55,133,0.414,0,0,0.0,55,133,0.414,0.414,33,42,0.786,36,72,108,51,19,11,26,62,143,10.4,0.472,0.0,0.316,7.5,14.2,10.9,11.8,1.7,1.1,14.6,13.3,0.2,0.8,1.0,0.092,-1.8,1.1,-0.8,0.2,0,0.0,OOR,1982,0.561
Kevin Kunnert,C,30,POR,21,237,20,48,0.417,0,0,0.0,20,48,0.417,0.417,9,17,0.529,20,46,66,18,3,6,18,51,49,6.4,0.442,0.0,0.354,9.5,21.5,15.5,9.1,0.6,1.4,24.5,12.7,-0.2,0.2,0.0,0.009,-4.8,0.0,-4.8,-0.2,0,0.0,OOR,1982,0.512
Mitch Kupchak,PF,27,LAL,26,821,153,267,0.573,0,0,0.0,153,267,0.573,0.573,65,98,0.663,64,146,210,33,12,10,43,80,371,15.2,0.598,0.0,0.367,8.8,18.7,13.9,5.0,0.7,0.6,12.2,17.1,1.5,0.8,2.4,0.139,0.4,-1.2,-0.8,0.2,0,0.0,OOR,1982,0.695
Sam Lacey,C,33,NJN,56,670,67,154,0.435,0,1,0.0,67,153,0.438,0.435,27,37,0.73,20,87,107,77,22,38,56,139,161,7.4,0.473,0.006,0.24,3.3,14.8,9.0,14.6,1.5,3.3,24.7,13.5,-0.6,1.1,0.6,0.041,-5.0,2.7,-2.2,0.0,0,0.0,OOR,1982,0.537
Tom LaGarde,C,26,DAL,47,909,113,269,0.42,0,2,0.0,113,267,0.423,0.42,86,166,0.518,63,147,210,49,17,17,82,138,312,7.6,0.456,0.007,0.617,7.7,19.1,13.2,7.3,0.9,1.1,19.3,19.2,-1.2,0.7,-0.5,-0.028,-5.1,-1.3,-6.4,-1.0,0,0.0,OOR,1982,0.341
Bill Laimbeer,C,24,CLE,80,1829,265,536,0.494,4,13,0.308,261,523,0.499,0.498,184,232,0.793,234,383,617,100,39,64,121,296,718,15.4,0.563,0.024,0.433,13.6,24.3,18.7,7.4,1.0,2.0,15.9,16.6,2.8,1.9,4.7,0.122,-0.6,-0.4,-1.0,0.5,0,0.0,OOR,1982,0.183
John Lambert,PF,29,KCK,63,764,86,197,0.437,1,7,0.143,85,190,0.447,0.439,34,42,0.81,55,123,178,37,18,16,48,123,207,8.2,0.48,0.036,0.213,7.8,18.2,12.9,6.0,1.1,1.2,18.2,14.0,-0.2,0.8,0.6,0.035,-3.9,-0.2,-4.1,-0.4,0,0.0,OOR,1982,0.366
Jeff Lamp,SF,22,POR,54,617,100,196,0.51,0,1,0.0,100,195,0.513,0.51,50,61,0.82,24,40,64,28,16,1,45,83,250,9.8,0.561,0.005,0.311,4.4,7.2,5.8,6.0,1.2,0.1,16.8,17.8,0.3,0.3,0.6,0.048,-2.9,-1.4,-4.3,-0.4,0,0.0,OOR,1982,0.512
Mark Landsberger,PF,26,LAL,75,1134,144,329,0.438,0,2,0.0,144,327,0.44,0.438,33,65,0.508,164,237,401,32,10,7,49,134,321,10.3,0.449,0.006,0.198,16.3,22.0,19.3,3.3,0.4,0.3,12.1,14.2,0.5,1.2,1.7,0.072,-2.0,-2.8,-4.8,-0.8,0,0.0,OOR,1982,0.695
Bob Lanier,C,33,MIL,74,1986,407,729,0.558,0,2,0.0,407,727,0.56,0.558,182,242,0.752,92,296,388,219,72,56,166,211,996,17.4,0.596,0.003,0.332,5.5,16.5,11.2,16.0,1.7,1.6,16.6,20.7,3.2,3.4,6.6,0.16,1.6,1.3,2.9,2.5,0,0.0,OOR,1982,0.671
Allen Leavell,PG,24,HOU,79,2150,370,793,0.467,9,31,0.29,361,762,0.474,0.472,115,135,0.852,49,119,168,457,150,15,153,182,864,16.4,0.507,0.039,0.17,2.4,6.3,4.3,29.8,3.4,0.4,15.2,19.1,2.7,2.1,4.8,0.107,0.9,1.2,2.1,2.2,0,0.0,OOR,1982,0.561
Rock Lee,C,26,SDC,2,10,1,2,0.5,0,0,0.0,1,2,0.5,0.5,0,4,0.0,0,1,1,2,0,0,0,3,2,1.0,0.266,0.0,2.0,0.0,12.2,6.0,25.0,0.0,0.0,0.0,15.3,0.0,0.0,0.0,-0.129,-4.6,0.0,-4.6,0.0,0,0.0,OOR,1982,0.207
Ron Lee,PG,29,DET,81,1467,88,246,0.358,18,59,0.305,70,187,0.374,0.394,84,119,0.706,35,120,155,312,116,20,123,221,278,9.7,0.466,0.24,0.484,2.5,9.3,5.8,25.4,3.6,0.8,29.2,11.2,-0.3,2.0,1.6,0.053,-3.2,2.5,-0.7,0.5,0,0.0,OOR,1982,0.476
Ronnie Lester,PG,23,CHI,75,2252,329,657,0.501,4,8,0.5,325,649,0.501,0.504,208,256,0.813,75,138,213,362,80,14,185,158,870,13.8,0.565,0.012,0.39,4.0,6.7,5.4,22.9,1.7,0.3,19.4,17.8,2.6,1.3,3.9,0.084,0.2,-0.6,-0.4,0.9,0,0.0,OOR,1982,0.415
Alton Lister,C,23,MIL,80,1186,149,287,0.519,0,0,0.0,149,287,0.519,0.519,64,123,0.52,108,279,387,84,18,118,129,239,362,11.5,0.531,0.0,0.429,10.9,26.0,18.7,9.2,0.7,5.8,27.4,16.3,-0.9,2.6,1.7,0.071,-4.3,2.7,-1.6,0.1,0,0.0,OOR,1982,0.671
Lewis Lloyd,SG,22,GSW,16,95,25,45,0.556,0,0,0.0,25,45,0.556,0.556,7,11,0.636,9,7,16,6,5,1,14,20,57,14.8,0.572,0.0,0.244,10.2,8.2,9.2,9.6,2.5,0.6,21.9,27.1,0.0,0.1,0.1,0.043,-3.1,-0.2,-3.3,0.0,0,0.0,OOR,1982,0.549
Scott Lloyd,PF,29,DAL,74,1047,108,285,0.379,2,4,0.5,106,281,0.377,0.382,69,91,0.758,60,103,163,67,15,7,59,175,287,5.9,0.441,0.014,0.319,6.3,11.6,8.9,8.5,0.7,0.4,15.4,15.1,-0.5,0.4,-0.1,-0.004,-4.8,-1.4,-6.3,-1.1,0,0.0,OOR,1982,0.341
Kevin Loder,SF,22,KCK,71,1139,208,448,0.464,0,11,0.0,208,437,0.476,0.464,77,107,0.72,69,126,195,88,35,30,68,147,493,12.9,0.498,0.025,0.239,6.6,12.8,9.6,10.7,1.4,1.5,12.1,20.2,0.4,1.1,1.5,0.062,-1.2,-0.2,-1.4,0.2,0,0.0,OOR,1982,0.366
John Long,SG,25,DET,69,2211,637,1294,0.492,2,15,0.133,635,1279,0.496,0.493,238,275,0.865,95,162,257,148,65,25,167,173,1514,17.4,0.535,0.012,0.213,4.6,8.3,6.4,11.0,1.4,0.6,10.6,27.9,3.1,1.6,4.7,0.102,1.2,-1.4,-0.2,1.0,0,0.0,OOR,1982,0.476
John Lucas,PG,28,WSB,79,1940,263,618,0.426,2,22,0.091,261,596,0.438,0.427,138,176,0.784,40,126,166,551,95,6,156,105,666,15.2,0.479,0.036,0.285,2.3,7.0,4.7,39.4,2.4,0.2,18.3,18.4,1.1,2.7,3.9,0.095,1.2,0.5,1.7,1.8,0,0.0,OOR,1982,0.524
Maurice Lucas,PF,29,NYK,80,2671,505,1001,0.504,0,3,0.0,505,998,0.506,0.504,253,349,0.725,274,629,903,179,68,70,173,309,1263,17.9,0.547,0.003,0.349,11.5,27.5,19.3,9.6,1.2,1.5,13.0,20.5,4.1,3.2,7.4,0.133,1.1,-0.5,0.6,1.8,0,0.0,OOR,1982,0.402
Ollie Mack,SG,24,DAL,13,150,19,59,0.322,0,2,0.0,19,57,0.333,0.322,6,8,0.75,8,10,18,14,5,1,4,6,44,7.9,0.352,0.034,0.136,5.9,7.9,6.9,12.7,1.6,0.4,6.0,18.3,-0.1,0.1,-0.1,-0.026,-3.0,-0.9,-3.9,-0.1,0,0.0,OOR,1982,0.341
Rudy Macklin,SF,23,ATL,79,1516,210,484,0.434,0,3,0.0,210,481,0.437,0.434,134,173,0.775,113,150,263,47,40,20,112,225,554,9.3,0.495,0.006,0.357,8.4,11.2,9.8,4.6,1.3,0.8,16.7,19.2,-0.4,1.8,1.4,0.043,-3.5,-0.6,-4.1,-0.8,0,0.0,OOR,1982,0.512
Kyle Macy,PG,24,PHO,82,2845,486,945,0.514,39,100,0.39,447,845,0.529,0.535,152,169,0.899,78,183,261,384,143,9,125,185,1163,15.7,0.57,0.106,0.179,3.1,6.9,5.1,18.9,2.4,0.2,10.9,16.6,5.4,3.8,9.2,0.156,0.9,1.1,2.0,2.9,0,0.0,OOR,1982,0.561
Rick Mahorn,PF,23,WSB,80,2664,414,816,0.507,0,3,0.0,414,813,0.509,0.507,148,234,0.632,149,555,704,150,57,138,162,349,976,13.3,0.531,0.004,0.287,6.2,22.4,14.4,8.0,1.0,2.9,15.0,17.0,0.8,5.1,5.9,0.107,-1.8,2.1,0.2,1.5,0,0.0,OOR,1982,0.524
Moses Malone,C,26,HOU,81,3398,945,1822,0.519,0,6,0.0,945,1816,0.52,0.519,630,827,0.762,558,630,1188,142,76,125,294,208,2520,26.8,0.576,0.003,0.454,17.5,21.2,19.3,6.9,1.1,2.1,11.9,29.9,11.7,3.7,15.4,0.218,6.2,-1.8,4.5,5.5,40,0.735,MVP,1982,0.561
Wes Matthews,PG,22,ATL,47,837,131,298,0.44,2,8,0.25,129,290,0.445,0.443,60,79,0.759,19,39,58,139,53,2,63,129,324,12.6,0.487,0.027,0.265,2.6,5.3,3.9,25.5,3.2,0.1,15.9,20.5,0.2,1.1,1.3,0.073,-2.3,1.3,-1.0,0.2,0,0.0,OOR,1982,0.512
Cedric Maxwell,SF,26,BOS,78,2590,397,724,0.548,0,3,0.0,397,721,0.551,0.548,357,478,0.747,218,281,499,183,79,49,174,263,1151,16.0,0.616,0.004,0.66,9.5,11.7,10.6,9.2,1.4,1.0,15.7,17.2,5.8,3.3,9.1,0.169,1.6,0.6,2.2,2.7,0,0.0,OOR,1982,0.768
Scott May,SF,27,MIL,65,1187,212,417,0.508,0,4,0.0,212,413,0.513,0.508,159,193,0.824,85,133,218,133,50,6,92,151,583,16.7,0.581,0.01,0.463,8.5,12.4,10.5,15.6,2.0,0.3,15.5,20.6,2.4,1.8,4.2,0.171,1.2,0.6,1.7,1.1,0,0.0,OOR,1982,0.671
Bob McAdoo,C,30,LAL,41,746,151,330,0.458,0,5,0.0,151,325,0.465,0.458,90,126,0.714,45,114,159,32,22,36,51,109,392,14.4,0.509,0.015,0.382,6.8,16.1,11.6,5.5,1.4,2.6,11.7,23.2,0.5,1.0,1.5,0.095,-2.3,-0.4,-2.7,-0.1,0,0.0,OOR,1982,0.695
John McCullough,SG,25,PHO,8,23,9,13,0.692,0,0,0.0,9,13,0.692,0.692,3,5,0.6,1,3,4,3,2,0,3,3,21,30.7,0.691,0.0,0.385,4.9,14.1,9.6,26.4,4.2,0.0,16.5,32.6,0.1,0.0,0.1,0.239,-3.0,0.6,-2.4,0.1,0,0.0,OOR,1982,0.561
Hank McDowell,PF,22,GSW,30,335,34,84,0.405,0,0,0.0,34,84,0.405,0.405,27,41,0.659,41,59,100,20,6,8,21,52,95,10.5,0.466,0.0,0.488,13.1,19.5,16.3,7.3,0.8,1.3,17.1,14.8,0.1,0.3,0.4,0.062,-2.4,-0.6,-2.9,-0.1,0,0.0,OOR,1982,0.549
Jim McElroy,PG,28,ATL,20,349,52,125,0.416,1,5,0.2,51,120,0.425,0.42,29,36,0.806,6,11,17,39,8,3,22,44,134,9.3,0.476,0.04,0.288,1.9,3.6,2.8,17.0,1.2,0.5,13.5,20.2,0.0,0.3,0.3,0.036,-2.9,-0.7,-3.6,-0.2,0,0.0,OOR,1982,0.512
Mike McGee,SF,22,LAL,39,352,80,172,0.465,0,4,0.0,80,168,0.476,0.465,31,53,0.585,34,15,49,16,18,3,34,59,191,11.7,0.489,0.023,0.308,10.9,4.5,7.6,6.0,2.4,0.5,14.8,25.9,-0.1,0.3,0.2,0.029,-3.4,-1.7,-5.1,-0.3,0,0.0,OOR,1982,0.695
George McGinnis,PF,31,IND,76,1341,141,378,0.373,0,3,0.0,141,375,0.376,0.373,72,159,0.453,93,305,398,204,96,28,131,198,354,11.3,0.395,0.008,0.421,7.4,25.2,16.1,20.7,3.5,1.2,22.6,18.0,-2.5,2.9,0.4,0.015,-3.6,3.0,-0.6,0.5,0,0.0,OOR,1982,0.427
Kevin McHale,PF,24,BOS,82,2332,465,875,0.531,0,0,0.0,465,875,0.531,0.531,187,248,0.754,191,365,556,91,30,185,137,264,1117,16.9,0.568,0.0,0.283,9.3,16.8,13.1,5.4,0.6,4.3,12.2,19.3,3.9,3.7,7.5,0.155,0.4,1.1,1.5,2.0,0,0.0,OOR,1982,0.768
Kevin McKenna,SG,23,LAL,36,237,28,87,0.322,0,2,0.0,28,85,0.329,0.322,11,17,0.647,18,11,29,14,10,2,20,45,67,2.8,0.355,0.023,0.195,8.6,4.9,6.7,6.8,2.0,0.4,17.5,19.2,-0.5,0.2,-0.3,-0.069,-6.8,-1.4,-8.2,-0.5,0,0.0,OOR,1982,0.695
Billy McKinney,PG,26,DEN,81,1963,369,699,0.528,0,17,0.0,369,682,0.541,0.528,137,170,0.806,29,113,142,338,69,16,115,186,875,14.4,0.565,0.024,0.243,1.6,6.0,3.9,21.1,1.5,0.4,12.9,17.2,3.4,-0.1,3.3,0.081,0.5,-1.6,-1.1,0.4,0,0.0,OOR,1982,0.561
Tom McMillen,C,29,ATL,73,1792,291,572,0.509,1,3,0.333,290,569,0.51,0.51,140,170,0.824,102,234,336,129,25,24,124,202,723,13.1,0.559,0.005,0.297,6.4,14.8,10.6,11.2,0.7,0.8,16.1,18.7,1.7,2.0,3.7,0.099,-0.5,-0.1,-0.6,0.6,0,0.0,OOR,1982,0.512
Joe Meriweather,C,28,KCK,18,380,47,91,0.516,0,0,0.0,47,91,0.516,0.516,31,40,0.775,25,63,88,17,13,21,25,68,125,12.2,0.576,0.0,0.44,7.2,19.1,13.0,5.7,1.6,3.2,18.7,14.4,0.3,0.5,0.8,0.097,-2.6,1.3,-1.2,0.1,0,0.0,OOR,1982,0.366
Mike Mitchell,SF,26,SAS,84,3063,753,1477,0.51,0,7,0.0,753,1470,0.512,0.51,220,302,0.728,244,346,590,82,60,43,153,277,1726,15.9,0.536,0.005,0.204,8.5,12.4,10.5,4.1,0.9,0.8,8.7,23.2,4.2,1.7,5.9,0.093,0.7,-2.1,-1.4,0.4,0,0.0,OOR,1982,0.585
Steve Mix,SF,34,PHI,75,1235,202,399,0.506,1,4,0.25,201,395,0.509,0.508,136,172,0.791,92,133,225,93,42,17,67,86,541,15.8,0.57,0.01,0.431,8.8,11.6,10.3,10.1,1.6,0.8,12.4,18.3,2.3,1.4,3.7,0.144,1.4,-0.4,1.0,0.9,0,0.0,OOR,1982,0.707
Paul Mokeski,C,25,DET,67,868,84,193,0.435,0,3,0.0,84,190,0.442,0.435,48,63,0.762,59,149,208,35,33,40,55,171,216,8.7,0.489,0.016,0.326,7.2,19.9,13.3,5.1,1.8,2.6,19.9,12.7,-0.2,1.0,0.8,0.045,-4.5,1.2,-3.3,-0.3,0,0.0,OOR,1982,0.476
Sidney Moncrief,SG,24,MIL,80,2980,556,1063,0.523,1,14,0.071,555,1049,0.529,0.524,468,573,0.817,221,313,534,382,138,22,208,206,1581,20.1,0.601,0.013,0.539,8.8,11.6,10.3,18.1,2.2,0.4,13.7,21.0,8.9,4.5,13.4,0.216,3.9,0.9,4.8,5.1,1,0.146,Candidate,1982,0.671
Johnny Moore,PG,23,SAS,79,2294,309,667,0.463,1,21,0.048,308,646,0.477,0.464,122,182,0.67,62,213,275,762,163,12,175,254,741,17.0,0.496,0.031,0.273,2.9,9.9,6.4,41.5,3.3,0.3,19.0,16.0,3.1,2.7,5.8,0.122,1.4,1.2,2.5,2.6,0,0.0,OOR,1982,0.585
Lowes Moore,PG,24,CLE,4,70,19,38,0.5,1,5,0.2,18,33,0.545,0.513,6,8,0.75,1,3,4,15,6,1,5,15,45,21.5,0.542,0.132,0.211,1.5,5.2,3.2,36.4,4.1,0.8,10.7,27.4,0.2,0.1,0.2,0.152,-1.3,1.0,-0.3,0.1,0,0.0,OOR,1982,0.183
Calvin Murphy,PG,33,HOU,64,1204,277,648,0.427,1,16,0.063,276,632,0.437,0.428,100,110,0.909,20,41,61,163,43,1,82,142,655,13.2,0.47,0.025,0.17,1.8,3.9,2.8,20.6,1.8,0.0,10.5,26.5,0.7,0.6,1.3,0.051,-1.8,-1.6,-3.4,-0.4,0,0.0,OOR,1982,0.561
Larry Nance,PF,22,PHO,80,1186,227,436,0.521,0,1,0.0,227,435,0.522,0.521,75,117,0.641,95,161,256,82,42,71,104,169,529,14.7,0.543,0.002,0.268,9.1,14.7,11.9,10.0,1.7,3.4,17.6,20.6,0.3,2.1,2.4,0.098,-1.5,1.3,-0.2,0.5,0,0.0,OOR,1982,0.561
Swen Nater,C,32,SDC,21,575,101,175,0.577,1,1,1.0,100,174,0.575,0.58,59,79,0.747,46,146,192,30,6,9,48,64,262,16.4,0.625,0.006,0.451,9.3,31.1,19.9,7.2,0.5,0.9,18.6,18.3,0.9,0.2,1.2,0.098,0.8,-1.5,-0.7,0.2,0,0.0,OOR,1982,0.207
Calvin Natt,SF,25,POR,75,2599,515,894,0.576,2,8,0.25,513,886,0.579,0.577,294,392,0.75,193,420,613,150,62,36,140,175,1326,19.0,0.622,0.009,0.438,8.4,17.9,13.2,8.0,1.1,0.8,11.6,19.1,7.0,2.3,9.3,0.171,3.0,-0.7,2.3,2.8,0,0.0,OOR,1982,0.512
Mike Newlin,SG,33,NYK,76,1507,286,615,0.465,7,23,0.304,279,592,0.471,0.471,126,147,0.857,36,55,91,170,33,3,104,194,705,11.5,0.519,0.037,0.239,2.7,4.3,3.5,16.1,1.1,0.1,13.3,21.4,1.1,0.4,1.5,0.049,-1.8,-1.8,-3.6,-0.6,0,0.0,OOR,1982,0.402
Carl Nicks,SG,23,UTA,80,1322,252,555,0.454,0,5,0.0,252,550,0.458,0.454,85,150,0.567,67,94,161,89,66,4,101,184,589,10.5,0.474,0.009,0.27,5.4,7.8,6.5,9.1,2.3,0.2,14.0,21.9,-0.8,0.5,-0.3,-0.01,-3.7,-1.3,-5.0,-1.0,0,0.0,OOR,1982,0.305
Kurt Nimphius,C,23,DAL,63,1085,137,297,0.461,0,0,0.0,137,297,0.461,0.461,63,108,0.583,92,203,295,61,17,82,56,190,337,12.0,0.489,0.0,0.364,9.4,22.1,15.5,7.7,0.8,4.4,14.0,15.2,0.3,1.2,1.5,0.067,-2.9,0.9,-2.0,0.0,0,0.0,OOR,1982,0.341
Norm Nixon,PG,26,LAL,82,3024,628,1274,0.493,3,12,0.25,625,1262,0.495,0.494,181,224,0.808,38,138,176,652,132,7,238,264,1440,15.3,0.525,0.009,0.176,1.4,4.8,3.2,27.7,2.0,0.1,14.8,21.1,4.2,2.4,6.6,0.104,0.2,-1.0,-0.8,0.9,0,0.0,OOR,1982,0.695
Mike O'Koren,SF,23,NJN,80,2018,383,778,0.492,8,23,0.348,375,755,0.497,0.497,135,189,0.714,111,194,305,192,83,13,147,175,909,13.6,0.528,0.03,0.243,6.1,11.0,8.5,13.7,1.9,0.4,14.6,19.9,1.4,2.8,4.1,0.098,-0.2,0.3,0.1,1.1,0,0.0,OOR,1982,0.537
Mark Olberding,PF,25,SAS,68,2098,333,705,0.472,2,12,0.167,331,693,0.478,0.474,273,338,0.808,118,321,439,202,57,29,139,253,941,14.6,0.551,0.017,0.479,6.0,16.4,11.2,12.4,1.3,0.8,14.0,18.8,3.1,2.0,5.1,0.116,-0.1,-0.2,-0.3,0.9,0,0.0,OOR,1982,0.585
Jawann Oldham,C,24,HOU,22,124,13,36,0.361,0,0,0.0,13,36,0.361,0.361,8,14,0.571,7,17,24,3,2,10,6,28,34,6.5,0.403,0.0,0.389,6.0,15.7,10.7,3.1,0.8,4.6,12.5,15.9,-0.1,0.1,0.0,0.008,-5.6,0.3,-5.3,-0.1,0,0.0,OOR,1982,0.561
Louis Orr,SF,23,IND,80,1951,357,719,0.497,1,8,0.125,356,711,0.501,0.497,203,254,0.799,127,204,331,134,56,26,137,182,918,14.9,0.553,0.011,0.353,6.9,11.6,9.2,10.5,1.4,0.8,14.2,20.7,2.1,2.1,4.3,0.105,0.2,-0.4,-0.3,0.9,0,0.0,OOR,1982,0.427
Tom Owens,PF,32,IND,74,1599,299,636,0.47,1,2,0.5,298,634,0.47,0.471,181,226,0.801,142,230,372,127,41,37,137,259,780,14.9,0.53,0.003,0.355,9.4,16.0,12.6,12.2,1.2,1.3,15.7,22.7,1.1,2.1,3.2,0.095,-1.3,-0.1,-1.4,0.3,0,0.0,OOR,1982,0.427
Robert Parish,C,28,BOS,80,2534,669,1235,0.542,0,0,0.0,669,1235,0.542,0.542,252,355,0.71,288,578,866,140,68,192,221,267,1590,22.6,0.571,0.0,0.287,12.8,24.5,18.8,8.4,1.3,4.1,13.7,25.5,5.0,5.1,10.0,0.19,2.6,1.2,3.8,3.7,4,0.19,Candidate,1982,0.768
Sonny Parker,SF,26,GSW,71,899,116,245,0.473,0,0,0.0,116,245,0.473,0.473,48,72,0.667,73,104,177,89,39,11,51,101,280,12.6,0.506,0.0,0.294,8.7,12.8,10.7,12.5,2.1,0.7,15.6,14.7,0.8,0.9,1.6,0.088,-0.3,0.7,0.4,0.6,0,0.0,OOR,1982,0.549
Billy Paultz,C,33,HOU,65,807,89,226,0.394,0,0,0.0,89,226,0.394,0.394,34,65,0.523,54,126,180,41,15,22,45,99,212,7.7,0.416,0.0,0.288,7.1,17.9,12.3,6.6,0.9,1.5,15.0,15.2,-0.6,0.7,0.1,0.007,-4.1,-0.4,-4.5,-0.5,0,0.0,OOR,1982,0.561
Jim Paxson,SG,24,POR,82,2756,662,1258,0.526,8,35,0.229,654,1223,0.535,0.529,220,287,0.767,75,146,221,276,129,12,144,159,1552,18.0,0.561,0.028,0.228,3.1,5.9,4.5,14.8,2.2,0.2,9.4,22.8,5.6,1.8,7.5,0.13,1.7,-0.3,1.5,2.4,0,0.0,OOR,1982,0.512
Sam Pellom,PF,30,ATL,69,1037,114,251,0.454,0,1,0.0,114,250,0.456,0.454,61,79,0.772,90,139,229,28,29,47,57,164,289,10.3,0.506,0.004,0.315,9.8,15.2,12.5,3.9,1.4,2.8,16.6,14.3,0.2,1.6,1.8,0.083,-2.9,1.0,-2.0,0.0,0,0.0,OOR,1982,0.512
Roger Phegley,SG,25,SAS,81,1183,233,507,0.46,5,31,0.161,228,476,0.479,0.464,85,109,0.78,61,93,154,114,36,8,66,152,556,13.0,0.501,0.061,0.215,5.5,8.9,7.1,13.7,1.4,0.4,10.6,21.2,1.0,0.6,1.6,0.063,-1.2,-1.0,-2.2,-0.1,0,0.0,OOR,1982,0.585
Ben Poquette,PF,26,UTA,82,1698,220,428,0.514,3,10,0.3,217,418,0.519,0.518,97,120,0.808,117,294,411,94,51,65,69,235,540,13.1,0.562,0.023,0.28,7.3,18.9,13.0,6.9,1.4,2.1,12.6,13.0,2.2,1.2,3.4,0.096,-0.8,0.1,-0.7,0.6,0,0.0,OOR,1982,0.305
Mark Radford,SG,22,SEA,43,369,54,100,0.54,2,3,0.667,52,97,0.536,0.55,35,69,0.507,13,16,29,57,16,2,42,65,145,10.3,0.556,0.03,0.69,4.0,4.5,4.3,20.9,2.1,0.3,24.4,19.4,-0.1,0.5,0.4,0.052,-3.2,0.2,-3.0,-0.1,0,0.0,OOR,1982,0.634
Ed Rains,SF,25,SAS,49,637,77,177,0.435,0,2,0.0,77,175,0.44,0.435,38,64,0.594,37,43,80,40,18,2,25,74,192,8.2,0.468,0.011,0.362,6.2,7.2,6.7,7.7,1.3,0.2,10.9,14.4,0.2,0.4,0.6,0.043,-2.9,-0.8,-3.8,-0.3,0,0.0,OOR,1982,0.585
Kurt Rambis,PF,23,LAL,64,1131,118,228,0.518,0,1,0.0,118,227,0.52,0.518,59,117,0.504,116,232,348,56,60,76,77,167,295,12.8,0.528,0.004,0.513,11.6,21.5,16.8,5.6,2.5,3.6,21.6,12.5,0.3,2.1,2.3,0.1,-2.0,1.9,-0.1,0.5,0,0.0,OOR,1982,0.695
Kelvin Ransey,PG,23,POR,78,2418,504,1095,0.46,3,38,0.079,501,1057,0.474,0.462,242,318,0.761,39,147,186,555,97,4,229,169,1253,16.5,0.507,0.035,0.29,1.8,6.7,4.3,32.4,1.9,0.1,15.6,24.9,2.2,1.5,3.7,0.073,1.2,-1.8,-0.6,0.9,0,0.0,OOR,1982,0.512
James Ray,PF,24,DEN,40,262,51,116,0.44,1,1,1.0,50,115,0.435,0.444,21,36,0.583,18,47,65,26,10,16,37,59,124,10.2,0.47,0.009,0.31,7.6,18.7,13.3,12.3,1.7,3.1,21.9,24.5,-0.5,0.2,-0.3,-0.051,-5.3,-0.4,-5.7,-0.3,0,0.0,OOR,1982,0.561
Robert Reid,SF,26,HOU,77,2913,437,958,0.456,1,10,0.1,436,948,0.46,0.457,160,214,0.748,175,336,511,314,115,48,157,297,1035,13.3,0.492,0.01,0.223,6.4,13.2,9.7,14.7,1.9,0.9,13.0,17.0,2.5,2.7,5.2,0.086,-0.5,0.6,0.1,1.6,0,0.0,OOR,1982,0.561
