Player,Pos,Age,Tm,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,First,Share,Status,Season,W
Derek Harper,PG,34,NYK,82,2893,436,939,0.464,121,325,0.372,315,614,0.513,0.529,156,206,0.757,32,170,202,352,131,5,178,201,1149,13.9,0.558,0.346,0.219,1.3,6.8,4.1,20.1,2.4,0.1,14.7,19.4,2.6,3.7,6.3,0.105,-0.2,0.7,0.5,1.8,0,0.0,OOR,1996,47.0
Ron Harper,PG,32,CHI,80,1886,234,501,0.467,28,104,0.269,206,397,0.519,0.495,98,139,0.705,74,139,213,208,105,32,73,137,594,14.4,0.528,0.208,0.277,4.6,8.6,6.6,15.5,2.9,1.3,11.5,14.9,3.0,3.3,6.3,0.161,0.0,2.6,2.6,2.2,0,0.0,OOR,1996,72.0
Lucious Harris,SG,25,DAL,61,1016,183,397,0.461,47,125,0.376,136,272,0.5,0.52,68,87,0.782,41,81,122,79,35,3,46,56,481,15.5,0.553,0.315,0.219,3.9,9.2,6.3,12.9,1.7,0.2,9.6,19.7,1.8,0.4,2.1,0.101,0.9,-0.7,0.2,0.6,0,0.0,OOR,1996,15.0
Antonio Harvey,PF,25,LAC,55,821,83,224,0.371,0,2,0.0,83,222,0.374,0.371,38,83,0.458,69,131,200,15,27,47,44,76,204,8.9,0.392,0.009,0.371,9.8,19.5,14.5,2.9,1.7,4.3,14.4,16.7,-1.3,1.0,-0.3,-0.02,-4.8,-0.9,-5.7,-0.8,0,0.0,OOR,1996,
Hersey Hawkins,SG,29,SEA,82,2823,443,936,0.473,146,380,0.384,297,556,0.534,0.551,249,285,0.874,86,211,297,218,149,14,164,172,1281,16.1,0.603,0.406,0.304,3.8,8.4,6.2,12.5,2.7,0.4,13.4,19.4,5.3,4.2,9.5,0.161,1.9,0.9,2.8,3.4,0,0.0,OOR,1996,44.0
Alvin Heggs,SF,28,HOU,4,14,3,5,0.6,0,0,0.0,3,5,0.6,0.6,2,3,0.667,1,1,2,0,0,0,0,0,8,20.7,0.633,0.0,0.6,8.3,7.9,8.1,0.0,0.0,0.0,0.0,20.3,0.1,0.0,0.1,0.196,3.2,-2.4,0.8,0.0,0,0.0,OOR,1996,35.0
Alan Henderson,PF,23,ATL,79,1416,192,434,0.442,0,3,0.0,192,431,0.445,0.442,119,200,0.595,164,192,356,51,44,43,87,217,503,12.9,0.482,0.007,0.461,13.2,16.7,14.9,5.8,1.7,2.4,14.3,19.3,0.5,1.6,2.0,0.069,-3.2,-0.9,-4.0,-0.7,0,0.0,OOR,1996,46.0
Carl Herrera,PF,29,SAS,44,393,40,97,0.412,0,1,0.0,40,96,0.417,0.412,5,17,0.294,30,51,81,16,9,8,29,61,85,4.7,0.407,0.01,0.175,8.9,13.9,11.5,5.9,1.2,1.5,21.7,15.3,-0.7,0.5,-0.2,-0.02,-7.1,-0.1,-7.2,-0.5,0,0.0,OOR,1996,55.0
Sean Higgins,SF,27,PHI,44,916,134,323,0.415,48,129,0.372,86,194,0.443,0.489,35,37,0.946,20,72,92,55,24,11,49,90,351,10.4,0.517,0.399,0.115,2.5,9.3,5.8,10.7,1.4,0.9,12.6,18.9,0.2,0.1,0.3,0.014,-1.9,-1.7,-3.6,-0.4,0,0.0,OOR,1996,18.0
Grant Hill,SF,23,DET,80,3260,564,1221,0.462,5,26,0.192,559,1195,0.468,0.464,485,646,0.751,127,656,783,548,100,48,263,242,1618,20.9,0.537,0.021,0.529,4.9,23.4,14.5,31.4,1.7,1.2,14.9,25.9,6.0,5.7,11.7,0.172,3.1,1.7,4.8,5.6,0,0.056,Candidate,1996,46.0
Tyrone Hill,PF,27,CLE,44,929,130,254,0.512,0,0,0.0,130,254,0.512,0.512,81,135,0.6,94,150,244,33,31,20,64,144,341,14.6,0.544,0.0,0.531,13.2,21.9,17.5,6.4,1.9,1.9,17.0,20.5,0.6,1.4,1.9,0.101,-3.6,-0.7,-4.3,-0.5,0,0.0,OOR,1996,47.0
Donald Hodge,C,26,DAL,15,115,9,24,0.375,0,0,0.0,9,24,0.375,0.375,0,0,0.0,9,14,23,4,1,8,2,26,18,5.9,0.375,0.0,0.0,7.5,14.1,10.6,4.9,0.4,4.8,7.7,9.4,0.0,0.1,0.1,0.026,-7.4,0.9,-6.5,-0.1,0,0.0,OOR,1996,15.0
Fred Hoiberg,SG,23,IND,15,85,8,19,0.421,1,3,0.333,7,16,0.438,0.447,15,18,0.833,4,5,9,8,6,1,7,12,32,14.4,0.594,0.158,0.947,6.1,7.1,6.6,14.3,3.8,0.9,20.6,18.3,0.1,0.1,0.2,0.138,-0.3,3.1,2.8,0.1,0,0.0,OOR,1996,52.0
Jeff Hornacek,SG,32,UTA,82,2588,442,880,0.502,104,223,0.466,338,657,0.514,0.561,259,290,0.893,62,147,209,340,106,20,127,171,1247,19.1,0.619,0.253,0.33,3.0,6.8,5.0,21.2,2.2,0.6,11.2,20.1,7.9,2.4,10.2,0.19,3.8,0.6,4.4,4.2,0,0.0,OOR,1996,48.0
Robert Horry,SF,25,HOU,71,2634,300,732,0.41,142,388,0.366,158,344,0.459,0.507,111,143,0.776,97,315,412,281,116,109,160,197,853,13.7,0.537,0.53,0.195,4.3,13.2,8.9,16.1,2.3,2.9,16.8,16.3,1.5,3.4,4.9,0.089,0.7,1.6,2.3,2.8,0,0.0,OOR,1996,35.0
Allan Houston,SG,24,DET,82,3072,564,1244,0.453,191,447,0.427,373,797,0.468,0.53,298,362,0.823,54,246,300,250,61,16,233,233,1617,15.7,0.576,0.359,0.291,2.2,9.3,5.9,15.5,1.1,0.4,14.2,25.4,4.2,3.0,7.1,0.112,1.9,-0.9,1.0,2.3,0,0.0,OOR,1996,46.0
Byron Houston,PF,26,SAC,25,276,32,64,0.5,1,3,0.333,31,61,0.508,0.508,21,26,0.808,31,53,84,7,13,7,17,59,86,13.1,0.57,0.047,0.406,13.0,22.3,17.6,4.0,2.4,1.9,18.4,14.7,0.3,0.4,0.7,0.117,-3.1,0.4,-2.8,-0.1,0,0.0,OOR,1996,29.0
Juwan Howard,PF,22,WSB,81,3294,733,1500,0.489,4,13,0.308,729,1487,0.49,0.49,319,426,0.749,188,472,660,360,67,39,303,269,1789,17.0,0.53,0.009,0.284,6.9,16.5,11.8,18.7,1.0,0.8,15.2,27.0,2.5,3.1,5.6,0.082,0.6,-1.0,-0.4,1.3,0,0.0,OOR,1996,39.0
Lindsey Hunter,PG,25,DET,80,2138,239,628,0.381,117,289,0.405,122,339,0.36,0.474,84,120,0.7,44,150,194,188,84,18,80,185,679,11.2,0.499,0.46,0.191,2.6,8.2,5.5,14.7,2.2,0.7,10.5,17.0,1.3,2.6,3.9,0.089,-0.8,1.1,0.3,1.2,0,0.0,OOR,1996,46.0
Bobby Hurley,PG,24,SAC,72,1059,65,230,0.283,22,76,0.289,43,154,0.279,0.33,68,85,0.8,12,63,75,216,28,3,86,121,220,6.5,0.411,0.33,0.37,1.3,6.9,4.1,29.5,1.4,0.2,24.3,14.7,-0.7,0.4,-0.3,-0.013,-4.1,-1.8,-5.9,-1.0,0,0.0,OOR,1996,29.0
Jaren Jackson,SG,28,HOU,4,33,0,8,0.0,0,5,0.0,0,3,0.0,0.0,8,10,0.8,0,3,3,0,1,0,0,5,8,1.5,0.323,0.625,1.25,0.0,10.1,5.1,0.0,1.6,0.0,0.0,16.9,-0.1,0.0,0.0,-0.049,-10.2,-2.0,-12.2,-0.1,0,0.0,OOR,1996,35.0
Jim Jackson,SG,25,DAL,82,2820,569,1308,0.435,121,333,0.363,448,975,0.459,0.481,345,418,0.825,173,237,410,235,47,22,191,165,1604,16.6,0.538,0.255,0.32,5.9,9.7,7.6,14.3,0.8,0.5,11.3,24.9,4.8,0.6,5.4,0.092,1.8,-2.1,-0.3,1.2,0,0.0,OOR,1996,15.0
Mark Jackson,PG,30,IND,81,2643,296,626,0.473,64,149,0.43,232,477,0.486,0.524,150,191,0.785,66,241,307,635,100,5,201,153,806,15.9,0.568,0.238,0.305,3.2,11.0,7.3,37.4,2.0,0.2,22.1,15.8,4.6,2.6,7.2,0.13,2.5,0.2,2.7,3.1,0,0.0,OOR,1996,52.0
Henry James,PF,30,HOU,7,58,10,24,0.417,5,15,0.333,5,9,0.556,0.521,5,5,1.0,3,3,6,2,0,0,4,13,30,9.9,0.573,0.625,0.208,6.0,5.7,5.9,5.7,0.0,0.0,13.2,23.4,0.1,0.0,0.1,0.058,-2.2,-2.6,-4.8,0.0,0,0.0,OOR,1996,35.0
Avery Johnson,PG,30,SAS,82,3084,438,887,0.494,6,31,0.194,432,856,0.505,0.497,189,262,0.721,37,169,206,789,119,21,195,179,1071,16.3,0.534,0.035,0.295,1.4,5.9,3.7,39.1,2.0,0.5,16.3,17.5,5.6,3.5,9.1,0.141,1.4,0.3,1.7,2.9,0,0.0,OOR,1996,55.0
Darryl Johnson,PG,30,CLE,11,28,5,12,0.417,0,1,0.0,5,11,0.455,0.417,2,2,1.0,2,0,2,1,0,0,1,3,12,9.7,0.466,0.083,0.167,9.3,0.0,4.8,6.9,0.0,0.0,7.2,25.0,0.0,0.0,0.0,0.01,-4.2,-4.2,-8.4,0.0,0,0.0,OOR,1996,47.0
Eddie Johnson,SF,36,IND,62,1002,180,436,0.413,45,128,0.352,135,308,0.438,0.464,70,79,0.886,45,108,153,69,20,4,56,104,475,13.1,0.505,0.294,0.181,5.8,13.0,9.5,12.0,1.1,0.3,10.6,24.1,0.8,0.8,1.6,0.077,0.2,-1.4,-1.2,0.2,0,0.0,OOR,1996,52.0
Ervin Johnson,C,28,SEA,81,1519,180,352,0.511,1,3,0.333,179,349,0.513,0.513,85,127,0.669,129,304,433,48,40,129,98,245,446,13.1,0.547,0.009,0.361,10.5,22.6,16.8,4.8,1.3,6.7,19.4,14.9,0.5,3.4,3.9,0.123,-3.2,2.1,-1.1,0.4,0,0.0,OOR,1996,44.0
Kevin Johnson,PG,29,PHO,56,2007,342,674,0.507,21,57,0.368,321,617,0.52,0.523,342,398,0.859,42,179,221,517,82,13,170,144,1047,22.8,0.617,0.085,0.591,2.5,10.2,6.4,41.5,2.1,0.5,16.7,22.6,6.9,1.3,8.2,0.195,4.5,0.3,4.7,3.4,0,0.0,OOR,1996,36.0
Larry Johnson,PF,26,CHH,81,3274,583,1225,0.476,67,183,0.366,516,1042,0.495,0.503,427,564,0.757,249,434,683,355,55,43,182,173,1660,19.8,0.563,0.149,0.46,9.0,16.4,12.7,18.0,0.9,1.0,11.0,22.9,8.8,1.3,10.1,0.149,3.9,-1.1,2.8,3.9,0,0.0,OOR,1996,41.0
Magic Johnson,PF,36,LAL,32,958,137,294,0.466,22,58,0.379,115,236,0.487,0.503,172,201,0.856,40,143,183,220,26,13,103,48,468,21.1,0.612,0.197,0.684,5.0,17.0,11.1,34.1,1.4,1.0,21.2,22.7,2.6,1.1,3.6,0.181,4.7,0.5,5.2,1.8,0,0.007,Candidate,1996,41.0
Charles Jones,PF,38,HOU,46,297,6,19,0.316,0,0,0.0,6,19,0.316,0.316,4,13,0.308,28,46,74,12,5,24,3,44,16,8.1,0.324,0.0,0.684,10.9,17.1,14.1,5.3,0.9,5.8,10.8,4.2,0.2,0.4,0.6,0.09,-3.8,1.6,-2.2,0.0,0,0.0,OOR,1996,35.0
Eddie Jones,SG,24,LAL,70,2184,337,685,0.492,83,227,0.366,254,458,0.555,0.553,136,184,0.739,45,188,233,246,129,45,99,162,893,17.0,0.583,0.331,0.269,2.4,9.8,6.2,17.0,3.1,1.4,11.4,17.8,4.1,2.7,6.8,0.15,1.4,1.9,3.3,2.9,0,0.0,OOR,1996,41.0
Popeye Jones,PF,25,DAL,68,2322,327,733,0.446,14,39,0.359,313,694,0.451,0.456,102,133,0.767,260,477,737,132,54,27,109,262,770,13.4,0.486,0.053,0.181,10.8,23.6,16.6,8.8,1.2,0.8,12.1,16.2,1.7,1.9,3.7,0.076,-1.9,-0.8,-2.7,-0.4,0,0.0,OOR,1996,15.0
Michael Jordan,SG,32,CHI,82,3090,916,1850,0.495,111,260,0.427,805,1590,0.506,0.525,548,657,0.834,148,395,543,352,180,42,197,195,2491,29.4,0.582,0.141,0.355,5.6,14.9,10.2,21.2,3.1,1.0,8.4,33.3,14.2,6.2,20.4,0.317,8.3,2.2,10.5,9.8,109,0.986,MVP,1996,72.0
Reggie Jordan,PG,28,ATL,24,247,36,71,0.507,0,0,0.0,36,71,0.507,0.507,22,38,0.579,23,29,52,29,12,7,19,30,94,17.1,0.536,0.0,0.535,10.6,14.5,12.4,19.2,2.6,2.2,17.8,19.4,0.3,0.3,0.6,0.118,0.3,1.1,1.4,0.2,0,0.0,OOR,1996,46.0
Adam Keefe,PF,25,UTA,82,1708,180,346,0.52,0,4,0.0,180,342,0.526,0.52,139,201,0.692,176,279,455,64,51,41,88,174,499,13.8,0.574,0.012,0.581,13.0,19.5,16.3,5.5,1.6,2.0,16.8,14.0,2.3,2.3,4.6,0.13,-0.6,0.0,-0.6,0.6,0,0.0,OOR,1996,48.0
Shawn Kemp,PF,26,SEA,79,2631,526,937,0.561,5,12,0.417,521,925,0.563,0.564,493,664,0.742,276,628,904,173,93,127,315,299,1550,22.6,0.631,0.013,0.709,13.0,26.9,20.3,11.5,1.8,3.8,20.4,26.2,5.2,6.1,11.2,0.205,1.5,1.3,2.8,3.2,0,0.065,Candidate,1996,44.0
Tim Kempton,PF,32,ATL,3,11,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,2,2,1,0,0,1,5,0,-6.2,0.0,0.0,0.0,0.0,22.4,10.7,12.0,0.0,0.0,100.0,4.1,0.0,0.0,0.0,-0.06,-16.0,2.6,-13.3,0.0,0,0.0,OOR,1996,46.0
Steve Kerr,PG,30,CHI,82,1919,244,482,0.506,122,237,0.515,122,245,0.498,0.633,78,84,0.929,25,85,110,192,63,2,42,109,688,15.2,0.663,0.492,0.174,1.5,5.2,3.3,14.1,1.7,0.1,7.5,12.9,6.0,2.3,8.3,0.208,2.4,1.0,3.4,2.6,0,0.0,OOR,1996,72.0
Jerome Kersey,SF,33,GSW,76,1620,205,500,0.41,3,17,0.176,202,483,0.418,0.413,97,147,0.66,154,209,363,114,91,45,75,205,510,13.1,0.452,0.034,0.294,10.8,15.0,12.9,10.9,2.9,2.0,11.7,17.2,0.6,1.8,2.4,0.071,-1.8,1.0,-0.9,0.5,0,0.0,OOR,1996,
Randolph Keys,SF,29,MIL,69,816,87,208,0.418,22,71,0.31,65,137,0.474,0.471,36,43,0.837,41,84,125,65,32,14,33,139,232,10.8,0.511,0.341,0.207,6.0,12.8,9.4,12.0,2.1,1.3,12.7,14.6,0.7,0.6,1.2,0.072,-2.0,0.7,-1.3,0.1,0,0.0,OOR,1996,25.0
Jason Kidd,PG,22,DAL,81,3034,493,1293,0.381,133,396,0.336,360,897,0.401,0.433,229,331,0.692,203,350,553,783,175,26,328,155,1348,17.8,0.468,0.306,0.256,6.5,13.3,9.6,41.5,2.9,0.6,18.6,24.3,1.7,2.6,4.3,0.068,2.3,-0.3,2.0,3.0,0,0.0,OOR,1996,15.0
Chris King,SF,26,VAN,80,1930,250,585,0.427,44,113,0.389,206,472,0.436,0.465,90,136,0.662,102,183,285,104,68,33,103,163,634,10.8,0.492,0.193,0.232,6.0,11.5,8.7,9.5,1.9,1.3,13.8,17.7,-0.5,1.6,1.1,0.028,-2.1,-0.3,-2.5,-0.2,0,0.0,OOR,1996,64.0
Frankie King,PG,23,LAL,6,20,3,11,0.273,0,1,0.0,3,10,0.3,0.273,1,3,0.333,1,1,2,2,2,0,2,4,7,0.7,0.284,0.091,0.273,5.9,5.7,5.8,15.0,5.2,0.0,14.0,32.1,-0.1,0.0,-0.1,-0.234,-13.1,-1.4,-14.5,-0.1,0,0.0,OOR,1996,41.0
Jimmy King,SG,22,TOR,62,868,110,255,0.431,5,34,0.147,105,221,0.475,0.441,54,77,0.701,43,67,110,88,21,13,60,76,279,9.9,0.483,0.133,0.302,5.9,9.2,7.6,15.6,1.2,1.1,17.2,17.7,-0.1,0.1,0.0,0.0,-2.7,-2.1,-4.8,-0.6,0,0.0,OOR,1996,21.0
Stacey King,PF,29,MIA,15,156,17,36,0.472,0,0,0.0,17,36,0.472,0.472,4,8,0.5,9,14,23,2,7,2,18,39,38,2.0,0.481,0.0,0.222,6.9,10.2,8.6,2.1,2.4,1.0,31.3,16.8,-0.4,0.2,-0.2,-0.054,-9.6,1.4,-8.3,-0.2,0,0.0,OOR,1996,42.0
Joe Kleine,C,34,PHO,56,663,71,169,0.42,2,7,0.286,69,162,0.426,0.426,20,25,0.8,36,96,132,44,13,6,37,113,164,6.8,0.456,0.041,0.148,6.4,16.5,11.5,9.7,1.0,0.7,17.1,14.6,-0.3,0.4,0.1,0.007,-5.4,-0.8,-6.1,-0.7,0,0.0,OOR,1996,36.0
Jon Koncak,C,32,ORL,67,1288,84,175,0.48,3,9,0.333,81,166,0.488,0.489,32,57,0.561,63,209,272,51,27,44,41,226,203,7.1,0.507,0.051,0.326,5.8,18.5,12.3,5.3,1.1,2.5,17.0,8.5,0.3,1.6,2.0,0.073,-4.8,1.2,-3.6,-0.5,0,0.0,OOR,1996,60.0
Toni Kukoč,SF,27,CHI,81,2103,386,787,0.49,87,216,0.403,299,571,0.524,0.546,206,267,0.772,115,208,323,287,64,28,114,150,1065,20.4,0.589,0.274,0.339,6.4,11.5,8.9,21.0,1.6,1.0,11.2,21.4,6.9,3.2,10.1,0.231,4.6,0.9,5.4,4.0,0,0.0,OOR,1996,72.0
Christian Laettner,C,26,MIN,74,2495,442,907,0.487,9,39,0.231,433,868,0.499,0.492,324,396,0.818,184,354,538,197,71,71,187,276,1217,17.7,0.563,0.043,0.437,8.6,17.2,12.8,13.7,1.5,2.2,14.7,22.6,3.9,2.4,6.2,0.12,0.7,-0.1,0.6,1.6,0,0.0,OOR,1996,26.0
Andrew Lang,C,29,ATL,71,2365,353,790,0.447,1,5,0.2,352,785,0.448,0.447,125,156,0.801,153,302,455,65,42,126,124,241,832,11.9,0.484,0.006,0.197,7.5,15.6,11.4,4.6,0.9,4.1,12.6,18.6,0.1,2.3,2.3,0.047,-2.9,-0.4,-3.4,-0.8,0,0.0,OOR,1996,46.0
Antonio Lang,SF,23,CLE,41,367,41,77,0.532,0,2,0.0,41,75,0.547,0.532,34,47,0.723,17,36,53,12,14,12,24,61,116,11.5,0.594,0.026,0.61,6.1,13.3,9.6,5.6,2.2,2.9,19.7,16.7,0.2,0.5,0.7,0.09,-4.8,1.3,-3.5,-0.1,0,0.0,OOR,1996,47.0
Eric Leckner,C,29,DET,18,155,18,29,0.621,0,0,0.0,18,29,0.621,0.621,8,13,0.615,8,26,34,1,2,4,11,30,44,8.8,0.634,0.0,0.448,6.5,19.5,13.3,1.1,0.7,2.0,24.1,14.1,0.0,0.2,0.2,0.075,-5.3,0.1,-5.2,-0.1,0,0.0,OOR,1996,46.0
Tim Legler,SG,29,WSB,77,1775,233,460,0.507,128,245,0.522,105,215,0.488,0.646,132,153,0.863,29,111,140,136,45,12,45,141,726,15.9,0.688,0.533,0.333,2.0,7.2,4.6,11.3,1.3,0.5,7.9,14.4,5.7,1.1,6.8,0.184,3.0,0.1,3.2,2.3,0,0.0,OOR,1996,39.0
Voshon Lenard,SG,22,MIA,30,323,53,141,0.376,36,101,0.356,17,40,0.425,0.504,34,43,0.791,12,40,52,31,6,1,23,31,176,15.9,0.55,0.716,0.305,4.4,14.1,9.4,16.9,1.0,0.2,12.6,25.7,0.5,0.4,0.9,0.135,3.2,-0.7,2.5,0.4,0,0.0,OOR,1996,42.0
Cedric Lewis,C,26,WSB,3,4,2,3,0.667,0,0,0.0,2,3,0.667,0.667,0,0,0.0,2,0,2,0,1,0,0,0,4,62.7,0.667,0.0,0.0,60.0,0.0,29.4,0.0,12.8,0.0,0.0,33.5,0.0,0.0,0.1,0.613,23.7,1.9,25.6,0.0,0,0.0,OOR,1996,39.0
Martin Lewis,SF,20,TOR,16,189,29,60,0.483,2,7,0.286,27,53,0.509,0.5,15,25,0.6,15,14,29,3,8,3,14,21,75,11.2,0.528,0.117,0.417,9.4,8.9,9.1,2.5,2.2,1.2,16.5,19.8,0.0,0.1,0.0,0.011,-3.3,-2.8,-6.1,-0.2,0,0.0,OOR,1996,21.0
Alton Lister,C,37,BOS,64,735,51,105,0.486,0,0,0.0,51,105,0.486,0.486,41,64,0.641,67,213,280,19,6,42,48,136,143,9.6,0.537,0.0,0.61,10.1,33.6,21.5,3.6,0.4,4.0,26.5,10.7,-0.1,1.0,0.9,0.06,-5.0,0.8,-4.2,-0.4,0,0.0,OOR,1996,33.0
Brad Lohaus,PF,31,SAS,55,598,71,175,0.406,51,122,0.418,20,53,0.377,0.551,4,5,0.8,7,57,64,44,10,17,20,70,197,10.6,0.556,0.697,0.029,1.4,10.6,6.1,11.2,0.9,2.1,10.1,15.1,0.5,0.7,1.3,0.101,-0.1,1.0,0.9,0.4,0,0.0,OOR,1996,55.0
Grant Long,PF,29,ATL,82,3008,395,838,0.471,31,86,0.36,364,752,0.484,0.49,257,337,0.763,248,540,788,183,108,34,157,233,1078,16.2,0.546,0.103,0.402,9.4,22.1,15.5,9.7,1.9,0.9,13.7,17.1,4.7,3.8,8.4,0.134,0.6,0.2,0.7,2.1,0,0.0,OOR,1996,46.0
Luc Longley,C,27,CHI,62,1641,242,502,0.482,0,0,0.0,242,502,0.482,0.482,80,103,0.777,104,214,318,119,22,84,114,223,564,11.9,0.515,0.0,0.205,7.4,15.2,11.3,10.6,0.7,3.9,17.2,17.8,0.7,2.8,3.5,0.101,-2.9,1.3,-1.6,0.2,0,0.0,OOR,1996,72.0
George Lynch,SF,25,LAL,76,1012,117,272,0.43,4,13,0.308,113,259,0.436,0.438,53,80,0.663,82,127,209,51,47,10,40,106,291,11.4,0.474,0.048,0.294,9.6,14.3,12.0,7.2,2.4,0.7,11.5,15.4,0.4,1.3,1.7,0.08,-2.2,0.1,-2.1,0.0,0,0.0,OOR,1996,41.0
Sam Mack,SF,25,HOU,31,868,121,287,0.422,54,135,0.4,67,152,0.441,0.516,39,46,0.848,18,80,98,79,22,9,28,75,335,13.1,0.545,0.47,0.16,2.4,10.2,6.4,14.3,1.3,0.7,8.4,17.4,1.2,0.6,1.9,0.103,-0.4,-1.2,-1.6,0.1,0,0.0,OOR,1996,35.0
Don MacLean,SF,26,DEN,56,1107,233,547,0.426,14,49,0.286,219,498,0.44,0.439,145,198,0.732,62,143,205,89,21,5,68,105,625,15.7,0.493,0.09,0.362,6.5,15.0,10.7,14.7,1.0,0.3,9.7,28.3,0.7,0.8,1.5,0.064,0.2,-1.5,-1.3,0.2,0,0.0,OOR,1996,26.0
Mark Macon,PG,26,DET,23,287,29,67,0.433,7,15,0.467,22,52,0.423,0.485,9,11,0.818,10,12,22,16,15,0,9,34,74,9.5,0.515,0.224,0.164,4.4,4.9,4.6,9.2,2.9,0.0,11.1,13.4,0.2,0.4,0.5,0.092,-3.0,2.2,-0.9,0.1,0,0.0,OOR,1996,46.0
Rick Mahorn,C,37,NJN,50,450,43,122,0.352,0,1,0.0,43,121,0.355,0.352,34,47,0.723,31,79,110,16,14,13,30,72,120,7.5,0.421,0.008,0.385,7.4,19.8,13.4,5.7,1.6,2.2,17.4,16.8,-0.5,0.6,0.1,0.011,-6.1,0.5,-5.6,-0.4,0,0.0,OOR,1996,30.0
Dan Majerle,SF,30,CLE,82,2367,303,748,0.405,146,414,0.353,157,334,0.47,0.503,120,169,0.71,70,235,305,214,81,34,93,131,872,15.1,0.53,0.553,0.226,3.9,13.4,8.6,15.9,2.0,1.3,10.2,19.5,3.0,2.6,5.5,0.112,1.7,0.2,1.9,2.3,0,0.0,OOR,1996,47.0
Jeff Malone,SG,34,PHI,32,510,76,193,0.394,5,16,0.313,71,177,0.401,0.407,29,32,0.906,8,32,40,26,16,0,22,25,186,8.8,0.449,0.083,0.166,1.8,7.4,4.5,9.0,1.6,0.0,9.6,20.1,-0.3,0.1,-0.2,-0.022,-4.2,-1.3,-5.5,-0.4,0,0.0,OOR,1996,18.0
Karl Malone,PF,32,UTA,82,3113,789,1520,0.519,16,40,0.4,773,1480,0.522,0.524,512,708,0.723,175,629,804,345,138,56,199,245,2106,26.0,0.575,0.026,0.466,7.1,24.2,15.8,20.6,2.4,1.5,9.8,29.8,9.9,5.3,15.1,0.233,5.6,1.4,7.0,7.1,1,0.075,Candidate,1996,48.0
Danny Manning,PF,29,PHO,33,816,178,388,0.459,3,14,0.214,175,374,0.468,0.463,82,109,0.752,30,113,143,65,38,24,77,121,441,14.7,0.506,0.036,0.281,4.3,15.8,10.1,13.9,2.4,2.2,15.0,28.0,-0.5,0.9,0.4,0.026,-2.8,0.1,-2.6,-0.1,0,0.0,OOR,1996,36.0
Rich Manning,PF,25,VAN,29,311,49,113,0.434,0,1,0.0,49,112,0.438,0.434,9,14,0.643,16,39,55,7,3,6,17,37,107,7.6,0.449,0.009,0.124,5.8,15.2,10.4,4.2,0.5,1.5,12.5,20.0,-0.4,0.2,-0.2,-0.035,-6.0,-2.0,-8.0,-0.5,0,0.0,OOR,1996,64.0
Šarūnas Marčiulionis,SG,31,SAC,53,1039,176,389,0.452,64,157,0.408,112,232,0.483,0.535,155,200,0.775,20,57,77,118,52,4,96,112,571,16.7,0.599,0.404,0.514,2.2,6.4,4.3,19.5,2.6,0.3,16.8,24.2,1.9,0.7,2.6,0.12,1.6,-0.3,1.3,0.9,0,0.0,OOR,1996,29.0
Donny Marshall,SF,23,CLE,34,208,24,68,0.353,7,30,0.233,17,38,0.447,0.404,22,35,0.629,9,17,26,7,8,2,7,26,77,10.5,0.462,0.441,0.515,5.7,11.1,8.3,5.8,2.2,0.9,7.7,22.0,0.0,0.2,0.2,0.051,-3.9,-1.3,-5.2,-0.2,0,0.0,OOR,1996,47.0
Donyell Marshall,SF,22,GSW,62,934,125,314,0.398,28,94,0.298,97,220,0.441,0.443,64,83,0.771,65,148,213,49,22,31,48,83,342,12.7,0.488,0.299,0.264,7.9,18.4,13.1,8.2,1.2,2.4,12.0,18.6,0.5,0.8,1.3,0.065,-0.9,-0.8,-1.7,0.1,0,0.0,OOR,1996,
Cuonzo Martin,SG,24,VAN,4,19,3,5,0.6,3,3,1.0,0,2,0.0,0.9,0,2,0.0,1,1,2,2,1,0,1,1,9,20.6,0.765,0.6,0.4,6.0,6.4,6.2,19.5,2.8,0.0,14.5,16.5,0.1,0.0,0.1,0.17,7.3,1.8,9.2,0.1,0,0.0,OOR,1996,64.0
Darrick Martin,PG,24,MIN,59,1149,147,362,0.406,20,69,0.29,127,293,0.433,0.434,101,120,0.842,16,66,82,217,53,3,107,123,415,11.7,0.5,0.191,0.331,1.6,6.9,4.2,31.1,2.4,0.2,20.5,20.3,-0.2,0.7,0.5,0.023,-2.3,-0.9,-3.1,-0.3,0,0.0,OOR,1996,26.0
Jamal Mashburn,SF,23,DAL,18,669,145,383,0.379,35,102,0.343,110,281,0.391,0.424,97,133,0.729,37,60,97,50,14,3,55,39,422,14.4,0.478,0.266,0.347,5.3,10.3,7.6,13.2,1.1,0.3,11.1,30.9,0.0,0.2,0.2,0.014,1.0,-2.5,-1.5,0.1,0,0.0,OOR,1996,15.0
