Player,Pos,Age,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,First,Share,Status,Season
Kareem Abdul-Jabbar,C,39,78,2441,560,993,0.564,1,3,0.333,559,990,0.565,0.564,245,343,0.714,152,371,523,203,49,97,186,245,1366,17.9,0.597,0.003,0.345,7.4,15.8,11.9,11.6,0.9,2.2,14.0,22.1,4.5,3.0,7.5,0.148,1.4,0.1,1.6,2.2,0,0.0,OOR,1987
Alvan Adams,C,32,68,1690,311,618,0.503,0,1,0.0,311,617,0.504,0.503,134,170,0.788,91,247,338,223,62,37,139,207,756,14.6,0.546,0.002,0.275,6.2,16.1,11.2,18.4,1.7,1.3,16.7,20.0,1.2,1.6,2.8,0.079,-0.4,0.3,-0.1,0.8,0,0.0,OOR,1987
Michael Adams,PG,24,63,1303,160,393,0.407,28,102,0.275,132,291,0.454,0.443,105,124,0.847,38,85,123,244,85,6,81,88,453,14.3,0.506,0.26,0.316,3.0,7.0,5.0,25.7,3.1,0.3,15.3,16.3,1.2,1.5,2.7,0.099,0.0,1.2,1.2,1.0,0,0.0,OOR,1987
Rafael Addison,SF,22,62,711,146,331,0.441,16,50,0.32,130,281,0.463,0.465,51,64,0.797,41,65,106,45,27,7,54,75,359,11.9,0.5,0.151,0.193,6.6,10.1,8.4,9.1,1.8,0.6,13.1,23.6,-0.1,0.5,0.4,0.024,-2.0,-1.9,-3.9,-0.3,0,0.0,OOR,1987
Mark Aguirre,SF,27,80,2663,787,1590,0.495,53,150,0.353,734,1440,0.51,0.512,429,557,0.77,181,246,427,254,84,30,217,243,2056,22.1,0.56,0.094,0.35,7.5,9.8,8.7,15.7,1.5,0.6,10.6,31.3,6.8,2.1,8.9,0.16,4.1,-1.1,3.1,3.4,0,0.001,Candidate,1987
Danny Ainge,SG,27,71,2499,410,844,0.486,85,192,0.443,325,652,0.498,0.536,148,165,0.897,49,193,242,400,101,14,141,189,1053,15.2,0.574,0.227,0.195,2.4,8.0,5.4,21.2,2.0,0.3,13.3,18.0,4.1,2.5,6.7,0.128,1.0,0.3,1.2,2.0,0,0.0,OOR,1987
Mark Alarie,PF,23,64,1110,217,443,0.49,2,9,0.222,215,434,0.495,0.492,67,101,0.663,73,141,214,74,22,28,56,138,503,12.5,0.516,0.02,0.228,6.5,14.2,10.1,8.9,0.9,1.4,10.3,18.8,0.7,0.7,1.5,0.064,-1.8,-1.4,-3.2,-0.3,0,0.0,OOR,1987
Richard Anderson,PF,26,51,312,59,139,0.424,4,16,0.25,55,123,0.447,0.439,22,29,0.759,24,55,79,33,7,3,19,37,144,13.6,0.474,0.115,0.209,8.6,19.1,13.9,15.4,1.1,0.6,11.1,22.4,0.1,0.4,0.5,0.082,-0.8,-0.5,-1.3,0.1,0,0.0,OOR,1987
Ron Anderson,SF,28,63,721,139,294,0.473,0,5,0.0,139,289,0.481,0.473,85,108,0.787,73,78,151,54,31,3,55,65,363,16.0,0.531,0.017,0.367,10.9,12.0,11.4,11.1,2.1,0.3,13.9,22.9,0.6,0.9,1.5,0.1,0.6,-0.6,0.0,0.4,0,0.0,OOR,1987
John Bagley,PG,26,72,2182,312,732,0.426,31,103,0.301,281,629,0.447,0.447,113,136,0.831,55,197,252,379,91,7,163,114,768,12.1,0.485,0.141,0.186,2.7,9.7,6.2,24.6,2.0,0.2,17.1,17.5,0.3,2.3,2.6,0.058,-1.4,0.2,-1.3,0.4,0,0.0,OOR,1987
James Bailey,PF,29,34,542,112,239,0.469,0,0,0.0,112,239,0.469,0.469,58,80,0.725,48,89,137,20,12,23,54,119,282,11.9,0.514,0.0,0.335,10.0,18.4,14.2,5.7,1.0,2.5,16.5,24.4,-0.2,0.5,0.3,0.031,-4.3,-0.5,-4.9,-0.4,0,0.0,OOR,1987
Thurl Bailey,PF,25,81,2155,463,1036,0.447,0,2,0.0,463,1034,0.448,0.447,190,236,0.805,145,287,432,102,38,88,123,150,1116,13.9,0.49,0.002,0.228,6.9,14.0,10.4,7.1,0.8,2.3,9.7,23.2,0.2,2.9,3.1,0.07,-1.0,-0.4,-1.3,0.4,0,0.0,OOR,1987
Greg Ballard,SF,32,82,1579,248,564,0.44,15,40,0.375,233,524,0.445,0.453,68,91,0.747,99,241,340,108,50,15,70,167,579,11.5,0.479,0.071,0.161,6.8,16.9,11.8,9.3,1.5,0.5,10.4,17.2,0.5,1.2,1.7,0.052,-1.6,-0.5,-2.1,-0.1,0,0.0,OOR,1987
Gene Banks,SF,27,63,1822,249,462,0.539,0,5,0.0,249,457,0.545,0.539,112,146,0.767,115,193,308,170,52,17,113,173,610,12.6,0.58,0.011,0.316,7.0,12.3,9.6,13.0,1.4,0.6,17.7,14.8,1.9,1.7,3.6,0.095,-0.9,-0.3,-1.2,0.4,0,0.0,OOR,1987
Charles Barkley,PF,23,68,2740,557,937,0.594,21,104,0.202,536,833,0.643,0.606,429,564,0.761,390,604,994,331,119,104,322,252,1564,25.1,0.66,0.111,0.602,16.7,24.8,20.8,19.0,2.1,2.2,21.4,23.1,7.7,4.3,12.0,0.21,5.4,1.3,6.7,6.0,1,0.145,Candidate,1987
John Battle,SG,24,64,804,144,315,0.457,0,10,0.0,144,305,0.472,0.457,93,126,0.738,16,44,60,124,29,5,60,76,381,13.8,0.514,0.032,0.4,2.2,5.9,4.0,22.3,1.8,0.4,13.9,22.0,0.7,0.8,1.5,0.092,-0.6,-0.1,-0.8,0.3,0,0.0,OOR,1987
William Bedford,C,23,50,979,142,358,0.397,0,1,0.0,142,357,0.398,0.397,50,86,0.581,79,167,246,57,18,37,85,125,334,7.6,0.422,0.003,0.24,9.2,18.8,14.1,7.7,0.9,2.2,17.7,19.9,-1.7,0.9,-0.8,-0.041,-5.4,-1.2,-6.6,-1.1,0,0.0,OOR,1987
Benoit Benjamin,C,22,72,2230,320,713,0.449,0,2,0.0,320,711,0.45,0.449,188,263,0.715,134,452,586,135,60,187,184,251,828,12.6,0.5,0.003,0.369,6.1,24.1,14.4,8.7,1.3,4.8,18.2,18.1,-1.3,2.4,1.1,0.024,-3.3,1.2,-2.1,-0.1,0,0.0,OOR,1987
Kent Benson,C,32,73,895,140,316,0.443,2,7,0.286,138,309,0.447,0.446,47,58,0.81,80,151,231,39,39,28,45,138,329,11.7,0.482,0.022,0.184,9.2,17.7,13.4,6.0,2.0,1.8,11.6,17.1,0.1,1.6,1.7,0.089,-3.0,1.2,-1.8,0.0,0,0.0,OOR,1987
Walter Berry,SF-PF,22,63,1586,407,766,0.531,0,3,0.0,407,763,0.533,0.531,187,288,0.649,136,173,309,105,38,40,153,196,1001,16.8,0.561,0.004,0.376,9.1,12.5,10.7,10.4,1.1,1.4,14.6,26.5,1.4,0.9,2.3,0.071,0.0,-1.7,-1.6,0.1,0,0.0,OOR,1987
Joe Binion,PF,25,11,51,4,10,0.4,0,0,0.0,4,10,0.4,0.4,6,10,0.6,8,10,18,1,2,2,3,5,14,12.0,0.486,0.0,1.0,18.0,21.4,19.7,2.3,1.8,2.2,17.2,13.4,0.0,0.1,0.1,0.092,-1.1,-0.6,-1.7,0.0,0,0.0,OOR,1987
Larry Bird,SF,30,74,3005,786,1497,0.525,90,225,0.4,696,1272,0.547,0.555,414,455,0.91,124,558,682,566,135,70,240,185,2076,26.4,0.612,0.15,0.304,5.1,19.2,12.8,28.6,2.2,1.3,12.4,27.5,10.4,4.8,15.2,0.243,7.3,2.0,9.4,8.6,1,0.347,Candidate,1987
Otis Birdsong,SG,31,7,127,19,42,0.452,0,1,0.0,19,41,0.463,0.452,6,9,0.667,3,4,7,17,3,0,9,16,44,7.7,0.479,0.024,0.214,2.7,3.5,3.1,19.1,1.1,0.0,16.4,17.5,0.0,0.0,0.0,-0.001,-2.8,-0.3,-3.1,0.0,0,0.0,OOR,1987
Uwe Blab,C,24,30,160,20,51,0.392,0,0,0.0,20,51,0.392,0.392,13,28,0.464,11,25,36,13,4,9,15,33,53,7.1,0.419,0.0,0.549,7.6,16.6,12.2,10.4,1.2,3.2,19.2,19.9,-0.3,0.2,-0.1,-0.027,-6.4,0.3,-6.1,-0.2,0,0.0,OOR,1987
Rolando Blackman,SG,27,80,2758,626,1264,0.495,5,15,0.333,621,1249,0.497,0.497,419,474,0.884,96,182,278,266,64,21,174,142,1676,18.1,0.569,0.012,0.375,3.8,7.0,5.5,14.2,1.1,0.4,10.6,24.3,6.5,1.5,8.0,0.14,2.2,-1.1,1.0,2.1,0,0.001,Candidate,1987
Manute Bol,C,24,82,1552,103,231,0.446,0,1,0.0,103,230,0.448,0.446,45,67,0.672,84,278,362,11,20,302,61,189,251,10.9,0.482,0.004,0.29,5.6,19.3,12.4,0.9,0.6,10.8,19.0,8.3,-0.5,2.9,2.4,0.074,-4.3,4.6,0.3,0.9,0,0.0,OOR,1987
Sam Bowie,C,25,5,163,30,66,0.455,0,0,0.0,30,66,0.455,0.455,20,30,0.667,14,19,33,9,1,10,15,19,80,11.8,0.505,0.0,0.455,9.8,12.8,11.3,7.5,0.3,3.4,15.9,22.7,0.0,0.1,0.1,0.034,-2.2,-0.9,-3.0,0.0,0,0.0,OOR,1987
Dudley Bradley,SG,29,68,900,76,213,0.357,13,50,0.26,63,163,0.387,0.387,47,58,0.81,31,71,102,66,105,8,34,118,212,10.3,0.444,0.235,0.272,3.8,8.9,6.3,9.3,5.6,0.5,12.5,12.4,-0.1,1.8,1.7,0.09,-3.6,5.1,1.5,0.8,0,0.0,OOR,1987
Adrian Branch,SF,23,32,219,48,96,0.5,0,2,0.0,48,94,0.511,0.5,42,54,0.778,23,30,53,16,16,3,24,39,138,18.8,0.576,0.021,0.563,12.6,14.2,13.5,10.0,3.5,0.8,16.7,26.6,0.4,0.4,0.7,0.158,-0.9,0.5,-0.4,0.1,0,0.0,OOR,1987
Randy Breuer,C,26,76,1467,241,497,0.485,0,0,0.0,241,497,0.485,0.485,118,202,0.584,129,221,350,47,56,61,100,229,600,12.3,0.512,0.0,0.406,9.7,17.0,13.3,4.5,1.8,2.5,14.6,19.1,0.1,2.3,2.4,0.077,-2.7,0.1,-2.6,-0.2,0,0.0,OOR,1987
Frank Brickowski,PF-C,27,44,487,63,124,0.508,0,4,0.0,63,120,0.525,0.508,50,70,0.714,48,68,116,17,20,6,32,118,176,10.2,0.568,0.032,0.565,11.6,14.8,13.2,4.3,1.9,0.7,17.1,15.5,0.5,0.6,1.1,0.108,-4.5,0.0,-4.5,-0.3,0,0.0,OOR,1987
Junior Bridgeman,SF,33,34,418,79,171,0.462,1,6,0.167,78,165,0.473,0.465,16,20,0.8,14,38,52,35,10,2,15,50,175,11.1,0.487,0.035,0.117,3.7,10.2,6.9,12.2,1.1,0.3,7.7,19.1,0.2,0.4,0.6,0.069,-2.2,-1.0,-3.1,-0.1,0,0.0,OOR,1987
Mike Brittain,C,23,6,29,4,9,0.444,0,0,0.0,4,9,0.444,0.444,1,2,0.5,2,2,4,2,1,0,2,3,9,7.3,0.455,0.0,0.222,7.3,7.9,7.6,9.1,1.6,0.0,16.8,16.4,0.0,0.0,0.0,-0.017,-5.0,-3.1,-8.2,0.0,0,0.0,OOR,1987
Michael Brooks,SF,28,10,148,13,37,0.351,0,0,0.0,13,37,0.351,0.351,7,10,0.7,9,19,28,11,9,0,11,19,33,6.4,0.399,0.0,0.27,6.5,14.3,10.3,9.5,3.0,0.0,21.0,14.8,-0.2,0.2,0.0,-0.007,-5.9,0.2,-5.7,-0.1,0,0.0,OOR,1987
Mike Brown,C,23,62,818,106,201,0.527,0,0,0.0,106,201,0.527,0.527,46,72,0.639,71,143,214,24,20,7,59,129,258,9.7,0.554,0.0,0.358,9.7,20.2,14.8,4.1,1.2,0.5,20.2,15.0,0.1,0.9,1.0,0.06,-4.1,-1.0,-5.1,-0.6,0,0.0,OOR,1987
Tony Brown,SG,26,77,2339,358,810,0.442,5,20,0.25,353,790,0.447,0.445,152,206,0.738,84,135,219,259,89,14,153,273,873,9.7,0.485,0.025,0.254,4.1,6.5,5.3,15.9,1.8,0.4,14.5,18.2,0.0,1.2,1.3,0.026,-2.4,-0.4,-2.8,-0.5,0,0.0,OOR,1987
Michael Cage,PF,25,80,2922,457,878,0.521,0,3,0.0,457,875,0.522,0.521,341,467,0.73,354,568,922,131,99,67,171,221,1255,17.1,0.579,0.003,0.532,12.4,23.1,17.3,6.6,1.6,1.3,13.6,17.1,4.8,2.4,7.2,0.119,0.8,-1.1,-0.2,1.3,0,0.0,OOR,1987
Tony Campbell,SF,24,40,332,57,145,0.393,0,3,0.0,57,142,0.401,0.393,24,39,0.615,21,37,58,19,12,1,34,40,138,7.0,0.426,0.021,0.269,7.0,11.7,9.4,7.9,1.7,0.2,17.3,23.9,-0.7,0.4,-0.3,-0.043,-5.7,-0.9,-6.6,-0.4,0,0.0,OOR,1987
Rick Carlisle,SG,27,42,297,30,92,0.326,5,16,0.313,25,76,0.329,0.353,15,20,0.75,8,22,30,35,8,0,25,28,80,4.6,0.397,0.174,0.217,3.3,7.7,5.7,14.4,1.3,0.0,19.9,18.0,-0.6,0.2,-0.3,-0.054,-5.6,-1.6,-7.1,-0.4,0,0.0,OOR,1987
Antoine Carr,PF,25,65,695,134,265,0.506,1,3,0.333,133,262,0.508,0.508,73,103,0.709,60,96,156,34,14,48,40,146,342,15.5,0.551,0.011,0.389,9.4,14.8,12.1,7.2,1.0,4.1,11.4,20.7,1.1,1.1,2.2,0.149,-1.3,1.4,0.1,0.4,0,0.0,OOR,1987
Kenny Carr,PF,31,49,1443,201,399,0.504,0,2,0.0,201,397,0.506,0.504,126,169,0.746,131,368,499,83,29,13,103,159,528,12.8,0.558,0.005,0.424,10.4,27.9,19.3,7.4,0.9,0.5,17.9,15.7,1.1,1.8,2.9,0.098,-0.7,-0.5,-1.2,0.3,0,0.0,OOR,1987
Joe Barry Carroll,C,28,81,2724,690,1461,0.472,0,0,0.0,690,1461,0.472,0.472,340,432,0.787,173,416,589,214,92,123,226,255,1720,18.4,0.521,0.0,0.296,6.9,16.9,11.8,12.3,1.6,2.6,12.0,27.8,2.1,2.6,4.6,0.082,0.9,-0.2,0.7,1.8,0,0.001,Candidate,1987
Bill Cartwright,C,29,58,1989,335,631,0.531,0,0,0.0,335,631,0.531,0.531,346,438,0.79,132,313,445,96,40,26,128,188,1016,17.1,0.617,0.0,0.694,7.4,17.8,12.6,7.2,1.0,0.8,13.4,20.0,4.4,1.4,5.8,0.14,1.4,-0.7,0.7,1.4,0,0.0,OOR,1987
Terry Catledge,PF,23,78,2149,413,835,0.495,0,4,0.0,413,831,0.497,0.495,199,335,0.594,248,312,560,56,43,14,145,195,1025,14.2,0.522,0.005,0.401,12.0,15.7,13.8,4.0,1.0,0.4,12.9,21.1,1.5,2.1,3.6,0.08,-0.7,-2.0,-2.7,-0.4,0,0.0,OOR,1987
Tom Chambers,PF,27,82,3018,660,1446,0.456,54,145,0.372,606,1301,0.466,0.475,535,630,0.849,163,382,545,245,81,50,268,307,1909,17.0,0.554,0.1,0.436,5.9,13.8,9.8,11.8,1.3,0.9,13.5,26.0,5.3,2.1,7.4,0.118,1.4,-1.2,0.1,1.6,0,0.0,OOR,1987
Maurice Cheeks,PG,30,68,2624,415,788,0.527,4,17,0.235,411,771,0.533,0.529,227,292,0.777,47,168,215,538,180,15,173,109,1061,18.3,0.579,0.022,0.371,2.1,7.2,4.7,30.1,3.4,0.3,15.9,17.4,5.2,2.7,7.9,0.145,2.1,1.0,3.2,3.4,0,0.0,OOR,1987
Fred Cofield,PG,25,5,27,2,11,0.182,0,1,0.0,2,10,0.2,0.182,0,0,0.0,1,4,5,4,2,0,1,1,4,4.2,0.182,0.091,0.0,4.1,17.1,10.5,19.0,3.7,0.0,8.3,18.7,-0.1,0.0,-0.1,-0.119,-7.6,-0.1,-7.7,0.0,0,0.0,OOR,1987
Ben Coleman,C,25,68,1029,182,313,0.581,0,1,0.0,182,312,0.583,0.581,88,121,0.727,99,189,288,37,32,31,94,200,452,13.6,0.617,0.003,0.387,10.9,20.6,15.7,5.3,1.5,1.8,20.4,18.0,0.9,1.1,2.0,0.093,-2.0,-0.2,-2.2,0.0,0,0.0,OOR,1987
Don Collins,SF,28,6,57,10,28,0.357,0,0,0.0,10,28,0.357,0.357,5,7,0.714,11,4,15,2,2,1,5,11,25,9.1,0.402,0.0,0.25,21.2,7.9,14.6,5.0,1.7,1.1,13.9,25.9,-0.1,0.1,0.0,-0.016,-4.8,-2.8,-7.5,-0.1,0,0.0,OOR,1987
Steve Colter,PG,24,70,1322,169,397,0.426,4,17,0.235,165,380,0.434,0.431,82,107,0.766,23,85,108,210,56,12,70,99,424,11.6,0.477,0.043,0.27,2.0,7.3,4.7,22.1,2.1,0.5,13.6,16.4,0.6,1.1,1.7,0.061,-1.6,0.4,-1.2,0.3,0,0.0,OOR,1987
Darwin Cook,SG,28,82,1420,265,622,0.426,2,23,0.087,263,599,0.439,0.428,82,103,0.796,46,99,145,151,98,17,96,136,614,12.5,0.46,0.037,0.166,3.4,7.5,5.4,16.0,3.3,0.7,12.6,21.6,-0.5,1.7,1.2,0.04,-2.5,1.2,-1.3,0.2,0,0.0,OOR,1987
Michael Cooper,SG,30,82,2253,322,736,0.438,89,231,0.385,233,505,0.461,0.498,126,148,0.851,58,196,254,373,78,43,102,199,859,14.0,0.536,0.314,0.201,3.1,9.0,6.3,20.6,1.6,1.1,11.3,16.3,3.8,2.3,6.1,0.131,1.4,0.7,2.1,2.3,0,0.0,OOR,1987
Wayne Cooper,C,30,69,1561,235,524,0.448,0,3,0.0,235,521,0.451,0.448,79,109,0.725,162,311,473,68,13,101,78,257,549,11.3,0.48,0.006,0.208,10.2,22.3,15.9,5.5,0.4,3.7,12.0,16.0,0.4,1.6,2.0,0.06,-3.4,-0.8,-4.1,-0.8,0,0.0,OOR,1987
Tyrone Corbin,SF,24,63,1170,156,381,0.409,1,4,0.25,155,377,0.411,0.411,91,124,0.734,88,127,215,97,55,5,66,129,404,10.7,0.464,0.01,0.325,8.0,12.1,10.0,11.2,2.2,0.2,13.2,17.2,0.1,1.1,1.2,0.048,-2.7,-0.1,-2.8,-0.2,0,0.0,OOR,1987
Dave Corzine,C,30,82,2287,294,619,0.475,0,5,0.0,294,614,0.479,0.475,95,129,0.736,199,341,540,209,38,87,114,202,683,12.8,0.505,0.008,0.208,9.7,17.3,13.4,12.6,0.8,2.3,14.4,14.6,1.7,2.5,4.2,0.089,-0.6,0.3,-0.4,0.9,0,0.0,OOR,1987
Pat Cummings,PF,30,49,1056,172,382,0.45,0,0,0.0,172,382,0.45,0.45,79,110,0.718,123,189,312,38,26,7,85,145,423,11.4,0.491,0.0,0.288,13.0,20.3,16.6,5.3,1.2,0.4,16.5,20.4,-0.3,0.9,0.6,0.025,-2.9,-1.7,-4.6,-0.7,0,0.0,OOR,1987
Terry Cummings,PF,25,82,2770,729,1426,0.511,0,3,0.0,729,1423,0.512,0.511,249,376,0.662,214,486,700,229,129,81,172,296,1707,20.5,0.536,0.002,0.264,8.5,19.8,14.1,13.5,2.2,1.8,9.8,26.1,4.1,4.7,8.8,0.152,2.5,0.8,3.3,3.7,0,0.0,OOR,1987
Earl Cureton,C,29,78,1973,243,510,0.476,0,2,0.0,243,508,0.478,0.476,82,152,0.539,212,240,452,122,33,56,80,188,568,11.3,0.492,0.004,0.298,11.5,14.3,12.8,8.6,0.8,1.7,12.2,13.7,1.3,1.4,2.7,0.065,-1.5,-1.0,-2.4,-0.2,0,0.0,OOR,1987
Dell Curry,SG,22,67,636,139,326,0.426,17,60,0.283,122,266,0.459,0.452,30,38,0.789,30,48,78,58,27,4,44,86,325,11.3,0.474,0.184,0.117,4.9,7.9,6.4,13.7,2.0,0.4,11.4,24.1,-0.3,0.8,0.5,0.035,-3.1,-0.3,-3.4,-0.2,0,0.0,OOR,1987
Quintin Dailey,SG,26,49,924,200,491,0.407,1,10,0.1,199,481,0.414,0.408,119,155,0.768,34,49,83,79,43,8,71,113,520,11.8,0.465,0.02,0.316,3.8,6.3,4.9,13.8,2.2,0.5,11.3,27.2,-0.6,0.4,-0.3,-0.014,-3.3,-1.7,-4.9,-0.7,0,0.0,OOR,1987
Adrian Dantley,SF,31,81,2736,601,1126,0.534,1,6,0.167,600,1120,0.536,0.534,539,664,0.812,104,228,332,162,63,7,181,193,1742,18.6,0.614,0.005,0.59,4.2,8.7,6.5,8.8,1.1,0.1,11.3,23.7,7.8,2.5,10.3,0.181,2.4,-0.3,2.1,2.9,0,0.0,OOR,1987
Brad Daugherty,C,21,80,2695,487,905,0.538,0,0,0.0,487,905,0.538,0.538,279,401,0.696,152,495,647,304,49,63,248,248,1253,15.6,0.579,0.0,0.443,6.1,19.8,12.9,16.9,0.9,1.3,18.7,19.8,2.6,3.5,6.0,0.107,0.2,0.7,0.8,1.9,0,0.0,OOR,1987
Brad Davis,PG,31,82,1582,199,436,0.456,32,106,0.302,167,330,0.506,0.493,147,171,0.86,27,87,114,373,63,10,114,159,577,14.5,0.564,0.243,0.392,1.9,5.8,3.9,30.3,1.9,0.4,18.2,16.1,2.8,1.1,3.9,0.119,0.8,-0.3,0.5,1.0,0,0.0,OOR,1987
Walter Davis,SG,32,79,2646,779,1515,0.514,21,81,0.259,758,1434,0.529,0.521,288,334,0.862,90,154,244,364,96,5,226,184,1867,19.3,0.562,0.053,0.22,3.9,6.4,5.2,22.7,1.7,0.1,12.0,28.9,4.5,1.2,5.8,0.105,2.8,-1.5,1.4,2.2,0,0.0,OOR,1987
Darryl Dawkins,C,30,6,106,20,32,0.625,0,0,0.0,20,32,0.625,0.625,17,24,0.708,9,10,19,2,2,3,15,25,57,11.5,0.67,0.0,0.75,9.6,10.6,10.1,2.9,0.9,1.7,26.1,21.9,0.0,0.1,0.1,0.048,-3.8,-0.5,-4.3,-0.1,0,0.0,OOR,1987
Johnny Dawkins,PG,23,81,1682,334,764,0.437,14,47,0.298,320,717,0.446,0.446,153,191,0.801,56,113,169,290,67,3,120,118,835,14.6,0.492,0.062,0.25,3.5,7.7,5.5,24.9,1.9,0.1,12.4,23.1,1.2,0.8,2.0,0.057,-0.2,-1.3,-1.5,0.2,0,0.0,OOR,1987
Darren Daye,SF,26,62,731,101,202,0.5,0,0,0.0,101,202,0.5,0.5,34,65,0.523,37,88,125,76,25,7,57,100,236,9.5,0.512,0.0,0.322,6.2,12.5,9.6,13.3,1.7,0.5,19.8,16.8,-0.2,0.8,0.6,0.041,-3.2,0.0,-3.2,-0.2,0,0.0,OOR,1987
James Donaldson,C,29,82,3028,311,531,0.586,0,0,0.0,311,531,0.586,0.586,267,329,0.812,295,678,973,63,51,136,104,191,889,15.3,0.658,0.0,0.62,10.7,23.8,17.4,2.6,0.8,2.5,13.3,10.5,6.5,3.9,10.4,0.166,1.4,0.3,1.7,2.8,0,0.0,OOR,1987
Bruce Douglas,SG,22,8,98,7,24,0.292,0,1,0.0,7,23,0.304,0.292,0,4,0.0,5,9,14,17,9,0,9,9,14,5.7,0.272,0.042,0.167,5.5,10.1,7.8,21.2,4.3,0.0,25.9,14.2,-0.3,0.1,-0.2,-0.082,-5.1,2.1,-3.0,0.0,0,0.0,OOR,1987
Greg Dreiling,C,24,24,128,16,37,0.432,0,0,0.0,16,37,0.432,0.432,10,12,0.833,12,31,43,7,2,2,7,42,42,8.6,0.497,0.0,0.324,10.1,27.0,18.4,7.4,0.8,0.9,14.2,16.1,0.0,0.2,0.2,0.093,-6.1,0.3,-5.8,-0.1,0,0.0,OOR,1987
Larry Drew,PG,28,60,1566,295,683,0.432,12,72,0.167,283,611,0.463,0.441,139,166,0.837,26,77,103,326,60,2,151,107,741,13.1,0.49,0.105,0.243,1.7,5.9,3.6,32.1,1.8,0.1,16.6,23.1,-0.2,0.4,0.1,0.004,-0.8,-2.2,-3.0,-0.4,0,0.0,OOR,1987
Clyde Drexler,SG,24,82,3114,707,1408,0.502,11,47,0.234,696,1361,0.511,0.506,357,470,0.76,227,291,518,566,204,71,253,281,1782,20.2,0.552,0.033,0.334,8.3,10.2,9.3,26.2,3.0,1.3,13.5,23.6,6.6,3.7,10.3,0.158,3.5,1.4,4.9,5.4,0,0.0,OOR,1987
Kevin Duckworth,C,22,65,875,130,273,0.476,0,1,0.0,130,272,0.478,0.476,92,134,0.687,76,147,223,29,21,21,78,192,352,9.1,0.53,0.004,0.491,9.8,18.5,14.2,4.3,1.1,1.3,19.0,18.5,-0.1,0.9,0.8,0.045,-5.1,-0.9,-6.0,-0.9,0,0.0,OOR,1987
Joe Dumars,SG,23,79,2439,369,749,0.493,9,22,0.409,360,727,0.495,0.499,184,246,0.748,50,117,167,352,83,5,171,194,931,11.9,0.543,0.029,0.328,2.3,5.0,3.7,19.4,1.6,0.1,16.6,17.1,2.0,2.2,4.2,0.083,-1.1,0.0,-1.1,0.6,0,0.0,OOR,1987
T.R. Dunn,SG,31,81,1932,118,276,0.428,0,2,0.0,118,274,0.431,0.428,36,55,0.655,91,174,265,147,100,21,33,160,272,7.8,0.453,0.007,0.199,4.6,10.1,7.2,8.6,2.3,0.6,9.9,6.6,0.9,1.5,2.4,0.06,-2.7,1.2,-1.4,0.3,0,0.0,OOR,1987
Mark Eaton,C,30,79,2505,234,585,0.4,0,0,0.0,234,585,0.4,0.4,140,213,0.657,211,486,697,105,43,321,142,273,608,11.1,0.448,0.0,0.364,8.7,20.4,14.5,5.3,0.8,7.4,17.3,13.0,-1.5,5.0,3.6,0.068,-3.8,3.1,-0.7,0.8,0,0.0,OOR,1987
Jerry Eaves,PG,27,3,26,1,8,0.125,0,0,0.0,1,8,0.125,0.125,2,2,1.0,1,0,1,0,1,0,2,6,4,-6.9,0.225,0.0,0.25,4.2,0.0,2.1,0.0,1.8,0.0,18.4,16.7,-0.1,0.0,-0.1,-0.202,-13.3,-3.0,-16.3,-0.1,0,0.0,OOR,1987
Franklin Edwards,PG,27,8,122,9,32,0.281,0,4,0.0,9,28,0.321,0.281,10,14,0.714,2,8,10,29,5,0,17,7,28,5.2,0.367,0.125,0.438,1.8,7.2,4.5,29.1,1.9,0.0,30.8,18.1,-0.3,0.1,-0.3,-0.115,-5.0,-2.0,-7.0,-0.2,0,0.0,OOR,1987
James Edwards,C,31,14,304,57,110,0.518,0,0,0.0,57,110,0.518,0.518,54,70,0.771,20,40,60,19,6,7,15,42,168,17.0,0.597,0.0,0.636,7.5,14.5,11.1,8.8,0.9,1.3,9.6,20.8,0.8,0.2,1.0,0.157,0.9,-0.3,0.6,0.2,0,0.0,OOR,1987
Craig Ehlo,SG,25,44,890,99,239,0.414,5,29,0.172,94,210,0.448,0.425,70,99,0.707,55,106,161,92,40,30,61,80,273,11.5,0.483,0.121,0.414,6.7,12.8,9.8,14.0,2.1,1.9,17.8,15.5,0.0,1.2,1.2,0.065,-1.6,1.5,-0.1,0.4,0,0.0,OOR,1987
Dale Ellis,SG,26,82,3073,785,1520,0.516,86,240,0.358,699,1280,0.546,0.545,385,489,0.787,187,260,447,238,104,32,238,267,2041,19.0,0.588,0.158,0.322,6.6,9.3,7.9,11.9,1.6,0.6,12.1,25.3,7.6,1.7,9.3,0.145,3.5,-1.1,2.4,3.4,0,0.0,OOR,1987
