Player,Pos,Age,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Status
Bernard King,SF,34,64,2401,713,1511,0.472,8,37,0.216,705,1474,0.478,0.475,383,485,0.79,114,205,319,292,56,16,255,187,1817,OOR
Stacey King,PF,24,76,1198,156,334,0.467,0,2,0.0,156,332,0.47,0.467,107,152,0.704,72,136,208,65,24,42,91,134,419,OOR
Greg Kite,C,29,82,2225,166,338,0.491,0,0,0.0,166,338,0.491,0.491,63,123,0.512,189,399,588,59,25,81,102,298,395,OOR
Joe Kleine,C,29,72,850,102,218,0.468,0,2,0.0,102,216,0.472,0.468,54,69,0.783,71,173,244,21,15,14,53,108,258,OOR
Negele Knight,PG,23,64,792,131,308,0.425,6,25,0.24,125,283,0.442,0.435,71,118,0.602,20,51,71,191,20,7,76,83,339,OOR
Bart Kofoed,SG,26,5,21,0,3,0.0,0,0,0.0,0,3,0.0,0.0,3,6,0.5,2,1,3,4,0,0,2,4,3,OOR
Jon Koncak,C,27,77,1931,140,321,0.436,1,8,0.125,139,313,0.444,0.438,32,54,0.593,101,274,375,124,74,76,50,265,313,OOR
Frank Kornet,PF,24,32,157,23,62,0.371,5,18,0.278,18,44,0.409,0.411,7,13,0.538,10,14,24,9,5,1,11,28,58,OOR
Bill Laimbeer,C,33,82,2668,372,778,0.478,37,125,0.296,335,653,0.513,0.502,123,147,0.837,173,564,737,157,38,56,98,242,904,OOR
Jerome Lane,PF,24,62,1383,202,461,0.438,1,4,0.25,201,457,0.44,0.439,58,141,0.411,280,298,578,123,51,14,105,192,463,OOR
Andrew Lang,C,24,63,1152,109,189,0.577,0,1,0.0,109,188,0.58,0.577,93,130,0.715,113,190,303,27,17,127,45,168,311,OOR
Eric Leckner,C,24,72,1122,131,294,0.446,0,0,0.0,131,294,0.446,0.446,62,111,0.559,82,213,295,39,14,22,69,192,324,OOR
Kurk Lee,PG,23,48,265,19,71,0.268,3,15,0.2,16,56,0.286,0.289,25,28,0.893,7,23,30,34,11,2,20,39,66,OOR
Tim Legler,SG,24,10,148,25,72,0.347,3,12,0.25,22,60,0.367,0.368,5,6,0.833,8,10,18,12,2,0,4,20,58,OOR
Gary Leonard,C,23,4,9,0,0,0.0,0,0,0.0,0,0,0.0,0.0,2,4,0.5,0,2,2,0,0,1,0,2,2,OOR
Jim Les,PG,27,55,1399,119,268,0.444,71,154,0.461,48,114,0.421,0.576,86,103,0.835,18,93,111,299,57,4,75,141,395,OOR
Clifford Lett,PG,25,7,99,14,29,0.483,0,1,0.0,14,28,0.5,0.483,6,9,0.667,1,6,7,7,2,1,8,9,34,OOR
Fat Lever,SG,30,4,86,9,23,0.391,0,3,0.0,9,20,0.45,0.391,11,14,0.786,3,12,15,12,6,3,10,5,29,OOR
Cliff Levingston,PF,30,78,1013,127,282,0.45,1,4,0.25,126,278,0.453,0.452,59,91,0.648,99,126,225,56,29,43,50,143,314,OOR
Reggie Lewis,SG,25,79,2878,598,1219,0.491,1,13,0.077,597,1206,0.495,0.491,281,340,0.826,119,291,410,201,98,85,147,234,1478,OOR
Marcus Liberty,SF,22,76,1171,216,513,0.421,17,57,0.298,199,456,0.436,0.438,58,92,0.63,117,104,221,64,48,19,71,153,507,OOR
Todd Lichti,SG,24,29,860,166,378,0.439,14,47,0.298,152,331,0.459,0.458,59,69,0.855,49,63,112,72,46,8,33,65,405,OOR
Alton Lister,C,32,77,1552,188,393,0.478,0,1,0.0,188,392,0.48,0.478,115,202,0.569,121,362,483,93,20,90,106,282,491,OOR
Ian Lockhart,SF,23,1,2,1,1,1.0,0,0,0.0,1,1,1.0,1.0,2,2,1.0,0,0,0,0,0,0,0,0,4,OOR
Brad Lohaus,PF,26,81,1219,179,415,0.431,33,119,0.277,146,296,0.493,0.471,37,54,0.685,59,158,217,75,50,74,60,170,428,OOR
Grant Long,PF,24,80,2514,276,561,0.492,1,6,0.167,275,555,0.495,0.493,181,230,0.787,225,343,568,176,119,43,156,295,734,OOR
John Long,SG,34,25,256,35,85,0.412,2,6,0.333,33,79,0.418,0.424,24,25,0.96,9,23,32,18,9,2,14,17,96,OOR
Rick Mahorn,C,32,80,2439,261,559,0.467,0,9,0.0,261,550,0.475,0.467,189,240,0.788,151,470,621,118,79,56,127,276,711,OOR
Dan Majerle,SF,25,77,2281,397,821,0.484,30,86,0.349,367,735,0.499,0.502,227,298,0.762,168,250,418,216,106,40,114,162,1051,OOR
Jeff Malone,SG,29,69,2466,525,1034,0.508,1,6,0.167,524,1028,0.51,0.508,231,252,0.917,36,170,206,143,50,6,108,128,1282,OOR
Karl Malone,PF,27,82,3302,847,1608,0.527,4,14,0.286,843,1594,0.529,0.528,684,888,0.77,236,731,967,270,89,79,244,268,2382,Candidate
Moses Malone,C,35,82,1912,280,598,0.468,0,7,0.0,280,591,0.474,0.468,309,372,0.831,271,396,667,68,30,74,137,134,869,OOR
Danny Manning,PF,24,73,2197,470,905,0.519,0,3,0.0,470,902,0.521,0.519,219,306,0.716,169,257,426,196,117,62,188,281,1159,OOR
Šarūnas Marčiulionis,SG,26,50,987,183,365,0.501,1,6,0.167,182,359,0.507,0.503,178,246,0.724,51,67,118,85,62,4,75,136,545,OOR
Jeff Martin,PG,24,74,1334,214,507,0.422,27,88,0.307,187,419,0.446,0.449,68,100,0.68,53,78,131,65,37,31,49,104,523,OOR
Anthony Mason,PF,24,3,21,2,4,0.5,0,0,0.0,2,4,0.5,0.5,6,8,0.75,3,2,5,0,1,0,0,6,10,OOR
Tony Massenburg,PF,23,35,161,27,60,0.45,0,0,0.0,27,60,0.45,0.45,28,45,0.622,23,35,58,4,4,9,13,26,82,OOR
Vernon Maxwell,SG,25,82,2870,504,1247,0.404,172,510,0.337,332,737,0.45,0.473,217,296,0.733,41,197,238,303,127,15,171,179,1397,OOR
Travis Mays,PG,22,64,2145,294,724,0.406,72,197,0.365,222,527,0.421,0.456,255,331,0.77,54,124,178,253,81,11,159,169,915,OOR
George McCloud,SF,23,74,1070,131,351,0.373,43,124,0.347,88,227,0.388,0.434,38,49,0.776,35,83,118,150,40,11,91,141,343,OOR
Tim McCormick,C,28,56,689,93,187,0.497,0,3,0.0,93,184,0.505,0.497,66,90,0.733,56,109,165,32,11,14,45,91,252,OOR
Rodney McCray,PF,29,74,2561,336,679,0.495,13,39,0.333,323,640,0.505,0.504,159,198,0.803,153,407,560,259,70,51,129,203,844,OOR
Xavier McDaniel,SF,27,81,2634,590,1186,0.497,0,8,0.0,590,1178,0.501,0.497,193,267,0.723,173,384,557,187,76,46,184,264,1373,OOR
Kevin McHale,PF,33,68,2067,504,912,0.553,15,37,0.405,489,875,0.559,0.561,228,275,0.829,145,335,480,126,25,146,140,194,1251,OOR
Derrick McKey,SF,24,73,2503,438,847,0.517,4,19,0.211,434,828,0.524,0.519,235,278,0.845,172,251,423,169,91,56,158,220,1115,OOR
Nate McMillan,SG,26,78,1434,132,305,0.433,17,48,0.354,115,257,0.447,0.461,57,93,0.613,71,180,251,371,104,20,122,211,338,OOR
Mark McNamara,C,31,2,13,0,1,0.0,0,0,0.0,0,1,0.0,0.0,0,0,0.0,0,4,4,0,0,0,0,1,0,OOR
Scott Meents,PF,27,13,53,7,28,0.25,1,1,1.0,6,27,0.222,0.268,2,4,0.5,3,7,10,8,7,4,6,5,17,OOR
Reggie Miller,SG,25,82,2972,596,1164,0.512,112,322,0.348,484,842,0.575,0.56,551,600,0.918,81,200,281,331,109,13,163,165,1855,OOR
Terry Mills,PF,23,55,819,134,288,0.465,0,4,0.0,134,284,0.472,0.465,47,66,0.712,82,147,229,33,35,29,43,100,315,OOR
Sam Mitchell,PF,27,82,3121,445,1010,0.441,0,9,0.0,445,1001,0.445,0.441,307,396,0.775,188,332,520,133,66,57,104,338,1197,OOR
Paul Mokeski,C,34,36,257,21,59,0.356,3,9,0.333,18,50,0.36,0.381,12,15,0.8,20,47,67,9,8,3,7,58,57,OOR
Sidney Moncrief,SG,33,72,1096,117,240,0.488,21,64,0.328,96,176,0.545,0.531,82,105,0.781,31,97,128,104,50,9,66,112,337,OOR
Chris Morris,SF,25,79,2553,409,962,0.425,45,179,0.251,364,783,0.465,0.449,179,244,0.734,210,311,521,220,138,96,167,248,1042,OOR
John Morton,SF,23,66,1207,120,274,0.438,4,12,0.333,116,262,0.443,0.445,113,139,0.813,41,62,103,243,61,18,107,112,357,OOR
Chris Mullin,SF,27,82,3315,777,1449,0.536,40,133,0.301,737,1316,0.56,0.55,513,580,0.884,141,302,443,329,173,63,245,176,2107,OOR
Chris Munk,PF,23,11,29,3,7,0.429,0,0,0.0,3,7,0.429,0.429,7,12,0.583,5,9,14,1,1,2,5,5,13,OOR
Tod Murphy,PF,27,52,1063,90,227,0.396,1,17,0.059,89,210,0.424,0.399,70,105,0.667,92,163,255,60,25,20,32,101,251,OOR
Jerrod Mustaf,PF,21,62,825,106,228,0.465,0,1,0.0,106,227,0.467,0.465,56,87,0.644,51,118,169,36,15,14,61,109,268,OOR
Pete Myers,SG,27,8,103,10,23,0.435,0,1,0.0,10,22,0.455,0.435,9,11,0.818,2,16,18,14,3,3,14,14,29,OOR
Larry Nance,PF,31,80,2927,635,1211,0.524,2,8,0.25,633,1203,0.526,0.525,265,330,0.803,201,485,686,237,66,200,131,219,1537,OOR
Craig Neal,PG,26,10,125,14,35,0.4,3,9,0.333,11,26,0.423,0.443,13,22,0.591,2,14,16,37,4,0,19,26,44,OOR
Ed Nealy,PF,30,55,573,45,97,0.464,5,16,0.313,40,81,0.494,0.49,28,38,0.737,44,107,151,36,24,4,19,46,123,OOR
Johnny Newman,SF,27,81,2477,478,1017,0.47,30,84,0.357,448,933,0.48,0.485,385,476,0.809,94,160,254,188,100,17,189,278,1371,OOR
Ken Norman,SF,26,70,2309,520,1037,0.501,6,32,0.188,514,1005,0.511,0.504,173,275,0.629,177,320,497,159,63,63,139,192,1219,OOR
Dan O'Sullivan,C,22,21,85,7,16,0.438,0,0,0.0,7,16,0.438,0.438,7,11,0.636,5,12,17,4,1,1,4,18,21,OOR
Charles Oakley,PF,27,76,2739,307,595,0.516,0,2,0.0,307,593,0.518,0.516,239,305,0.784,305,615,920,204,62,17,215,288,853,OOR
Alan Ogg,C,23,31,261,24,55,0.436,0,2,0.0,24,53,0.453,0.436,6,10,0.6,15,34,49,2,6,27,8,53,54,OOR
Hakeem Olajuwon,C,28,56,2062,487,959,0.508,0,4,0.0,487,955,0.51,0.508,213,277,0.769,219,551,770,131,121,221,174,221,1187,OOR
Jawann Oldham,C,33,4,19,3,6,0.5,0,0,0.0,3,6,0.5,0.5,0,0,0.0,0,3,3,0,0,0,0,1,6,OOR
Brian Oliver,SG,22,73,800,111,272,0.408,5,18,0.278,106,254,0.417,0.417,52,71,0.732,18,62,80,88,34,4,50,76,279,OOR
Gerald Paddio,SF,25,70,1181,212,506,0.419,6,24,0.25,206,482,0.427,0.425,74,93,0.796,38,80,118,90,20,6,71,71,504,OOR
Walter Palmer,C,22,28,85,15,45,0.333,0,1,0.0,15,44,0.341,0.333,10,15,0.667,6,15,21,6,3,4,6,20,40,OOR
Robert Parish,C,37,81,2441,485,811,0.598,0,1,0.0,485,810,0.599,0.598,237,309,0.767,271,585,856,66,66,103,153,197,1207,OOR
John Paxson,PG,30,82,1971,317,578,0.548,42,96,0.438,275,482,0.571,0.585,34,41,0.829,15,76,91,297,62,3,69,136,710,OOR
Kenny Payne,SF,24,47,444,68,189,0.36,4,18,0.222,64,171,0.374,0.37,26,29,0.897,17,49,66,16,10,6,21,43,166,OOR
Gary Payton,PG,22,82,2244,259,575,0.45,1,13,0.077,258,562,0.459,0.451,69,97,0.711,108,135,243,528,165,15,180,249,588,OOR
Will Perdue,C,25,74,972,116,235,0.494,0,3,0.0,116,232,0.5,0.494,75,112,0.67,122,214,336,47,23,57,75,147,307,OOR
Sam Perkins,PF,29,73,2504,368,744,0.495,18,64,0.281,350,680,0.515,0.507,229,279,0.821,167,371,538,108,64,78,103,247,983,OOR
Tim Perry,C,25,46,587,75,144,0.521,0,5,0.0,75,139,0.54,0.521,43,70,0.614,53,73,126,27,23,43,32,60,193,OOR
Chuck Person,SF,26,80,2566,620,1231,0.504,69,203,0.34,551,1028,0.536,0.532,165,229,0.721,121,296,417,238,56,17,184,221,1474,OOR
Jim Petersen,C,28,62,834,114,236,0.483,1,4,0.25,113,232,0.487,0.485,50,76,0.658,69,131,200,27,13,41,48,153,279,OOR
Dražen Petrović,SG,26,61,1015,243,493,0.493,23,65,0.354,220,428,0.514,0.516,114,137,0.832,51,59,110,86,43,1,81,132,623,OOR
Ricky Pierce,SG,31,78,2167,561,1156,0.485,46,116,0.397,515,1040,0.495,0.505,430,471,0.913,67,124,191,168,60,13,147,170,1598,OOR
Ed Pinckney,PF,27,70,1165,131,243,0.539,0,1,0.0,131,242,0.541,0.539,104,116,0.897,155,186,341,45,61,43,45,147,366,OOR
Scottie Pippen,SF,25,82,3014,600,1153,0.52,21,68,0.309,579,1085,0.534,0.529,240,340,0.706,163,432,595,511,193,93,232,270,1461,OOR
Olden Polynice,C,26,79,2092,316,564,0.56,0,1,0.0,316,563,0.561,0.56,146,252,0.579,220,333,553,42,43,32,88,192,778,OOR
Dave Popson,PF,26,19,64,13,32,0.406,0,0,0.0,13,32,0.406,0.406,9,10,0.9,7,7,14,2,1,2,6,12,35,OOR
Terry Porter,PG,27,81,2665,486,944,0.515,130,313,0.415,356,631,0.564,0.584,279,339,0.823,52,230,282,649,158,12,189,151,1381,OOR
Paul Pressey,SG,32,70,1683,201,426,0.472,16,57,0.281,185,369,0.501,0.491,110,133,0.827,50,126,176,271,63,32,130,174,528,OOR
Mark Price,PG,26,16,571,97,195,0.497,18,53,0.34,79,142,0.556,0.544,59,62,0.952,8,37,45,166,42,2,56,23,271,OOR
Kevin Pritchard,PG,23,62,773,88,229,0.384,5,31,0.161,83,198,0.419,0.395,62,77,0.805,16,49,65,81,30,8,59,104,243,OOR
Brian Quinnett,SG,24,68,1011,139,303,0.459,15,43,0.349,124,260,0.477,0.483,26,36,0.722,65,80,145,53,22,13,52,100,319,OOR
Kurt Rambis,PF,32,62,900,83,167,0.497,0,2,0.0,83,165,0.503,0.497,60,85,0.706,77,189,266,64,25,11,45,107,226,OOR
Blair Rasmussen,C,28,70,2325,405,885,0.458,2,5,0.4,403,880,0.458,0.459,63,93,0.677,170,508,678,70,52,132,81,307,875,OOR
J.R. Reid,C,22,80,2467,360,773,0.466,0,2,0.0,360,771,0.467,0.466,182,259,0.703,154,348,502,89,87,47,153,286,902,OOR
Robert Reid,SF,35,3,37,2,14,0.143,0,0,0.0,2,14,0.143,0.143,0,0,0.0,2,7,9,4,1,3,3,3,4,OOR
Jerry Reynolds,SG,28,80,1843,344,793,0.434,10,34,0.294,334,759,0.44,0.44,336,419,0.802,88,211,299,203,95,56,172,123,1034,OOR
Glen Rice,SF,23,77,2646,550,1193,0.461,71,184,0.386,479,1009,0.475,0.491,171,209,0.818,85,296,381,189,101,26,166,216,1342,OOR
Pooh Richardson,PG,24,82,3154,635,1350,0.47,42,128,0.328,593,1222,0.485,0.486,89,165,0.539,82,204,286,734,131,13,174,114,1401,OOR
Mitch Richmond,SG,25,77,3027,703,1424,0.494,40,115,0.348,663,1309,0.506,0.508,394,465,0.847,147,305,452,238,126,34,230,207,1840,OOR
Doc Rivers,PG,29,79,2586,444,1020,0.435,88,262,0.336,356,758,0.47,0.478,221,262,0.844,47,206,253,340,148,47,125,216,1197,OOR
Fred Roberts,PF,30,82,2114,357,670,0.533,4,25,0.16,353,645,0.547,0.536,170,209,0.813,107,174,281,135,63,29,135,190,888,OOR
Alvin Robertson,SG,28,81,2598,438,904,0.485,23,63,0.365,415,841,0.493,0.497,199,263,0.757,191,268,459,444,246,16,212,273,1098,OOR
Clifford Robinson,PF,24,82,1940,373,806,0.463,6,19,0.316,367,787,0.466,0.467,205,314,0.653,123,226,349,151,78,76,133,263,957,OOR
David Robinson,C,25,82,3095,754,1366,0.552,1,7,0.143,753,1359,0.554,0.552,592,777,0.762,335,728,1063,208,127,320,270,264,2101,Candidate
Larry Robinson,SG,23,36,425,62,150,0.413,0,1,0.0,62,149,0.416,0.413,15,27,0.556,29,22,51,35,16,1,27,49,139,OOR
Rumeal Robinson,PG,24,47,674,108,242,0.446,2,11,0.182,106,231,0.459,0.45,47,80,0.588,20,51,71,132,32,8,76,65,265,OOR
Dennis Rodman,SF,29,82,2747,276,560,0.493,6,30,0.2,270,530,0.509,0.498,111,176,0.631,361,665,1026,85,65,55,94,281,669,OOR
Tree Rollins,C,35,37,202,14,33,0.424,0,0,0.0,14,33,0.424,0.424,8,14,0.571,13,29,42,4,2,20,15,35,36,OOR
Delaney Rudd,PG,28,82,874,124,285,0.435,17,61,0.279,107,224,0.478,0.465,59,71,0.831,14,52,66,216,36,2,102,92,324,OOR
John Salley,PF,26,74,1649,179,377,0.475,0,1,0.0,179,376,0.476,0.475,186,256,0.727,137,190,327,70,52,112,91,240,544,OOR
Ralph Sampson,C,30,25,348,34,93,0.366,1,5,0.2,33,88,0.375,0.371,5,19,0.263,41,70,111,17,11,17,27,54,74,OOR
Jeff Sanders,PF,25,3,43,6,14,0.429,0,0,0.0,6,14,0.429,0.429,1,2,0.5,3,6,9,1,1,1,1,6,13,OOR
Mike Sanders,SF,30,80,1357,206,494,0.417,4,20,0.2,202,474,0.426,0.421,47,57,0.825,73,112,185,106,37,26,65,198,463,OOR
Danny Schayes,C,31,82,2228,298,597,0.499,0,5,0.0,298,592,0.503,0.499,274,328,0.835,174,361,535,98,55,61,106,264,870,OOR
Steve Scheffler,C,23,39,227,20,39,0.513,0,0,0.0,20,39,0.513,0.513,19,21,0.905,21,24,45,9,6,2,4,20,59,OOR
Dwayne Schintzius,C,22,42,398,68,155,0.439,0,2,0.0,68,153,0.444,0.439,22,40,0.55,28,93,121,17,2,29,34,64,158,OOR
Detlef Schrempf,PF,28,82,2632,432,831,0.52,15,40,0.375,417,791,0.527,0.529,441,539,0.818,178,482,660,301,58,22,175,262,1320,OOR
Byron Scott,SG,29,82,2630,501,1051,0.477,71,219,0.324,430,832,0.517,0.51,118,148,0.797,54,192,246,177,95,21,85,146,1191,OOR
Dennis Scott,SG,22,82,2336,503,1183,0.425,125,334,0.374,378,849,0.445,0.478,153,204,0.75,62,173,235,134,62,25,127,203,1284,OOR
Rony Seikaly,C,25,64,2171,395,822,0.481,2,6,0.333,393,816,0.482,0.482,258,417,0.619,207,502,709,95,51,86,205,213,1050,OOR
John Shasky,C,26,57,510,51,116,0.44,0,0,0.0,51,116,0.44,0.44,48,79,0.608,58,76,134,11,14,20,27,75,150,OOR
Brian Shaw,PG,24,79,2772,442,942,0.469,3,27,0.111,439,915,0.48,0.471,204,249,0.819,104,266,370,602,105,34,223,206,1091,OOR
Jack Sikma,C,35,77,1940,295,691,0.427,46,135,0.341,249,556,0.448,0.46,166,197,0.843,108,333,441,143,65,64,130,218,802,OOR
Lionel Simmons,SF,22,79,2978,549,1301,0.422,3,11,0.273,546,1290,0.423,0.423,320,435,0.736,193,504,697,315,113,85,230,249,1421,OOR
Scott Skiles,PG,26,79,2714,462,1039,0.445,93,228,0.408,369,811,0.455,0.489,340,377,0.902,57,213,270,660,89,4,252,192,1357,OOR
Charles Smith,SF,25,74,2703,548,1168,0.469,0,7,0.0,548,1161,0.472,0.469,384,484,0.793,216,392,608,134,81,145,165,267,1480,OOR
Charles Smith,PG,23,5,30,3,7,0.429,0,0,0.0,3,7,0.429,0.429,3,5,0.6,0,2,2,6,1,0,3,7,9,OOR
Clinton Smith,SG,27,5,45,2,4,0.5,0,0,0.0,2,4,0.5,0.5,3,6,0.5,2,2,4,4,1,0,1,3,7,OOR
Derek Smith,SF,29,2,16,1,4,0.25,0,1,0.0,1,3,0.333,0.25,3,4,0.75,0,0,0,5,1,1,1,3,5,OOR
Kenny Smith,PG,25,78,2699,522,1003,0.52,49,135,0.363,473,868,0.545,0.545,287,340,0.844,36,127,163,554,106,11,237,131,1380,OOR
Larry Smith,PF,33,81,1923,128,263,0.487,0,0,0.0,128,263,0.487,0.487,12,50,0.24,302,407,709,88,83,22,93,265,268,OOR
Michael Smith,PF,25,47,389,95,200,0.475,6,24,0.25,89,176,0.506,0.49,22,27,0.815,21,35,56,43,6,2,37,27,218,OOR
Otis Smith,SF,27,75,1885,407,902,0.451,9,46,0.196,398,856,0.465,0.456,221,301,0.734,176,213,389,169,85,35,140,190,1044,OOR
Tony Smith,SG,22,64,695,97,220,0.441,0,7,0.0,97,213,0.455,0.441,40,57,0.702,24,47,71,135,28,12,69,80,234,OOR
Rik Smits,C,24,76,1690,342,705,0.485,0,0,0.0,342,705,0.485,0.485,144,189,0.762,116,241,357,84,24,111,86,246,828,OOR
Mike Smrek,C,28,15,95,9,27,0.333,0,0,0.0,9,27,0.333,0.333,6,12,0.5,7,19,26,4,3,3,3,27,24,OOR
Rory Sparrow,PG,32,80,2375,371,756,0.491,31,78,0.397,340,678,0.501,0.511,58,83,0.699,45,141,186,362,83,16,126,189,831,OOR
Felton Spencer,C,23,81,2099,195,381,0.512,0,1,0.0,195,380,0.513,0.512,182,252,0.722,272,369,641,25,48,121,77,337,572,OOR
John Starks,SG,25,61,1173,180,410,0.439,27,93,0.29,153,317,0.483,0.472,79,105,0.752,30,101,131,204,59,17,74,137,466,OOR
Everette Stephens,PG,24,3,6,2,3,0.667,0,0,0.0,2,3,0.667,0.667,2,2,1.0,0,0,0,2,0,0,0,0,6,OOR
John Stockton,PG,28,82,3103,496,978,0.507,58,168,0.345,438,810,0.541,0.537,363,434,0.836,46,191,237,1164,234,16,298,233,1413,OOR
Rod Strickland,PG,24,58,2076,314,651,0.482,11,33,0.333,303,618,0.49,0.491,161,211,0.763,57,162,219,463,117,11,156,125,800,OOR
Jon Sundvold,SG,29,24,225,43,107,0.402,15,35,0.429,28,72,0.389,0.472,11,11,1.0,3,6,9,24,7,0,16,11,112,OOR
Roy Tarpley,C,26,5,171,43,79,0.544,0,1,0.0,43,78,0.551,0.544,16,18,0.889,16,39,55,12,6,9,13,20,102,OOR
Terry Teagle,SG,30,82,1498,335,757,0.443,0,9,0.0,335,748,0.448,0.443,145,177,0.819,82,99,181,82,31,8,83,165,815,OOR
Reggie Theus,SG,33,81,2955,583,1247,0.468,52,144,0.361,531,1103,0.481,0.488,292,343,0.851,69,160,229,378,85,35,252,231,1510,OOR
Irving Thomas,PF,25,26,108,17,50,0.34,0,0,0.0,17,50,0.34,0.34,12,21,0.571,14,17,31,10,4,1,13,24,46,OOR
Isiah Thomas,PG,29,48,1657,289,665,0.435,19,65,0.292,270,600,0.45,0.449,179,229,0.782,35,125,160,446,75,10,185,118,776,OOR
Jim Thomas,SG,30,3,14,1,4,0.25,0,0,0.0,1,4,0.25,0.25,0,0,0.0,0,0,0,1,1,0,1,0,2,OOR
Billy Thompson,SF,27,73,1481,205,411,0.499,0,4,0.0,205,407,0.504,0.499,89,124,0.718,120,192,312,111,32,48,117,161,499,OOR
LaSalle Thompson,C,29,82,1946,276,565,0.488,1,5,0.2,275,560,0.491,0.489,72,104,0.692,154,409,563,147,63,63,168,265,625,OOR
Mychal Thompson,C,36,72,1077,113,228,0.496,0,2,0.0,113,226,0.5,0.496,62,88,0.705,74,154,228,21,23,23,47,112,288,OOR
Bob Thornton,PF,28,12,110,4,13,0.308,0,0,0.0,4,13,0.308,0.308,8,10,0.8,1,14,15,1,0,3,9,18,16,OOR
Otis Thorpe,PF,28,82,3039,549,988,0.556,3,7,0.429,546,981,0.557,0.557,334,480,0.696,287,559,846,197,73,20,217,278,1435,OOR
Sedale Threatt,PG,29,80,2066,433,835,0.519,10,35,0.286,423,800,0.529,0.525,137,173,0.792,25,74,99,273,113,8,138,191,1013,OOR
Wayman Tisdale,PF,26,33,1116,262,542,0.483,0,1,0.0,262,541,0.484,0.483,136,170,0.8,75,178,253,66,23,28,82,99,660,OOR
Tom Tolbert,PF,25,62,1371,183,433,0.423,7,21,0.333,176,412,0.427,0.431,127,172,0.738,87,188,275,76,35,38,80,195,500,OOR
Andy Toolson,SF,25,47,470,50,124,0.403,12,32,0.375,38,92,0.413,0.452,25,33,0.758,32,35,67,31,14,2,24,58,137,OOR
Kelly Tripucka,SF,31,77,1289,187,412,0.454,15,45,0.333,172,367,0.469,0.472,152,167,0.91,46,130,176,159,33,13,92,130,541,OOR
Trent Tucker,SG,31,65,1194,191,434,0.44,64,153,0.418,127,281,0.452,0.514,17,27,0.63,33,72,105,111,44,9,46,120,463,OOR
Andre Turner,PG,26,70,1407,168,383,0.439,12,33,0.364,156,350,0.446,0.454,64,87,0.736,36,116,152,311,63,0,95,124,412,OOR
Jeff Turner,PF,28,71,1683,259,532,0.487,6,15,0.4,253,517,0.489,0.492,85,112,0.759,108,255,363,97,29,10,126,234,609,OOR
Kelvin Upshaw,SG,28,48,514,104,231,0.45,7,29,0.241,97,202,0.48,0.465,55,64,0.859,20,35,55,86,28,5,39,77,270,OOR
Darnell Valentine,PG,31,65,1841,230,496,0.464,6,25,0.24,224,471,0.476,0.47,143,172,0.831,37,135,172,351,98,12,126,170,609,OOR
Kiki Vandeweghe,SF,32,75,2420,458,927,0.494,51,141,0.362,407,786,0.518,0.522,259,288,0.899,78,102,180,110,42,10,108,122,1226,OOR
Loy Vaught,PF,22,73,1178,175,359,0.487,0,2,0.0,175,357,0.49,0.487,49,74,0.662,124,225,349,40,20,23,49,135,399,OOR
Sam Vincent,PG,27,49,975,152,353,0.431,3,19,0.158,149,334,0.446,0.435,99,120,0.825,17,90,107,197,30,5,91,74,406,OOR
Stojko Vranković,C,27,31,166,24,52,0.462,0,0,0.0,24,52,0.462,0.462,10,18,0.556,15,36,51,4,1,29,24,43,58,OOR
Milt Wagner,SG,27,13,116,24,57,0.421,6,17,0.353,18,40,0.45,0.474,9,11,0.818,0,7,7,15,2,3,12,14,63,OOR
Darrell Walker,PG,29,71,2305,230,535,0.43,0,9,0.0,230,526,0.437,0.43,93,154,0.604,140,358,498,459,78,33,154,199,553,OOR
Kenny Walker,SF,26,54,771,83,191,0.435,0,1,0.0,83,190,0.437,0.435,64,82,0.78,63,94,157,13,18,30,30,92,230,OOR
Spud Webb,PG,27,75,2197,359,803,0.447,54,168,0.321,305,635,0.48,0.481,231,266,0.868,41,133,174,417,118,6,146,180,1003,OOR
Bill Wennington,C,27,77,1455,181,415,0.436,1,5,0.2,180,410,0.439,0.437,74,94,0.787,101,239,340,69,46,59,51,230,437,OOR
Doug West,SG,23,75,824,118,246,0.48,0,1,0.0,118,245,0.482,0.48,58,84,0.69,56,80,136,48,35,23,41,115,294,OOR
Mark West,C,30,82,1957,247,382,0.647,0,0,0.0,247,382,0.647,0.647,135,206,0.655,171,393,564,37,32,161,86,266,629,OOR
Randy White,PF,23,79,1901,265,665,0.398,6,37,0.162,259,628,0.412,0.403,159,225,0.707,173,331,504,63,81,44,131,308,695,OOR
Morlon Wiley,PG,24,34,350,45,108,0.417,6,12,0.5,39,96,0.406,0.444,17,25,0.68,4,13,17,73,24,0,34,37,113,OOR
Dominique Wilkins,SF,31,81,3078,770,1640,0.47,85,249,0.341,685,1391,0.492,0.495,476,574,0.829,261,471,732,265,123,65,201,156,2101,OOR
Eddie Lee Wilkins,C,28,68,668,114,255,0.447,0,1,0.0,114,254,0.449,0.447,51,90,0.567,69,111,180,15,17,7,50,91,279,OOR
Gerald Wilkins,SG,27,68,2164,380,804,0.473,9,43,0.209,371,761,0.488,0.478,169,206,0.82,78,129,207,275,82,23,161,181,938,OOR
