Player,Pos,Age,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Status,Season
Luke Ridnour,PG,28,82,1759,328,686,0.478,69,181,0.381,259,505,0.513,0.528,127,140,0.907,24,119,143,324,54,7,106,182,852,OOR,2010
Nate Robinson,PG,25,56,1115,215,493,0.436,87,223,0.39,128,270,0.474,0.524,50,67,0.746,28,82,110,163,49,5,73,116,567,OOR,2010
Sergio Rodríguez,PG,23,66,1048,167,351,0.476,32,91,0.352,135,260,0.519,0.521,68,93,0.731,24,65,89,212,50,5,114,84,434,OOR,2010
Rajon Rondo,PG,23,81,2963,459,904,0.508,17,80,0.213,442,824,0.536,0.517,175,282,0.621,100,260,360,794,189,11,246,198,1110,OOR,2010
Derrick Rose,PG,21,78,2871,672,1373,0.489,16,60,0.267,656,1313,0.5,0.495,259,338,0.766,65,228,293,469,57,27,217,96,1619,OOR,2010
Quinton Ross,SF-SG,28,52,562,40,111,0.36,4,21,0.19,36,90,0.4,0.378,8,14,0.571,17,32,49,12,13,6,11,69,92,OOR,2010
Brandon Roy,SG,25,65,2419,491,1038,0.473,73,221,0.33,418,817,0.512,0.508,343,440,0.78,73,212,285,305,61,16,129,136,1398,OOR,2010
Brandon Rush,SG,24,82,2491,297,702,0.423,124,302,0.411,173,400,0.433,0.511,56,89,0.629,41,305,346,112,56,65,93,159,774,OOR,2010
Kareem Rush,SG,29,7,58,4,11,0.364,1,3,0.333,3,8,0.375,0.409,0,0,0.0,1,5,6,4,2,3,3,8,9,OOR,2010
John Salmons,SG,30,81,2824,437,991,0.441,118,309,0.382,319,682,0.468,0.501,253,305,0.83,35,235,270,223,99,26,123,166,1245,OOR,2010
Brian Scalabrine,PF,31,52,472,29,85,0.341,16,49,0.327,13,36,0.361,0.435,4,6,0.667,9,39,48,27,9,4,17,59,78,OOR,2010
Luis Scola,PF,29,82,2671,560,1090,0.514,1,5,0.2,559,1085,0.515,0.514,208,267,0.779,175,530,705,169,63,26,163,246,1329,OOR,2010
Thabo Sefolosha,SG,25,82,2348,194,441,0.44,41,131,0.313,153,310,0.494,0.486,60,89,0.674,76,311,387,145,97,46,90,154,489,OOR,2010
Ramon Sessions,PG,23,82,1732,253,555,0.456,1,15,0.067,252,540,0.467,0.457,167,233,0.717,58,156,214,258,55,5,137,137,674,OOR,2010
Bobby Simmons,PF,29,23,395,42,117,0.359,20,63,0.317,22,54,0.407,0.444,18,20,0.9,11,52,63,15,15,3,19,52,122,OOR,2010
James Singleton,PF-SF,28,57,977,97,254,0.382,7,37,0.189,90,217,0.415,0.396,53,62,0.855,108,168,276,31,28,43,49,113,254,OOR,2010
Brian Skinner,PF,33,16,123,10,25,0.4,0,0,0.0,10,25,0.4,0.4,6,8,0.75,9,18,27,0,3,4,7,20,26,OOR,2010
Craig Smith,PF,26,75,1232,226,397,0.569,1,5,0.2,225,392,0.574,0.571,132,208,0.635,97,190,287,84,33,25,88,194,585,OOR,2010
J.R. Smith,SG,24,75,2082,428,1033,0.414,158,467,0.338,270,566,0.477,0.491,142,201,0.706,28,206,234,183,99,20,139,174,1156,OOR,2010
Jason Smith,PF,23,56,658,75,174,0.431,10,29,0.345,65,145,0.448,0.46,29,42,0.69,54,81,135,33,21,28,35,110,189,OOR,2010
Joe Smith,PF,34,64,592,77,193,0.399,1,7,0.143,76,186,0.409,0.402,39,48,0.813,66,91,157,21,6,19,22,95,194,OOR,2010
Josh Smith,PF,24,81,2871,504,999,0.505,0,7,0.0,504,992,0.508,0.505,261,422,0.618,223,482,705,342,130,172,198,240,1269,OOR,2010
Darius Songaila,C,31,75,1410,241,488,0.494,1,6,0.167,240,482,0.498,0.495,60,74,0.811,59,173,232,70,62,14,81,206,543,OOR,2010
Marreese Speights,C,22,62,1016,212,444,0.477,0,5,0.0,212,439,0.483,0.477,108,145,0.745,85,167,252,36,29,34,51,152,532,OOR,2010
Jerry Stackhouse,SG,35,42,855,129,316,0.408,45,130,0.346,84,186,0.452,0.479,55,69,0.797,19,81,100,70,21,9,66,56,358,OOR,2010
DeShawn Stevenson,SG,28,64,883,46,163,0.282,19,87,0.218,27,76,0.355,0.34,25,35,0.714,11,80,91,56,16,6,30,74,136,OOR,2010
Peja Stojaković,SF,32,62,1947,278,688,0.404,132,352,0.375,146,336,0.435,0.5,96,107,0.897,39,188,227,92,48,5,56,83,784,OOR,2010
Amar'e Stoudemire,PF,27,82,2838,704,1264,0.557,1,6,0.167,703,1258,0.559,0.557,487,632,0.771,230,502,732,82,52,83,213,281,1896,OOR,2010
Rodney Stuckey,PG,23,73,2499,449,1109,0.405,18,79,0.228,431,1030,0.418,0.413,299,359,0.833,67,214,281,348,101,12,163,205,1215,OOR,2010
DaJuan Summers,SF,22,44,405,46,130,0.354,15,42,0.357,31,88,0.352,0.412,27,38,0.711,14,31,45,16,8,7,16,52,134,OOR,2010
Jermaine Taylor,SG,23,31,303,45,119,0.378,5,22,0.227,40,97,0.412,0.399,33,46,0.717,21,25,46,16,10,3,19,15,128,OOR,2010
Jeff Teague,PG,21,71,719,90,227,0.396,7,32,0.219,83,195,0.426,0.412,41,49,0.837,5,62,67,122,34,11,50,82,228,OOR,2010
Sebastian Telfair,PG,24,43,659,83,201,0.413,13,56,0.232,70,145,0.483,0.445,29,37,0.784,5,40,45,126,24,5,50,71,208,OOR,2010
Garrett Temple,SG,23,27,334,44,101,0.436,13,37,0.351,31,64,0.484,0.5,35,50,0.7,6,25,31,21,13,6,27,42,136,OOR,2010
Jason Terry,SG,32,77,2540,456,1041,0.438,136,373,0.365,320,668,0.479,0.503,232,268,0.866,19,121,140,292,94,17,109,142,1280,OOR,2010
Hasheem Thabeet,C,22,68,883,77,131,0.588,0,0,0.0,77,131,0.588,0.588,54,93,0.581,85,158,243,11,15,89,43,162,208,OOR,2010
Etan Thomas,C,31,23,321,31,68,0.456,0,0,0.0,31,68,0.456,0.456,13,22,0.591,18,46,64,1,4,16,18,39,75,OOR,2010
Kenny Thomas,PF,32,26,313,17,35,0.486,0,0,0.0,17,35,0.486,0.486,7,12,0.583,35,51,86,15,10,10,17,42,41,OOR,2010
Kurt Thomas,C,37,70,1049,99,208,0.476,0,0,0.0,99,208,0.476,0.476,12,15,0.8,84,207,291,47,26,46,48,159,210,OOR,2010
Tim Thomas,SF,32,18,285,49,106,0.462,16,43,0.372,33,63,0.524,0.538,21,24,0.875,13,28,41,14,10,2,14,31,135,OOR,2010
Tyrus Thomas,PF-C,23,54,1220,194,420,0.462,0,3,0.0,194,417,0.465,0.462,120,175,0.686,81,254,335,56,63,85,92,129,508,OOR,2010
Jason Thompson,C,23,75,2357,370,784,0.472,1,10,0.1,369,774,0.477,0.473,198,277,0.715,224,413,637,124,41,73,139,279,939,OOR,2010
Al Thornton,SF,26,75,2079,320,676,0.473,11,31,0.355,309,645,0.479,0.482,153,211,0.725,116,178,294,90,45,35,102,206,804,OOR,2010
Marcus Thornton,SG,22,73,1872,398,883,0.451,117,313,0.374,281,570,0.493,0.517,144,177,0.814,72,139,211,114,58,11,76,127,1057,OOR,2010
Jamaal Tinsley,PG,31,38,589,52,140,0.371,7,39,0.179,45,101,0.446,0.396,22,27,0.815,11,55,66,108,33,5,63,67,133,OOR,2010
Anthony Tolliver,PF,24,46,1427,193,449,0.43,50,152,0.329,143,297,0.481,0.486,103,134,0.769,84,236,320,87,32,33,46,128,539,OOR,2010
Alando Tucker,SF,25,15,96,17,39,0.436,1,7,0.143,16,32,0.5,0.449,16,21,0.762,6,4,10,4,0,0,5,6,51,OOR,2010
Ronny Turiaf,C,27,42,872,85,146,0.582,0,1,0.0,85,145,0.586,0.582,37,78,0.474,54,137,191,90,23,54,49,98,207,OOR,2010
Hedo Türkoğlu,SF,30,74,2272,276,674,0.409,108,289,0.374,168,385,0.436,0.49,175,226,0.774,42,301,343,304,55,32,125,220,835,OOR,2010
Ime Udoka,SG,32,69,944,91,241,0.378,26,91,0.286,65,150,0.433,0.432,42,57,0.737,51,140,191,58,34,6,42,83,250,OOR,2010
Beno Udrih,PG,27,79,2477,415,841,0.493,75,199,0.377,340,642,0.53,0.538,118,141,0.837,38,181,219,372,89,10,136,166,1023,OOR,2010
Roko Ukić,PG,25,13,97,14,30,0.467,3,12,0.25,11,18,0.611,0.517,9,11,0.818,0,3,3,12,1,0,6,6,40,OOR,2010
Anderson Varejão,PF,27,76,2166,267,467,0.572,1,5,0.2,266,462,0.576,0.573,116,175,0.663,189,389,578,87,71,67,67,223,651,OOR,2010
Charlie Villanueva,PF,25,78,1848,363,827,0.439,99,282,0.351,264,545,0.484,0.499,106,130,0.815,85,280,365,53,48,55,74,223,931,OOR,2010
Sasha Vujačić,SG,25,67,575,66,164,0.402,25,81,0.309,41,83,0.494,0.479,28,33,0.848,25,54,79,41,20,4,17,67,185,OOR,2010
Dwyane Wade,SG,28,77,2792,719,1511,0.476,73,243,0.3,646,1268,0.509,0.5,534,702,0.761,107,266,373,501,142,82,252,181,2045,Candidate,2010
Henry Walker,SG-SF,22,35,768,120,232,0.517,50,116,0.431,70,116,0.603,0.625,39,49,0.796,15,73,88,40,23,3,28,83,329,OOR,2010
Ben Wallace,C,35,69,1975,158,292,0.541,0,2,0.0,158,290,0.545,0.541,65,160,0.406,245,352,597,105,86,84,64,131,381,OOR,2010
Gerald Wallace,SF,27,76,3119,456,943,0.484,52,140,0.371,404,803,0.503,0.511,422,544,0.776,150,612,762,161,117,83,178,194,1386,OOR,2010
Rasheed Wallace,C,35,79,1780,266,650,0.409,82,290,0.283,184,360,0.511,0.472,96,125,0.768,42,283,325,80,80,70,63,222,710,OOR,2010
Luke Walton,SF,29,29,272,30,84,0.357,7,17,0.412,23,67,0.343,0.399,2,4,0.5,12,26,38,40,10,1,12,19,69,OOR,2010
Hakim Warrick,PF,27,76,1557,265,550,0.482,1,7,0.143,264,543,0.486,0.483,202,274,0.737,127,187,314,52,24,18,80,126,733,OOR,2010
C.J. Watson,PG,25,65,1788,247,528,0.468,45,145,0.31,202,383,0.527,0.51,128,166,0.771,28,141,169,180,103,8,69,124,667,OOR,2010
Earl Watson,PG,30,79,2322,223,524,0.426,53,184,0.288,170,340,0.5,0.476,120,169,0.71,54,186,240,399,104,16,175,181,619,OOR,2010
Kyle Weaver,SG,23,12,144,12,33,0.364,7,19,0.368,5,14,0.357,0.47,5,6,0.833,1,17,18,11,6,6,4,13,36,OOR,2010
Martell Webster,SF,23,82,2005,259,639,0.405,124,332,0.373,135,307,0.44,0.502,126,155,0.813,47,221,268,62,45,40,60,153,768,OOR,2010
Sonny Weems,SG,23,69,1368,236,458,0.515,2,15,0.133,234,443,0.528,0.517,44,64,0.688,42,150,192,101,39,25,65,126,518,OOR,2010
David West,PF,29,81,2949,619,1226,0.505,7,27,0.259,612,1199,0.51,0.508,296,342,0.865,164,441,605,239,76,60,173,233,1541,OOR,2010
Delonte West,SG,26,60,1500,194,436,0.445,25,77,0.325,169,359,0.471,0.474,115,142,0.81,29,140,169,196,55,28,90,86,528,OOR,2010
Mario West,SG,25,39,142,12,21,0.571,0,1,0.0,12,20,0.6,0.571,6,10,0.6,8,19,27,9,8,0,7,25,30,OOR,2010
Russell Westbrook,PG,21,82,2813,485,1160,0.418,23,104,0.221,462,1056,0.438,0.428,329,422,0.78,143,258,401,652,108,34,268,204,1322,OOR,2010
D.J. White,PF,23,12,102,25,41,0.61,0,0,0.0,25,41,0.61,0.61,9,10,0.9,10,13,23,4,5,3,3,12,59,OOR,2010
Chris Wilcox,PF,27,34,441,63,120,0.525,0,0,0.0,63,120,0.525,0.525,26,52,0.5,44,73,117,13,13,12,38,64,152,OOR,2010
Damien Wilkins,SF,30,80,1585,165,381,0.433,18,61,0.295,147,320,0.459,0.457,103,129,0.798,72,177,249,135,66,25,76,144,451,OOR,2010
Mike Wilks,PG,30,4,59,6,12,0.5,2,3,0.667,4,9,0.444,0.583,2,4,0.5,1,3,4,4,0,0,4,5,16,OOR,2010
Deron Williams,PG,25,76,2802,494,1053,0.469,96,259,0.371,398,794,0.501,0.515,335,418,0.801,50,253,303,798,96,16,252,208,1419,OOR,2010
Jason Williams,PG,34,82,1703,189,426,0.444,84,221,0.38,105,205,0.512,0.542,31,41,0.756,7,119,126,298,53,3,87,65,493,OOR,2010
Jawad Williams,PG,26,54,742,81,206,0.393,30,93,0.323,51,113,0.451,0.466,32,45,0.711,16,67,83,34,12,5,18,73,224,OOR,2010
Lou Williams,PG,23,64,1912,318,677,0.47,70,206,0.34,248,471,0.527,0.521,192,233,0.824,25,162,187,268,80,15,106,110,898,OOR,2010
Marcus Williams,PG,24,62,872,104,271,0.384,24,81,0.296,80,190,0.421,0.428,37,55,0.673,13,80,93,161,32,1,74,43,269,OOR,2010
Marvin Williams,SF,23,81,2468,302,664,0.455,40,132,0.303,262,532,0.492,0.485,176,215,0.819,106,310,416,93,66,46,72,160,820,OOR,2010
Mo Williams,PG,27,69,2359,378,855,0.442,159,371,0.429,219,484,0.452,0.535,177,198,0.894,28,178,206,368,70,21,173,170,1092,OOR,2010
Reggie Williams,SF,23,24,782,140,283,0.495,33,92,0.359,107,191,0.56,0.553,52,62,0.839,18,92,110,66,23,6,29,49,365,OOR,2010
Sean Williams,PF,23,20,227,21,49,0.429,0,1,0.0,21,48,0.438,0.429,10,19,0.526,21,25,46,1,8,19,20,41,52,OOR,2010
Shelden Williams,PF,26,54,597,63,121,0.521,0,1,0.0,63,120,0.525,0.521,75,98,0.765,47,99,146,21,13,21,30,85,201,OOR,2010
Terrence Williams,SF,22,78,1764,261,651,0.401,31,100,0.31,230,551,0.417,0.425,103,144,0.715,46,302,348,223,43,10,124,126,656,OOR,2010
Metta World Peace,SF,30,77,2605,306,740,0.414,105,296,0.355,201,444,0.453,0.484,128,186,0.688,99,232,331,234,106,21,121,165,845,OOR,2010
Antoine Wright,SF,25,67,1392,162,399,0.406,58,173,0.335,104,226,0.46,0.479,53,77,0.688,38,152,190,71,30,11,58,134,435,OOR,2010
Dorell Wright,SF,24,72,1496,194,419,0.463,61,157,0.389,133,262,0.508,0.536,61,69,0.884,50,185,235,91,52,32,53,94,510,OOR,2010
Julian Wright,SF,22,68,871,116,232,0.5,2,6,0.333,114,226,0.504,0.504,25,41,0.61,58,86,144,41,29,18,44,45,259,OOR,2010
Nick Young,SG,24,74,1421,233,558,0.418,69,170,0.406,164,388,0.423,0.479,104,130,0.8,20,82,102,48,28,8,56,147,639,OOR,2010
Sam Young,SF,24,80,1321,224,497,0.451,11,56,0.196,213,441,0.483,0.462,136,175,0.777,77,124,201,52,34,20,94,106,595,OOR,2010
Thaddeus Young,PF,21,67,2145,382,813,0.47,48,138,0.348,334,675,0.495,0.499,114,165,0.691,130,220,350,97,81,15,126,133,926,OOR,2010
