Player,Pos,Age,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,First,Share,Status,Season
Matt Harpring,SF,23,4,63,4,17,0.235,2,2,1.0,2,15,0.133,0.294,6,7,0.857,5,7,12,8,5,1,1,7,16,14.2,0.398,0.118,0.412,8.7,12.1,10.4,17.2,3.9,1.1,4.7,14.1,0.1,0.1,0.2,0.146,0.2,3.0,3.2,0.1,0,0.0,OOR,2000
Al Harrington,PF,19,50,854,121,264,0.458,8,34,0.235,113,230,0.491,0.473,78,111,0.703,47,112,159,38,25,9,65,130,328,10.8,0.524,0.129,0.42,6.4,14.2,10.4,7.1,1.5,0.7,17.2,20.1,0.1,0.9,1.0,0.057,-3.3,-0.1,-3.4,-0.3,0,0.0,OOR,2000
Othella Harrington,PF,26,82,2677,420,830,0.506,0,2,0.0,420,828,0.507,0.506,236,298,0.792,196,367,563,97,36,58,217,287,1076,13.3,0.56,0.002,0.359,8.7,16.5,12.6,6.3,0.7,1.6,18.4,20.0,2.0,1.0,3.0,0.054,-1.7,-1.8,-3.5,-1.0,0,0.0,OOR,2000
Lucious Harris,SG,29,77,1510,198,463,0.428,38,115,0.33,160,348,0.46,0.469,79,99,0.798,53,134,187,100,65,6,42,98,513,13.3,0.506,0.248,0.214,3.8,10.2,6.9,10.7,2.2,0.3,7.7,16.2,1.9,0.9,2.8,0.089,-0.4,0.0,-0.5,0.6,0,0.0,OOR,2000
Antonio Harvey,PF,29,19,137,17,30,0.567,0,0,0.0,17,30,0.567,0.567,7,12,0.583,8,25,33,5,1,6,12,20,41,10.1,0.581,0.0,0.4,7.3,20.4,14.2,5.7,0.4,3.2,25.4,15.9,0.0,0.2,0.2,0.067,-3.9,0.5,-3.4,0.0,0,0.0,OOR,2000
Hersey Hawkins,SG,33,61,1622,159,375,0.424,55,141,0.39,104,234,0.444,0.497,107,119,0.899,31,144,175,134,74,15,100,146,480,11.4,0.562,0.376,0.317,2.2,10.6,6.3,15.0,2.4,0.7,19.0,14.9,1.1,1.5,2.6,0.077,-2.1,0.8,-1.3,0.3,0,0.0,OOR,2000
Michael Hawkins,PG,27,12,36,3,13,0.231,1,5,0.2,2,8,0.25,0.269,1,2,0.5,0,7,7,13,0,0,3,2,8,8.8,0.288,0.385,0.154,0.0,21.4,10.9,54.8,0.0,0.0,17.8,21.0,-0.1,0.0,0.0,-0.063,-3.5,-3.0,-6.5,0.0,0,0.0,OOR,2000
Alan Henderson,PF,27,82,2775,429,930,0.461,1,10,0.1,428,920,0.465,0.462,224,334,0.671,265,306,571,77,81,54,139,233,1083,14.7,0.503,0.011,0.359,10.5,12.1,11.3,4.6,1.5,1.3,11.4,19.4,2.9,1.4,4.3,0.074,-0.4,-1.2,-1.6,0.3,0,0.0,OOR,2000
Cedric Henderson,SF,24,61,1107,129,326,0.396,1,15,0.067,128,311,0.412,0.397,69,104,0.663,34,106,140,55,39,17,68,99,328,7.3,0.441,0.046,0.319,3.4,10.8,7.1,7.8,1.8,1.1,15.5,17.3,-1.2,0.9,-0.2,-0.01,-4.5,-0.4,-4.9,-0.8,0,0.0,OOR,2000
Mark Hendrickson,PF,25,15,71,5,8,0.625,0,0,0.0,5,8,0.625,0.625,3,4,0.75,3,10,13,6,2,1,3,8,13,10.4,0.666,0.0,0.5,4.6,16.0,10.2,12.2,1.4,1.0,23.5,7.8,0.1,0.1,0.1,0.098,-1.7,1.2,-0.6,0.0,0,0.0,OOR,2000
Chris Herren,PG,24,45,597,45,124,0.363,24,67,0.358,21,57,0.368,0.46,27,40,0.675,12,40,52,111,15,2,42,74,141,8.9,0.498,0.54,0.323,2.2,7.4,4.7,26.8,1.3,0.2,22.9,13.4,0.3,0.2,0.5,0.041,-2.4,-1.6,-4.0,-0.3,0,0.0,OOR,2000
Grant Hill,SF,27,74,2776,696,1422,0.489,34,98,0.347,662,1324,0.5,0.501,480,604,0.795,97,393,490,385,103,43,240,190,1906,24.5,0.565,0.069,0.425,4.1,16.4,10.2,26.8,1.9,1.1,12.4,30.5,8.1,2.6,10.7,0.185,5.4,0.1,5.4,5.2,0,0.093,Candidate,2000
Tyrone Hill,PF,31,68,2155,318,656,0.485,0,1,0.0,318,655,0.485,0.485,179,259,0.691,220,405,625,52,64,27,124,243,815,14.6,0.529,0.002,0.395,11.1,21.1,16.0,4.0,1.5,0.9,13.9,18.2,2.2,3.5,5.7,0.128,-1.0,-0.4,-1.4,0.3,0,0.0,OOR,2000
Fred Hoiberg,SG,27,31,845,89,230,0.387,32,94,0.34,57,136,0.419,0.457,69,76,0.908,7,103,110,85,40,2,43,66,279,13.0,0.53,0.409,0.33,1.0,14.5,7.6,18.6,2.5,0.2,14.0,16.6,0.9,0.9,1.8,0.1,-1.1,0.7,-0.4,0.3,0,0.0,OOR,2000
Derek Hood,PF,23,2,4,0,3,0.0,0,0,0.0,0,3,0.0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-24.2,0.0,0.0,0.0,0.0,27.5,14.1,0.0,0.0,0.0,0.0,33.6,-0.1,0.0,-0.1,-0.738,-18.9,-10.6,-29.5,0.0,0,0.0,OOR,2000
Jeff Hornacek,SG,36,77,2133,358,728,0.492,66,138,0.478,292,590,0.495,0.537,171,180,0.95,49,133,182,202,66,16,113,149,953,16.3,0.59,0.19,0.247,2.9,7.4,5.2,16.3,1.7,0.6,12.3,19.9,4.7,1.8,6.5,0.147,2.0,-0.1,1.9,2.1,0,0.0,OOR,2000
Robert Horry,PF,29,76,1685,159,363,0.438,29,94,0.309,130,269,0.483,0.478,89,113,0.788,133,228,361,118,84,80,73,189,436,14.3,0.528,0.259,0.311,8.6,14.3,11.5,10.0,2.6,3.3,15.0,12.7,2.1,3.6,5.7,0.161,-0.1,3.1,3.0,2.2,0,0.0,OOR,2000
Allan Houston,SG,28,82,3169,614,1271,0.483,106,243,0.436,508,1028,0.494,0.525,280,334,0.838,38,233,271,224,65,14,186,219,1614,16.5,0.569,0.191,0.263,1.5,8.5,5.1,13.2,1.1,0.3,11.6,24.0,5.5,3.1,8.6,0.13,1.8,-0.2,1.7,2.9,0,0.0,OOR,2000
Juwan Howard,PF,26,82,2909,509,1108,0.459,0,7,0.0,509,1101,0.462,0.459,202,275,0.735,132,338,470,247,67,21,225,299,1220,12.3,0.496,0.006,0.248,5.2,13.5,9.3,14.5,1.2,0.5,15.5,22.2,0.5,1.3,1.9,0.031,-1.4,-1.4,-2.8,-0.6,0,0.0,OOR,2000
Troy Hudson,PG,23,62,1592,204,541,0.377,60,193,0.311,144,348,0.414,0.433,77,95,0.811,28,120,148,242,43,0,108,65,545,11.6,0.468,0.357,0.176,1.9,8.7,5.2,25.3,1.4,0.0,15.6,19.2,0.1,-0.2,-0.2,-0.005,-0.9,-2.5,-3.4,-0.6,0,0.0,OOR,2000
Larry Hughes,SG,21,82,2324,459,1147,0.4,29,125,0.232,430,1022,0.421,0.413,279,377,0.74,113,236,349,205,115,28,195,191,1226,14.7,0.467,0.109,0.329,5.0,11.4,8.1,15.8,2.5,0.9,12.9,27.8,-0.5,2.2,1.7,0.036,-0.3,-0.6,-0.9,0.7,0,0.0,OOR,2000
Rick Hughes,PF,26,21,224,35,72,0.486,0,1,0.0,35,71,0.493,0.486,12,26,0.462,24,25,49,9,3,1,14,30,82,10.9,0.491,0.014,0.361,11.6,11.9,11.8,6.1,0.7,0.3,14.4,19.2,0.1,0.1,0.1,0.029,-2.4,-2.6,-5.0,-0.2,0,0.0,OOR,2000
Lindsey Hunter,PG,29,82,2919,379,892,0.425,168,389,0.432,211,503,0.419,0.519,117,154,0.76,35,215,250,327,129,22,145,216,1043,13.2,0.543,0.436,0.173,1.4,8.5,5.0,17.6,2.2,0.5,13.1,16.6,3.6,2.0,5.6,0.093,0.6,0.2,0.7,2.0,0,0.0,OOR,2000
Allen Iverson,SG,24,70,2853,729,1733,0.421,89,261,0.341,640,1472,0.435,0.446,442,620,0.713,71,196,267,328,144,5,230,162,1989,20.0,0.496,0.151,0.358,2.7,7.7,5.2,23.0,2.6,0.1,10.3,34.4,3.3,3.6,6.9,0.116,3.4,-0.2,3.2,3.8,1,0.109,Candidate,2000
Bobby Jackson,PG,26,73,1034,140,346,0.405,13,46,0.283,127,300,0.423,0.423,76,98,0.776,50,103,153,172,48,7,58,114,369,14.6,0.474,0.133,0.283,5.6,11.7,8.6,24.6,2.4,0.5,13.0,19.5,1.0,1.1,2.2,0.101,-0.5,0.9,0.3,0.6,0,0.0,OOR,2000
Jaren Jackson,SG,32,81,1691,186,488,0.381,108,306,0.353,78,182,0.429,0.492,33,51,0.647,34,147,181,118,54,7,66,157,513,9.7,0.503,0.627,0.105,2.4,9.5,6.1,11.0,1.7,0.3,11.4,15.7,0.8,2.3,3.1,0.087,-1.3,0.8,-0.5,0.6,0,0.0,OOR,2000
Jermaine Jackson,SG,23,7,73,1,11,0.091,0,1,0.0,1,10,0.1,0.091,5,8,0.625,1,10,11,4,3,0,7,7,7,-1.5,0.241,0.091,0.727,1.6,15.8,8.7,7.3,2.1,0.0,32.5,13.0,-0.3,0.1,-0.2,-0.15,-8.6,-0.3,-8.9,-0.1,0,0.0,OOR,2000
Jim Jackson,SF,29,79,2767,507,1235,0.411,117,303,0.386,390,932,0.418,0.458,186,212,0.877,101,293,394,230,57,10,185,167,1317,14.3,0.496,0.245,0.172,4.0,11.6,7.8,14.5,1.1,0.2,12.2,24.2,2.1,0.7,2.8,0.049,1.0,-1.8,-0.8,0.8,0,0.0,OOR,2000
Mark Jackson,PG,34,81,2190,246,570,0.432,89,221,0.403,157,349,0.45,0.51,79,98,0.806,63,233,296,650,76,10,174,111,660,17.7,0.538,0.388,0.172,3.4,11.5,7.6,45.0,1.8,0.3,22.1,16.3,4.6,2.0,6.7,0.146,3.5,-0.4,3.1,2.8,0,0.0,OOR,2000
Randell Jackson,PF,24,1,1,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025,-3.3,-3.1,-6.3,0.0,0,0.0,OOR,2000
Sam Jacobson,PG,24,52,681,108,212,0.509,9,24,0.375,99,188,0.527,0.531,30,41,0.732,25,46,71,32,30,3,33,113,255,11.1,0.554,0.113,0.193,3.6,7.6,5.5,7.9,2.2,0.3,12.5,16.3,0.7,0.2,0.9,0.063,-3.4,-0.5,-3.9,-0.3,0,0.0,OOR,2000
Tim James,SF,23,4,23,5,14,0.357,0,0,0.0,5,14,0.357,0.357,1,3,0.333,3,1,4,2,0,3,2,1,11,12.6,0.359,0.0,0.214,15.9,4.8,10.1,16.3,0.0,9.5,11.5,35.1,-0.1,0.0,-0.1,-0.105,-2.5,-2.5,-5.0,0.0,0,0.0,OOR,2000
Antawn Jamison,SF,23,43,1556,356,756,0.471,2,7,0.286,354,749,0.473,0.472,127,208,0.611,172,187,359,90,30,15,113,115,841,16.7,0.496,0.009,0.275,10.9,13.5,12.1,10.9,1.0,0.7,11.8,26.0,1.1,0.3,1.4,0.043,1.2,-2.8,-1.6,0.2,0,0.0,OOR,2000
Harold Jamison,PF,23,12,74,7,20,0.35,0,0,0.0,7,20,0.35,0.35,4,18,0.222,16,5,21,4,2,1,4,17,18,6.6,0.322,0.0,0.9,26.3,7.5,16.4,8.2,1.4,1.0,12.5,20.1,-0.1,0.1,0.0,-0.017,-5.5,-2.8,-8.3,-0.1,0,0.0,OOR,2000
Anthony Johnson,PG,25,56,637,62,164,0.378,2,11,0.182,60,153,0.392,0.384,28,39,0.718,21,30,51,72,33,4,32,58,154,9.1,0.425,0.067,0.238,3.6,5.1,4.4,16.8,2.7,0.4,15.0,14.6,-0.1,0.4,0.3,0.02,-3.5,0.6,-2.9,-0.1,0,0.0,OOR,2000
Avery Johnson,PG,34,82,2571,402,850,0.473,1,9,0.111,401,841,0.477,0.474,114,155,0.735,33,125,158,491,76,18,140,150,919,14.8,0.5,0.011,0.182,1.5,5.3,3.5,32.5,1.6,0.5,13.2,19.0,3.3,3.0,6.3,0.117,0.4,-0.1,0.3,1.5,0,0.0,OOR,2000
DeMarco Johnson,PF,24,5,37,3,9,0.333,0,0,0.0,3,9,0.333,0.333,0,0,0.0,3,4,7,0,1,0,3,5,6,0.5,0.333,0.0,0.0,9.9,12.4,11.2,0.0,1.5,0.0,25.0,15.4,-0.1,0.0,-0.1,-0.091,-9.6,-0.7,-10.3,-0.1,0,0.0,OOR,2000
Ervin Johnson,C,32,80,2129,144,279,0.516,0,1,0.0,144,278,0.518,0.516,95,157,0.605,233,415,648,44,81,127,80,298,383,12.7,0.55,0.004,0.563,12.8,22.7,17.8,2.8,2.0,4.5,18.7,8.9,2.4,2.6,4.9,0.111,-1.3,0.9,-0.4,0.9,0,0.0,OOR,2000
Kevin Johnson,PG,33,6,113,16,28,0.571,1,1,1.0,15,27,0.556,0.589,7,7,1.0,0,16,16,24,2,0,7,6,40,17.3,0.644,0.036,0.25,0.0,15.5,7.9,33.2,0.9,0.0,18.4,14.8,0.3,0.1,0.5,0.195,2.2,1.6,3.8,0.2,0,0.0,OOR,2000
Larry Johnson,PF,30,70,2281,282,652,0.433,58,174,0.333,224,478,0.469,0.477,128,167,0.766,87,293,380,175,42,7,94,205,750,12.4,0.517,0.267,0.256,4.7,14.8,9.9,12.6,1.0,0.2,11.5,17.0,2.3,2.7,5.1,0.107,0.3,0.4,0.7,1.6,0,0.0,OOR,2000
Charles Jones,PG,24,56,662,66,201,0.328,39,118,0.331,27,83,0.325,0.425,17,23,0.739,17,45,62,94,30,5,28,46,188,11.4,0.445,0.587,0.114,2.8,7.8,5.2,22.5,2.3,0.5,11.7,16.0,0.3,0.1,0.4,0.025,-1.3,-1.5,-2.8,-0.1,0,0.0,OOR,2000
Damon Jones,PG,23,55,612,80,208,0.385,41,114,0.36,39,94,0.415,0.483,32,48,0.667,12,43,55,96,18,1,40,34,233,13.1,0.508,0.548,0.231,2.1,7.6,4.8,23.9,1.5,0.1,14.9,19.2,0.6,0.1,0.7,0.053,0.8,-1.8,-0.9,0.2,0,0.0,OOR,2000
Eddie Jones,SG,28,72,2807,478,1119,0.427,128,341,0.375,350,778,0.45,0.484,362,419,0.864,81,262,343,305,192,49,160,176,1446,19.9,0.555,0.305,0.374,3.3,10.3,6.9,19.0,3.5,1.2,10.9,23.4,5.7,4.4,10.1,0.172,2.9,2.0,4.9,4.9,0,0.0,OOR,2000
Jumaine Jones,SF,20,33,138,22,58,0.379,2,4,0.5,20,54,0.37,0.397,11,18,0.611,16,22,38,5,6,5,14,10,57,12.6,0.432,0.069,0.31,12.6,17.9,15.2,6.1,2.3,2.6,17.5,25.4,-0.2,0.3,0.0,0.008,-2.7,-0.7,-3.4,0.0,0,0.0,OOR,2000
Popeye Jones,PF,29,40,330,44,104,0.423,2,3,0.667,42,101,0.416,0.433,14,19,0.737,41,62,103,19,3,6,13,50,104,12.4,0.463,0.029,0.183,13.4,20.6,17.0,9.0,0.5,1.2,10.4,16.5,0.3,0.2,0.6,0.082,-1.8,-1.5,-3.4,-0.1,0,0.0,OOR,2000
Reggie Jordan,PG,32,36,243,17,53,0.321,0,1,0.0,17,52,0.327,0.321,7,13,0.538,16,25,41,32,12,2,19,29,41,6.7,0.349,0.019,0.245,7.5,12.0,9.7,19.1,2.6,0.6,24.4,14.2,-0.4,0.2,-0.2,-0.035,-3.9,0.9,-3.0,-0.1,0,0.0,OOR,2000
Adam Keefe,C,29,62,604,53,130,0.408,0,1,0.0,53,129,0.411,0.408,29,36,0.806,45,91,136,34,17,13,46,90,135,7.6,0.463,0.008,0.277,9.3,18.0,13.7,8.5,1.5,1.7,24.0,14.7,-0.4,0.8,0.4,0.03,-4.4,0.4,-4.0,-0.3,0,0.0,OOR,2000
Shawn Kemp,C,30,82,2492,484,1160,0.417,2,6,0.333,482,1154,0.418,0.418,493,635,0.776,231,494,725,138,100,96,291,371,1463,17.2,0.508,0.005,0.547,10.2,22.4,16.3,10.0,2.0,2.8,16.8,30.2,0.2,3.8,4.0,0.077,-1.8,-0.3,-2.1,0.0,0,0.0,OOR,2000
Steve Kerr,PG,34,32,268,32,74,0.432,16,31,0.516,16,43,0.372,0.541,9,11,0.818,3,16,19,12,4,0,7,14,89,10.6,0.564,0.419,0.149,1.3,6.5,4.0,7.2,0.8,0.0,8.2,14.8,0.4,0.3,0.6,0.111,0.0,-0.6,-0.7,0.1,0,0.0,OOR,2000
Jerome Kersey,SF,37,72,1310,146,354,0.412,0,9,0.0,146,345,0.423,0.412,29,41,0.707,58,167,225,69,67,47,51,161,321,10.0,0.431,0.025,0.116,5.3,13.9,9.8,8.3,2.7,2.5,12.1,14.9,-0.5,2.6,2.1,0.077,-3.2,2.9,-0.3,0.6,0,0.0,OOR,2000
Lari Ketner,PF,22,22,132,13,32,0.406,0,0,0.0,13,32,0.406,0.406,8,12,0.667,12,22,34,1,4,3,10,20,34,7.1,0.456,0.0,0.375,10.0,19.2,14.5,1.4,1.5,1.7,21.2,15.8,-0.1,0.2,0.0,0.004,-5.6,-1.4,-7.0,-0.2,0,0.0,OOR,2000
Jason Kidd,PG,26,67,2616,350,855,0.409,56,166,0.337,294,689,0.427,0.442,203,245,0.829,96,387,483,678,134,28,226,148,959,18.4,0.498,0.194,0.287,4.2,16.1,10.3,40.1,2.6,0.8,19.0,20.0,3.7,4.8,8.5,0.156,2.3,2.0,4.3,4.2,0,0.021,Candidate,2000
Gerard King,SF,27,62,1060,139,277,0.502,0,0,0.0,139,277,0.502,0.502,49,66,0.742,84,166,250,49,34,15,41,132,327,13.4,0.534,0.0,0.238,9.0,18.2,13.6,7.4,1.7,1.0,11.8,14.5,1.4,0.9,2.3,0.103,-0.8,-0.1,-0.9,0.3,0,0.0,OOR,2000
Kerry Kittles,SG,25,62,1896,305,698,0.437,96,240,0.4,209,458,0.456,0.506,101,127,0.795,46,179,225,142,79,19,56,120,807,16.1,0.535,0.344,0.182,2.6,10.9,6.6,12.7,2.2,0.7,6.9,19.0,3.5,1.2,4.7,0.119,1.7,0.0,1.6,1.7,0,0.0,OOR,2000
Joe Kleine,C,38,7,31,4,11,0.364,0,0,0.0,4,11,0.364,0.364,3,3,1.0,0,6,6,2,1,0,2,7,11,6.8,0.446,0.0,0.273,0.0,21.6,11.4,10.2,1.7,0.0,14.0,21.3,0.0,0.1,0.0,0.04,-6.5,1.0,-5.4,0.0,0,0.0,OOR,2000
Brevin Knight,PG,24,65,1754,230,558,0.412,2,10,0.2,228,548,0.416,0.414,140,184,0.761,38,155,193,458,107,21,157,185,602,15.3,0.471,0.018,0.33,2.4,10.0,6.1,42.2,3.1,0.9,19.7,19.7,0.8,2.0,2.8,0.077,-0.4,0.6,0.2,1.0,0,0.0,OOR,2000
Travis Knight,C,25,63,410,46,118,0.39,0,0,0.0,46,118,0.39,0.39,17,28,0.607,46,83,129,23,6,23,26,88,109,9.5,0.418,0.0,0.237,12.2,21.4,16.9,8.3,0.8,3.9,16.6,16.7,-0.2,0.8,0.6,0.074,-6.0,0.7,-5.3,-0.3,0,0.0,OOR,2000
Toni Kukoč,SF,31,56,1784,297,728,0.408,44,168,0.262,253,560,0.452,0.438,192,265,0.725,75,198,273,265,77,28,146,112,830,16.9,0.491,0.231,0.364,4.7,12.8,8.7,27.9,2.3,1.2,14.7,24.9,1.1,2.2,3.4,0.091,1.9,0.5,2.4,2.0,0,0.0,OOR,2000
Christian Laettner,C,30,82,2443,379,801,0.473,7,24,0.292,372,777,0.479,0.478,237,292,0.812,175,378,553,186,83,45,186,326,1002,14.8,0.539,0.03,0.365,8.3,17.9,13.1,12.4,1.7,1.3,16.7,20.1,2.7,2.4,5.1,0.1,-0.8,0.0,-0.8,0.7,0,0.0,OOR,2000
Raef LaFrentz,C,23,81,2435,392,879,0.446,60,183,0.328,332,696,0.477,0.48,162,236,0.686,170,471,641,97,42,180,96,292,1006,16.3,0.512,0.208,0.268,7.5,21.2,14.3,6.5,0.9,5.0,8.9,19.3,2.9,3.0,5.9,0.116,-0.2,0.4,0.2,1.4,0,0.0,OOR,2000
Andrew Lang,C,33,19,244,28,64,0.438,0,0,0.0,28,64,0.438,0.438,3,7,0.429,16,44,60,3,8,6,5,31,59,10.3,0.44,0.0,0.109,8.0,20.7,14.6,2.0,1.8,1.9,6.9,14.0,0.0,0.4,0.4,0.086,-2.8,1.5,-1.3,0.0,0,0.0,OOR,2000
Antonio Lang,SF,27,10,38,1,6,0.167,0,0,0.0,1,6,0.167,0.167,4,5,0.8,0,5,5,2,4,1,2,8,6,5.7,0.366,0.0,0.833,0.0,15.2,7.4,8.0,5.5,1.9,19.6,11.9,-0.1,0.1,0.0,0.014,-8.9,3.4,-5.5,0.0,0,0.0,OOR,2000
Trajan Langdon,SG,23,10,145,15,40,0.375,8,19,0.421,7,21,0.333,0.475,11,11,1.0,4,11,15,11,5,0,6,16,49,10.9,0.546,0.475,0.275,3.0,8.6,5.8,11.7,1.7,0.0,11.8,15.2,0.2,0.1,0.3,0.098,-1.0,0.3,-0.7,0.0,0,0.0,OOR,2000
Rusty LaRue,PG,26,4,129,15,43,0.349,2,14,0.143,13,29,0.448,0.372,5,7,0.714,1,9,10,11,7,0,7,9,37,7.4,0.401,0.326,0.163,0.9,8.3,4.5,16.1,2.9,0.0,13.2,18.8,-0.2,0.1,-0.1,-0.025,-5.6,-0.3,-5.9,-0.1,0,0.0,OOR,2000
Tim Legler,SG,33,23,284,28,78,0.359,7,21,0.333,21,57,0.368,0.404,14,18,0.778,4,19,23,24,4,1,6,33,77,7.2,0.448,0.269,0.231,1.4,7.5,4.3,12.8,0.7,0.2,6.5,13.6,0.2,0.0,0.1,0.023,-3.7,-1.4,-5.2,-0.2,0,0.0,OOR,2000
Voshon Lenard,SG,26,53,1434,228,560,0.407,89,228,0.39,139,332,0.419,0.487,84,106,0.792,37,116,153,136,41,15,80,127,629,13.9,0.518,0.407,0.189,3.1,8.9,6.2,16.1,1.5,0.8,11.7,22.3,1.5,1.5,3.0,0.1,0.5,-0.4,0.1,0.8,0,0.0,OOR,2000
Quincy Lewis,SG,22,74,896,111,298,0.372,23,63,0.365,88,235,0.374,0.411,38,52,0.731,46,67,113,40,24,15,46,158,283,6.6,0.441,0.211,0.174,6.4,8.9,7.7,7.1,1.4,1.3,12.5,18.9,-0.5,0.9,0.3,0.018,-4.5,-0.9,-5.5,-0.8,0,0.0,OOR,2000
Rashard Lewis,SF,20,82,1575,275,566,0.486,40,120,0.333,235,446,0.527,0.521,84,123,0.683,127,209,336,70,62,36,78,163,674,16.5,0.543,0.212,0.217,8.7,14.7,11.7,7.3,2.0,1.6,11.2,19.6,2.4,1.7,4.1,0.125,0.7,0.0,0.6,1.0,0,0.0,OOR,2000
Randy Livingston,PG,24,79,1081,155,373,0.416,19,55,0.345,136,318,0.428,0.441,52,62,0.839,25,105,130,170,49,13,92,129,381,11.4,0.476,0.147,0.166,2.6,10.6,6.7,24.7,2.3,0.9,18.7,20.1,-0.2,1.7,1.5,0.065,-2.8,1.0,-1.8,0.1,0,0.0,OOR,2000
Grant Long,PF,33,42,920,74,167,0.443,0,4,0.0,74,163,0.454,0.443,55,71,0.775,86,148,234,43,45,10,49,108,203,11.7,0.512,0.024,0.425,11.1,19.4,15.2,7.2,2.6,0.8,19.8,12.2,0.6,0.8,1.4,0.073,-1.9,0.3,-1.7,0.1,0,0.0,OOR,2000
Luc Longley,C,31,72,1417,186,399,0.466,0,0,0.0,186,399,0.466,0.466,80,97,0.825,100,223,323,77,22,42,136,221,452,8.8,0.512,0.0,0.243,8.0,17.2,12.7,8.4,0.8,2.1,23.5,18.0,-0.9,2.2,1.3,0.044,-5.0,0.4,-4.6,-0.9,0,0.0,OOR,2000
Felipe López,SG,25,65,781,111,261,0.425,3,18,0.167,108,243,0.444,0.431,67,109,0.615,59,65,124,44,32,17,53,94,292,11.9,0.473,0.069,0.418,9.0,10.0,9.5,9.6,2.2,1.6,14.6,21.1,0.0,0.4,0.4,0.023,-1.8,-0.9,-2.7,-0.1,0,0.0,OOR,2000
Tyronn Lue,PG,22,8,146,19,39,0.487,4,8,0.5,15,31,0.484,0.538,6,8,0.75,2,10,12,17,3,0,9,17,48,10.5,0.564,0.205,0.205,1.5,7.2,4.4,17.6,1.1,0.0,17.5,15.5,0.2,0.2,0.3,0.103,-2.3,0.3,-2.0,0.0,0,0.0,OOR,2000
George Lynch,SF,29,75,2416,297,644,0.461,15,36,0.417,282,608,0.464,0.473,113,183,0.617,216,366,582,136,119,38,120,231,722,13.7,0.498,0.056,0.284,9.7,17.0,13.3,8.9,2.6,1.2,14.2,15.3,1.6,4.2,5.8,0.116,-0.6,1.6,1.0,1.8,0,0.0,OOR,2000
Todd MacCulloch,C,24,56,528,89,161,0.553,0,0,0.0,89,161,0.553,0.553,28,54,0.519,48,98,146,13,11,37,26,94,206,16.1,0.557,0.0,0.335,9.9,20.8,15.3,4.2,1.1,5.1,12.3,17.5,0.7,1.0,1.7,0.15,-1.6,1.6,0.0,0.3,0,0.0,OOR,2000
Sam Mack,SF,29,23,333,37,122,0.303,21,64,0.328,16,58,0.276,0.389,19,20,0.95,7,32,39,24,18,1,19,45,114,8.0,0.436,0.525,0.164,2.1,10.8,6.2,11.1,2.7,0.2,12.7,18.9,-0.2,0.2,0.0,0.002,-3.9,-0.5,-4.4,-0.2,0,0.0,OOR,2000
Don MacLean,PF,30,16,143,18,49,0.367,2,6,0.333,16,43,0.372,0.388,4,6,0.667,6,17,23,8,2,1,8,24,42,4.6,0.407,0.122,0.122,4.8,13.0,9.0,8.5,0.7,0.5,13.4,18.4,-0.2,0.2,0.0,-0.004,-6.6,-1.1,-7.6,-0.2,0,0.0,OOR,2000
Corey Maggette,SF,20,77,1370,224,469,0.478,2,11,0.182,222,458,0.485,0.48,196,261,0.751,123,180,303,61,24,26,138,169,646,14.1,0.553,0.023,0.557,9.8,14.3,12.0,7.0,0.9,1.3,19.1,22.1,1.2,1.4,2.6,0.091,-1.5,-1.0,-2.5,-0.2,0,0.0,OOR,2000
Dan Majerle,SG,34,69,2308,170,422,0.403,110,304,0.362,60,118,0.508,0.533,56,69,0.812,27,306,333,206,89,17,62,156,506,11.4,0.559,0.72,0.164,1.4,14.6,8.3,13.2,2.1,0.5,12.1,10.4,2.8,3.3,6.1,0.126,-0.2,2.1,1.9,2.3,0,0.0,OOR,2000
Karl Malone,PF,36,82,2947,752,1476,0.509,2,8,0.25,750,1468,0.511,0.51,589,739,0.797,169,610,779,304,79,71,231,229,2095,27.1,0.582,0.005,0.501,7.1,24.7,16.1,20.9,1.4,1.9,11.4,31.9,10.7,4.5,15.3,0.249,6.4,1.1,7.5,7.1,0,0.258,Candidate,2000
Matt Maloney,PG,28,51,1175,114,318,0.358,62,174,0.356,52,144,0.361,0.456,37,45,0.822,10,54,64,138,32,3,63,42,327,9.4,0.484,0.547,0.142,1.0,5.5,3.2,21.3,1.5,0.2,15.7,15.6,0.2,0.5,0.7,0.028,-1.4,-1.5,-2.9,-0.2,0,0.0,OOR,2000
Danny Manning,PF,33,72,1217,149,339,0.44,1,4,0.25,148,335,0.442,0.441,34,52,0.654,50,158,208,73,62,29,55,183,333,10.1,0.46,0.012,0.153,4.8,15.1,10.0,8.9,2.6,1.8,13.2,15.2,-0.1,1.1,1.0,0.039,-3.3,0.7,-2.6,-0.2,0,0.0,OOR,2000
