Player,Pos,Age,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,First,Share,Status,Season
Brian Cardinal,PF,25.0,5.0,15.0,1.0,4.0,0.25,0.0,1.0,0.0,1.0,3.0,0.333,0.25,2.0,2.0,1.0,3.0,2.0,5.0,1.0,0.0,0.0,1.0,0.0,4.0,13.8,0.41,0.25,0.5,23.6,15.8,19.7,10.4,0.0,0.0,17.0,18.5,0.0,0.0,0.0,0.051,1.7,-4.5,-2.8,0.0,0.0,0.0,OOR,2003
Anthony Carter,PG,27.0,49.0,912.0,83.0,233.0,0.356,0.0,8.0,0.0,83.0,225.0,0.369,0.356,33.0,50.0,0.66,12.0,71.0,83.0,203.0,45.0,5.0,81.0,70.0,199.0,9.9,0.39,0.034,0.215,1.5,9.3,5.3,37.9,2.7,0.4,24.1,17.3,-1.3,1.1,-0.2,-0.012,-3.6,-0.3,-3.9,-0.4,0.0,0.0,OOR,2003
Vince Carter,SG,26.0,43.0,1471.0,355.0,760.0,0.467,45.0,131.0,0.344,310.0,629.0,0.493,0.497,129.0,160.0,0.806,59.0,129.0,188.0,143.0,48.0,41.0,74.0,121.0,884.0,21.9,0.532,0.172,0.211,4.4,10.4,7.3,20.4,1.7,2.0,8.2,28.1,3.4,0.8,4.2,0.136,4.7,-0.2,4.5,2.4,0.0,0.0,OOR,2003
Sam Cassell,PG,33.0,78.0,2700.0,546.0,1162.0,0.47,59.0,163.0,0.362,487.0,999.0,0.487,0.495,385.0,447.0,0.861,57.0,285.0,342.0,450.0,88.0,14.0,177.0,216.0,1536.0,22.3,0.565,0.14,0.385,2.5,12.4,7.4,29.6,1.7,0.4,11.5,26.5,8.8,0.8,9.6,0.171,3.9,-1.2,2.7,3.2,0.0,0.0,OOR,2003
Kelvin Cato,C,28.0,73.0,1247.0,133.0,256.0,0.52,0.0,4.0,0.0,133.0,252.0,0.528,0.52,66.0,124.0,0.532,132.0,296.0,428.0,20.0,38.0,85.0,56.0,176.0,332.0,15.5,0.535,0.016,0.484,12.5,26.7,19.8,2.6,1.6,4.9,15.3,13.6,1.3,2.5,3.8,0.145,-1.7,1.5,-0.2,0.6,0.0,0.0,OOR,2003
Tyson Chandler,C,20.0,75.0,1827.0,257.0,484.0,0.531,0.0,0.0,0.0,257.0,484.0,0.531,0.531,177.0,291.0,0.608,169.0,345.0,514.0,76.0,37.0,106.0,135.0,220.0,691.0,15.8,0.565,0.0,0.601,10.4,20.6,15.5,6.8,1.0,4.2,18.1,18.1,1.8,2.1,3.9,0.102,-1.1,0.2,-0.9,0.5,0.0,0.0,OOR,2003
Calbert Cheaney,SG,31.0,81.0,2351.0,325.0,651.0,0.499,10.0,25.0,0.4,315.0,626.0,0.503,0.507,40.0,69.0,0.58,73.0,211.0,284.0,163.0,65.0,13.0,108.0,225.0,700.0,9.8,0.514,0.038,0.106,3.9,10.5,7.3,11.7,1.5,0.4,13.7,15.5,1.0,1.7,2.8,0.056,-2.4,-0.3,-2.6,-0.4,0.0,0.0,OOR,2003
Chris Childs,PG,35.0,12.0,106.0,6.0,20.0,0.3,1.0,6.0,0.167,5.0,14.0,0.357,0.325,2.0,3.0,0.667,3.0,2.0,5.0,16.0,8.0,1.0,6.0,17.0,15.0,6.2,0.352,0.3,0.15,3.2,2.2,2.7,22.2,4.0,0.7,22.0,11.6,-0.1,0.2,0.1,0.038,-5.7,3.4,-2.3,0.0,0.0,0.0,OOR,2003
Doug Christie,SG,32.0,80.0,2710.0,267.0,557.0,0.479,73.0,185.0,0.395,194.0,372.0,0.522,0.545,141.0,174.0,0.81,61.0,281.0,342.0,376.0,180.0,37.0,144.0,186.0,748.0,15.0,0.59,0.332,0.312,2.5,10.6,6.8,19.3,3.3,0.9,18.5,12.7,4.2,4.7,8.9,0.157,0.0,3.2,3.2,3.6,0.0,0.0,OOR,2003
Keon Clark,C,27.0,80.0,1780.0,226.0,451.0,0.501,0.0,4.0,0.0,226.0,447.0,0.506,0.501,84.0,128.0,0.656,138.0,313.0,451.0,80.0,38.0,150.0,94.0,227.0,536.0,13.9,0.528,0.009,0.284,8.8,17.9,13.6,6.5,1.1,5.6,15.6,14.9,1.3,3.4,4.7,0.127,-2.3,2.1,-0.2,0.8,0.0,0.0,OOR,2003
Speedy Claxton,PG,24.0,30.0,471.0,67.0,145.0,0.462,0.0,11.0,0.0,67.0,134.0,0.5,0.462,39.0,57.0,0.684,22.0,34.0,56.0,75.0,22.0,7.0,35.0,43.0,173.0,15.9,0.509,0.076,0.393,5.7,8.0,6.9,26.9,2.5,1.0,17.1,20.2,0.6,0.6,1.2,0.125,0.1,1.1,1.2,0.4,0.0,0.0,OOR,2003
Mateen Cleaves,PG,25.0,12.0,55.0,6.0,23.0,0.261,1.0,1.0,1.0,5.0,22.0,0.227,0.283,3.0,4.0,0.75,1.0,7.0,8.0,10.0,2.0,0.0,14.0,6.0,16.0,-3.7,0.323,0.043,0.174,2.1,13.0,7.8,25.7,1.8,0.0,36.1,31.1,-0.4,0.1,-0.4,-0.325,-12.4,-3.8,-16.2,-0.2,0.0,0.0,OOR,2003
Derrick Coleman,C,35.0,64.0,1742.0,223.0,498.0,0.448,22.0,67.0,0.328,201.0,431.0,0.466,0.47,134.0,171.0,0.784,151.0,299.0,450.0,87.0,53.0,69.0,96.0,171.0,602.0,15.4,0.525,0.135,0.343,10.0,20.5,15.2,8.0,1.6,3.1,14.3,17.3,2.1,2.4,4.5,0.124,0.1,0.3,0.3,1.0,0.0,0.0,OOR,2003
Bimbo Coles,PG,34.0,35.0,691.0,56.0,168.0,0.333,7.0,32.0,0.219,49.0,136.0,0.36,0.354,35.0,42.0,0.833,11.0,48.0,59.0,72.0,17.0,4.0,28.0,60.0,154.0,6.7,0.413,0.19,0.25,1.7,8.0,4.8,16.6,1.3,0.4,13.1,13.8,-0.2,0.2,0.0,0.0,-4.8,-0.8,-5.6,-0.6,0.0,0.0,OOR,2003
Jason Collier,C,25.0,13.0,104.0,17.0,36.0,0.472,0.0,0.0,0.0,17.0,36.0,0.472,0.472,2.0,2.0,1.0,12.0,17.0,29.0,1.0,2.0,1.0,2.0,10.0,36.0,15.0,0.488,0.0,0.056,13.6,18.4,16.1,1.8,1.0,0.7,5.1,17.3,0.2,0.1,0.3,0.126,0.4,-1.9,-1.4,0.0,0.0,0.0,OOR,2003
Jarron Collins,C,24.0,22.0,421.0,38.0,86.0,0.442,0.0,1.0,0.0,38.0,85.0,0.447,0.442,44.0,62.0,0.71,32.0,28.0,60.0,14.0,5.0,6.0,19.0,70.0,120.0,8.2,0.53,0.012,0.721,9.6,7.8,8.6,5.2,0.6,1.1,14.4,14.5,0.5,0.2,0.7,0.078,-3.1,-0.9,-4.0,-0.2,0.0,0.0,OOR,2003
Jason Collins,C,24.0,81.0,1900.0,140.0,338.0,0.414,0.0,4.0,0.0,140.0,334.0,0.419,0.414,180.0,236.0,0.763,136.0,232.0,368.0,87.0,47.0,44.0,85.0,252.0,460.0,9.9,0.521,0.012,0.698,8.2,13.9,11.1,6.9,1.3,1.7,16.1,12.5,1.7,3.0,4.7,0.119,-3.0,0.9,-2.0,0.0,0.0,0.0,OOR,2003
Chris Crawford,PF,27.0,5.0,38.0,8.0,13.0,0.615,1.0,3.0,0.333,7.0,10.0,0.7,0.654,7.0,8.0,0.875,3.0,4.0,7.0,1.0,2.0,3.0,2.0,7.0,24.0,28.8,0.726,0.231,0.615,9.4,11.5,10.5,5.2,2.8,5.5,10.8,22.3,0.2,0.0,0.2,0.316,5.0,2.8,7.8,0.1,0.0,0.0,OOR,2003
Jamal Crawford,PG,22.0,80.0,1992.0,334.0,808.0,0.413,86.0,242.0,0.355,248.0,566.0,0.438,0.467,104.0,129.0,0.806,21.0,164.0,185.0,334.0,77.0,25.0,134.0,126.0,858.0,15.4,0.496,0.3,0.16,1.2,9.0,5.1,28.8,2.0,0.9,13.4,22.2,1.6,1.1,2.8,0.067,1.1,-0.8,0.4,1.2,0.0,0.0,OOR,2003
Austin Croshere,PF,27.0,49.0,633.0,86.0,209.0,0.411,27.0,69.0,0.391,59.0,140.0,0.421,0.476,53.0,65.0,0.815,40.0,115.0,155.0,56.0,6.0,13.0,28.0,48.0,252.0,16.1,0.53,0.33,0.311,7.3,19.9,13.7,14.9,0.5,1.5,10.5,18.9,1.2,0.8,2.0,0.151,1.7,0.0,1.7,0.6,0.0,0.0,OOR,2003
John Crotty,PG,33.0,12.0,180.0,14.0,41.0,0.341,4.0,13.0,0.308,10.0,28.0,0.357,0.39,9.0,15.0,0.6,1.0,14.0,15.0,29.0,3.0,0.0,9.0,16.0,41.0,7.6,0.431,0.317,0.366,0.6,9.5,4.9,26.7,0.9,0.0,15.9,14.0,0.0,0.1,0.1,0.031,-4.7,-0.9,-5.6,-0.2,0.0,0.0,OOR,2003
Eddy Curry,C,20.0,81.0,1571.0,335.0,573.0,0.585,0.0,0.0,0.0,335.0,573.0,0.585,0.585,179.0,287.0,0.624,116.0,237.0,353.0,37.0,18.0,62.0,137.0,226.0,849.0,17.5,0.607,0.0,0.501,8.3,16.4,12.4,4.4,0.6,2.9,16.4,23.6,2.3,1.1,3.5,0.107,-0.6,-1.3,-1.9,0.0,0.0,0.0,OOR,2003
Michael Curry,SF,34.0,78.0,1555.0,92.0,229.0,0.402,16.0,54.0,0.296,76.0,175.0,0.434,0.437,36.0,45.0,0.8,16.0,111.0,127.0,104.0,44.0,4.0,43.0,163.0,236.0,5.7,0.474,0.236,0.197,1.2,8.6,4.8,10.8,1.6,0.2,14.7,9.0,0.2,1.7,2.0,0.06,-4.8,1.4,-3.3,-0.5,0.0,0.0,OOR,2003
Erick Dampier,C,27.0,82.0,1978.0,259.0,522.0,0.496,0.0,2.0,0.0,259.0,520.0,0.498,0.496,155.0,222.0,0.698,248.0,295.0,543.0,58.0,27.0,154.0,112.0,242.0,673.0,15.8,0.543,0.004,0.425,13.5,15.7,14.6,4.6,0.7,5.1,15.3,15.7,3.1,1.0,4.1,0.099,-0.4,-0.6,-1.0,0.5,0.0,0.0,OOR,2003
Antonio Daniels,SG,27.0,67.0,872.0,84.0,186.0,0.452,18.0,59.0,0.305,66.0,127.0,0.52,0.5,65.0,76.0,0.855,11.0,61.0,72.0,85.0,33.0,9.0,32.0,43.0,251.0,13.3,0.572,0.317,0.409,1.5,8.4,5.0,14.9,2.0,0.8,12.7,13.3,1.6,0.8,2.3,0.128,0.1,0.9,1.0,0.7,0.0,0.0,OOR,2003
Antonio Davis,C,34.0,53.0,1894.0,261.0,641.0,0.407,0.0,0.0,0.0,261.0,641.0,0.407,0.407,216.0,280.0,0.771,130.0,307.0,437.0,131.0,23.0,62.0,118.0,150.0,738.0,14.5,0.483,0.0,0.437,7.5,19.3,13.1,11.9,0.6,2.3,13.4,21.3,1.0,1.1,2.2,0.055,-0.9,-1.0,-1.9,0.1,0.0,0.0,OOR,2003
Baron Davis,PG,23.0,50.0,1889.0,332.0,798.0,0.416,99.0,283.0,0.35,233.0,515.0,0.452,0.478,93.0,131.0,0.71,56.0,130.0,186.0,320.0,91.0,22.0,140.0,148.0,856.0,16.9,0.5,0.355,0.164,3.4,8.1,5.7,30.5,2.6,0.8,14.1,24.0,2.2,2.2,4.5,0.113,2.5,0.7,3.2,2.5,0.0,0.0,OOR,2003
