Player,Pos,Age,Tm,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,First,Share,Status,Season,W/L%
Eric Washington,SG,24,DEN,38,761,73,184,0.397,37,97,0.381,36,87,0.414,0.497,22,32,0.688,35,54,89,30,25,18,34,87,205,9.5,0.517,0.527,0.174,5.1,8.5,6.8,6.5,1.7,1.7,14.7,13.8,0.5,-0.1,0.3,0.022,-1.5,-0.8,-2.3,-0.1,0,0.0,OOR,1999,0.28
Jamie Watson,SF,26,MIA,3,18,1,2,0.5,0,0,0.0,1,2,0.5,0.5,0,0,0.0,0,1,1,1,0,0,1,1,2,1.9,0.5,0.0,0.0,0.0,6.3,3.4,9.0,0.0,0.0,33.3,8.2,0.0,0.0,0.0,-0.024,-3.3,-0.4,-3.7,0.0,0,0.0,OOR,1999,0.66
Clarence Weatherspoon,SF,28,MIA,49,1040,141,264,0.534,0,0,0.0,141,264,0.534,0.534,115,143,0.804,72,171,243,34,28,17,61,107,397,17.0,0.607,0.0,0.542,9.0,18.6,14.1,6.1,1.5,1.2,15.7,18.4,2.3,1.7,4.0,0.184,0.3,0.3,0.6,0.7,0,0.0,OOR,1999,0.66
Chris Webber,PF,25,SAC,42,1719,378,778,0.486,4,34,0.118,374,744,0.503,0.488,79,174,0.454,149,396,545,173,60,89,148,145,839,19.5,0.491,0.044,0.224,9.2,24.2,16.7,17.8,1.7,3.3,14.8,24.9,1.0,2.7,3.6,0.102,0.8,1.1,1.9,1.7,0,0.043,Candidate,1999,0.54
Bonzi Wells,SF,22,POR,7,35,11,20,0.55,1,3,0.333,10,17,0.588,0.575,8,18,0.444,4,5,9,3,1,1,6,5,31,26.3,0.555,0.15,0.9,13.7,15.9,14.8,21.3,1.5,2.1,17.7,44.4,0.0,0.1,0.1,0.103,2.3,-1.3,1.0,0.0,0,0.0,OOR,1999,0.7
Bill Wennington,C,35,CHI,38,451,62,178,0.348,1,1,1.0,61,177,0.345,0.351,18,22,0.818,20,59,79,18,13,12,17,79,143,7.0,0.381,0.006,0.124,5.0,16.2,10.4,8.0,1.6,2.0,8.3,21.4,-0.7,0.5,-0.3,-0.03,-6.3,-0.6,-6.9,-0.6,0,0.0,OOR,1999,0.26
David Wesley,PG,28,CHH,50,1848,243,545,0.446,61,170,0.359,182,375,0.485,0.502,159,191,0.832,23,138,161,322,100,10,142,130,706,16.9,0.561,0.312,0.35,1.5,8.4,5.1,31.3,2.9,0.4,18.4,19.8,3.1,1.7,4.8,0.124,1.5,0.2,1.7,1.7,0,0.0,OOR,1999,0.52
Doug West,SG,31,VAN,14,294,31,65,0.477,0,2,0.0,31,63,0.492,0.477,19,25,0.76,5,20,25,19,16,7,12,38,81,11.5,0.533,0.031,0.385,2.0,8.2,5.0,11.4,2.9,1.8,13.6,13.7,0.3,0.1,0.4,0.066,-3.0,1.5,-1.5,0.0,0,0.0,OOR,1999,0.16
Mark West,C,38,ATL,49,499,22,59,0.373,0,0,0.0,22,59,0.373,0.373,16,45,0.356,49,76,125,13,4,22,17,81,60,6.5,0.381,0.0,0.763,11.6,17.7,14.7,4.4,0.5,3.3,17.7,9.0,-0.1,0.8,0.7,0.067,-4.7,1.0,-3.7,-0.2,0,0.0,OOR,1999,0.62
DeJuan Wheat,PG,25,VAN,46,590,73,193,0.378,22,60,0.367,51,133,0.383,0.435,40,55,0.727,11,34,45,102,26,2,48,59,208,12.8,0.479,0.311,0.285,2.2,6.9,4.5,31.4,2.4,0.3,18.1,20.6,0.2,0.1,0.3,0.024,-0.8,-1.6,-2.4,-0.1,0,0.0,OOR,1999,0.16
Tyson Wheeler,PG,23,DEN,1,3,1,1,1.0,1,1,1.0,0,0,0.0,1.5,1,2,0.5,0,0,0,2,0,0,0,1,4,76.1,1.064,1.0,2.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,28.4,0.1,0.0,0.1,1.367,42.5,8.5,51.1,0.0,0,0.0,OOR,1999,0.28
Jahidi White,PF,22,WAS,20,191,17,32,0.531,0,0,0.0,17,32,0.531,0.531,15,35,0.429,23,35,58,1,3,11,16,39,49,9.4,0.517,0.0,1.094,13.7,21.9,17.7,0.8,0.8,4.3,25.2,15.3,-0.1,0.2,0.2,0.039,-5.3,-0.8,-6.1,-0.2,0,0.0,OOR,1999,0.36
Chris Whitney,PG,27,WAS,39,441,64,156,0.41,32,95,0.337,32,61,0.525,0.513,27,31,0.871,8,39,47,69,18,2,36,49,187,15.8,0.551,0.609,0.199,2.1,10.6,6.2,26.6,2.2,0.3,17.5,21.5,0.7,0.3,1.0,0.108,1.7,-0.2,1.5,0.4,0,0.0,OOR,1999,0.36
Dominique Wilkins,SF,39,ORL,27,252,50,132,0.379,5,19,0.263,45,113,0.398,0.398,29,42,0.69,30,41,71,16,4,1,23,19,134,15.4,0.445,0.144,0.318,13.6,19.2,16.4,12.7,0.9,0.3,13.3,31.2,-0.1,0.3,0.3,0.053,0.0,-2.4,-2.4,0.0,0,0.0,OOR,1999,0.66
Gerald Wilkins,SG,35,ORL,3,28,0,9,0.0,0,0,0.0,0,9,0.0,0.0,2,2,1.0,0,1,1,1,0,0,3,3,2,-14.8,0.101,0.0,0.222,0.0,4.2,2.1,5.1,0.0,0.0,23.3,20.9,-0.2,0.0,-0.2,-0.381,-15.2,-4.9,-20.1,-0.1,0,0.0,OOR,1999,0.66
Aaron Williams,PF,27,SEA,40,458,52,123,0.423,0,1,0.0,52,122,0.426,0.423,54,74,0.73,54,74,128,22,14,24,30,75,158,15.2,0.508,0.008,0.602,13.4,18.9,16.1,7.8,1.6,3.9,16.2,18.4,0.6,0.4,1.1,0.11,-1.8,0.2,-1.6,0.0,0,0.0,OOR,1999,0.5
Alvin Williams,PG,24,TOR,50,1051,95,237,0.401,14,42,0.333,81,195,0.415,0.43,44,52,0.846,19,63,82,130,51,12,56,94,248,10.4,0.477,0.177,0.219,2.1,7.0,4.5,20.7,2.6,0.9,17.7,13.6,0.5,0.6,1.2,0.053,-2.5,0.3,-2.2,-0.1,0,0.0,OOR,1999,0.46
Brandon Williams,SG,23,SAS,3,4,0,0,0.0,0,0,0.0,0,0,0.0,0.0,2,4,0.5,1,0,1,0,0,0,0,0,2,24.4,0.568,0.0,0.0,29.9,0.0,14.0,0.0,0.0,0.0,0.0,20.5,0.0,0.0,0.0,0.328,9.0,-1.6,7.4,0.0,0,0.0,OOR,1999,0.74
Eric Williams,SF,26,DEN,38,780,80,219,0.365,6,26,0.231,74,193,0.383,0.379,111,139,0.799,34,47,81,37,27,8,49,76,277,10.7,0.494,0.119,0.635,4.9,7.2,6.0,8.0,1.8,0.7,14.9,19.1,0.5,-0.2,0.2,0.015,-2.0,-1.5,-3.4,-0.3,0,0.0,OOR,1999,0.28
Herb Williams,C,40,NYK,6,34,4,8,0.5,0,0,0.0,4,8,0.5,0.5,2,2,1.0,3,3,6,0,0,2,2,2,10,12.2,0.563,0.0,0.25,10.8,10.0,10.4,0.0,0.0,4.6,18.4,15.4,0.0,0.0,0.1,0.094,-0.6,-1.0,-1.5,0.0,0,0.0,OOR,1999,0.54
Hot Rod Williams,C,36,DAL,25,403,11,33,0.333,0,0,0.0,11,33,0.333,0.333,7,10,0.7,36,47,83,15,13,18,13,49,29,7.4,0.388,0.0,0.303,10.0,13.2,11.6,5.3,1.7,3.2,25.8,5.7,0.0,0.3,0.4,0.045,-3.1,1.5,-1.6,0.0,0,0.0,OOR,1999,0.38
Jason Williams,PG,23,SAC,50,1805,231,617,0.374,100,323,0.31,131,294,0.446,0.455,79,105,0.752,14,139,153,299,95,1,143,91,641,12.8,0.483,0.524,0.17,0.8,8.1,4.5,25.2,2.6,0.0,17.7,19.1,0.7,1.3,2.1,0.055,-0.6,-0.3,-1.0,0.5,0,0.0,OOR,1999,0.54
Jayson Williams,C,30,NJN,30,1020,97,218,0.445,0,2,0.0,97,216,0.449,0.445,48,85,0.565,147,213,360,33,24,60,46,126,242,14.5,0.474,0.009,0.39,15.1,24.4,19.5,5.3,1.2,4.3,15.3,13.0,0.9,1.3,2.2,0.102,-1.1,0.1,-1.0,0.3,0,0.0,OOR,1999,0.32
Jerome Williams,PF,25,DET,50,1154,124,248,0.5,0,0,0.0,124,248,0.5,0.5,107,159,0.673,158,191,349,23,63,7,41,108,355,18.2,0.558,0.0,0.641,16.6,20.4,18.5,3.4,3.0,0.5,11.4,14.8,2.9,1.9,4.8,0.201,1.9,-0.1,1.7,1.1,0,0.0,OOR,1999,0.58
Micheal Williams,PG,32,TOR,2,15,1,5,0.2,0,0,0.0,1,5,0.2,0.2,0,0,0.0,1,0,1,0,0,0,1,1,2,-6.5,0.2,0.0,0.0,7.6,0.0,3.9,0.0,0.0,0.0,16.7,18.1,-0.1,0.0,-0.1,-0.259,-7.9,-5.4,-13.3,0.0,0,0.0,OOR,1999,0.46
Monty Williams,SF,27,DEN,1,6,0,2,0.0,0,0,0.0,0,2,0.0,0.0,1,2,0.5,0,0,0,0,0,0,0,0,1,-7.6,0.174,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,0.0,0.0,0.0,-0.341,-10.3,-9.6,-20.0,0.0,0,0.0,OOR,1999,0.28
Scott Williams,C,30,MIL,7,46,5,17,0.294,0,0,0.0,5,17,0.294,0.294,4,7,0.571,3,11,14,1,3,2,4,9,14,7.3,0.349,0.0,0.412,7.8,28.4,18.3,3.2,3.6,3.5,16.6,24.8,-0.2,0.1,-0.1,-0.054,-9.3,0.1,-9.2,-0.1,0,0.0,OOR,1999,0.56
Shammond Williams,PG,23,ATL,2,4,0,1,0.0,0,0,0.0,0,1,0.0,0.0,3,4,0.75,0,0,0,1,0,0,0,0,3,33.8,0.543,0.0,4.0,0.0,0.0,0.0,39.2,0.0,0.0,0.0,32.5,0.0,0.0,0.0,0.446,7.0,-0.3,6.8,0.0,0,0.0,OOR,1999,0.62
Travis Williams,SF,29,CHH,8,62,6,13,0.462,0,0,0.0,6,13,0.462,0.462,3,4,0.75,6,13,19,2,2,1,6,10,15,8.8,0.508,0.0,0.308,11.9,23.7,18.1,5.5,1.7,1.2,28.9,15.9,0.0,0.1,0.0,0.029,-5.1,0.2,-4.9,0.0,0,0.0,OOR,1999,0.52
Walt Williams,SF,28,POR,48,1044,147,347,0.424,63,144,0.438,84,203,0.414,0.514,89,107,0.832,36,107,143,80,37,28,63,101,446,16.3,0.566,0.415,0.308,4.1,11.4,7.9,13.3,1.9,2.0,13.8,20.0,2.1,1.6,3.7,0.169,2.1,1.4,3.5,1.4,0,0.0,OOR,1999,0.7
Corliss Williamson,SF,25,SAC,50,1374,269,555,0.485,1,5,0.2,268,550,0.487,0.486,120,188,0.638,85,121,206,66,30,8,75,118,659,14.7,0.517,0.009,0.339,6.6,9.2,7.9,8.1,1.1,0.4,10.5,22.1,1.9,0.6,2.5,0.086,-0.4,-1.7,-2.1,-0.1,0,0.0,OOR,1999,0.54
Kevin Willis,C,36,TOR,42,1216,187,447,0.418,0,2,0.0,187,445,0.42,0.418,130,155,0.839,109,241,350,67,28,28,86,134,504,15.6,0.489,0.004,0.347,10.3,23.2,16.7,10.3,1.2,1.8,14.3,22.4,1.1,1.2,2.4,0.093,-0.9,-1.5,-2.4,-0.1,0,0.0,OOR,1999,0.46
David Wingate,SG,35,NYK,20,92,7,16,0.438,0,0,0.0,7,16,0.438,0.438,0,0,0.0,3,5,8,5,4,0,6,10,14,4.2,0.438,0.0,0.0,4.0,6.2,5.1,9.2,2.4,0.0,27.3,11.5,-0.1,0.1,0.0,-0.001,-5.7,0.9,-4.9,-0.1,0,0.0,OOR,1999,0.54
Trevor Winter,C,25,MIN,1,5,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,1,2,3,0,0,0,0,5,0,-4.3,0.0,0.0,0.0,20.8,48.5,33.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202,-24.4,-0.6,-25.0,0.0,0,0.0,OOR,1999,0.5
Joe Wolf,PF,34,CHH,3,12,0,1,0.0,0,0,0.0,0,1,0.0,0.0,0,2,0.0,0,1,1,0,0,0,0,6,0,-14.5,0.0,0.0,2.0,0.0,9.4,4.9,0.0,0.0,0.0,0.0,7.4,0.0,0.0,0.0,-0.179,-22.1,-1.7,-23.8,-0.1,0,0.0,OOR,1999,0.52
Haywoode Workman,PG,33,MIL,29,815,73,170,0.429,17,47,0.362,56,123,0.455,0.479,37,47,0.787,14,88,102,172,32,1,63,53,200,14.1,0.524,0.276,0.276,2.1,12.8,7.6,33.1,2.2,0.1,24.8,14.9,0.9,0.7,1.6,0.091,0.5,-0.2,0.3,0.5,0,0.0,OOR,1999,0.56
Lorenzen Wright,C,23,LAC,48,1135,119,260,0.458,0,1,0.0,119,259,0.459,0.458,81,117,0.692,142,219,361,33,26,36,48,162,319,14.7,0.512,0.004,0.45,14.0,24.2,18.8,4.8,1.2,2.4,13.4,14.4,1.7,0.5,2.2,0.093,-0.9,-1.7,-2.6,-0.2,0,0.0,OOR,1999,0.18
Korleone Young,SF,20,DET,3,15,5,10,0.5,1,4,0.25,4,6,0.667,0.55,2,2,1.0,2,2,4,1,0,0,1,3,13,31.3,0.597,0.4,0.2,16.2,16.4,16.3,18.8,0.0,0.0,8.4,37.6,0.1,0.0,0.1,0.28,9.9,-0.5,9.4,0.0,0,0.0,OOR,1999,0.58
